actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT12M00.00S,2026-01-12T02:09:32.8Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612744,28,27,2026-01-12T02:10:12Z,1720000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-12T02:10:15.7Z,2,REGULAR,period,start,[],0,,,1610612737,28,27,2026-01-12T02:10:15Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M48.00S,2026-01-12T02:10:29.0Z,2,REGULAR,foul,personal,[],1630611,,,1610612737,28,27,2026-01-12T02:10:54Z,1740000,False,,,0,,G. Santos personal FOUL (1 PF),"[1630611, 1631243]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Center,200834.0,,,,,,,,,1.0,0.0,Gueye,1631243.0,,,,,,,
178,PT11M42.00S,2026-01-12T02:11:20.8Z,2,REGULAR,turnover,bad pass,[],1630557,,,1610612737,28,27,2026-01-12T02:11:26Z,1770000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1641764]",1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,Podziemski,1641764.0,,
179,PT11M42.00S,2026-01-12T02:11:20.8Z,2,REGULAR,steal,,[],1641764,,,1610612744,28,27,2026-01-12T02:11:23Z,1780000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
180,PT11M37.00S,2026-01-12T02:11:25.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641764,76.95466491458606,88.48039215686273,1610612744,31,27,2026-01-12T02:20:16Z,1790000,False,192.0,164.0,1,right,B. Podziemski 25' 3PT running pullup (3 PTS) (S. Curry 2 AST),"[1641764, 201939]",1610612744.0,GSW,running pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,25.29,Made,,,,,3.0,,,,,S. Curry,201939.0,2.0,,,,
182,PT11M27.00S,2026-01-12T02:11:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.966491458607096,44.6078431372549,1610612737,31,27,2026-01-12T02:21:28Z,1810000,False,27.0,22.0,1,left,MISS C. Kispert cutting Layup,[1630557],1610612737.0,ATL,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,3.51,Missed,,,,,,,,,,,,,,,,
183,PT11M25.00S,2026-01-12T02:11:37.1Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612744,31,27,2026-01-12T02:11:38Z,1820000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,
185,PT11M23.00S,2026-01-12T02:11:39.0Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612744,31,27,2026-01-12T02:11:43Z,1840000,False,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1630557]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,Kispert,1630557.0,,
186,PT11M23.00S,2026-01-12T02:11:39.0Z,2,REGULAR,steal,,[],1630557,,,1610612737,31,27,2026-01-12T02:11:41Z,1850000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
187,PT11M09.00S,2026-01-12T02:11:53.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,32.933639947437584,35.049019607843135,1610612737,31,27,2026-01-12T02:12:03Z,1860000,False,75.0,257.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,26.78,Missed,,,,,,,,,,,,,,,,
188,PT11M07.00S,2026-01-12T02:11:55.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,31,27,2026-01-12T02:12:03Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,187.0,,,,,,,,,,,,,,,
189,PT11M07.00S,2026-01-12T02:12:04.0Z,2,REGULAR,foul,personal,[],1630611,,,1610612737,31,27,2026-01-12T02:12:17Z,1880000,False,,,0,,G. Santos loose ball personal FOUL (2 PF),"[1630611, 1630168]",1610612744.0,GSW,loose ball,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,2.0,0.0,Okongwu,1630168.0,,,,,,,
191,PT11M00.00S,2026-01-12T02:12:23.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628379,6.1268068331143235,51.470588235294116,1610612737,31,29,2026-01-12T02:23:06Z,1900000,False,-7.0,5.0,1,left,L. Kennard cutting finger roll Layup (4 PTS) (D. Daniels 3 AST),"[1628379, 1630700]",1610612737.0,ATL,cutting finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,0.9,Made,,,,,4.0,,,,,D. Daniels,1630700.0,3.0,,,,
193,PT10M36.00S,2026-01-12T02:12:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,83.78777923784494,45.588235294117645,1610612744,33,29,2026-01-12T02:12:56Z,1920000,False,-22.0,100.0,1,right,D. Melton 10' driving floating bank Jump Shot (4 PTS) (G. Santos 1 AST),"[1629001, 1630611]",1610612744.0,GSW,driving floating bank,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,10.23,Made,,,,,4.0,,,,,G. Santos,1630611.0,1.0,,,,
194,PT10M21.00S,2026-01-12T02:13:01.6Z,2,REGULAR,3pt,Jump Shot,[],1630168,27.94021024967148,18.872549019607842,1610612737,33,29,2026-01-12T02:13:12Z,1930000,False,156.0,210.0,1,left,MISS O. Okongwu 26' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,26.14,Missed,,,,,,,,,,,,,,,,
195,PT10M21.00S,2026-01-12T02:13:01.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,33,29,2026-01-12T02:13:12Z,1940000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,194.0,4.0,2.0,2.0,,,,,,,,,,,,
197,PT10M13.00S,2026-01-12T02:13:10.4Z,2,REGULAR,turnover,lost ball,[],1630700,,,1610612737,33,29,2026-01-12T02:13:15Z,1950000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 1629001]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,Melton,1629001.0,,
198,PT10M13.00S,2026-01-12T02:13:10.4Z,2,REGULAR,steal,,[],1629001,,,1610612744,33,29,2026-01-12T02:13:12Z,1960000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT09M58.00S,2026-01-12T02:13:26.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,88.78120893561103,95.34313725490196,1610612744,33,29,2026-01-12T02:13:31Z,1970000,False,227.0,53.0,1,right,MISS G. Santos 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,,,23.28,Missed,,,,,,,,,,,,,,,,
200,PT09M54.00S,2026-01-12T02:13:30.2Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,33,29,2026-01-12T02:13:31Z,1980000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,199.0,1.0,0.0,1.0,,,,,,,,,,,,
201,PT09M45.00S,2026-01-12T02:13:38.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629001,69.72733245729303,74.50980392156863,1610612744,33,29,2026-01-12T02:25:03Z,1990000,False,123.0,232.0,1,right,MISS D. Melton 26' pullup 3PT,[1629001],1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,26.24,Missed,,,,,,,,,,,,,,,,
202,PT09M41.00S,2026-01-12T02:13:42.5Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,33,29,2026-01-12T02:13:45Z,2000000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,
203,PT09M41.00S,2026-01-12T02:13:44.4Z,2,REGULAR,foul,personal,[],203110,,,1610612737,33,29,2026-01-12T02:14:08Z,2010000,False,,,0,,D. Green personal FOUL (1 PF),"[203110, 1631243]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Center,204058.0,,,,,,,,,1.0,0.0,Gueye,1631243.0,,,,,,,
206,PT09M41.00S,2026-01-12T02:14:02.3Z,2,REGULAR,substitution,in,[],1627780,,,1610612737,33,29,2026-01-12T02:14:10Z,2040000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M41.00S,2026-01-12T02:14:02.3Z,2,REGULAR,substitution,out,[],1629001,,,1610612737,33,29,2026-01-12T02:14:40Z,2045000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M36.00S,2026-01-12T02:14:32.3Z,2,REGULAR,3pt,Jump Shot,[],1630168,33.459264126149804,60.049019607843135,1610612737,33,29,2026-01-12T02:14:38Z,2050000,False,-50.0,262.0,1,left,MISS O. Okongwu 26' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,26.68,Missed,,,,,,,,,,,,,,,,
208,PT09M31.00S,2026-01-12T02:14:37.3Z,2,REGULAR,rebound,defensive,[],1630611,,,1610612744,33,29,2026-01-12T02:14:38Z,2060000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,
210,PT09M15.00S,2026-01-12T02:14:52.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,93.24901445466492,52.450980392156865,1610612744,35,29,2026-01-12T02:14:57Z,2070000,False,12.0,11.0,1,right,G. Payton II cutting DUNK (2 PTS) (B. Podziemski 1 AST),"[1627780, 1641764]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,1.65,Made,,,,,2.0,,,,,B. Podziemski,1641764.0,1.0,,,,
212,PT09M04.00S,2026-01-12T02:15:04.4Z,2,REGULAR,2pt,Jump Shot,[],1631243,10.463206307490145,30.637254901960787,1610612737,35,29,2026-01-12T02:27:47Z,2090000,False,97.0,46.0,1,left,MISS M. Gueye 10' fadeaway Shot,[1631243],1610612737.0,ATL,fadeaway,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Right,,,10.71,Missed,,,,,,,,,,,,,,,,
213,PT09M02.00S,2026-01-12T02:15:06.4Z,2,REGULAR,rebound,defensive,[],1630611,,,1610612744,35,29,2026-01-12T02:15:10Z,2100000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Right,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,
214,PT08M44.00S,2026-01-12T02:15:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.51182654402102,54.41176470588235,1610612744,37,29,2026-01-12T02:28:28Z,2110000,False,22.0,8.0,1,right,D. Green Layup (2 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.37,Made,,,,,2.0,,,,,S. Curry,201939.0,3.0,,,,
216,PT08M43.00S,2026-01-12T02:15:41.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,37,29,2026-01-12T02:15:41Z,2130000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M43.00S,2026-01-12T02:16:49.9Z,2,REGULAR,substitution,out,[],1628379,,,1610612737,37,29,2026-01-12T02:18:18Z,2140000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M43.00S,2026-01-12T02:16:49.9Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,37,29,2026-01-12T02:18:18Z,2150000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M43.00S,2026-01-12T02:16:49.9Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,37,29,2026-01-12T02:18:18Z,2160000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M43.00S,2026-01-12T02:16:49.9Z,2,REGULAR,substitution,in,[],1630552,,,1610612737,37,29,2026-01-12T02:18:18Z,2170000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M31.00S,2026-01-12T02:18:40.1Z,2,REGULAR,3pt,Jump Shot,[],1630168,10.068988173455978,3.431372549019608,1610612737,37,32,2026-01-12T02:18:43Z,2180000,False,233.0,42.0,1,left,O. Okongwu 3PT  (5 PTS) (D. Daniels 4 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,23.66,Made,,,,,5.0,,,,,D. Daniels,1630700.0,4.0,,,,
223,PT08M16.00S,2026-01-12T02:18:55.5Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,37,32,2026-01-12T02:18:59Z,2200000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1630249]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,Krejčí,1630249.0,,
224,PT08M16.00S,2026-01-12T02:18:55.5Z,2,REGULAR,steal,,[],1630249,,,1610612737,37,32,2026-01-12T02:18:56Z,2210000,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
225,PT08M08.00S,2026-01-12T02:19:02.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630700,18.2161629434954,50.0,1610612737,37,34,2026-01-12T02:30:06Z,2220000,False,0.0,119.0,1,left,D. Daniels 11' driving floating Jump Shot (3 PTS) (C. Kispert 1 AST),"[1630700, 1630557]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,11.87,Made,,,,,3.0,,,,,C. Kispert,1630557.0,1.0,,,,
227,PT07M57.00S,2026-01-12T02:19:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.11760840998686,48.03921568627451,1610612744,39,34,2026-01-12T02:19:27Z,2240000,False,-10.0,12.0,1,right,S. Curry reverse Layup (11 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,1.56,Made,,,,,11.0,,,,,D. Green,203110.0,2.0,,,,
229,PT07M51.00S,2026-01-12T02:19:22.0Z,2,REGULAR,foul,offensive,[],1630168,,,1610612737,39,34,2026-01-12T02:26:54Z,2260000,False,,,0,,O. Okongwu offensive FOUL (1 PF),"[1630168, 1641764]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right,200834.0,,,,,,,,,1.0,0.0,Podziemski,1641764.0,,,,,,,
231,PT07M51.00S,2026-01-12T02:19:22.0Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,39,34,2026-01-12T02:19:22Z,2280000,False,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right,200834.0,1.0,,,,,,,,,,,,,,,,,,
232,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,39,34,2026-01-12T02:19:50Z,2290000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,out,[],203110,,,1610612744,39,34,2026-01-12T02:19:50Z,2300000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,out,[],201939,,,1610612744,39,34,2026-01-12T02:19:50Z,2310000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,out,[],1630700,,,1610612744,39,34,2026-01-12T02:19:50Z,2320000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,in,[],202710,,,1610612744,39,34,2026-01-12T02:19:50Z,2330000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,in,[],1642954,,,1610612744,39,34,2026-01-12T02:19:50Z,2340000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,in,[],201143,,,1610612744,39,34,2026-01-12T02:19:50Z,2350000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,in,[],1629638,,,1610612744,39,34,2026-01-12T02:19:50Z,2360000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,out,[],1630168,,,1610612744,39,34,2026-01-12T02:41:01Z,2365000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M51.00S,2026-01-12T02:19:36.0Z,2,REGULAR,substitution,in,[],1642854,,,1610612744,39,34,2026-01-12T02:41:01Z,2367500,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M36.00S,2026-01-12T02:20:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641764,90.09526938239159,56.86274509803921,1610612744,39,34,2026-01-12T02:20:18Z,2370000,False,34.0,41.0,1,right,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,5.31,Missed,,,,,,,,,,,,,,,,
241,PT07M34.00S,2026-01-12T02:20:15.3Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,39,34,2026-01-12T02:20:18Z,2380000,False,,,0,,J. Johnson REBOUND (Off:1 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,240.0,3.0,2.0,1.0,,,,,,,,,,,,
242,PT07M28.00S,2026-01-12T02:20:23.0Z,2,REGULAR,foul,personal,['2freethrow'],1630611,,,1610612737,39,34,2026-01-12T02:20:34Z,2390000,False,,,0,,G. Santos shooting personal FOUL (3 PF) (Johnson 2 FT),"[1630611, 1630552]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,1628168.0,,,,,,,,,3.0,0.0,Johnson,1630552.0,,,,,,,
244,PT07M28.00S,2026-01-12T02:20:53.1Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,39,34,2026-01-12T02:20:53Z,2410000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
245,PT07M28.00S,2026-01-12T02:20:53.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,39,34,2026-01-12T02:20:53Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,
246,PT07M28.00S,2026-01-12T02:20:54.4Z,2,REGULAR,substitution,out,[],1641764,,,1610612737,39,34,2026-01-12T02:21:00Z,2430000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M28.00S,2026-01-12T02:20:54.4Z,2,REGULAR,substitution,out,[],1630611,,,1610612737,39,34,2026-01-12T02:21:00Z,2440000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M28.00S,2026-01-12T02:20:54.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612737,39,34,2026-01-12T02:21:00Z,2450000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M28.00S,2026-01-12T02:20:54.4Z,2,REGULAR,substitution,in,[],1629001,,,1610612737,39,34,2026-01-12T02:21:00Z,2460000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M28.00S,2026-01-12T02:21:11.0Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,39,35,2026-01-12T02:21:11Z,2470000,False,,,0,,J. Johnson Free Throw 2 of 2 (11 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
251,PT07M21.00S,2026-01-12T02:21:26.7Z,2,REGULAR,foul,personal,[],1630552,,,1610612744,39,35,2026-01-12T02:21:37Z,2480000,False,,,0,,J. Johnson personal FOUL (1 PF),"[1630552, 202710]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,200834.0,,,,,,,,,1.0,0.0,Butler III,202710.0,,,,,,,
253,PT07M08.00S,2026-01-12T02:21:50.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201143,86.41590013140605,46.07843137254902,1610612744,39,35,2026-01-12T02:32:44Z,2500000,False,-20.0,75.0,1,right,MISS A. Horford 7' driving Hook,[201143],1610612744.0,GSW,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,7.77,Missed,,,,,,,,,,,,,,,,
254,PT07M06.00S,2026-01-12T02:21:52.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,39,35,2026-01-12T02:21:53Z,2510000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,253.0,4.0,3.0,1.0,,,,,,,,,,,,
255,PT06M53.00S,2026-01-12T02:22:04.2Z,2,REGULAR,3pt,Jump Shot,[],1630249,27.808804204993432,81.86274509803921,1610612737,39,38,2026-01-12T02:22:08Z,2520000,False,-159.0,209.0,1,left,V. Krejčí 26' 3PT  (3 PTS) (J. Johnson 3 AST),"[1630249, 1630552]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,26.27,Made,,,,,3.0,,,,,J. Johnson,1630552.0,3.0,,,,
257,PT06M38.00S,2026-01-12T02:22:19.6Z,2,REGULAR,3pt,Jump Shot,[],202710,75.1149802890933,82.35294117647058,1610612744,39,38,2026-01-12T02:22:24Z,2540000,False,162.0,181.0,1,right,MISS J. Butler III 24' 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,24.31,Missed,,,,,,,,,,,,,,,,
258,PT06M35.00S,2026-01-12T02:22:22.6Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612737,39,38,2026-01-12T02:22:24Z,2550000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,,
259,PT06M20.00S,2026-01-12T02:22:36.7Z,2,REGULAR,3pt,Jump Shot,[],1642854,12.302890932982917,95.83333333333334,1610612737,39,38,2026-01-12T02:25:28Z,2560000,False,-229.0,63.0,1,left,MISS A. Newell 3PT,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Left Corner 3,24+ Left,,,23.77,Missed,,,,,,,,,,,,,,,,
260,PT06M19.00S,2026-01-12T02:22:37.7Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,39,38,2026-01-12T02:33:49Z,2570000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,,259.0,1.0,1.0,0.0,,,,,,,,,,,,
