actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT00M00.00S,2026-02-10T03:40:58.6Z,1,REGULAR,period,end,[],0,,,1610612763,32,32,2026-02-10T03:40:58Z,1760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612763,32,32,2026-02-10T03:43:52Z,1780000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,out,['startperiod'],1641764,,,1610612763,32,32,2026-02-10T03:43:52Z,1790000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,out,['startperiod'],1630611,,,1610612763,32,32,2026-02-10T03:43:52Z,1800000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612763,32,32,2026-02-10T03:43:52Z,1810000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,in,['startperiod'],1630311,,,1610612763,32,32,2026-02-10T03:43:52Z,1820000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,in,['startperiod'],1642954,,,1610612763,32,32,2026-02-10T03:43:52Z,1830000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,in,['startperiod'],1629001,,,1610612763,32,32,2026-02-10T03:43:52Z,1840000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-02-10T03:42:39.3Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612763,32,32,2026-02-10T03:43:52Z,1850000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2026-02-10T03:43:53.0Z,2,REGULAR,period,start,[],0,,,1610612763,32,32,2026-02-10T03:43:53Z,1860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M47.00S,2026-02-10T03:44:08.1Z,2,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612763,32,32,2026-02-10T03:44:16Z,1870000,False,,,0,,W. Richard shooting personal FOUL (3 PF) (Caldwell-Pope 2 FT),"[1642954, 203484]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,Mid-Range,8-16 Left,1155.0,3.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
192,PT11M47.00S,2026-02-10T03:44:34.8Z,2,REGULAR,freethrow,1 of 2,[],203484,,,1610612763,32,33,2026-02-10T03:44:34Z,1890000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (3 PTS),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
193,PT11M47.00S,2026-02-10T03:44:56.8Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612763,32,34,2026-02-10T03:44:56Z,1900000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,
194,PT11M25.00S,2026-02-10T03:45:20.6Z,2,REGULAR,3pt,Jump Shot,[],203110,70.64717477003943,78.67647058823529,1610612744,35,34,2026-02-10T03:45:24Z,1910000,False,143.0,223.0,1,right,D. Green 26' 3PT  (8 PTS) (M. Moody 2 AST),"[203110, 1630541]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,26.55,Made,,,,,8.0,M. Moody,1630541.0,2.0,,,,
196,PT11M10.00S,2026-02-10T03:45:35.6Z,2,REGULAR,3pt,Jump Shot,[],1642914,29.6484888304862,74.26470588235294,1610612763,35,34,2026-02-10T03:47:56Z,1930000,False,-121.0,226.0,1,left,MISS J. Small 25' pullup 3PT,[1642914],1610612763.0,MEM,pullup,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,,25.67,Missed,,,,,,,,,,,,
197,PT11M06.00S,2026-02-10T03:45:39.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612744,35,34,2026-02-10T03:45:41Z,1940000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,
198,PT10M48.00S,2026-02-10T03:45:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,90.62089356110381,57.59803921568627,1610612744,37,34,2026-02-10T03:46:03Z,1950000,False,38.0,36.0,1,right,D. Melton driving Layup (4 PTS) (D. Green 1 AST),"[1629001, 203110]",1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.21,Made,,,,,4.0,D. Green,203110.0,1.0,,,,
200,PT10M39.00S,2026-02-10T03:46:06.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642914,7.703679369250986,48.03921568627451,1610612763,37,36,2026-02-10T03:49:17Z,1970000,False,10.0,20.0,1,left,J. Small driving DUNK (2 PTS),[1642914],1610612763.0,MEM,driving,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,,,,,2.22,Made,,,,,2.0,,,,,,,
201,PT10M20.00S,2026-02-10T03:46:25.3Z,2,REGULAR,turnover,lost ball,[],1629001,,,1610612744,37,36,2026-02-10T03:46:35Z,1980000,False,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 1642942]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,1.0,,,,,,,,,,,Mashack,1642942.0,,
202,PT10M20.00S,2026-02-10T03:46:25.3Z,2,REGULAR,steal,,[],1642942,,,1610612763,37,36,2026-02-10T03:46:26Z,1990000,False,,,0,,J. Mashack STEAL (1 STL),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
203,PT10M14.00S,2026-02-10T03:46:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642914,9.149145860709593,55.392156862745104,1610612763,37,36,2026-02-10T03:46:40Z,2000000,False,-27.0,34.0,1,left,MISS J. Small running Layup,[1642914],1610612763.0,MEM,running,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,,,,,4.3,Missed,,,,,,,,,,,,
204,PT10M12.00S,2026-02-10T03:46:33.4Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,37,36,2026-02-10T03:46:33Z,2010000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,
205,PT10M05.00S,2026-02-10T03:46:41.3Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,37,36,2026-02-10T03:50:16Z,2020000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,1.0,,,,,,,,,,,,,,
207,PT10M05.00S,2026-02-10T03:46:47.3Z,2,REGULAR,substitution,out,[],1642907,,,1610612763,37,36,2026-02-10T03:47:01Z,2040000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M05.00S,2026-02-10T03:46:47.3Z,2,REGULAR,substitution,out,[],1641713,,,1610612763,37,36,2026-02-10T03:47:01Z,2050000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M05.00S,2026-02-10T03:46:47.3Z,2,REGULAR,substitution,in,[],1629660,,,1610612763,37,36,2026-02-10T03:47:01Z,2060000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M05.00S,2026-02-10T03:46:47.3Z,2,REGULAR,substitution,in,[],1641707,,,1610612763,37,36,2026-02-10T03:47:01Z,2070000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M55.00S,2026-02-10T03:47:17.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203484,21.895532194480946,27.205882352941174,1610612763,37,38,2026-02-10T03:47:32Z,2090000,False,114.0,153.0,1,left,K. Caldwell-Pope 19' fadeaway Jump Shot (6 PTS),[203484],1610612763.0,MEM,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,19.1,Made,,,,,6.0,,,,,,,
213,PT09M49.00S,2026-02-10T03:47:26.6Z,2,REGULAR,foul,personal,[],203484,,,1610612744,37,38,2026-02-10T03:47:53Z,2100000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1629001]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,202056.0,1.0,0.0,Melton,1629001.0,,,,,,,,,,,,,,,
215,PT09M49.00S,2026-02-10T03:47:37.6Z,2,REGULAR,substitution,out,[],1642942,,,1610612744,37,38,2026-02-10T03:47:40Z,2120000,False,,,0,,SUB out: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M49.00S,2026-02-10T03:47:37.6Z,2,REGULAR,substitution,in,[],203937,,,1610612744,37,38,2026-02-10T03:47:40Z,2130000,False,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M37.00S,2026-02-10T03:48:02.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,68.54467805519053,71.32352941176471,1610612744,37,38,2026-02-10T03:51:34Z,2140000,False,107.0,243.0,1,right,MISS D. Melton 26' step back 3PT,[1629001],1610612744.0,GSW,step back,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,26.55,Missed,,,,,,,,,,,,
218,PT09M34.00S,2026-02-10T03:48:05.0Z,2,REGULAR,rebound,offensive,[],1642954,,,1610612744,37,38,2026-02-10T03:48:05Z,2150000,False,,,0,,W. Richard REBOUND (Off:1 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,
219,PT09M33.00S,2026-02-10T03:48:06.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642954,93.38042049934296,94.85294117647058,1610612744,40,38,2026-02-10T03:48:33Z,2160000,False,224.0,10.0,1,right,W. Richard 3PT  (3 PTS) (D. Green 2 AST),"[1642954, 203110]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,,,,,,,22.45,Made,,,,,3.0,D. Green,203110.0,2.0,,,,
221,PT09M12.00S,2026-02-10T03:48:26.8Z,2,REGULAR,2pt,Jump Shot,[],203484,19.004599211563733,28.921568627450984,1610612763,40,38,2026-02-10T03:52:22Z,2180000,False,105.0,126.0,1,left,MISS K. Caldwell-Pope 16' pullup Shot,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,16.43,Missed,,,,,,,,,,,,
222,PT09M12.00S,2026-02-10T03:48:26.8Z,2,REGULAR,rebound,defensive,[],1642954,,,1610612744,40,38,2026-02-10T03:48:36Z,2190000,False,,,0,,W. Richard REBOUND (Off:1 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,221.0,3.0,2.0,1.0,,,,,,,,
223,PT08M53.00S,2026-02-10T03:48:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,90.3580814717477,40.44117647058824,1610612744,42,38,2026-02-10T03:53:07Z,2200000,False,-48.0,38.0,1,right,P. Spencer 6' driving Layup (7 PTS),[1630311],1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.11,Made,,,,,7.0,,,,,,,
224,PT08M43.00S,2026-02-10T03:48:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,13.354139290407357,57.107843137254896,1610612763,42,40,2026-02-10T03:53:27Z,2210000,False,-36.0,73.0,1,left,T. Jerome 8' driving floating Jump Shot (9 PTS),[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.12,Made,,,,,9.0,,,,,,,
225,PT08M26.00S,2026-02-10T03:49:13.3Z,2,REGULAR,turnover,bad pass,[],1630311,,,1610612744,42,40,2026-02-10T03:49:17Z,2220000,False,,,0,,P. Spencer bad pass TURNOVER (1 TO),"[1630311, 1642914]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,1.0,,,,,,,,,,,Small,1642914.0,,
226,PT08M26.00S,2026-02-10T03:49:13.3Z,2,REGULAR,steal,,[],1642914,,,1610612763,42,40,2026-02-10T03:49:15Z,2230000,False,,,0,,J. Small STEAL (1 STL),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT08M14.00S,2026-02-10T03:49:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641707,7.178055190538765,57.107843137254896,1610612763,42,40,2026-02-10T03:55:05Z,2240000,False,-36.0,15.0,1,left,MISS T. Hendricks driving Layup,[1641707],1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,3.85,Missed,,,,,,,,,,,,
228,PT08M11.00S,2026-02-10T03:49:28.8Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612744,42,40,2026-02-10T03:49:32Z,2250000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,
229,PT08M03.00S,2026-02-10T03:49:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,82.86793692509855,48.529411764705884,1610612744,42,40,2026-02-10T03:49:41Z,2260000,False,-7.0,109.0,1,right,MISS D. Melton 10' pullup Shot,[1629001],1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.88,Missed,,,,,,,,,,,,
230,PT07M59.00S,2026-02-10T03:49:40.9Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612763,42,40,2026-02-10T03:49:41Z,2270000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,
231,PT07M53.00S,2026-02-10T03:49:46.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,34.773324572930356,46.32352941176471,1610612763,42,43,2026-02-10T03:49:56Z,2280000,False,18.0,274.0,1,left,T. Jerome 27' 3PT pullup (12 PTS),[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,27.5,Made,,,,,12.0,,,,,,,
232,PT07M47.00S,2026-02-10T03:49:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,42,43,2026-02-10T03:49:55Z,2290000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,42,43,2026-02-10T03:52:48Z,2300000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,42,43,2026-02-10T03:52:48Z,2310000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,out,[],203110,,,1610612744,42,43,2026-02-10T03:52:48Z,2320000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,out,[],1630311,,,1610612744,42,43,2026-02-10T03:52:48Z,2330000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,out,[],203484,,,1610612744,42,43,2026-02-10T03:52:48Z,2340000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,42,43,2026-02-10T03:52:48Z,2350000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,in,[],201143,,,1610612744,42,43,2026-02-10T03:52:48Z,2360000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,42,43,2026-02-10T03:52:48Z,2370000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,42,43,2026-02-10T03:52:48Z,2380000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M47.00S,2026-02-10T03:52:24.4Z,2,REGULAR,substitution,in,[],1642285,,,1610612744,42,43,2026-02-10T03:52:48Z,2390000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M40.00S,2026-02-10T03:53:09.5Z,2,REGULAR,3pt,Jump Shot,[],1641764,67.36202365308804,37.254901960784316,1610612744,42,43,2026-02-10T03:53:14Z,2400000,False,-64.0,254.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,26.22,Missed,,,,,,,,,,,,
244,PT07M37.00S,2026-02-10T03:53:12.5Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612763,42,43,2026-02-10T03:53:14Z,2410000,False,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,
245,PT07M26.00S,2026-02-10T03:53:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,7.178055190538765,54.166666666666664,1610612763,42,45,2026-02-10T03:57:25Z,2420000,False,-21.0,15.0,1,left,K. Anderson Layup (4 PTS) (T. Jerome 3 AST),"[203937, 1629660]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,2.56,Made,,,,,4.0,T. Jerome,1629660.0,3.0,,,,
248,PT07M17.00S,2026-02-10T03:53:54.5Z,2,REGULAR,substitution,out,[],1642914,,,1610612744,42,45,2026-02-10T03:53:56Z,2450000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M17.00S,2026-02-10T03:53:54.5Z,2,REGULAR,substitution,in,[],1642377,,,1610612744,42,45,2026-02-10T03:53:56Z,2460000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M02.00S,2026-02-10T03:54:29.6Z,2,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612744,42,45,2026-02-10T03:54:34Z,2480000,False,,,0,,T. Hendricks shooting personal FOUL (2 PF) (Melton 2 FT),"[1641707, 1629001]",1610612763.0,MEM,shooting,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,1162.0,2.0,0.0,Melton,1629001.0,,,,,,,,,,,,,,,
253,PT07M02.00S,2026-02-10T03:54:48.9Z,2,REGULAR,freethrow,1 of 2,[],1629001,,,1610612744,43,45,2026-02-10T03:54:48Z,2500000,False,,,0,,D. Melton Free Throw 1 of 2 (5 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
254,PT07M02.00S,2026-02-10T03:55:08.8Z,2,REGULAR,freethrow,2 of 2,[],1629001,,,1610612744,44,45,2026-02-10T03:55:08Z,2510000,False,,,0,,D. Melton Free Throw 2 of 2 (6 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,
255,PT06M51.00S,2026-02-10T03:55:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,10.988830486202366,51.225490196078425,1610612763,44,47,2026-02-10T03:55:45Z,2520000,False,-6.0,51.0,1,left,T. Hendricks cutting Layup (11 PTS) (T. Jerome 4 AST),"[1641707, 1629660]",1610612763.0,MEM,cutting,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.12,Made,,,,,11.0,T. Jerome,1629660.0,4.0,,,,
257,PT06M51.00S,2026-02-10T03:55:27.3Z,2,REGULAR,foul,personal,['1freethrow'],1630611,,,1610612763,44,47,2026-02-10T03:55:32Z,2540000,False,,,0,,G. Santos shooting personal FOUL (1 PF) (Hendricks 1 FT),"[1630611, 1641707]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,202056.0,1.0,0.0,Hendricks,1641707.0,,,,,,,,,,,,,,,
259,PT06M51.00S,2026-02-10T03:55:51.6Z,2,REGULAR,freethrow,1 of 1,[],1641707,,,1610612763,44,48,2026-02-10T03:55:51Z,2560000,False,,,0,,T. Hendricks Free Throw 1 of 1 (12 PTS),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,
260,PT06M28.00S,2026-02-10T03:56:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.38042049934296,54.65686274509803,1610612744,46,48,2026-02-10T03:59:14Z,2570000,False,23.0,10.0,1,right,A. Horford driving Layup (7 PTS),[201143],1610612744.0,GSW,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,2.52,Made,,,,,7.0,,,,,,,
261,PT06M18.00S,2026-02-10T03:56:24.8Z,2,REGULAR,3pt,Jump Shot,[],1629660,30.56833114323259,77.45098039215686,1610612763,46,48,2026-02-10T03:59:43Z,2580000,False,-137.0,235.0,1,left,MISS T. Jerome 27' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,,,,27.2,Missed,,,,,,,,,,,,
262,PT06M15.00S,2026-02-10T03:56:27.8Z,2,REGULAR,rebound,defensive,[],1630611,,,1610612744,46,48,2026-02-10T03:59:43Z,2590000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,
263,PT05M59.00S,2026-02-10T03:56:44.8Z,2,REGULAR,turnover,bad pass,[],1627780,,,1610612744,46,48,2026-02-10T03:57:15Z,2600000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1641707]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,Hendricks,1641707.0,,
264,PT05M59.00S,2026-02-10T03:56:44.8Z,2,REGULAR,steal,,[],1641707,,,1610612763,46,48,2026-02-10T03:56:46Z,2610000,False,,,0,,T. Hendricks STEAL (2 STL),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
265,PT05M54.00S,2026-02-10T03:56:53.3Z,2,REGULAR,foul,personal,[],1627780,,,1610612763,46,48,2026-02-10T03:57:07Z,2620000,False,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1629660]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right Center,1162.0,2.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
267,PT05M54.00S,2026-02-10T03:57:04.0Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,46,48,2026-02-10T03:57:08Z,2640000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
