actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
168,PT12M00.00S,2026-04-08T02:36:49.3Z,2,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,25,26,2026-04-08T02:37:01Z,1680000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-04-08T02:36:49.3Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,25,26,2026-04-08T02:37:01Z,1690000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-04-08T02:37:14.3Z,2,REGULAR,period,start,[],0,,,1610612744,25,26,2026-04-08T02:37:14Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M41.00S,2026-04-08T02:37:32.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,81.42247043363994,41.911764705882355,1610612744,25,26,2026-04-08T02:37:40Z,1710000,False,-40.0,122.0,1,right,MISS P. Spencer 12' step back Shot,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,12.86,Missed,,,,,,,,,,,,,,,,,,
172,PT11M36.00S,2026-04-08T02:37:37.5Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,25,26,2026-04-08T02:37:40Z,1720000,False,,,0,,N. Clifford REBOUND (Off:1 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Center,,,171.0,3.0,2.0,1.0,,,,,,,,,,,,,,
173,PT11M18.00S,2026-04-08T02:37:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642363,14.011169513797633,37.5,1610612758,25,26,2026-04-08T02:38:27Z,1730000,False,62.0,79.0,1,left,MISS N. Clifford 10' driving floating Shot,[1642363],1610612758.0,SAC,driving floating,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Right,10.09,Missed,,,,,,,,,,,,,,,,,,
174,PT11M14.00S,2026-04-08T02:37:59.8Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612744,25,26,2026-04-08T02:38:01Z,1740000,False,,,0,,C. Bassey REBOUND (Off:0 Def:2),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Right,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,
175,PT11M08.00S,2026-04-08T02:38:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,83.65637319316689,51.225490196078425,1610612744,25,26,2026-04-08T02:38:51Z,1750000,False,6.0,101.0,1,right,MISS D. Melton 10' driving floating Shot,[1629001],1610612744.0,GSW,driving floating,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,10.13,Missed,,,,,,,,,,,,,,,,,,
176,PT11M04.00S,2026-04-08T02:38:09.6Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612744,25,26,2026-04-08T02:38:09Z,1760000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,
177,PT10M55.00S,2026-04-08T02:38:20.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629001,86.02168199737189,46.81372549019608,1610612744,27,26,2026-04-08T02:39:09Z,1770000,False,-16.0,79.0,1,right,D. Melton 8' driving floating Jump Shot (2 PTS),[1629001],1610612744.0,GSW,driving floating,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,,,,,,,,2.0,,,,,,
178,PT10M55.00S,2026-04-08T02:38:24.0Z,2,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612744,27,26,2026-04-08T02:38:34Z,1780000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Melton 1 FT),"[1628370, 1629001]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,1.0,0.0,Melton,1629001.0,,,,,,,
180,PT10M55.00S,2026-04-08T02:38:41.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629001,,,1610612744,28,26,2026-04-08T02:38:41Z,1800000,False,,,0,,D. Melton Free Throw 1 of 1 (3 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
181,PT10M47.00S,2026-04-08T02:38:55.3Z,2,REGULAR,3pt,Jump Shot,[],203926,8.623521681997373,3.1862745098039214,1610612758,28,29,2026-04-08T02:39:03Z,1810000,False,234.0,29.0,1,left,D. McDermott 3PT  (3 PTS) (K. Hayes 2 AST),"[203926, 1630165]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,,,,,,,,3.0,,,,K. Hayes,1630165.0,2.0
183,PT10M19.00S,2026-04-08T02:39:23.0Z,2,REGULAR,3pt,Jump Shot,[],1641764,75.90341655716163,89.70588235294117,1610612744,31,29,2026-04-08T02:39:29Z,1830000,False,199.0,174.0,1,right,B. Podziemski 26' 3PT pullup (8 PTS) (P. Spencer 1 AST),"[1641764, 1630311]",1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,,,,,,,,8.0,,,,P. Spencer,1630311.0,1.0
185,PT10M01.00S,2026-04-08T02:39:40.8Z,2,REGULAR,turnover,bad pass,[],1642363,,,1610612758,31,29,2026-04-08T02:39:45Z,1850000,False,,,0,,N. Clifford bad pass TURNOVER (1 TO),"[1642363, 1627780]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,
186,PT10M01.00S,2026-04-08T02:39:40.8Z,2,REGULAR,steal,,[],1627780,,,1610612744,31,29,2026-04-08T02:39:42Z,1860000,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
188,PT09M39.00S,2026-04-08T02:40:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629646,92.85479632063075,54.90196078431373,1610612744,33,29,2026-04-08T02:40:27Z,1880000,False,25.0,15.0,1,right,C. Bassey alley-oop Layup (6 PTS) (D. Melton 2 AST),"[1629646, 1629001]",1610612744.0,GSW,alley-oop,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,,,6.0,,,,D. Melton,1629001.0,2.0
191,PT09M28.00S,2026-04-08T02:40:29.1Z,2,REGULAR,turnover,lost ball,[],1628370,,,1610612758,33,29,2026-04-08T02:40:33Z,1910000,False,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 1641764]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Podziemski,1641764.0,,,
192,PT09M28.00S,2026-04-08T02:40:29.1Z,2,REGULAR,steal,,[],1641764,,,1610612744,33,29,2026-04-08T02:54:31Z,1920000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT09M23.00S,2026-04-08T02:40:33.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,89.83245729303549,47.549019607843135,1610612744,35,29,2026-04-08T02:40:41Z,1930000,False,-12.0,43.0,1,right,D. Melton running Layup (5 PTS) (B. Podziemski 1 AST),"[1629001, 1641764]",1610612744.0,GSW,running,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,,,,,,,,5.0,,,,B. Podziemski,1641764.0,1.0
195,PT09M07.00S,2026-04-08T02:40:49.8Z,2,REGULAR,3pt,Jump Shot,[],1642363,7.835085413929041,3.6764705882352944,1610612758,35,32,2026-04-08T02:40:56Z,1950000,False,232.0,21.0,1,left,N. Clifford 3PT  (3 PTS) (K. Hayes 3 AST),"[1642363, 1630165]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Right Corner 3,24+ Right,23.26,Made,,,,,,,,,,,,3.0,,,,K. Hayes,1630165.0,3.0
197,PT08M55.00S,2026-04-08T02:41:03.2Z,2,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,35,32,2026-04-08T02:41:10Z,1970000,False,,,0,,B. Podziemski lost ball out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,lost ball,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,201245.0,,,,,,1.0,,,,,
198,PT08M55.00S,2026-04-08T02:41:06.9Z,2,REGULAR,substitution,out,[],1627780,,,1610612758,35,32,2026-04-08T02:41:18Z,1980000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M55.00S,2026-04-08T02:41:06.9Z,2,REGULAR,substitution,in,[],1642502,,,1610612758,35,32,2026-04-08T02:41:18Z,1990000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M55.00S,2026-04-08T02:41:06.9Z,2,REGULAR,substitution,out,[],1630165,,,1610612758,35,32,2026-04-08T02:41:36Z,1995000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M55.00S,2026-04-08T02:41:06.9Z,2,REGULAR,substitution,in,[],1642269,,,1610612758,35,32,2026-04-08T02:41:36Z,1997500,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M45.00S,2026-04-08T02:41:35.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642269,12.040078843626807,50.73529411764706,1610612758,35,34,2026-04-08T03:20:20Z,2000000,False,-4.0,61.0,1,left,D. Carter 6' driving floating bank Jump Shot (6 PTS),[1642269],1610612758.0,SAC,driving floating bank,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,,,,,,,,,,,,6.0,,,,,,
203,PT08M24.00S,2026-04-08T02:41:56.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642502,90.88370565045992,51.225490196078425,1610612744,35,34,2026-04-08T02:44:26Z,2010000,False,6.0,33.0,1,right,MISS M. Leons turnaround Hook,[1642502],1610612744.0,GSW,turnaround,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
204,PT08M21.00S,2026-04-08T02:41:59.0Z,2,REGULAR,rebound,defensive,[],1642269,,,1610612758,35,34,2026-04-08T02:42:04Z,2020000,False,,,0,,D. Carter REBOUND (Off:0 Def:1),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT08M19.00S,2026-04-08T02:42:02.6Z,2,REGULAR,turnover,out-of-bounds,[],1642269,,,1610612758,35,34,2026-04-08T02:42:13Z,2030000,False,,,0,,D. Carter bad pass out-of-bounds TURNOVER (1 TO),[1642269],1610612758.0,SAC,bad pass,,,Carter,D. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,201245.0,,,,,,1.0,,,,,
206,PT08M10.00S,2026-04-08T02:42:17.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629646,83.52496714848883,48.529411764705884,1610612744,37,34,2026-04-08T02:42:23Z,2040000,False,-7.0,102.0,1,right,C. Bassey 10' floating Jump Shot (8 PTS) (D. Melton 3 AST),"[1629646, 1629001]",1610612744.0,GSW,floating,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,10.27,Made,,,,,,,,,,,,8.0,,,,D. Melton,1629001.0,3.0
208,PT07M51.00S,2026-04-08T02:42:35.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642269,15.588042049934298,54.166666666666664,1610612758,37,34,2026-04-08T02:45:06Z,2060000,False,-21.0,94.0,1,left,MISS D. Carter 9' driving floating bank Shot,[1642269],1610612758.0,SAC,driving floating bank,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,,,,,
209,PT07M51.00S,2026-04-08T02:42:35.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,37,34,2026-04-08T02:42:41Z,2070000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,208.0,,,,,,,,,,,,,,,,,
211,PT07M51.00S,2026-04-08T02:42:45.6Z,2,REGULAR,substitution,out,[],1628370,,,1610612744,37,34,2026-04-08T02:42:59Z,2090000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M51.00S,2026-04-08T02:42:45.6Z,2,REGULAR,substitution,in,[],1631342,,,1610612744,37,34,2026-04-08T02:42:59Z,2100000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M39.00S,2026-04-08T02:43:10.1Z,2,REGULAR,foul,personal,['2freethrow'],1631342,,,1610612744,37,34,2026-04-08T02:43:21Z,2120000,False,,,0,,D. Plowden shooting personal FOUL (1 PF) (Melton 2 FT),"[1631342, 1629001]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,,,,,,203591.0,1.0,0.0,Melton,1629001.0,,,,,,,
216,PT07M39.00S,2026-04-08T02:43:32.3Z,2,REGULAR,freethrow,1 of 2,[],1629001,,,1610612744,37,34,2026-04-08T02:43:32Z,2140000,False,,,0,,MISS D. Melton Free Throw 1 of 2,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
217,PT07M39.00S,2026-04-08T02:43:32.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,37,34,2026-04-08T02:43:32Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,
218,PT07M39.00S,2026-04-08T02:43:34.6Z,2,REGULAR,substitution,out,[],1642928,,,1610612744,37,34,2026-04-08T02:43:39Z,2160000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M39.00S,2026-04-08T02:43:34.6Z,2,REGULAR,substitution,in,[],1642875,,,1610612744,37,34,2026-04-08T02:43:39Z,2170000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M39.00S,2026-04-08T02:43:50.1Z,2,REGULAR,freethrow,2 of 2,[],1629001,,,1610612744,38,34,2026-04-08T02:43:50Z,2180000,False,,,0,,D. Melton Free Throw 2 of 2 (6 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
221,PT07M22.00S,2026-04-08T02:44:08.5Z,2,REGULAR,3pt,Jump Shot,[],203926,31.882391590013142,74.01960784313727,1610612758,38,37,2026-04-08T02:44:13Z,2190000,False,-120.0,247.0,1,left,D. McDermott 27' 3PT  (6 PTS) (D. Carter 1 AST),"[203926, 1642269]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,27.48,Made,,,,,,,,,,,,6.0,,,,D. Carter,1642269.0,1.0
223,PT07M02.00S,2026-04-08T02:44:27.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,92.59198423127464,94.36274509803921,1610612744,41,37,2026-04-08T02:45:53Z,2210000,False,222.0,17.0,1,right,D. Melton 3PT  (9 PTS) (M. Leons 1 AST),"[1629001, 1642502]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,22.25,Made,,,,,,,,,,,,9.0,,,,M. Leons,1642502.0,1.0
225,PT06M46.00S,2026-04-08T02:44:43.7Z,2,REGULAR,3pt,Jump Shot,[],1642363,33.590670170827856,64.2156862745098,1610612758,41,37,2026-04-08T02:46:08Z,2230000,False,-71.0,263.0,1,left,MISS N. Clifford 27' step back 3PT,[1642363],1610612758.0,SAC,step back,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
226,PT06M43.00S,2026-04-08T02:44:46.7Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612744,41,37,2026-04-08T02:44:50Z,2240000,False,,,0,,C. Bassey REBOUND (Off:0 Def:3),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,225.0,3.0,3.0,0.0,,,,,,,,,,,,,,
227,PT06M36.00S,2026-04-08T02:44:54.5Z,2,REGULAR,3pt,Jump Shot,[],1629001,62.89421813403416,58.08823529411765,1610612744,44,37,2026-04-08T02:46:23Z,2250000,False,40.0,296.0,1,right,D. Melton 29' 3PT  (12 PTS) (P. Spencer 2 AST),"[1629001, 1630311]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,29.9,Made,,,,,,,,,,,,12.0,,,,P. Spencer,1630311.0,2.0
229,PT06M35.00S,2026-04-08T02:45:08.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,44,37,2026-04-08T02:45:08Z,2270000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,out,[],1629646,,,1610612758,44,37,2026-04-08T02:48:05Z,2280000,False,,,0,,SUB out: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,out,[],1642502,,,1610612758,44,37,2026-04-08T02:48:05Z,2290000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,out,[],1630311,,,1610612758,44,37,2026-04-08T02:48:05Z,2300000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,out,[],203926,,,1610612758,44,37,2026-04-08T02:48:05Z,2310000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,in,[],201939,,,1610612758,44,37,2026-04-08T02:48:05Z,2320000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,in,[],1627780,,,1610612758,44,37,2026-04-08T02:48:05Z,2330000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,in,[],203110,,,1610612758,44,37,2026-04-08T02:48:05Z,2340000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M35.00S,2026-04-08T02:47:44.9Z,2,REGULAR,substitution,in,[],1630173,,,1610612758,44,37,2026-04-08T02:48:05Z,2350000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M22.00S,2026-04-08T02:48:22.9Z,2,REGULAR,3pt,Jump Shot,[],1631342,23.078186596583443,90.19607843137256,1610612758,44,40,2026-04-08T02:48:27Z,2360000,False,-201.0,164.0,1,left,D. Plowden 25' 3PT  (9 PTS) (N. Clifford 1 AST),"[1631342, 1642363]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,,,,,,,,9.0,,,,N. Clifford,1642363.0,1.0
240,PT06M00.00S,2026-04-08T02:48:44.0Z,2,REGULAR,3pt,Jump Shot,[],1641764,93.77463863337714,3.431372549019608,1610612744,44,40,2026-04-08T02:49:49Z,2380000,False,-233.0,6.0,1,right,MISS B. Podziemski 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
241,PT05M57.00S,2026-04-08T02:48:47.0Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,44,40,2026-04-08T02:48:52Z,2390000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Left Corner 3,24+ Left,,,240.0,4.0,4.0,0.0,,,,,,,,,,,,,,
242,PT05M47.00S,2026-04-08T02:48:57.6Z,2,REGULAR,3pt,Jump Shot,[],1631342,30.17411300919842,21.323529411764707,1610612758,44,40,2026-04-08T02:49:02Z,2400000,False,143.0,231.0,1,left,MISS D. Plowden 27' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,27.2,Missed,,,,,,,,,,,,,,,,,,
243,PT05M43.00S,2026-04-08T02:49:01.6Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,44,40,2026-04-08T02:49:02Z,2410000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
244,PT05M39.00S,2026-04-08T02:49:05.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627780,91.67214191852825,45.34313725490196,1610612744,46,40,2026-04-08T02:50:24Z,2420000,False,-23.0,26.0,1,right,G. Payton II running alley-oop Layup (4 PTS) (D. Melton 4 AST),"[1627780, 1629001]",1610612744.0,GSW,running alley-oop,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,,,,,,4.0,,,,D. Melton,1629001.0,4.0
246,PT05M22.00S,2026-04-08T02:49:23.2Z,2,REGULAR,3pt,Jump Shot,[],1642363,34.11629434954008,50.73529411764706,1610612758,46,40,2026-04-08T02:50:38Z,2440000,False,-4.0,268.0,1,left,MISS N. Clifford 26' step back 3PT,[1642363],1610612758.0,SAC,step back,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
247,PT05M17.00S,2026-04-08T02:49:28.2Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,46,40,2026-04-08T02:49:30Z,2450000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,,
248,PT05M07.00S,2026-04-08T02:49:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.77463863337714,46.568627450980394,1610612744,48,40,2026-04-08T02:49:42Z,2460000,False,-17.0,6.0,1,right,G. Payton II cutting Layup (6 PTS) (D. Green 2 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,6.0,,,,D. Green,203110.0,2.0
251,PT04M44.00S,2026-04-08T02:50:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,9.543363994743759,62.99019607843137,1610612758,48,42,2026-04-08T02:51:30Z,2490000,False,-65.0,37.0,1,left,M. Raynaud 7' driving floating Jump Shot (9 PTS) (D. Carter 2 AST),"[1642875, 1642269]",1610612758.0,SAC,driving floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,7.49,Made,,,,,,,,,,,,9.0,,,,D. Carter,1642269.0,2.0
253,PT04M32.00S,2026-04-08T02:50:29.8Z,2,REGULAR,3pt,Jump Shot,[],203110,91.01511169513797,95.34313725490196,1610612744,48,42,2026-04-08T02:50:36Z,2510000,False,227.0,32.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,22.89,Missed,,,,,,,,,,,,,,,,,,
254,PT04M28.00S,2026-04-08T02:50:33.8Z,2,REGULAR,rebound,defensive,[],1642269,,,1610612758,48,42,2026-04-08T02:50:36Z,2520000,False,,,0,,D. Carter REBOUND (Off:0 Def:2),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Right Corner 3,24+ Right,,,253.0,2.0,2.0,0.0,,,,,,,,,,,,,,
255,PT04M18.00S,2026-04-08T02:50:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,9.806176084099869,58.08823529411765,1610612758,48,44,2026-04-08T02:50:48Z,2530000,False,-40.0,40.0,1,left,N. Clifford cutting Layup (5 PTS) (D. Carter 3 AST),"[1642363, 1642269]",1610612758.0,SAC,cutting,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,5.66,Made,,,,,,,,,,,,5.0,,,,D. Carter,1642269.0,3.0
258,PT04M04.00S,2026-04-08T02:51:15.2Z,2,REGULAR,foul,personal,[],1642269,,,1610612744,48,44,2026-04-08T02:51:31Z,2560000,False,,,0,,D. Carter personal FOUL (1 PF),"[1642269, 1627780]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,1.0,0.0,Payton II,1627780.0,,,,,,,
