actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
359,PT12M00.00S,2026-01-04T04:27:58.7Z,3,REGULAR,substitution,out,['startperiod'],1642268,,,1610612744,58,65,2026-01-04T04:28:29Z,3520000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-01-04T04:27:58.7Z,3,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,58,65,2026-01-04T04:28:29Z,3530000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-01-04T04:27:58.7Z,3,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,58,65,2026-01-04T04:28:29Z,3540000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-01-04T04:27:58.7Z,3,REGULAR,substitution,in,['startperiod'],201567,,,1610612744,58,65,2026-01-04T04:28:29Z,3550000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-01-04T04:28:26.3Z,3,REGULAR,period,start,[],0,,,1610612762,58,65,2026-01-04T04:28:29Z,3560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M42.00S,2026-01-04T04:28:43.4Z,3,REGULAR,3pt,Jump Shot,[],201567,30.17411300919842,19.607843137254903,1610612762,58,65,2026-01-04T04:28:51Z,3570000,False,152.0,231.0,1,left,MISS K. Love 27' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,27.66,Missed,,,,,,,,,,,,,,,,,,
365,PT11M37.00S,2026-01-04T04:28:48.4Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,58,65,2026-01-04T04:28:51Z,3580000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,364.0,,3.0,3.0,0.0,,,,,,,,,,,,,
366,PT11M23.00S,2026-01-04T04:29:02.3Z,3,REGULAR,3pt,Jump Shot,[],1642366,91.40932982917214,4.166666666666666,1610612744,61,65,2026-01-04T04:29:08Z,3590000,False,-229.0,28.0,1,right,Q. Post 3PT  (8 PTS) (J. Butler III 3 AST),"[1642366, 202710]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,23.09,Made,,,,,,8.0,J. Butler III,202710.0,3.0,,,,,,,,,
368,PT11M11.00S,2026-01-04T04:29:14.3Z,3,REGULAR,3pt,Jump Shot,[],1628374,25.706307490144546,10.294117647058822,1610612762,61,68,2026-01-04T04:29:20Z,3610000,False,199.0,189.0,1,left,L. Markkanen 27' 3PT  (24 PTS) (K. George 5 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,27.42,Made,,,,,,24.0,K. George,1641718.0,5.0,,,,,,,,,
370,PT10M47.00S,2026-01-04T04:29:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.59198423127464,42.64705882352941,1610612744,63,68,2026-01-04T04:29:41Z,3630000,False,-37.0,17.0,1,right,J. Butler III Layup (9 PTS) (G. Payton II 1 AST),"[202710, 1627780]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,4.06,Made,,,,,,9.0,G. Payton II,1627780.0,1.0,,,,,,,,,
372,PT10M31.00S,2026-01-04T04:29:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,12.040078843626807,50.73529411764706,1610612762,63,68,2026-01-04T04:30:28Z,3650000,False,-4.0,61.0,1,left,MISS L. Markkanen 6' driving floating Shot,[1628374],1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
373,PT10M27.00S,2026-01-04T04:29:58.3Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,63,68,2026-01-04T05:34:20Z,3660000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,372.0,,2.0,2.0,0.0,,,,,,,,,,,,,
374,PT10M24.00S,2026-01-04T04:30:02.5Z,3,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,63,68,2026-01-04T04:30:10Z,3670000,False,,,0,,G. Payton II bad pass out-of-bounds TURNOVER (2 TO),[1627780],1610612744.0,GSW,bad pass,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Left Center,,,,1628481.0,,,,,,,,2.0,,,,,,,,
375,PT10M08.00S,2026-01-04T04:30:32.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,15.193823915900131,3.431372549019608,1610612762,63,71,2026-01-04T04:31:13Z,3680000,False,233.0,90.0,1,left,S. Mykhailiuk 24' 3PT pullup (8 PTS) (K. George 6 AST),"[1629004, 1641718]",1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right,24.97,Made,,,,,,8.0,K. George,1641718.0,6.0,,,,,,,,,
377,PT09M59.00S,2026-01-04T04:30:41.6Z,3,REGULAR,3pt,Jump Shot,[],201939,68.80749014454665,72.05882352941177,1610612744,66,71,2026-01-04T04:31:31Z,3700000,False,110.0,241.0,1,right,S. Curry 26' 3PT step back (12 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.48,Made,,,,,,12.0,,,,,,,,,,,,
378,PT09M44.00S,2026-01-04T04:30:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,9.017739816031538,49.01960784313725,1610612762,66,73,2026-01-04T04:31:04Z,3710000,False,5.0,32.0,1,left,L. Markkanen finger roll Layup (26 PTS) (K. Love 5 AST),"[1628374, 201567]",1610612762.0,UTA,finger roll,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,26.0,K. Love,201567.0,5.0,,,,,,,,,
380,PT09M44.00S,2026-01-04T04:31:01.5Z,3,REGULAR,foul,personal,['1freethrow'],1630541,,,1610612762,66,73,2026-01-04T04:31:09Z,3730000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1630541, 1628374]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,,,,1.0,0.0,Markkanen,1628374.0,,
382,PT09M44.00S,2026-01-04T04:31:22.7Z,3,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,66,74,2026-01-04T04:31:22Z,3750000,False,,,0,,L. Markkanen Free Throw 1 of 1 (27 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,27.0,,,,,,,,,,,,
383,PT09M28.00S,2026-01-04T04:31:41.6Z,3,REGULAR,3pt,Jump Shot,[],202710,91.40932982917214,95.09803921568627,1610612744,66,74,2026-01-04T04:31:49Z,3760000,False,225.0,28.0,1,right,MISS J. Butler III 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,22.73,Missed,,,,,,,,,,,,,,,,,,
384,PT09M24.00S,2026-01-04T04:31:45.6Z,3,REGULAR,rebound,offensive,[],1642366,,,1610612744,66,74,2026-01-04T04:31:49Z,3770000,False,,,0,,Q. Post REBOUND (Off:1 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,383.0,,4.0,3.0,1.0,,,,,,,,,,,,,
385,PT09M24.00S,2026-01-04T04:31:47.2Z,3,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612744,66,74,2026-01-04T04:32:03Z,3780000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Curry 2 FT),"[1629004, 201939]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,,,,1.0,0.0,Curry,201939.0,,
387,PT09M24.00S,2026-01-04T04:31:47.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201939,,,1610612744,67,74,2026-01-04T04:32:30Z,3800000,False,,,0,,S. Curry Free Throw 1 of 2 (13 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
388,PT09M24.00S,2026-01-04T04:31:47.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201939,,,1610612744,68,74,2026-01-04T04:32:30Z,3810000,False,,,0,,S. Curry Free Throw 2 of 2 (14 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
392,PT09M23.00S,2026-01-04T04:32:46.5Z,3,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,68,74,2026-01-04T04:35:10Z,3825000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (4 TO),[1641718],1610612762.0,UTA,lost ball,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,1662.0,,,,,,,,4.0,,,,,,,,
390,PT09M23.00S,2026-01-04T04:32:56.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,68,74,2026-01-04T04:35:10Z,3830000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT09M18.00S,2026-01-04T04:35:48.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642366,65.78515111695138,32.59803921568628,1610612744,71,74,2026-01-04T04:35:53Z,3850000,False,-87.0,269.0,1,right,Q. Post 28' 3PT  (11 PTS) (S. Curry 4 AST),"[1642366, 201939]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,28.28,Made,,,,,,11.0,S. Curry,201939.0,4.0,,,,,,,,,
395,PT09M05.00S,2026-01-04T04:36:03.2Z,3,REGULAR,foul,personal,[],201939,,,1610612762,71,74,2026-01-04T04:36:10Z,3870000,False,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1641729]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,1628481.0,,,,,,,,,,,1.0,0.0,Sensabaugh,1641729.0,,
397,PT08M57.00S,2026-01-04T04:36:30.9Z,3,REGULAR,3pt,Jump Shot,[],1628374,35.29894875164258,59.80392156862745,1610612762,71,74,2026-01-04T04:36:37Z,3890000,False,-49.0,279.0,1,left,MISS L. Markkanen 28' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,28.36,Missed,,,,,,,,,,,,,,,,,,
398,PT08M55.00S,2026-01-04T04:36:32.9Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,71,74,2026-01-04T04:36:37Z,3900000,False,,,0,,G. Payton II REBOUND (Off:2 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,397.0,,4.0,2.0,2.0,,,,,,,,,,,,,
399,PT08M46.00S,2026-01-04T04:36:42.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.9060446780552,44.36274509803921,1610612744,73,74,2026-01-04T04:36:47Z,3910000,False,-28.0,5.0,1,right,G. Payton II cutting Layup (8 PTS) (J. Butler III 4 AST),"[1627780, 202710]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,8.0,J. Butler III,202710.0,4.0,,,,,,,,,
401,PT08M31.00S,2026-01-04T04:36:57.6Z,3,REGULAR,turnover,lost ball,[],1641718,,,1610612762,73,74,2026-01-04T04:37:01Z,3930000,False,,,0,,K. George lost ball TURNOVER (5 TO),"[1641718, 1627780]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,5.0,Payton II,1627780.0,,,,,,
402,PT08M31.00S,2026-01-04T04:36:57.6Z,3,REGULAR,steal,,[],1627780,,,1610612744,73,74,2026-01-04T04:36:59Z,3940000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
403,PT08M26.00S,2026-01-04T04:37:05.0Z,3,REGULAR,foul,personal,[],1628374,,,1610612744,73,74,2026-01-04T04:37:30Z,3950000,False,,,0,,L. Markkanen personal FOUL (1 PF),"[1628374, 201939]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right,,,,1628481.0,,,,,,,,,,,1.0,0.0,Curry,201939.0,,
405,PT08M25.00S,2026-01-04T04:37:33.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,70.12155059132719,71.07843137254902,1610612744,73,74,2026-01-04T04:37:38Z,3970000,False,105.0,228.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
406,PT08M22.00S,2026-01-04T04:37:36.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612762,73,74,2026-01-04T04:37:38Z,3980000,False,,,0,,K. Love REBOUND (Off:1 Def:7),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,405.0,,8.0,7.0,1.0,,,,,,,,,,,,,
407,PT08M16.00S,2026-01-04T04:37:42.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628374,8.360709592641262,44.85294117647059,1610612762,73,76,2026-01-04T04:38:00Z,3990000,False,26.0,26.0,1,left,L. Markkanen running Layup (29 PTS) (K. George 7 AST),"[1628374, 1641718]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.66,Made,,,,,,29.0,K. George,1641718.0,7.0,,,,,,,,,
409,PT07M59.00S,2026-01-04T04:37:58.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,93.77463863337714,58.08823529411765,1610612744,75,76,2026-01-04T04:39:58Z,4010000,False,40.0,6.0,1,right,Q. Post floating Jump Shot (13 PTS) (S. Curry 5 AST),"[1642366, 201939]",1610612744.0,GSW,floating,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,,13.0,S. Curry,201939.0,5.0,,,,,,,,,
411,PT07M48.00S,2026-01-04T04:38:11.7Z,3,REGULAR,turnover,traveling,[],1641718,,,1610612762,75,76,2026-01-04T04:38:20Z,4030000,False,,,0,,K. George traveling TURNOVER (6 TO),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,201246.0,,,,,,,,6.0,,,,,,,,
448,PT07M48.00S,2026-01-04T04:38:26.2Z,3,REGULAR,substitution,out,[],1641729,,,1610612744,75,76,2026-01-04T04:41:56Z,4035000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT07M48.00S,2026-01-04T04:38:26.2Z,3,REGULAR,substitution,in,[],1642268,,,1610612744,75,76,2026-01-04T04:41:56Z,4037500,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M37.00S,2026-01-04T04:38:40.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627780,92.9862023653088,46.32352941176471,1610612744,77,76,2026-01-04T04:38:49Z,4040000,False,-18.0,13.0,1,right,G. Payton II alley-oop DUNK (10 PTS) (Q. Post 2 AST),"[1627780, 1642366]",1610612744.0,GSW,alley-oop,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,10.0,Q. Post,1642366.0,2.0,,,,,,,,,
414,PT07M11.00S,2026-01-04T04:39:05.0Z,3,REGULAR,3pt,Jump Shot,[],1641718,24.917871222076215,12.009803921568627,1610612762,77,79,2026-01-04T04:39:12Z,4060000,False,190.0,182.0,1,left,K. George 26' 3PT  (18 PTS) (I. Collier 4 AST),"[1641718, 1642268]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.29,Made,,,,,,18.0,I. Collier,1642268.0,4.0,,,,,,,,,
416,PT07M01.00S,2026-01-04T04:39:15.8Z,3,REGULAR,3pt,Jump Shot,[],201939,72.88107752956637,80.63725490196079,1610612744,80,79,2026-01-04T04:40:56Z,4080000,False,153.0,202.0,1,right,S. Curry 25' 3PT pullup (17 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.38,Made,,,,,,17.0,,,,,,,,,,,,
417,PT06M41.00S,2026-01-04T04:39:35.6Z,3,REGULAR,3pt,Jump Shot,[],1628374,12.565703022339028,98.0392156862745,1610612762,80,79,2026-01-04T04:39:42Z,4090000,False,-240.0,66.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,24.9,Missed,,,,,,,,,,,,,,,,,,
418,PT06M37.00S,2026-01-04T04:39:39.6Z,3,REGULAR,rebound,offensive,[],1629004,,,1610612762,80,79,2026-01-04T04:39:42Z,4100000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,,,417.0,,2.0,1.0,1.0,,,,,,,,,,,,,
419,PT06M36.00S,2026-01-04T04:39:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,6.521024967148489,47.30392156862745,1610612762,80,81,2026-01-04T04:39:45Z,4110000,False,13.0,9.0,1,left,S. Mykhailiuk reverse Layup (10 PTS),[1629004],1610612762.0,UTA,reverse,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,10.0,,,,,,,,,,,,
420,PT06M30.00S,2026-01-04T04:39:48.4Z,3,REGULAR,foul,personal,[],1629004,,,1610612744,80,81,2026-01-04T04:40:28Z,4120000,False,,,0,,S. Mykhailiuk personal FOUL (2 PF),"[1629004, 201939]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Left,,,,1662.0,,,,,,,,,,,2.0,0.0,Curry,201939.0,,
422,PT06M30.00S,2026-01-04T04:40:04.3Z,3,REGULAR,substitution,out,[],201567,,,1610612744,80,81,2026-01-04T04:40:06Z,4140000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M30.00S,2026-01-04T04:40:04.3Z,3,REGULAR,substitution,in,[],1642271,,,1610612744,80,81,2026-01-04T04:40:06Z,4150000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M30.00S,2026-01-04T04:40:07.3Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,80,81,2026-01-04T04:40:23Z,4160000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M30.00S,2026-01-04T04:40:07.3Z,3,REGULAR,substitution,out,[],202710,,,1610612744,80,81,2026-01-04T04:40:23Z,4180000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M30.00S,2026-01-04T04:40:07.3Z,3,REGULAR,substitution,out,[],1642366,,,1610612744,80,81,2026-01-04T04:40:23Z,4190000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M30.00S,2026-01-04T04:40:07.3Z,3,REGULAR,substitution,in,[],1630611,,,1610612744,80,81,2026-01-04T04:40:23Z,4200000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M30.00S,2026-01-04T04:40:07.3Z,3,REGULAR,substitution,in,[],1631218,,,1610612744,80,81,2026-01-04T04:40:23Z,4210000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M30.00S,2026-01-04T04:40:07.3Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,80,81,2026-01-04T04:40:23Z,4220000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M25.00S,2026-01-04T04:40:29.7Z,3,REGULAR,3pt,Jump Shot,[],201939,64.99671484888306,14.460784313725492,1610612744,83,81,2026-01-04T04:40:41Z,4240000,False,-178.0,277.0,1,right,S. Curry 32' 3PT  (20 PTS) (G. Santos 1 AST),"[201939, 1630611]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,32.87,Made,,,,,,20.0,G. Santos,1630611.0,1.0,,,,,,,,,
434,PT06M12.00S,2026-01-04T04:40:42.4Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,83,81,2026-01-04T04:40:46Z,4260000,False,,,0,,K. George bad pass TURNOVER (7 TO),"[1641718, 1630611]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,7.0,Santos,1630611.0,,,,,,
435,PT06M12.00S,2026-01-04T04:40:42.4Z,3,REGULAR,steal,,[],1630611,,,1610612744,83,81,2026-01-04T04:40:43Z,4270000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
436,PT06M06.00S,2026-01-04T04:40:48.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631218,91.80354796320631,51.470588235294116,1610612744,85,81,2026-01-04T04:42:47Z,4280000,False,7.0,25.0,1,right,T. Jackson-Davis running DUNK (3 PTS) (M. Moody 1 AST),"[1631218, 1630541]",1610612744.0,GSW,running,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,3.0,M. Moody,1630541.0,1.0,,,,,,,,,
438,PT05M50.00S,2026-01-04T04:41:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.886333771353483,47.30392156862745,1610612762,85,83,2026-01-04T04:41:12Z,4300000,False,13.0,31.0,1,left,L. Markkanen cutting Layup (31 PTS) (I. Collier 5 AST),"[1628374, 1642268]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,31.0,I. Collier,1642268.0,5.0,,,,,,,,,
440,PT05M37.00S,2026-01-04T04:41:18.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,91.80354796320631,47.794117647058826,1610612744,87,83,2026-01-04T04:41:26Z,4320000,False,-11.0,25.0,1,right,B. Podziemski driving finger roll Layup (5 PTS),[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,5.0,,,,,,,,,,,,
441,PT05M30.00S,2026-01-04T04:41:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,7.046649145860711,55.392156862745104,1610612762,87,85,2026-01-04T04:43:32Z,4330000,False,-27.0,14.0,1,left,K. George driving Layup (20 PTS) (I. Collier 6 AST),"[1641718, 1642268]",1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,20.0,I. Collier,1642268.0,6.0,,,,,,,,,
442,PT05M30.00S,2026-01-04T04:41:29.0Z,3,REGULAR,foul,personal,['1freethrow'],1630611,,,1610612762,87,85,2026-01-04T04:41:40Z,4340000,False,,,0,,G. Santos shooting personal FOUL (2 PF) (George 1 FT),"[1630611, 1641718]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,1662.0,,,,,,,,,,,2.0,0.0,George,1641718.0,,
444,PT05M30.00S,2026-01-04T04:41:44.3Z,3,REGULAR,substitution,out,[],1630541,,,1610612762,87,85,2026-01-04T04:41:56Z,4360000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M30.00S,2026-01-04T04:41:44.3Z,3,REGULAR,substitution,out,[],1629004,,,1610612762,87,85,2026-01-04T04:41:56Z,4370000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M30.00S,2026-01-04T04:41:44.3Z,3,REGULAR,substitution,in,[],1629001,,,1610612762,87,85,2026-01-04T04:41:56Z,4380000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M30.00S,2026-01-04T04:41:44.3Z,3,REGULAR,substitution,in,[],1641707,,,1610612762,87,85,2026-01-04T04:41:56Z,4390000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M30.00S,2026-01-04T04:42:12.6Z,3,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,87,85,2026-01-04T04:42:14Z,4400000,False,,,0,,MISS K. George Free Throw 1 of 1,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT05M27.00S,2026-01-04T04:42:15.6Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,87,85,2026-01-04T04:42:14Z,4410000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,451.0,,4.0,1.0,3.0,,,,,,,,,,,,,
