actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
152,PT00M45.50S,2025-12-23T03:35:18.5Z,1,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,24,28,2025-12-23T03:35:18Z,1480000,False,,,0,,J. Isaac Free Throw 2 of 2 (1 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
153,PT00M27.00S,2025-12-23T03:35:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.03745072273325,52.20588235294118,1610612744,24,28,2025-12-23T03:40:06Z,1490000,False,11.0,4.0,1,right,MISS J. Butler III driving Layup - blocked,"[202710, 1629048]",1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,1.15,Missed,,,,,,,,,Bitadze,1629048.0,,,,,,
154,PT00M27.00S,2025-12-23T03:35:39.5Z,1,REGULAR,block,,[],1629048,,,1610612744,24,28,2025-12-23T03:35:41Z,1500000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT00M24.30S,2025-12-23T03:35:42.2Z,1,REGULAR,rebound,offensive,[],202710,,,1610612744,24,28,2025-12-23T03:35:51Z,1510000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,153.0,2.0,1.0,1.0,,,,,,,,,,,,
156,PT00M21.40S,2025-12-23T03:35:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,88.91261498028909,49.50980392156863,1610612744,26,28,2025-12-23T03:35:55Z,1520000,False,-2.0,52.0,1,right,D. Melton driving Layup (2 PTS) (Q. Post 2 AST),"[1629001, 1642366]",1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,5.18,Made,,,,,2.0,Q. Post,1642366.0,2.0,,,,,,,,
158,PT00M04.30S,2025-12-23T03:36:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.835085413929041,53.431372549019606,1610612753,26,28,2025-12-23T03:37:25Z,1540000,False,-17.0,21.0,1,left,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,2.72,Missed,,,,,,,,,,,,,,,,
159,PT00M03.20S,2025-12-23T03:36:09.3Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,26,28,2025-12-23T03:37:25Z,1550000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,158.0,3.0,0.0,3.0,,,,,,,,,,,,
160,PT00M03.10S,2025-12-23T03:36:13.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,5.590000152587891,50.0,1610612753,26,28,2025-12-23T03:37:45Z,1560000,False,0.0,0.0,1,left,MISS G. Bitadze putback Layup,[1629048],1610612753.0,ORL,putback,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
161,PT00M02.00S,2025-12-23T03:36:14.2Z,1,REGULAR,rebound,offensive,[],1642869,,,1610612753,26,28,2025-12-23T03:37:45Z,1570000,False,,,0,,N. Penda REBOUND (Off:1 Def:2),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,160.0,3.0,2.0,1.0,,,,,,,,,,,,
162,PT00M01.30S,2025-12-23T03:36:14.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642869,5.590000152587891,50.0,1610612753,26,30,2025-12-23T03:37:50Z,1580000,False,0.0,0.0,1,left,N. Penda tip Layup (2 PTS),[1642869],1610612753.0,ORL,tip,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,2.0,,,,,,,,,,,
163,PT00M00.00S,2025-12-23T03:36:18.7Z,1,REGULAR,period,end,[],0,,,1610612744,26,30,2025-12-23T03:36:18Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],1642954,,,1610612744,26,30,2025-12-23T03:39:03Z,1610000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612744,26,30,2025-12-23T03:39:03Z,1620000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],202710,,,1610612744,26,30,2025-12-23T03:39:03Z,1630000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],1630311,,,1610612744,26,30,2025-12-23T03:39:03Z,1640000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],1642366,,,1610612744,26,30,2025-12-23T03:39:03Z,1650000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],1642869,,,1610612744,26,30,2025-12-23T03:39:03Z,1660000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,26,30,2025-12-23T03:39:03Z,1670000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,26,30,2025-12-23T03:39:03Z,1680000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,26,30,2025-12-23T03:39:03Z,1690000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,26,30,2025-12-23T03:39:03Z,1700000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,26,30,2025-12-23T03:39:03Z,1710000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-12-23T03:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],1641710,,,1610612744,26,30,2025-12-23T03:39:03Z,1720000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-12-23T03:39:04.2Z,2,REGULAR,period,start,[],0,,,1610612744,26,30,2025-12-23T03:39:04Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M45.00S,2025-12-23T03:39:18.5Z,2,REGULAR,3pt,Jump Shot,[],201939,76.03482260183968,11.27450980392157,1610612744,26,30,2025-12-23T03:39:24Z,1740000,False,-194.0,173.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,25.95,Missed,,,,,,,,,,,,,,,,
179,PT11M41.00S,2025-12-23T03:39:22.5Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,26,30,2025-12-23T03:39:24Z,1750000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,
180,PT11M33.00S,2025-12-23T03:39:30.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,94.30026281208936,45.34313725490196,1610612744,28,30,2025-12-23T03:39:35Z,1760000,False,-23.0,1.0,1,right,S. Curry driving Layup (6 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,2.33,Made,,,,,6.0,,,,,,,,,,,
181,PT11M15.00S,2025-12-23T03:39:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642859,7.30946123521682,46.07843137254902,1610612753,28,30,2025-12-23T03:39:53Z,1770000,False,20.0,16.0,1,left,MISS J. Richardson cutting Layup,[1642859],1610612753.0,ORL,cutting,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,2.54,Missed,,,,,,,,,,,,,,,,
182,PT11M13.00S,2025-12-23T03:39:50.3Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,28,30,2025-12-23T03:39:53Z,1780000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,181.0,5.0,4.0,1.0,,,,,,,,,,,,
183,PT11M05.00S,2025-12-23T03:39:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.40932982917214,56.372549019607845,1610612744,28,30,2025-12-23T03:40:05Z,1790000,False,32.0,28.0,1,right,MISS S. Curry cutting Layup,[201939],1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,4.26,Missed,,,,,,,,,,,,,,,,
184,PT11M04.00S,2025-12-23T03:39:59.5Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,28,30,2025-12-23T03:43:47Z,1800000,False,,,0,,G. Payton II REBOUND (Off:2 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,183.0,2.0,0.0,2.0,,,,,,,,,,,,
185,PT11M03.00S,2025-12-23T03:40:01.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,30,30,2025-12-23T03:43:51Z,1810000,False,0.0,0.0,1,right,G. Payton II tip DUNK (4 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,4.0,,,,,,,,,,,
186,PT10M47.00S,2025-12-23T03:40:15.9Z,2,REGULAR,3pt,Jump Shot,[],1642859,19.267411300919843,7.107843137254902,1610612753,30,30,2025-12-23T03:40:21Z,1820000,False,214.0,129.0,1,left,MISS J. Richardson 25' 3PT,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,25.01,Missed,,,,,,,,,,,,,,,,
187,PT10M45.00S,2025-12-23T03:40:17.9Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,30,30,2025-12-23T03:40:21Z,1830000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,
188,PT10M41.00S,2025-12-23T03:40:28.7Z,2,REGULAR,foul,offensive,[],1627780,,,1610612744,30,30,2025-12-23T03:40:35Z,1840000,False,,,0,,G. Payton II offensive FOUL (2 PF),"[1627780, 1642859]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,,,,,,,,2.0,0.0,Richardson,1642859.0,,
190,PT10M41.00S,2025-12-23T03:40:28.7Z,2,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,30,30,2025-12-23T03:40:28Z,1860000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,1.0,,,,,,,,,,,,,,,,,,
191,PT10M31.00S,2025-12-23T03:40:57.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,7.30946123521682,3.431372549019608,1610612753,30,30,2025-12-23T03:41:03Z,1870000,False,233.0,16.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,23.34,Missed,,,,,,,,,,,,,,,,
192,PT10M30.00S,2025-12-23T03:40:58.6Z,2,REGULAR,rebound,offensive,[],1642859,,,1610612753,30,30,2025-12-23T03:45:22Z,1880000,False,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,,,,,191.0,2.0,1.0,1.0,,,,,,,,,,,,
193,PT10M29.00S,2025-12-23T03:41:02.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642859,5.590000152587891,50.0,1610612753,30,32,2025-12-23T03:45:29Z,1890000,False,0.0,0.0,1,left,J. Richardson tip Layup (7 PTS),[1642859],1610612753.0,ORL,tip,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,7.0,,,,,,,,,,,
194,PT10M03.00S,2025-12-23T03:41:24.7Z,2,REGULAR,2pt,Jump Shot,[],201939,95.40078843626807,6.885723039215687,1610612744,32,32,2025-12-23T03:43:16Z,1900000,False,-216.0,-9.0,1,right,S. Curry 21' Jump Shot (8 PTS) (G. Payton II 2 AST),"[201939, 1627780]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left,,,21.58,Made,,,,,8.0,G. Payton II,1627780.0,2.0,,,,,,,,
196,PT09M48.00S,2025-12-23T03:41:40.4Z,2,REGULAR,turnover,bad pass,[],1629048,,,1610612753,32,32,2025-12-23T03:41:44Z,1920000,False,,,0,,G. Bitadze bad pass TURNOVER (1 TO),"[1629048, 1627780]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Payton II,1627780.0
197,PT09M48.00S,2025-12-23T03:41:40.4Z,2,REGULAR,steal,,[],1627780,,,1610612744,32,32,2025-12-23T03:41:42Z,1930000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
198,PT09M43.00S,2025-12-23T03:41:44.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630541,93.11760840998686,95.58823529411765,1610612744,32,32,2025-12-23T03:46:24Z,1940000,False,228.0,12.0,1,right,MISS M. Moody running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,22.82,Missed,,,,,,,,,,,,,,,,
199,PT09M39.00S,2025-12-23T03:41:48.8Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,32,32,2025-12-23T03:42:08Z,1950000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,,
200,PT09M35.00S,2025-12-23T03:41:52.4Z,2,REGULAR,turnover,lost ball,[],1641764,,,1610612744,32,32,2025-12-23T03:41:57Z,1960000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1628371]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Isaac,1628371.0
201,PT09M35.00S,2025-12-23T03:41:52.4Z,2,REGULAR,steal,,[],1628371,,,1610612753,32,32,2025-12-23T03:41:53Z,1970000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT09M28.00S,2025-12-23T03:42:00.6Z,2,REGULAR,turnover,bad pass,[],1642859,,,1610612753,32,32,2025-12-23T03:42:14Z,1980000,False,,,0,,J. Richardson bad pass TURNOVER (2 TO),"[1642859, 201939]",1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,,,,,,,Curry,201939.0
203,PT09M28.00S,2025-12-23T03:42:00.6Z,2,REGULAR,steal,,[],201939,,,1610612744,32,32,2025-12-23T03:42:02Z,1990000,False,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT09M17.00S,2025-12-23T03:42:11.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,65.78515111695138,48.77450980392157,1610612744,32,32,2025-12-23T03:48:38Z,2000000,False,-6.0,269.0,1,right,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,26.92,Missed,,,,,,,,,,,,,,,,
205,PT09M14.00S,2025-12-23T03:42:14.3Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,32,32,2025-12-23T03:42:19Z,2010000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,
206,PT09M09.00S,2025-12-23T03:42:18.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641710,7.30946123521682,48.77450980392157,1610612753,32,34,2025-12-23T03:49:30Z,2020000,False,6.0,16.0,1,left,A. Black running DUNK (4 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,1.73,Made,,,,,4.0,,,,,,,,,,,
208,PT09M07.00S,2025-12-23T03:42:27.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,32,34,2025-12-23T03:42:27Z,2040000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M07.00S,2025-12-23T03:45:05.5Z,2,REGULAR,substitution,out,[],1628371,,,1610612744,32,34,2025-12-23T03:45:21Z,2060000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M07.00S,2025-12-23T03:45:05.5Z,2,REGULAR,substitution,out,[],1642859,,,1610612744,32,34,2025-12-23T03:45:21Z,2070000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M07.00S,2025-12-23T03:45:05.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612744,32,34,2025-12-23T03:45:21Z,2080000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M07.00S,2025-12-23T03:45:05.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612744,32,34,2025-12-23T03:45:21Z,2090000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M54.00S,2025-12-23T03:46:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.06636005256242,51.9607843137255,1610612744,34,34,2025-12-23T03:46:06Z,2100000,False,10.0,22.0,1,right,D. Green driving Layup (4 PTS) (S. Curry 2 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.42,Made,,,,,4.0,S. Curry,201939.0,2.0,,,,,,,,
219,PT08M54.00S,2025-12-23T03:46:03.3Z,2,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612744,34,34,2025-12-23T03:46:08Z,2120000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Green 1 FT),"[1641710, 203110]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,,,2.0,0.0,Green,203110.0,,
221,PT08M54.00S,2025-12-23T03:46:25.0Z,2,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,35,34,2025-12-23T03:46:25Z,2140000,False,,,0,,D. Green Free Throw 1 of 1 (5 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
222,PT08M36.00S,2025-12-23T03:46:44.2Z,2,REGULAR,3pt,Jump Shot,[],1641710,7.046649145860711,5.392156862745098,1610612753,35,37,2025-12-23T03:46:50Z,2150000,False,223.0,14.0,1,left,A. Black 3PT  (7 PTS) (P. Banchero 4 AST),"[1641710, 1631094]",1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,22.34,Made,,,,,7.0,P. Banchero,1631094.0,4.0,,,,,,,,
224,PT08M25.00S,2025-12-23T03:46:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.19776609724047,52.69607843137255,1610612744,35,37,2025-12-23T03:47:03Z,2170000,False,13.0,21.0,1,right,MISS S. Curry driving reverse Layup - blocked,"[201939, 1630217]",1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,2.48,Missed,,,,,,,,,Bane,1630217.0,,,,,,
225,PT08M25.00S,2025-12-23T03:46:55.0Z,2,REGULAR,block,,[],1630217,,,1610612744,35,37,2025-12-23T03:46:58Z,2180000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT08M24.00S,2025-12-23T03:46:56.0Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612753,35,37,2025-12-23T03:51:59Z,2190000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,
227,PT08M22.00S,2025-12-23T03:47:03.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,6.652431011826544,45.34313725490196,1610612753,35,39,2025-12-23T03:47:10Z,2200000,False,23.0,10.0,1,left,A. Black running Layup (9 PTS) (T. Jones 1 AST),"[1641710, 1626145]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,2.54,Made,,,,,9.0,T. Jones,1626145.0,1.0,,,,,,,,
228,PT08M22.00S,2025-12-23T03:47:08.6Z,2,REGULAR,foul,personal,['1freethrow'],203110,,,1610612753,35,39,2025-12-23T03:47:22Z,2210000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Black 1 FT),"[203110, 1641710]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,,,1.0,0.0,Black,1641710.0,,
231,PT08M22.00S,2025-12-23T03:47:40.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641710,,,1610612753,35,39,2025-12-23T03:47:40Z,2230000,False,,,0,,MISS A. Black Free Throw 1 of 1,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
232,PT08M22.00S,2025-12-23T03:47:40.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,35,39,2025-12-23T03:47:45Z,2240000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,
233,PT08M22.00S,2025-12-23T03:47:45.6Z,2,REGULAR,foul,personal,[],1629048,,,1610612744,35,39,2025-12-23T03:47:56Z,2250000,False,,,0,,G. Bitadze loose ball personal FOUL (1 PF),"[1629048, 203110]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,,,,,,,,1.0,0.0,Green,203110.0,,
235,PT08M10.00S,2025-12-23T03:48:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630541,69.33311432325887,66.91176470588235,1610612744,38,39,2025-12-23T03:48:18Z,2270000,False,85.0,236.0,1,right,M. Moody 25' 3PT  (6 PTS) (G. Payton II 3 AST),"[1630541, 1627780]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,25.05,Made,,,,,6.0,G. Payton II,1627780.0,3.0,,,,,,,,
237,PT07M44.00S,2025-12-23T03:48:38.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.90210249671485,53.431372549019606,1610612753,38,39,2025-12-23T03:53:54Z,2290000,False,-17.0,106.0,1,left,MISS T. Jones 10' driving floating Shot - blocked,"[1626145, 1641764]",1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,10.78,Missed,,,,,,,,,Podziemski,1641764.0,,,,,,
238,PT07M44.00S,2025-12-23T03:48:38.2Z,2,REGULAR,block,,[],1641764,,,1610612753,38,39,2025-12-23T03:48:40Z,2300000,False,,,0,,B. Podziemski BLOCK (1 BLK),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
239,PT07M43.00S,2025-12-23T03:48:39.2Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,38,39,2025-12-23T03:54:24Z,2310000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,
