actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
410,PT11M07.00S,2025-12-21T03:00:04.3Z,3,REGULAR,foul,personal,[],1626164,,,1610612744,66,68,2025-12-21T03:00:28Z,4020000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 201939]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right,,,,,,,,202053.0,1.0,1.0,Curry,201939.0,,,,,,,,
412,PT11M01.00S,2025-12-21T03:00:28.0Z,3,REGULAR,3pt,Jump Shot,[],201939,28.86005256241787,23.03921568627451,1610612744,66,68,2025-12-21T03:00:36Z,4040000,False,135.0,219.0,1,left,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
413,PT10M59.00S,2025-12-21T03:00:30.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,66,68,2025-12-21T03:00:36Z,4050000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,412.0,2.0,2.0,0.0,,,,,,,,,,,,,
414,PT10M53.00S,2025-12-21T03:00:36.0Z,3,REGULAR,3pt,Jump Shot,[],1626220,64.73390275952694,72.05882352941177,1610612756,66,68,2025-12-21T03:00:47Z,4060000,False,110.0,279.0,1,right,MISS R. O'Neale 30' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,30.0,Missed,,,,,,,,,,,,,,,,,,
415,PT10M50.00S,2025-12-21T03:00:39.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,66,68,2025-12-21T03:00:47Z,4070000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,414.0,,,,,,,,,,,,,,,,
417,PT10M29.00S,2025-12-21T03:01:05.4Z,3,REGULAR,3pt,Jump Shot,[],202710,25.706307490144546,16.666666666666664,1610612744,69,68,2025-12-21T03:01:12Z,4090000,False,167.0,189.0,1,left,J. Butler III 25' 3PT  (15 PTS) (M. Moody 2 AST),"[202710, 1630541]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,25.21,Made,15.0,,,,,,,,,,,,,M. Moody,1630541.0,2.0,,
419,PT10M11.00S,2025-12-21T03:01:22.8Z,3,REGULAR,3pt,Jump Shot,[],1631221,94.03745072273325,3.431372549019608,1610612756,69,68,2025-12-21T03:01:28Z,4110000,False,-233.0,4.0,1,right,MISS C. Gillespie step back 3PT,[1631221],1610612756.0,PHX,step back,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
420,PT10M09.00S,2025-12-21T03:01:24.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,69,68,2025-12-21T03:01:28Z,4120000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,419.0,5.0,5.0,0.0,,,,,,,,,,,,,
421,PT10M06.00S,2025-12-21T03:01:30.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,6.521024967148489,56.127450980392155,1610612744,69,68,2025-12-21T03:05:10Z,4130000,False,-31.0,9.0,1,left,MISS J. Butler III running Layup,[202710],1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
422,PT10M04.00S,2025-12-21T03:01:32.5Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,69,68,2025-12-21T03:05:10Z,4140000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,421.0,3.0,3.0,0.0,,,,,,,,,,,,,
423,PT09M57.00S,2025-12-21T03:01:40.6Z,3,REGULAR,foul,personal,['2freethrow'],202710,,,1610612756,69,68,2025-12-21T03:01:48Z,4150000,False,,,0,,J. Butler III shooting personal FOUL (1 PF) (Booker 2 FT),"[202710, 1626164]",1610612744.0,GSW,shooting,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,1.0,0.0,Booker,1626164.0,,,,,,,,
425,PT09M57.00S,2025-12-21T03:02:07.6Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,69,69,2025-12-21T03:02:07Z,4170000,False,,,0,,D. Booker Free Throw 1 of 2 (22 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
426,PT09M57.00S,2025-12-21T03:02:20.8Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,69,70,2025-12-21T03:02:20Z,4180000,False,,,0,,D. Booker Free Throw 2 of 2 (23 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
427,PT09M49.00S,2025-12-21T03:02:32.0Z,3,REGULAR,foul,personal,[],1631221,,,1610612744,69,70,2025-12-21T03:02:52Z,4190000,False,,,0,,C. Gillespie personal FOUL (3 PF),"[1631221, 201939]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627529.0,3.0,0.0,Curry,201939.0,,,,,,,,
429,PT09M44.00S,2025-12-21T03:02:52.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,6.783837056504599,45.34313725490196,1610612744,71,70,2025-12-21T03:02:59Z,4210000,False,23.0,11.0,1,left,J. Butler III alley-oop DUNK (17 PTS) (Q. Post 2 AST),"[202710, 1642366]",1610612744.0,GSW,alley-oop,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.59,Made,17.0,,,,,,,,,,,,,Q. Post,1642366.0,2.0,,
431,PT09M44.00S,2025-12-21T03:03:01.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,71,70,2025-12-21T03:03:01Z,4230000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT09M44.00S,2025-12-21T03:03:46.7Z,3,REGULAR,substitution,out,[],1631109,,,1610612756,71,70,2025-12-21T03:05:39Z,4240000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT09M44.00S,2025-12-21T03:03:46.7Z,3,REGULAR,substitution,in,[],1642345,,,1610612756,71,70,2025-12-21T03:05:39Z,4250000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT09M33.00S,2025-12-21T03:06:02.3Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,71,70,2025-12-21T03:06:11Z,4260000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1641764]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Podziemski,1641764.0,,,,,
435,PT09M33.00S,2025-12-21T03:06:02.3Z,3,REGULAR,steal,,[],1641764,,,1610612744,71,70,2025-12-21T03:06:05Z,4270000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
436,PT09M25.00S,2025-12-21T03:06:13.0Z,3,REGULAR,foul,personal,[],1642345,,,1610612744,71,70,2025-12-21T03:06:35Z,4280000,False,,,0,,O. Ighodaro personal FOUL (2 PF),"[1642345, 202710]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Left,,,,,,,,202053.0,2.0,0.0,Butler III,202710.0,,,,,,,,
438,PT09M10.00S,2025-12-21T03:06:44.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,22.683968462549277,9.068627450980392,1610612744,71,70,2025-12-21T03:07:56Z,4300000,False,205.0,161.0,1,left,MISS M. Moody 26' pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
439,PT09M08.00S,2025-12-21T03:06:46.4Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,71,70,2025-12-21T03:07:56Z,4310000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,438.0,2.0,2.0,0.0,,,,,,,,,,,,,
440,PT09M02.00S,2025-12-21T03:06:53.4Z,3,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612756,71,70,2025-12-21T03:07:06Z,4320000,False,,,0,,M. Moody shooting personal FOUL (3 PF) (Brooks 2 FT),"[1630541, 1628415]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,,,202053.0,3.0,0.0,Brooks,1628415.0,,,,,,,,
442,PT09M02.00S,2025-12-21T03:07:18.3Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,71,70,2025-12-21T03:07:18Z,4340000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
443,PT09M02.00S,2025-12-21T03:07:18.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,71,70,2025-12-21T03:07:18Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,442.0,,,,,,,,,,,,,,,,
444,PT09M02.00S,2025-12-21T03:07:30.8Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,71,71,2025-12-21T03:07:30Z,4360000,False,,,0,,D. Brooks Free Throw 2 of 2 (15 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
446,PT08M54.00S,2025-12-21T03:07:53.7Z,3,REGULAR,foul,personal,[],1642345,,,1610612744,71,71,2025-12-21T03:08:08Z,4380000,False,,,0,,O. Ighodaro personal FOUL (3 PF),"[1642345, 201939]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,2003.0,3.0,0.0,Curry,201939.0,,,,,,,,
448,PT08M43.00S,2025-12-21T03:08:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.360709592641262,56.86274509803921,1610612744,71,71,2025-12-21T03:09:05Z,4400000,False,-34.0,26.0,1,left,MISS J. Butler III driving Layup,[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
449,PT08M42.00S,2025-12-21T03:08:19.6Z,3,REGULAR,rebound,offensive,[],1642366,,,1610612744,71,71,2025-12-21T03:09:05Z,4410000,False,,,0,,Q. Post REBOUND (Off:1 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,448.0,3.0,2.0,1.0,,,,,,,,,,,,,
450,PT08M42.00S,2025-12-21T03:08:25.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642366,5.590000152587891,50.0,1610612744,73,71,2025-12-21T03:09:12Z,4420000,False,0.0,0.0,1,left,Q. Post putback DUNK (5 PTS),[1642366],1610612744.0,GSW,putback,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
451,PT08M28.00S,2025-12-21T03:08:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,85.49605781865965,62.745098039215684,1610612756,73,71,2025-12-21T03:10:32Z,4430000,False,64.0,84.0,1,right,MISS D. Booker 10' driving floating Shot - blocked,"[1626164, 202710]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,10.53,Missed,,,,,,,,,,,,,,,,,Butler III,202710.0
452,PT08M28.00S,2025-12-21T03:08:33.4Z,3,REGULAR,block,,[],202710,,,1610612756,73,71,2025-12-21T03:08:36Z,4440000,False,,,0,,J. Butler III BLOCK (1 BLK),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
453,PT08M26.00S,2025-12-21T03:08:35.4Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,73,71,2025-12-21T03:10:21Z,4450000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Right,,,,451.0,2.0,1.0,1.0,,,,,,,,,,,,,
454,PT08M24.00S,2025-12-21T03:08:42.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,30.962549277266753,70.58823529411765,1610612744,73,71,2025-12-21T03:11:24Z,4460000,False,-103.0,239.0,1,left,MISS B. Podziemski 25' running pullup 3PT,[1641764],1610612744.0,GSW,running pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
456,PT08M23.00S,2025-12-21T03:08:43.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,73,71,2025-12-21T03:11:24Z,4480000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,454.0,,,,,,,,,,,,,,,,
458,PT08M10.00S,2025-12-21T03:09:02.5Z,3,REGULAR,3pt,Jump Shot,[],1626164,67.62483574244416,59.55882352941176,1610612756,73,71,2025-12-21T03:12:07Z,4500000,False,48.0,252.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
459,PT08M08.00S,2025-12-21T03:09:04.5Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,73,71,2025-12-21T03:12:07Z,4510000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,458.0,3.0,0.0,3.0,,,,,,,,,,,,,
460,PT08M01.00S,2025-12-21T03:09:09.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,79.31997371879106,7.352941176470589,1610612756,73,71,2025-12-21T03:09:27Z,4520000,False,-213.0,142.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
461,PT07M59.00S,2025-12-21T03:09:11.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,73,71,2025-12-21T03:12:41Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,460.0,,,,,,,,,,,,,,,,
463,PT07M59.00S,2025-12-21T03:09:44.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,73,71,2025-12-21T03:12:41Z,4550000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT07M59.00S,2025-12-21T03:11:58.2Z,3,REGULAR,substitution,out,[],202710,,,1610612756,73,71,2025-12-21T03:12:41Z,4570000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT07M59.00S,2025-12-21T03:11:58.2Z,3,REGULAR,substitution,out,[],1642366,,,1610612756,73,71,2025-12-21T03:12:41Z,4580000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT07M59.00S,2025-12-21T03:11:58.2Z,3,REGULAR,substitution,out,[],1631221,,,1610612756,73,71,2025-12-21T03:12:41Z,4590000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT07M59.00S,2025-12-21T03:11:58.2Z,3,REGULAR,substitution,in,[],1627780,,,1610612756,73,71,2025-12-21T03:12:41Z,4600000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT07M59.00S,2025-12-21T03:11:58.2Z,3,REGULAR,substitution,in,[],1631218,,,1610612756,73,71,2025-12-21T03:12:41Z,4610000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT07M59.00S,2025-12-21T03:11:58.2Z,3,REGULAR,substitution,in,[],1630692,,,1610612756,73,71,2025-12-21T03:12:41Z,4620000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT07M48.00S,2025-12-21T03:13:00.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,82.60512483574244,42.64705882352941,1610612756,73,73,2025-12-21T03:13:07Z,4630000,False,-37.0,111.0,1,right,D. Brooks 11' pullup Jump Shot (17 PTS) (J. Goodwin 1 AST),"[1628415, 1630692]",1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,17.0,,,,,,,,,,,,,J. Goodwin,1630692.0,1.0,,
473,PT07M29.00S,2025-12-21T03:13:20.6Z,3,REGULAR,3pt,Jump Shot,[],1630541,6.1268068331143235,3.6764705882352944,1610612744,76,73,2025-12-21T03:13:52Z,4650000,False,232.0,5.0,1,left,M. Moody 3PT  (3 PTS) (B. Podziemski 2 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.17,Made,3.0,,,,,,,,,,,,,B. Podziemski,1641764.0,2.0,,
475,PT07M13.00S,2025-12-21T03:13:34.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,79.188567674113,91.42156862745098,1610612756,76,76,2025-12-21T03:13:40Z,4670000,False,207.0,143.0,1,right,D. Brooks 25' 3PT  (20 PTS) (R. O'Neale 1 AST),"[1628415, 1626220]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.17,Made,20.0,,,,,,,,,,,,,R. O'Neale,1626220.0,1.0,,
477,PT06M52.00S,2025-12-21T03:13:55.8Z,3,REGULAR,3pt,Jump Shot,[],1627780,21.50131406044678,92.40196078431373,1610612744,79,76,2025-12-21T03:14:02Z,4690000,False,-212.0,150.0,1,left,G. Payton II 25' 3PT  (3 PTS) (M. Moody 3 AST),"[1627780, 1630541]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,25.95,Made,3.0,,,,,,,,,,,,,M. Moody,1630541.0,3.0,,
479,PT06M30.00S,2025-12-21T03:14:19.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,92.59198423127464,57.35294117647059,1610612756,79,76,2025-12-21T03:16:02Z,4710000,False,37.0,17.0,1,right,MISS O. Ighodaro DUNK - blocked,"[1642345, 1631218]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,Jackson-Davis,1631218.0
480,PT06M30.00S,2025-12-21T03:14:19.1Z,3,REGULAR,block,,[],1631218,,,1610612756,79,76,2025-12-21T03:14:36Z,4720000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT06M29.00S,2025-12-21T03:14:20.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,79,76,2025-12-21T03:16:02Z,4730000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,479.0,,,,,,,,,,,,,,,,
482,PT06M17.00S,2025-12-21T03:14:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,13.61695137976347,38.970588235294116,1610612744,79,76,2025-12-21T03:16:40Z,4740000,False,55.0,75.0,1,left,MISS S. Curry 9' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,9.35,Missed,,,,,,,,,,,,,,,,,,
483,PT06M16.00S,2025-12-21T03:14:37.8Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,79,76,2025-12-21T03:16:40Z,4750000,False,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,482.0,6.0,5.0,1.0,,,,,,,,,,,,,
484,PT06M16.00S,2025-12-21T03:14:39.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201939,13.091327201051248,39.46078431372549,1610612744,79,76,2025-12-21T03:15:01Z,4760000,False,53.0,71.0,1,left,MISS S. Curry 8' Jump Shot - blocked,"[201939, 1630692]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,8.81,Missed,,,,,,,,,,,,,,,,,Goodwin,1630692.0
485,PT06M16.00S,2025-12-21T03:14:39.0Z,3,REGULAR,block,,[],1630692,,,1610612744,79,76,2025-12-21T03:14:41Z,4770000,False,,,0,,J. Goodwin BLOCK (1 BLK),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
486,PT06M16.00S,2025-12-21T03:14:39.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,79,76,2025-12-21T03:17:29Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,484.0,,,,,,,,,,,,,,,,
487,PT06M14.00S,2025-12-21T03:14:57.4Z,3,REGULAR,turnover,bad pass,[],1641764,,,1610612744,79,76,2025-12-21T03:15:06Z,4790000,False,,,0,,B. Podziemski bad pass TURNOVER (3 TO),"[1641764, 1626164]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,Booker,1626164.0,,,,,
488,PT06M14.00S,2025-12-21T03:14:57.4Z,3,REGULAR,steal,,[],1626164,,,1610612756,79,76,2025-12-21T03:14:59Z,4800000,False,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
489,PT06M10.00S,2025-12-21T03:15:03.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630692,91.93495400788436,48.28431372549019,1610612756,79,76,2025-12-21T03:18:49Z,4810000,False,-9.0,23.0,1,right,MISS J. Goodwin running Layup,[1630692],1610612756.0,PHX,running,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
490,PT06M08.00S,2025-12-21T03:15:05.1Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,79,76,2025-12-21T03:18:49Z,4820000,False,,,0,,G. Payton II REBOUND (Off:2 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,489.0,5.0,3.0,2.0,,,,,,,,,,,,,
491,PT06M02.00S,2025-12-21T03:15:12.1Z,3,REGULAR,3pt,Jump Shot,[],201939,32.276609724047304,51.470588235294116,1610612744,79,76,2025-12-21T03:19:24Z,4830000,False,-7.0,251.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
492,PT06M00.00S,2025-12-21T03:15:14.1Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,79,76,2025-12-21T03:19:24Z,4840000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,491.0,3.0,3.0,0.0,,,,,,,,,,,,,
493,PT05M51.00S,2025-12-21T03:15:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,86.5473061760841,42.15686274509804,1610612756,79,76,2025-12-21T03:20:44Z,4850000,False,-39.0,74.0,1,right,MISS D. Booker 8' driving Layup - blocked,"[1626164, 1627780]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,8.37,Missed,,,,,,,,,,,,,,,,,Payton II,1627780.0
494,PT05M51.00S,2025-12-21T03:15:20.3Z,3,REGULAR,block,,[],1627780,,,1610612756,79,76,2025-12-21T03:38:43Z,4860000,False,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
495,PT05M47.00S,2025-12-21T03:15:24.3Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,79,76,2025-12-21T03:15:38Z,4870000,False,,,0,,G. Payton II REBOUND (Off:2 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,493.0,6.0,4.0,2.0,,,,,,,,,,,,,
496,PT05M45.00S,2025-12-21T03:15:29.2Z,3,REGULAR,turnover,traveling,[],1641764,,,1610612744,79,76,2025-12-21T03:20:14Z,4880000,False,,,0,,B. Podziemski traveling TURNOVER (4 TO),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202053.0,,,,,4.0,,,,,,,
497,PT05M33.00S,2025-12-21T03:16:03.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,94.1688567674113,4.166666666666666,1610612756,79,76,2025-12-21T03:21:47Z,4890000,False,-229.0,2.0,1,right,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
