actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
85,PT05M20.00S,2025-11-25T03:23:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.07293035479631,50.49019607843137,1610612762,17,14,2025-11-25T03:25:05Z,850000,False,2.0,69.0,1,right,MISS K. Anderson 6' driving floating Shot,[203937],1610612762.0,UTA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
86,PT05M18.00S,2025-11-25T03:23:04.0Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,17,14,2025-11-25T03:23:11Z,860000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT05M13.00S,2025-11-25T03:23:08.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,26.49474375821288,9.313725490196079,1610612744,17,14,2025-11-25T03:25:38Z,870000,False,203.0,197.0,1,left,MISS S. Curry 28' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
88,PT05M10.00S,2025-11-25T03:23:11.8Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,17,14,2025-11-25T03:26:25Z,880000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,87.0,3.0,2.0,1.0,,,,,,,,,,,,,,
89,PT04M56.00S,2025-11-25T03:23:26.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1641764,23.603810775295663,69.36274509803921,1610612744,17,14,2025-11-25T03:23:32Z,890000,False,-97.0,169.0,1,left,MISS B. Podziemski 19' turnaround Shot,[1641764],1610612744.0,GSW,turnaround,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,19.51,Missed,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2025-11-25T03:23:29.7Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,17,14,2025-11-25T03:23:32Z,900000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Left Center,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT04M47.00S,2025-11-25T03:23:35.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641718,88.12417871222075,47.794117647058826,1610612762,17,14,2025-11-25T03:27:23Z,910000,False,-11.0,59.0,1,right,MISS K. George 6' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.01,Missed,,,,,,,,,,,,,,,,,,
92,PT04M46.00S,2025-11-25T03:23:36.4Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,17,14,2025-11-25T03:27:52Z,920000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M31.00S,2025-11-25T03:23:50.5Z,1,REGULAR,3pt,Jump Shot,[],1630541,32.14520367936925,64.2156862745098,1610612744,17,14,2025-11-25T03:23:58Z,930000,False,-71.0,250.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
94,PT04M31.00S,2025-11-25T03:23:50.5Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,17,14,2025-11-25T03:23:58Z,940000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,
95,PT04M19.00S,2025-11-25T03:24:03.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,90.80157687253615,63.013174019607845,1610612762,17,16,2025-11-25T03:30:09Z,950000,False,65.0,34.0,1,right,B. Sensabaugh 7' pullup Jump Shot (2 PTS) (K. George 2 AST),"[1641729, 1641718]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,,,,,,,2.0,K. George,1641718.0,2.0,,,,,,,,
96,PT04M06.00S,2025-11-25T03:24:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630541,3.7614980289093296,96.81372549019608,1610612744,17,16,2025-11-25T03:24:21Z,960000,False,-234.0,-17.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
97,PT04M03.00S,2025-11-25T03:24:19.0Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,17,16,2025-11-25T03:24:21Z,970000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,,,
99,PT03M48.00S,2025-11-25T03:24:33.7Z,1,REGULAR,3pt,Jump Shot,[],1641718,93.51182654402102,94.6078431372549,1610612762,17,19,2025-11-25T03:24:38Z,980000,False,223.0,8.0,1,right,K. George 3PT  (7 PTS) (K. Anderson 1 AST),"[1641718, 203937]",1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,22.32,Made,,,,,,,7.0,K. Anderson,203937.0,1.0,,,,,,,,
101,PT03M46.00S,2025-11-25T03:24:38.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,17,19,2025-11-25T03:24:38Z,1000000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2025-11-25T03:27:27.1Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,17,19,2025-11-25T03:27:41Z,1010000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M46.00S,2025-11-25T03:27:27.1Z,1,REGULAR,substitution,out,[],201939,,,1610612744,17,19,2025-11-25T03:27:41Z,1020000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M46.00S,2025-11-25T03:27:27.1Z,1,REGULAR,substitution,in,[],202710,,,1610612744,17,19,2025-11-25T03:27:41Z,1030000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M46.00S,2025-11-25T03:27:27.1Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,17,19,2025-11-25T03:27:41Z,1040000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M30.00S,2025-11-25T03:27:55.7Z,1,REGULAR,2pt,Jump Shot,[],1627741,22.733245729303547,76.73866421568627,1610612744,17,19,2025-11-25T05:34:28Z,1050000,False,-134.0,161.0,1,left,MISS B. Hield 20' pullup Shot - blocked,"[1627741, 203937]",1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,20.94,Missed,,,,,Anderson,203937.0,,,,,,,,,,,,
108,PT03M30.00S,2025-11-25T03:27:55.7Z,1,REGULAR,block,,[],203937,,,1610612744,17,19,2025-11-25T03:27:59Z,1060000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
109,PT03M29.00S,2025-11-25T03:27:56.7Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612744,17,19,2025-11-25T05:34:28Z,1070000,False,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,,,
110,PT03M28.00S,2025-11-25T03:28:01.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630611,6.652431011826544,74.01960784313727,1610612744,17,19,2025-11-25T05:34:39Z,1080000,False,-120.0,10.0,1,left,MISS G. Santos 12' floating Shot,[1630611],1610612744.0,GSW,floating,,,Santos,G. Santos,,,,,Mid-Range,8-16 Left,12.05,Missed,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2025-11-25T03:28:02.7Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,17,19,2025-11-25T05:34:39Z,1100000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,110.0,2.0,1.0,1.0,,,,,,,,,,,,,,
720,PT03M26.00S,2025-11-25T03:28:06.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,7.408015768725363,50.0,1610612744,17,19,2025-11-25T05:36:22Z,1105000,False,0.0,17.0,1,left,MISS T. Jackson-Davis putback Layup,[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
721,PT03M25.00S,2025-11-25T03:28:07.0Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,17,19,2025-11-25T05:35:19Z,1107500,False,,,0,,K. Filipowski REBOUND (Off:0 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,720.0,4.0,4.0,0.0,,,,,,,,,,,,,,
113,PT03M20.00S,2025-11-25T03:28:10.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641729,92.85479632063075,51.470588235294116,1610612762,17,21,2025-11-25T03:37:45Z,1110000,False,7.0,15.0,1,right,B. Sensabaugh running Layup (4 PTS) (K. Anderson 2 AST),"[1641729, 203937]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,4.0,K. Anderson,203937.0,2.0,,,,,,,,
115,PT03M10.00S,2025-11-25T03:28:16.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,6.1268068331143235,47.549019607843135,1610612744,19,21,2025-11-25T03:38:23Z,1130000,False,12.0,5.0,1,left,T. Jackson-Davis alley-oop DUNK (2 PTS) (J. Butler III 1 AST),"[1631218, 202710]",1610612744.0,GSW,alley-oop,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,2.0,J. Butler III,202710.0,1.0,,,,,,,,
117,PT02M50.00S,2025-11-25T03:28:32.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,75.24638633377135,12.254901960784313,1610612762,19,24,2025-11-25T03:28:44Z,1150000,False,-189.0,180.0,1,right,K. George 26' 3PT  (10 PTS) (K. Anderson 3 AST),"[1641718, 203937]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,,,10.0,K. Anderson,203937.0,3.0,,,,,,,,
119,PT02M39.00S,2025-11-25T03:28:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,7.30946123521682,56.127450980392155,1610612744,19,24,2025-11-25T03:39:48Z,1170000,False,-31.0,16.0,1,left,MISS T. Jackson-Davis cutting Layup - blocked,"[1631218, 1641729]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,Sensabaugh,1641729.0,,,,,,,,,,,,
120,PT02M39.00S,2025-11-25T03:28:44.1Z,1,REGULAR,block,,[],1641729,,,1610612744,19,24,2025-11-25T03:42:31Z,1180000,False,,,0,,B. Sensabaugh BLOCK (1 BLK),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2025-11-25T03:28:45.1Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,19,24,2025-11-25T05:28:16Z,1190000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,,
122,PT02M21.00S,2025-11-25T03:29:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,92.9862023653088,53.67647058823529,1610612762,19,26,2025-11-25T03:40:39Z,1200000,False,18.0,13.0,1,right,B. Sensabaugh driving Layup (6 PTS) (K. Anderson 4 AST),"[1641729, 203937]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,6.0,K. Anderson,203937.0,4.0,,,,,,,,
123,PT02M07.00S,2025-11-25T03:29:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630611,22.683968462549277,87.25490196078431,1610612744,22,26,2025-11-25T03:41:27Z,1210000,False,-186.0,161.0,1,left,G. Santos 24' 3PT  (3 PTS) (B. Hield 1 AST),"[1630611, 1627741]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,24.6,Made,,,,,,,3.0,B. Hield,1627741.0,1.0,,,,,,,,
125,PT01M53.00S,2025-11-25T03:29:29.8Z,1,REGULAR,3pt,Jump Shot,[],1641718,77.87450722733246,89.4607843137255,1610612762,22,29,2025-11-25T03:29:36Z,1230000,False,197.0,155.0,1,right,K. George 25' 3PT  (13 PTS) (I. Collier 1 AST),"[1641718, 1642268]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,,,13.0,I. Collier,1642268.0,1.0,,,,,,,,
127,PT01M52.00S,2025-11-25T03:29:37.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612744,22,29,2025-11-25T03:29:37Z,1250000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M52.00S,2025-11-25T03:30:41.9Z,1,REGULAR,substitution,out,[],1631218,,,1610612744,22,29,2025-11-25T03:30:56Z,1260000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M52.00S,2025-11-25T03:30:41.9Z,1,REGULAR,substitution,in,[],1642366,,,1610612744,22,29,2025-11-25T03:30:56Z,1270000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M34.00S,2025-11-25T03:31:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,16.63929040735874,44.36274509803921,1610612744,22,29,2025-11-25T03:31:25Z,1280000,False,28.0,104.0,1,left,MISS B. Podziemski 10' floating Shot,[1641764],1610612744.0,GSW,floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,,,,,
132,PT01M31.00S,2025-11-25T03:31:22.6Z,1,REGULAR,rebound,defensive,[],203937,,,1610612762,22,29,2025-11-25T03:31:25Z,1290000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M20.00S,2025-11-25T03:31:34.6Z,1,REGULAR,foul,personal,['2freethrow'],1642366,,,1610612762,22,29,2025-11-25T03:31:40Z,1300000,False,,,0,,Q. Post shooting personal FOUL (1 PF) (Filipowski 2 FT),"[1642366, 1642271]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101284.0,,1.0,0.0,Filipowski,1642271.0,,
135,PT01M20.00S,2025-11-25T03:32:01.2Z,1,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,22,29,2025-11-25T03:32:01Z,1320000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT01M20.00S,2025-11-25T03:32:01.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,22,29,2025-11-25T03:32:01Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,
137,PT01M20.00S,2025-11-25T03:32:19.0Z,1,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,22,30,2025-11-25T03:32:19Z,1340000,False,,,0,,K. Filipowski Free Throw 2 of 2 (1 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
138,PT01M05.00S,2025-11-25T03:32:34.5Z,1,REGULAR,3pt,Jump Shot,[],1642366,33.065045992115635,49.26470588235294,1610612744,22,30,2025-11-25T03:32:43Z,1350000,False,4.0,258.0,1,left,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
139,PT01M02.00S,2025-11-25T03:32:37.5Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,22,30,2025-11-25T03:32:43Z,1360000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,,,
140,PT01M00.00S,2025-11-25T03:32:41.1Z,1,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612744,22,30,2025-11-25T03:32:48Z,1370000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Santos 2 FT),"[1641729, 1630611]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101284.0,,1.0,0.0,Santos,1630611.0,,
142,PT01M00.00S,2025-11-25T03:33:11.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630611,,,1610612744,23,30,2025-11-25T03:33:11Z,1390000,False,,,0,,G. Santos Free Throw 1 of 2 (4 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
143,PT01M00.00S,2025-11-25T03:33:30.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630611,,,1610612744,24,30,2025-11-25T03:33:30Z,1400000,False,,,0,,G. Santos Free Throw 2 of 2 (5 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
144,PT00M49.50S,2025-11-25T03:33:43.5Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,24,30,2025-11-25T03:33:47Z,1410000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1641764]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,,,,,Podziemski,1641764.0
145,PT00M49.50S,2025-11-25T03:33:43.5Z,1,REGULAR,steal,,[],1641764,,,1610612744,24,30,2025-11-25T03:33:45Z,1420000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
146,PT00M47.00S,2025-11-25T03:33:53.3Z,1,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,24,30,2025-11-25T03:34:35Z,1430000,False,,,0,,G. Santos bad pass out-of-bounds TURNOVER (1 TO),[1630611],1610612744.0,GSW,bad pass,,,Santos,G. Santos,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1151.0,1.0,,,,,,
147,PT00M47.00S,2025-11-25T03:33:55.7Z,1,REGULAR,substitution,out,[],1630611,,,1610612762,24,30,2025-11-25T03:33:58Z,1440000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M47.00S,2025-11-25T03:33:55.7Z,1,REGULAR,substitution,in,[],1642954,,,1610612762,24,30,2025-11-25T03:33:58Z,1450000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M34.60S,2025-11-25T03:34:17.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641718,83.26215505913272,41.911764705882355,1610612762,24,32,2025-11-25T03:34:23Z,1460000,False,-40.0,105.0,1,right,K. George 11' fadeaway Jump Shot (15 PTS),[1641718],1610612762.0,UTA,fadeaway,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,,,,,,15.0,,,,,,,,,,,
151,PT00M13.70S,2025-11-25T03:34:43.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612744,24,32,2025-11-25T03:34:53Z,1470000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Podziemski 2 FT),"[203937, 1641764]",1610612762.0,UTA,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1151.0,,1.0,0.0,Podziemski,1641764.0,,
153,PT00M13.70S,2025-11-25T03:35:06.8Z,1,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,25,32,2025-11-25T03:35:06Z,1490000,False,,,0,,B. Podziemski Free Throw 1 of 2 (1 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
154,PT00M13.70S,2025-11-25T03:35:07.9Z,1,REGULAR,substitution,out,[],1627741,,,1610612744,25,32,2025-11-25T03:35:21Z,1500000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M13.70S,2025-11-25T03:35:07.9Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,25,32,2025-11-25T03:35:21Z,1510000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M13.70S,2025-11-25T03:35:07.9Z,1,REGULAR,substitution,out,[],203937,,,1610612744,25,32,2025-11-25T03:35:21Z,1520000,False,,,0,,SUB out: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M13.70S,2025-11-25T03:35:07.9Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,25,32,2025-11-25T03:35:21Z,1530000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M13.70S,2025-11-25T03:35:07.9Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,25,32,2025-11-25T03:35:21Z,1540000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M13.70S,2025-11-25T03:35:07.9Z,1,REGULAR,substitution,in,[],1628374,,,1610612744,25,32,2025-11-25T03:35:21Z,1550000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M13.70S,2025-11-25T03:35:06.8Z,1,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,26,32,2025-11-25T03:36:58Z,1560000,False,,,0,,B. Podziemski Free Throw 2 of 2 (2 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
161,PT00M04.20S,2025-11-25T03:35:47.6Z,1,REGULAR,3pt,Jump Shot,[],1641729,95.48291721419186,2.450980392156863,1610612762,26,35,2025-11-25T03:35:53Z,1570000,False,-238.0,-10.0,1,right,B. Sensabaugh 3PT  (9 PTS) (I. Collier 2 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,23.79,Made,,,,,,,9.0,I. Collier,1642268.0,2.0,,,,,,,,
163,PT00M00.40S,2025-11-25T03:35:57.5Z,1,REGULAR,heave,,[],0,,,1610612744,26,35,2025-11-25T03:38:49Z,1590000,False,,,0,,GSW Heave,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,46.7,,,,,,,,,,,,,,,,,,,
164,PT00M00.10S,2025-11-25T03:35:57.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,26,35,2025-11-25T03:45:46Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,163.0,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2025-11-25T03:36:05.2Z,1,REGULAR,period,end,[],0,,,1610612744,26,35,2025-11-25T03:36:05Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,out,['startperiod'],1641764,,,1610612744,26,35,2025-11-25T03:38:50Z,1620000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,26,35,2025-11-25T03:38:50Z,1630000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,out,['startperiod'],1641718,,,1610612744,26,35,2025-11-25T03:38:50Z,1640000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
