actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
429,PT06M41.00S,2026-03-11T03:32:52.8Z,3,REGULAR,rebound,defensive,[],1631159,,,1610612741,61,73,2026-03-11T03:32:54Z,4230000,False,,,0,,L. Miller REBOUND (Off:3 Def:2),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,428.0,5.0,2.0,3.0,,,,,,
430,PT06M36.00S,2026-03-11T03:32:57.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,29.122864651773984,14.705882352941178,1610612741,61,73,2026-03-11T03:33:57Z,4240000,False,176.0,221.0,1,left,MISS J. Giddey 28' step back 3PT,[1630581],1610612741.0,CHI,step back,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.31,,,,,,,,,,,,
431,PT06M33.00S,2026-03-11T03:33:00.4Z,3,REGULAR,rebound,defensive,[],204001,,,1610612744,61,73,2026-03-11T03:33:00Z,4250000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:2),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,430.0,2.0,2.0,0.0,,,,,,
432,PT06M22.00S,2026-03-11T03:33:11.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,91.5407358738502,41.911764705882355,1610612744,61,73,2026-03-11T03:33:14Z,4260000,False,-40.0,27.0,1,right,MISS K. Porziņģis alley-oop Layup,[204001],1610612744.0,GSW,alley-oop,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.86,,,,,,,,,,,,
433,PT06M19.00S,2026-03-11T03:33:14.4Z,3,REGULAR,rebound,offensive,[],204001,,,1610612744,61,73,2026-03-11T03:33:14Z,4270000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:2),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,432.0,3.0,2.0,1.0,,,,,,
434,PT06M19.00S,2026-03-11T03:33:14.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,94.40999984741211,50.0,1610612744,63,73,2026-03-11T03:33:14Z,4280000,False,0.0,0.0,1,right,K. Porziņģis tip Layup (9 PTS),[204001],1610612744.0,GSW,tip,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,8-16 Left,,,,,,Made,9.0,0.0,,,,,,,,,,,,
436,PT06M17.00S,2026-03-11T03:33:26.3Z,3,REGULAR,substitution,out,[],203110,,,1610612741,63,73,2026-03-11T03:33:30Z,4300000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M17.00S,2026-03-11T03:33:26.3Z,3,REGULAR,substitution,in,[],1630611,,,1610612741,63,73,2026-03-11T03:33:30Z,4310000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M15.00S,2026-03-11T03:33:37.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631159,10.988830486202366,56.127450980392155,1610612741,63,73,2026-03-11T03:34:42Z,4320000,False,-31.0,51.0,1,left,MISS L. Miller floating Shot - blocked,"[1631159, 204001]",1610612741.0,CHI,floating,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.93,Porziņģis,204001.0,,,,,,,,,,
439,PT06M15.00S,2026-03-11T03:33:37.0Z,3,REGULAR,block,,[],204001,,,1610612741,63,73,2026-03-11T03:33:38Z,4330000,False,,,0,,K. Porziņģis BLOCK (4 BLK),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
440,PT06M13.00S,2026-03-11T03:33:39.0Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,63,73,2026-03-11T03:33:41Z,4340000,False,,,0,,G. Payton II REBOUND (Off:0 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,438.0,5.0,5.0,0.0,,,,,,
441,PT06M09.00S,2026-03-11T03:33:43.6Z,3,REGULAR,2pt,Layup,['fastbreak'],1643018,88.43626806833115,30.6640625,1610612744,63,73,2026-03-11T03:33:58Z,4350000,False,-97.0,56.0,1,right,MISS L. Cryer 11' running Layup,[1643018],1610612744.0,GSW,running,,,Cryer,L. Cryer,,,,,Mid-Range,8-16 Left,,,,,,Missed,,11.18,,,,,,,,,,,,
442,PT06M08.00S,2026-03-11T03:33:44.6Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,63,73,2026-03-11T03:33:48Z,4360000,False,,,0,,G. Payton II REBOUND (Off:1 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,441.0,6.0,5.0,1.0,,,,,,
443,PT06M08.00S,2026-03-11T03:33:46.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,65,73,2026-03-11T03:33:51Z,4370000,False,0.0,0.0,1,right,G. Payton II tip DUNK (4 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.0,,,,,,,,,,,,
444,PT06M08.00S,2026-03-11T03:33:51.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,65,73,2026-03-11T03:33:51Z,4380000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M08.00S,2026-03-11T03:36:18.5Z,3,REGULAR,substitution,out,[],1627824,,,1610612741,65,73,2026-03-11T03:36:42Z,4390000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M08.00S,2026-03-11T03:36:18.5Z,3,REGULAR,substitution,in,[],1630188,,,1610612741,65,73,2026-03-11T03:36:42Z,4400000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M00.00S,2026-03-11T03:36:53.1Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612741,65,73,2026-03-11T03:36:56Z,4410000,False,,,0,,J. Giddey lost ball TURNOVER (4 TO),"[1630581, 1627780]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,4.0,Payton II,1627780.0
448,PT06M00.00S,2026-03-11T03:36:53.1Z,3,REGULAR,steal,,[],1627780,,,1610612744,65,73,2026-03-11T03:36:54Z,4420000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
449,PT05M57.00S,2026-03-11T03:36:56.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627780,92.59198423127464,52.450980392156865,1610612744,67,73,2026-03-11T04:51:52Z,4430000,False,12.0,17.0,1,right,G. Payton II driving reverse DUNK (6 PTS) (P. Spencer 3 AST),"[1627780, 1630311]",1610612744.0,GSW,driving reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.11,,,,,,,P. Spencer,1630311.0,3.0,,,
451,PT05M43.00S,2026-03-11T03:37:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.440867279894875,54.166666666666664,1610612741,67,73,2026-03-11T03:37:16Z,4450000,False,-21.0,17.0,1,left,MISS T. Jones driving reverse Layup,[1630200],1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.71,,,,,,,,,,,,
453,PT05M42.00S,2026-03-11T03:37:11.9Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612741,67,73,2026-03-11T03:37:16Z,4470000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,451.0,7.0,5.0,2.0,,,,,,
454,PT05M42.00S,2026-03-11T03:37:15.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,6.521024967148489,44.6078431372549,1610612741,67,75,2026-03-11T03:37:20Z,4480000,False,27.0,9.0,1,left,N. Richards putback Layup (8 PTS),[1630208],1610612741.0,CHI,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.84,,,,,,,,,,,,
455,PT05M42.00S,2026-03-11T03:37:16.7Z,3,REGULAR,foul,personal,['1freethrow'],204001,,,1610612741,67,75,2026-03-11T03:37:28Z,4490000,False,,,0,,K. Porziņģis shooting personal FOUL (2 PF) (Richards 1 FT),"[204001, 1630208]",1610612744.0,GSW,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
457,PT05M42.00S,2026-03-11T03:37:45.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630208,,,1610612741,67,75,2026-03-11T03:37:45Z,4510000,False,,,0,,MISS N. Richards Free Throw 1 of 1,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
458,PT05M40.00S,2026-03-11T03:37:46.3Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,67,75,2026-03-11T03:37:46Z,4520000,False,,,0,,G. Payton II REBOUND (Off:1 Def:6),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,457.0,7.0,6.0,1.0,,,,,,
459,PT05M21.00S,2026-03-11T03:38:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1643018,88.51839684625493,56.127450980392155,1610612744,69,75,2026-03-11T03:38:11Z,4530000,False,31.0,55.0,1,right,L. Cryer 6' driving Layup (8 PTS) (K. Porziņģis 1 AST),"[1643018, 204001]",1610612744.0,GSW,driving,,,Cryer,L. Cryer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,6.33,,,,,,,K. Porziņģis,204001.0,1.0,,,
460,PT05M21.00S,2026-03-11T03:38:10.3Z,3,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612744,69,75,2026-03-11T03:38:22Z,4540000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Cryer 1 FT),"[1630581, 1643018]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Cryer,1643018.0,,,,,,,,,,,,,,,
463,PT05M21.00S,2026-03-11T03:38:26.7Z,3,REGULAR,substitution,out,[],1630581,,,1610612744,69,75,2026-03-11T03:38:55Z,4560000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M21.00S,2026-03-11T03:38:26.7Z,3,REGULAR,substitution,in,[],1642265,,,1610612744,69,75,2026-03-11T03:38:55Z,4570000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M21.00S,2026-03-11T03:38:39.0Z,3,REGULAR,freethrow,1 of 1,[],1643018,,,1610612744,70,75,2026-03-11T03:38:39Z,4580000,False,,,0,,L. Cryer Free Throw 1 of 1 (9 PTS),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
466,PT05M09.00S,2026-03-11T03:38:52.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,11.645860709592641,50.245098039215684,1610612741,70,75,2026-03-11T03:41:23Z,4590000,False,-1.0,57.0,1,left,MISS N. Richards driving bank Hook,[1630208],1610612741.0,CHI,driving bank,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.7,,,,,,,,,,,,
467,PT05M09.00S,2026-03-11T03:38:52.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,70,75,2026-03-11T03:38:56Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,466.0,,,,,,,,,
469,PT05M09.00S,2026-03-11T03:39:12.0Z,3,REGULAR,substitution,out,[],1631159,,,1610612744,70,75,2026-03-11T03:39:15Z,4620000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M09.00S,2026-03-11T03:39:12.0Z,3,REGULAR,substitution,in,[],1641824,,,1610612744,70,75,2026-03-11T03:39:15Z,4630000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M52.00S,2026-03-11T03:39:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,82.9993429697766,42.64705882352941,1610612744,72,75,2026-03-11T03:39:40Z,4640000,False,-37.0,107.0,1,right,K. Porziņģis 11' Jump Shot (11 PTS) (P. Spencer 4 AST),"[204001, 1630311]",1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,11.0,11.34,,,,,,,P. Spencer,1630311.0,4.0,,,
473,PT04M52.00S,2026-03-11T03:39:39.0Z,3,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612744,72,75,2026-03-11T03:39:46Z,4660000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Porziņģis 1 FT),"[1630208, 204001]",1610612741.0,CHI,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,202056.0,3.0,1.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
475,PT04M52.00S,2026-03-11T03:40:07.3Z,3,REGULAR,freethrow,1 of 1,[],204001,,,1610612744,73,75,2026-03-11T03:40:07Z,4680000,False,,,0,,K. Porziņģis Free Throw 1 of 1 (12 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
476,PT04M34.00S,2026-03-11T03:40:26.9Z,3,REGULAR,3pt,Jump Shot,[],1641824,10.200394218134035,94.85294117647058,1610612741,73,75,2026-03-11T03:40:31Z,4690000,False,-224.0,43.0,1,left,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.85,,,,,,,,,,,,
477,PT04M30.00S,2026-03-11T03:40:30.9Z,3,REGULAR,rebound,defensive,[],204001,,,1610612744,73,75,2026-03-11T03:40:31Z,4700000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:3),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,476.0,4.0,3.0,1.0,,,,,,
478,PT04M16.00S,2026-03-11T03:40:44.6Z,3,REGULAR,3pt,Jump Shot,[],1643018,66.83639947437582,46.568627450980394,1610612744,76,75,2026-03-11T03:40:48Z,4710000,False,-17.0,259.0,1,right,L. Cryer 25' 3PT  (12 PTS) (K. Porziņģis 2 AST),"[1643018, 204001]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,25.98,,,,,,,K. Porziņģis,204001.0,2.0,,,
480,PT04M06.00S,2026-03-11T03:40:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,10.5946123521682,55.63725490196079,1610612741,76,75,2026-03-11T03:41:06Z,4730000,False,-28.0,47.0,1,left,MISS R. Dillingham driving floating Shot,[1642265],1610612741.0,CHI,driving floating,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.49,,,,,,,,,,,,
481,PT04M03.00S,2026-03-11T03:40:58.3Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,76,75,2026-03-11T03:41:06Z,4740000,False,,,0,,G. Payton II REBOUND (Off:1 Def:7),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,480.0,8.0,7.0,1.0,,,,,,
482,PT03M56.00S,2026-03-11T03:41:04.8Z,3,REGULAR,3pt,Jump Shot,[],204001,70.90998685939553,85.04901960784314,1610612744,79,75,2026-03-11T03:41:08Z,4750000,False,175.0,221.0,1,right,K. Porziņģis 28' 3PT  (15 PTS) (G. Santos 1 AST),"[204001, 1630611]",1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,Made,15.0,28.19,,,,,,,G. Santos,1630611.0,1.0,,,
484,PT03M55.00S,2026-03-11T03:41:11.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,79,75,2026-03-11T03:41:11Z,4770000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M41.00S,2026-03-11T03:43:08.5Z,3,REGULAR,3pt,Jump Shot,[],1630200,27.020367936925098,79.90196078431373,1610612741,79,75,2026-03-11T03:43:12Z,4790000,False,-150.0,201.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.09,,,,,,,,,,,,
487,PT03M39.00S,2026-03-11T03:43:10.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,79,75,2026-03-11T03:43:12Z,4800000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,486.0,,,,,,,,,
489,PT03M26.00S,2026-03-11T03:43:31.6Z,3,REGULAR,3pt,Jump Shot,[],1627780,95.0886990801577,95.09803921568627,1610612744,79,75,2026-03-11T03:43:35Z,4820000,False,225.0,-6.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.56,,,,,,,,,,,,
490,PT03M23.00S,2026-03-11T03:43:34.6Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,79,75,2026-03-11T03:43:35Z,4830000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,,,,489.0,1.0,1.0,0.0,,,,,,
491,PT03M16.00S,2026-03-11T03:43:40.8Z,3,REGULAR,3pt,Jump Shot,[],1641824,14.668199737187912,4.166666666666666,1610612741,79,75,2026-03-11T03:43:44Z,4840000,False,229.0,85.0,1,left,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.46,,,,,,,,,,,,
492,PT03M13.00S,2026-03-11T03:43:43.7Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612741,79,75,2026-03-11T03:43:43Z,4850000,False,,,0,,N. Richards REBOUND (Off:3 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,,,,491.0,8.0,5.0,3.0,,,,,,
493,PT03M11.00S,2026-03-11T03:43:45.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642265,29.77989487516426,20.098039215686274,1610612741,79,75,2026-03-11T03:43:51Z,4860000,False,150.0,227.0,1,left,MISS R. Dillingham 27' 3PT,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.21,,,,,,,,,,,,
494,PT03M08.00S,2026-03-11T03:43:48.8Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612741,79,75,2026-03-11T03:43:51Z,4870000,False,,,0,,J. Smith REBOUND (Off:6 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,493.0,10.0,4.0,6.0,,,,,,
495,PT03M06.00S,2026-03-11T03:43:51.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641824,6.258212877792378,49.26470588235294,1610612741,79,77,2026-03-11T03:43:54Z,4880000,False,4.0,6.0,1,left,M. Buzelis cutting DUNK (24 PTS) (J. Smith 2 AST),"[1641824, 1630188]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,Made,24.0,0.73,,,,,,,J. Smith,1630188.0,2.0,,,
497,PT02M56.00S,2026-03-11T03:44:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,91.93495400788436,46.07843137254902,1610612744,79,77,2026-03-11T03:44:05Z,4900000,False,-20.0,23.0,1,right,MISS G. Santos driving Layup,[1630611],1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.04,,,,,,,,,,,,
498,PT02M53.00S,2026-03-11T03:44:04.1Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,79,77,2026-03-11T03:44:05Z,4910000,False,,,0,,G. Payton II REBOUND (Off:2 Def:7),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,497.0,9.0,7.0,2.0,,,,,,
499,PT02M53.00S,2026-03-11T03:44:04.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627780,94.40999984741211,50.0,1610612744,81,77,2026-03-11T03:44:04Z,4920000,False,0.0,0.0,1,right,G. Payton II tip DUNK (8 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Left,,,,,,Made,8.0,0.0,,,,,,,,,,,,
500,PT02M51.00S,2026-03-11T03:44:12.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612741,81,77,2026-03-11T03:44:16Z,4930000,False,,,0,,G. Payton II personal FOUL (1 PF) (Richards 2 FT),"[1627780, 1630208]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,1627962.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
502,PT02M51.00S,2026-03-11T03:44:52.5Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612741,81,78,2026-03-11T03:44:52Z,4950000,False,,,0,,N. Richards Free Throw 1 of 2 (9 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
503,PT02M51.00S,2026-03-11T03:45:13.1Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612741,81,79,2026-03-11T03:45:13Z,4960000,False,,,0,,N. Richards Free Throw 2 of 2 (10 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
504,PT02M34.00S,2026-03-11T03:45:32.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],204001,87.07293035479631,57.59803921568627,1610612744,81,79,2026-03-11T03:45:35Z,4970000,False,38.0,69.0,1,right,MISS K. Porziņģis 7' driving bank Hook,[204001],1610612744.0,GSW,driving bank,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.88,,,,,,,,,,,,
505,PT02M32.00S,2026-03-11T03:45:34.7Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612741,81,79,2026-03-11T03:45:35Z,4980000,False,,,0,,N. Richards REBOUND (Off:3 Def:6),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,504.0,9.0,6.0,3.0,,,,,,
506,PT02M25.00S,2026-03-11T03:45:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.63929040735874,63.48039215686274,1610612741,81,81,2026-03-11T03:53:29Z,4990000,False,-67.0,104.0,1,left,T. Jones 12' driving floating Jump Shot (16 PTS) (M. Buzelis 2 AST),"[1630200, 1641824]",1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,16.0,12.38,,,,,,,M. Buzelis,1641824.0,2.0,,,
507,PT02M18.00S,2026-03-11T03:45:52.6Z,3,REGULAR,foul,offensive,['inpenalty'],1627780,,,1610612744,81,81,2026-03-11T03:46:03Z,5000000,False,,,0,,G. Payton II offensive FOUL (2 PF),"[1627780, 1642265]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,202056.0,2.0,0.0,Dillingham,1642265.0,,,,,,,,,,,,,,,
509,PT02M18.00S,2026-03-11T03:45:52.6Z,3,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,81,81,2026-03-11T03:45:52Z,5020000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,202056.0,,,,,,,,,,,,,,,,,1.0,,
510,PT02M18.00S,2026-03-11T03:46:03.7Z,3,REGULAR,substitution,out,[],1627780,,,1610612741,81,81,2026-03-11T03:46:17Z,5030000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M18.00S,2026-03-11T03:46:03.7Z,3,REGULAR,substitution,out,[],204001,,,1610612741,81,81,2026-03-11T03:46:17Z,5040000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M18.00S,2026-03-11T03:46:03.7Z,3,REGULAR,substitution,out,[],1643018,,,1610612741,81,81,2026-03-11T03:46:17Z,5050000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M18.00S,2026-03-11T03:46:03.7Z,3,REGULAR,substitution,out,[],1630311,,,1610612741,81,81,2026-03-11T03:46:17Z,5060000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
