actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
381,PT01M10.00S,2026-01-20T04:09:12.3Z,2,REGULAR,substitution,in,[],1630541,,,1610612748,67,62,2026-01-20T04:09:42Z,3697500,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT00M58.50S,2026-01-20T04:09:31.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203952,32.802233902759525,67.8921568627451,1610612748,67,62,2026-01-20T04:10:47Z,3700000,False,-89.0,256.0,1,left,MISS A. Wiggins 27' pullup 3PT,[203952],1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
379,PT00M57.00S,2026-01-20T04:09:32.6Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,67,62,2026-01-20T04:09:33Z,3710000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,378.0,2.0,2.0,0.0,,,,,,,,,,,,,,
382,PT00M48.60S,2026-01-20T04:09:46.5Z,2,REGULAR,3pt,Jump Shot,[],1642366,75.18478975032852,11.297487745098039,1610612744,70,62,2026-01-20T04:09:53Z,3720000,False,-194.0,181.0,1,right,Q. Post 26' 3PT  (9 PTS) (J. Butler III 3 AST),"[1642366, 202710]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,26.48,Made,,,,,,,,,,,,,,,9.0,J. Butler III,202710.0,3.0
384,PT00M48.60S,2026-01-20T04:09:53.4Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612748,70,62,2026-01-20T04:10:01Z,3740000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[203952],1610612748.0,MIA,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,1628487.0,,,,,1.0,,,,,,,,
385,PT00M35.40S,2026-01-20T04:10:21.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,60.91080814717477,68.40533088235294,1610612744,70,62,2026-01-20T04:10:29Z,3750000,False,92.0,315.0,1,right,MISS M. Moody 32' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,32.81,Missed,,,,,,,,,,,,,,,,,,
386,PT00M32.00S,2026-01-20T04:10:25.3Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,70,62,2026-01-20T04:10:29Z,3760000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,385.0,1.0,1.0,0.0,,,,,,,,,,,,,,
387,PT00M25.30S,2026-01-20T04:10:32.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,11.12023653088042,44.11764705882353,1610612748,70,64,2026-01-20T04:10:36Z,3770000,False,29.0,52.0,1,left,J. Jaquez Jr. turnaround Jump Shot (10 PTS),[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,,,,,,,,,,,,,,,10.0,,,
388,PT00M04.90S,2026-01-20T04:10:56.8Z,2,REGULAR,turnover,traveling,[],1642366,,,1610612744,70,64,2026-01-20T04:11:01Z,3780000,False,,,0,,Q. Post traveling TURNOVER (2 TO),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,16-24 Center,,,,,,,1628171.0,,,,,2.0,,,,,,,,
389,PT00M04.90S,2026-01-20T04:11:02.4Z,2,REGULAR,substitution,out,[],201939,,,1610612748,70,64,2026-01-20T04:11:09Z,3790000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT00M04.90S,2026-01-20T04:11:02.4Z,2,REGULAR,substitution,in,[],1627780,,,1610612748,70,64,2026-01-20T04:11:09Z,3800000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT00M04.90S,2026-01-20T04:11:02.4Z,2,REGULAR,substitution,out,[],1642366,,,1610612748,70,64,2026-01-20T04:11:21Z,3810000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT00M04.90S,2026-01-20T04:11:02.4Z,2,REGULAR,substitution,in,[],201143,,,1610612748,70,64,2026-01-20T04:11:21Z,3820000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT00M04.90S,2026-01-20T04:11:27.1Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,70,64,2026-01-20T04:11:31Z,3830000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT00M04.90S,2026-01-20T04:11:27.1Z,2,REGULAR,substitution,in,[],1631323,,,1610612748,70,64,2026-01-20T04:11:31Z,3840000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT00M00.30S,2026-01-20T04:11:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,6.915243101182654,52.450980392156865,1610612748,70,66,2026-01-20T04:12:59Z,3850000,False,-12.0,13.0,1,left,N. Powell driving reverse Layup (13 PTS),[1626181],1610612748.0,MIA,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,,,,,,,,,13.0,,,
396,PT00M00.00S,2026-01-20T04:11:48.0Z,2,REGULAR,period,end,[],0,,,1610612744,70,66,2026-01-20T04:11:48Z,3860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,70,66,2026-01-20T04:27:41Z,3870000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,out,['startperiod'],1641764,,,1610612744,70,66,2026-01-20T04:27:41Z,3880000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,out,['startperiod'],201143,,,1610612744,70,66,2026-01-20T04:27:41Z,3890000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,out,['startperiod'],1631323,,,1610612744,70,66,2026-01-20T04:27:41Z,3900000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,in,['startperiod'],1642954,,,1610612744,70,66,2026-01-20T04:27:41Z,3910000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,70,66,2026-01-20T04:27:41Z,3920000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,70,66,2026-01-20T04:27:41Z,3930000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT12M00.00S,2026-01-20T04:27:29.2Z,3,REGULAR,substitution,in,['startperiod'],1641796,,,1610612744,70,66,2026-01-20T04:27:41Z,3940000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT12M00.00S,2026-01-20T04:27:50.4Z,3,REGULAR,period,start,[],0,,,1610612748,70,66,2026-01-20T04:27:50Z,3950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT11M45.00S,2026-01-20T04:28:19.9Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612748,70,66,2026-01-20T04:28:23Z,4000000,False,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1630541]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Moody,1630541.0,,,,,,
413,PT11M45.00S,2026-01-20T04:28:19.9Z,3,REGULAR,steal,,[],1630541,,,1610612744,70,66,2026-01-20T04:28:23Z,4010000,False,,,0,,M. Moody STEAL (3 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
414,PT11M41.00S,2026-01-20T04:28:25.8Z,3,REGULAR,foul,personal,[],1626181,,,1610612744,70,66,2026-01-20T04:28:31Z,4020000,False,,,0,,N. Powell personal FOUL (3 PF),"[1626181, 1630541]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,1628171.0,3.0,0.0,Moody,1630541.0,,,,,,,,,
416,PT11M30.00S,2026-01-20T04:28:54.1Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,70,66,2026-01-20T04:28:58Z,4040000,False,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 1630558]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2.0,Mitchell,1630558.0,,,,,,
417,PT11M30.00S,2026-01-20T04:28:54.1Z,3,REGULAR,steal,,[],1630558,,,1610612748,70,66,2026-01-20T04:40:40Z,4050000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
418,PT11M27.00S,2026-01-20T04:28:58.0Z,3,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612748,70,66,2026-01-20T04:29:06Z,4060000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Powell 2 FT),"[1630541, 1626181]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
420,PT11M27.00S,2026-01-20T04:29:40.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626181,,,1610612748,70,67,2026-01-20T04:29:59Z,4080000,False,,,0,,N. Powell Free Throw 1 of 2 (14 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
421,PT11M27.00S,2026-01-20T04:29:40.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626181,,,1610612748,70,67,2026-01-20T04:29:59Z,4090000,False,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
422,PT11M25.00S,2026-01-20T04:29:42.0Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,70,67,2026-01-20T04:29:59Z,4100000,False,,,0,,Q. Post REBOUND (Off:2 Def:6),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,421.0,8.0,6.0,2.0,,,,,,,,,,,,,,
423,PT11M11.00S,2026-01-20T04:30:12.7Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612744,70,67,2026-01-20T04:30:16Z,4110000,False,,,0,,J. Butler III bad pass TURNOVER (2 TO),"[202710, 1630558]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Mitchell,1630558.0,,,,,,
424,PT11M11.00S,2026-01-20T04:30:12.7Z,3,REGULAR,steal,,[],1630558,,,1610612748,70,67,2026-01-20T04:30:15Z,4120000,False,,,0,,D. Mitchell STEAL (2 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT11M06.00S,2026-01-20T04:30:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,94.95729303547962,44.85294117647059,1610612748,70,67,2026-01-20T04:30:23Z,4130000,False,-26.0,-5.0,1,right,MISS B. Adebayo running Layup,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
426,PT11M04.00S,2026-01-20T04:30:19.8Z,3,REGULAR,rebound,offensive,[],203952,,,1610612748,70,67,2026-01-20T04:31:44Z,4140000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,425.0,5.0,3.0,2.0,,,,,,,,,,,,,,
427,PT11M03.00S,2026-01-20T04:30:23.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,73.9323258869908,14.950980392156863,1610612748,70,67,2026-01-20T04:31:25Z,4150000,False,-175.0,193.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
428,PT11M02.00S,2026-01-20T04:30:24.0Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,70,67,2026-01-20T04:31:25Z,4160000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,427.0,7.0,4.0,3.0,,,,,,,,,,,,,,
429,PT11M01.00S,2026-01-20T04:30:28.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628389,94.40999984741211,50.0,1610612748,70,67,2026-01-20T04:31:32Z,4170000,False,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
430,PT11M00.00S,2026-01-20T04:30:29.0Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,70,67,2026-01-20T04:31:32Z,4180000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,429.0,8.0,4.0,4.0,,,,,,,,,,,,,,
431,PT10M59.00S,2026-01-20T04:30:29.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628389,94.40999984741211,50.0,1610612748,70,69,2026-01-20T04:31:36Z,4190000,False,0.0,0.0,1,right,B. Adebayo tip Layup (4 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,4.0,,,
432,PT10M51.00S,2026-01-20T04:30:33.1Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,70,69,2026-01-20T04:30:35Z,4200000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1630558]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,Mitchell,1630558.0,,,,,,
433,PT10M51.00S,2026-01-20T04:30:33.1Z,3,REGULAR,steal,,[],1630558,,,1610612748,70,69,2026-01-20T04:30:34Z,4210000,False,,,0,,D. Mitchell STEAL (3 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
434,PT10M46.00S,2026-01-20T04:30:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,90.62089356110381,45.34313725490196,1610612748,70,69,2026-01-20T04:30:41Z,4220000,False,-23.0,36.0,1,right,MISS A. Wiggins running Layup - blocked,"[203952, 1642366]",1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,Post,1642366.0,,,,
435,PT10M46.00S,2026-01-20T04:30:37.4Z,3,REGULAR,block,,[],1642366,,,1610612748,70,69,2026-01-20T04:30:39Z,4230000,False,,,0,,Q. Post BLOCK (1 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
436,PT10M43.00S,2026-01-20T04:30:40.4Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612748,70,69,2026-01-20T04:30:41Z,4240000,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,434.0,3.0,2.0,1.0,,,,,,,,,,,,,,
437,PT10M41.00S,2026-01-20T04:30:43.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628389,87.86136662286465,95.34313725490196,1610612748,70,69,2026-01-20T04:30:47Z,4250000,False,227.0,62.0,1,right,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
438,PT10M37.00S,2026-01-20T04:30:47.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,70,69,2026-01-20T04:30:47Z,4260000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,,,437.0,2.0,1.0,1.0,,,,,,,,,,,,,,
439,PT10M23.00S,2026-01-20T04:31:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.015768725361367,54.92493872549019,1610612744,72,69,2026-01-20T04:31:05Z,4270000,False,-25.0,23.0,1,left,S. Curry driving Layup (13 PTS) (J. Butler III 4 AST),"[201939, 202710]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,,,,,,,,,13.0,J. Butler III,202710.0,4.0
440,PT10M13.00S,2026-01-20T04:31:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630558,76.03482260183968,14.950980392156863,1610612748,72,69,2026-01-20T04:31:14Z,4280000,False,-175.0,173.0,1,right,MISS D. Mitchell 24' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
441,PT10M11.00S,2026-01-20T04:31:12.3Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,72,69,2026-01-20T04:31:14Z,4290000,False,,,0,,M. Moody REBOUND (Off:1 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,440.0,3.0,2.0,1.0,,,,,,,,,,,,,,
442,PT10M00.00S,2026-01-20T04:31:23.8Z,3,REGULAR,3pt,Jump Shot,[],202710,25.04927726675427,13.970588235294118,1610612744,72,69,2026-01-20T04:31:27Z,4300000,False,180.0,183.0,1,left,MISS J. Butler III 25' pullup 3PT,[202710],1610612744.0,GSW,pullup,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
443,PT09M57.00S,2026-01-20T04:31:26.8Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,72,69,2026-01-20T04:31:27Z,4310000,False,,,0,,P. Larsson REBOUND (Off:2 Def:2),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,,,442.0,4.0,2.0,2.0,,,,,,,,,,,,,,
444,PT09M51.00S,2026-01-20T04:31:34.1Z,3,REGULAR,foul,personal,['2freethrow'],201939,,,1610612748,72,69,2026-01-20T04:31:39Z,4320000,False,,,0,,S. Curry shooting personal FOUL (3 PF) (Mitchell 2 FT),"[201939, 1630558]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,3.0,0.0,Mitchell,1630558.0,,,,,,,,,
446,PT09M51.00S,2026-01-20T04:32:02.6Z,3,REGULAR,freethrow,1 of 2,[],1630558,,,1610612748,72,70,2026-01-20T04:32:02Z,4340000,False,,,0,,D. Mitchell Free Throw 1 of 2 (6 PTS),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
448,PT09M51.00S,2026-01-20T04:32:19.1Z,3,REGULAR,freethrow,2 of 2,[],1630558,,,1610612748,72,71,2026-01-20T04:32:19Z,4350000,False,,,0,,D. Mitchell Free Throw 2 of 2 (7 PTS),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
449,PT09M32.00S,2026-01-20T04:32:37.9Z,3,REGULAR,3pt,Jump Shot,[],1642954,5.338370565045992,96.32352941176471,1610612744,75,71,2026-01-20T04:32:41Z,4360000,False,-232.0,-2.0,1,left,W. Richard 3PT  (5 PTS) (S. Curry 8 AST),"[1642954, 201939]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,,,,,,5.0,S. Curry,201939.0,8.0
451,PT09M27.00S,2026-01-20T04:32:47.0Z,3,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612748,75,71,2026-01-20T04:32:50Z,4380000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1630558],1610612748.0,MIA,bad pass,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,,,,,2.0,,,,,,,,
452,PT09M11.00S,2026-01-20T04:33:06.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642954,25.837713534822605,80.63725490196079,1610612744,75,71,2026-01-20T04:33:09Z,4390000,False,-153.0,190.0,1,left,MISS W. Richard 24' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,24.44,Missed,,,,,,,,,,,,,,,,,,
453,PT09M09.00S,2026-01-20T04:33:08.8Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612748,75,71,2026-01-20T04:33:09Z,4400000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,452.0,4.0,2.0,2.0,,,,,,,,,,,,,,
454,PT09M03.00S,2026-01-20T04:33:14.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641796,88.91261498028909,49.50980392156863,1610612748,75,73,2026-01-20T04:34:30Z,4410000,False,-2.0,52.0,1,right,P. Larsson running pullup Jump Shot (9 PTS),[1641796],1610612748.0,MIA,running pullup,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,,,,,,,,,,,9.0,,,
456,PT08M43.00S,2026-01-20T04:33:37.0Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612744,75,73,2026-01-20T04:33:43Z,4430000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Butler III 2 FT),"[203952, 202710]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Butler III,202710.0,,,,,,,,,
458,PT08M43.00S,2026-01-20T04:34:01.6Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,76,73,2026-01-20T04:34:01Z,4450000,False,,,0,,J. Butler III Free Throw 1 of 2 (16 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,,,,,,,16.0,,,
459,PT08M43.00S,2026-01-20T04:34:18.2Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,77,73,2026-01-20T04:34:18Z,4460000,False,,,0,,J. Butler III Free Throw 2 of 2 (17 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
460,PT08M26.00S,2026-01-20T04:34:40.3Z,3,REGULAR,foul,offensive,[],203952,,,1610612748,77,73,2026-01-20T04:34:49Z,4470000,False,,,0,,A. Wiggins offensive FOUL (2 PF),"[203952, 201939]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,1628487.0,2.0,0.0,Curry,201939.0,,,,,,,,,
462,PT08M26.00S,2026-01-20T04:34:40.3Z,3,REGULAR,turnover,offensive foul,[],203952,,,1610612748,77,73,2026-01-20T04:34:40Z,4490000,False,,,0,,A. Wiggins offensive foul TURNOVER (2 TO),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,1628487.0,,,,,2.0,,,,,,,,
463,PT08M26.00S,2026-01-20T04:34:54.2Z,3,REGULAR,substitution,out,[],1642954,,,1610612744,77,73,2026-01-20T04:34:56Z,4500000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT08M26.00S,2026-01-20T04:34:54.2Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,77,73,2026-01-20T04:34:56Z,4510000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
