actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
397,PT12M00.00S,2025-10-28T03:26:29.4Z,3,REGULAR,substitution,out,['startperiod'],1630541,,,1610612763,65,61,2025-10-28T03:27:19Z,3930000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2025-10-28T03:26:29.4Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,65,61,2025-10-28T03:27:19Z,3940000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2025-10-28T03:26:29.4Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612763,65,61,2025-10-28T03:27:19Z,3950000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2025-10-28T03:26:29.4Z,3,REGULAR,substitution,in,['startperiod'],1641764,,,1610612763,65,61,2025-10-28T03:27:19Z,3960000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2025-10-28T03:26:29.4Z,3,REGULAR,substitution,in,['startperiod'],1629111,,,1610612763,65,61,2025-10-28T03:27:19Z,3970000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2025-10-28T03:27:17.3Z,3,REGULAR,period,start,[],0,,,1610612763,65,61,2025-10-28T03:27:19Z,3980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT11M42.00S,2025-10-28T03:27:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,92.06636005256242,57.84313725490197,1610612763,65,61,2025-10-28T03:28:42Z,3990000,False,39.0,22.0,1,right,MISS J. Wells driving Layup - blocked,"[1642377, 1630228]",1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,Wells,J. Wells,,,,,,,,,,,,,,,,Kuminga,1630228.0
404,PT11M42.00S,2025-10-28T03:27:36.2Z,3,REGULAR,block,,[],1630228,,,1610612763,65,61,2025-10-28T03:27:53Z,4000000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,
405,PT11M40.00S,2025-10-28T03:27:38.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,65,61,2025-10-28T03:28:42Z,4010000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Curry,S. Curry,,,,403.0,3.0,3.0,0.0,,,,,,,,,,
406,PT11M31.00S,2025-10-28T03:27:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630228,8.754927726675426,47.549019607843135,1610612744,67,61,2025-10-28T03:28:00Z,4020000,False,12.0,30.0,1,left,J. Kuminga running Layup (13 PTS),[1630228],1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,3.22,Made,13.0,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,
408,PT11M17.00S,2025-10-28T03:27:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,93.64323258869908,41.42156862745098,1610612763,67,63,2025-10-28T03:30:19Z,4040000,False,-43.0,7.0,1,right,K. Caldwell-Pope driving Layup (7 PTS) (J. Morant 7 AST),"[203484, 1629630]",1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,7.0,Caldwell-Pope,K. Caldwell-Pope,J. Morant,1629630.0,7.0,,,,,,,,,,,,,,
409,PT11M05.00S,2025-10-28T03:28:11.4Z,3,REGULAR,3pt,Jump Shot,[],203110,25.706307490144546,11.76470588235294,1610612744,67,63,2025-10-28T03:28:19Z,4050000,False,191.0,189.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,Green,D. Green,,,,,,,,,,,,,,,,,
410,PT11M04.00S,2025-10-28T03:28:12.4Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,67,63,2025-10-28T03:31:56Z,4060000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:5),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Kuminga,J. Kuminga,,,,409.0,7.0,5.0,2.0,,,,,,,,,,
411,PT11M01.00S,2025-10-28T03:28:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,4.944152431011826,45.09803921568628,1610612744,67,63,2025-10-28T03:32:08Z,4070000,False,25.0,-6.0,1,left,MISS J. Kuminga putback Layup,[1630228],1610612744.0,GSW,putback,,,,,,Restricted Area,0-8 Center,2.52,Missed,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,
412,PT11M00.00S,2025-10-28T03:28:17.8Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,67,63,2025-10-28T03:32:04Z,4080000,False,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,411.0,4.0,2.0,2.0,,,,,,,,,,
413,PT10M37.00S,2025-10-28T03:28:39.2Z,3,REGULAR,2pt,Jump Shot,[],1628991,78.79434954007884,49.754901960784316,1610612763,67,63,2025-10-28T03:33:45Z,4090000,False,-1.0,147.0,1,right,MISS J. Jackson Jr. 14' floating Shot,[1628991],1610612763.0,MEM,floating,,,,,,Mid-Range,8-16 Center,14.68,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
414,PT10M35.00S,2025-10-28T03:28:41.2Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,67,63,2025-10-28T03:33:59Z,4100000,False,,,0,,J. Butler III REBOUND (Off:0 Def:4),[202710],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Center,,,,Butler III,J. Butler III,,,,413.0,4.0,4.0,0.0,,,,,,,,,,
415,PT10M30.00S,2025-10-28T03:28:48.7Z,3,REGULAR,foul,personal,[],1628991,,,1610612744,67,63,2025-10-28T03:29:02Z,4110000,False,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1641764]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,1626301.0,2.0,0.0,Podziemski,1641764.0,,
417,PT10M23.00S,2025-10-28T03:29:18.4Z,3,REGULAR,3pt,Jump Shot,[],1641764,11.12023653088042,98.2843137254902,1610612744,70,63,2025-10-28T03:29:23Z,4130000,False,-241.0,52.0,1,left,B. Podziemski 24' 3PT  (11 PTS) (J. Butler III 2 AST),"[1641764, 202710]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,24.69,Made,11.0,Podziemski,B. Podziemski,J. Butler III,202710.0,2.0,,,,,,,,,,,,,,
419,PT10M10.00S,2025-10-28T03:29:31.0Z,3,REGULAR,2pt,Jump Shot,[],1642377,94.03745072273325,25.245098039215684,1610612763,70,63,2025-10-28T03:34:37Z,4150000,False,-124.0,4.0,1,right,MISS J. Wells 12' driving floating Shot,[1642377],1610612763.0,MEM,driving floating,,,,,,Mid-Range,8-16 Left,12.38,Missed,,Wells,J. Wells,,,,,,,,,,,,,,,,,
420,PT10M08.00S,2025-10-28T03:29:33.0Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,70,63,2025-10-28T03:29:38Z,4160000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Left,,,,Green,D. Green,,,,419.0,1.0,1.0,0.0,,,,,,,,,,
421,PT10M04.00S,2025-10-28T03:29:39.1Z,3,REGULAR,turnover,out-of-bounds,[],202710,,,1610612744,70,63,2025-10-28T03:29:54Z,4170000,False,,,0,,J. Butler III bad pass out-of-bounds TURNOVER (4 TO),[202710],1610612744.0,GSW,bad pass,,,,,,In The Paint (Non-RA),8-16 Right,,,,Butler III,J. Butler III,,,,,,,,4.0,,,,,,,,,
422,PT09M55.00S,2025-10-28T03:30:05.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,92.19776609724047,53.92156862745098,1610612763,70,65,2025-10-28T03:30:11Z,4180000,False,20.0,21.0,1,right,J. Landale cutting Layup (8 PTS) (K. Caldwell-Pope 3 AST),"[1629111, 203484]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,2.86,Made,8.0,Landale,J. Landale,K. Caldwell-Pope,203484.0,3.0,,,,,,,,,,,,,,
424,PT09M55.00S,2025-10-28T03:30:07.1Z,3,REGULAR,foul,personal,['1freethrow'],201939,,,1610612763,70,65,2025-10-28T03:30:17Z,4200000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (Landale 1 FT),"[201939, 1629111]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,,,,Curry,S. Curry,,,,,,,,,,,2882.0,2.0,0.0,Landale,1629111.0,,
426,PT09M55.00S,2025-10-28T03:30:33.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629111,,,1610612763,70,66,2025-10-28T03:30:33Z,4220000,False,,,0,,J. Landale Free Throw 1 of 1 (9 PTS),[1629111],1610612763.0,MEM,,,,,,,,,,Made,9.0,Landale,J. Landale,,,,,,,,,,,,,,,,,
427,PT09M41.00S,2025-10-28T03:30:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,11.383048620236531,53.18627450980392,1610612744,70,66,2025-10-28T03:30:54Z,4230000,False,-16.0,55.0,1,left,MISS B. Podziemski turnaround Shot,[1641764],1610612744.0,GSW,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
428,PT09M38.00S,2025-10-28T03:30:51.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,70,66,2025-10-28T03:30:54Z,4240000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,427.0,5.0,5.0,0.0,,,,,,,,,,
429,PT09M32.00S,2025-10-28T03:30:57.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.41590013140605,39.705882352941174,1610612763,70,68,2025-10-28T03:35:23Z,4250000,False,-51.0,75.0,1,right,J. Morant 9' step back Jump Shot (17 PTS),[1629630],1610612763.0,MEM,step back,,,,,,In The Paint (Non-RA),8-16 Left,9.11,Made,17.0,Morant,J. Morant,,,,,,,,,,,,,,,,,
430,PT09M15.00S,2025-10-28T03:31:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,11.645860709592641,46.07843137254902,1610612744,72,68,2025-10-28T03:31:19Z,4260000,False,20.0,57.0,1,left,J. Kuminga 6' floating Jump Shot (15 PTS) (J. Butler III 3 AST),"[1630228, 202710]",1610612744.0,GSW,floating,,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,15.0,Kuminga,J. Kuminga,J. Butler III,202710.0,3.0,,,,,,,,,,,,,,
432,PT09M08.00S,2025-10-28T03:31:21.5Z,3,REGULAR,3pt,Jump Shot,[],1629630,65.39093298291722,46.81372549019608,1610612763,72,68,2025-10-28T03:36:06Z,4280000,False,-16.0,273.0,1,right,MISS J. Morant 27' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Center,27.33,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
433,PT09M05.00S,2025-10-28T03:31:24.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,72,68,2025-10-28T03:31:29Z,4290000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,,,,,,432.0,,,,,,,,,,,,,
434,PT09M05.00S,2025-10-28T03:31:29.7Z,3,REGULAR,foul,personal,[],1629111,,,1610612744,72,68,2025-10-28T03:31:43Z,4300000,False,,,0,,J. Landale loose ball personal FOUL (2 PF),"[1629111, 203110]",1610612763.0,MEM,loose ball,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,,,,,,,,1628168.0,2.0,0.0,Green,203110.0,,
436,PT08M47.00S,2025-10-28T03:31:59.5Z,3,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612744,72,68,2025-10-28T03:32:07Z,4320000,False,,,0,,J. Landale shooting personal FOUL (3 PF) (Podziemski 2 FT),"[1629111, 1641764]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,,,,,,,,1626301.0,3.0,0.0,Podziemski,1641764.0,,
438,PT08M47.00S,2025-10-28T03:32:30.5Z,3,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,73,68,2025-10-28T03:32:30Z,4340000,False,,,0,,B. Podziemski Free Throw 1 of 2 (12 PTS),[1641764],1610612744.0,GSW,,,,,,,,,,Made,12.0,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
439,PT08M47.00S,2025-10-28T03:32:33.3Z,3,REGULAR,substitution,out,[],203484,,,1610612744,73,68,2025-10-28T03:32:43Z,4350000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,
440,PT08M47.00S,2025-10-28T03:32:33.3Z,3,REGULAR,substitution,out,[],1628991,,,1610612744,73,68,2025-10-28T03:32:43Z,4360000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
441,PT08M47.00S,2025-10-28T03:32:33.3Z,3,REGULAR,substitution,in,[],1642907,,,1610612744,73,68,2025-10-28T03:32:43Z,4370000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,,,,,,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,
442,PT08M47.00S,2025-10-28T03:32:33.3Z,3,REGULAR,substitution,in,[],1629723,,,1610612744,73,68,2025-10-28T03:32:43Z,4380000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,
443,PT08M47.00S,2025-10-28T03:32:47.7Z,3,REGULAR,substitution,out,[],203110,,,1610612744,73,68,2025-10-28T03:32:54Z,4390000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,
444,PT08M47.00S,2025-10-28T03:32:47.7Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,73,68,2025-10-28T03:32:54Z,4400000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,,,,,,,,,Post,Q. Post,,,,,,,,,,,,,,,,,
445,PT08M47.00S,2025-10-28T03:33:10.4Z,3,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,74,68,2025-10-28T03:33:10Z,4410000,False,,,0,,B. Podziemski Free Throw 2 of 2 (13 PTS),[1641764],1610612744.0,GSW,,,,,,,,,,Made,13.0,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
446,PT08M39.00S,2025-10-28T03:33:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.80354796320631,44.85294117647059,1610612763,74,68,2025-10-28T03:34:08Z,4420000,False,-26.0,25.0,1,right,MISS J. Morant reverse Layup,[1629630],1610612763.0,MEM,reverse,,,,,,Restricted Area,0-8 Center,3.55,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
447,PT08M38.00S,2025-10-28T03:33:25.9Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,74,68,2025-10-28T03:33:46Z,4430000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Curry,S. Curry,,,,446.0,4.0,4.0,0.0,,,,,,,,,,
449,PT08M31.00S,2025-10-28T03:33:47.9Z,3,REGULAR,foul,personal,['2freethrow'],1642377,,,1610612744,74,68,2025-10-28T03:34:01Z,4450000,False,,,0,,J. Wells shooting personal FOUL (2 PF) (Curry 2 FT),"[1642377, 201939]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wells,J. Wells,,,,,,,,,,,1628168.0,2.0,0.0,Curry,201939.0,,
451,PT08M31.00S,2025-10-28T03:34:14.5Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,75,68,2025-10-28T03:34:14Z,4470000,False,,,0,,S. Curry Free Throw 1 of 2 (12 PTS),[201939],1610612744.0,GSW,,,,,,,,,,Made,12.0,Curry,S. Curry,,,,,,,,,,,,,,,,,
452,PT08M31.00S,2025-10-28T03:34:27.4Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,76,68,2025-10-28T03:34:27Z,4480000,False,,,0,,S. Curry Free Throw 2 of 2 (13 PTS),[201939],1610612744.0,GSW,,,,,,,,,,Made,13.0,Curry,S. Curry,,,,,,,,,,,,,,,,,
453,PT08M09.00S,2025-10-28T03:34:51.1Z,3,REGULAR,turnover,out-of-bounds,[],1629111,,,1610612763,76,68,2025-10-28T03:35:01Z,4490000,False,,,0,,J. Landale lost ball out-of-bounds TURNOVER (1 TO),[1629111],1610612763.0,MEM,lost ball,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,,,,,1.0,,,1628168.0,,,,,,
454,PT08M01.00S,2025-10-28T03:35:02.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,20.581471747700395,4.166666666666666,1610612744,76,68,2025-10-28T03:35:08Z,4500000,False,229.0,141.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,
455,PT07M59.00S,2025-10-28T03:35:04.3Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,76,68,2025-10-28T03:38:42Z,4510000,False,,,0,,C. Coward REBOUND (Off:0 Def:2),[1642907],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Coward,C. Coward,,,,454.0,2.0,2.0,0.0,,,,,,,,,,
456,PT07M52.00S,2025-10-28T03:35:10.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642907,73.80091984231275,14.215686274509803,1610612763,76,68,2025-10-28T03:39:07Z,4520000,False,-179.0,194.0,1,right,MISS C. Coward 26' running 3PT,[1642907],1610612763.0,MEM,running,,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,Coward,C. Coward,,,,,,,,,,,,,,,,,
457,PT07M50.00S,2025-10-28T03:35:12.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,76,68,2025-10-28T03:35:17Z,4530000,False,,,0,,J. Butler III REBOUND (Off:0 Def:5),[202710],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Butler III,J. Butler III,,,,456.0,5.0,5.0,0.0,,,,,,,,,,
458,PT07M38.00S,2025-10-28T03:35:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,19.267411300919843,46.568627450980394,1610612744,78,68,2025-10-28T03:39:40Z,4540000,False,17.0,129.0,1,left,B. Podziemski 12' driving floating Jump Shot (15 PTS) (J. Kuminga 3 AST),"[1641764, 1630228]",1610612744.0,GSW,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.97,Made,15.0,Podziemski,B. Podziemski,J. Kuminga,1630228.0,3.0,,,,,,,,,,,,,,
460,PT07M37.00S,2025-10-28T03:35:34.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,78,68,2025-10-28T03:35:34Z,4560000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT07M13.00S,2025-10-28T03:39:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,87.46714848883047,49.01960784313725,1610612763,78,70,2025-10-28T03:41:38Z,4580000,False,-5.0,65.0,1,right,J. Morant 6' driving finger roll Layup (19 PTS) (J. Wells 2 AST),"[1629630, 1642377]",1610612763.0,MEM,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.55,Made,19.0,Morant,J. Morant,J. Wells,1642377.0,2.0,,,,,,,,,,,,,,
466,PT06M54.00S,2025-10-28T03:39:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.995400788436268,46.32352941176471,1610612744,80,70,2025-10-28T03:42:49Z,4610000,False,18.0,4.0,1,left,J. Butler III driving Layup (18 PTS),[202710],1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,1.88,Made,18.0,Butler III,J. Butler III,,,,,,,,,,,,,,,,,
468,PT06M44.00S,2025-10-28T03:39:39.6Z,3,REGULAR,3pt,Jump Shot,[],1629111,73.66951379763469,12.990196078431374,1610612763,80,73,2025-10-28T03:40:04Z,4630000,False,-185.0,195.0,1,right,J. Landale 26' 3PT  (12 PTS) (J. Morant 8 AST),"[1629111, 1629630]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,26.88,Made,12.0,Landale,J. Landale,J. Morant,1629630.0,8.0,,,,,,,,,,,,,,
470,PT06M31.00S,2025-10-28T03:39:53.2Z,3,REGULAR,3pt,Jump Shot,[],1642366,26.888961892247043,14.705882352941178,1610612744,80,73,2025-10-28T03:44:04Z,4650000,False,176.0,200.0,1,left,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,Post,Q. Post,,,,,,,,,,,,,,,,,
471,PT06M29.00S,2025-10-28T03:39:55.2Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,80,73,2025-10-28T03:44:04Z,4660000,False,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Konchar,J. Konchar,,,,470.0,4.0,4.0,0.0,,,,,,,,,,
472,PT06M21.00S,2025-10-28T03:40:01.8Z,3,REGULAR,3pt,Jump Shot,[],1629630,65.52233902759527,57.84313725490197,1610612763,80,73,2025-10-28T03:44:21Z,4670000,False,39.0,272.0,1,right,MISS J. Morant 27' step back 3PT,[1629630],1610612763.0,MEM,step back,,,,,,Above the Break 3,24+ Center,27.44,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
473,PT06M18.00S,2025-10-28T03:40:04.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,80,73,2025-10-28T03:43:58Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,,,,,,472.0,,,,,,,,,,,,,
475,PT06M18.00S,2025-10-28T03:40:47.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,80,73,2025-10-28T03:43:58Z,4700000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,out,[],1641764,,,1610612763,80,73,2025-10-28T03:43:58Z,4720000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
478,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,out,[],202710,,,1610612763,80,73,2025-10-28T03:43:58Z,4730000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,,,,,,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,
479,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,out,[],1642366,,,1610612763,80,73,2025-10-28T03:43:58Z,4740000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,,,,,,,,,Post,Q. Post,,,,,,,,,,,,,,,,,
480,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,80,73,2025-10-28T03:43:58Z,4750000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,
481,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,80,73,2025-10-28T03:43:58Z,4760000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,
482,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,out,[],1629111,,,1610612763,80,73,2025-10-28T03:43:58Z,4770000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
483,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,in,[],1630541,,,1610612763,80,73,2025-10-28T03:43:58Z,4780000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,
484,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,in,[],1627780,,,1610612763,80,73,2025-10-28T03:43:58Z,4790000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,
485,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,in,[],203110,,,1610612763,80,73,2025-10-28T03:43:58Z,4800000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,
486,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,in,[],1642914,,,1610612763,80,73,2025-10-28T03:43:58Z,4810000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,,,,,,,,,Small,J. Small,,,,,,,,,,,,,,,,,
487,PT06M18.00S,2025-10-28T03:41:07.5Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,80,73,2025-10-28T03:43:58Z,4820000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
