actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
184,PT11M13.00S,2026-01-10T03:38:02.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628370,6.521024967148489,50.245098039215684,1610612758,34,33,2026-01-10T04:09:41Z,1790000,False,-1.0,9.0,1,left,M. Monk alley-oop DUNK (6 PTS) (N. Clifford 1 AST),"[1628370, 1642363]",1610612758.0,SAC,alley-oop,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,0.89,Made,6.0,N. Clifford,1642363.0,1.0,,,,,,,,,,,,,,
186,PT11M00.00S,2026-01-10T03:38:22.5Z,2,REGULAR,foul,personal,[],1642928,,,1610612744,34,33,2026-01-10T03:38:35Z,1810000,False,,,0,,D. Cardwell personal FOUL (1 PF),"[1642928, 201939]",1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2534.0,1.0,0.0,Curry,201939.0,,,,,,
188,PT10M49.00S,2026-01-10T03:38:50.3Z,2,REGULAR,3pt,Jump Shot,[],203110,80.23981603153744,8.57843137254902,1610612744,34,33,2026-01-10T03:38:54Z,1830000,False,-207.0,133.0,1,right,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
189,PT10M47.00S,2026-01-10T03:38:52.3Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,34,33,2026-01-10T03:38:54Z,1840000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:1),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,188.0,,,,,,2.0,1.0,1.0,,,
190,PT10M41.00S,2026-01-10T03:38:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,7.178055190538765,55.88235294117647,1610612758,34,35,2026-01-10T03:39:06Z,1850000,False,-29.0,15.0,1,left,M. Monk running Layup (8 PTS) (D. Schröder 1 AST),"[1628370, 203471]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.3,Made,8.0,D. Schröder,203471.0,1.0,,,,,,,,,,,,,,
192,PT10M30.00S,2026-01-10T03:39:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.9862023653088,43.13725490196079,1610612744,36,35,2026-01-10T03:39:14Z,1870000,False,-34.0,13.0,1,right,S. Curry cutting Layup (13 PTS) (D. Green 3 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.68,Made,13.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
194,PT10M10.00S,2026-01-10T03:39:28.6Z,2,REGULAR,2pt,Jump Shot,[],201942,23.078186596583443,55.88235294117647,1610612758,36,37,2026-01-10T03:39:33Z,1890000,False,-29.0,164.0,1,left,D. DeRozan 16' Jump Shot (5 PTS) (D. Schröder 2 AST),"[201942, 203471]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.7,Made,5.0,D. Schröder,203471.0,2.0,,,,,,,,,,,,,,
196,PT10M04.00S,2026-01-10T03:39:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,91.27792378449409,48.77450980392157,1610612744,38,37,2026-01-10T03:43:37Z,1910000,False,-6.0,29.0,1,right,B. Podziemski driving Layup (2 PTS) (S. Curry 4 AST),"[1641764, 201939]",1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.01,Made,2.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
198,PT09M50.00S,2026-01-10T03:39:48.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,14.14257555847569,50.0,1610612758,38,39,2026-01-10T04:10:07Z,1930000,False,0.0,80.0,1,left,D. Schröder 8' pullup Jump Shot (5 PTS),[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,8.04,Made,5.0,,,,,,,,,,,,,,,,,
200,PT09M35.00S,2026-01-10T03:40:03.6Z,2,REGULAR,3pt,Jump Shot,[],1630611,75.64060446780552,88.48039215686273,1610612744,38,39,2026-01-10T03:40:08Z,1950000,False,192.0,176.0,1,right,MISS G. Santos 26' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
201,PT09M33.00S,2026-01-10T03:40:05.6Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,38,39,2026-01-10T03:40:08Z,1960000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:2),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,200.0,,,,,,3.0,2.0,1.0,,,
202,PT09M20.00S,2026-01-10T03:40:18.4Z,2,REGULAR,2pt,Jump Shot,[],201942,21.76412614980289,38.72549019607843,1610612758,38,41,2026-01-10T03:44:48Z,1970000,False,56.0,152.0,1,left,D. DeRozan 16' pullup Jump Shot (7 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,16.22,Made,7.0,,,,,,,,,,,,,,,,,
203,PT09M15.00S,2026-01-10T03:40:32.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,38,41,2026-01-10T03:40:32Z,1980000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M10.00S,2026-01-10T03:43:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627780,91.5407358738502,45.588235294117645,1610612744,40,41,2026-01-10T03:44:06Z,1990000,False,-22.0,27.0,1,right,G. Payton II Layup (4 PTS) (S. Curry 5 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.49,Made,4.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,,
206,PT09M10.00S,2026-01-10T03:43:54.4Z,2,REGULAR,violation,defensive goaltending,[],1642928,,,1610612744,40,41,2026-01-10T03:44:06Z,2010000,False,,,0,,D. Cardwell defensive goaltending VIOLATION,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,
207,PT08M56.00S,2026-01-10T03:44:12.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,10.068988173455978,96.07843137254902,1610612758,40,41,2026-01-10T03:44:18Z,2020000,False,-230.0,42.0,1,left,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
208,PT08M52.00S,2026-01-10T03:44:16.5Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,40,41,2026-01-10T04:53:52Z,2030000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,,,,,,,,,207.0,,,,,,3.0,2.0,1.0,,,
209,PT08M48.00S,2026-01-10T03:44:22.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,69.46452036793693,71.56862745098039,1610612744,40,41,2026-01-10T03:47:35Z,2040000,False,108.0,235.0,1,right,MISS S. Curry 25' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
210,PT08M46.00S,2026-01-10T03:44:24.8Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,40,41,2026-01-10T03:47:35Z,2050000,False,,,0,,G. Payton II REBOUND (Off:2 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,209.0,,,,,,4.0,2.0,2.0,,,
211,PT08M46.00S,2026-01-10T03:44:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,93.38042049934296,51.71568627450981,1610612744,42,41,2026-01-10T03:47:40Z,2060000,False,9.0,10.0,1,right,G. Payton II Layup (6 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.3,Made,6.0,,,,,,,,,,,,,,,,,
212,PT08M23.00S,2026-01-10T03:44:45.3Z,2,REGULAR,2pt,Jump Shot,[],201942,22.683968462549277,69.11764705882352,1610612758,42,41,2026-01-10T03:48:45Z,2070000,False,-96.0,161.0,1,left,MISS D. DeRozan 18' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,18.7,Missed,,,,,,,,,,,,,,,,,,
213,PT08M21.00S,2026-01-10T03:44:47.3Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,42,41,2026-01-10T03:44:49Z,2080000,False,,,0,,G. Payton II REBOUND (Off:2 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,212.0,,,,,,5.0,3.0,2.0,,,
214,PT08M07.00S,2026-01-10T03:45:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630611,86.41590013140605,3.431372549019608,1610612744,42,41,2026-01-10T03:45:08Z,2090000,False,-233.0,75.0,1,right,MISS G. Santos 24' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Left Corner 3,24+ Left,24.46,Missed,,,,,,,,,,,,,,,,,,
215,PT08M02.00S,2026-01-10T03:45:06.4Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,42,41,2026-01-10T03:45:08Z,2100000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,,,,,214.0,,,,,,1.0,1.0,0.0,,,
216,PT07M58.00S,2026-01-10T03:45:10.3Z,2,REGULAR,2pt,Layup,['fastbreak'],1642928,5.469776609724048,32.35294117647059,1610612758,42,41,2026-01-10T03:45:27Z,2110000,False,88.0,-1.0,1,left,MISS D. Cardwell 8' running Layup,[1642928],1610612758.0,SAC,running,,,Cardwell,D. Cardwell,,,,,Mid-Range,8-16 Right,8.82,Missed,,,,,,,,,,,,,,,,,,
217,PT07M55.00S,2026-01-10T03:45:13.3Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,42,41,2026-01-10T03:45:27Z,2120000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,,,,,,,216.0,,,,,,2.0,2.0,0.0,,,
218,PT07M48.00S,2026-01-10T03:45:20.3Z,2,REGULAR,3pt,Jump Shot,[],201939,92.46057818659659,2.2058823529411766,1610612744,45,41,2026-01-10T03:45:30Z,2130000,False,-239.0,18.0,1,right,S. Curry 3PT  (16 PTS) (B. Podziemski 1 AST),"[201939, 1641764]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.97,Made,16.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
220,PT07M30.00S,2026-01-10T03:45:38.4Z,2,REGULAR,3pt,Jump Shot,[],1642363,22.552562417871222,11.029411764705882,1610612758,45,44,2026-01-10T03:45:46Z,2150000,False,195.0,159.0,1,left,N. Clifford 25' 3PT  (3 PTS) (D. DeRozan 3 AST),"[1642363, 201942]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,25.18,Made,3.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
222,PT07M14.00S,2026-01-10T03:45:54.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627780,93.64323258869908,46.32352941176471,1610612744,47,44,2026-01-10T03:46:03Z,2170000,False,-18.0,7.0,1,right,G. Payton II Hook (8 PTS) (S. Curry 6 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.98,Made,8.0,S. Curry,201939.0,6.0,,,,,,,,,,,,,,
224,PT07M01.00S,2026-01-10T03:46:10.6Z,2,REGULAR,2pt,Jump Shot,[],203471,16.90210249671485,75.73529411764706,1610612758,47,44,2026-01-10T03:50:19Z,2190000,False,-129.0,106.0,1,left,MISS D. Schröder 16' turnaround Shot,[203471],1610612758.0,SAC,turnaround,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Left Center,16.7,Missed,,,,,,,,,,,,,,,,,,
225,PT07M00.00S,2026-01-10T03:46:11.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,47,44,2026-01-10T04:06:54Z,2200000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,224.0,,,,,,3.0,3.0,0.0,,,
226,PT06M51.00S,2026-01-10T03:46:18.5Z,2,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,47,44,2026-01-10T03:47:03Z,2210000,False,,,0,,B. Podziemski bad pass out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,bad pass,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,,,,2534.0,,,,,,,,1.0,,
227,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,out,[],201939,,,1610612758,47,44,2026-01-10T03:46:49Z,2220000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,out,[],203110,,,1610612758,47,44,2026-01-10T03:46:49Z,2230000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,out,[],1627780,,,1610612758,47,44,2026-01-10T03:46:49Z,2240000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,out,[],201942,,,1610612758,47,44,2026-01-10T03:46:49Z,2250000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,out,[],1642928,,,1610612758,47,44,2026-01-10T03:46:49Z,2260000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,in,[],1630541,,,1610612758,47,44,2026-01-10T03:46:49Z,2270000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,in,[],202710,,,1610612758,47,44,2026-01-10T03:46:49Z,2280000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,in,[],201143,,,1610612758,47,44,2026-01-10T03:46:49Z,2290000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,in,[],1630173,,,1610612758,47,44,2026-01-10T03:46:49Z,2300000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M51.00S,2026-01-10T03:46:23.8Z,2,REGULAR,substitution,in,[],1642875,,,1610612758,47,44,2026-01-10T03:46:49Z,2310000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M39.00S,2026-01-10T03:47:00.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,6.783837056504599,54.90196078431373,1610612758,47,46,2026-01-10T03:47:06Z,2320000,False,-25.0,11.0,1,left,D. Schröder driving Layup (7 PTS),[203471],1610612758.0,SAC,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,2.7,Made,7.0,,,,,,,,,,,,,,,,,
238,PT06M22.00S,2026-01-10T03:47:17.7Z,2,REGULAR,3pt,Jump Shot,[],1630541,95.0886990801577,94.85294117647058,1610612744,50,46,2026-01-10T03:47:21Z,2330000,False,224.0,-6.0,1,right,M. Moody 3PT  (5 PTS) (G. Santos 1 AST),"[1630541, 1630611]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,22.44,Made,5.0,G. Santos,1630611.0,1.0,,,,,,,,,,,,,,
240,PT06M03.00S,2026-01-10T03:47:39.4Z,2,REGULAR,turnover,traveling,[],1642875,,,1610612758,50,46,2026-01-10T03:47:50Z,2350000,False,,,0,,M. Raynaud traveling TURNOVER (1 TO),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629177.0,,,,,,,,1.0,,
241,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,50,46,2026-01-10T03:48:04Z,2360000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,out,[],1630611,,,1610612744,50,46,2026-01-10T03:48:04Z,2370000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,out,[],1628370,,,1610612744,50,46,2026-01-10T03:48:04Z,2380000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,out,[],203471,,,1610612744,50,46,2026-01-10T03:48:04Z,2390000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,in,[],1629001,,,1610612744,50,46,2026-01-10T03:48:04Z,2400000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,in,[],1642954,,,1610612744,50,46,2026-01-10T03:48:04Z,2410000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,in,[],201566,,,1610612744,50,46,2026-01-10T03:48:04Z,2420000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M03.00S,2026-01-10T03:47:47.4Z,2,REGULAR,substitution,in,[],203897,,,1610612744,50,46,2026-01-10T03:48:04Z,2430000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M46.00S,2026-01-10T03:48:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,91.27792378449409,49.26470588235294,1610612744,50,46,2026-01-10T03:52:24Z,2440000,False,-4.0,29.0,1,right,MISS J. Butler III driving Layup - blocked,"[202710, 1630173]",1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,Achiuwa,1630173.0,,,,,,,,,,,,
250,PT05M46.00S,2026-01-10T03:48:19.3Z,2,REGULAR,block,,[],1630173,,,1610612744,50,46,2026-01-10T03:48:24Z,2450000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT05M46.00S,2026-01-10T03:48:19.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,50,46,2026-01-10T03:49:12Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,249.0,,,,,,,,,,,
253,PT05M42.00S,2026-01-10T03:48:36.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629001,92.72339027595268,3.9215686274509802,1610612744,50,46,2026-01-10T03:49:14Z,2480000,False,-230.0,16.0,1,right,MISS D. Melton 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
254,PT05M38.00S,2026-01-10T03:48:40.5Z,2,REGULAR,rebound,offensive,[],1642954,,,1610612744,50,46,2026-01-10T03:48:40Z,2490000,False,,,0,,W. Richard REBOUND (Off:1 Def:0),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,,,,,,,,,253.0,,,,,,1.0,0.0,1.0,,,
255,PT05M38.00S,2026-01-10T03:48:43.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642954,75.1149802890933,14.460784313725492,1610612744,50,46,2026-01-10T03:52:59Z,2500000,False,-178.0,181.0,1,right,MISS W. Richard 25' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
256,PT05M36.00S,2026-01-10T03:48:45.3Z,2,REGULAR,rebound,offensive,[],202710,,,1610612744,50,46,2026-01-10T03:52:59Z,2510000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,255.0,,,,,,2.0,1.0,1.0,,,
257,PT05M36.00S,2026-01-10T03:48:49.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202710,94.40999984741211,50.0,1610612744,52,46,2026-01-10T03:53:05Z,2520000,False,0.0,0.0,1,right,J. Butler III tip Layup (7 PTS),[202710],1610612744.0,GSW,tip,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
258,PT05M18.00S,2026-01-10T03:49:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,11.251642575558476,54.65686274509803,1610612758,52,48,2026-01-10T03:55:54Z,2530000,False,-23.0,53.0,1,left,R. Westbrook driving finger roll Layup (5 PTS),[201566],1610612758.0,SAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,5.0,,,,,,,,,,,,,,,,,
259,PT05M02.00S,2026-01-10T03:49:16.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201143,83.65637319316689,45.588235294117645,1610612744,54,48,2026-01-10T03:49:25Z,2540000,False,-22.0,101.0,1,right,A. Horford 10' Hook (7 PTS) (J. Butler III 2 AST),"[201143, 202710]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,10.35,Made,7.0,J. Butler III,202710.0,2.0,,,,,,,,,,,,,,
261,PT04M47.00S,2026-01-10T03:49:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,19.398817345597898,51.225490196078425,1610612758,54,50,2026-01-10T03:49:36Z,2560000,False,-6.0,130.0,1,left,M. Raynaud 12' Jump Shot (8 PTS) (R. Westbrook 5 AST),"[1642875, 201566]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,12.99,Made,8.0,R. Westbrook,201566.0,5.0,,,,,,,,,,,,,,
263,PT04M31.00S,2026-01-10T03:49:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,90.22667542706965,57.107843137254896,1610612744,56,50,2026-01-10T03:50:06Z,2580000,False,36.0,39.0,1,right,J. Butler III driving Layup (9 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,5.3,Made,9.0,,,,,,,,,,,,,,,,,
264,PT04M07.00S,2026-01-10T03:50:18.3Z,2,REGULAR,3pt,Jump Shot,[],1642875,36.61300919842313,32.59803921568628,1610612758,56,50,2026-01-10T03:57:43Z,2590000,False,87.0,292.0,1,left,MISS M. Raynaud 30' pullup 3PT,[1642875],1610612758.0,SAC,pullup,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,30.44,Missed,,,,,,,,,,,,,,,,,,
265,PT04M07.00S,2026-01-10T03:50:18.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,56,50,2026-01-10T03:50:25Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,264.0,,,,,,,,,,,
266,PT04M07.00S,2026-01-10T03:50:24.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612758,56,50,2026-01-10T03:50:33Z,2610000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629177.0,,,,,,,,,,
267,PT03M44.00S,2026-01-10T03:50:50.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202710,95.48291721419186,19.11764705882353,1610612744,56,50,2026-01-10T05:55:23Z,2620000,False,-154.0,-10.0,1,right,MISS J. Butler III 15' fadeaway Shot,[202710],1610612744.0,GSW,fadeaway,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,15.47,Missed,,,,,,,,,,,,,,,,,,
