actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
195,PT10M36.00S,2026-01-31T03:54:12.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,37,49,2026-01-31T03:54:34Z,1880000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,194.0,,,,,,,,
197,PT10M22.00S,2026-01-31T03:54:50.7Z,2,REGULAR,3pt,Jump Shot,[],1629750,26.363337713534822,85.04901960784314,1610612765,37,52,2026-01-31T03:54:55Z,1900000,False,-175.0,195.0,1,left,J. Green 26' 3PT  (3 PTS) (D. Jenkins 2 AST),"[1629750, 1642450]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.24,D. Jenkins,1642450.0,2.0,,,,,,,,,
199,PT10M07.00S,2026-01-31T03:55:05.0Z,2,REGULAR,3pt,Jump Shot,[],203110,95.3515111695138,96.56862745098039,1610612744,40,52,2026-01-31T03:55:09Z,1920000,False,233.0,-9.0,1,right,D. Green 3PT  (12 PTS) (A. Horford 2 AST),"[203110, 201143]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,Made,12.0,23.3,A. Horford,201143.0,2.0,,,,,,,,,
201,PT09M42.00S,2026-01-31T03:55:31.0Z,2,REGULAR,2pt,Jump Shot,[],1630191,4.812746386333772,24.509803921568626,1610612765,40,54,2026-01-31T03:55:35Z,1940000,False,127.0,-7.0,1,left,I. Stewart 12' Jump Shot (8 PTS) (J. Ivey 1 AST),"[1630191, 1631093]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,,,,,,Made,8.0,12.77,J. Ivey,1631093.0,1.0,,,,,,,,,
203,PT09M30.00S,2026-01-31T03:55:42.1Z,2,REGULAR,3pt,Jump Shot,[],203110,90.09526938239159,95.09803921568627,1610612744,43,54,2026-01-31T03:55:46Z,1960000,False,225.0,41.0,1,right,D. Green 3PT  (15 PTS) (A. Horford 3 AST),"[203110, 201143]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,Made,15.0,22.91,A. Horford,201143.0,3.0,,,,,,,,,
205,PT09M14.00S,2026-01-31T03:55:58.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,9.937582128777924,56.61764705882353,1610612765,43,54,2026-01-31T04:03:50Z,1980000,False,-33.0,41.0,1,left,MISS I. Stewart driving Hook,[1630191],1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.26,,,,,,,,,,,,
206,PT09M11.00S,2026-01-31T03:56:01.3Z,2,REGULAR,rebound,offensive,[],1641842,,,1610612765,43,54,2026-01-31T03:56:14Z,1990000,False,,,0,,R. Holland II REBOUND (Off:1 Def:0),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,205.0,1.0,0.0,1.0,,,,,
207,PT09M11.00S,2026-01-31T03:56:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641842,5.590000152587891,50.0,1610612765,43,54,2026-01-31T03:56:05Z,2000000,False,0.0,0.0,1,left,MISS R. Holland II tip Layup,[1641842],1610612765.0,DET,tip,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
208,PT09M11.00S,2026-01-31T03:56:09.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,43,54,2026-01-31T03:56:09Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,207.0,,,,,,,,
209,PT09M11.00S,2026-01-31T03:56:10.3Z,2,REGULAR,foul,personal,[],1641842,,,1610612744,43,54,2026-01-31T04:23:25Z,2020000,False,,,0,,R. Holland II loose ball personal FOUL (1 PF),"[1641842, 201143]",1610612765.0,DET,loose ball,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1146.0,1.0,0.0,Horford,201143.0,,,,,,,,,,,,,,,
211,PT09M01.00S,2026-01-31T03:56:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,87.72996057818659,53.18627450980392,1610612744,43,54,2026-01-31T03:56:37Z,2040000,False,16.0,63.0,1,right,MISS S. Curry 6' driving Layup - blocked,"[201939, 1630191]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.48,,,,,,,,,,,Stewart,1630191.0
212,PT09M01.00S,2026-01-31T03:56:22.4Z,2,REGULAR,block,,[],1630191,,,1610612744,43,54,2026-01-31T03:56:24Z,2050000,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT09M00.00S,2026-01-31T03:56:23.4Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612765,43,54,2026-01-31T04:06:00Z,2060000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,211.0,3.0,3.0,0.0,,,,,
214,PT08M56.00S,2026-01-31T03:56:31.5Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,43,54,2026-01-31T04:51:51Z,2070000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,,,,
221,PT08M44.00S,2026-01-31T03:56:43.9Z,2,REGULAR,foul,personal,[],1630191,,,1610612744,43,54,2026-01-31T04:00:46Z,2075000,False,,,0,,I. Stewart personal FOUL (2 PF),"[1630191, 203110]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,1146.0,2.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
216,PT08M44.00S,2026-01-31T03:57:17.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,43,54,2026-01-31T04:00:55Z,2090000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M44.00S,2026-01-31T03:57:39.1Z,2,REGULAR,foul,technical,['1freethrow'],203110,,,1610612744,43,54,2026-01-31T04:00:55Z,2110000,False,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,202037.0,1.0,1.0,,,,,,,,,,,,,,,,,
219,PT08M44.00S,2026-01-31T04:00:29.6Z,2,REGULAR,substitution,out,[],201143,,,1610612744,43,54,2026-01-31T04:00:55Z,2120000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M44.00S,2026-01-31T04:00:29.6Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,43,54,2026-01-31T04:00:55Z,2130000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M44.00S,2026-01-31T04:00:48.0Z,2,REGULAR,freethrow,1 of 1,[],1642450,,,1610612744,43,55,2026-01-31T04:00:55Z,2140000,False,,,0,,D. Jenkins technical Free Throw 1 of 1 (5 PTS),[1642450],1610612765.0,DET,technical,,,Jenkins,D. Jenkins,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
225,PT08M39.00S,2026-01-31T04:01:10.8Z,2,REGULAR,violation,kicked ball,[],1630191,,,1610612744,43,55,2026-01-31T04:01:26Z,2150000,False,,,0,,I. Stewart kicked ball VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,1627963.0,,,,,,,,,,,,,,,,,,,
226,PT08M34.00S,2026-01-31T04:01:26.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,82.7365308804205,3.9215686274509802,1610612744,46,55,2026-01-31T04:01:31Z,2160000,False,-230.0,110.0,1,right,G. Santos 25' 3PT  (5 PTS) (S. Curry 1 AST),"[1630611, 201939]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,25.52,S. Curry,201939.0,1.0,,,,,,,,,
228,PT08M14.00S,2026-01-31T04:01:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,9.149145860709593,44.6078431372549,1610612765,46,57,2026-01-31T04:10:42Z,2180000,False,27.0,34.0,1,left,I. Stewart driving finger roll Layup (10 PTS) (D. Jenkins 3 AST),"[1630191, 1642450]",1610612765.0,DET,driving finger roll,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,4.3,D. Jenkins,1642450.0,3.0,,,,,,,,,
230,PT08M03.00S,2026-01-31T04:02:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,92.85479632063075,55.88235294117647,1610612744,48,57,2026-01-31T04:11:07Z,2200000,False,29.0,15.0,1,right,G. Santos driving Layup (7 PTS) (S. Curry 2 AST),"[1630611, 201939]",1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,3.29,S. Curry,201939.0,2.0,,,,,,,,,
232,PT08M03.00S,2026-01-31T04:02:02.7Z,2,REGULAR,foul,personal,['1freethrow'],1631093,,,1610612744,48,57,2026-01-31T04:02:32Z,2220000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Santos 1 FT),"[1631093, 1630611]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Santos,1630611.0,,,,,,,,,,,,,,,
234,PT08M03.00S,2026-01-31T04:02:21.8Z,2,REGULAR,substitution,out,[],1629750,,,1610612744,48,57,2026-01-31T04:02:29Z,2240000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M03.00S,2026-01-31T04:02:21.8Z,2,REGULAR,substitution,in,[],202699,,,1610612744,48,57,2026-01-31T04:02:29Z,2250000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M03.00S,2026-01-31T04:02:21.8Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,48,57,2026-01-31T04:04:00Z,2255000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M03.00S,2026-01-31T04:02:21.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612744,48,57,2026-01-31T04:04:00Z,2257500,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M03.00S,2026-01-31T04:02:34.0Z,2,REGULAR,freethrow,1 of 1,[],1630611,,,1610612744,48,57,2026-01-31T04:02:36Z,2260000,False,,,0,,MISS G. Santos Free Throw 1 of 1,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
237,PT08M02.00S,2026-01-31T04:02:35.0Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,48,57,2026-01-31T04:11:27Z,2270000,False,,,0,,R. Holland II REBOUND (Off:1 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,236.0,2.0,1.0,1.0,,,,,
238,PT07M55.00S,2026-01-31T04:02:38.9Z,2,REGULAR,2pt,Jump Shot,[],1642450,2.9730617608409986,73.0392156862745,1610612765,48,57,2026-01-31T04:12:14Z,2280000,False,-115.0,-25.0,1,left,MISS D. Jenkins 11' step back Shot,[1642450],1610612765.0,DET,step back,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Left,,,,,,Missed,,11.78,,,,,,,,,,,,
239,PT07M54.00S,2026-01-31T04:02:39.9Z,2,REGULAR,rebound,offensive,[],1631093,,,1610612765,48,57,2026-01-31T04:12:14Z,2290000,False,,,0,,J. Ivey REBOUND (Off:1 Def:0),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,238.0,1.0,0.0,1.0,,,,,
240,PT07M53.00S,2026-01-31T04:02:44.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631093,5.590000152587891,50.0,1610612765,48,57,2026-01-31T04:13:11Z,2300000,False,0.0,0.0,1,left,MISS J. Ivey tip Layup - blocked,"[1631093, 1630611]",1610612765.0,DET,tip,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,Santos,1630611.0
372,PT07M53.00S,2026-01-31T04:02:44.2Z,2,REGULAR,block,,[],1630611,,,1610612765,48,57,2026-01-31T04:27:28Z,2305000,False,,,0,,G. Santos BLOCK (1 BLK),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT07M52.00S,2026-01-31T04:02:45.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,48,57,2026-01-31T04:13:11Z,2310000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,
242,PT07M39.00S,2026-01-31T04:02:53.9Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,48,57,2026-01-31T04:03:04Z,2320000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1631093]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Ivey,1631093.0,,
243,PT07M39.00S,2026-01-31T04:02:53.9Z,2,REGULAR,steal,,[],1631093,,,1610612765,48,57,2026-01-31T04:29:04Z,2330000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
244,PT07M24.00S,2026-01-31T04:03:09.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641842,29.911300919842315,76.7156862745098,1610612765,48,57,2026-01-31T04:03:13Z,2340000,False,-134.0,229.0,1,left,MISS R. Holland II 26' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.49,,,,,,,,,,,,
245,PT07M20.00S,2026-01-31T04:03:13.3Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,48,57,2026-01-31T04:03:13Z,2350000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,244.0,1.0,1.0,0.0,,,,,
288,PT07M14.00S,2026-01-31T04:03:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,94.56307490144546,49.01960784313725,1610612744,48,57,2026-01-31T04:14:32Z,2355000,False,-5.0,-1.0,1,right,MISS D. Melton cutting Layup,[1629001],1610612744.0,GSW,cutting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.51,,,,,,,,,,,,
289,PT07M13.00S,2026-01-31T04:03:16.0Z,2,REGULAR,rebound,offensive,[],1630611,,,1610612744,48,57,2026-01-31T04:14:32Z,2357500,False,,,0,,G. Santos REBOUND (Off:1 Def:0),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,288.0,1.0,0.0,1.0,,,,,
246,PT07M12.00S,2026-01-31T04:03:20.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630611,92.46057818659659,47.549019607843135,1610612744,50,57,2026-01-31T04:09:07Z,2360000,False,-12.0,18.0,1,right,G. Santos putback Layup (9 PTS),[1630611],1610612744.0,GSW,putback,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.21,,,,,,,,,,,,
248,PT06M51.00S,2026-01-31T04:03:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,9.280551905387648,44.11764705882353,1610612765,50,57,2026-01-31T04:15:49Z,2380000,False,29.0,35.0,1,left,MISS J. Ivey driving reverse Layup,[1631093],1610612765.0,DET,driving reverse,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.55,,,,,,,,,,,,
249,PT06M50.00S,2026-01-31T04:03:43.0Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,50,57,2026-01-31T04:15:49Z,2390000,False,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,248.0,4.0,2.0,2.0,,,,,
250,PT06M49.00S,2026-01-31T04:03:47.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,50,59,2026-01-31T04:15:59Z,2400000,False,0.0,0.0,1,left,I. Stewart tip Layup (12 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,0.0,,,,,,,,,,,,
253,PT06M27.00S,2026-01-31T04:04:05.3Z,2,REGULAR,3pt,Jump Shot,[],203110,67.88764783180025,67.40196078431373,1610612744,50,59,2026-01-31T04:04:12Z,2410000,False,87.0,249.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.41,,,,,,,,,,,,
254,PT06M25.00S,2026-01-31T04:04:07.3Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,50,59,2026-01-31T04:04:12Z,2420000,False,,,0,,R. Holland II REBOUND (Off:1 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,253.0,3.0,2.0,1.0,,,,,
255,PT06M17.00S,2026-01-31T04:04:17.4Z,2,REGULAR,foul,personal,[],1630541,,,1610612765,50,59,2026-01-31T04:04:26Z,2430000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1641842]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left Center,1146.0,1.0,0.0,Holland II,1641842.0,,,,,,,,,,,,,,,
257,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612765,50,59,2026-01-31T04:04:43Z,2450000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,out,[],201939,,,1610612765,50,59,2026-01-31T04:04:43Z,2460000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,50,59,2026-01-31T04:04:43Z,2480000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,50,59,2026-01-31T04:04:43Z,2490000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,out,[],1642450,,,1610612765,50,59,2026-01-31T04:04:43Z,2500000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,50,59,2026-01-31T04:04:43Z,2510000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,in,[],1642366,,,1610612765,50,59,2026-01-31T04:04:43Z,2520000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,in,[],1641764,,,1610612765,50,59,2026-01-31T04:04:43Z,2530000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612765,50,59,2026-01-31T04:04:43Z,2540000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,50,59,2026-01-31T04:04:43Z,2550000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,50,59,2026-01-31T04:04:43Z,2560000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,50,59,2026-01-31T04:04:43Z,2570000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,50,59,2026-01-31T04:04:43Z,2580000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M17.00S,2026-01-31T04:04:22.5Z,2,REGULAR,substitution,out,[],203110,,,1610612765,50,59,2026-01-31T04:04:57Z,2590000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M04.00S,2026-01-31T04:05:05.3Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612765,50,59,2026-01-31T04:05:09Z,2600000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1642366]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Post,1642366.0,,
273,PT06M04.00S,2026-01-31T04:05:05.3Z,2,REGULAR,steal,,[],1642366,,,1610612744,50,59,2026-01-31T04:05:07Z,2610000,False,,,0,,Q. Post STEAL (1 STL),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT05M57.00S,2026-01-31T04:05:12.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629001,93.64323258869908,43.872549019607845,1610612744,52,59,2026-01-31T04:19:12Z,2620000,False,-31.0,7.0,1,right,D. Melton running reverse Layup (10 PTS) (B. Hield 1 AST),"[1629001, 1627741]",1610612744.0,GSW,running reverse,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,3.15,B. Hield,1627741.0,1.0,,,,,,,,,
276,PT05M45.00S,2026-01-31T04:05:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,9.411957950065702,50.98039215686274,1610612765,52,59,2026-01-31T04:20:21Z,2640000,False,-5.0,36.0,1,left,MISS A. Thompson driving reverse Layup,[1641709],1610612765.0,DET,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.63,,,,,,,,,,,,
277,PT05M44.00S,2026-01-31T04:05:25.9Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,52,59,2026-01-31T04:20:21Z,2650000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,276.0,3.0,2.0,1.0,,,,,
278,PT05M43.00S,2026-01-31T04:05:30.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,52,61,2026-01-31T04:20:30Z,2660000,False,0.0,0.0,1,left,J. Duren tip DUNK (7 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.0,,,,,,,,,,,,
279,PT05M34.00S,2026-01-31T04:05:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,93.64323258869908,56.86274509803921,1610612744,54,61,2026-01-31T04:21:13Z,2670000,False,34.0,7.0,1,right,D. Melton driving floating bank Jump Shot (12 PTS),[1629001],1610612744.0,GSW,driving floating bank,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,3.51,,,,,,,,,,,,
280,PT05M26.00S,2026-01-31T04:05:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612765,54,61,2026-01-31T04:05:51Z,2680000,False,,,0,,D. Melton shooting personal FOUL (2 PF) (Thompson 2 FT),"[1629001, 1641709]",1610612744.0,GSW,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,202037.0,2.0,0.0,Thompson,1641709.0,,,,,,,,,,,,,,,
282,PT05M26.00S,2026-01-31T04:06:19.3Z,2,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,54,61,2026-01-31T04:06:45Z,2700000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
