actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
265,PT05M33.00S,2026-03-28T02:52:09.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642860,91.11366622864652,3.4313725490196134,1610612764,52,43,2026-03-28T02:52:19Z,2590000,False,-233.0,31.0,1,right,W. Riley 3PT  (7 PTS) (A. Sarr 1 AST),"[1642860, 1642259]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Left Corner 3,24+ Left,23.49,Made,7.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
267,PT05M16.00S,2026-03-28T02:52:29.0Z,2,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612744,52,43,2026-03-28T02:52:36Z,2610000,False,,,0,,W. Riley shooting personal FOUL (1 PF) (Podziemski 2 FT),"[1642860, 1641764]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1627963.0,1.0,0.0,Podziemski,1641764.0,,,,
269,PT05M16.00S,2026-03-28T02:52:57.8Z,2,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,53,43,2026-03-28T02:52:57Z,2630000,False,,,0,,B. Podziemski Free Throw 1 of 2 (3 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
270,PT05M16.00S,2026-03-28T02:53:08.2Z,2,REGULAR,substitution,out,[],1630311,,,1610612744,53,43,2026-03-28T02:53:09Z,2640000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M16.00S,2026-03-28T02:53:08.2Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,53,43,2026-03-28T02:53:09Z,2650000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M16.00S,2026-03-28T02:53:17.7Z,2,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,54,43,2026-03-28T02:53:17Z,2660000,False,,,0,,B. Podziemski Free Throw 2 of 2 (4 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
273,PT05M03.00S,2026-03-28T02:53:32.8Z,2,REGULAR,3pt,Jump Shot,[],1642259,66.5407358738502,65.19607843137254,1610612764,54,46,2026-03-28T02:53:42Z,2670000,False,76.0,262.0,1,right,A. Sarr 27' 3PT  (8 PTS) (B. Coulibaly 2 AST),"[1642259, 1641731]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,27.28,Made,8.0,B. Coulibaly,1641731.0,2.0,,,,,,,,,,,,,,
275,PT04M47.00S,2026-03-28T02:53:48.8Z,2,REGULAR,3pt,Jump Shot,[],1641764,34.08344283837057,56.127450980392155,1610612744,57,46,2026-03-28T03:12:55Z,2690000,False,-31.0,268.0,1,left,B. Podziemski 26' 3PT pullup (7 PTS) (W. Richard 1 AST),"[1641764, 1642954]",1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,26.96,Made,7.0,W. Richard,1642954.0,1.0,,,,,,,,,,,,,,
276,PT04M32.00S,2026-03-28T02:54:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,83.88633377135349,41.91176470588235,1610612764,57,48,2026-03-28T03:13:44Z,2700000,False,-40.0,99.0,1,right,B. Coulibaly 10' driving floating Jump Shot (3 PTS),[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,10.69,Made,3.0,,,,,,,,,,,,,,,,,
277,PT04M27.00S,2026-03-28T02:54:14.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,57,48,2026-03-28T02:54:14Z,2710000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M27.00S,2026-03-28T02:56:58.6Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,57,48,2026-03-28T02:57:13Z,2720000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M27.00S,2026-03-28T02:56:58.6Z,2,REGULAR,substitution,out,[],1642502,,,1610612744,57,48,2026-03-28T02:57:13Z,2730000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M27.00S,2026-03-28T02:56:58.6Z,2,REGULAR,substitution,out,[],1642860,,,1610612744,57,48,2026-03-28T02:57:13Z,2740000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M27.00S,2026-03-28T02:56:58.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,57,48,2026-03-28T02:57:13Z,2750000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M27.00S,2026-03-28T02:56:58.6Z,2,REGULAR,substitution,in,[],1643018,,,1610612744,57,48,2026-03-28T02:57:13Z,2760000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M27.00S,2026-03-28T02:56:58.6Z,2,REGULAR,substitution,in,[],1642267,,,1610612744,57,48,2026-03-28T02:57:13Z,2770000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M21.00S,2026-03-28T02:57:15.7Z,2,REGULAR,3pt,Jump Shot,[],1643018,30.66688567674113,71.56862745098039,1610612744,60,48,2026-03-28T02:57:21Z,2780000,False,-108.0,236.0,1,left,L. Cryer 25' 3PT step back (6 PTS) (B. Podziemski 4 AST),"[1643018, 1641764]",1610612744.0,GSW,step back,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Left Center,25.93,Made,6.0,B. Podziemski,1641764.0,4.0,,,,,,,,,,,,,,
287,PT04M05.00S,2026-03-28T02:57:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,86.25164257555848,60.294117647058826,1610612764,60,50,2026-03-28T02:57:37Z,2800000,False,51.0,77.0,1,right,B. Coulibaly 9' driving floating Jump Shot (5 PTS) (A. Sarr 2 AST),"[1641731, 1642259]",1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,9.24,Made,5.0,A. Sarr,1642259.0,2.0,,,,,,,,,,,,,,
288,PT03M51.00S,2026-03-28T02:57:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,6.8823915900131425,56.61764705882353,1610612744,62,50,2026-03-28T02:57:52Z,2810000,False,-33.0,12.0,1,left,B. Podziemski driving Layup (9 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.53,Made,9.0,,,,,,,,,,,,,,,,,
289,PT03M36.00S,2026-03-28T02:58:00.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,92.29632063074901,52.450980392156865,1610612764,62,50,2026-03-28T03:16:08Z,2820000,False,12.0,20.0,1,right,MISS A. Sarr driving Hook,[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
290,PT03M35.00S,2026-03-28T02:58:01.0Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,62,50,2026-03-28T02:58:07Z,2830000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,289.0,2.0,2.0,0.0,,,,,,,,,
291,PT03M29.00S,2026-03-28T02:58:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1643018,9.773324572930349,97.05882352941177,1610612744,65,50,2026-03-28T03:17:17Z,2840000,False,-235.0,39.0,1,left,L. Cryer 3PT running (9 PTS) (B. Podziemski 5 AST),"[1643018, 1641764]",1610612744.0,GSW,running,,,Cryer,L. Cryer,,,,,Left Corner 3,24+ Left,23.86,Made,9.0,B. Podziemski,1641764.0,5.0,,,,,,,,,,,,,,
293,PT03M11.00S,2026-03-28T02:58:24.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,83.49211563731932,40.931372549019606,1610612764,65,52,2026-03-28T03:17:51Z,2860000,False,-45.0,103.0,1,right,T. Johnson 11' driving floating Jump Shot (4 PTS) (B. Carrington 3 AST),"[1642848, 1642267]",1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.22,Made,4.0,B. Carrington,1642267.0,3.0,,,,,,,,,,,,,,
295,PT02M58.00S,2026-03-28T02:58:45.8Z,2,REGULAR,violation,kicked ball,[],1642848,,,1610612744,65,52,2026-03-28T02:59:14Z,2880000,False,,,0,,T. Johnson kicked ball VIOLATION,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,,
296,PT02M58.00S,2026-03-28T02:58:55.8Z,2,REGULAR,substitution,out,[],204001,,,1610612744,65,52,2026-03-28T02:59:00Z,2890000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M58.00S,2026-03-28T02:58:55.8Z,2,REGULAR,substitution,out,[],1630611,,,1610612744,65,52,2026-03-28T02:59:00Z,2900000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M58.00S,2026-03-28T02:58:55.8Z,2,REGULAR,substitution,in,[],203110,,,1610612744,65,52,2026-03-28T02:59:00Z,2910000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M58.00S,2026-03-28T02:58:55.8Z,2,REGULAR,substitution,in,[],1642954,,,1610612744,65,52,2026-03-28T02:59:00Z,2920000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M45.00S,2026-03-28T02:59:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1643018,17.132063074901453,51.470588235294116,1610612744,65,52,2026-03-28T03:18:22Z,2930000,False,-7.0,109.0,1,left,MISS L. Cryer 10' pullup Shot,[1643018],1610612744.0,GSW,pullup,,,Cryer,L. Cryer,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
301,PT02M42.00S,2026-03-28T02:59:29.9Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,65,52,2026-03-28T02:59:34Z,2940000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,
302,PT02M42.00S,2026-03-28T02:59:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,6.750985545335084,51.71568627450981,1610612744,65,52,2026-03-28T03:18:55Z,2950000,False,-9.0,11.0,1,left,MISS G. Payton II putback Layup,[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
303,PT02M39.00S,2026-03-28T02:59:33.3Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,65,52,2026-03-28T02:59:33Z,2960000,False,,,0,,A. Sarr REBOUND (Off:1 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,302.0,6.0,5.0,1.0,,,,,,,,,
304,PT02M35.00S,2026-03-28T02:59:36.6Z,2,REGULAR,turnover,lost ball,[],1642267,,,1610612764,65,52,2026-03-28T02:59:42Z,2970000,False,,,0,,B. Carrington lost ball TURNOVER (2 TO),"[1642267, 1627780]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,,,,,,,,,,Payton II,1627780.0
305,PT02M35.00S,2026-03-28T02:59:36.6Z,2,REGULAR,steal,,[],1627780,,,1610612744,65,52,2026-03-28T02:59:39Z,2980000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
306,PT02M31.00S,2026-03-28T02:59:40.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627780,4.77989487516426,50.245098039215684,1610612744,67,52,2026-03-28T03:00:07Z,2990000,False,-1.0,-8.0,1,left,G. Payton II running alley-oop DUNK (7 PTS) (B. Podziemski 6 AST),"[1627780, 1641764]",1610612744.0,GSW,running alley-oop,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.77,Made,7.0,B. Podziemski,1641764.0,6.0,,,,,,,,,,,,,,
308,PT02M20.00S,2026-03-28T02:59:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,67,52,2026-03-28T02:59:55Z,3010000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M13.00S,2026-03-28T03:01:47.6Z,2,REGULAR,2pt,Jump Shot,[],1642848,92.29632063074901,34.06862745098039,1610612764,67,54,2026-03-28T03:20:24Z,3020000,False,-80.0,20.0,1,right,T. Johnson 8' driving floating Jump Shot (6 PTS) (B. Carrington 4 AST),"[1642848, 1642267]",1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Left,8.21,Made,6.0,B. Carrington,1642267.0,4.0,,,,,,,,,,,,,,
311,PT01M51.00S,2026-03-28T03:02:08.9Z,2,REGULAR,3pt,Jump Shot,[],1643018,32.637976346911955,25.490196078431367,1610612744,67,54,2026-03-28T03:20:52Z,3040000,False,123.0,254.0,1,left,MISS L. Cryer 28' step back 3PT,[1643018],1610612744.0,GSW,step back,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Right Center,28.23,Missed,,,,,,,,,,,,,,,,,,
312,PT01M48.00S,2026-03-28T03:02:11.9Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,67,54,2026-03-28T03:02:15Z,3050000,False,,,0,,L. Black REBOUND (Off:1 Def:3),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,,
313,PT01M37.00S,2026-03-28T03:02:23.3Z,2,REGULAR,turnover,lost ball,[],1642267,,,1610612764,67,54,2026-03-28T03:02:27Z,3060000,False,,,0,,B. Carrington lost ball TURNOVER (3 TO),"[1642267, 203110]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,3.0,,,,,,,,,,,,Green,203110.0
314,PT01M37.00S,2026-03-28T03:02:23.3Z,2,REGULAR,steal,,[],203110,,,1610612744,67,54,2026-03-28T03:02:25Z,3070000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
315,PT01M33.00S,2026-03-28T03:02:27.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627780,4.517082785808142,49.50980392156863,1610612744,69,54,2026-03-28T03:23:06Z,3080000,False,2.0,-10.0,1,left,G. Payton II running Layup (9 PTS) (D. Green 6 AST),"[1627780, 203110]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.03,Made,9.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
317,PT01M33.00S,2026-03-28T03:02:44.0Z,2,REGULAR,foul,personal,['1freethrow'],1642848,,,1610612744,69,54,2026-03-28T03:02:49Z,3100000,False,,,0,,T. Johnson shooting personal FOUL (2 PF) (Payton II 1 FT),"[1642848, 1627780]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202026.0,2.0,0.0,Payton II,1627780.0,,,,
319,PT01M33.00S,2026-03-28T03:02:54.5Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,69,54,2026-03-28T03:03:12Z,3120000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M33.00S,2026-03-28T03:02:54.5Z,2,REGULAR,substitution,in,[],204001,,,1610612744,69,54,2026-03-28T03:03:12Z,3130000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M33.00S,2026-03-28T03:03:09.4Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627780,,,1610612744,69,54,2026-03-28T03:03:14Z,3140000,False,,,0,,MISS G. Payton II Free Throw 1 of 1,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT01M29.00S,2026-03-28T03:03:13.4Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,69,54,2026-03-28T03:03:14Z,3150000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,321.0,2.0,2.0,0.0,,,,,,,,,
323,PT01M25.00S,2026-03-28T03:03:15.2Z,2,REGULAR,3pt,Jump Shot,[],1642848,64.83245729303547,69.8529411764706,1610612764,69,54,2026-03-28T03:23:50Z,3160000,False,99.0,278.0,1,right,MISS T. Johnson 29' bank 3PT,[1642848],1610612764.0,WAS,bank,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,29.53,Missed,,,,,,,,,,,,,,,,,,
324,PT01M21.00S,2026-03-28T03:03:20.0Z,2,REGULAR,rebound,offensive,[],1641778,,,1610612764,69,54,2026-03-28T03:03:20Z,3170000,False,,,0,,L. Black REBOUND (Off:2 Def:3),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,323.0,5.0,3.0,2.0,,,,,,,,,
325,PT01M20.00S,2026-03-28T03:03:21.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,66.5407358738502,34.803921568627445,1610612764,69,57,2026-03-28T03:03:26Z,3180000,False,-76.0,262.0,1,right,B. Coulibaly 27' 3PT  (8 PTS) (L. Black 1 AST),"[1641731, 1641778]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,27.28,Made,8.0,L. Black,1641778.0,1.0,,,,,,,,,,,,,,
327,PT01M01.00S,2026-03-28T03:03:40.3Z,2,REGULAR,3pt,Jump Shot,[],203110,31.84954007884363,68.13725490196079,1610612744,69,57,2026-03-28T03:03:45Z,3200000,False,-91.0,247.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
328,PT00M57.60S,2026-03-28T03:03:43.7Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,69,57,2026-03-28T03:03:45Z,3210000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,327.0,2.0,2.0,0.0,,,,,,,,,
329,PT00M46.70S,2026-03-28T03:03:55.3Z,2,REGULAR,3pt,Jump Shot,[],1642848,72.58541392904074,12.74509803921569,1610612764,69,57,2026-03-28T03:04:03Z,3220000,False,-186.0,205.0,1,right,MISS T. Johnson 27' step back 3PT,[1642848],1610612764.0,WAS,step back,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,27.72,Missed,,,,,,,,,,,,,,,,,,
330,PT00M41.60S,2026-03-28T03:04:00.4Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,69,57,2026-03-28T03:04:03Z,3230000,False,,,0,,A. Sarr REBOUND (Off:2 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,329.0,7.0,5.0,2.0,,,,,,,,,
331,PT00M41.30S,2026-03-28T03:04:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,88.74835742444152,53.431372549019606,1610612764,69,57,2026-03-28T03:24:43Z,3240000,False,17.0,53.0,1,right,MISS A. Sarr putback Layup - blocked,"[1642259, 203110]",1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,Green,203110.0,,
332,PT00M41.30S,2026-03-28T03:04:00.8Z,2,REGULAR,block,,[],203110,,,1610612764,69,57,2026-03-28T03:04:02Z,3250000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M39.30S,2026-03-28T03:04:02.8Z,2,REGULAR,rebound,defensive,[],1643018,,,1610612744,69,57,2026-03-28T03:04:07Z,3260000,False,,,0,,L. Cryer REBOUND (Off:0 Def:1),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,331.0,1.0,1.0,0.0,,,,,,,,,
334,PT00M35.20S,2026-03-28T03:04:08.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612744,69,57,2026-03-28T03:04:20Z,3270000,False,,,0,,B. Carrington personal FOUL (2 PF) (Porziņģis 2 FT),"[1642267, 204001]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,2.0,0.0,Porziņģis,204001.0,,,,
336,PT00M35.20S,2026-03-28T03:04:35.5Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612744,69,57,2026-03-28T03:04:35Z,3290000,False,,,0,,MISS K. Porziņģis Free Throw 1 of 2,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
337,PT00M35.20S,2026-03-28T03:04:35.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,69,57,2026-03-28T03:04:35Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,,,
338,PT00M35.20S,2026-03-28T03:04:52.3Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612744,70,57,2026-03-28T03:04:52Z,3310000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (12 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
339,PT00M21.60S,2026-03-28T03:05:08.7Z,2,REGULAR,3pt,Jump Shot,[],1641731,67.46057818659658,52.205882352941174,1610612764,70,60,2026-03-28T03:26:11Z,3320000,False,11.0,253.0,1,right,B. Coulibaly 25' 3PT pullup (11 PTS),[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,25.36,Made,11.0,,,,,,,,,,,,,,,,,
340,PT00M05.90S,2026-03-28T03:05:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.408015768725363,52.69607843137255,1610612744,72,60,2026-03-28T03:05:32Z,3330000,False,-13.0,17.0,1,left,D. Green driving Layup (2 PTS),[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.18,Made,2.0,,,,,,,,,,,,,,,,,
341,PT00M02.00S,2026-03-28T03:05:37.3Z,2,REGULAR,3pt,Jump Shot,[],1641731,63.91261498028909,69.36274509803921,1610612764,72,60,2026-03-28T03:26:55Z,3340000,False,97.0,287.0,1,right,MISS B. Coulibaly 30' pullup 3PT,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,30.26,Missed,,,,,,,,,,,,,,,,,,
342,PT00M00.10S,2026-03-28T03:05:39.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,72,60,2026-03-28T03:08:13Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,341.0,,,,,,,,,,,,
343,PT00M00.00S,2026-03-28T03:05:43.4Z,2,REGULAR,period,end,[],0,,,1610612764,72,60,2026-03-28T03:05:43Z,3360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-03-28T03:21:12.6Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612764,72,60,2026-03-28T03:21:40Z,3370000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-03-28T03:21:12.6Z,3,REGULAR,substitution,out,['startperiod'],1643018,,,1610612764,72,60,2026-03-28T03:21:40Z,3380000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-03-28T03:21:12.6Z,3,REGULAR,substitution,in,['startperiod'],1630611,,,1610612764,72,60,2026-03-28T03:21:40Z,3390000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-03-28T03:21:12.6Z,3,REGULAR,substitution,in,['startperiod'],1641764,,,1610612764,72,60,2026-03-28T03:21:40Z,3400000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-03-28T03:21:56.2Z,3,REGULAR,period,start,[],0,,,1610612744,72,60,2026-03-28T03:21:56Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
