actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
449,PT05M41.00S,2022-02-26T02:46:40.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,59,84,2022-02-26T02:46:46Z,4460000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M23.00S,2022-02-26T02:47:04.1Z,3,REGULAR,3pt,Jump Shot,[],203954,31.882391590013142,54.166666666666664,1610612755,59,84,2022-02-26T02:47:11Z,4470000,-21.0,247.0,1,left,MISS J. Embiid 24' step back 3PT,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
451,PT05M22.00S,2022-02-26T02:47:05.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,59,84,2022-02-26T02:47:11Z,4480000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,
452,PT05M22.00S,2022-02-26T02:47:08.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,59,84,2022-02-26T02:47:08Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M22.00S,2022-02-26T02:47:40.9Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612750,59,84,2022-02-26T02:47:40Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M06.00S,2022-02-26T02:48:10.9Z,3,REGULAR,2pt,Hook,[],1626157,87.99277266754271,66.91176470588235,1610612750,59,84,2022-02-26T02:48:15Z,4510000,85.0,60.0,1,right,MISS K. Towns 10' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,10.39,Missed,,,,,,,,,,,,,,,,,,,
455,PT05M03.00S,2022-02-26T02:48:13.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,59,84,2022-02-26T02:48:15Z,4520000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,454.0,,,,,,,4.0,4.0,0.0,,,,,,,,,
456,PT04M57.00S,2022-02-26T02:48:20.1Z,3,REGULAR,turnover,lost ball,[],201935,,,1610612755,59,84,2022-02-26T02:48:23Z,4530000,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 201976]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1.0,Beverley,201976.0,,,
457,PT04M57.00S,2022-02-26T02:48:20.1Z,3,REGULAR,steal,,[],201976,,,1610612750,59,84,2022-02-26T02:48:22Z,4540000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M55.00S,2022-02-26T02:48:25.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,59,84,2022-02-26T02:48:25Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M55.00S,2022-02-26T02:48:32.6Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,59,84,2022-02-26T02:48:35Z,4560000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M55.00S,2022-02-26T02:48:32.6Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,59,84,2022-02-26T02:48:35Z,4570000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M47.00S,2022-02-26T02:48:51.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,73.40670170827858,18.137254901960784,1610612750,59,84,2022-02-26T02:49:00Z,4580000,-159.0,197.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
462,PT04M45.00S,2022-02-26T02:48:53.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,59,84,2022-02-26T02:49:00Z,4590000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,461.0,,,,,,,,,,,,,,,,,,
463,PT04M45.00S,2022-02-26T02:48:57.4Z,3,REGULAR,foul,personal,[],201976,,,1610612755,59,84,2022-02-26T02:49:06Z,4600000,,,0,,P. Beverley loose ball personal FOUL (5 PF),"[201976, 201935]",1610612750.0,MIN,loose ball,,,Beverley,P. Beverley,,,,,,,,1627962.0,5.0,0.0,Harden,201935.0,,,,,,,,,,,,,
465,PT04M45.00S,2022-02-26T02:49:07.9Z,3,REGULAR,substitution,out,[],201976,,,1610612755,59,84,2022-02-26T02:49:20Z,4620000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M45.00S,2022-02-26T02:49:07.9Z,3,REGULAR,substitution,in,[],1630162,,,1610612755,59,84,2022-02-26T02:49:20Z,4630000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M28.00S,2022-02-26T02:49:45.2Z,3,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,59,84,2022-02-26T02:51:30Z,4640000,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,,,,1626300.0,,,,,,,,,,,,2.0,,,,,
468,PT04M17.00S,2022-02-26T02:50:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,94.30026281208936,48.03921568627451,1610612750,61,84,2022-02-26T02:50:06Z,4650000,-10.0,1.0,1,right,J. McDaniels Layup (8 PTS) (K. Towns 3 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,0.99,Made,,,,,,,8.0,,,,K. Towns,1626157.0,3.0,,,,,,
470,PT03M51.00S,2022-02-26T02:50:28.6Z,3,REGULAR,3pt,Jump Shot,[],201935,31.750985545335087,38.970588235294116,1610612755,61,84,2022-02-26T02:50:36Z,4670000,55.0,246.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
471,PT03M48.00S,2022-02-26T02:50:31.6Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,61,84,2022-02-26T02:50:36Z,4680000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,470.0,,,,,,,2.0,2.0,0.0,,,,,,,,,
472,PT03M41.00S,2022-02-26T02:50:39.0Z,3,REGULAR,3pt,Jump Shot,[],1626157,66.70499342969777,53.431372549019606,1610612750,61,84,2022-02-26T02:50:59Z,4690000,17.0,260.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
473,PT03M38.00S,2022-02-26T02:50:42.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,61,84,2022-02-26T02:50:59Z,4700000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,472.0,,,,,,,5.0,5.0,0.0,,,,,,,,,
474,PT03M31.00S,2022-02-26T02:50:51.3Z,3,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612755,61,84,2022-02-26T02:51:03Z,4710000,,,0,,T. Prince shooting personal FOUL (3 PF) (Embiid 2 FT),"[1627752, 203954]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,2530.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,
476,PT03M31.00S,2022-02-26T02:51:25.4Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,61,85,2022-02-26T02:51:25Z,4730000,,,0,,J. Embiid Free Throw 1 of 2 (24 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
477,PT03M31.00S,2022-02-26T02:51:26.0Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,61,85,2022-02-26T02:51:34Z,4740000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M31.00S,2022-02-26T02:51:26.0Z,3,REGULAR,substitution,in,[],201980,,,1610612755,61,85,2022-02-26T02:51:34Z,4750000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M31.00S,2022-02-26T02:51:49.4Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,61,86,2022-02-26T02:51:49Z,4760000,,,0,,J. Embiid Free Throw 2 of 2 (25 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
480,PT03M18.00S,2022-02-26T02:52:03.4Z,3,REGULAR,3pt,Jump Shot,[],1630183,94.69448094612353,4.411764705882353,1610612750,61,86,2022-02-26T02:52:08Z,4770000,-228.0,-3.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
481,PT03M15.00S,2022-02-26T02:52:06.4Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,61,86,2022-02-26T02:52:08Z,4780000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,480.0,,,,,,,6.0,6.0,0.0,,,,,,,,,
482,PT03M10.00S,2022-02-26T02:52:11.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201980,23.209592641261498,11.76470588235294,1610612755,61,86,2022-02-26T02:52:19Z,4790000,191.0,166.0,1,left,MISS D. Green 25' pullup 3PT,[201980],1610612755.0,PHI,pullup,,,Green,D. Green,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
483,PT03M07.00S,2022-02-26T02:52:14.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,61,86,2022-02-26T02:52:19Z,4800000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,482.0,,,,,,,7.0,6.0,1.0,,,,,,,,,
484,PT02M59.00S,2022-02-26T02:52:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.51182654402102,48.529411764705884,1610612750,61,86,2022-02-26T02:52:26Z,4810000,-7.0,8.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.13,Missed,,,,,,,,,,,,,,,,,,,
485,PT02M57.00S,2022-02-26T02:52:23.5Z,3,REGULAR,rebound,offensive,[],1629162,,,1610612750,61,86,2022-02-26T02:52:23Z,4820000,,,0,,J. McLaughlin REBOUND (Off:1 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,484.0,,,,,,,2.0,1.0,1.0,,,,,,,,,
486,PT02M55.00S,2022-02-26T02:52:25.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,94.69448094612353,3.9215686274509802,1610612750,61,86,2022-02-26T02:52:30Z,4830000,-230.0,-3.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
487,PT02M51.00S,2022-02-26T02:52:29.5Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,61,86,2022-02-26T02:52:30Z,4840000,,,0,,F. Korkmaz REBOUND (Off:1 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,486.0,,,,,,,2.0,1.0,1.0,,,,,,,,,
488,PT02M46.00S,2022-02-26T02:52:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,6.521024967148489,48.77450980392157,1610612755,61,88,2022-02-26T02:52:44Z,4850000,6.0,9.0,1,left,J. Embiid reverse Layup (27 PTS),[203954],1610612755.0,PHI,reverse,,,Embiid,J. Embiid,,,,,1.07,Made,,,,,,,27.0,,,,,,,,,,,,
490,PT02M35.00S,2022-02-26T02:52:45.4Z,3,REGULAR,3pt,Jump Shot,[],1627752,87.20433639947439,3.431372549019608,1610612750,64,88,2022-02-26T02:52:52Z,4870000,-233.0,68.0,1,right,T. Prince 24' 3PT  (5 PTS) (J. McLaughlin 2 AST),"[1627752, 1629162]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.25,Made,,,,,,,5.0,,,,J. McLaughlin,1629162.0,2.0,,,,,,
492,PT02M24.00S,2022-02-26T02:52:59.4Z,3,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612755,64,88,2022-02-26T02:53:09Z,4890000,,,0,,T. Prince shooting personal FOUL (4 PF) (Korkmaz 2 FT),"[1627752, 1627788]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,1627962.0,4.0,0.0,Korkmaz,1627788.0,,,,,,,,,,,,,
494,PT02M24.00S,2022-02-26T02:53:25.5Z,3,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,64,89,2022-02-26T02:53:25Z,4910000,,,0,,F. Korkmaz Free Throw 1 of 2 (1 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
495,PT02M24.00S,2022-02-26T02:53:26.0Z,3,REGULAR,substitution,out,[],1626157,,,1610612755,64,89,2022-02-26T02:53:39Z,4920000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M24.00S,2022-02-26T02:53:26.0Z,3,REGULAR,substitution,out,[],201935,,,1610612755,64,89,2022-02-26T02:53:39Z,4930000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M24.00S,2022-02-26T02:53:26.0Z,3,REGULAR,substitution,out,[],203954,,,1610612755,64,89,2022-02-26T02:53:39Z,4940000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M24.00S,2022-02-26T02:53:26.0Z,3,REGULAR,substitution,in,[],1629675,,,1610612755,64,89,2022-02-26T02:53:39Z,4950000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M24.00S,2022-02-26T02:53:26.0Z,3,REGULAR,substitution,in,[],200794,,,1610612755,64,89,2022-02-26T02:53:39Z,4960000,,,0,,SUB in: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M24.00S,2022-02-26T02:53:26.0Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,64,89,2022-02-26T02:53:39Z,4970000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M24.00S,2022-02-26T02:53:48.7Z,3,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,64,90,2022-02-26T02:53:48Z,4980000,,,0,,F. Korkmaz Free Throw 2 of 2 (2 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
502,PT02M14.00S,2022-02-26T02:54:02.2Z,3,REGULAR,foul,personal,['2freethrow'],200794,,,1610612750,64,90,2022-02-26T02:54:11Z,4990000,,,0,,P. Millsap shooting personal FOUL (1 PF) (Edwards 2 FT),"[200794, 1630162]",1610612755.0,PHI,shooting,,,Millsap,P. Millsap,,,,,,,,1627962.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,
504,PT02M14.00S,2022-02-26T02:54:22.5Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,64,90,2022-02-26T02:54:22Z,5010000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
505,PT02M14.00S,2022-02-26T02:54:22.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,64,90,2022-02-26T02:54:22Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,,
506,PT02M14.00S,2022-02-26T02:54:35.2Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,65,90,2022-02-26T02:54:35Z,5030000,,,0,,A. Edwards Free Throw 2 of 2 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
507,PT02M04.00S,2022-02-26T02:54:48.8Z,3,REGULAR,turnover,traveling,[],1627777,,,1610612755,65,90,2022-02-26T02:54:54Z,5040000,,,0,,G. Niang traveling TURNOVER (1 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,2530.0,,,,,,,,,,,,1.0,,,,,
508,PT01M53.00S,2022-02-26T02:55:04.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627752,84.97043363994744,45.34313725490196,1610612750,65,90,2022-02-26T02:55:09Z,5050000,-23.0,89.0,1,right,MISS T. Prince 9' pullup Shot,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,9.18,Missed,,,,,,,,,,,,,,,,,,,
509,PT01M51.00S,2022-02-26T02:55:06.0Z,3,REGULAR,rebound,defensive,[],200794,,,1610612755,65,90,2022-02-26T02:55:09Z,5060000,,,0,,P. Millsap REBOUND (Off:1 Def:1),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,508.0,,,,,,,2.0,1.0,1.0,,,,,,,,,
510,PT01M39.00S,2022-02-26T02:55:21.7Z,3,REGULAR,turnover,out-of-bounds,[],1627788,,,1610612755,65,90,2022-02-26T02:59:39Z,5070000,,,0,,F. Korkmaz bad pass out-of-bounds TURNOVER (1 TO),[1627788],1610612755.0,PHI,bad pass,,,Korkmaz,F. Korkmaz,,,,,,,,1627962.0,,,,,,,,,,,,1.0,,,,,
511,PT01M28.00S,2022-02-26T02:55:36.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,67.62483574244416,51.470588235294116,1610612750,65,90,2022-02-26T02:56:07Z,5080000,7.0,252.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
512,PT01M24.00S,2022-02-26T02:55:39.7Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,65,90,2022-02-26T02:55:39Z,5090000,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,511.0,,,,,,,3.0,2.0,1.0,,,,,,,,,
513,PT01M18.00S,2022-02-26T02:55:48.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201980,,,1610612750,65,90,2022-02-26T02:55:56Z,5100000,,,0,,D. Green shooting personal FOUL (1 PF) (Edwards 2 FT),"[201980, 1630162]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,2530.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,
515,PT01M18.00S,2022-02-26T02:56:13.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630162,,,1610612750,66,90,2022-02-26T02:56:13Z,5120000,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
516,PT01M18.00S,2022-02-26T02:56:25.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630162,,,1610612750,67,90,2022-02-26T02:56:25Z,5130000,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
517,PT01M01.00S,2022-02-26T02:56:42.2Z,3,REGULAR,turnover,lost ball,[],200794,,,1610612755,67,90,2022-02-26T02:56:46Z,5140000,,,0,,P. Millsap lost ball TURNOVER (1 TO),"[200794, 1629675]",1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0,,,
518,PT01M01.00S,2022-02-26T02:56:42.2Z,3,REGULAR,steal,,[],1629675,,,1610612750,67,90,2022-02-26T02:56:44Z,5150000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M58.70S,2022-02-26T02:56:46.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,94.43166885676742,50.245098039215684,1610612750,69,90,2022-02-26T03:01:08Z,5160000,1.0,0.0,1,right,A. Edwards running DUNK (9 PTS) (T. Prince 2 AST),"[1630162, 1627752]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.12,Made,,,,,,,9.0,,,,T. Prince,1627752.0,2.0,,,,,,
521,PT00M54.20S,2022-02-26T02:56:54.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612755,69,90,2022-02-26T02:57:12Z,5180000,,,0,,A. Edwards personal FOUL (2 PF) (Milton 2 FT),"[1630162, 1629003]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,1627962.0,2.0,0.0,Milton,1629003.0,,,,,,,,,,,,,
523,PT00M54.20S,2022-02-26T02:57:22.0Z,3,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,69,91,2022-02-26T02:57:22Z,5200000,,,0,,S. Milton Free Throw 1 of 2 (1 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
524,PT00M54.20S,2022-02-26T02:57:22.7Z,3,REGULAR,substitution,out,[],1627777,,,1610612755,69,91,2022-02-26T02:57:36Z,5210000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M54.20S,2022-02-26T02:57:22.7Z,3,REGULAR,substitution,in,[],202699,,,1610612755,69,91,2022-02-26T02:57:36Z,5220000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M54.20S,2022-02-26T02:57:37.1Z,3,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,69,92,2022-02-26T02:57:37Z,5230000,,,0,,S. Milton Free Throw 2 of 2 (2 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
527,PT00M44.30S,2022-02-26T02:57:46.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.09921156373193,36.76470588235294,1610612750,72,92,2022-02-26T02:57:52Z,5240000,-66.0,257.0,1,right,A. Edwards 26' 3PT step back (12 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,26.52,Made,,,,,,,12.0,,,,,,,,,,,,
528,PT00M21.80S,2022-02-26T02:58:12.1Z,3,REGULAR,3pt,Jump Shot,[],201980,10.33180026281209,4.411764705882353,1610612755,72,92,2022-02-26T02:58:37Z,5250000,228.0,45.0,1,left,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
529,PT00M19.10S,2022-02-26T02:58:14.8Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,72,92,2022-02-26T02:58:37Z,5260000,,,0,,J. McLaughlin REBOUND (Off:1 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,528.0,,,,,,,3.0,2.0,1.0,,,,,,,,,
530,PT00M01.80S,2022-02-26T02:58:32.1Z,3,REGULAR,2pt,Jump Shot,[],1630162,80.3712220762155,23.03921568627451,1610612750,74,92,2022-02-26T03:02:50Z,5270000,-135.0,132.0,1,right,A. Edwards 18' pullup Jump Shot (14 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,18.87,Made,,,,,,,14.0,,,,,,,,,,,,
531,PT00M00.00S,2022-02-26T02:58:42.8Z,3,REGULAR,period,end,[],0,,,1610612755,74,92,2022-02-26T02:58:42Z,5280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-02-26T03:00:50.6Z,4,REGULAR,substitution,out,['startperiod'],1629003,,,1610612755,74,92,2022-02-26T03:01:26Z,5290000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-02-26T03:00:50.6Z,4,REGULAR,substitution,out,['startperiod'],1627788,,,1610612755,74,92,2022-02-26T03:01:26Z,5300000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-02-26T03:00:50.6Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,74,92,2022-02-26T03:01:26Z,5310000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-02-26T03:00:50.6Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,74,92,2022-02-26T03:01:26Z,5320000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-02-26T03:01:27.0Z,4,REGULAR,period,start,[],0,,,1610612755,74,92,2022-02-26T03:01:27Z,5330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
