actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
183,PT09M27.00S,2021-11-04T00:43:02.7Z,2,REGULAR,substitution,in,[],1627826,,,1610612750,29,32,2021-11-04T00:43:05Z,1820000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M20.00S,2021-11-04T00:43:12.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,67.7562417871222,45.09803921568628,1610612750,29,32,2021-11-04T00:43:18Z,1830000,-25.0,251.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,25.18,Missed,,,,,,,,,,,,,
185,PT09M16.00S,2021-11-04T00:43:16.7Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,29,32,2021-11-04T00:43:18Z,1840000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,184.0,2.0,2.0,0.0,,,,,
186,PT09M06.00S,2021-11-04T00:43:29.0Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,29,32,2021-11-04T00:43:37Z,1850000,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,3.0,1830.0,,,,,,,,,,,,,,,,,,,
187,PT08M55.00S,2021-11-04T00:43:53.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,68.54467805519053,59.068627450980394,1610612750,29,32,2021-11-04T00:44:06Z,1860000,45.0,243.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,24.74,Missed,,,,,,,,,,,,,
188,PT08M53.00S,2021-11-04T00:43:56.5Z,2,REGULAR,rebound,offensive,[],1627752,,,1610612750,29,32,2021-11-04T00:43:56Z,1870000,,,0,,T. Prince REBOUND (Off:2 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,187.0,3.0,1.0,2.0,,,,,
189,PT08M47.00S,2021-11-04T00:44:03.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,77.08607095926413,85.7843137254902,1610612750,29,32,2021-11-04T00:44:10Z,1880000,179.0,163.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,,,,24.2,Missed,,,,,,,,,,,,,
190,PT08M47.00S,2021-11-04T00:44:03.2Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,29,32,2021-11-04T00:44:10Z,1890000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,
191,PT08M39.00S,2021-11-04T00:44:10.1Z,2,REGULAR,turnover,bad pass,[],1629611,,,1610612746,29,32,2021-11-04T00:44:16Z,1900000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1630162]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,1.0,,,,,,,,,,,,,,,,Edwards,1630162.0,,,
192,PT08M39.00S,2021-11-04T00:44:10.1Z,2,REGULAR,steal,,[],1630162,,,1610612750,29,32,2021-11-04T00:44:13Z,1910000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M35.00S,2021-11-04T00:44:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,92.72339027595268,45.83333333333333,1610612750,31,32,2021-11-04T00:49:14Z,1920000,-21.0,16.0,1,right,A. Edwards running reverse Layup (13 PTS),[1630162],1610612750.0,MIN,running reverse,,,Edwards,A. Edwards,,,,,,,,,,,2.62,Made,13.0,,,,,,,,,,,,
194,PT08M20.00S,2021-11-04T00:44:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202339,7.178055190538765,48.77450980392157,1610612746,31,34,2021-11-04T00:44:35Z,1930000,6.0,15.0,1,left,E. Bledsoe driving finger roll Layup (2 PTS) (P. George 3 AST),"[202339, 202331]",1610612746.0,LAC,driving finger roll,,,Bledsoe,E. Bledsoe,,,,,,,,,,,1.62,Made,2.0,P. George,202331.0,3.0,,,,,,,,,
196,PT08M09.00S,2021-11-04T00:44:40.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629162,90.62089356110381,42.40196078431372,1610612750,31,34,2021-11-04T00:44:54Z,1950000,-38.0,36.0,1,right,MISS J. McLaughlin driving floating bank Shot,[1629162],1610612750.0,MIN,driving floating bank,,,McLaughlin,J. McLaughlin,,,,,,,,,,,5.21,Missed,,,,,,,,,,,,,
197,PT08M06.00S,2021-11-04T00:44:43.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,31,34,2021-11-04T00:44:47Z,1960000,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,196.0,1.0,1.0,0.0,,,,,
198,PT08M04.00S,2021-11-04T00:44:45.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202339,6.1268068331143235,53.67647058823529,1610612746,31,34,2021-11-04T00:50:32Z,1970000,-18.0,5.0,1,left,MISS E. Bledsoe running reverse Layup,[202339],1610612746.0,LAC,running reverse,,,Bledsoe,E. Bledsoe,,,,,,,,,,,1.91,Missed,,,,,,,,,,,,,
199,PT08M04.00S,2021-11-04T00:44:45.8Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,31,34,2021-11-04T00:44:52Z,1980000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,
200,PT07M54.00S,2021-11-04T00:44:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,94.03745072273325,53.92156862745098,1610612750,33,34,2021-11-04T00:45:03Z,1990000,20.0,4.0,1,right,N. Reid cutting Layup (3 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,,,,,,,1.99,Made,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,
202,PT07M54.00S,2021-11-04T00:45:00.5Z,2,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612750,33,34,2021-11-04T00:45:20Z,2010000,,,0,,T. Mann shooting personal FOUL (2 PF) (Reid 1 FT),"[1629611, 1629675]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,1830.0,2.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
204,PT07M54.00S,2021-11-04T00:45:15.2Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,33,34,2021-11-04T00:45:50Z,2030000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M54.00S,2021-11-04T00:45:15.2Z,2,REGULAR,substitution,in,[],201976,,,1610612750,33,34,2021-11-04T00:45:50Z,2040000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M54.00S,2021-11-04T00:45:31.3Z,2,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,34,34,2021-11-04T00:45:31Z,2050000,,,0,,N. Reid Free Throw 1 of 1 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
207,PT07M40.00S,2021-11-04T00:45:48.5Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,34,34,2021-11-04T00:45:55Z,2060000,,,0,,P. George bad pass TURNOVER (4 TO),"[202331, 1629675]",1610612746.0,LAC,,,,George,P. George,,,,,4.0,,,,,,,,,,,,,,,,Reid,1629675.0,,,
208,PT07M40.00S,2021-11-04T00:45:48.5Z,2,REGULAR,steal,,[],1629675,,,1610612750,34,34,2021-11-04T00:45:50Z,2070000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M36.00S,2021-11-04T00:45:52.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,92.72339027595268,46.32352941176471,1610612750,36,34,2021-11-04T00:46:03Z,2080000,-18.0,16.0,1,right,J. Vanderbilt running DUNK (2 PTS) (N. Reid 1 AST),"[1629020, 1629675]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,2.43,Made,2.0,N. Reid,1629675.0,1.0,,,,,,,,,
211,PT07M36.00S,2021-11-04T00:45:59.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,36,34,2021-11-04T00:45:59Z,2100000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M22.00S,2021-11-04T00:49:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,6.521024967148489,55.392156862745104,1610612746,36,36,2021-11-04T00:52:34Z,2110000,-27.0,9.0,1,left,P. George reverse Layup (7 PTS) (I. Zubac 2 AST),"[202331, 1627826]",1610612746.0,LAC,reverse,,,George,P. George,,,,,,,,,,,2.84,Made,7.0,I. Zubac,1627826.0,2.0,,,,,,,,,
214,PT07M04.00S,2021-11-04T00:49:22.4Z,2,REGULAR,3pt,Jump Shot,[],1629675,76.5604467805519,86.02941176470588,1610612750,36,36,2021-11-04T00:49:29Z,2130000,180.0,168.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,24.62,Missed,,,,,,,,,,,,,
215,PT07M00.00S,2021-11-04T00:49:26.4Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,36,36,2021-11-04T00:49:29Z,2140000,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,214.0,2.0,2.0,0.0,,,,,
216,PT06M46.00S,2021-11-04T00:49:40.0Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,36,36,2021-11-04T00:49:43Z,2150000,,,0,,P. George bad pass TURNOVER (5 TO),"[202331, 1630162]",1610612746.0,LAC,,,,George,P. George,,,,,5.0,,,,,,,,,,,,,,,,Edwards,1630162.0,,,
217,PT06M46.00S,2021-11-04T00:49:40.0Z,2,REGULAR,steal,,[],1630162,,,1610612750,36,36,2021-11-04T00:49:42Z,2160000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M40.00S,2021-11-04T00:49:45.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629020,92.9862023653088,53.92156862745098,1610612750,36,36,2021-11-04T00:54:09Z,2170000,20.0,13.0,1,right,MISS J. Vanderbilt running Layup,[1629020],1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,2.37,Missed,,,,,,,,,,,,,
219,PT06M39.00S,2021-11-04T00:49:46.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,36,36,2021-11-04T00:49:50Z,2180000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,218.0,2.0,1.0,1.0,,,,,
220,PT06M26.00S,2021-11-04T00:50:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,6.652431011826544,44.85294117647059,1610612746,36,38,2021-11-04T00:50:09Z,2190000,26.0,10.0,1,left,I. Zubac reverse Layup (2 PTS) (E. Bledsoe 3 AST),"[1627826, 202339]",1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,,,,,,,2.76,Made,2.0,E. Bledsoe,202339.0,3.0,,,,,,,,,
222,PT06M00.00S,2021-11-04T00:50:27.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,67.7562417871222,55.392156862745104,1610612750,36,38,2021-11-04T00:50:31Z,2210000,27.0,251.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,25.21,Missed,,,,,,,,,,,,,
223,PT05M58.00S,2021-11-04T00:50:29.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,36,38,2021-11-04T00:50:52Z,2220000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,222.0,3.0,3.0,0.0,,,,,
224,PT05M52.00S,2021-11-04T00:50:34.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,26.363337713534822,21.07843137254902,1610612746,36,41,2021-11-04T00:55:20Z,2230000,145.0,195.0,1,left,T. Mann 24' 3PT pullup (10 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,,,,,,24.3,Made,10.0,,,,,,,,,,,,
225,PT05M39.00S,2021-11-04T00:50:50.3Z,2,REGULAR,turnover,traveling,[],1630162,,,1610612750,36,41,2021-11-04T00:50:56Z,2240000,,,0,,A. Edwards traveling TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,2.0,1830.0,,,,,,,,,,,,,,,,,,,
226,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612746,36,41,2021-11-04T00:51:18Z,2250000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612746,36,41,2021-11-04T00:51:18Z,2260000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,out,[],1627752,,,1610612746,36,41,2021-11-04T00:51:18Z,2270000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,out,[],202339,,,1610612746,36,41,2021-11-04T00:51:18Z,2280000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612746,36,41,2021-11-04T00:51:18Z,2290000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,in,[],1630183,,,1610612746,36,41,2021-11-04T00:51:18Z,2300000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,in,[],1627736,,,1610612746,36,41,2021-11-04T00:51:18Z,2310000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M39.00S,2021-11-04T00:50:54.1Z,2,REGULAR,substitution,in,[],202704,,,1610612746,36,41,2021-11-04T00:51:18Z,2320000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M27.00S,2021-11-04T00:51:26.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628379,15.982260183968464,31.372549019607842,1610612746,36,41,2021-11-04T00:55:55Z,2330000,93.0,98.0,1,left,MISS L. Kennard 13' Jump Shot,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,13.5,Missed,,,,,,,,,,,,,
235,PT05M25.00S,2021-11-04T00:51:28.6Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,36,41,2021-11-04T00:51:31Z,2340000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,234.0,1.0,1.0,0.0,,,,,
236,PT05M17.00S,2021-11-04T00:51:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630162,66.3107752956636,44.11764705882353,1610612750,36,41,2021-11-04T00:51:42Z,2350000,-29.0,264.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,26.58,Missed,,,,,,,,,,,,,
237,PT05M13.00S,2021-11-04T00:51:40.1Z,2,REGULAR,rebound,offensive,[],201976,,,1610612750,36,41,2021-11-04T00:51:40Z,2360000,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,236.0,4.0,2.0,2.0,,,,,
238,PT05M01.00S,2021-11-04T00:51:52.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626157,93.11760840998686,35.294117647058826,1610612750,38,41,2021-11-04T00:51:56Z,2370000,-74.0,12.0,1,right,K. Towns 7' turnaround Hook (7 PTS) (J. McDaniels 1 AST),"[1626157, 1630183]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,,,,,,,7.45,Made,7.0,J. McDaniels,1630183.0,1.0,,,,,,,,,
240,PT04M48.00S,2021-11-04T00:52:05.5Z,2,REGULAR,3pt,Jump Shot,[],202331,22.946780551905388,87.74509803921569,1610612746,38,44,2021-11-04T00:56:42Z,2390000,-189.0,163.0,1,left,P. George 24' 3PT step back (10 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,,,,24.95,Made,10.0,,,,,,,,,,,,
241,PT04M33.00S,2021-11-04T00:52:20.3Z,2,REGULAR,3pt,Jump Shot,[],1627736,92.19776609724047,94.11764705882352,1610612750,41,44,2021-11-04T00:52:24Z,2400000,221.0,21.0,1,right,M. Beasley 3PT  (3 PTS) (K. Towns 2 AST),"[1627736, 1626157]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,22.16,Made,3.0,K. Towns,1626157.0,2.0,,,,,,,,,
243,PT04M12.00S,2021-11-04T00:52:40.4Z,2,REGULAR,2pt,Jump Shot,[],202331,13.87976346911958,25.49019607843137,1610612746,41,46,2021-11-04T00:57:36Z,2420000,123.0,78.0,1,left,P. George 14' step back Jump Shot (12 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,,,,14.52,Made,12.0,,,,,,,,,,,,
244,PT03M48.00S,2021-11-04T00:53:05.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,69.33311432325887,31.862745098039213,1610612750,44,46,2021-11-04T00:53:10Z,2430000,-91.0,236.0,1,right,M. Beasley 25' 3PT  (6 PTS) (A. Edwards 2 AST),"[1627736, 1630162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,25.26,Made,6.0,A. Edwards,1630162.0,2.0,,,,,,,,,
246,PT03M29.00S,2021-11-04T00:53:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,11.12023653088042,47.30392156862745,1610612746,44,48,2021-11-04T00:58:17Z,2450000,13.0,52.0,1,left,T. Mann driving floating Jump Shot (12 PTS),[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,,,,,,,5.37,Made,12.0,,,,,,,,,,,,
247,PT03M16.00S,2021-11-04T00:53:37.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,91.67214191852825,61.274509803921575,1610612750,46,48,2021-11-04T00:53:46Z,2460000,56.0,26.0,1,right,P. Beverley 6' driving Layup (6 PTS),[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,,,,,,,6.2,Made,6.0,,,,,,,,,,,,
248,PT02M54.00S,2021-11-04T00:53:59.5Z,2,REGULAR,2pt,Jump Shot,[],202331,23.209592641261498,33.33333333333333,1610612746,46,50,2021-11-04T00:54:05Z,2470000,83.0,166.0,1,left,P. George 18' Jump Shot (14 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,18.55,Made,14.0,,,,,,,,,,,,
249,PT02M35.00S,2021-11-04T00:54:18.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,94.30026281208936,53.92156862745098,1610612750,46,50,2021-11-04T00:54:23Z,2480000,20.0,1.0,1,right,MISS K. Towns driving DUNK - blocked,"[1626157, 202331]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,,1.96,Missed,,,,,,,,,,,George,202331.0,
277,PT02M35.00S,2021-11-04T00:54:18.2Z,2,REGULAR,block,,[],202331,,,1610612750,46,50,2021-11-04T01:00:38Z,2485000,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT02M33.00S,2021-11-04T00:54:20.2Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,46,50,2021-11-04T00:54:23Z,2490000,,,0,,L. Kennard REBOUND (Off:0 Def:5),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,249.0,5.0,5.0,0.0,,,,,
251,PT02M27.00S,2021-11-04T00:54:27.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.389618922470433,52.450980392156865,1610612746,46,52,2021-11-04T00:54:34Z,2500000,-12.0,8.0,1,left,I. Zubac alley-oop DUNK (4 PTS) (P. George 4 AST),"[1627826, 202331]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,,,,,,,1.45,Made,4.0,P. George,202331.0,4.0,,,,,,,,,
253,PT02M27.00S,2021-11-04T00:54:33.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,46,52,2021-11-04T00:54:33Z,2520000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT02M27.00S,2021-11-04T00:54:41.4Z,2,REGULAR,substitution,out,[],1628379,,,1610612750,46,52,2021-11-04T00:57:30Z,2530000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT02M27.00S,2021-11-04T00:54:41.4Z,2,REGULAR,substitution,in,[],201587,,,1610612750,46,52,2021-11-04T00:57:30Z,2540000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT02M18.00S,2021-11-04T00:57:36.1Z,2,REGULAR,3pt,Jump Shot,[],1626157,67.62483574244416,38.970588235294116,1610612750,46,52,2021-11-04T00:57:41Z,2550000,-55.0,252.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,25.78,Missed,,,,,,,,,,,,,
257,PT02M14.00S,2021-11-04T00:57:40.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,46,52,2021-11-04T00:57:41Z,2560000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,256.0,4.0,4.0,0.0,,,,,
258,PT02M11.00S,2021-11-04T00:57:43.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,21.369908015768726,87.5,1610612746,46,55,2021-11-04T00:57:48Z,2570000,-188.0,148.0,1,left,T. Mann 3PT pullup (15 PTS) (P. George 5 AST),"[1629611, 202331]",1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,,,,,,23.91,Made,15.0,P. George,202331.0,5.0,,,,,,,,,
259,PT01M47.00S,2021-11-04T00:58:06.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,81.02825229960578,6.61764705882353,1610612750,46,55,2021-11-04T00:58:12Z,2580000,-217.0,126.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,25.07,Missed,,,,,,,,,,,,,
260,PT01M44.00S,2021-11-04T00:58:09.8Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,46,55,2021-11-04T00:58:12Z,2590000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,259.0,1.0,1.0,0.0,,,,,
261,PT01M33.00S,2021-11-04T00:58:24.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,46,55,2021-11-04T00:58:24Z,2600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT01M29.00S,2021-11-04T00:58:41.0Z,2,REGULAR,3pt,Jump Shot,[],202331,5.995400788436268,95.09803921568627,1610612746,46,58,2021-11-04T01:03:32Z,2610000,-225.0,4.0,1,left,P. George 3PT step back (17 PTS) (T. Mann 2 AST),"[202331, 1629611]",1610612746.0,LAC,step back,,,George,P. George,,,,,,,,,,,22.55,Made,17.0,T. Mann,1629611.0,2.0,,,,,,,,,
264,PT01M06.00S,2021-11-04T00:59:03.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,66.96780551905388,39.46078431372549,1610612750,49,58,2021-11-04T00:59:08Z,2630000,-53.0,258.0,1,right,M. Beasley 26' 3PT  (9 PTS) (A. Edwards 3 AST),"[1627736, 1630162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,26.33,Made,9.0,A. Edwards,1630162.0,3.0,,,,,,,,,
266,PT00M49.10S,2021-11-04T00:59:22.3Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,49,58,2021-11-04T01:18:21Z,2650000,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1627736]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,1.0,,,,,,,,,,,,,,,,Beasley,1627736.0,,,
267,PT00M49.10S,2021-11-04T00:59:22.3Z,2,REGULAR,steal,,[],1627736,,,1610612750,49,58,2021-11-04T00:59:24Z,2660000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
