actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
266,PT06M54.00S,2021-10-24T00:47:41.7Z,2,REGULAR,substitution,in,[],1629006,,,1610612750,39,33,2021-10-24T00:47:48Z,2530000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M39.00S,2021-10-24T00:48:07.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,67.7562417871222,39.21568627450981,1610612750,39,33,2021-10-24T00:48:13Z,2550000,-54.0,251.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
269,PT06M34.00S,2021-10-24T00:48:12.4Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,39,33,2021-10-24T00:48:13Z,2560000,,,0,,B. Ingram REBOUND (Off:1 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,268.0,3.0,2.0,1.0,,,,,,,,,,,,,,
270,PT06M19.00S,2021-10-24T00:48:27.2Z,2,REGULAR,3pt,Jump Shot,[],1628984,30.042706964520367,21.568627450980394,1610612740,39,33,2021-10-24T00:59:39Z,2570000,142.0,230.0,1,left,MISS D. Graham 27' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,
271,PT06M15.00S,2021-10-24T00:48:31.2Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,39,33,2021-10-24T00:48:34Z,2580000,,,0,,A. Edwards REBOUND (Off:2 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,270.0,4.0,2.0,2.0,,,,,,,,,,,,,,
272,PT06M14.00S,2021-10-24T00:48:32.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626156,92.85479632063075,51.470588235294116,1610612750,41,33,2021-10-24T00:48:40Z,2590000,7.0,15.0,1,right,D. Russell running DUNK (2 PTS) (A. Edwards 4 AST),"[1626156, 1630162]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,1.65,Made,,,,,,,,,,,2.0,A. Edwards,1630162.0,4.0,,,,
274,PT06M02.00S,2021-10-24T00:48:43.8Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612740,41,33,2021-10-24T00:48:51Z,2610000,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 1629675]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,3.0,,,,,,,,,,,Reid,1629675.0
275,PT06M02.00S,2021-10-24T00:48:43.8Z,2,REGULAR,steal,,[],1629675,,,1610612750,41,33,2021-10-24T00:48:47Z,2620000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M54.00S,2021-10-24T00:48:58.0Z,2,REGULAR,foul,offensive,[],1626156,,,1610612750,41,33,2021-10-24T00:49:02Z,2630000,,,0,,D. Russell offensive FOUL (1 PF),"[1626156, 1628984]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,202041.0,,1.0,0.0,Graham,1628984.0,,,,,,,,
278,PT05M54.00S,2021-10-24T00:48:58.0Z,2,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,41,33,2021-10-24T00:48:58Z,2650000,,,0,,D. Russell offensive foul TURNOVER (5 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,202041.0,5.0,,,,,,,,,,,,
279,PT05M54.00S,2021-10-24T00:49:04.8Z,2,REGULAR,substitution,out,[],1627742,,,1610612740,41,33,2021-10-24T00:49:09Z,2660000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M54.00S,2021-10-24T00:49:04.8Z,2,REGULAR,substitution,in,[],202066,,,1610612740,41,33,2021-10-24T00:49:09Z,2670000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M40.00S,2021-10-24T00:49:51.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,41,33,2021-10-24T00:49:51Z,2680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M37.00S,2021-10-24T00:50:02.2Z,2,REGULAR,foul,offensive,[],202685,,,1610612740,41,33,2021-10-24T00:50:10Z,2690000,,,0,,J. Valanciunas offensive FOUL (2 PF),"[202685, 1629006]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,202041.0,,2.0,0.0,Okogie,1629006.0,,,,,,,,
287,PT05M37.00S,2021-10-24T00:50:02.2Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612740,41,33,2021-10-24T00:50:02Z,2710000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,202041.0,1.0,,,,,,,,,,,,
288,PT05M23.00S,2021-10-24T00:50:26.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,87.99277266754271,53.67647058823529,1610612750,43,33,2021-10-24T01:00:48Z,2720000,18.0,60.0,1,right,D. Russell 6' driving floating Jump Shot (4 PTS),[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,6.31,Made,,,,,,,,,,,4.0,,,,,,,
293,PT05M13.00S,2021-10-24T00:50:37.9Z,2,REGULAR,foul,personal,[],1629006,,,1610612740,43,33,2021-10-24T00:50:50Z,2730000,,,0,,J. Okogie personal FOUL (1 PF),"[1629006, 1628984]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,202041.0,,1.0,0.0,Graham,1628984.0,,,,,,,,
295,PT05M13.00S,2021-10-24T00:50:48.8Z,2,REGULAR,substitution,out,[],1629675,,,1610612740,43,33,2021-10-24T00:50:56Z,2750000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M13.00S,2021-10-24T00:50:48.8Z,2,REGULAR,substitution,in,[],1626157,,,1610612740,43,33,2021-10-24T00:50:56Z,2760000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M07.00S,2021-10-24T00:51:16.4Z,2,REGULAR,foul,offensive,[],1629638,,,1610612740,43,33,2021-10-24T01:01:17Z,2770000,,,0,,N. Alexander-Walker charge offensive FOUL (1 PF),"[1629638, 1629006]",1610612740.0,NOP,charge,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,202041.0,,1.0,0.0,Okogie,1629006.0,,,,,,,,
299,PT05M07.00S,2021-10-24T00:51:16.4Z,2,REGULAR,turnover,offensive foul,[],1629638,,,1610612740,43,33,2021-10-24T00:51:16Z,2790000,,,0,,N. Alexander-Walker offensive foul TURNOVER (4 TO),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,202041.0,4.0,,,,,,,,,,,,
300,PT05M00.00S,2021-10-24T00:51:38.5Z,2,REGULAR,foul,personal,[],202066,,,1610612750,43,33,2021-10-24T00:51:51Z,2800000,,,0,,G. Temple personal FOUL (1 PF),"[202066, 1626156]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,2005.0,,1.0,0.0,Russell,1626156.0,,,,,,,,
302,PT04M45.00S,2021-10-24T00:52:14.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,66.44218134034165,46.32352941176471,1610612750,46,33,2021-10-24T01:02:14Z,2820000,-18.0,263.0,1,right,A. Edwards 26' 3PT step back (10 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,26.35,Made,,,,,,,,,,,10.0,,,,,,,
303,PT04M35.00S,2021-10-24T00:52:26.0Z,2,REGULAR,foul,personal,[],1629006,,,1610612740,46,33,2021-10-24T00:52:56Z,2830000,,,0,,J. Okogie personal FOUL (2 PF),"[1629006, 1628984]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,204058.0,,2.0,0.0,Graham,1628984.0,,,,,,,,
305,PT04M26.00S,2021-10-24T00:52:52.0Z,2,REGULAR,2pt,Jump Shot,[],1629638,24.52365308804205,36.76470588235294,1610612740,46,33,2021-10-24T00:53:00Z,2850000,66.0,178.0,1,left,MISS N. Alexander-Walker 18' pullup Shot,[1629638],1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,
306,PT04M23.00S,2021-10-24T00:52:55.6Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612750,46,33,2021-10-24T00:52:55Z,2860000,,,0,,J. Okogie REBOUND (Off:1 Def:3),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,305.0,4.0,3.0,1.0,,,,,,,,,,,,,,
307,PT04M07.00S,2021-10-24T00:53:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.67214191852825,46.81372549019608,1610612750,46,33,2021-10-24T00:53:15Z,2870000,-16.0,26.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,
308,PT04M04.00S,2021-10-24T00:53:14.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,46,33,2021-10-24T00:53:15Z,2880000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,307.0,6.0,5.0,1.0,,,,,,,,,,,,,,
309,PT04M01.00S,2021-10-24T00:53:20.6Z,2,REGULAR,foul,personal,[],1630183,,,1610612740,46,33,2021-10-24T01:03:49Z,2890000,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 202066]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,202041.0,,2.0,0.0,Temple,202066.0,,,,,,,,
311,PT04M01.00S,2021-10-24T00:53:31.6Z,2,REGULAR,substitution,out,[],1626156,,,1610612740,46,33,2021-10-24T00:53:52Z,2910000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M01.00S,2021-10-24T00:53:31.6Z,2,REGULAR,substitution,out,[],202066,,,1610612740,46,33,2021-10-24T00:53:52Z,2920000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
313,PT04M01.00S,2021-10-24T00:53:31.6Z,2,REGULAR,substitution,in,[],201976,,,1610612740,46,33,2021-10-24T00:53:52Z,2930000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
314,PT04M01.00S,2021-10-24T00:53:31.6Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,46,33,2021-10-24T00:53:52Z,2940000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M58.00S,2021-10-24T00:54:02.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612740,46,33,2021-10-24T01:04:13Z,2950000,,,0,,P. Beverley personal FOUL (1 PF) (Graham 2 FT),"[201976, 1628984]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,2005.0,,1.0,0.0,Graham,1628984.0,,,,,,,,
317,PT03M58.00S,2021-10-24T00:54:26.9Z,2,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,46,34,2021-10-24T00:54:27Z,2970000,,,0,,D. Graham Free Throw 1 of 2 (4 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
318,PT03M58.00S,2021-10-24T00:54:48.8Z,2,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,46,35,2021-10-24T00:54:48Z,2980000,,,0,,D. Graham Free Throw 2 of 2 (5 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
319,PT03M49.00S,2021-10-24T00:55:02.7Z,2,REGULAR,foul,offensive,['inpenalty'],1626157,,,1610612750,46,35,2021-10-24T00:55:09Z,2990000,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 1629638]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,204058.0,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,
321,PT03M49.00S,2021-10-24T00:55:02.7Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,46,35,2021-10-24T00:55:02Z,3010000,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,204058.0,2.0,,,,,,,,,,,,
322,PT03M37.00S,2021-10-24T00:55:25.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,33.459264126149804,50.245098039215684,1610612740,46,35,2021-10-24T00:55:31Z,3020000,-1.0,262.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
323,PT03M33.00S,2021-10-24T00:55:29.4Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,46,35,2021-10-24T00:55:29Z,3030000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,
324,PT03M30.00S,2021-10-24T00:55:32.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630183,94.69448094612353,50.245098039215684,1610612750,48,35,2021-10-24T00:55:39Z,3040000,1.0,-3.0,1,right,J. McDaniels driving DUNK (2 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,0.29,Made,,,,,,,,,,,2.0,,,,,,,
325,PT03M10.00S,2021-10-24T00:55:52.2Z,2,REGULAR,3pt,Jump Shot,[],1628984,29.25427069645204,76.47058823529412,1610612740,48,35,2021-10-24T00:55:59Z,3050000,-132.0,222.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,
326,PT03M08.00S,2021-10-24T00:55:54.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,48,35,2021-10-24T00:55:59Z,3060000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,
327,PT03M08.00S,2021-10-24T00:55:58.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,48,35,2021-10-24T00:55:58Z,3070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M54.00S,2021-10-24T00:56:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.9862023653088,46.32352941176471,1610612750,50,35,2021-10-24T00:56:25Z,3080000,-18.0,13.0,1,right,J. McDaniels cutting Layup (4 PTS) (K. Towns 1 AST),"[1630183, 1626157]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,2.28,Made,,,,,,,,,,,4.0,K. Towns,1626157.0,1.0,,,,
330,PT02M43.00S,2021-10-24T00:56:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.966491458607096,50.73529411764706,1610612740,50,37,2021-10-24T00:56:35Z,3100000,-4.0,22.0,1,left,B. Ingram driving Layup (8 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,2.27,Made,,,,,,,,,,,8.0,,,,,,,
331,PT02M37.00S,2021-10-24T00:56:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,87.72996057818659,46.81372549019608,1610612750,50,37,2021-10-24T00:56:45Z,3110000,-16.0,63.0,1,right,MISS J. McDaniels 6' alley-oop Layup - blocked,"[1630183, 1630529]",1610612750.0,MIN,alley-oop,,,McDaniels,J. McDaniels,,,,,6.48,Missed,,,,,,,,,,,,,,,Jones,1630529.0,,
332,PT02M37.00S,2021-10-24T00:56:36.7Z,2,REGULAR,block,,[],1630529,,,1610612750,50,37,2021-10-24T00:56:40Z,3120000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M30.00S,2021-10-24T00:56:43.7Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,50,37,2021-10-24T01:06:56Z,3130000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,331.0,3.0,2.0,1.0,,,,,,,,,,,,,,
334,PT02M29.00S,2021-10-24T00:56:44.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629006,91.93495400788436,77.20588235294117,1610612750,50,37,2021-10-24T00:56:50Z,3140000,136.0,23.0,1,right,MISS J. Okogie 13' Jump Shot,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,13.8,Missed,,,,,,,,,,,,,,,,,,
335,PT02M26.00S,2021-10-24T00:56:47.0Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,50,37,2021-10-24T00:56:47Z,3150000,,,0,,A. Edwards REBOUND (Off:3 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,334.0,5.0,2.0,3.0,,,,,,,,,,,,,,
336,PT02M22.00S,2021-10-24T00:56:51.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,90.48948751642575,48.77450980392157,1610612750,52,37,2021-10-24T01:07:54Z,3160000,-6.0,37.0,1,right,A. Edwards driving Layup (12 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,3.74,Made,,,,,,,,,,,12.0,,,,,,,
337,PT02M15.00S,2021-10-24T00:57:01.7Z,2,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,52,37,2021-10-24T00:57:13Z,3170000,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (3 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,,,,,,,204058.0,3.0,,,,,,,,,,,,
338,PT02M15.00S,2021-10-24T00:57:06.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,52,37,2021-10-24T00:57:06Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M15.00S,2021-10-24T00:58:17.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,52,37,2021-10-24T01:33:23Z,3185000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M15.00S,2021-10-24T00:59:29.0Z,2,REGULAR,substitution,out,[],1630529,,,1610612750,52,37,2021-10-24T00:59:55Z,3190000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M15.00S,2021-10-24T00:59:29.0Z,2,REGULAR,substitution,in,[],1630530,,,1610612750,52,37,2021-10-24T00:59:55Z,3200000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M55.00S,2021-10-24T01:00:22.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,66.5735873850197,43.13725490196079,1610612750,52,37,2021-10-24T01:00:28Z,3210000,-34.0,262.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,
342,PT01M51.00S,2021-10-24T01:00:26.5Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,52,37,2021-10-24T01:00:28Z,3220000,,,0,,K. Towns REBOUND (Off:1 Def:0),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,341.0,1.0,0.0,1.0,,,,,,,,,,,,,,
343,PT01M47.00S,2021-10-24T01:00:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,93.9060446780552,49.50980392156863,1610612750,54,37,2021-10-24T01:08:53Z,3230000,-2.0,5.0,1,right,A. Edwards reverse Layup (14 PTS) (K. Towns 2 AST),"[1630162, 1626157]",1610612750.0,MIN,reverse,,,Edwards,A. Edwards,,,,,0.54,Made,,,,,,,,,,,14.0,K. Towns,1626157.0,2.0,,,,
345,PT01M30.00S,2021-10-24T01:00:49.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,54,37,2021-10-24T01:00:49Z,3250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M28.00S,2021-10-24T01:01:06.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.1268068331143235,48.77450980392157,1610612740,54,37,2021-10-24T01:01:21Z,3260000,6.0,5.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,
347,PT01M26.00S,2021-10-24T01:01:08.0Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,54,37,2021-10-24T01:01:13Z,3270000,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,346.0,7.0,5.0,2.0,,,,,,,,,,,,,,
348,PT01M24.00S,2021-10-24T01:01:10.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202685,7.178055190538765,50.73529411764706,1610612740,54,39,2021-10-24T01:01:17Z,3280000,-4.0,15.0,1,left,J. Valanciunas Jump Shot (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1.54,Made,,,,,,,,,,,8.0,,,,,,,
349,PT01M05.00S,2021-10-24T01:01:28.8Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,54,39,2021-10-24T01:01:32Z,3290000,,,0,,K. Towns bad pass TURNOVER (3 TO),"[1626157, 202685]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,3.0,,,,,,,,,,,Valanciunas,202685.0
350,PT01M05.00S,2021-10-24T01:01:28.8Z,2,REGULAR,steal,,[],202685,,,1610612740,54,39,2021-10-24T01:01:30Z,3300000,,,0,,J. Valanciunas STEAL (2 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M56.20S,2021-10-24T01:01:38.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629638,5.601182654402102,30.88235294117647,1610612740,54,39,2021-10-24T01:01:46Z,3310000,96.0,0.0,1,left,MISS N. Alexander-Walker 9' driving bank Shot,[1629638],1610612740.0,NOP,driving bank,,,Alexander-Walker,N. Alexander-Walker,,,,,9.56,Missed,,,,,,,,,,,,,,,,,,
352,PT00M55.90S,2021-10-24T01:01:38.5Z,2,REGULAR,rebound,offensive,[],1627742,,,1610612740,54,39,2021-10-24T01:01:46Z,3320000,,,0,,B. Ingram REBOUND (Off:2 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,351.0,4.0,2.0,2.0,,,,,,,,,,,,,,
353,PT00M54.30S,2021-10-24T01:01:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627742,5.338370565045992,48.529411764705884,1610612740,54,41,2021-10-24T01:01:49Z,3330000,7.0,-2.0,1,left,B. Ingram tip Layup (10 PTS),[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,0.77,Made,,,,,,,,,,,10.0,,,,,,,
354,PT00M43.10S,2021-10-24T01:01:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.80354796320631,51.71568627450981,1610612750,54,41,2021-10-24T01:01:59Z,3340000,9.0,25.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
355,PT00M39.90S,2021-10-24T01:01:57.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,54,41,2021-10-24T01:01:59Z,3350000,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,354.0,8.0,6.0,2.0,,,,,,,,,,,,,,
356,PT00M35.90S,2021-10-24T01:02:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,10.726018396846255,95.83333333333334,1610612740,54,41,2021-10-24T01:02:29Z,3360000,-229.0,48.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,
357,PT00M34.60S,2021-10-24T01:02:02.9Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612750,54,41,2021-10-24T01:02:29Z,3370000,,,0,,J. Okogie REBOUND (Off:1 Def:4),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,356.0,5.0,4.0,1.0,,,,,,,,,,,,,,
358,PT00M34.60S,2021-10-24T01:02:08.4Z,2,REGULAR,foul,personal,[],1630530,,,1610612750,54,41,2021-10-24T01:10:44Z,3380000,,,0,,T. Murphy III personal FOUL (2 PF),"[1630530, 1629006]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,204058.0,,2.0,0.0,Okogie,1629006.0,,,,,,,,
360,PT00M34.60S,2021-10-24T01:02:15.9Z,2,REGULAR,substitution,out,[],1630530,,,1610612750,54,41,2021-10-24T01:02:19Z,3400000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M34.60S,2021-10-24T01:02:15.9Z,2,REGULAR,substitution,in,[],1630529,,,1610612750,54,41,2021-10-24T01:02:19Z,3410000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
