actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
93,PT06M01.00S,2021-11-02T00:25:32.1Z,1,REGULAR,substitution,out,[],1626156,,,1610612753,12,10,2021-11-02T00:25:38Z,900000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M01.00S,2021-11-02T00:25:32.1Z,1,REGULAR,substitution,in,[],1629162,,,1610612753,12,10,2021-11-02T00:25:38Z,910000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT06M01.00S,2021-11-02T00:25:31.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628976,,,1610612753,12,10,2021-11-02T00:25:54Z,920000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,
96,PT05M59.00S,2021-11-02T00:25:33.6Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,12,10,2021-11-02T00:25:54Z,930000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,95.0,,,,,,3.0,3.0,0.0,,,,,,
97,PT05M44.00S,2021-11-02T00:26:05.7Z,1,REGULAR,3pt,Jump Shot,[],1627736,67.36202365308804,53.92156862745098,1610612750,15,10,2021-11-02T00:26:12Z,940000,20.0,254.0,1,right,M. Beasley 25' 3PT  (3 PTS) (J. McLaughlin 1 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Made,,3.0,25.51,J. McLaughlin,1629162.0,1.0,,,,,,,,,
99,PT05M34.00S,2021-11-02T00:26:14.8Z,1,REGULAR,3pt,Jump Shot,[],1629643,6.915243101182654,95.09803921568627,1610612753,15,10,2021-11-02T00:26:20Z,960000,-225.0,13.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,Missed,,,22.58,,,,,,,,,,,,
100,PT05M31.00S,2021-11-02T00:26:17.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,10,2021-11-02T00:26:20Z,970000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,99.0,,,,,,4.0,4.0,0.0,,,,,,
101,PT05M21.00S,2021-11-02T00:26:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.77463863337714,48.529411764705884,1610612750,17,10,2021-11-02T00:26:32Z,980000,-7.0,6.0,1,right,A. Edwards driving Layup (4 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,Made,,4.0,0.95,,,,,,,,,,,,
103,PT05M20.00S,2021-11-02T00:26:35.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612753,17,10,2021-11-02T00:26:53Z,1000000,,,0,,K. Towns personal FOUL (2 PF) (Anthony 2 FT),"[1626157, 1630175]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,204059.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,,
105,PT05M20.00S,2021-11-02T00:27:05.1Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,17,11,2021-11-02T00:27:05Z,1020000,,,0,,C. Anthony Free Throw 1 of 2 (3 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
106,PT05M20.00S,2021-11-02T00:27:06.6Z,1,REGULAR,substitution,out,[],1629020,,,1610612753,17,11,2021-11-02T00:27:14Z,1030000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M20.00S,2021-11-02T00:27:06.6Z,1,REGULAR,substitution,in,[],1627752,,,1610612753,17,11,2021-11-02T00:27:14Z,1040000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M20.00S,2021-11-02T00:27:27.8Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,17,12,2021-11-02T00:27:27Z,1050000,,,0,,C. Anthony Free Throw 2 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
109,PT05M07.00S,2021-11-02T00:27:45.3Z,1,REGULAR,turnover,lost ball,[],1627736,,,1610612750,17,12,2021-11-02T00:27:55Z,1060000,,,0,,M. Beasley lost ball TURNOVER (1 TO),"[1627736, 1630532]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,1.0,Wagner,1630532.0,,,
110,PT05M07.00S,2021-11-02T00:27:45.3Z,1,REGULAR,steal,,[],1630532,,,1610612753,17,12,2021-11-02T00:27:47Z,1070000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT05M06.00S,2021-11-02T00:27:51.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612753,17,12,2021-11-02T00:28:00Z,1080000,,,0,,J. McLaughlin loose ball personal FOUL (1 PF) (Wagner 2 FT),"[1629162, 1630532]",1610612750.0,MIN,loose ball,,,McLaughlin,J. McLaughlin,,,,,204059.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,,
113,PT05M06.00S,2021-11-02T00:28:23.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,17,12,2021-11-02T00:28:23Z,1100000,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Missed,,,,,,,,,,,,,,,
114,PT05M06.00S,2021-11-02T00:28:23.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,17,12,2021-11-02T00:28:23Z,1110000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,
115,PT05M06.00S,2021-11-02T00:28:41.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,17,13,2021-11-02T00:28:41Z,1120000,,,0,,F. Wagner Free Throw 2 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
116,PT04M49.00S,2021-11-02T00:28:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.38042049934296,49.50980392156863,1610612750,19,13,2021-11-02T00:31:07Z,1130000,-2.0,10.0,1,right,K. Towns driving Layup (7 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,Made,,7.0,1.0,,,,,,,,,,,,
117,PT04M31.00S,2021-11-02T00:29:16.5Z,1,REGULAR,2pt,Jump Shot,[],1628976,20.844283837056505,28.431372549019606,1610612753,19,13,2021-11-02T00:29:21Z,1140000,108.0,143.0,1,left,MISS W. Carter Jr. 17' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,17.94,,,,,,,,,,,,
118,PT04M29.00S,2021-11-02T00:29:18.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,19,13,2021-11-02T00:29:21Z,1150000,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,117.0,,,,,,5.0,5.0,0.0,,,,,,
119,PT04M18.00S,2021-11-02T00:29:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.9862023653088,51.225490196078425,1610612750,19,13,2021-11-02T00:29:36Z,1160000,6.0,13.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,1.47,,,,,,,,,,,,
120,PT04M15.00S,2021-11-02T00:29:33.4Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,19,13,2021-11-02T00:29:36Z,1170000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,119.0,,,,,,1.0,1.0,0.0,,,,,,
121,PT04M10.00S,2021-11-02T00:29:38.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,29.6484888304862,72.79411764705883,1610612753,19,13,2021-11-02T00:29:45Z,1180000,-114.0,226.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,25.33,,,,,,,,,,,,
122,PT04M07.00S,2021-11-02T00:29:41.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,19,13,2021-11-02T00:29:45Z,1190000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,121.0,,,,,,1.0,1.0,0.0,,,,,,
123,PT03M55.00S,2021-11-02T00:29:53.6Z,1,REGULAR,3pt,Jump Shot,[],1627736,70.25295663600527,67.8921568627451,1610612750,19,13,2021-11-02T00:30:02Z,1200000,89.0,227.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Missed,,,24.41,,,,,,,,,,,,
124,PT03M52.00S,2021-11-02T00:29:56.6Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,19,13,2021-11-02T00:30:02Z,1210000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,123.0,,,,,,6.0,5.0,1.0,,,,,,
125,PT03M51.00S,2021-11-02T00:29:57.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626157,93.64323258869908,50.245098039215684,1610612750,21,13,2021-11-02T00:30:08Z,1220000,1.0,7.0,1,right,K. Towns putback DUNK (9 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,,,Made,,9.0,0.74,,,,,,,,,,,,
126,PT03M40.00S,2021-11-02T00:30:09.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612753,21,13,2021-11-02T00:30:19Z,1230000,,,0,,J. McLaughlin personal FOUL (2 PF) (Anthony 2 FT),"[1629162, 1630175]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,204059.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,,
128,PT03M40.00S,2021-11-02T00:30:37.2Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,21,14,2021-11-02T00:30:37Z,1250000,,,0,,C. Anthony Free Throw 1 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
129,PT03M40.00S,2021-11-02T00:30:37.8Z,1,REGULAR,substitution,out,[],1630162,,,1610612753,21,14,2021-11-02T00:30:59Z,1260000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M40.00S,2021-11-02T00:30:37.8Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,21,14,2021-11-02T00:30:59Z,1270000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M40.00S,2021-11-02T00:30:37.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,21,14,2021-11-02T00:30:59Z,1280000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M40.00S,2021-11-02T00:30:37.8Z,1,REGULAR,substitution,in,[],1629006,,,1610612753,21,14,2021-11-02T00:30:59Z,1290000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M40.00S,2021-11-02T00:30:37.8Z,1,REGULAR,substitution,in,[],1630181,,,1610612753,21,14,2021-11-02T00:30:59Z,1300000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M40.00S,2021-11-02T00:30:37.8Z,1,REGULAR,substitution,in,[],1628964,,,1610612753,21,14,2021-11-02T00:30:59Z,1310000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M40.00S,2021-11-02T00:31:01.8Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,21,15,2021-11-02T00:31:01Z,1320000,,,0,,C. Anthony Free Throw 2 of 2 (6 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
136,PT03M22.00S,2021-11-02T00:31:16.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,68.28186596583443,40.19607843137255,1610612750,21,15,2021-11-02T00:31:24Z,1330000,-49.0,246.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Missed,,,25.05,,,,,,,,,,,,
137,PT03M21.00S,2021-11-02T00:31:17.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,21,15,2021-11-02T00:31:24Z,1340000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,
138,PT03M21.00S,2021-11-02T00:31:21.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,21,15,2021-11-02T00:31:21Z,1350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M21.00S,2021-11-02T00:31:22.6Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,21,15,2021-11-02T00:31:27Z,1360000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M21.00S,2021-11-02T00:31:22.6Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,21,15,2021-11-02T00:31:27Z,1370000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M58.00S,2021-11-02T00:31:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,13.748357424441524,36.029411764705884,1610612753,21,17,2021-11-02T00:32:03Z,1380000,70.0,77.0,1,left,J. Suggs 10' driving floating bank Jump Shot (2 PTS) (C. Okeke 1 AST),"[1630591, 1629643]",1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,,,,,,Made,,2.0,10.38,C. Okeke,1629643.0,1.0,,,,,,,,,
143,PT02M47.00S,2021-11-02T00:32:06.1Z,1,REGULAR,3pt,Jump Shot,[],1627752,69.72733245729303,68.13725490196079,1610612750,24,17,2021-11-02T00:32:10Z,1400000,91.0,232.0,1,right,T. Prince 24' 3PT  (3 PTS) (K. Towns 2 AST),"[1627752, 1626157]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,Made,,3.0,24.92,K. Towns,1626157.0,2.0,,,,,,,,,
145,PT02M34.00S,2021-11-02T00:32:23.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612753,24,17,2021-11-02T00:32:35Z,1420000,,,0,,T. Prince personal FOUL (1 PF) (Suggs 2 FT),"[1627752, 1630591]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,1627534.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,,
147,PT02M34.00S,2021-11-02T00:32:39.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,24,17,2021-11-02T00:32:39Z,1440000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M34.00S,2021-11-02T00:34:50.4Z,1,REGULAR,substitution,out,[],1629162,,,1610612753,24,17,2021-11-02T00:35:25Z,1450000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M34.00S,2021-11-02T00:34:50.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612753,24,17,2021-11-02T00:35:25Z,1460000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M34.00S,2021-11-02T00:34:50.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612753,24,17,2021-11-02T00:35:25Z,1470000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M34.00S,2021-11-02T00:34:50.4Z,1,REGULAR,substitution,in,[],1626156,,,1610612753,24,17,2021-11-02T00:35:25Z,1480000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M34.00S,2021-11-02T00:35:26.2Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,24,18,2021-11-02T00:35:26Z,1490000,,,0,,J. Suggs Free Throw 1 of 2 (3 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
153,PT02M34.00S,2021-11-02T00:35:39.4Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,24,19,2021-11-02T00:35:39Z,1500000,,,0,,J. Suggs Free Throw 2 of 2 (4 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
154,PT02M18.00S,2021-11-02T00:35:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.51182654402102,51.71568627450981,1610612750,26,19,2021-11-02T00:36:00Z,1510000,9.0,8.0,1,right,N. Reid reverse Layup (2 PTS) (M. Beasley 1 AST),"[1629675, 1627736]",1610612750.0,MIN,reverse,,,Reid,N. Reid,,,,,,,,,,Made,,2.0,1.21,M. Beasley,1627736.0,1.0,,,,,,,,,
156,PT02M01.00S,2021-11-02T00:36:12.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,12.828515111695138,49.50980392156863,1610612753,26,21,2021-11-02T00:36:19Z,1530000,2.0,68.0,1,left,M. Bamba 6' bank Hook (2 PTS) (T. Ross 1 AST),"[1628964, 203082]",1610612753.0,ORL,bank,,,Bamba,M. Bamba,,,,,,,,,,Made,,2.0,6.81,T. Ross,203082.0,1.0,,,,,,,,,
158,PT01M47.00S,2021-11-02T00:36:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.72339027595268,49.754901960784316,1610612750,28,21,2021-11-02T00:36:35Z,1550000,-1.0,16.0,1,right,N. Reid driving Layup (4 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,,,,,Made,,4.0,1.59,D. Russell,1626156.0,2.0,,,,,,,,,
159,PT01M47.00S,2021-11-02T00:36:32.2Z,1,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612750,28,21,2021-11-02T00:36:41Z,1560000,,,0,,M. Bamba shooting personal FOUL (1 PF) (Reid 1 FT),"[1628964, 1629675]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,1627534.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
161,PT01M47.00S,2021-11-02T00:36:56.2Z,1,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,29,21,2021-11-02T00:36:56Z,1580000,,,0,,N. Reid Free Throw 1 of 1 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
162,PT01M31.00S,2021-11-02T00:37:13.3Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,29,21,2021-11-02T00:37:18Z,1590000,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1627736]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1.0,Beasley,1627736.0,,,
163,PT01M31.00S,2021-11-02T00:37:13.3Z,1,REGULAR,steal,,[],1627736,,,1610612750,29,21,2021-11-02T00:37:16Z,1600000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT01M17.00S,2021-11-02T00:37:27.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,93.51182654402102,95.83333333333334,1610612750,29,21,2021-11-02T00:37:32Z,1610000,229.0,8.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,Missed,,,22.94,,,,,,,,,,,,
166,PT01M13.00S,2021-11-02T00:37:31.2Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,29,21,2021-11-02T00:37:32Z,1620000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,164.0,,,,,,2.0,2.0,0.0,,,,,,
167,PT01M09.00S,2021-11-02T00:37:35.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203082,16.63929040735874,93.62745098039215,1610612753,29,21,2021-11-02T00:37:42Z,1630000,-218.0,104.0,1,left,MISS T. Ross 24' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Missed,,,24.16,,,,,,,,,,,,
168,PT01M06.00S,2021-11-02T00:37:38.3Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,29,21,2021-11-02T00:37:42Z,1640000,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,167.0,,,,,,3.0,3.0,0.0,,,,,,
169,PT00M57.90S,2021-11-02T00:37:46.3Z,1,REGULAR,3pt,Jump Shot,[],1629675,70.77858081471747,69.85294117647058,1610612750,32,21,2021-11-02T00:37:51Z,1650000,99.0,222.0,1,right,N. Reid 24' 3PT  (8 PTS) (T. Prince 1 AST),"[1629675, 1627752]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,,8.0,24.34,T. Prince,1627752.0,1.0,,,,,,,,,
171,PT00M47.80S,2021-11-02T00:37:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,13.485545335085414,53.92156862745098,1610612753,32,21,2021-11-02T00:38:05Z,1670000,-20.0,74.0,1,left,MISS J. Suggs 7' floating Shot - blocked,"[1630591, 1626156]",1610612753.0,ORL,floating,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,7.68,,,,,,,,,,Russell,1626156.0,
172,PT00M47.80S,2021-11-02T00:37:59.2Z,1,REGULAR,block,,[],1626156,,,1610612753,32,21,2021-11-02T00:38:01Z,1680000,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M43.30S,2021-11-02T00:38:03.7Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,32,21,2021-11-02T00:38:05Z,1690000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,171.0,,,,,,1.0,1.0,0.0,,,,,,
174,PT00M41.20S,2021-11-02T00:38:05.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,70.38436268068331,20.098039215686274,1610612750,32,21,2021-11-02T00:38:11Z,1700000,-150.0,226.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Missed,,,27.09,,,,,,,,,,,,
175,PT00M38.40S,2021-11-02T00:38:08.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,32,21,2021-11-02T00:38:11Z,1710000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,174.0,,,,,,3.0,3.0,0.0,,,,,,
176,PT00M31.90S,2021-11-02T00:38:15.2Z,1,REGULAR,3pt,Jump Shot,[],203082,32.53942181340342,44.85294117647059,1610612753,32,24,2021-11-02T00:38:20Z,1720000,26.0,253.0,1,left,T. Ross 25' 3PT pullup (3 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,,,Made,,3.0,25.47,,,,,,,,,,,,
177,PT00M22.40S,2021-11-02T00:38:34.2Z,1,REGULAR,foul,offensive,['inpenalty'],1629675,,,1610612750,32,24,2021-11-02T00:38:44Z,1730000,,,0,,N. Reid offensive FOUL (1 PF),"[1629675, 1630591]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,203591.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,,
179,PT00M22.40S,2021-11-02T00:38:34.2Z,1,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,32,24,2021-11-02T00:38:34Z,1750000,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,203591.0,,,,,,,,,,,,,,,1.0,,,,,
180,PT00M03.70S,2021-11-02T00:39:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,5.732588699080158,51.225490196078425,1610612753,32,26,2021-11-02T00:39:09Z,1760000,-6.0,1.0,1,left,J. Suggs driving Layup (6 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,,,Made,,6.0,0.63,,,,,,,,,,,,
181,PT00M00.50S,2021-11-02T00:39:10.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,54.58278580814718,86.27450980392157,1610612750,32,26,2021-11-02T00:44:10Z,1770000,181.0,374.0,1,right,MISS D. Russell 41' running 3PT,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,,,Missed,,,41.6,,,,,,,,,,,,
182,PT00M00.50S,2021-11-02T00:39:10.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,32,26,2021-11-02T00:42:48Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,
