actionNumber,clock,timeActual,period,periodType,teamId,teamTricode,actionType,subType,descriptor,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,officialId,orderNumber,xLegacy,yLegacy,isFieldGoal,foulPersonalTotal,foulTechnicalTotal,side,description,playerName,playerNameI,personIdsFilter,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
178,PT10M34.00S,2022-02-17T01:43:03.5Z,2,REGULAR,1610612761.0,TOR,2pt,Layup,driving reverse,['pointsinthepaint'],201152,92.85479632063075,55.14705882352941,1610612761,25,34,2022-02-17T01:43:13Z,,1780000,26.0,15.0,1,,,right,T. Young driving reverse Layup (4 PTS),Young,T. Young,[201152],,,,,,,,2.96,Made,4.0,,,,,,,,,,,,,,
179,PT10M34.00S,2022-02-17T01:43:06.5Z,2,REGULAR,1610612750.0,MIN,foul,personal,shooting,['1freethrow'],1629675,,,1610612761,25,34,2022-02-17T01:43:16Z,1628954.0,1790000,,,0,1.0,0.0,,N. Reid shooting personal FOUL (1 PF) (Young 1 FT),Reid,N. Reid,"[1629675, 201152]",,,,,,,,,,,,,,,,,,,,Young,201152.0,,,
181,PT10M34.00S,2022-02-17T01:43:29.8Z,2,REGULAR,1610612761.0,TOR,freethrow,1 of 1,,[],201152,,,1610612761,25,34,2022-02-17T01:43:34Z,,1810000,,,0,,,,MISS T. Young Free Throw 1 of 1,Young,T. Young,[201152],,,,,,,,,Missed,,,,,,,,,,,,,,,
182,PT10M31.00S,2022-02-17T01:43:32.8Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1630183,,,1610612750,25,34,2022-02-17T01:43:34Z,,1820000,,,0,,,,J. McDaniels REBOUND (Off:0 Def:1),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,
183,PT10M21.00S,2022-02-17T01:43:44.2Z,2,REGULAR,1610612750.0,MIN,2pt,Layup,driving,['pointsinthepaint'],1629675,6.652431011826544,52.69607843137255,1610612750,27,34,2022-02-17T01:43:50Z,,1830000,-13.0,10.0,1,,,left,N. Reid driving Layup (2 PTS) (D. Russell 2 AST),Reid,N. Reid,"[1629675, 1626156]",,,,,,,,1.68,Made,2.0,,,,,,,D. Russell,1626156.0,2.0,,,,,
185,PT10M21.00S,2022-02-17T01:43:47.1Z,2,REGULAR,1610612761.0,TOR,foul,personal,shooting,['1freethrow'],201152,,,1610612750,27,34,2022-02-17T01:43:54Z,1628954.0,1850000,,,0,1.0,0.0,,T. Young shooting personal FOUL (1 PF) (Reid 1 FT),Young,T. Young,"[201152, 1629675]",,,,,,,,,,,,,,,,,,,,Reid,1629675.0,,,
187,PT10M21.00S,2022-02-17T01:44:11.0Z,2,REGULAR,1610612750.0,MIN,freethrow,1 of 1,,[],1629675,,,1610612750,27,34,2022-02-17T01:44:11Z,,1870000,,,0,,,,MISS N. Reid Free Throw 1 of 1,Reid,N. Reid,[1629675],,,,,,,,,Missed,,,,,,,,,,,,,,,
188,PT10M19.00S,2022-02-17T01:44:13.0Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1628449,,,1610612761,27,34,2022-02-17T01:44:14Z,,1880000,,,0,,,,C. Boucher REBOUND (Off:0 Def:4),Boucher,C. Boucher,[1628449],,,,,,,,,,,187.0,4.0,4.0,0.0,,,,,,,,,,
189,PT10M08.00S,2022-02-17T01:44:23.8Z,2,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1630567,88.91261498028909,94.85294117647058,1610612761,27,34,2022-02-17T01:44:28Z,,1890000,224.0,52.0,1,,,right,MISS S. Barnes 3PT,Barnes,S. Barnes,[1630567],,,,,,,,23.02,Missed,,,,,,,,,,,,,,,
190,PT10M05.00S,2022-02-17T01:44:26.8Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1629675,,,1610612750,27,34,2022-02-17T01:44:28Z,,1900000,,,0,,,,N. Reid REBOUND (Off:0 Def:2),Reid,N. Reid,[1629675],,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,
191,PT09M54.00S,2022-02-17T01:44:40.8Z,2,REGULAR,,,stoppage,out-of-bounds,,[],0,,,1610612750,27,34,2022-02-17T01:44:40Z,,1910000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M51.00S,2022-02-17T01:44:52.8Z,2,REGULAR,1610612750.0,MIN,2pt,Layup,,['pointsinthepaint'],1627736,7.178055190538765,47.549019607843135,1610612750,27,34,2022-02-17T01:44:57Z,,1920000,12.0,15.0,1,,,left,MISS M. Beasley Layup - blocked,Beasley,M. Beasley,"[1627736, 201152]",,,,,,,,1.94,Missed,,,,,,,,,,,,,Young,201152.0,
193,PT09M51.00S,2022-02-17T01:44:52.8Z,2,REGULAR,1610612761.0,TOR,block,,,[],201152,,,1610612750,27,34,2022-02-17T01:44:54Z,,1930000,,,0,,,,T. Young BLOCK (1 BLK),Young,T. Young,[201152],,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M49.00S,2022-02-17T01:44:54.8Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630567,,,1610612761,27,34,2022-02-17T01:44:57Z,,1940000,,,0,,,,S. Barnes REBOUND (Off:0 Def:2),Barnes,S. Barnes,[1630567],,,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,
195,PT09M46.00S,2022-02-17T01:44:57.9Z,2,REGULAR,1610612761.0,TOR,2pt,Layup,,"['pointsinthepaint', 'fastbreak']",1629018,92.59198423127464,56.61764705882353,1610612761,27,36,2022-02-17T01:45:03Z,,1950000,33.0,17.0,1,,,right,G. Trent Jr. Layup (15 PTS) (S. Barnes 2 AST),Trent Jr.,G. Trent Jr.,"[1629018, 1630567]",,,,,,,,3.73,Made,15.0,,,,,,,S. Barnes,1630567.0,2.0,,,,,
197,PT09M36.00S,2022-02-17T01:45:07.4Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1626156,33.459264126149804,49.26470588235294,1610612750,30,36,2022-02-17T01:45:12Z,,1970000,4.0,262.0,1,,,left,D. Russell 26' 3PT  (3 PTS) (M. Beasley 1 AST),Russell,D. Russell,"[1626156, 1627736]",,,,,,,,26.2,Made,3.0,,,,,,,M. Beasley,1627736.0,1.0,,,,,
199,PT09M27.00S,2022-02-17T01:45:17.5Z,2,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],201152,92.85479632063075,4.901960784313726,1610612761,30,36,2022-02-17T01:45:21Z,,1990000,-225.0,15.0,1,,,right,MISS T. Young 3PT,Young,T. Young,[201152],,,,,,,,22.6,Missed,,,,,,,,,,,,,,,
200,PT09M24.00S,2022-02-17T01:45:20.5Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1630183,,,1610612750,30,36,2022-02-17T01:45:21Z,,2000000,,,0,,,,J. McDaniels REBOUND (Off:0 Def:2),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,
201,PT09M17.00S,2022-02-17T01:45:26.7Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1627736,7.30946123521682,4.166666666666666,1610612750,33,36,2022-02-17T01:45:31Z,,2010000,229.0,16.0,1,,,left,M. Beasley 3PT  (6 PTS) (D. Russell 3 AST),Beasley,M. Beasley,"[1627736, 1626156]",,,,,,,,22.98,Made,6.0,,,,,,,D. Russell,1626156.0,3.0,,,,,
203,PT08M49.00S,2022-02-17T01:45:55.0Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,step back,[],1630625,72.09264126149803,52.20588235294118,1610612761,33,38,2022-02-17T01:46:00Z,,2030000,11.0,210.0,1,,,right,D. Banton 21' step back Jump Shot (2 PTS),Banton,D. Banton,[1630625],,,,,,,,21.01,Made,2.0,,,,,,,,,,,,,,
204,PT08M33.00S,2022-02-17T01:46:11.4Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1630183,27.283180026281208,22.058823529411764,1610612750,33,38,2022-02-17T01:46:18Z,,2040000,140.0,204.0,1,,,left,MISS J. McDaniels 24' 3PT,McDaniels,J. McDaniels,[1630183],,,,,,,,24.72,Missed,,,,,,,,,,,,,,,
205,PT08M32.00S,2022-02-17T01:46:12.4Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,['team'],0,,,1610612761,33,38,2022-02-17T01:46:18Z,,2050000,,,0,,,,TEAM defensive REBOUND,,,[],,,,,,,,,,,204.0,,,,,,,,,,,,,
206,PT08M32.00S,2022-02-17T01:46:16.0Z,2,REGULAR,,,stoppage,out-of-bounds,,[],0,,,1610612761,33,38,2022-02-17T01:46:16Z,,2060000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M32.00S,2022-02-17T01:46:17.4Z,2,REGULAR,1610612750.0,MIN,substitution,out,,[],1629162,,,1610612761,33,38,2022-02-17T01:46:28Z,,2070000,,,0,,,,SUB out: J. McLaughlin,McLaughlin,J. McLaughlin,[1629162],,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M32.00S,2022-02-17T01:46:17.4Z,2,REGULAR,1610612761.0,TOR,substitution,out,,[],1628449,,,1610612761,33,38,2022-02-17T01:46:28Z,,2080000,,,0,,,,SUB out: C. Boucher,Boucher,C. Boucher,[1628449],,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M32.00S,2022-02-17T01:46:17.4Z,2,REGULAR,1610612750.0,MIN,substitution,in,,[],1627752,,,1610612761,33,38,2022-02-17T01:46:28Z,,2090000,,,0,,,,SUB in: T. Prince,Prince,T. Prince,[1627752],,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M32.00S,2022-02-17T01:46:17.4Z,2,REGULAR,1610612761.0,TOR,substitution,in,,[],1628384,,,1610612761,33,38,2022-02-17T01:46:28Z,,2100000,,,0,,,,SUB in: O. Anunoby,Anunoby,O. Anunoby,[1628384],,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M16.00S,2022-02-17T01:46:48.7Z,2,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1629018,94.30026281208936,3.6764705882352944,1610612761,33,38,2022-02-17T01:46:54Z,,2110000,-232.0,1.0,1,,,right,MISS G. Trent Jr. 3PT,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,23.16,Missed,,,,,,,,,,,,,,,
212,PT08M14.00S,2022-02-17T01:46:50.7Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1627752,,,1610612750,33,38,2022-02-17T01:47:06Z,,2120000,,,0,,,,T. Prince REBOUND (Off:0 Def:1),Prince,T. Prince,[1627752],,,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,
213,PT08M09.00S,2022-02-17T01:46:54.8Z,2,REGULAR,1610612750.0,MIN,2pt,DUNK,running,"['pointsinthepaint', 'fastbreak']",1629675,6.389618922470433,50.245098039215684,1610612750,35,38,2022-02-17T01:47:01Z,,2130000,-1.0,8.0,1,,,left,N. Reid running DUNK (4 PTS) (D. Russell 4 AST),Reid,N. Reid,"[1629675, 1626156]",,,,,,,,0.77,Made,4.0,,,,,,,D. Russell,1626156.0,4.0,,,,,
215,PT07M50.00S,2022-02-17T01:47:13.2Z,2,REGULAR,1610612761.0,TOR,2pt,Layup,,['pointsinthepaint'],1628384,92.32917214191852,50.0,1610612761,35,38,2022-02-17T01:47:22Z,,2150000,0.0,20.0,1,,,right,MISS O. Anunoby Layup - blocked,Anunoby,O. Anunoby,"[1628384, 1630183]",,,,,,,,1.96,Missed,,,,,,,,,,,,,McDaniels,1630183.0,
217,PT07M50.00S,2022-02-17T01:47:13.2Z,2,REGULAR,1610612750.0,MIN,block,,,[],1630183,,,1610612761,35,38,2022-02-17T01:47:22Z,,2155000,,,0,,,,J. McDaniels BLOCK (1 BLK),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M47.00S,2022-02-17T01:47:16.2Z,2,REGULAR,1610612761.0,TOR,rebound,offensive,,[],201152,,,1610612761,35,38,2022-02-17T01:47:22Z,,2160000,,,0,,,,T. Young REBOUND (Off:1 Def:2),Young,T. Young,[201152],,,,,,,,,,,215.0,3.0,2.0,1.0,,,,,,,,,,
218,PT07M45.00S,2022-02-17T01:47:24.5Z,2,REGULAR,1610612761.0,TOR,turnover,lost ball,,[],1628384,,,1610612761,35,38,2022-02-17T01:57:33Z,1628954.0,2170000,,,0,,,,O. Anunoby lost ball TURNOVER (2 TO),Anunoby,O. Anunoby,[1628384],,,,,,,2.0,,,,,,,,,,,,,,,,,
219,PT07M36.00S,2022-02-17T01:47:35.0Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['fromturnover'],1627736,5.863994743758213,5.392156862745098,1610612750,35,38,2022-02-17T01:47:38Z,,2180000,223.0,3.0,1,,,left,MISS M. Beasley 3PT,Beasley,M. Beasley,[1627736],,,,,,,,22.3,Missed,,,,,,,,,,,,,,,
220,PT07M33.00S,2022-02-17T01:47:38.0Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1629018,,,1610612761,35,38,2022-02-17T01:47:38Z,,2190000,,,0,,,,G. Trent Jr. REBOUND (Off:0 Def:1),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,
221,PT07M26.00S,2022-02-17T01:47:44.9Z,2,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1628384,78.40013140604468,9.803921568627452,1610612761,35,38,2022-02-17T01:47:57Z,,2200000,-201.0,151.0,1,,,right,MISS O. Anunoby 25' 3PT,Anunoby,O. Anunoby,[1628384],,,,,,,,25.11,Missed,,,,,,,,,,,,,,,
222,PT07M23.00S,2022-02-17T01:47:47.9Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1630183,,,1610612750,35,38,2022-02-17T01:47:57Z,,2210000,,,0,,,,J. McDaniels REBOUND (Off:0 Def:3),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,
223,PT07M00.00S,2022-02-17T01:48:10.1Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1627752,25.969119579500656,17.892156862745097,1610612750,35,38,2022-02-17T01:48:16Z,,2220000,161.0,192.0,1,,,left,MISS T. Prince 24' 3PT,Prince,T. Prince,[1627752],,,,,,,,24.99,Missed,,,,,,,,,,,,,,,
224,PT06M56.00S,2022-02-17T01:48:14.1Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1629018,,,1610612761,35,38,2022-02-17T01:48:16Z,,2230000,,,0,,,,G. Trent Jr. REBOUND (Off:0 Def:2),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,
225,PT06M52.00S,2022-02-17T01:48:18.7Z,2,REGULAR,1610612761.0,TOR,2pt,Layup,,"['pointsinthepaint', 'fastbreak']",1629018,92.46057818659659,50.245098039215684,1610612761,35,38,2022-02-17T01:48:27Z,,2240000,1.0,18.0,1,,,right,MISS G. Trent Jr. Layup - blocked,Trent Jr.,G. Trent Jr.,"[1629018, 1627752]",,,,,,,,1.84,Missed,,,,,,,,,,,,,Prince,1627752.0,
226,PT06M52.00S,2022-02-17T01:48:18.7Z,2,REGULAR,1610612750.0,MIN,block,,,[],1627752,,,1610612761,35,38,2022-02-17T01:48:20Z,,2250000,,,0,,,,T. Prince BLOCK (1 BLK),Prince,T. Prince,[1627752],,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M50.00S,2022-02-17T01:48:20.7Z,2,REGULAR,1610612761.0,TOR,rebound,offensive,,[],1630625,,,1610612761,35,38,2022-02-17T01:48:27Z,,2260000,,,0,,,,D. Banton REBOUND (Off:1 Def:2),Banton,D. Banton,[1630625],,,,,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,,,
228,PT06M50.00S,2022-02-17T01:48:23.4Z,2,REGULAR,1610612750.0,MIN,foul,personal,shooting,['2freethrow'],1627752,,,1610612761,35,38,2022-02-17T01:48:36Z,1628954.0,2270000,,,0,1.0,0.0,,T. Prince shooting personal FOUL (1 PF) (Banton 2 FT),Prince,T. Prince,"[1627752, 1630625]",,,,,,,,,,,,,,,,,,,,Banton,1630625.0,,,
230,PT06M50.00S,2022-02-17T01:48:34.3Z,2,REGULAR,1610612750.0,MIN,timeout,full,,"['team', 'mandatory']",0,,,1610612761,35,38,2022-02-17T01:48:34Z,,2290000,,,0,,,,MIN Timeout,,,[],,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2022-02-17T01:50:53.9Z,2,REGULAR,1610612750.0,MIN,substitution,out,,[],1627736,,,1610612761,35,38,2022-02-17T01:51:19Z,,2300000,,,0,,,,SUB out: M. Beasley,Beasley,M. Beasley,[1627736],,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2022-02-17T01:50:53.9Z,2,REGULAR,1610612761.0,TOR,substitution,out,,[],201152,,,1610612761,35,38,2022-02-17T01:51:19Z,,2320000,,,0,,,,SUB out: T. Young,Young,T. Young,[201152],,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M50.00S,2022-02-17T01:50:53.9Z,2,REGULAR,1610612750.0,MIN,substitution,in,,[],201976,,,1610612761,35,38,2022-02-17T01:51:19Z,,2330000,,,0,,,,SUB in: P. Beverley,Beverley,P. Beverley,[201976],,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M50.00S,2022-02-17T01:50:53.9Z,2,REGULAR,1610612761.0,TOR,substitution,in,,[],203920,,,1610612761,35,38,2022-02-17T01:51:19Z,,2340000,,,0,,,,SUB in: K. Birch,Birch,K. Birch,[203920],,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M50.00S,2022-02-17T01:51:37.7Z,2,REGULAR,1610612761.0,TOR,freethrow,1 of 2,,['2ndchance'],1630625,,,1610612761,35,39,2022-02-17T01:51:55Z,,2360000,,,0,,,,D. Banton Free Throw 1 of 2 (3 PTS),Banton,D. Banton,[1630625],,,,,,,,,Made,3.0,,,,,,,,,,,,,,
238,PT06M50.00S,2022-02-17T01:51:37.7Z,2,REGULAR,1610612761.0,TOR,freethrow,2 of 2,,['2ndchance'],1630625,,,1610612761,35,39,2022-02-17T01:51:55Z,,2370000,,,0,,,,MISS D. Banton Free Throw 2 of 2,Banton,D. Banton,[1630625],,,,,,,,,Missed,,,,,,,,,,,,,,,
239,PT06M48.00S,2022-02-17T01:51:39.7Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1629675,,,1610612750,35,39,2022-02-17T01:51:55Z,,2380000,,,0,,,,N. Reid REBOUND (Off:0 Def:3),Reid,N. Reid,[1629675],,,,,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,,
240,PT06M35.00S,2022-02-17T01:52:06.8Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1626156,20.844283837056505,89.70588235294117,1610612750,35,39,2022-02-17T01:52:11Z,,2390000,-199.0,143.0,1,,,left,MISS D. Russell 24' 3PT,Russell,D. Russell,[1626156],,,,,,,,24.49,Missed,,,,,,,,,,,,,,,
241,PT06M32.00S,2022-02-17T01:52:09.8Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1628384,,,1610612761,35,39,2022-02-17T01:52:11Z,,2400000,,,0,,,,O. Anunoby REBOUND (Off:0 Def:1),Anunoby,O. Anunoby,[1628384],,,,,,,,,,,240.0,1.0,1.0,0.0,,,,,,,,,,
242,PT06M12.00S,2022-02-17T01:52:29.4Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,,['pointsinthepaint'],1630625,88.38699080157687,46.568627450980394,1610612761,35,39,2022-02-17T01:52:33Z,,2410000,-17.0,57.0,1,,,right,MISS D. Banton Jump Shot - blocked,Banton,D. Banton,"[1630625, 1629675]",,,,,,,,5.93,Missed,,,,,,,,,,,,,Reid,1629675.0,
243,PT06M12.00S,2022-02-17T01:52:29.4Z,2,REGULAR,1610612750.0,MIN,block,,,[],1629675,,,1610612761,35,39,2022-02-17T01:52:31Z,,2420000,,,0,,,,N. Reid BLOCK (2 BLK),Reid,N. Reid,[1629675],,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M10.00S,2022-02-17T01:52:31.4Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1626156,,,1610612750,35,39,2022-02-17T01:52:33Z,,2430000,,,0,,,,D. Russell REBOUND (Off:0 Def:2),Russell,D. Russell,[1626156],,,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,
245,PT06M07.00S,2022-02-17T01:52:35.5Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['fastbreak'],1630183,5.206964520367937,95.09803921568627,1610612750,35,39,2022-02-17T01:52:46Z,,2440000,-225.0,-4.0,1,,,left,MISS J. McDaniels 3PT,McDaniels,J. McDaniels,[1630183],,,,,,,,22.55,Missed,,,,,,,,,,,,,,,
246,PT06M03.00S,2022-02-17T01:52:39.5Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],203920,,,1610612761,35,39,2022-02-17T01:52:46Z,,2450000,,,0,,,,K. Birch REBOUND (Off:0 Def:2),Birch,K. Birch,[203920],,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,
313,PT05M57.00S,2022-02-17T01:52:54.7Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,,[],1629018,75.24638633377135,32.59803921568628,1610612761,35,39,2022-02-17T02:05:48Z,,2465000,-87.0,180.0,1,,,right,MISS G. Trent Jr. 20' Jump Shot - blocked,Trent Jr.,G. Trent Jr.,"[1629018, 1626156]",,,,,,,,20.01,Missed,,,,,,,,,,,,,Russell,1626156.0,
314,PT05M57.00S,2022-02-17T01:52:54.7Z,2,REGULAR,1610612750.0,MIN,block,,,[],1626156,,,1610612761,35,39,2022-02-17T02:05:24Z,,2472500,,,0,,,,D. Russell BLOCK (1 BLK),Russell,D. Russell,[1626156],,,,,,,,,,,,,,,,,,,,,,,,
315,PT05M55.00S,2022-02-17T01:52:56.7Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,['team'],0,,,1610612750,35,39,2022-02-17T02:05:48Z,,2476250,,,0,,,,TEAM defensive REBOUND,,,[],,,,,,,,,,,313.0,,,,,,,,,,,,,
249,PT05M55.00S,2022-02-17T01:53:13.9Z,2,REGULAR,1610612750.0,MIN,timeout,full,,"['team', 'mandatory']",0,,,1610612750,35,39,2022-02-17T02:05:24Z,,2480000,,,0,,,,MIN Timeout,,,[],,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M55.00S,2022-02-17T01:53:17.9Z,2,REGULAR,1610612750.0,MIN,instantreplay,challenge,overturned,[],0,,,1610612750,35,39,2022-02-17T02:05:24Z,1146.0,2490000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,No Foul on D. Russell
251,PT05M55.00S,2022-02-17T01:55:11.7Z,2,REGULAR,1610612750.0,MIN,substitution,out,,[],1629675,,,1610612750,35,39,2022-02-17T02:05:24Z,,2500000,,,0,,,,SUB out: N. Reid,Reid,N. Reid,[1629675],,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M55.00S,2022-02-17T01:55:11.7Z,2,REGULAR,1610612761.0,TOR,substitution,out,,[],1630625,,,1610612750,35,39,2022-02-17T02:05:24Z,,2510000,,,0,,,,SUB out: D. Banton,Banton,D. Banton,[1630625],,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M55.00S,2022-02-17T01:55:11.7Z,2,REGULAR,1610612750.0,MIN,substitution,in,,[],1626157,,,1610612750,35,39,2022-02-17T02:05:24Z,,2520000,,,0,,,,SUB in: K. Towns,Towns,K. Towns,[1626157],,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M55.00S,2022-02-17T01:55:11.7Z,2,REGULAR,1610612761.0,TOR,substitution,in,,[],1627783,,,1610612750,35,39,2022-02-17T02:05:24Z,,2530000,,,0,,,,SUB in: P. Siakam,Siakam,P. Siakam,[1627783],,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M53.00S,2022-02-17T01:56:38.9Z,2,REGULAR,1610612750.0,MIN,jumpball,recovered,challenge,[],201976,,,1610612750,35,39,2022-02-17T01:56:38Z,,2540000,,,0,,,,Jump Ball K. Towns vs. S. Barnes: Tip to P. Beverley,Beverley,P. Beverley,"[201976, 1626157, 1630567]",P. Beverley,201976.0,Towns,1626157.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,
258,PT05M30.00S,2022-02-17T01:57:01.3Z,2,REGULAR,1610612750.0,MIN,2pt,Jump Shot,step back,[],1627752,13.222733245729303,27.696078431372552,1610612750,37,39,2022-02-17T01:57:07Z,,2570000,112.0,72.0,1,,,left,T. Prince 13' step back Jump Shot (2 PTS),Prince,T. Prince,[1627752],,,,,,,,13.26,Made,2.0,,,,,,,,,,,,,,
259,PT05M08.00S,2022-02-17T01:57:23.8Z,2,REGULAR,1610612761.0,TOR,2pt,Layup,driving,['pointsinthepaint'],1627783,90.48948751642575,49.50980392156863,1610612761,37,39,2022-02-17T02:46:11Z,,2580000,-2.0,37.0,1,,,right,MISS P. Siakam driving Layup,Siakam,P. Siakam,[1627783],,,,,,,,3.7,Missed,,,,,,,,,,,,,,,
260,PT05M04.00S,2022-02-17T01:57:27.8Z,2,REGULAR,1610612761.0,TOR,rebound,offensive,,[],203920,,,1610612761,37,39,2022-02-17T01:57:30Z,,2590000,,,0,,,,K. Birch REBOUND (Off:1 Def:2),Birch,K. Birch,[203920],,,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,,,
261,PT05M04.00S,2022-02-17T01:57:27.7Z,2,REGULAR,1610612761.0,TOR,2pt,Layup,tip,"['2ndchance', 'pointsinthepaint']",203920,94.40999984741211,50.0,1610612761,37,41,2022-02-17T01:57:34Z,,2600000,0.0,0.0,1,,,right,K. Birch tip Layup (6 PTS),Birch,K. Birch,[203920],,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,,
262,PT04M50.00S,2022-02-17T01:57:41.8Z,2,REGULAR,1610612750.0,MIN,2pt,Jump Shot,floating,['pointsinthepaint'],1630183,7.966491458607096,57.35294117647059,1610612750,39,41,2022-02-17T01:57:47Z,,2610000,-37.0,22.0,1,,,left,J. McDaniels floating Jump Shot (7 PTS) (K. Towns 1 AST),McDaniels,J. McDaniels,"[1630183, 1626157]",,,,,,,,4.31,Made,7.0,,,,,,,K. Towns,1626157.0,1.0,,,,,
264,PT04M36.00S,2022-02-17T01:57:55.7Z,2,REGULAR,1610612761.0,TOR,2pt,Layup,,['pointsinthepaint'],1628384,92.06636005256242,56.86274509803921,1610612761,39,43,2022-02-17T01:58:00Z,,2630000,34.0,22.0,1,,,right,O. Anunoby Layup (2 PTS),Anunoby,O. Anunoby,[1628384],,,,,,,,4.08,Made,2.0,,,,,,,,,,,,,,
265,PT04M11.00S,2022-02-17T01:58:20.9Z,2,REGULAR,1610612750.0,MIN,2pt,Jump Shot,pullup,[],1626156,23.47240473061761,32.59803921568628,1610612750,39,43,2022-02-17T01:58:26Z,,2640000,87.0,168.0,1,,,left,MISS D. Russell 18' pullup Shot,Russell,D. Russell,[1626156],,,,,,,,18.93,Missed,,,,,,,,,,,,,,,
