actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
95,PT03M42.00S,2022-02-02T01:25:45.8Z,1,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612750,18,22,2022-02-02T01:25:55Z,940000,,,0,,M. Morris shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1628420, 1629020]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Vanderbilt,1629020.0,,
97,PT03M42.00S,2022-02-02T01:26:10.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612750,19,22,2022-02-02T01:26:10Z,960000,,,0,,J. Vanderbilt Free Throw 1 of 2 (9 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
98,PT03M42.00S,2022-02-02T01:26:11.5Z,1,REGULAR,substitution,out,[],203115,,,1610612750,19,22,2022-02-02T01:26:24Z,970000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M42.00S,2022-02-02T01:26:11.5Z,1,REGULAR,substitution,out,[],1628420,,,1610612750,19,22,2022-02-02T01:26:24Z,980000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M42.00S,2022-02-02T01:26:11.5Z,1,REGULAR,substitution,out,[],201145,,,1610612750,19,22,2022-02-02T01:26:24Z,990000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M42.00S,2022-02-02T01:26:11.5Z,1,REGULAR,substitution,in,[],203085,,,1610612750,19,22,2022-02-02T01:26:24Z,1000000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M42.00S,2022-02-02T01:26:11.5Z,1,REGULAR,substitution,in,[],1630192,,,1610612750,19,22,2022-02-02T01:26:24Z,1010000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2022-02-02T01:26:11.5Z,1,REGULAR,substitution,in,[],1630538,,,1610612750,19,22,2022-02-02T01:26:24Z,1020000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2022-02-02T01:26:33.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612750,20,22,2022-02-02T01:26:33Z,1030000,,,0,,J. Vanderbilt Free Throw 2 of 2 (10 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
105,PT03M27.00S,2022-02-02T01:26:50.4Z,1,REGULAR,3pt,Jump Shot,[],203085,92.19776609724047,3.9215686274509802,1610612743,20,25,2022-02-02T01:26:55Z,1040000,-230.0,21.0,1,right,A. Rivers 3PT  (3 PTS) (N. Jokic 6 AST),"[203085, 203999]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,23.13,Made,,,,,3.0,N. Jokic,203999.0,6.0,,,,,,,
107,PT03M14.00S,2022-02-02T01:27:03.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,27.151773981603156,60.78431372549019,1610612750,22,25,2022-02-02T01:27:07Z,1060000,-54.0,203.0,1,left,A. Edwards 20' pullup Jump Shot (2 PTS) (K. Towns 3 AST),"[1630162, 1626157]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,20.97,Made,,,,,2.0,K. Towns,1626157.0,3.0,,,,,,,
109,PT03M05.00S,2022-02-02T01:27:15.3Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,22,25,2022-02-02T01:27:23Z,1080000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1629020]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,
110,PT03M05.00S,2022-02-02T01:27:15.3Z,1,REGULAR,steal,,[],1629020,,,1610612750,22,25,2022-02-02T01:27:19Z,1090000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M05.00S,2022-02-02T01:27:20.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,22,25,2022-02-02T01:27:20Z,1100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2022-02-02T01:27:21.0Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,22,25,2022-02-02T01:27:38Z,1110000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2022-02-02T01:27:21.0Z,1,REGULAR,substitution,out,[],203932,,,1610612750,22,25,2022-02-02T01:27:38Z,1120000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2022-02-02T01:27:21.0Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,22,25,2022-02-02T01:27:38Z,1130000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2022-02-02T01:27:21.0Z,1,REGULAR,substitution,in,[],1627854,,,1610612750,22,25,2022-02-02T01:27:38Z,1140000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M56.00S,2022-02-02T01:27:42.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,27.54599211563732,78.18627450980392,1610612750,22,25,2022-02-02T01:27:48Z,1150000,-141.0,206.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,
117,PT02M52.00S,2022-02-02T01:27:46.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,22,25,2022-02-02T01:27:48Z,1160000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,116.0,3.0,3.0,0.0,,,,,,,,,,,
118,PT02M44.00S,2022-02-02T01:27:55.7Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,22,25,2022-02-02T01:28:02Z,1170000,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (4 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,4.0,,,,,,,,,,,,,1155.0,,,,,,
119,PT02M44.00S,2022-02-02T01:27:59.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,22,25,2022-02-02T01:27:59Z,1180000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M44.00S,2022-02-02T01:30:22.8Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,22,25,2022-02-02T01:30:44Z,1190000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2022-02-02T01:30:22.8Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,22,25,2022-02-02T01:30:44Z,1200000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M34.00S,2022-02-02T01:31:08.0Z,1,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612750,22,25,2022-02-02T01:31:48Z,1210000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Towns 2 FT),"[1630538, 1626157]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Towns,1626157.0,,
124,PT02M34.00S,2022-02-02T01:31:49.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626157,,,1610612750,23,25,2022-02-02T01:31:49Z,1230000,,,0,,K. Towns Free Throw 1 of 2 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
125,PT02M34.00S,2022-02-02T01:31:49.7Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,23,25,2022-02-02T01:31:55Z,1240000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M34.00S,2022-02-02T01:31:49.7Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,23,25,2022-02-02T01:31:55Z,1250000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2022-02-02T01:32:16.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626157,,,1610612750,24,25,2022-02-02T01:32:16Z,1260000,,,0,,K. Towns Free Throw 2 of 2 (6 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
128,PT02M14.00S,2022-02-02T01:32:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,82.07950065703022,53.92156862745098,1610612743,24,27,2022-02-02T01:32:41Z,1270000,20.0,116.0,1,right,N. Jokic 11' turnaround fadeaway Jump Shot (6 PTS),[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,,,,11.76,Made,,,,,6.0,,,,,,,,,,
129,PT02M00.00S,2022-02-02T01:32:50.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,6.521024967148489,3.1862745098039214,1610612750,24,27,2022-02-02T01:33:06Z,1280000,234.0,9.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,23.43,Missed,,,,,,,,,,,,,,,
130,PT01M58.00S,2022-02-02T01:32:52.1Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,24,27,2022-02-02T01:33:06Z,1290000,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,
131,PT01M39.00S,2022-02-02T01:33:12.1Z,1,REGULAR,turnover,bad pass,[],1630192,,,1610612743,24,27,2022-02-02T01:33:19Z,1300000,,,0,,Z. Nnaji bad pass TURNOVER (1 TO),"[1630192, 1627752]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,1.0,Prince,1627752.0,,,,,,,,,,,,,,,,,
132,PT01M39.00S,2022-02-02T01:33:12.1Z,1,REGULAR,steal,,[],1627752,,,1610612750,24,27,2022-02-02T01:33:13Z,1310000,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M33.00S,2022-02-02T01:33:17.9Z,1,REGULAR,turnover,lost ball,[],1627752,,,1610612750,24,27,2022-02-02T01:33:22Z,1320000,,,0,,T. Prince lost ball TURNOVER (1 TO),"[1627752, 203085]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,1.0,Rivers,203085.0,,,,,,,,,,,,,,,,,
134,PT01M33.00S,2022-02-02T01:33:17.9Z,1,REGULAR,steal,,[],203085,,,1610612743,24,27,2022-02-02T01:33:20Z,1330000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M25.00S,2022-02-02T01:33:25.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,86.67871222076215,4.901960784313726,1610612743,24,27,2022-02-02T01:33:30Z,1340000,-225.0,73.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,23.69,Missed,,,,,,,,,,,,,,,
136,PT01M22.00S,2022-02-02T01:33:28.2Z,1,REGULAR,rebound,defensive,[],1629162,,,1610612750,24,27,2022-02-02T01:33:30Z,1350000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,
137,PT01M17.00S,2022-02-02T01:33:33.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629162,7.046649145860711,50.245098039215684,1610612750,26,27,2022-02-02T01:33:38Z,1360000,-1.0,14.0,1,left,J. McLaughlin driving finger roll Layup (2 PTS),[1629162],1610612750.0,MIN,driving finger roll,,,McLaughlin,J. McLaughlin,,,,,,,,1.38,Made,,,,,2.0,,,,,,,,,,
138,PT01M06.00S,2022-02-02T01:33:46.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612743,26,27,2022-02-02T01:33:53Z,1370000,,,0,,K. Towns shooting personal FOUL (1 PF) (Jokic 2 FT),"[1626157, 203999]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Jokic,203999.0,,
140,PT01M06.00S,2022-02-02T01:34:13.0Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,26,28,2022-02-02T01:34:39Z,1390000,,,0,,N. Jokic Free Throw 1 of 2 (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
141,PT01M06.00S,2022-02-02T01:34:15.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612743,26,28,2022-02-02T01:34:24Z,1400000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M06.00S,2022-02-02T01:34:15.9Z,1,REGULAR,substitution,in,[],1629675,,,1610612743,26,28,2022-02-02T01:34:24Z,1410000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M06.00S,2022-02-02T01:34:13.0Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,26,28,2022-02-02T01:34:39Z,1420000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,Missed,,,,,,,,,,,,,,,
144,PT01M04.00S,2022-02-02T01:34:15.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,26,28,2022-02-02T01:34:39Z,1430000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT01M03.00S,2022-02-02T01:34:44.1Z,1,REGULAR,foul,personal,[],1627854,,,1610612750,26,28,2022-02-02T01:34:57Z,1440000,,,0,,B. Forbes take personal FOUL (1 PF),"[1627854, 1629162]",1610612743.0,DEN,take,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,McLaughlin,1629162.0,,
147,PT01M03.00S,2022-02-02T01:34:49.8Z,1,REGULAR,substitution,out,[],203999,,,1610612750,26,28,2022-02-02T01:34:55Z,1460000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M03.00S,2022-02-02T01:34:49.8Z,1,REGULAR,substitution,in,[],203210,,,1610612750,26,28,2022-02-02T01:34:55Z,1470000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M50.30S,2022-02-02T01:35:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,6.652431011826544,48.529411764705884,1610612750,26,28,2022-02-02T01:36:24Z,1480000,7.0,10.0,1,left,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,,,,1.24,Missed,,,,,,,,,,,,,,,
150,PT00M47.80S,2022-02-02T01:35:11.1Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,26,28,2022-02-02T01:35:11Z,1490000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,149.0,2.0,1.0,1.0,,,,,,,,,,,
151,PT00M47.30S,2022-02-02T01:35:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.863994743758213,50.245098039215684,1610612750,26,28,2022-02-02T01:35:20Z,1500000,-1.0,3.0,1,left,MISS N. Reid putback Layup - blocked,"[1629675, 1630192]",1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,,,,0.29,Missed,,,,,,,,,,,,,,Nnaji,1630192.0
152,PT00M47.30S,2022-02-02T01:35:11.7Z,1,REGULAR,block,,[],1630192,,,1610612750,26,28,2022-02-02T01:35:13Z,1510000,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M46.10S,2022-02-02T01:35:12.9Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,26,28,2022-02-02T01:35:20Z,1520000,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,151.0,3.0,1.0,2.0,,,,,,,,,,,
154,PT00M46.10S,2022-02-02T01:35:20.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612750,26,28,2022-02-02T01:35:31Z,1530000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Reid 2 FT),"[1630538, 1629675]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Reid,1629675.0,,
156,PT00M46.10S,2022-02-02T01:35:40.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629675,,,1610612750,27,28,2022-02-02T01:36:00Z,1550000,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
157,PT00M46.10S,2022-02-02T01:35:40.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629675,,,1610612750,27,28,2022-02-02T01:36:00Z,1560000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,Missed,,,,,,,,,,,,,,,
158,PT00M45.00S,2022-02-02T01:35:41.8Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,27,28,2022-02-02T01:36:00Z,1570000,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,
159,PT00M35.80S,2022-02-02T01:36:10.1Z,1,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,27,28,2022-02-02T01:36:15Z,1580000,,,0,,B. Hyland lost ball out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,lost ball,,,Hyland,B. Hyland,,,,,1.0,,,,,,,,,,,,,101283.0,,,,,,
160,PT00M18.00S,2022-02-02T01:36:38.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,21.369908015768726,11.029411764705882,1610612750,30,28,2022-02-02T01:36:42Z,1590000,195.0,148.0,1,left,M. Beasley 24' 3PT  (3 PTS) (T. Prince 1 AST),"[1627736, 1627752]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.5,Made,,,,,3.0,T. Prince,1627752.0,1.0,,,,,,,
162,PT00M02.50S,2022-02-02T01:36:59.2Z,1,REGULAR,3pt,Jump Shot,[],203210,71.30420499342969,24.509803921568626,1610612743,30,28,2022-02-02T01:37:09Z,1610000,-127.0,217.0,1,right,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,25.19,Missed,,,,,,,,,,,,,,,
163,PT00M02.50S,2022-02-02T01:36:59.2Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,30,28,2022-02-02T01:37:09Z,1620000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,
166,PT00M00.00S,2022-02-02T01:37:09.3Z,1,REGULAR,period,end,[],0,,,1610612750,30,28,2022-02-02T01:37:09Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-02-02T01:39:51.3Z,2,REGULAR,period,start,[],0,,,1610612750,30,28,2022-02-02T01:39:51Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M48.00S,2022-02-02T01:40:02.9Z,2,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612750,30,28,2022-02-02T01:40:10Z,1670000,,,0,,B. Forbes shooting personal FOUL (2 PF) (Nowell 2 FT),"[1627854, 1629669]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Nowell,1629669.0,,
170,PT11M48.00S,2022-02-02T01:40:36.6Z,2,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,31,28,2022-02-02T01:40:36Z,1690000,,,0,,J. Nowell Free Throw 1 of 2 (4 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
171,PT11M48.00S,2022-02-02T01:40:52.4Z,2,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,32,28,2022-02-02T01:40:52Z,1700000,,,0,,J. Nowell Free Throw 2 of 2 (5 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
172,PT11M32.00S,2022-02-02T01:41:10.9Z,2,REGULAR,2pt,Jump Shot,[],203210,92.19776609724047,24.264705882352942,1610612743,32,28,2022-02-02T01:41:15Z,1710000,-129.0,21.0,1,right,MISS J. Green 13' turnaround fadeaway Shot - blocked,"[203210, 1629675]",1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,,,,13.04,Missed,,,,,,,,,,,,,,Reid,1629675.0
173,PT11M32.00S,2022-02-02T01:41:10.9Z,2,REGULAR,block,,[],1629675,,,1610612743,32,28,2022-02-02T01:41:13Z,1720000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M28.00S,2022-02-02T01:41:14.9Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,32,28,2022-02-02T01:41:15Z,1730000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,
175,PT11M16.00S,2022-02-02T01:41:26.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,5.601182654402102,48.529411764705884,1610612750,34,28,2022-02-02T01:41:30Z,1740000,7.0,0.0,1,left,N. Reid cutting DUNK (3 PTS) (T. Prince 2 AST),"[1629675, 1627752]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,,,,0.74,Made,,,,,3.0,T. Prince,1627752.0,2.0,,,,,,,
177,PT10M48.00S,2022-02-02T01:41:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203085,92.19776609724047,53.92156862745098,1610612743,34,28,2022-02-02T01:41:59Z,1760000,20.0,21.0,1,right,MISS A. Rivers driving Layup,[203085],1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,,,,2.86,Missed,,,,,,,,,,,,,,,
178,PT10M46.00S,2022-02-02T01:41:56.1Z,2,REGULAR,rebound,offensive,[],203210,,,1610612743,34,28,2022-02-02T01:41:59Z,1770000,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,177.0,1.0,0.0,1.0,,,,,,,,,,,
179,PT10M45.00S,2022-02-02T01:41:57.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203210,92.9862023653088,50.245098039215684,1610612743,34,30,2022-02-02T01:42:03Z,1780000,1.0,13.0,1,right,J. Green putback DUNK (2 PTS),[203210],1610612743.0,DEN,putback,,,Green,J. Green,,,,,,,,1.35,Made,,,,,2.0,,,,,,,,,,
180,PT10M39.00S,2022-02-02T01:42:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,8.09789750328515,45.588235294117645,1610612750,34,30,2022-02-02T01:42:07Z,1790000,22.0,24.0,1,left,MISS T. Prince driving Layup,[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,,,,3.23,Missed,,,,,,,,,,,,,,,
181,PT10M38.00S,2022-02-02T01:42:05.1Z,2,REGULAR,rebound,offensive,[],1627752,,,1610612750,34,30,2022-02-02T01:42:05Z,1800000,,,0,,T. Prince REBOUND (Off:1 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,180.0,3.0,2.0,1.0,,,,,,,,,,,
182,PT10M28.00S,2022-02-02T01:42:16.6Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612750,34,30,2022-02-02T01:42:29Z,1810000,,,0,,J. Green shooting personal FOUL (1 PF) (Prince 2 FT),"[203210, 1627752]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Prince,1627752.0,,
184,PT10M28.00S,2022-02-02T01:42:50.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627752,,,1610612750,35,30,2022-02-02T01:43:16Z,1830000,,,0,,T. Prince Free Throw 1 of 2 (1 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
185,PT10M28.00S,2022-02-02T01:42:50.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627752,,,1610612750,35,30,2022-02-02T01:43:16Z,1840000,,,0,,MISS T. Prince Free Throw 2 of 2,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,Missed,,,,,,,,,,,,,,,
