actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
182,PT00M07.40S,2021-10-26T00:37:15.0Z,1,REGULAR,3pt,Jump Shot,[],1626156,79.58278580814718,90.93137254901961,1610612750,19,23,2021-10-26T00:37:31Z,1780000,205.0,139.0,1,right,MISS D. Russell 24' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,
183,PT00M04.20S,2021-10-26T00:37:18.2Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612740,19,23,2021-10-26T00:37:31Z,1790000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,
184,PT00M04.20S,2021-10-26T00:37:27.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612740,19,23,2021-10-26T00:37:49Z,1800000,,,0,,N. Reid personal FOUL (2 PF) (Graham 2 FT),"[1629675, 1628984]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,1627524.0,,,,,,,,2.0,0.0,Graham,1628984.0
186,PT00M04.20S,2021-10-26T00:37:56.6Z,1,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,19,24,2021-10-26T00:37:56Z,1820000,,,0,,D. Graham Free Throw 1 of 2 (3 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
187,PT00M04.20S,2021-10-26T00:37:57.2Z,1,REGULAR,substitution,out,[],1629637,,,1610612740,19,24,2021-10-26T00:38:04Z,1830000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M04.20S,2021-10-26T00:37:57.2Z,1,REGULAR,substitution,in,[],1630529,,,1610612740,19,24,2021-10-26T00:38:04Z,1840000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
189,PT00M04.20S,2021-10-26T00:38:22.9Z,1,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,19,25,2021-10-26T00:38:22Z,1850000,,,0,,D. Graham Free Throw 2 of 2 (4 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
192,PT00M00.00S,2021-10-26T00:38:35.5Z,1,REGULAR,period,end,[],0,,,1610612750,19,25,2021-10-26T00:38:35Z,1880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,out,['startperiod'],201976,,,1610612750,19,25,2021-10-26T00:41:10Z,1890000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,out,['startperiod'],202066,,,1610612750,19,25,2021-10-26T00:41:10Z,1900000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612750,19,25,2021-10-26T00:41:10Z,1910000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612750,19,25,2021-10-26T00:41:10Z,1920000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,in,['startperiod'],1629162,,,1610612750,19,25,2021-10-26T00:41:10Z,1930000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,in,['startperiod'],1630230,,,1610612750,19,25,2021-10-26T00:41:10Z,1940000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612750,19,25,2021-10-26T00:41:10Z,1950000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2021-10-26T00:40:33.8Z,2,REGULAR,substitution,in,['startperiod'],1629638,,,1610612750,19,25,2021-10-26T00:41:10Z,1960000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2021-10-26T00:41:12.4Z,2,REGULAR,period,start,[],0,,,1610612740,19,25,2021-10-26T00:41:12Z,1970000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT11M45.00S,2021-10-26T00:41:27.0Z,2,REGULAR,3pt,Jump Shot,[],1628984,7.835085413929041,95.58823529411765,1610612740,19,25,2021-10-26T00:41:54Z,1980000,-228.0,21.0,1,left,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,
203,PT11M41.00S,2021-10-26T00:41:31.0Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,19,25,2021-10-26T00:41:54Z,1990000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,
204,PT11M36.00S,2021-10-26T00:41:35.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627736,93.11760840998686,51.470588235294116,1610612750,19,25,2021-10-26T00:42:08Z,2000000,7.0,12.0,1,right,MISS M. Beasley alley-oop Layup,[1627736],1610612750.0,MIN,alley-oop,,,Beasley,M. Beasley,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,
205,PT11M34.00S,2021-10-26T00:41:37.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,19,25,2021-10-26T00:42:08Z,2010000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,
206,PT11M18.00S,2021-10-26T00:41:53.6Z,2,REGULAR,3pt,Jump Shot,[],1627742,18.084756898817346,93.87254901960785,1610612740,19,28,2021-10-26T00:42:12Z,2020000,-219.0,117.0,1,left,B. Ingram 24' 3PT  (9 PTS) (D. Graham 3 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,24.89,Made,,,,,,,,,9.0,D. Graham,1628984.0,3.0,,,,,,
208,PT10M54.00S,2021-10-26T00:42:19.9Z,2,REGULAR,turnover,out-of-bounds,[],1629162,,,1610612750,19,28,2021-10-26T00:42:24Z,2040000,,,0,,J. McLaughlin bad pass out-of-bounds TURNOVER (1 TO),[1629162],1610612750.0,MIN,bad pass,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,1627524.0,1.0,,,,,,,,,,
209,PT10M29.00S,2021-10-26T00:42:54.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628984,28.597240473061763,50.98039215686274,1610612740,19,30,2021-10-26T00:43:01Z,2050000,-5.0,216.0,1,left,D. Graham 21' floating Jump Shot (6 PTS),[1628984],1610612740.0,NOP,floating,,,Graham,D. Graham,,,,,21.64,Made,,,,,,,,,6.0,,,,,,,,,
210,PT10M13.00S,2021-10-26T00:43:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,93.11760840998686,54.41176470588235,1610612750,19,30,2021-10-26T00:43:15Z,2060000,22.0,12.0,1,right,MISS J. McLaughlin cutting Layup - blocked,"[1629162, 1629637]",1610612750.0,MIN,cutting,,,McLaughlin,J. McLaughlin,,,,,2.52,Missed,Hayes,1629637.0,,,,,,,,,,,,,,,,
211,PT10M13.00S,2021-10-26T00:43:09.6Z,2,REGULAR,block,,[],1629637,,,1610612750,19,30,2021-10-26T00:43:11Z,2070000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M10.00S,2021-10-26T00:43:12.6Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,19,30,2021-10-26T00:43:15Z,2080000,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,
213,PT10M05.00S,2021-10-26T00:43:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,6.258212877792378,51.9607843137255,1610612740,19,32,2021-10-26T00:43:23Z,2090000,-10.0,6.0,1,left,N. Alexander-Walker driving Layup (2 PTS),[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,1.17,Made,,,,,,,,,2.0,,,,,,,,,
214,PT10M05.00S,2021-10-26T00:43:21.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,19,32,2021-10-26T00:43:21Z,2100000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M05.00S,2021-10-26T00:45:15.9Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,19,32,2021-10-26T00:45:39Z,2110000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M05.00S,2021-10-26T00:45:15.9Z,2,REGULAR,substitution,out,[],1629020,,,1610612750,19,32,2021-10-26T00:45:39Z,2120000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
217,PT10M05.00S,2021-10-26T00:45:15.9Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,19,32,2021-10-26T00:45:39Z,2130000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
218,PT10M05.00S,2021-10-26T00:45:15.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,19,32,2021-10-26T00:45:39Z,2140000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
219,PT10M05.00S,2021-10-26T00:45:15.9Z,2,REGULAR,substitution,in,[],1627752,,,1610612750,19,32,2021-10-26T00:45:39Z,2150000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
220,PT10M05.00S,2021-10-26T00:45:15.9Z,2,REGULAR,substitution,in,[],201976,,,1610612750,19,32,2021-10-26T00:45:39Z,2160000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M44.00S,2021-10-26T00:46:30.8Z,2,REGULAR,3pt,Jump Shot,[],201976,89.17542706964521,4.411764705882353,1610612750,22,32,2021-10-26T00:46:35Z,2170000,-228.0,49.0,1,right,P. Beverley 3PT  (6 PTS) (J. McLaughlin 1 AST),"[201976, 1629162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,23.32,Made,,,,,,,,,6.0,J. McLaughlin,1629162.0,1.0,,,,,,
223,PT09M24.00S,2021-10-26T00:46:56.8Z,2,REGULAR,foul,personal,[],1627736,,,1610612740,22,32,2021-10-26T00:47:05Z,2190000,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1629637]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,1627524.0,,,,,,,,1.0,0.0,Hayes,1629637.0
225,PT09M15.00S,2021-10-26T00:47:22.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,12.828515111695138,51.9607843137255,1610612740,22,34,2021-10-26T00:47:27Z,2210000,-10.0,68.0,1,left,J. Hayes 6' Hook (4 PTS) (N. Marshall 1 AST),"[1629637, 1630230]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,6.88,Made,,,,,,,,,4.0,N. Marshall,1630230.0,1.0,,,,,,
227,PT09M04.00S,2021-10-26T00:47:33.0Z,2,REGULAR,3pt,Jump Shot,[],1626157,72.88107752956637,18.38235294117647,1610612750,22,34,2021-10-26T00:47:39Z,2230000,-158.0,202.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
228,PT09M00.00S,2021-10-26T00:47:37.0Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,22,34,2021-10-26T00:47:39Z,2240000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,
229,PT08M50.00S,2021-10-26T00:47:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,5.995400788436268,50.98039215686274,1610612740,22,36,2021-10-26T00:47:53Z,2250000,-5.0,4.0,1,left,N. Alexander-Walker driving finger roll Layup (4 PTS),[1629638],1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,0.63,Made,,,,,,,,,4.0,,,,,,,,,
230,PT08M43.00S,2021-10-26T00:47:53.2Z,2,REGULAR,3pt,Jump Shot,[],1627752,80.3712220762155,7.8431372549019605,1610612750,22,36,2021-10-26T00:47:58Z,2260000,-211.0,132.0,1,right,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
231,PT08M40.00S,2021-10-26T00:47:56.2Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,22,36,2021-10-26T00:47:58Z,2270000,,,0,,J. Hayes REBOUND (Off:2 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,230.0,4.0,2.0,2.0,,,,,,,,,,,,
232,PT08M38.00S,2021-10-26T00:48:02.8Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612740,22,36,2021-10-26T00:48:18Z,2280000,,,0,,P. Beverley shooting personal FOUL (1 PF) (Marshall 2 FT),"[201976, 1630230]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,2530.0,,,,,,,,1.0,0.0,Marshall,1630230.0
234,PT08M38.00S,2021-10-26T00:48:23.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612740,22,37,2021-10-26T00:48:43Z,2300000,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
235,PT08M38.00S,2021-10-26T00:48:24.1Z,2,REGULAR,substitution,out,[],1627736,,,1610612740,22,37,2021-10-26T00:48:36Z,2310000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M38.00S,2021-10-26T00:48:24.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612740,22,37,2021-10-26T00:48:36Z,2320000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M38.00S,2021-10-26T00:48:23.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612740,22,37,2021-10-26T00:48:43Z,2330000,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT08M36.00S,2021-10-26T00:48:25.4Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,22,37,2021-10-26T00:48:43Z,2340000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,
239,PT08M26.00S,2021-10-26T00:48:51.9Z,2,REGULAR,3pt,Jump Shot,[],1627752,76.95466491458606,86.51960784313727,1610612750,22,37,2021-10-26T00:48:56Z,2350000,183.0,164.0,1,right,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
240,PT08M22.00S,2021-10-26T00:48:55.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,22,37,2021-10-26T00:48:56Z,2360000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,
241,PT08M11.00S,2021-10-26T00:49:05.4Z,2,REGULAR,turnover,bad pass,[],1628984,,,1610612740,22,37,2021-10-26T00:49:11Z,2370000,,,0,,D. Graham bad pass TURNOVER (3 TO),"[1628984, 201976]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,3.0,,,,,Beverley,201976.0,,,,
242,PT08M11.00S,2021-10-26T00:49:05.4Z,2,REGULAR,steal,,[],201976,,,1610612750,22,37,2021-10-26T00:49:07Z,2380000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M03.00S,2021-10-26T00:49:16.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,22,37,2021-10-26T00:49:16Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M03.00S,2021-10-26T00:49:20.0Z,2,REGULAR,substitution,out,[],1628984,,,1610612750,22,37,2021-10-26T00:49:25Z,2400000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M03.00S,2021-10-26T00:49:20.0Z,2,REGULAR,substitution,in,[],1630184,,,1610612750,22,37,2021-10-26T00:49:25Z,2410000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M57.00S,2021-10-26T00:49:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627752,93.77463863337714,50.49019607843137,1610612750,24,37,2021-10-26T00:49:47Z,2420000,2.0,6.0,1,right,T. Prince driving Layup (2 PTS) (A. Edwards 1 AST),"[1627752, 1630162]",1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,0.65,Made,,,,,,,,,2.0,A. Edwards,1630162.0,1.0,,,,,,
248,PT07M57.00S,2021-10-26T00:49:46.5Z,2,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612750,24,37,2021-10-26T00:50:03Z,2440000,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Prince 1 FT),"[1629638, 1627752]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,200833.0,,,,,,,,1.0,0.0,Prince,1627752.0
250,PT07M57.00S,2021-10-26T00:50:14.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627752,,,1610612750,25,37,2021-10-26T00:50:14Z,2460000,,,0,,T. Prince Free Throw 1 of 1 (3 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
251,PT07M42.00S,2021-10-26T00:50:33.0Z,2,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,25,37,2021-10-26T00:50:40Z,2470000,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (1 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,,,,,,,,,200833.0,1.0,,,,,,,,,,
252,PT07M21.00S,2021-10-26T00:50:59.8Z,2,REGULAR,foul,personal,['2freethrow'],1630184,,,1610612750,25,37,2021-10-26T00:51:06Z,2480000,,,0,,K. Lewis Jr. shooting personal FOUL (2 PF) (Beverley 2 FT),"[1630184, 201976]",1610612740.0,NOP,shooting,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Beverley,201976.0
254,PT07M21.00S,2021-10-26T00:51:31.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201976,,,1610612750,26,37,2021-10-26T00:51:58Z,2500000,,,0,,P. Beverley Free Throw 1 of 2 (7 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
255,PT07M21.00S,2021-10-26T00:51:32.2Z,2,REGULAR,substitution,out,[],1629637,,,1610612750,26,37,2021-10-26T00:51:35Z,2510000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M21.00S,2021-10-26T00:51:32.2Z,2,REGULAR,substitution,in,[],202685,,,1610612750,26,37,2021-10-26T00:51:35Z,2520000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M21.00S,2021-10-26T00:51:31.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201976,,,1610612750,26,37,2021-10-26T00:51:58Z,2530000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT07M19.00S,2021-10-26T00:51:33.5Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,26,37,2021-10-26T00:51:58Z,2540000,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,,,,
259,PT07M08.00S,2021-10-26T00:52:07.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,29.517082785808146,26.715686274509803,1610612740,26,37,2021-10-26T00:52:17Z,2550000,116.0,225.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,
260,PT07M05.00S,2021-10-26T00:52:10.9Z,2,REGULAR,rebound,offensive,[],1627742,,,1610612740,26,37,2021-10-26T00:52:33Z,2560000,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,259.0,5.0,4.0,1.0,,,,,,,,,,,,
261,PT07M05.00S,2021-10-26T00:52:14.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627742,5.590000152587891,50.0,1610612740,26,37,2021-10-26T00:52:44Z,2570000,0.0,0.0,1,left,MISS B. Ingram tip Layup,[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
262,PT07M03.00S,2021-10-26T00:52:16.3Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,26,37,2021-10-26T00:52:44Z,2580000,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,261.0,5.0,3.0,2.0,,,,,,,,,,,,
263,PT06M58.00S,2021-10-26T00:52:25.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,26,37,2021-10-26T00:52:25Z,2590000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M58.00S,2021-10-26T00:54:39.2Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,26,37,2021-10-26T00:55:07Z,2600000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M58.00S,2021-10-26T00:54:39.2Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,26,37,2021-10-26T00:55:07Z,2610000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M52.00S,2021-10-26T00:55:27.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,5.863994743758213,53.92156862745098,1610612740,26,37,2021-10-26T00:55:54Z,2620000,-20.0,3.0,1,left,MISS H. Jones Layup - blocked,"[1630529, 201976]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1.98,Missed,Beverley,201976.0,,,,,,,,,,,,,,,,
267,PT06M52.00S,2021-10-26T00:55:27.4Z,2,REGULAR,block,,[],201976,,,1610612740,26,37,2021-10-26T00:55:29Z,2630000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M51.00S,2021-10-26T00:55:28.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,26,37,2021-10-26T00:56:26Z,2640000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,
269,PT06M51.00S,2021-10-26T00:55:31.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,26,37,2021-10-26T00:56:02Z,2650000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,200833.0,,,,,,,,,,,
270,PT06M40.00S,2021-10-26T00:55:55.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,26,37,2021-10-26T00:55:55Z,2660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M38.00S,2021-10-26T00:56:14.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,79.188567674113,8.57843137254902,1610612750,29,37,2021-10-26T00:56:29Z,2670000,-207.0,143.0,1,right,K. Towns 25' 3PT  (8 PTS) (P. Beverley 2 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.17,Made,,,,,,,,,8.0,P. Beverley,201976.0,2.0,,,,,,
