actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
178,PT00M29.70S,2022-04-08T00:40:17.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612750,28,32,2022-04-08T00:40:28Z,1760000,,,0,,Z. Collins shooting personal FOUL (1 PF) (Nowell 2 FT),"[1628380, 1629669]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Nowell,1629669.0,,,,,,
182,PT00M29.70S,2022-04-08T00:40:41.4Z,1,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,29,32,2022-04-08T00:40:41Z,1780000,,,0,,J. Nowell Free Throw 1 of 2 (1 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
183,PT00M29.70S,2022-04-08T00:40:56.4Z,1,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,30,32,2022-04-08T00:40:56Z,1790000,,,0,,J. Nowell Free Throw 2 of 2 (2 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
184,PT00M08.20S,2022-04-08T00:41:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,81.60315374507228,48.26133578431373,1610612759,30,32,2022-04-08T00:44:09Z,1800000,-9.0,120.0,1,right,MISS J. Richardson 12' pullup Shot,[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,12.07,Missed,,,,,,,,,,,,,,,,,,,
185,PT00M06.60S,2022-04-08T00:41:23.8Z,1,REGULAR,rebound,offensive,[],1626196,,,1610612759,30,32,2022-04-08T00:41:23Z,1810000,,,0,,J. Richardson REBOUND (Off:1 Def:0),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
186,PT00M05.90S,2022-04-08T00:41:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,92.46057818659659,49.01960784313725,1610612759,30,34,2022-04-08T00:41:40Z,1820000,-5.0,18.0,1,right,K. Bates-Diop alley-oop Layup (4 PTS) (J. Richardson 4 AST),"[1628966, 1626196]",1610612759.0,SAS,alley-oop,,,Bates-Diop,K. Bates-Diop,,,,,1.9,Made,,,,,4.0,,,,,,,,,J. Richardson,1626196.0,4.0,,,
188,PT00M05.90S,2022-04-08T00:41:42.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627752,,,1610612759,30,34,2022-04-08T00:41:55Z,1840000,,,0,,T. Prince shooting personal FOUL (2 PF) (Bates-Diop 1 FT),"[1627752, 1628966]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Bates-Diop,1628966.0,,,,,,
190,PT00M05.90S,2022-04-08T00:41:52.0Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,30,34,2022-04-08T00:42:08Z,1860000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT00M05.90S,2022-04-08T00:41:52.0Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,30,34,2022-04-08T00:42:08Z,1870000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT00M05.90S,2022-04-08T00:41:56.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628966,,,1610612759,30,35,2022-04-08T00:41:56Z,1880000,,,0,,K. Bates-Diop Free Throw 1 of 1 (5 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
193,PT00M01.20S,2022-04-08T00:42:05.3Z,1,REGULAR,turnover,lost ball,[],1629669,,,1610612750,30,35,2022-04-08T00:47:37Z,1890000,,,0,,J. Nowell lost ball TURNOVER (1 TO),"[1629669, 1629641]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,1.0,Langford,1629641.0,,,,,,,,,,,
194,PT00M01.20S,2022-04-08T00:42:05.3Z,1,REGULAR,steal,,[],1629641,,,1610612759,30,35,2022-04-08T00:47:37Z,1900000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT00M00.00S,2022-04-08T00:42:10.3Z,1,REGULAR,period,end,[],0,,,1610612759,30,35,2022-04-08T00:42:10Z,1910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2022-04-08T00:44:10.1Z,2,REGULAR,substitution,out,['startperiod'],1627752,,,1610612759,30,35,2022-04-08T00:44:43Z,1920000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2022-04-08T00:44:10.1Z,2,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,30,35,2022-04-08T00:44:43Z,1930000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2022-04-08T00:44:10.1Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,30,35,2022-04-08T00:44:43Z,1940000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2022-04-08T00:44:10.1Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612759,30,35,2022-04-08T00:44:43Z,1950000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2022-04-08T00:44:10.1Z,2,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,30,35,2022-04-08T00:44:43Z,1960000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2022-04-08T00:44:10.1Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,30,35,2022-04-08T00:44:43Z,1970000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2022-04-08T00:44:57.9Z,2,REGULAR,period,start,[],0,,,1610612750,30,35,2022-04-08T00:44:57Z,1980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT11M53.00S,2022-04-08T00:45:04.7Z,2,REGULAR,3pt,Jump Shot,[],1629675,4.944152431011826,94.36274509803921,1610612750,30,35,2022-04-08T00:45:12Z,1990000,-222.0,-6.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,,
204,PT11M51.00S,2022-04-08T00:45:06.7Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,30,35,2022-04-08T00:45:06Z,2000000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,203.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
205,PT11M49.00S,2022-04-08T00:45:08.8Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612750,30,35,2022-04-08T00:48:31Z,2010000,,,0,,T. Jones shooting personal FOUL (2 PF) (Nowell 2 FT),"[1630200, 1629669]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Nowell,1629669.0,,,,,,
207,PT11M49.00S,2022-04-08T00:45:33.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629669,,,1610612750,31,35,2022-04-08T00:45:33Z,2030000,,,0,,J. Nowell Free Throw 1 of 2 (3 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
208,PT11M49.00S,2022-04-08T00:45:44.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629669,,,1610612750,32,35,2022-04-08T00:45:44Z,2040000,,,0,,J. Nowell Free Throw 2 of 2 (4 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
209,PT11M36.00S,2022-04-08T00:45:59.1Z,2,REGULAR,2pt,Jump Shot,[],1630170,85.10183968462549,65.93137254901961,1610612759,32,37,2022-04-08T00:46:03Z,2050000,80.0,88.0,1,right,D. Vassell 11' pullup Jump Shot (6 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,11.84,Made,,,,,6.0,,,,,,,,,,,,,,
210,PT11M27.00S,2022-04-08T00:46:08.6Z,2,REGULAR,2pt,Jump Shot,[],1629669,6.258212877792378,77.45098039215686,1610612750,32,37,2022-04-08T00:46:14Z,2060000,-137.0,6.0,1,left,MISS J. Nowell 13' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,13.74,Missed,,,,,,,,,,,,,,,,,,,
211,PT11M24.00S,2022-04-08T00:46:11.2Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,32,37,2022-04-08T00:46:11Z,2070000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,210.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
212,PT11M23.00S,2022-04-08T00:46:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,12.302890932982917,40.44117647058824,1610612750,34,37,2022-04-08T00:46:20Z,2080000,48.0,63.0,1,left,J. Vanderbilt 7' putback Layup (4 PTS),[1629020],1610612750.0,MIN,putback,,,Vanderbilt,J. Vanderbilt,,,,,7.92,Made,,,,,4.0,,,,,,,,,,,,,,
213,PT11M08.00S,2022-04-08T00:46:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,81.99737187910644,50.24892769607843,1610612759,34,37,2022-04-08T00:50:01Z,2090000,1.0,117.0,1,right,MISS D. Vassell 11' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,11.67,Missed,,,,,,,,,,,,,,,,,,,
214,PT11M04.00S,2022-04-08T00:46:31.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,34,37,2022-04-08T00:46:33Z,2100000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,213.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
215,PT10M56.00S,2022-04-08T00:46:39.9Z,2,REGULAR,2pt,Jump Shot,[],1630183,22.733245729303547,39.928002450980394,1610612750,34,37,2022-04-08T00:50:51Z,2110000,50.0,161.0,1,left,MISS J. McDaniels 16' floating Shot,[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,16.89,Missed,,,,,,,,,,,,,,,,,,,
216,PT10M54.00S,2022-04-08T00:46:41.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,34,37,2022-04-08T00:46:47Z,2120000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,,
217,PT10M54.00S,2022-04-08T00:46:46.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,34,37,2022-04-08T00:46:46Z,2130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT10M54.00S,2022-04-08T00:46:48.2Z,2,REGULAR,substitution,out,[],1629641,,,1610612759,34,37,2022-04-08T00:46:53Z,2140000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT10M54.00S,2022-04-08T00:46:48.2Z,2,REGULAR,substitution,in,[],1630563,,,1610612759,34,37,2022-04-08T00:46:53Z,2150000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT10M38.00S,2022-04-08T00:47:14.1Z,2,REGULAR,2pt,Jump Shot,[],1630563,75.29566360052563,56.51424632352941,1610612759,34,37,2022-04-08T00:51:52Z,2160000,33.0,180.0,1,right,MISS J. Primo 18' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,18.26,Missed,,,,,,,,,,,,,,,,,,,
221,PT10M35.00S,2022-04-08T00:47:17.1Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,34,37,2022-04-08T00:47:18Z,2170000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
222,PT10M19.00S,2022-04-08T00:47:32.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,34.94374178712221,62.71063112745098,1610612750,34,37,2022-04-08T00:51:59Z,2180000,-64.0,276.0,1,left,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
223,PT10M16.00S,2022-04-08T00:47:35.2Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,34,37,2022-04-08T00:47:42Z,2190000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,222.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
224,PT10M15.00S,2022-04-08T00:47:38.5Z,2,REGULAR,turnover,traveling,[],1629675,,,1610612750,34,37,2022-04-08T00:47:46Z,2200000,,,0,,N. Reid traveling TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,1.0,,,1830.0,,,,,,,,,,
225,PT10M04.00S,2022-04-08T00:48:00.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,83.96846254927726,59.47457107843137,1610612759,34,37,2022-04-08T00:53:25Z,2210000,47.0,98.0,1,right,MISS T. Jones 10' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,10.9,Missed,,,,,,,,,,,,,,,,,,,
226,PT09M59.00S,2022-04-08T00:48:05.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,34,37,2022-04-08T00:53:25Z,2220000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
227,PT09M47.00S,2022-04-08T00:48:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,5.338370565045992,50.73529411764706,1610612750,36,37,2022-04-08T00:48:21Z,2230000,-4.0,-2.0,1,left,J. Nowell driving Layup (6 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,0.44,Made,,,,,6.0,,,,,,,,,,,,,,
228,PT09M31.00S,2022-04-08T00:48:36.7Z,2,REGULAR,violation,kicked ball,[],1629675,,,1610612759,36,37,2022-04-08T00:48:43Z,2240000,,,0,,N. Reid kicked ball VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,1627962.0,,,,,,,,,,
229,PT09M26.00S,2022-04-08T00:49:03.0Z,2,REGULAR,foul,personal,[],1629669,,,1610612759,36,37,2022-04-08T00:49:08Z,2250000,,,0,,J. Nowell personal FOUL (1 PF),"[1629669, 1628966]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Bates-Diop,1628966.0,,,,,,
231,PT09M16.00S,2022-04-08T00:49:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,87.25361366622865,42.62408088235294,1610612759,36,37,2022-04-08T00:54:24Z,2270000,-37.0,67.0,1,right,MISS Z. Collins 7' floating Shot,[1628380],1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,7.68,Missed,,,,,,,,,,,,,,,,,,,
232,PT09M12.00S,2022-04-08T00:49:34.1Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,36,37,2022-04-08T00:54:24Z,2280000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
233,PT08M57.00S,2022-04-08T00:49:48.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,29.82917214191852,26.692708333333343,1610612750,39,37,2022-04-08T00:55:13Z,2290000,117.0,228.0,1,left,J. McDaniels 25' 3PT pullup (3 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,25.6,Made,,,,,3.0,,,,,,,,,,,,,,
234,PT08M41.00S,2022-04-08T00:50:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,93.38042049934296,49.26470588235294,1610612759,39,39,2022-04-08T00:50:08Z,2300000,-4.0,10.0,1,right,K. Bates-Diop cutting Layup (7 PTS) (J. Primo 2 AST),"[1628966, 1630563]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,1.04,Made,,,,,7.0,,,,,,,,,J. Primo,1630563.0,2.0,,,
236,PT08M32.00S,2022-04-08T00:50:14.3Z,2,REGULAR,3pt,Jump Shot,[],1629669,23.078186596583443,85.5392156862745,1610612750,39,39,2022-04-08T00:50:19Z,2320000,-178.0,164.0,1,left,MISS J. Nowell 24' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
237,PT08M29.00S,2022-04-08T00:50:17.3Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,39,39,2022-04-08T01:00:04Z,2330000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,236.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
301,PT08M28.00S,2022-04-08T00:50:22.1Z,2,REGULAR,turnover,lost ball,[],1628966,,,1610612759,39,39,2022-04-08T01:01:50Z,2335000,,,0,,K. Bates-Diop lost ball TURNOVER (1 TO),"[1628966, 1629020]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,
302,PT08M28.00S,2022-04-08T00:50:22.1Z,2,REGULAR,steal,,[],1629020,,,1610612750,39,39,2022-04-08T01:01:23Z,2337500,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M16.00S,2022-04-08T00:50:29.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,23.99802890932983,12.009803921568627,1610612750,42,39,2022-04-08T01:01:23Z,2340000,190.0,173.0,1,left,J. McDaniels 25' 3PT step back (6 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,25.7,Made,,,,,6.0,,,,,,,,,N. Reid,1629675.0,1.0,,,
240,PT08M10.00S,2022-04-08T00:50:54.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,42,39,2022-04-08T00:50:54Z,2360000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612759,42,39,2022-04-08T00:53:31Z,2370000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,42,39,2022-04-08T00:53:31Z,2380000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,42,39,2022-04-08T00:53:31Z,2390000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,42,39,2022-04-08T00:53:31Z,2400000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612759,42,39,2022-04-08T00:53:31Z,2410000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,42,39,2022-04-08T00:53:31Z,2420000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,in,[],1630580,,,1610612759,42,39,2022-04-08T00:53:31Z,2430000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M10.00S,2022-04-08T00:53:11.1Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,42,39,2022-04-08T00:53:31Z,2440000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M57.00S,2022-04-08T00:53:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,80.89684625492772,44.36274509803921,1610612759,42,41,2022-04-08T00:53:56Z,2450000,-28.0,127.0,1,right,T. Jones 13' pullup Jump Shot (6 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,13.02,Made,,,,,6.0,,,,,,,,,,,,,,
250,PT07M40.00S,2022-04-08T00:54:08.4Z,2,REGULAR,2pt,Jump Shot,[],1626157,23.12746386333771,43.359375,1610612750,42,41,2022-04-08T01:00:23Z,2460000,33.0,165.0,1,left,MISS K. Towns 16' fadeaway Shot,[1626157],1610612750.0,MIN,fadeaway,,,Towns,K. Towns,,,,,16.82,Missed,,,,,,,,,,,,,,,,,,,
251,PT07M39.00S,2022-04-08T00:54:09.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,42,41,2022-04-08T00:54:16Z,2470000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,
252,PT07M39.00S,2022-04-08T00:54:15.1Z,2,REGULAR,foul,personal,[],1629020,,,1610612759,42,41,2022-04-08T00:54:22Z,2480000,,,0,,J. Vanderbilt loose ball personal FOUL (1 PF),"[1629020, 1627751]",1610612750.0,MIN,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,1830.0,1.0,0.0,Poeltl,1627751.0,,,,,,
254,PT07M39.00S,2022-04-08T00:54:21.4Z,2,REGULAR,substitution,out,[],1629162,,,1610612759,42,41,2022-04-08T00:54:26Z,2500000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M39.00S,2022-04-08T00:54:21.4Z,2,REGULAR,substitution,in,[],201976,,,1610612759,42,41,2022-04-08T00:54:26Z,2510000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M29.00S,2022-04-08T00:54:42.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,85.3646517739816,52.69607843137255,1610612759,42,43,2022-04-08T00:54:50Z,2520000,13.0,85.0,1,right,J. Poeltl 8' Hook (6 PTS) (T. Jones 2 AST),"[1627751, 1630200]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,8.62,Made,,,,,6.0,,,,,,,,,T. Jones,1630200.0,2.0,,,
258,PT07M19.00S,2022-04-08T00:54:55.8Z,2,REGULAR,foul,personal,[],1630580,,,1610612750,42,43,2022-04-08T01:01:29Z,2540000,,,0,,J. Wieskamp personal FOUL (1 PF),"[1630580, 1629020]",1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,
260,PT07M19.00S,2022-04-08T00:55:01.6Z,2,REGULAR,substitution,out,[],1629020,,,1610612750,42,43,2022-04-08T00:55:14Z,2560000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M19.00S,2022-04-08T00:55:01.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,42,43,2022-04-08T00:55:14Z,2570000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M06.00S,2022-04-08T00:55:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,11.514454664914586,42.64705882352941,1610612750,42,43,2022-04-08T01:02:07Z,2580000,37.0,56.0,1,left,MISS J. Nowell 6' driving floating Shot,[1629669],1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,6.68,Missed,,,,,,,,,,,,,,,,,,,
263,PT07M04.00S,2022-04-08T00:55:40.3Z,2,REGULAR,rebound,offensive,[],1629669,,,1610612750,42,43,2022-04-08T00:55:46Z,2590000,,,0,,J. Nowell REBOUND (Off:1 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,262.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
