actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
278,PT05M56.00S,2022-03-02T02:01:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,93.11760840998686,95.58823529411765,1610612744,50,45,2022-03-02T02:01:15Z,2750000,228.0,12.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
279,PT05M53.00S,2022-03-02T02:01:13.8Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,50,45,2022-03-02T02:01:15Z,2760000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,,
280,PT05M44.00S,2022-03-02T02:01:22.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201976,12.040078843626807,39.705882352941174,1610612750,52,45,2022-03-02T02:01:29Z,2770000,51.0,61.0,1,left,P. Beverley 7' driving Hook (10 PTS) (N. Reid 1 AST),"[201976, 1629675]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,7.96,Made,10.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,,
282,PT05M31.00S,2022-03-02T02:01:35.7Z,2,REGULAR,2pt,Jump Shot,[],1627814,81.94809461235218,68.62745098039215,1610612744,52,47,2022-03-02T02:01:41Z,2790000,93.0,117.0,1,right,D. Lee 14' pullup Jump Shot (11 PTS) (J. Toscano-Anderson 2 AST),"[1627814, 1629308]",1610612744.0,GSW,pullup,,,Lee,D. Lee,,,,,14.97,Made,11.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,,,,,,,,,
284,PT05M22.00S,2022-03-02T02:01:48.8Z,2,REGULAR,foul,personal,[],1627814,,,1610612750,52,47,2022-03-02T02:01:57Z,2810000,,,0,,D. Lee personal FOUL (2 PF),"[1627814, 201976]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,2534.0,,2.0,0.0,Beverley,201976.0,,,,,
286,PT05M13.00S,2022-03-02T02:02:17.4Z,2,REGULAR,3pt,Jump Shot,[],201976,22.28975032851511,8.333333333333332,1610612750,52,47,2022-03-02T02:02:21Z,2830000,208.0,157.0,1,left,MISS P. Beverley 26' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
287,PT05M09.00S,2022-03-02T02:02:21.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,52,47,2022-03-02T02:02:21Z,2840000,,,0,,K. Looney REBOUND (Off:0 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,286.0,6.0,6.0,0.0,,,,,,,,,,,
288,PT05M01.00S,2022-03-02T02:02:30.7Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,52,47,2022-03-02T02:02:37Z,2850000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (3 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,203593.0,3.0,,,,,,,,,
289,PT05M01.00S,2022-03-02T02:02:36.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,52,47,2022-03-02T02:02:36Z,2860000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M01.00S,2022-03-02T02:04:37.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,52,47,2022-03-02T02:05:19Z,2870000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M01.00S,2022-03-02T02:04:37.6Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,52,47,2022-03-02T02:05:19Z,2880000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M41.00S,2022-03-02T02:05:49.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,17.69053876478318,44.85294117647059,1610612750,52,47,2022-03-02T02:05:55Z,2890000,26.0,114.0,1,left,MISS K. Towns 11' turnaround fadeaway Shot,[1626157],1610612750.0,MIN,turnaround fadeaway,,,Towns,K. Towns,,,,,11.67,Missed,,,,,,,,,,,,,,,,,,,
293,PT04M38.00S,2022-03-02T02:05:52.9Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,52,47,2022-03-02T02:05:55Z,2900000,,,0,,K. Looney REBOUND (Off:0 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,292.0,7.0,7.0,0.0,,,,,,,,,,,
294,PT04M26.00S,2022-03-02T02:06:04.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.46452036793693,70.58823529411765,1610612744,52,47,2022-03-02T02:06:11Z,2910000,103.0,235.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
295,PT04M23.00S,2022-03-02T02:06:07.5Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,52,47,2022-03-02T02:06:11Z,2920000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,294.0,1.0,1.0,0.0,,,,,,,,,,,
297,PT04M20.00S,2022-03-02T02:06:11.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630183,6.521024967148489,51.225490196078425,1610612750,54,47,2022-03-02T02:09:29Z,2930000,-6.0,9.0,1,left,J. McDaniels running Layup (2 PTS) (P. Beverley 2 AST),"[1630183, 201976]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,1.07,Made,2.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,,,,
298,PT04M20.00S,2022-03-02T02:06:16.4Z,2,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612750,54,47,2022-03-02T02:06:25Z,2940000,,,0,,D. Lee shooting personal FOUL (3 PF) (McDaniels 1 FT),"[1627814, 1630183]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,203593.0,,3.0,0.0,McDaniels,1630183.0,,,,,
300,PT04M20.00S,2022-03-02T02:06:29.4Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,54,47,2022-03-02T02:07:21Z,2960000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M20.00S,2022-03-02T02:06:29.4Z,2,REGULAR,substitution,out,[],1627814,,,1610612750,54,47,2022-03-02T02:07:21Z,2970000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M20.00S,2022-03-02T02:06:29.4Z,2,REGULAR,substitution,in,[],1629669,,,1610612750,54,47,2022-03-02T02:07:21Z,2980000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M20.00S,2022-03-02T02:06:29.4Z,2,REGULAR,substitution,in,[],201939,,,1610612750,54,47,2022-03-02T02:07:21Z,2990000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M20.00S,2022-03-02T02:06:56.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630183,,,1610612750,55,47,2022-03-02T02:06:56Z,3000000,,,0,,J. McDaniels Free Throw 1 of 1 (3 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
306,PT04M05.00S,2022-03-02T02:07:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,92.77266754270697,54.04411764705882,1610612744,55,49,2022-03-02T02:07:21Z,3010000,20.0,15.0,1,right,J. Toscano-Anderson driving Layup (2 PTS) (A. Wiggins 2 AST),"[1629308, 203952]",1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,2.54,Made,2.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,,
308,PT03M55.00S,2022-03-02T02:07:22.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,32.14520367936925,52.94117647058824,1610612750,58,49,2022-03-02T02:07:27Z,3030000,-15.0,250.0,1,left,K. Towns 25' 3PT  (18 PTS) (P. Beverley 3 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.01,Made,18.0,P. Beverley,201976.0,3.0,,,,,,,,,,,,,,,
310,PT03M45.00S,2022-03-02T02:07:36.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629669,,,1610612744,58,49,2022-03-02T02:07:51Z,3050000,,,0,,J. Nowell shooting personal FOUL (1 PF) (Curry 2 FT),"[1629669, 201939]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,,,,,,,,,,,2534.0,,1.0,0.0,Curry,201939.0,,,,,
312,PT03M45.00S,2022-03-02T02:08:05.0Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,58,50,2022-03-02T02:08:05Z,3070000,,,0,,S. Curry Free Throw 1 of 2 (11 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
313,PT03M45.00S,2022-03-02T02:08:18.5Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,58,51,2022-03-02T02:08:18Z,3080000,,,0,,S. Curry Free Throw 2 of 2 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
314,PT03M27.00S,2022-03-02T02:08:38.7Z,2,REGULAR,3pt,Jump Shot,[],201976,5.338370565045992,95.34313725490196,1610612750,58,51,2022-03-02T02:08:47Z,3090000,-227.0,-2.0,1,left,MISS P. Beverley 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
315,PT03M23.00S,2022-03-02T02:08:42.7Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,58,51,2022-03-02T02:08:47Z,3100000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,314.0,4.0,3.0,1.0,,,,,,,,,,,
316,PT03M21.00S,2022-03-02T02:08:43.8Z,2,REGULAR,turnover,lost ball,[],1629020,,,1610612750,58,51,2022-03-02T02:08:51Z,3110000,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 203952]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,1.0,,,,,Wiggins,203952.0,,,
317,PT03M21.00S,2022-03-02T02:08:43.8Z,2,REGULAR,steal,,[],203952,,,1610612744,58,51,2022-03-02T02:08:45Z,3120000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M16.00S,2022-03-02T02:08:49.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,76.03482260183968,11.76470588235294,1610612744,58,54,2022-03-02T02:08:58Z,3130000,-191.0,173.0,1,right,S. Curry 25' 3PT  (15 PTS) (A. Wiggins 3 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.77,Made,15.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,,,,
320,PT02M58.00S,2022-03-02T02:09:06.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,12.434296977660972,37.00980392156863,1610612750,60,54,2022-03-02T02:09:14Z,3150000,65.0,64.0,1,left,K. Towns 9' turnaround Hook (20 PTS) (P. Beverley 4 AST),"[1626157, 201976]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,9.15,Made,20.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,,,
322,PT02M45.00S,2022-03-02T02:09:22.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,60,54,2022-03-02T02:09:22Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M40.00S,2022-03-02T02:09:44.8Z,2,REGULAR,foul,offensive,[],1626172,,,1610612744,60,54,2022-03-02T02:13:07Z,3180000,,,0,,K. Looney charge offensive FOUL (3 PF),"[1626172, 1629669]",1610612744.0,GSW,charge,,,Looney,K. Looney,,,,,,,,,,,,,,,203593.0,,3.0,0.0,Nowell,1629669.0,,,,,
325,PT02M40.00S,2022-03-02T02:09:44.8Z,2,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,60,54,2022-03-02T02:09:44Z,3200000,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,203593.0,1.0,,,,,,,,,
326,PT02M32.00S,2022-03-02T02:10:13.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,26.888961892247043,17.401960784313726,1610612750,63,54,2022-03-02T02:10:17Z,3210000,163.0,200.0,1,left,J. McDaniels 25' 3PT  (6 PTS) (J. Vanderbilt 1 AST),"[1630183, 1629020]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.82,Made,6.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,,
328,PT02M20.00S,2022-03-02T02:10:25.4Z,2,REGULAR,3pt,Jump Shot,[],203952,66.96780551905388,34.55882352941176,1610612744,63,54,2022-03-02T02:10:30Z,3230000,-77.0,258.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
329,PT02M17.00S,2022-03-02T02:10:28.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,54,2022-03-02T02:10:30Z,3240000,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,328.0,5.0,5.0,0.0,,,,,,,,,,,
330,PT02M11.00S,2022-03-02T02:10:35.0Z,2,REGULAR,turnover,bad pass,[],1629020,,,1610612750,63,54,2022-03-02T02:10:38Z,3250000,,,0,,J. Vanderbilt bad pass TURNOVER (2 TO),"[1629020, 1629308]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,2.0,,,,,Toscano-Anderson,1629308.0,,,
331,PT02M11.00S,2022-03-02T02:10:35.0Z,2,REGULAR,steal,,[],1629308,,,1610612744,63,54,2022-03-02T02:10:36Z,3260000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M07.00S,2022-03-02T02:10:39.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,71.96123521681997,77.69607843137256,1610612744,63,54,2022-03-02T02:14:12Z,3270000,138.0,211.0,1,right,MISS S. Curry 25' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
333,PT02M03.00S,2022-03-02T02:10:42.9Z,2,REGULAR,rebound,offensive,[],1629673,,,1610612744,63,54,2022-03-02T02:10:42Z,3280000,,,0,,J. Poole REBOUND (Off:2 Def:0),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,332.0,2.0,0.0,2.0,,,,,,,,,,,
334,PT01M52.00S,2022-03-02T02:10:53.4Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626172,73.80091984231275,44.85294117647059,1610612744,63,54,2022-03-02T02:15:07Z,3290000,-26.0,194.0,1,right,MISS K. Looney 19' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,19.55,Missed,,,,,,,,,,,,,,,,,,,
335,PT01M49.00S,2022-03-02T02:10:56.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,54,2022-03-02T02:10:57Z,3300000,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,334.0,6.0,6.0,0.0,,,,,,,,,,,
336,PT01M41.00S,2022-03-02T02:11:04.1Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,63,54,2022-03-02T02:11:14Z,3310000,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1629308]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,1.0,,,,,Toscano-Anderson,1629308.0,,,
337,PT01M41.00S,2022-03-02T02:11:04.1Z,2,REGULAR,steal,,[],1629308,,,1610612744,63,54,2022-03-02T02:11:06Z,3320000,,,0,,J. Toscano-Anderson STEAL (2 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M36.00S,2022-03-02T02:11:08.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,83.13074901445466,92.8921568627451,1610612744,63,54,2022-03-02T02:15:53Z,3330000,214.0,106.0,1,right,MISS J. Poole running 3PT,[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,,
339,PT01M33.00S,2022-03-02T02:11:13.0Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,63,54,2022-03-02T02:11:13Z,3340000,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,338.0,1.0,0.0,1.0,,,,,,,,,,,
340,PT01M31.00S,2022-03-02T02:11:14.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203952,67.7562417871222,51.9607843137255,1610612744,63,54,2022-03-02T02:11:21Z,3350000,10.0,251.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
341,PT01M28.00S,2022-03-02T02:11:17.6Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,63,54,2022-03-02T02:11:21Z,3360000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,340.0,5.0,4.0,1.0,,,,,,,,,,,
342,PT01M17.00S,2022-03-02T02:11:31.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,63,54,2022-03-02T02:11:31Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M17.00S,2022-03-02T02:11:35.6Z,2,REGULAR,substitution,out,[],1626172,,,1610612750,63,54,2022-03-02T02:11:39Z,3380000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M17.00S,2022-03-02T02:11:35.6Z,2,REGULAR,substitution,in,[],203490,,,1610612750,63,54,2022-03-02T02:11:39Z,3390000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M17.00S,2022-03-02T02:11:41.6Z,2,REGULAR,substitution,out,[],1629020,,,1610612750,63,54,2022-03-02T02:11:51Z,3400000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M17.00S,2022-03-02T02:11:41.6Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,63,54,2022-03-02T02:11:51Z,3410000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M09.00S,2022-03-02T02:12:02.7Z,2,REGULAR,3pt,Jump Shot,[],201976,26.62614980289093,79.41176470588235,1610612750,63,54,2022-03-02T02:12:07Z,3420000,-147.0,198.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
348,PT01M06.00S,2022-03-02T02:12:05.7Z,2,REGULAR,rebound,offensive,[],1629669,,,1610612750,63,54,2022-03-02T02:12:07Z,3430000,,,0,,J. Nowell REBOUND (Off:1 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,347.0,1.0,0.0,1.0,,,,,,,,,,,
349,PT00M57.60S,2022-03-02T02:12:18.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612750,63,54,2022-03-02T02:12:28Z,3440000,,,0,,A. Wiggins personal FOUL (2 PF) (Russell 2 FT),"[203952, 1626156]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,2534.0,,2.0,0.0,Russell,1626156.0,,,,,
351,PT00M57.60S,2022-03-02T02:12:53.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626156,,,1610612750,64,54,2022-03-02T02:12:53Z,3460000,,,0,,D. Russell Free Throw 1 of 2 (11 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
352,PT00M57.60S,2022-03-02T02:12:54.1Z,2,REGULAR,substitution,out,[],1629673,,,1610612750,64,54,2022-03-02T02:12:58Z,3470000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M57.60S,2022-03-02T02:12:54.1Z,2,REGULAR,substitution,in,[],1627780,,,1610612750,64,54,2022-03-02T02:12:58Z,3480000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M57.60S,2022-03-02T02:13:15.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626156,,,1610612750,65,54,2022-03-02T02:13:15Z,3490000,,,0,,D. Russell Free Throw 2 of 2 (12 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
355,PT00M37.40S,2022-03-02T02:13:37.6Z,2,REGULAR,2pt,Jump Shot,[],203952,86.41590013140605,78.18627450980392,1610612744,65,54,2022-03-02T02:13:42Z,3500000,141.0,75.0,1,right,MISS A. Wiggins 15' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,15.97,Missed,,,,,,,,,,,,,,,,,,,
356,PT00M34.30S,2022-03-02T02:13:40.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,65,54,2022-03-02T02:13:42Z,3510000,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,355.0,7.0,7.0,0.0,,,,,,,,,,,
357,PT00M18.00S,2022-03-02T02:13:57.1Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,65,54,2022-03-02T02:14:04Z,3520000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 203490]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,3.0,,,,,Porter Jr.,203490.0,,,
358,PT00M18.00S,2022-03-02T02:13:57.1Z,2,REGULAR,steal,,[],203490,,,1610612744,65,54,2022-03-02T02:14:01Z,3530000,,,0,,O. Porter Jr. STEAL (4 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M13.20S,2022-03-02T02:14:02.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201939,93.9060446780552,47.794117647058826,1610612744,65,54,2022-03-02T02:18:17Z,3540000,-11.0,5.0,1,right,MISS S. Curry running Layup,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,1.2,Missed,,,,,,,,,,,,,,,,,,,
360,PT00M11.60S,2022-03-02T02:14:04.1Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,65,54,2022-03-02T02:18:17Z,3550000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,359.0,2.0,1.0,1.0,,,,,,,,,,,
361,PT00M11.60S,2022-03-02T02:14:06.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627780,94.40999984741211,50.0,1610612744,65,56,2022-03-02T02:14:06Z,3560000,0.0,0.0,1,right,G. Payton II tip DUNK (12 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
362,PT00M05.90S,2022-03-02T02:14:15.1Z,2,REGULAR,2pt,Jump Shot,[],1626156,16.770696452036795,76.7156862745098,1610612750,67,56,2022-03-02T02:14:37Z,3570000,-134.0,105.0,1,left,D. Russell 17' pullup bank Jump Shot (14 PTS) (P. Beverley 5 AST),"[1626156, 201976]",1610612750.0,MIN,pullup bank,,,Russell,D. Russell,,,,,17.0,Made,14.0,P. Beverley,201976.0,5.0,,,,,,,,,,,,,,,
363,PT00M05.90S,2022-03-02T02:14:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201939,,,1610612750,67,56,2022-03-02T02:14:40Z,3580000,,,0,,S. Curry shooting personal FOUL (1 PF) (Russell 1 FT),"[201939, 1626156]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Russell,1626156.0,,,,,
365,PT00M05.90S,2022-03-02T02:14:41.7Z,2,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,68,56,2022-03-02T02:14:41Z,3600000,,,0,,D. Russell Free Throw 1 of 1 (15 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
366,PT00M00.90S,2022-03-02T02:14:46.8Z,2,REGULAR,3pt,Jump Shot,[],201939,69.72733245729303,86.27450980392157,1610612744,68,56,2022-03-02T02:15:25Z,3610000,181.0,232.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,29.46,Missed,,,,,,,,,,,,,,,,,,,
