actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
87,PT04M53.00S,2022-01-17T01:24:15.9Z,1,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,11,16,2022-01-17T01:24:15Z,870000,,,0,,P. Beverley Free Throw 1 of 2 (3 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
88,PT04M53.00S,2022-01-17T01:24:16.7Z,1,REGULAR,substitution,out,[],1629673,,,1610612750,11,16,2022-01-17T01:24:20Z,880000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M53.00S,2022-01-17T01:24:16.7Z,1,REGULAR,substitution,in,[],2738,,,1610612750,11,16,2022-01-17T01:24:20Z,890000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2022-01-17T01:24:33.3Z,1,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,12,16,2022-01-17T01:24:33Z,900000,,,0,,P. Beverley Free Throw 2 of 2 (4 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
91,PT04M34.00S,2022-01-17T01:24:53.6Z,1,REGULAR,turnover,lost ball,[],203952,,,1610612744,12,16,2022-01-17T01:24:57Z,910000,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 1630183]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,
92,PT04M34.00S,2022-01-17T01:24:53.6Z,1,REGULAR,steal,,[],1630183,,,1610612750,12,16,2022-01-17T01:24:55Z,920000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M27.00S,2022-01-17T01:25:03.2Z,1,REGULAR,turnover,traveling,[],1630183,,,1610612750,12,16,2022-01-17T01:25:41Z,930000,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,1.0,,,,,1162.0,,,,,
94,PT04M11.00S,2022-01-17T01:25:34.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627814,91.67214191852825,58.333333333333336,1610612744,12,18,2022-01-17T01:25:44Z,940000,42.0,26.0,1,right,D. Lee driving floating bank Jump Shot (2 PTS) (J. Kuminga 1 AST),"[1627814, 1630228]",1610612744.0,GSW,driving floating bank,,,Lee,D. Lee,,,,,4.9,Made,,,,,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,
96,PT03M58.00S,2022-01-17T01:25:47.8Z,1,REGULAR,3pt,Jump Shot,[],1627736,11.251642575558476,4.6568627450980395,1610612750,12,18,2022-01-17T01:25:52Z,960000,227.0,53.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2022-01-17T01:25:51.8Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,12,18,2022-01-17T01:25:52Z,970000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
98,PT03M34.00S,2022-01-17T01:26:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,88.64980289093299,63.48039215686274,1610612744,12,18,2022-01-17T01:26:16Z,980000,67.0,54.0,1,right,MISS J. Kuminga 8' driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M31.00S,2022-01-17T01:26:14.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,12,18,2022-01-17T01:26:16Z,990000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
100,PT03M26.00S,2022-01-17T01:26:19.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201976,30.962549277266753,34.068627450980394,1610612750,15,18,2022-01-17T01:26:26Z,1000000,80.0,239.0,1,left,P. Beverley 25' 3PT  (7 PTS) (A. Edwards 1 AST),"[201976, 1630162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,25.15,Made,,,,,7.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,
102,PT03M10.00S,2022-01-17T01:26:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,90.09526938239159,42.8921568627451,1610612744,15,18,2022-01-17T01:30:47Z,1020000,-36.0,41.0,1,right,MISS K. Looney cutting Layup - blocked,"[1626172, 201976]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,5.39,Missed,,,,,,,,,,,,Beverley,201976.0,,,,,,
103,PT03M10.00S,2022-01-17T01:26:34.9Z,1,REGULAR,block,,[],201976,,,1610612744,15,18,2022-01-17T01:26:38Z,1030000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M06.00S,2022-01-17T01:26:38.9Z,1,REGULAR,rebound,offensive,[],1627814,,,1610612744,15,18,2022-01-17T01:26:42Z,1040000,,,0,,D. Lee REBOUND (Off:1 Def:0),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,102.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
105,PT03M05.00S,2022-01-17T01:26:40.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203952,70.38436268068331,67.15686274509804,1610612744,15,18,2022-01-17T01:26:45Z,1050000,86.0,226.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M05.00S,2022-01-17T01:26:40.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,15,18,2022-01-17T01:26:45Z,1060000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
107,PT02M50.00S,2022-01-17T01:26:55.6Z,1,REGULAR,3pt,Jump Shot,[],1630183,6.258212877792378,95.09803921568627,1610612750,15,18,2022-01-17T01:27:02Z,1070000,-225.0,6.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M49.00S,2022-01-17T01:26:56.6Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,15,18,2022-01-17T01:27:02Z,1080000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,107.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
109,PT02M49.00S,2022-01-17T01:27:01.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,5.590000152587891,50.0,1610612750,17,18,2022-01-17T01:27:01Z,1090000,0.0,0.0,1,left,K. Towns tip Layup (4 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
110,PT02M49.00S,2022-01-17T01:27:04.5Z,1,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612750,17,18,2022-01-17T01:27:14Z,1100000,,,0,,D. Lee shooting personal FOUL (1 PF) (Towns 1 FT),"[1627814, 1626157]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Towns,1626157.0,
112,PT02M49.00S,2022-01-17T01:27:12.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,17,18,2022-01-17T01:27:14Z,1120000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M49.00S,2022-01-17T01:29:17.9Z,1,REGULAR,substitution,out,[],201976,,,1610612750,17,18,2022-01-17T01:29:46Z,1130000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M49.00S,2022-01-17T01:29:17.9Z,1,REGULAR,substitution,out,[],1626172,,,1610612750,17,18,2022-01-17T01:29:46Z,1140000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M49.00S,2022-01-17T01:29:17.9Z,1,REGULAR,substitution,out,[],203952,,,1610612750,17,18,2022-01-17T01:29:46Z,1150000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M49.00S,2022-01-17T01:29:17.9Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,17,18,2022-01-17T01:29:46Z,1160000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M49.00S,2022-01-17T01:29:17.9Z,1,REGULAR,substitution,in,[],1629673,,,1610612750,17,18,2022-01-17T01:29:46Z,1170000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M49.00S,2022-01-17T01:29:17.9Z,1,REGULAR,substitution,in,[],202357,,,1610612750,17,18,2022-01-17T01:29:46Z,1180000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M49.00S,2022-01-17T01:30:18.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626157,,,1610612750,18,18,2022-01-17T01:30:19Z,1190000,,,0,,K. Towns Free Throw 1 of 1 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
120,PT02M35.00S,2022-01-17T01:30:36.9Z,1,REGULAR,turnover,traveling,[],1629673,,,1610612744,18,18,2022-01-17T01:30:58Z,1200000,,,0,,J. Poole traveling TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,2.0,,,,,1162.0,,,,,
121,PT02M35.00S,2022-01-17T01:30:39.6Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,18,18,2022-01-17T01:30:41Z,1210000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M35.00S,2022-01-17T01:30:39.6Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,18,18,2022-01-17T01:30:41Z,1220000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M28.00S,2022-01-17T01:30:55.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630183,5.338370565045992,50.245098039215684,1610612750,20,18,2022-01-17T01:31:35Z,1230000,-1.0,-2.0,1,left,J. McDaniels driving reverse DUNK (2 PTS) (D. Russell 3 AST),"[1630183, 1626156]",1610612750.0,MIN,driving reverse,,,McDaniels,J. McDaniels,,,,,0.26,Made,,,,,2.0,D. Russell,1626156.0,3.0,,,,,,,,,,,
125,PT02M14.00S,2022-01-17T01:31:09.0Z,1,REGULAR,turnover,lost ball,[],202357,,,1610612744,20,18,2022-01-17T01:31:17Z,1250000,,,0,,N. Bjelica lost ball TURNOVER (1 TO),"[202357, 1630183]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,
126,PT02M14.00S,2022-01-17T01:31:09.0Z,1,REGULAR,steal,,[],1630183,,,1610612750,20,18,2022-01-17T01:31:10Z,1260000,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M12.00S,2022-01-17T01:31:15.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,20,18,2022-01-17T01:31:15Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M12.00S,2022-01-17T01:31:20.5Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,20,18,2022-01-17T01:31:23Z,1280000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M12.00S,2022-01-17T01:31:20.5Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,20,18,2022-01-17T01:31:23Z,1290000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M08.00S,2022-01-17T01:31:41.1Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,20,18,2022-01-17T01:31:45Z,1300000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1627814]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,2.0,Lee,1627814.0,,,,,,,,
131,PT02M08.00S,2022-01-17T01:31:41.1Z,1,REGULAR,steal,,[],1627814,,,1610612744,20,18,2022-01-17T01:31:43Z,1310000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M00.00S,2022-01-17T01:31:48.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,93.24901445466492,49.01960784313725,1610612744,20,20,2022-01-17T01:31:54Z,1320000,-5.0,11.0,1,right,J. Kuminga driving Layup (2 PTS) (D. Lee 1 AST),"[1630228, 1627814]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,1.2,Made,,,,,2.0,D. Lee,1627814.0,1.0,,,,,,,,,,,
134,PT01M51.00S,2022-01-17T01:31:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,8.886333771353483,60.29411764705882,1610612750,20,20,2022-01-17T01:32:04Z,1340000,-51.0,31.0,1,left,MISS J. McDaniels 6' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,6.01,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M49.00S,2022-01-17T01:32:02.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,20,20,2022-01-17T01:32:02Z,1350000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,
136,PT01M49.00S,2022-01-17T01:32:03.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,20,20,2022-01-17T01:32:03Z,1360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M43.00S,2022-01-17T01:32:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,12.040078843626807,48.28431372549019,1610612750,22,20,2022-01-17T01:32:27Z,1370000,9.0,61.0,1,left,N. Reid 6' driving finger roll Layup (2 PTS) (D. Russell 4 AST),"[1629675, 1626156]",1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,6.13,Made,,,,,2.0,D. Russell,1626156.0,4.0,,,,,,,,,,,
139,PT01M30.00S,2022-01-17T01:32:35.9Z,1,REGULAR,3pt,Jump Shot,[],202357,70.77858081471747,21.323529411764707,1610612744,22,20,2022-01-17T01:32:41Z,1390000,-143.0,222.0,1,right,MISS N. Bjelica 26' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M27.00S,2022-01-17T01:32:38.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,22,20,2022-01-17T01:32:41Z,1400000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
141,PT01M18.00S,2022-01-17T01:32:48.0Z,1,REGULAR,3pt,Jump Shot,[],1630183,6.783837056504599,3.6764705882352944,1610612750,22,20,2022-01-17T01:32:53Z,1410000,232.0,11.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M16.00S,2022-01-17T01:32:50.0Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,22,20,2022-01-17T01:32:53Z,1420000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,141.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
143,PT01M15.00S,2022-01-17T01:32:51.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.863994743758213,49.26470588235294,1610612750,24,20,2022-01-17T01:32:57Z,1430000,4.0,3.0,1,left,N. Reid putback Layup (4 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,0.45,Made,,,,,4.0,,,,,,,,,,,,,,
144,PT01M06.00S,2022-01-17T01:33:01.0Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612744,24,20,2022-01-17T01:33:11Z,1440000,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1626156]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,3.0,Russell,1626156.0,,,,,,,,
145,PT01M06.00S,2022-01-17T01:33:01.0Z,1,REGULAR,steal,,[],1626156,,,1610612750,24,20,2022-01-17T01:33:02Z,1450000,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2022-01-17T01:33:05.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629669,4.944152431011826,52.20588235294118,1610612750,26,20,2022-01-17T01:33:24Z,1460000,-11.0,-6.0,1,left,J. Nowell running reverse Layup (2 PTS) (D. Russell 5 AST),"[1629669, 1626156]",1610612750.0,MIN,running reverse,,,Nowell,J. Nowell,,,,,1.25,Made,,,,,2.0,D. Russell,1626156.0,5.0,,,,,,,,,,,
148,PT00M42.50S,2022-01-17T01:33:27.6Z,1,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612744,26,20,2022-01-17T01:33:35Z,1480000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1627736, 1630228]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Kuminga,1630228.0,
150,PT00M42.50S,2022-01-17T01:33:55.9Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,26,21,2022-01-17T01:33:55Z,1500000,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
151,PT00M42.50S,2022-01-17T01:34:10.2Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,26,22,2022-01-17T01:34:10Z,1510000,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
152,PT00M33.20S,2022-01-17T01:34:22.6Z,1,REGULAR,turnover,traveling,[],1629675,,,1610612750,26,22,2022-01-17T01:34:30Z,1520000,,,0,,N. Reid traveling TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,1.0,,,,,1162.0,,,,,
153,PT00M23.10S,2022-01-17T01:34:45.7Z,1,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612744,26,22,2022-01-17T01:36:35Z,1530000,,,0,,J. Kuminga flagrant-type-1 personal FOUL (1 PF) (Nowell 2 FT),"[1630228, 1629669]",1610612744.0,GSW,flagrant-type-1,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Nowell,1629669.0,
155,PT00M23.10S,2022-01-17T01:34:45.7Z,1,REGULAR,turnover,,[],1630228,,,1610612744,26,22,2022-01-17T01:36:23Z,1550000,,,0,,J. Kuminga TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,1.0,,,,,1162.0,,,,,
156,PT00M23.10S,2022-01-17T01:34:57.2Z,1,REGULAR,instantreplay,request,[],0,,,1610612750,26,22,2022-01-17T01:36:13Z,1560000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,Common Foul to Flagrant 1
157,PT00M23.10S,2022-01-17T01:36:47.5Z,1,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,26,22,2022-01-17T01:37:07Z,1570000,,,0,,MISS J. Nowell flagrant Free Throw 1 of 2,[1629669],1610612750.0,MIN,flagrant,,,Nowell,J. Nowell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M23.10S,2022-01-17T01:36:47.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,26,22,2022-01-17T01:37:07Z,1575000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,
158,PT00M23.10S,2022-01-17T01:36:47.5Z,1,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,27,22,2022-01-17T01:37:07Z,1580000,,,0,,J. Nowell flagrant Free Throw 2 of 2 (3 PTS),[1629669],1610612750.0,MIN,flagrant,,,Nowell,J. Nowell,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
160,PT00M03.60S,2022-01-17T01:37:33.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,31.61957950065703,49.01960784313725,1610612750,30,22,2022-01-17T01:37:37Z,1590000,5.0,245.0,1,left,N. Reid 24' 3PT  (7 PTS) (D. Russell 6 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.47,Made,,,,,7.0,D. Russell,1626156.0,6.0,,,,,,,,,,,
162,PT00M00.00S,2022-01-17T01:37:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630228,52.5131406044678,49.26470588235294,1610612744,30,22,2022-01-17T01:38:44Z,1610000,-4.0,394.0,1,right,MISS J. Kuminga 39' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,39.39,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2022-01-17T01:37:41.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,30,22,2022-01-17T01:38:44Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-01-17T01:37:48.0Z,1,REGULAR,period,end,[],0,,,1610612744,30,22,2022-01-17T01:37:48Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-17T01:40:01.2Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,30,22,2022-01-17T01:40:24Z,1640000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-01-17T01:40:01.2Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612744,30,22,2022-01-17T01:40:24Z,1650000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-17T01:40:24.8Z,2,REGULAR,period,start,[],0,,,1610612744,30,22,2022-01-17T01:40:24Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M44.00S,2022-01-17T01:40:40.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,95.0886990801577,95.83333333333334,1610612744,30,22,2022-01-17T01:40:46Z,1670000,229.0,-6.0,1,right,MISS J. Poole step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M40.00S,2022-01-17T01:40:44.2Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612750,30,22,2022-01-17T01:40:46Z,1680000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
170,PT11M30.00S,2022-01-17T01:40:58.2Z,2,REGULAR,foul,offensive,[],1630183,,,1610612750,30,22,2022-01-17T01:41:39Z,1690000,,,0,,J. McDaniels offensive FOUL (1 PF),"[1630183, 2738]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Iguodala,2738.0,
172,PT11M30.00S,2022-01-17T01:40:58.2Z,2,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,30,22,2022-01-17T01:40:58Z,1710000,,,0,,J. McDaniels offensive foul TURNOVER (2 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,2.0,,,,,1162.0,,,,,
173,PT11M30.00S,2022-01-17T01:41:11.2Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612744,30,22,2022-01-17T01:41:15Z,1720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M22.00S,2022-01-17T01:41:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612744,30,22,2022-01-17T01:42:01Z,1730000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Bjelica 2 FT),"[1627736, 202357]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Bjelica,202357.0,
