actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
85,PT07M04.00S,2022-01-06T01:20:51.4Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,16,4,2022-01-06T01:24:33Z,625000,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1629026]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,1.0,Williams,1629026.0,,,,,,,,
86,PT07M04.00S,2022-01-06T01:20:51.4Z,1,REGULAR,steal,,[],1629026,,,1610612760,16,4,2022-01-06T01:24:08Z,627500,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2022-01-06T01:20:56.8Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,16,4,2022-01-06T01:21:06Z,630000,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1626156]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,2.0,Russell,1626156.0,,,,,,,,
64,PT06M57.00S,2022-01-06T01:20:56.8Z,1,REGULAR,steal,,[],1626156,,,1610612750,16,4,2022-01-06T01:20:58Z,640000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M49.00S,2022-01-06T01:21:04.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,6.258212877792378,50.98039215686274,1610612750,18,4,2022-01-06T01:21:11Z,650000,-5.0,6.0,1,left,D. Russell driving Layup (4 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,0.8,Made,4.0,,,,,,,,,,,,,,,,,,
66,PT06M41.00S,2022-01-06T01:21:15.7Z,1,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612760,18,4,2022-01-06T01:21:21Z,660000,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629020, 1628983]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
68,PT06M41.00S,2022-01-06T01:21:41.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,18,5,2022-01-06T01:21:41Z,680000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
69,PT06M41.00S,2022-01-06T01:21:43.0Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,18,5,2022-01-06T01:21:49Z,690000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M41.00S,2022-01-06T01:21:43.0Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,18,5,2022-01-06T01:21:49Z,700000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M41.00S,2022-01-06T01:21:57.3Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,18,6,2022-01-06T01:21:57Z,710000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2022-01-06T01:22:22.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,32.013797634691194,51.225490196078425,1610612750,18,6,2022-01-06T01:22:27Z,720000,-6.0,248.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M16.00S,2022-01-06T01:22:26.0Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,18,6,2022-01-06T01:22:27Z,730000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,
74,PT06M12.00S,2022-01-06T01:22:28.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630544,92.59198423127464,52.20588235294118,1610612760,18,6,2022-01-06T01:22:51Z,740000,11.0,17.0,1,right,MISS T. Mann running Layup,[1630544],1610612760.0,OKC,running,,,Mann,T. Mann,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M11.00S,2022-01-06T01:22:29.8Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,18,6,2022-01-06T01:22:34Z,750000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,
76,PT06M07.00S,2022-01-06T01:22:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626157,6.783837056504599,48.77450980392157,1610612750,20,6,2022-01-06T01:22:42Z,760000,6.0,11.0,1,left,K. Towns Layup (5 PTS) (J. Vanderbilt 1 AST),"[1626157, 1629020]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.28,Made,5.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,,
78,PT05M43.00S,2022-01-06T01:22:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.64323258869908,50.49019607843137,1610612760,20,8,2022-01-06T01:23:02Z,780000,2.0,7.0,1,right,J. Robinson-Earl cutting Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1630526, 1628983]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,0.77,Made,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,,
80,PT05M19.00S,2022-01-06T01:23:24.4Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,20,8,2022-01-06T01:23:30Z,800000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,,,,,2.0,,,2530.0,,,,,,,
81,PT05M19.00S,2022-01-06T01:23:26.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612760,20,8,2022-01-06T01:23:30Z,810000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M19.00S,2022-01-06T01:23:26.9Z,1,REGULAR,substitution,in,[],1627736,,,1610612760,20,8,2022-01-06T01:23:30Z,820000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M05.00S,2022-01-06T01:23:49.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,88.64980289093299,5.147058823529411,1610612760,20,8,2022-01-06T01:24:37Z,830000,-224.0,54.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M02.00S,2022-01-06T01:23:52.5Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,20,8,2022-01-06T01:23:52Z,840000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,
87,PT04M50.00S,2022-01-06T01:24:08.1Z,1,REGULAR,foul,personal,[],1630598,,,1610612750,20,8,2022-01-06T01:24:11Z,850000,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 1630162]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Edwards,1630162.0,,,
