actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
90,PT04M36.00S,2021-11-21T01:24:40.7Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,25,18,2021-11-21T01:26:16Z,870000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2021-11-21T01:24:40.7Z,1,REGULAR,substitution,out,[],203500,,,1610612750,25,18,2021-11-21T01:26:16Z,880000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M36.00S,2021-11-21T01:24:40.7Z,1,REGULAR,substitution,out,[],1628991,,,1610612750,25,18,2021-11-21T01:26:16Z,890000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2021-11-21T01:24:40.7Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,25,18,2021-11-21T01:26:16Z,900000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2021-11-21T01:24:40.7Z,1,REGULAR,substitution,in,[],1629634,,,1610612750,25,18,2021-11-21T01:26:16Z,910000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2021-11-21T01:24:40.7Z,1,REGULAR,substitution,in,[],1630214,,,1610612750,25,18,2021-11-21T01:26:16Z,920000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M19.00S,2021-11-21T01:25:20.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.7562417871222,48.03921568627451,1610612750,28,18,2021-11-21T01:25:26Z,940000,-10.0,251.0,1,right,A. Edwards 25' 3PT step back (12 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.08,Made,,,,,12.0,,,,,,,,,,,,,,
98,PT04M00.00S,2021-11-21T01:25:38.0Z,1,REGULAR,2pt,Jump Shot,[],1630217,20.844283837056505,14.950980392156863,1610612763,28,20,2021-11-21T01:29:45Z,950000,175.0,143.0,1,left,D. Bane 22' pullup Jump Shot (14 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,22.64,Made,,,,,14.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,
100,PT03M51.00S,2021-11-21T01:25:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.9060446780552,47.05882352941176,1610612750,28,20,2021-11-21T01:26:01Z,970000,-15.0,5.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.55,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M49.00S,2021-11-21T01:25:49.8Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,28,20,2021-11-21T01:26:01Z,980000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
102,PT03M49.00S,2021-11-21T01:25:56.7Z,1,REGULAR,foul,technical,['1freethrow'],1626157,,,1610612763,28,20,2021-11-21T01:26:10Z,990000,,,0,,K. Towns technical FOUL (1 Tech),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,202049.0,,1.0,1.0,,,,,,,
103,PT03M49.00S,2021-11-21T01:26:13.1Z,1,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,28,20,2021-11-21T01:26:13Z,1000000,,,0,,MISS D. Bane technical Free Throw 1 of 1,[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M49.00S,2021-11-21T01:26:13.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,28,20,2021-11-21T01:26:13Z,1010000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,
105,PT03M40.00S,2021-11-21T01:26:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.754927726675426,48.03921568627451,1610612763,28,20,2021-11-21T01:26:53Z,1020000,10.0,30.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 201976]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,3.14,Missed,,,,,,,,,,,,,,,Beverley,201976.0,,,
106,PT03M40.00S,2021-11-21T01:26:43.1Z,1,REGULAR,block,,[],201976,,,1610612763,28,20,2021-11-21T01:26:46Z,1030000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M40.00S,2021-11-21T01:26:43.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,28,20,2021-11-21T01:26:53Z,1040000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,
108,PT03M40.00S,2021-11-21T01:26:52.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,28,20,2021-11-21T01:26:52Z,1050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M38.00S,2021-11-21T01:27:06.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,7.5722733245729295,94.85294117647058,1610612763,28,20,2021-11-21T01:27:12Z,1060000,-224.0,19.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.51,Missed,,,,,,,,,,,,,,,,,,,
110,PT03M33.00S,2021-11-21T01:27:11.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,28,20,2021-11-21T01:27:12Z,1070000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
111,PT03M27.00S,2021-11-21T01:27:17.2Z,1,REGULAR,turnover,bad pass,[],201976,,,1610612750,28,20,2021-11-21T01:27:21Z,1080000,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1629634]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,1.0,,,,,,,Clarke,1629634.0,
112,PT03M27.00S,2021-11-21T01:27:17.2Z,1,REGULAR,steal,,[],1629634,,,1610612763,28,20,2021-11-21T01:27:19Z,1090000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M21.00S,2021-11-21T01:27:23.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630217,23.47240473061761,61.274509803921575,1610612763,28,20,2021-11-21T01:27:29Z,1100000,-56.0,168.0,1,left,MISS D. Bane 17' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,17.73,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M18.00S,2021-11-21T01:27:26.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,28,20,2021-11-21T01:27:29Z,1110000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
115,PT03M09.00S,2021-11-21T01:27:39.9Z,1,REGULAR,foul,personal,[],1629634,,,1610612750,28,20,2021-11-21T01:27:44Z,1120000,,,0,,B. Clarke personal FOUL (1 PF),"[1629634, 1626157]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Towns,1626157.0,,,,,
117,PT03M09.00S,2021-11-21T01:27:51.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,28,20,2021-11-21T01:27:51Z,1140000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M09.00S,2021-11-21T01:30:04.1Z,1,REGULAR,substitution,out,[],201976,,,1610612750,28,20,2021-11-21T01:30:34Z,1150000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M09.00S,2021-11-21T01:30:04.1Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,28,20,2021-11-21T01:30:34Z,1160000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M09.00S,2021-11-21T01:30:04.1Z,1,REGULAR,substitution,out,[],1630217,,,1610612750,28,20,2021-11-21T01:30:34Z,1170000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M09.00S,2021-11-21T01:30:04.1Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,28,20,2021-11-21T01:30:34Z,1180000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M09.00S,2021-11-21T01:30:04.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,28,20,2021-11-21T01:30:34Z,1190000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M09.00S,2021-11-21T01:30:04.1Z,1,REGULAR,substitution,in,[],1626145,,,1610612750,28,20,2021-11-21T01:30:34Z,1200000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M56.00S,2021-11-21T01:31:03.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,70.64717477003943,73.0392156862745,1610612750,31,20,2021-11-21T01:31:09Z,1210000,115.0,223.0,1,right,A. Edwards 25' 3PT  (15 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.14,Made,,,,,15.0,N. Reid,1629675.0,1.0,,,,,,,,,,,
126,PT02M46.00S,2021-11-21T01:31:17.8Z,1,REGULAR,foul,personal,[],1627736,,,1610612763,31,20,2021-11-21T01:31:23Z,1230000,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1626145]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Jones,1626145.0,,,,,
128,PT02M46.00S,2021-11-21T01:31:23.7Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,31,20,2021-11-21T01:31:28Z,1250000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M46.00S,2021-11-21T01:31:23.7Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,31,20,2021-11-21T01:31:28Z,1260000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M36.00S,2021-11-21T01:31:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,9.149145860709593,45.588235294117645,1610612763,31,20,2021-11-21T01:32:27Z,1270000,22.0,34.0,1,left,MISS Z. Williams driving Layup - blocked,"[1630533, 1629675]",1610612763.0,MEM,driving,,,Williams,Z. Williams,,,,,4.01,Missed,,,,,,,,,,,,,,,Reid,1629675.0,,,
131,PT02M36.00S,2021-11-21T01:31:51.1Z,1,REGULAR,block,,[],1629675,,,1610612763,31,20,2021-11-21T01:31:53Z,1280000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M32.00S,2021-11-21T01:31:55.1Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,31,20,2021-11-21T01:32:27Z,1290000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
133,PT02M29.00S,2021-11-21T01:32:00.9Z,1,REGULAR,foul,personal,[],1630214,,,1610612750,31,20,2021-11-21T01:32:05Z,1300000,,,0,,X. Tillman personal FOUL (1 PF),"[1630214, 1629675]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,1627529.0,,1.0,0.0,Reid,1629675.0,,,,,
135,PT02M16.00S,2021-11-21T01:32:31.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,92.9862023653088,49.754901960784316,1610612750,33,20,2021-11-21T01:32:37Z,1320000,-1.0,13.0,1,right,J. McDaniels cutting DUNK (2 PTS) (D. Russell 2 AST),"[1630183, 1626156]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,1.35,Made,,,,,2.0,D. Russell,1626156.0,2.0,,,,,,,,,,,
137,PT01M56.00S,2021-11-21T01:32:51.0Z,1,REGULAR,turnover,lost ball,[],1626145,,,1610612763,33,20,2021-11-21T01:32:58Z,1340000,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1626145, 1629675]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,1.0,,,,,,,Reid,1629675.0,
138,PT01M56.00S,2021-11-21T01:32:51.0Z,1,REGULAR,steal,,[],1629675,,,1610612750,33,20,2021-11-21T01:32:53Z,1350000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M52.00S,2021-11-21T01:32:55.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,93.11760840998686,48.28431372549019,1610612750,35,20,2021-11-21T01:34:23Z,1360000,-9.0,12.0,1,right,A. Edwards running DUNK (17 PTS) (D. Russell 3 AST),"[1630162, 1626156]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,1.49,Made,,,,,17.0,D. Russell,1626156.0,3.0,,,,,,,,,,,
141,PT01M31.00S,2021-11-21T01:33:24.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,7.178055190538765,64.95098039215686,1610612763,35,20,2021-11-21T01:35:24Z,1380000,-75.0,15.0,1,left,MISS B. Clarke 7' driving floating Shot,[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,7.63,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M31.00S,2021-11-21T01:33:24.7Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,35,20,2021-11-21T01:34:31Z,1390000,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,141.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
143,PT01M26.00S,2021-11-21T01:33:28.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,33.722076215505915,54.166666666666664,1610612763,35,23,2021-11-21T01:35:59Z,1400000,-21.0,264.0,1,left,T. Jones 26' 3PT  (3 PTS) (J. Konchar 1 AST),"[1626145, 1629723]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.53,Made,,,,,3.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,
145,PT01M13.00S,2021-11-21T01:33:42.9Z,1,REGULAR,3pt,Jump Shot,[],1626156,69.33311432325887,67.40196078431373,1610612750,35,23,2021-11-21T01:34:50Z,1420000,87.0,236.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
146,PT01M13.00S,2021-11-21T01:33:42.9Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,35,23,2021-11-21T01:34:50Z,1430000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
147,PT01M10.00S,2021-11-21T01:33:48.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,92.06636005256242,49.50980392156863,1610612750,37,23,2021-11-21T01:35:03Z,1440000,-2.0,22.0,1,right,N. Reid putback Layup (2 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,2.22,Made,,,,,2.0,,,,,,,,,,,,,,
148,PT01M10.00S,2021-11-21T01:33:50.6Z,1,REGULAR,foul,personal,['1freethrow'],1630214,,,1610612750,37,23,2021-11-21T01:33:58Z,1450000,,,0,,X. Tillman shooting personal FOUL (2 PF) (Reid 1 FT),"[1630214, 1629675]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,,,,,,,,,,,202049.0,,2.0,0.0,Reid,1629675.0,,,,,
150,PT01M10.00S,2021-11-21T01:33:58.7Z,1,REGULAR,substitution,out,[],1630533,,,1610612750,37,23,2021-11-21T01:34:23Z,1470000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M10.00S,2021-11-21T01:33:58.7Z,1,REGULAR,substitution,in,[],203937,,,1610612750,37,23,2021-11-21T01:34:23Z,1480000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M10.00S,2021-11-21T01:34:22.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629675,,,1610612750,37,23,2021-11-21T01:34:22Z,1490000,,,0,,MISS N. Reid Free Throw 1 of 1,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT01M08.00S,2021-11-21T01:34:24.2Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,37,23,2021-11-21T01:34:24Z,1500000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
154,PT00M47.00S,2021-11-21T01:34:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,18.478975032851512,46.07843137254902,1610612763,37,23,2021-11-21T01:36:06Z,1502500,20.0,121.0,1,left,MISS X. Tillman 12' driving floating Shot,[1630214],1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,12.28,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M46.10S,2021-11-21T01:34:48.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,37,23,2021-11-21T01:36:53Z,1503750,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,
156,PT00M46.10S,2021-11-21T01:34:52.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,37,23,2021-11-21T01:35:12Z,1505000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M36.20S,2021-11-21T01:35:17.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,94.95729303547962,4.166666666666666,1610612750,40,23,2021-11-21T01:36:06Z,1540000,-229.0,-5.0,1,right,M. Beasley 3PT  (3 PTS) (D. Russell 4 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.93,Made,,,,,3.0,D. Russell,1626156.0,4.0,,,,,,,,,,,
159,PT00M25.70S,2021-11-21T01:35:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,17.16491458607096,50.49019607843137,1610612763,40,23,2021-11-21T01:35:37Z,1560000,-2.0,109.0,1,left,MISS T. Jones 10' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,10.89,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M22.40S,2021-11-21T01:35:34.4Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,40,23,2021-11-21T01:35:34Z,1570000,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,159.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
161,PT00M21.80S,2021-11-21T01:35:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,6.652431011826544,47.30392156862745,1610612763,40,23,2021-11-21T01:35:42Z,1580000,13.0,10.0,1,left,MISS X. Tillman putback Layup,[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,1.68,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M19.60S,2021-11-21T01:35:37.2Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,40,23,2021-11-21T01:35:42Z,1590000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
163,PT00M00.00S,2021-11-21T01:35:57.3Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,40,23,2021-11-21T01:36:16Z,1600000,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1629723]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,1.0,,,,,,,Konchar,1629723.0,
164,PT00M00.00S,2021-11-21T01:35:57.3Z,1,REGULAR,steal,,[],1629723,,,1610612763,40,23,2021-11-21T01:35:59Z,1610000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2021-11-21T01:36:01.8Z,1,REGULAR,period,end,[],0,,,1610612763,40,23,2021-11-21T01:36:01Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-11-21T01:38:17.8Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612763,40,23,2021-11-21T01:38:44Z,1630000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-21T01:38:17.8Z,2,REGULAR,substitution,out,['startperiod'],1630214,,,1610612763,40,23,2021-11-21T01:38:44Z,1640000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-11-21T01:38:17.8Z,2,REGULAR,substitution,in,['startperiod'],1627752,,,1610612763,40,23,2021-11-21T01:38:44Z,1650000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-21T01:38:17.8Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,40,23,2021-11-21T01:38:44Z,1660000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-21T01:38:44.5Z,2,REGULAR,period,start,[],0,,,1610612750,40,23,2021-11-21T01:38:44Z,1670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT11M47.00S,2021-11-21T01:38:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,89.53679369250986,46.07843137254902,1610612750,40,23,2021-11-21T01:47:15Z,1675000,-20.0,46.0,1,right,MISS M. Beasley driving Layup - blocked,"[1627736, 1626145]",1610612750.0,MIN,driving,,,Beasley,M. Beasley,,,,,4.99,Missed,,,,,,,,,,,,,,,Jones,1626145.0,,,
211,PT11M47.00S,2021-11-21T01:38:52.7Z,2,REGULAR,block,,[],1626145,,,1610612750,40,23,2021-11-21T01:47:15Z,1677500,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT11M45.00S,2021-11-21T01:38:54.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,40,23,2021-11-21T01:47:15Z,1678750,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,210.0,,,,,,,,,,,,,,,,,,
172,PT11M38.00S,2021-11-21T01:39:19.9Z,2,REGULAR,foul,personal,[],1630183,,,1610612763,40,23,2021-11-21T01:39:24Z,1690000,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1628991]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,202049.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,
174,PT11M28.00S,2021-11-21T01:39:40.3Z,2,REGULAR,3pt,Jump Shot,[],1629723,15.456636005256241,94.36274509803921,1610612763,40,23,2021-11-21T01:47:25Z,1710000,-222.0,93.0,1,left,MISS J. Konchar 24' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M24.00S,2021-11-21T01:39:44.3Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,40,23,2021-11-21T01:39:44Z,1720000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
176,PT11M18.00S,2021-11-21T01:39:49.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,79.97700394218134,90.68627450980392,1610612750,43,23,2021-11-21T01:39:54Z,1730000,203.0,136.0,1,right,M. Beasley 24' 3PT  (6 PTS) (T. Prince 1 AST),"[1627736, 1627752]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.45,Made,,,,,6.0,T. Prince,1627752.0,1.0,,,,,,,,,,,
178,PT11M02.00S,2021-11-21T01:40:05.5Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,43,23,2021-11-21T01:40:11Z,1750000,,,0,,J. Jackson Jr. lost ball TURNOVER (3 TO),"[1628991, 1630183]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,3.0,,,,,,,McDaniels,1630183.0,
