actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
90,PT05M47.00S,2021-10-21T00:27:08.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629006,5.206964520367937,51.225490196078425,1610612750,17,9,2021-10-21T00:27:16Z,870000,-6.0,-4.0,1,left,J. Okogie cutting DUNK (4 PTS) (D. Russell 2 AST),"[1629006, 1626156]",1610612750.0,MIN,cutting,,,Okogie,J. Okogie,,,,,,,,0.71,Made,,,,,,,,,,4.0,,,D. Russell,1626156.0,2.0
92,PT05M47.00S,2021-10-21T00:27:12.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,17,9,2021-10-21T00:27:12Z,890000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,out,[],1626156,,,1610612745,17,9,2021-10-21T00:29:57Z,900000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,17,9,2021-10-21T00:29:57Z,910000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,17,9,2021-10-21T00:29:57Z,920000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,out,[],1628464,,,1610612745,17,9,2021-10-21T00:29:57Z,930000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,in,[],1629162,,,1610612745,17,9,2021-10-21T00:29:57Z,940000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,in,[],1628021,,,1610612745,17,9,2021-10-21T00:29:57Z,950000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,17,9,2021-10-21T00:29:57Z,960000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M47.00S,2021-10-21T00:29:35.8Z,1,REGULAR,substitution,in,[],201571,,,1610612745,17,9,2021-10-21T00:29:57Z,970000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M29.00S,2021-10-21T00:30:22.2Z,1,REGULAR,3pt,Jump Shot,[],201569,70.12155059132719,73.77450980392157,1610612745,17,9,2021-10-21T00:30:27Z,980000,119.0,228.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,
102,PT05M26.00S,2021-10-21T00:30:25.2Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612750,17,9,2021-10-21T00:30:27Z,990000,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,101.0,3.0,2.0,1.0,,,,,,,,,,,
103,PT05M09.00S,2021-10-21T00:30:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629162,4.28712220762155,3.9215686274509802,1610612750,17,9,2021-10-21T00:30:52Z,1000000,230.0,-12.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,23.07,Missed,,,,,,,,,,,,,,,
104,PT05M06.00S,2021-10-21T00:30:45.8Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612750,17,9,2021-10-21T00:30:52Z,1010000,,,0,,J. Okogie REBOUND (Off:2 Def:2),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,103.0,4.0,2.0,2.0,,,,,,,,,,,
105,PT05M06.00S,2021-10-21T00:30:50.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,17,9,2021-10-21T00:30:50Z,1020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M06.00S,2021-10-21T00:30:51.2Z,1,REGULAR,substitution,out,[],1629006,,,1610612750,17,9,2021-10-21T00:30:54Z,1030000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M06.00S,2021-10-21T00:30:51.2Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,17,9,2021-10-21T00:30:54Z,1040000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M58.00S,2021-10-21T00:31:14.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,22.158344283837057,49.50980392156863,1610612750,17,9,2021-10-21T00:31:20Z,1050000,2.0,156.0,1,left,MISS A. Edwards 15' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,15.58,Missed,,,,,,,,,,,,,,,
109,PT04M56.00S,2021-10-21T00:31:17.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,17,9,2021-10-21T00:31:17Z,1060000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,
110,PT04M56.00S,2021-10-21T00:31:18.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,17,9,2021-10-21T00:31:18Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M38.00S,2021-10-21T00:31:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.19776609724047,48.28431372549019,1610612745,17,9,2021-10-21T00:32:19Z,1080000,-9.0,21.0,1,right,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,2.25,Missed,,,,,,,,,,,,,,,
112,PT04M37.00S,2021-10-21T00:31:40.9Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,17,9,2021-10-21T00:31:56Z,1090000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,
113,PT04M32.00S,2021-10-21T00:31:46.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,31.882391590013142,58.08823529411765,1610612750,17,9,2021-10-21T00:32:28Z,1100000,-40.0,247.0,1,left,MISS M. Beasley 25' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,25.05,Missed,,,,,,,,,,,,,,,
114,PT04M29.00S,2021-10-21T00:31:49.3Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,17,9,2021-10-21T00:31:49Z,1110000,,,0,,K. Towns REBOUND (Off:4 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,113.0,6.0,2.0,4.0,,,,,,,,,,,
115,PT04M29.00S,2021-10-21T00:31:51.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628021,,,1610612750,17,9,2021-10-21T00:32:02Z,1120000,,,0,,D. Nwaba shooting personal FOUL (1 PF) (Towns 2 FT),"[1628021, 1626157]",1610612745.0,HOU,shooting,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,200832.0,1.0,0.0,Towns,1626157.0,,,,,,
117,PT04M29.00S,2021-10-21T00:32:39.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,18,9,2021-10-21T00:32:39Z,1140000,,,0,,K. Towns Free Throw 1 of 2 (6 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
118,PT04M29.00S,2021-10-21T00:32:40.0Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,18,9,2021-10-21T00:32:45Z,1150000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M29.00S,2021-10-21T00:32:40.0Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,18,9,2021-10-21T00:32:45Z,1160000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M29.00S,2021-10-21T00:32:59.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,19,9,2021-10-21T00:32:59Z,1170000,,,0,,K. Towns Free Throw 2 of 2 (7 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,,,,,,7.0,,,,,
121,PT04M17.00S,2021-10-21T00:33:12.8Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,19,9,2021-10-21T00:33:20Z,1180000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1627752]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,1.0,Prince,1627752.0,,,,,,,,,,,,,,,,,
122,PT04M17.00S,2021-10-21T00:33:12.8Z,1,REGULAR,steal,,[],1627752,,,1610612750,19,9,2021-10-21T00:33:14Z,1190000,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M07.00S,2021-10-21T00:33:22.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,14.536793692509855,94.85294117647058,1610612750,19,9,2021-10-21T00:33:28Z,1200000,-224.0,84.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,23.95,Missed,,,,,,,,,,,,,,,
124,PT04M05.00S,2021-10-21T00:33:24.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,19,9,2021-10-21T00:33:28Z,1210000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,
125,PT04M05.00S,2021-10-21T00:33:27.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,19,9,2021-10-21T00:33:27Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M52.00S,2021-10-21T00:33:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.38042049934296,48.529411764705884,1610612745,19,11,2021-10-21T00:33:56Z,1230000,-7.0,10.0,1,right,J. Green driving reverse Layup (2 PTS) (D. Augustin 1 AST),"[1630224, 201571]",1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,,,,1.22,Made,,,,,,,,,,2.0,,,D. Augustin,201571.0,1.0
128,PT03M39.00S,2021-10-21T00:34:06.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.225361366622867,58.57843137254902,1610612750,22,11,2021-10-21T00:34:13Z,1250000,-43.0,241.0,1,left,A. Edwards 24' 3PT pullup (6 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,24.48,Made,,,,,,,,,,6.0,,,,,
129,PT03M26.00S,2021-10-21T00:34:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.11760840998686,50.73529411764706,1610612745,22,13,2021-10-21T00:34:22Z,1260000,4.0,12.0,1,right,J. Green driving Layup (4 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,1.27,Made,,,,,,,,,,4.0,,,,,
130,PT03M15.00S,2021-10-21T00:34:30.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,10.200394218134035,42.40196078431372,1610612750,24,13,2021-10-21T00:34:36Z,1270000,38.0,43.0,1,left,K. Towns driving Hook (9 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,5.77,Made,,,,,,,,,,9.0,,,,,
131,PT02M59.00S,2021-10-21T00:34:45.3Z,1,REGULAR,3pt,Jump Shot,[],201569,91.01511169513797,4.166666666666666,1610612745,24,16,2021-10-21T00:34:51Z,1280000,-229.0,32.0,1,right,E. Gordon 3PT  (5 PTS) (D. Augustin 2 AST),"[201569, 201571]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,23.14,Made,,,,,,,,,,5.0,,,D. Augustin,201571.0,2.0
133,PT02M43.00S,2021-10-21T00:35:03.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628021,,,1610612750,24,16,2021-10-21T00:35:11Z,1300000,,,0,,D. Nwaba shooting personal FOUL (2 PF) (Edwards 2 FT),"[1628021, 1630162]",1610612745.0,HOU,shooting,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,200832.0,2.0,0.0,Edwards,1630162.0,,,,,,
135,PT02M43.00S,2021-10-21T00:35:33.7Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,25,16,2021-10-21T00:35:33Z,1320000,,,0,,A. Edwards Free Throw 1 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,,,,,,7.0,,,,,
136,PT02M43.00S,2021-10-21T00:35:34.2Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,25,16,2021-10-21T00:35:41Z,1330000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M43.00S,2021-10-21T00:35:34.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612750,25,16,2021-10-21T00:35:41Z,1340000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M43.00S,2021-10-21T00:35:34.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,25,16,2021-10-21T00:35:41Z,1350000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M43.00S,2021-10-21T00:35:34.2Z,1,REGULAR,substitution,in,[],1626174,,,1610612750,25,16,2021-10-21T00:35:41Z,1360000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M43.00S,2021-10-21T00:35:54.6Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,26,16,2021-10-21T00:35:54Z,1370000,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,,,,,,8.0,,,,,
141,PT02M33.00S,2021-10-21T00:36:06.3Z,1,REGULAR,turnover,bad pass,[],201571,,,1610612745,26,16,2021-10-21T00:36:12Z,1380000,,,0,,D. Augustin bad pass TURNOVER (1 TO),"[201571, 1629162]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,1.0,McLaughlin,1629162.0,,,,,,,,,,,,,,,,,
142,PT02M33.00S,2021-10-21T00:36:06.3Z,1,REGULAR,steal,,[],1629162,,,1610612750,26,16,2021-10-21T00:36:08Z,1390000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M27.00S,2021-10-21T00:36:11.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,4.812746386333772,50.49019607843137,1610612750,28,16,2021-10-21T00:36:16Z,1400000,-2.0,-7.0,1,left,A. Edwards driving DUNK (10 PTS) (M. Beasley 1 AST),"[1630162, 1627736]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,0.77,Made,,,,,,,,,,10.0,,,M. Beasley,1627736.0,1.0
145,PT02M07.00S,2021-10-21T00:36:30.6Z,1,REGULAR,3pt,Jump Shot,[],201569,86.81011826544021,4.166666666666666,1610612745,28,19,2021-10-21T00:36:36Z,1420000,-229.0,71.0,1,right,E. Gordon 24' 3PT fadeaway (8 PTS),[201569],1610612745.0,HOU,fadeaway,,,Gordon,E. Gordon,,,,,,,,24.01,Made,,,,,,,,,,8.0,,,,,
146,PT01M55.00S,2021-10-21T00:36:43.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,60.5392156862745,1610612750,28,19,2021-10-21T00:36:56Z,1430000,-53.0,247.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,25.28,Missed,,,,,,,,,,,,,,,
147,PT01M52.00S,2021-10-21T00:36:46.0Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,28,19,2021-10-21T00:36:46Z,1440000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,,
148,PT01M49.00S,2021-10-21T00:36:49.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,31.488173455978973,29.65686274509804,1610612750,28,19,2021-10-21T00:36:58Z,1450000,102.0,243.0,1,left,MISS T. Prince 26' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,26.39,Missed,,,,,,,,,,,,,,,
149,PT01M47.00S,2021-10-21T00:36:51.3Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,28,19,2021-10-21T00:36:58Z,1460000,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,148.0,1.0,0.0,1.0,,,,,,,,,,,
150,PT01M47.00S,2021-10-21T00:36:55.7Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,28,19,2021-10-21T00:37:06Z,1470000,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,1.0,,,,,,,,,1628481.0,,,,,,,,,,
151,PT01M47.00S,2021-10-21T00:36:58.2Z,1,REGULAR,substitution,out,[],1630162,,,1610612745,28,19,2021-10-21T00:37:10Z,1480000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M47.00S,2021-10-21T00:36:58.2Z,1,REGULAR,substitution,out,[],1629162,,,1610612745,28,19,2021-10-21T00:37:10Z,1490000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M47.00S,2021-10-21T00:36:58.2Z,1,REGULAR,substitution,out,[],1628021,,,1610612745,28,19,2021-10-21T00:37:10Z,1500000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M47.00S,2021-10-21T00:36:58.2Z,1,REGULAR,substitution,in,[],1629020,,,1610612745,28,19,2021-10-21T00:37:10Z,1510000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M47.00S,2021-10-21T00:36:58.2Z,1,REGULAR,substitution,in,[],1626156,,,1610612745,28,19,2021-10-21T00:37:10Z,1520000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M47.00S,2021-10-21T00:36:58.2Z,1,REGULAR,substitution,in,[],1629645,,,1610612745,28,19,2021-10-21T00:37:10Z,1530000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M33.00S,2021-10-21T00:37:24.4Z,1,REGULAR,turnover,lost ball,[],201571,,,1610612745,28,19,2021-10-21T00:37:31Z,1540000,,,0,,D. Augustin lost ball TURNOVER (2 TO),"[201571, 1629020]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,2.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,
158,PT01M33.00S,2021-10-21T00:37:24.4Z,1,REGULAR,steal,,[],1629020,,,1610612750,28,19,2021-10-21T00:37:26Z,1550000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M30.00S,2021-10-21T00:37:27.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,5.601182654402102,49.50980392156863,1610612750,30,19,2021-10-21T00:37:36Z,1560000,2.0,0.0,1,left,M. Beasley running DUNK (2 PTS) (D. Russell 3 AST),"[1627736, 1626156]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,,0.25,Made,,,,,,,,,,2.0,,,D. Russell,1626156.0,3.0
161,PT01M21.00S,2021-10-21T00:37:35.4Z,1,REGULAR,3pt,Jump Shot,[],1629645,93.64323258869908,95.83333333333334,1610612745,30,19,2021-10-21T00:37:43Z,1580000,229.0,7.0,1,right,MISS K. Porter Jr. 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,22.93,Missed,,,,,,,,,,,,,,,
162,PT01M21.00S,2021-10-21T00:37:35.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,30,19,2021-10-21T00:37:43Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,
163,PT01M21.00S,2021-10-21T00:37:40.3Z,1,REGULAR,foul,personal,[],1626156,,,1610612745,30,19,2021-10-21T00:38:15Z,1600000,,,0,,D. Russell loose ball personal FOUL (2 PF),"[1626156, 1630578]",1610612750.0,MIN,loose ball,,,Russell,D. Russell,,,,,,,,,,,,,,200832.0,2.0,0.0,Sengun,1630578.0,,,,,,
165,PT01M12.00S,2021-10-21T00:38:24.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629645,83.39356110381078,41.66666666666667,1610612745,30,21,2021-10-21T00:38:36Z,1620000,-42.0,104.0,1,right,K. Porter Jr. 11' step back Jump Shot (2 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,,11.17,Made,,,,,,,,,,2.0,,,,,
166,PT00M56.90S,2021-10-21T00:38:38.9Z,1,REGULAR,2pt,Jump Shot,[],1626156,25.57490144546649,39.21568627450981,1610612750,30,21,2021-10-21T00:38:43Z,1630000,54.0,188.0,1,left,MISS D. Russell 19' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,19.55,Missed,,,,,,,,,,,,,,,
167,PT00M55.40S,2021-10-21T00:38:40.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,30,21,2021-10-21T00:38:43Z,1640000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,
168,PT00M45.00S,2021-10-21T00:38:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201571,91.40932982917214,47.30392156862745,1610612745,30,21,2021-10-21T00:38:56Z,1650000,-13.0,28.0,1,right,MISS D. Augustin driving Layup,[201571],1610612745.0,HOU,driving,,,Augustin,D. Augustin,,,,,,,,3.14,Missed,,,,,,,,,,,,,,,
169,PT00M43.30S,2021-10-21T00:38:53.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,30,21,2021-10-21T00:38:56Z,1660000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,
170,PT00M37.50S,2021-10-21T00:38:59.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,18.347568988173457,55.14705882352941,1610612750,32,21,2021-10-21T00:39:04Z,1670000,-26.0,120.0,1,left,D. Russell 12' driving floating Jump Shot (7 PTS) (T. Prince 1 AST),"[1626156, 1627752]",1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,12.27,Made,,,,,,,,,,7.0,,,T. Prince,1627752.0,1.0
171,PT00M27.50S,2021-10-21T00:39:12.7Z,1,REGULAR,3pt,Jump Shot,[],1626174,72.61826544021025,80.3921568627451,1610612745,32,21,2021-10-21T00:39:17Z,1680000,152.0,205.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,25.51,Missed,,,,,,,,,,,,,,,
172,PT00M24.40S,2021-10-21T00:39:15.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,32,21,2021-10-21T00:39:17Z,1690000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,
173,PT00M03.30S,2021-10-21T00:39:36.9Z,1,REGULAR,turnover,lost ball,[],1626156,,,1610612750,32,21,2021-10-21T00:39:46Z,1700000,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 201571]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,1.0,Augustin,201571.0,,,,,,,,,,,,,,,,,
174,PT00M03.30S,2021-10-21T00:39:36.9Z,1,REGULAR,steal,,[],201571,,,1610612745,32,21,2021-10-21T00:39:38Z,1710000,,,0,,D. Augustin STEAL (1 STL),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2021-10-21T00:39:46.2Z,1,REGULAR,period,end,[],0,,,1610612745,32,21,2021-10-21T00:39:46Z,1720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
