actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
181,PT09M51.00S,2021-11-06T00:43:11.3Z,2,REGULAR,foul,offensive,[],202331,,,1610612746,38,27,2021-11-06T00:43:20Z,1770000,,,0,,P. George offensive FOUL (2 PF),"[202331, 1629020]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,201245.0,2.0,1.0,Vanderbilt,1629020.0,,,,,,,,,
183,PT09M51.00S,2021-11-06T00:43:11.3Z,2,REGULAR,turnover,offensive foul,[],202331,,,1610612746,38,27,2021-11-06T00:43:11Z,1790000,,,0,,P. George offensive foul TURNOVER (3 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,3.0,,,,,,201245.0,,,,,,,,,,,,,
184,PT09M39.00S,2021-11-06T00:43:39.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,18.577529566360056,8.088235294117652,1610612750,41,27,2021-11-06T00:43:44Z,1800000,210.0,122.0,1,left,A. Edwards 24' 3PT  (8 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,24.26,Made,8.0,,,,,,,,,,N. Reid,1629675.0,1.0,,
186,PT09M19.00S,2021-11-06T00:44:02.2Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612746,41,27,2021-11-06T00:44:11Z,1820000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (George 2 FT),"[1629020, 202331]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,202049.0,2.0,0.0,George,202331.0,,,,,,,,,
188,PT09M19.00S,2021-11-06T00:44:28.6Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,41,28,2021-11-06T00:44:28Z,1840000,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
189,PT09M19.00S,2021-11-06T00:44:34.2Z,2,REGULAR,substitution,out,[],1628392,,,1610612746,41,28,2021-11-06T00:44:41Z,1850000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M19.00S,2021-11-06T00:44:34.2Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,41,28,2021-11-06T00:44:41Z,1860000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M19.00S,2021-11-06T00:44:58.9Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,41,29,2021-11-06T00:44:58Z,1870000,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
192,PT09M06.00S,2021-11-06T00:45:13.2Z,2,REGULAR,turnover,bad pass,[],1629162,,,1610612750,41,29,2021-11-06T00:45:17Z,1880000,,,0,,J. McLaughlin bad pass TURNOVER (1 TO),"[1629162, 202339]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,1.0,Bledsoe,202339.0,,,,,,,,,,,,,,,,,
193,PT09M06.00S,2021-11-06T00:45:13.2Z,2,REGULAR,steal,,[],202339,,,1610612746,41,29,2021-11-06T00:45:14Z,1890000,,,0,,E. Bledsoe STEAL (2 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M56.00S,2021-11-06T00:45:26.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,90.8508541392904,73.77450980392157,1610612746,41,29,2021-11-06T00:45:41Z,1900000,119.0,34.0,1,right,MISS P. George 12' Jump Shot - blocked,"[202331, 1630162]",1610612746.0,LAC,,,,George,P. George,,,,,,,,12.35,Missed,,,,,,,,,,,,,,Edwards,1630162.0
195,PT08M56.00S,2021-11-06T00:45:26.0Z,2,REGULAR,block,,[],1630162,,,1610612746,41,29,2021-11-06T00:45:28Z,1910000,,,0,,A. Edwards BLOCK (3 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M55.00S,2021-11-06T00:45:27.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,41,29,2021-11-06T00:45:41Z,1920000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,
197,PT08M55.00S,2021-11-06T00:45:35.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,41,29,2021-11-06T00:45:35Z,1930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2021-11-06T00:45:49.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202339,88.87976346911958,96.56862745098039,1610612746,41,29,2021-11-06T00:45:55Z,1940000,233.0,52.0,1,right,MISS E. Bledsoe 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,23.85,Missed,,,,,,,,,,,,,,,
199,PT08M45.00S,2021-11-06T00:45:53.5Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,41,29,2021-11-06T00:45:55Z,1950000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,198.0,2.0,2.0,0.0,,,,,
200,PT08M37.00S,2021-11-06T00:46:00.7Z,2,REGULAR,2pt,Jump Shot,[],1630162,23.96517739816032,60.294117647058826,1610612750,43,29,2021-11-06T00:46:05Z,1960000,-51.0,173.0,1,left,A. Edwards 18' step back Jump Shot (10 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,18.03,Made,10.0,,,,,,,,,,,,,,
201,PT08M25.00S,2021-11-06T00:46:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.55913272010513,50.245098039215684,1610612746,43,29,2021-11-06T00:46:26Z,1970000,1.0,17.0,1,right,MISS P. George cutting Layup,[202331],1610612746.0,LAC,cutting,,,George,P. George,,,,,,,,1.74,Missed,,,,,,,,,,,,,,,
203,PT08M16.00S,2021-11-06T00:46:23.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,43,29,2021-11-06T00:46:26Z,1990000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,201.0,3.0,3.0,0.0,,,,,
204,PT08M14.00S,2021-11-06T00:46:24.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629162,18.577529566360056,93.13725490196079,1610612750,43,29,2021-11-06T01:02:55Z,2000000,-216.0,122.0,1,left,MISS J. McLaughlin 24' pullup 3PT,[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,,,,24.79,Missed,,,,,,,,,,,,,,,
205,PT08M12.00S,2021-11-06T00:46:26.3Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,43,29,2021-11-06T00:46:26Z,2010000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,204.0,4.0,1.0,3.0,,,,,
206,PT08M10.00S,2021-11-06T00:46:28.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,23.833771353482263,87.5,1610612750,46,29,2021-11-06T00:46:36Z,2020000,-188.0,172.0,1,left,M. Beasley 25' 3PT  (3 PTS) (J. McLaughlin 3 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.41,Made,3.0,,,,,,,,,,J. McLaughlin,1629162.0,3.0,,
207,PT08M09.00S,2021-11-06T00:46:34.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,46,29,2021-11-06T00:46:34Z,2030000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M09.00S,2021-11-06T00:48:54.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,46,29,2021-11-06T00:49:05Z,2040000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M09.00S,2021-11-06T00:48:54.6Z,2,REGULAR,substitution,in,[],1628392,,,1610612746,46,29,2021-11-06T00:49:05Z,2050000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M09.00S,2021-11-06T00:49:16.0Z,2,REGULAR,instantreplay,,[],0,,,1610612746,46,29,2021-11-06T00:49:16Z,2060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M09.00S,2021-11-06T00:49:20.1Z,2,REGULAR,substitution,out,[],1628392,,,1610612746,46,29,2021-11-06T00:49:26Z,2070000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M09.00S,2021-11-06T00:49:20.1Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,46,29,2021-11-06T00:49:26Z,2080000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M01.00S,2021-11-06T00:49:38.0Z,2,REGULAR,foul,personal,[],1629020,,,1610612746,46,29,2021-11-06T00:49:41Z,2090000,,,0,,J. Vanderbilt personal FOUL (3 PF),"[1629020, 202331]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,202056.0,3.0,0.0,George,202331.0,,,,,,,,,
218,PT07M47.00S,2021-11-06T00:50:04.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.55913272010513,49.01960784313726,1610612746,46,29,2021-11-06T01:06:08Z,2110000,-5.0,17.0,1,right,MISS I. Zubac cutting DUNK - blocked,"[1627826, 1629020]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,1.81,Missed,,,,,,,,,,,,,,Vanderbilt,1629020.0
219,PT07M47.00S,2021-11-06T00:50:04.4Z,2,REGULAR,block,,[],1629020,,,1610612746,46,29,2021-11-06T00:50:08Z,2120000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M43.00S,2021-11-06T00:50:08.4Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,46,29,2021-11-06T00:50:17Z,2130000,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,218.0,4.0,4.0,0.0,,,,,
221,PT07M32.00S,2021-11-06T00:50:19.6Z,2,REGULAR,2pt,Jump Shot,[],1630162,12.532851511169525,30.637254901960787,1610612750,46,29,2021-11-06T01:08:15Z,2140000,97.0,65.0,1,left,MISS A. Edwards 11' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,,,,11.68,Missed,,,,,,,,,,,,,,,
222,PT07M30.00S,2021-11-06T00:50:21.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,46,29,2021-11-06T00:50:31Z,2150000,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,221.0,2.0,2.0,0.0,,,,,
223,PT07M26.00S,2021-11-06T00:50:25.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202339,89.53679369250986,55.14705882352941,1610612746,46,29,2021-11-06T01:16:17Z,2160000,26.0,46.0,1,right,MISS E. Bledsoe running Layup,[202339],1610612746.0,LAC,running,,,Bledsoe,E. Bledsoe,,,,,,,,5.26,Missed,,,,,,,,,,,,,,,
225,PT07M22.00S,2021-11-06T00:50:29.5Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,46,29,2021-11-06T00:50:46Z,2180000,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,223.0,1.0,0.0,1.0,,,,,
226,PT07M21.00S,2021-11-06T00:50:30.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,92.42772667542707,44.85294117647059,1610612746,46,29,2021-11-06T01:14:30Z,2190000,-26.0,19.0,1,right,MISS T. Mann putback Layup - blocked,"[1629611, 1629675]",1610612746.0,LAC,putback,,,Mann,T. Mann,,,,,,,,3.18,Missed,,,,,,,,,,,,,,Reid,1629675.0
339,PT07M21.00S,2021-11-06T00:50:30.5Z,2,REGULAR,block,,[],1629675,,,1610612746,46,29,2021-11-06T01:11:32Z,2195000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M19.00S,2021-11-06T00:50:32.5Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,46,29,2021-11-06T00:50:55Z,2200000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,226.0,1.0,1.0,0.0,,,,,
228,PT07M19.00S,2021-11-06T00:50:38.6Z,2,REGULAR,foul,offensive,[],1629675,,,1610612750,46,29,2021-11-06T00:50:42Z,2210000,,,0,,N. Reid offensive FOUL (1 PF),"[1629675, 1629611]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,201245.0,1.0,0.0,Mann,1629611.0,,,,,,,,,
230,PT07M19.00S,2021-11-06T00:50:38.6Z,2,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,46,29,2021-11-06T00:50:38Z,2230000,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,1.0,,,,,,201245.0,,,,,,,,,,,,,
231,PT07M19.00S,2021-11-06T00:50:46.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612746,46,29,2021-11-06T00:50:57Z,2240000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M19.00S,2021-11-06T00:50:46.1Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,46,29,2021-11-06T00:50:57Z,2250000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M19.00S,2021-11-06T00:50:46.1Z,2,REGULAR,substitution,in,[],1627752,,,1610612746,46,29,2021-11-06T00:50:57Z,2260000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M19.00S,2021-11-06T00:50:46.1Z,2,REGULAR,substitution,in,[],201587,,,1610612746,46,29,2021-11-06T00:50:57Z,2270000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M12.00S,2021-11-06T00:51:21.8Z,2,REGULAR,foul,personal,[],1630162,,,1610612746,46,29,2021-11-06T00:52:32Z,2280000,,,0,,A. Edwards personal FOUL (3 PF),"[1630162, 202331]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,202049.0,3.0,0.0,George,202331.0,,,,,,,,,
237,PT07M12.00S,2021-11-06T00:51:46.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,46,29,2021-11-06T00:51:49Z,2300000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M12.00S,2021-11-06T00:51:46.2Z,2,REGULAR,substitution,in,[],202704,,,1610612746,46,29,2021-11-06T00:51:49Z,2310000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2021-11-06T00:52:01.6Z,2,REGULAR,substitution,out,[],1630162,,,1610612746,46,29,2021-11-06T00:52:10Z,2320000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M12.00S,2021-11-06T00:52:01.6Z,2,REGULAR,substitution,in,[],201976,,,1610612746,46,29,2021-11-06T00:52:10Z,2330000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M57.00S,2021-11-06T00:52:29.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629611,80.6011826544021,76.9607843137255,1610612746,46,29,2021-11-06T00:52:34Z,2340000,135.0,130.0,1,right,MISS T. Mann 18' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,,,18.71,Missed,,,,,,,,,,,,,,,
242,PT06M54.00S,2021-11-06T00:52:32.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,46,29,2021-11-06T00:52:34Z,2350000,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,241.0,5.0,5.0,0.0,,,,,
243,PT06M45.00S,2021-11-06T00:52:43.2Z,2,REGULAR,turnover,out-of-bounds,[],201976,,,1610612750,46,29,2021-11-06T00:55:35Z,2360000,,,0,,P. Beverley bad pass out-of-bounds TURNOVER (1 TO),[201976],1610612750.0,MIN,bad pass,,,Beverley,P. Beverley,,,,,1.0,,,,,,202049.0,,,,,,,,,,,,,
244,PT06M45.00S,2021-11-06T00:52:47.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612746,46,29,2021-11-06T00:52:52Z,2370000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M45.00S,2021-11-06T00:52:47.0Z,2,REGULAR,substitution,in,[],1626157,,,1610612746,46,29,2021-11-06T00:52:52Z,2380000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M37.00S,2021-11-06T00:53:10.2Z,2,REGULAR,foul,personal,[],201976,,,1610612746,46,29,2021-11-06T00:53:17Z,2390000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 202704]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,202049.0,1.0,0.0,Jackson,202704.0,,,,,,,,,
249,PT06M29.00S,2021-11-06T00:53:32.9Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,46,29,2021-11-06T01:19:14Z,2410000,,,0,,P. George bad pass TURNOVER (4 TO),"[202331, 1629162]",1610612746.0,LAC,,,,George,P. George,,,,,4.0,McLaughlin,1629162.0,,,,,,,,,,,,,,,,,
250,PT06M29.00S,2021-11-06T00:53:32.9Z,2,REGULAR,steal,,[],1629162,,,1610612750,46,29,2021-11-06T00:53:35Z,2420000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M25.00S,2021-11-06T00:53:36.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627736,30.27266754270697,31.617647058823522,1610612750,49,29,2021-11-06T00:53:44Z,2430000,92.0,232.0,1,left,M. Beasley 24' 3PT  (6 PTS) (J. McLaughlin 4 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.96,Made,6.0,,,,,,,,,,J. McLaughlin,1629162.0,4.0,,
253,PT06M11.00S,2021-11-06T00:53:50.5Z,2,REGULAR,3pt,Jump Shot,[],201587,96.10709592641261,5.14705882352942,1610612746,49,29,2021-11-06T00:53:57Z,2450000,-224.0,-16.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,22.49,Missed,,,,,,,,,,,,,,,
254,PT06M07.00S,2021-11-06T00:53:54.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,49,29,2021-11-06T00:53:57Z,2460000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,253.0,3.0,3.0,0.0,,,,,
255,PT06M01.00S,2021-11-06T00:54:00.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,26.19908015768725,83.57843137254902,1610612750,49,29,2021-11-06T00:54:07Z,2470000,-168.0,194.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.64,Missed,,,,,,,,,,,,,,,
256,PT05M58.00S,2021-11-06T00:54:03.9Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,49,29,2021-11-06T00:54:07Z,2480000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,,
257,PT05M51.00S,2021-11-06T00:54:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202339,92.82194480946123,40.931372549019606,1610612746,49,29,2021-11-06T00:54:13Z,2490000,-45.0,15.0,1,right,MISS E. Bledsoe Layup,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,4.77,Missed,,,,,,,,,,,,,,,
258,PT05M48.00S,2021-11-06T00:54:13.9Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,49,29,2021-11-06T00:54:13Z,2500000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,257.0,2.0,2.0,0.0,,,,,
259,PT05M45.00S,2021-11-06T00:54:17.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,8.065045992115643,97.79411764705883,1610612750,49,29,2021-11-06T00:54:24Z,2510000,-239.0,23.0,1,left,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,24.01,Missed,,,,,,,,,,,,,,,
260,PT05M42.00S,2021-11-06T00:54:20.1Z,2,REGULAR,rebound,offensive,[],1627752,,,1610612750,49,29,2021-11-06T00:54:20Z,2520000,,,0,,T. Prince REBOUND (Off:1 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,259.0,4.0,3.0,1.0,,,,,
261,PT05M41.00S,2021-11-06T00:54:21.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,25.804862023653087,83.82352941176471,1610612750,49,29,2021-11-06T00:54:26Z,2530000,-169.0,190.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.44,Missed,,,,,,,,,,,,,,,
262,PT05M41.00S,2021-11-06T00:54:21.1Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,49,29,2021-11-06T00:54:26Z,2540000,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,261.0,3.0,2.0,1.0,,,,,
263,PT05M22.00S,2021-11-06T00:54:39.4Z,2,REGULAR,2pt,Jump Shot,[],1629611,81.7838370565046,73.77450980392157,1610612746,49,31,2021-11-06T00:54:44Z,2550000,119.0,119.0,1,right,T. Mann 16' fadeaway Jump Shot (7 PTS),[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,,,,16.8,Made,7.0,,,,,,,,,,,,,,
264,PT05M12.00S,2021-11-06T00:54:52.7Z,2,REGULAR,foul,personal,[],202331,,,1610612750,49,31,2021-11-06T00:55:01Z,2560000,,,0,,P. George personal FOUL (3 PF),"[202331, 201976]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,202056.0,3.0,1.0,Beverley,201976.0,,,,,,,,,
267,PT05M12.00S,2021-11-06T00:54:58.7Z,2,REGULAR,substitution,in,[],1627826,,,1610612750,49,31,2021-11-06T00:55:04Z,2590000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M12.00S,2021-11-06T00:54:58.7Z,2,REGULAR,substitution,out,[],1629611,,,1610612750,49,31,2021-11-06T00:55:14Z,2600000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M12.00S,2021-11-06T00:55:17.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,49,31,2021-11-06T00:55:17Z,2610000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M12.00S,2021-11-06T00:56:58.7Z,2,REGULAR,substitution,out,[],202339,,,1610612750,49,31,2021-11-06T00:57:55Z,2620000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M12.00S,2021-11-06T00:56:58.7Z,2,REGULAR,substitution,in,[],1628379,,,1610612750,49,31,2021-11-06T00:57:55Z,2630000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M01.00S,2021-11-06T00:58:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,12.270039421813408,59.80392156862745,1610612750,49,31,2021-11-06T00:58:22Z,2640000,-49.0,63.0,1,left,MISS K. Towns 7' bank Shot,[1626157],1610612750.0,MIN,bank,,,Towns,K. Towns,,,,,,,,7.97,Missed,,,,,,,,,,,,,,,
273,PT04M57.00S,2021-11-06T00:58:21.2Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,49,31,2021-11-06T00:58:22Z,2650000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,272.0,3.0,3.0,0.0,,,,,
274,PT04M51.00S,2021-11-06T00:58:27.6Z,2,REGULAR,3pt,Jump Shot,[],202331,66.27792378449408,39.950980392156865,1610612746,49,31,2021-11-06T00:58:32Z,2660000,-50.0,264.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,26.92,Missed,,,,,,,,,,,,,,,
