actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
449,PT03M15.00S,2021-11-30T02:37:21.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612750,68,69,2021-11-30T02:37:30Z,4470000,,,0,,G. Bitadze personal FOUL (1 PF) (Towns 2 FT),"[1629048, 1626157]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,1627964.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,
451,PT03M15.00S,2021-11-30T02:37:46.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626157,,,1610612750,69,69,2021-11-30T02:37:46Z,4490000,,,0,,K. Towns Free Throw 1 of 2 (28 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,,,,,28.0,,,,,,
452,PT03M15.00S,2021-11-30T02:38:03.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626157,,,1610612750,70,69,2021-11-30T02:38:03Z,4500000,,,0,,K. Towns Free Throw 2 of 2 (29 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,,,,,29.0,,,,,,
453,PT03M01.00S,2021-11-30T02:38:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.521024967148489,51.9607843137255,1610612754,70,71,2021-11-30T02:38:23Z,4510000,-10.0,9.0,1,left,M. Brogdon driving finger roll Layup (17 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,1.32,Made,,,,,,,,,,,,,17.0,,,,,,
454,PT02M44.00S,2021-11-30T02:38:38.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627763,,,1610612750,70,71,2021-11-30T02:38:44Z,4520000,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Towns 2 FT),"[1627763, 1626157]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,,,,2715.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,
456,PT02M44.00S,2021-11-30T02:38:50.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,70,71,2021-11-30T02:38:56Z,4540000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M44.00S,2021-11-30T02:41:46.6Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,71,71,2021-11-30T02:42:09Z,4550000,,,0,,K. Towns Free Throw 1 of 2 (30 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,,,,,30.0,,,,,,
458,PT02M44.00S,2021-11-30T02:41:46.6Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,71,71,2021-11-30T02:42:09Z,4560000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
459,PT02M43.00S,2021-11-30T02:41:47.6Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,71,71,2021-11-30T02:42:17Z,4570000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,458.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
460,PT02M31.00S,2021-11-30T02:42:18.3Z,3,REGULAR,turnover,bad pass,[],204456,,,1610612754,71,71,2021-11-30T02:42:22Z,4580000,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1630162]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,
461,PT02M31.00S,2021-11-30T02:42:18.3Z,3,REGULAR,steal,,[],1630162,,,1610612750,71,71,2021-11-30T02:42:20Z,4590000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M29.00S,2021-11-30T02:42:21.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,94.56307490144546,51.225490196078425,1610612750,73,71,2021-11-30T02:43:01Z,4600000,6.0,-1.0,1,right,A. Edwards running DUNK (14 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.63,Made,,,,,,,,,,,,,14.0,,,,,,
463,PT02M18.00S,2021-11-30T02:42:34.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612754,73,71,2021-11-30T02:42:43Z,4610000,,,0,,A. Edwards shooting personal FOUL (3 PF) (Brogdon 2 FT),"[1630162, 1627763]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,1627964.0,3.0,0.0,Brogdon,1627763.0,,,,,,,,,,
465,PT02M18.00S,2021-11-30T02:42:54.9Z,3,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,73,72,2021-11-30T02:42:54Z,4630000,,,0,,M. Brogdon Free Throw 1 of 2 (18 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,,,,,,,,,,18.0,,,,,,
466,PT02M18.00S,2021-11-30T02:43:01.7Z,3,REGULAR,substitution,out,[],1629103,,,1610612754,73,72,2021-11-30T02:43:12Z,4640000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M18.00S,2021-11-30T02:43:01.7Z,3,REGULAR,substitution,in,[],203200,,,1610612754,73,72,2021-11-30T02:43:12Z,4650000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M18.00S,2021-11-30T02:43:24.7Z,3,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,73,73,2021-11-30T02:43:24Z,4660000,,,0,,M. Brogdon Free Throw 2 of 2 (19 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,,,,,,,,,,19.0,,,,,,
469,PT02M00.00S,2021-11-30T02:43:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.80354796320631,57.35294117647059,1610612750,73,73,2021-11-30T02:43:49Z,4670000,37.0,25.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,4.42,Missed,,,,,,,,,,,,,,,,,,,
471,PT01M56.00S,2021-11-30T02:43:47.9Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,73,73,2021-11-30T02:44:22Z,4690000,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,469.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
472,PT01M52.00S,2021-11-30T02:43:52.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203200,20.318659658344284,91.17647058823529,1610612754,73,76,2021-11-30T02:43:57Z,4700000,-206.0,138.0,1,left,J. Holiday 24' 3PT  (13 PTS) (M. Brogdon 4 AST),"[203200, 1627763]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,24.81,Made,,,,,,,,,,,,,13.0,M. Brogdon,1627763.0,4.0,,,
474,PT01M40.00S,2021-11-30T02:44:10.4Z,3,REGULAR,foul,offensive,['inpenalty'],1626157,,,1610612750,73,76,2021-11-30T02:44:26Z,4720000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1629048]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,1627964.0,4.0,0.0,Bitadze,1629048.0,,,,,,,,,,
476,PT01M40.00S,2021-11-30T02:44:10.4Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,73,76,2021-11-30T02:44:10Z,4740000,,,0,,K. Towns offensive foul TURNOVER (6 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,1627964.0,,,,,6.0,,,,,,,,,
477,PT01M40.00S,2021-11-30T02:44:23.8Z,3,REGULAR,substitution,out,[],1626157,,,1610612754,73,76,2021-11-30T02:44:30Z,4750000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M40.00S,2021-11-30T02:44:23.8Z,3,REGULAR,substitution,in,[],1627752,,,1610612754,73,76,2021-11-30T02:44:30Z,4760000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M31.00S,2021-11-30T02:44:43.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629048,27.677398160315374,77.69607843137256,1610612754,73,76,2021-11-30T02:44:59Z,4770000,-138.0,208.0,1,left,MISS G. Bitadze 24' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
480,PT01M30.00S,2021-11-30T02:44:46.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,73,76,2021-11-30T02:44:46Z,4780000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,,,
481,PT01M30.00S,2021-11-30T02:44:47.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,73,76,2021-11-30T02:44:47Z,4790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M20.00S,2021-11-30T02:45:02.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,76.42904073587385,14.460784313725492,1610612750,73,76,2021-11-30T02:46:13Z,4800000,-178.0,169.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,,
483,PT01M16.00S,2021-11-30T02:45:06.5Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,73,76,2021-11-30T02:45:08Z,4810000,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,482.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
484,PT00M56.80S,2021-11-30T02:45:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,10.5946123521682,44.11764705882353,1610612754,73,76,2021-11-30T02:45:31Z,4820000,29.0,47.0,1,left,MISS C. Duarte driving Layup,[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,5.55,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M54.40S,2021-11-30T02:45:28.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,73,76,2021-11-30T02:45:31Z,4840000,,,0,,A. Edwards REBOUND (Off:1 Def:7),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,484.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
487,PT00M52.80S,2021-11-30T02:45:30.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630162,93.77463863337714,49.26470588235294,1610612750,75,76,2021-11-30T02:49:15Z,4850000,-4.0,6.0,1,right,A. Edwards running alley-oop DUNK (16 PTS) (T. Prince 1 AST),"[1630162, 1627752]",1610612750.0,MIN,running alley-oop,,,Edwards,A. Edwards,,,,,0.7,Made,,,,,,,,,,,,,16.0,T. Prince,1627752.0,1.0,,,
489,PT00M36.60S,2021-11-30T02:45:48.9Z,3,REGULAR,turnover,lost ball,[],1627763,,,1610612754,75,76,2021-11-30T02:45:53Z,4870000,,,0,,M. Brogdon lost ball TURNOVER (2 TO),"[1627763, 1630162]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0,,,,,,,
490,PT00M36.60S,2021-11-30T02:45:48.9Z,3,REGULAR,steal,,[],1630162,,,1610612750,75,76,2021-11-30T02:45:50Z,4880000,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M17.80S,2021-11-30T02:46:07.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,66.83639947437582,47.794117647058826,1610612750,78,76,2021-11-30T02:46:14Z,4890000,-11.0,259.0,1,right,A. Edwards 25' 3PT step back (19 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.94,Made,,,,,,,,,,,,,19.0,,,,,,
492,PT00M01.00S,2021-11-30T02:46:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,8.229303547963205,55.88235294117647,1610612754,78,76,2021-11-30T02:47:12Z,4900000,-29.0,25.0,1,left,MISS C. Duarte driving Layup,[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M01.00S,2021-11-30T02:46:29.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,78,76,2021-11-30T02:47:12Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,492.0,,,,,,,,,,,,,,,,,,
494,PT00M00.00S,2021-11-30T02:46:35.5Z,3,REGULAR,period,end,[],0,,,1610612754,78,76,2021-11-30T02:46:35Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612754,78,76,2021-11-30T02:49:02Z,4930000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,out,['startperiod'],1630195,,,1610612754,78,76,2021-11-30T02:49:02Z,4940000,,,0,,SUB out: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,out,['startperiod'],1627763,,,1610612754,78,76,2021-11-30T02:49:02Z,4950000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,out,['startperiod'],1629048,,,1610612754,78,76,2021-11-30T02:49:02Z,4960000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612754,78,76,2021-11-30T02:49:02Z,4970000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,in,['startperiod'],1629006,,,1610612754,78,76,2021-11-30T02:49:02Z,4980000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612754,78,76,2021-11-30T02:49:02Z,4990000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-11-30T02:48:37.9Z,4,REGULAR,substitution,in,['startperiod'],1627747,,,1610612754,78,76,2021-11-30T02:49:02Z,5000000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-11-30T02:49:08.4Z,4,REGULAR,period,start,[],0,,,1610612750,78,76,2021-11-30T02:49:08Z,5010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M46.00S,2021-11-30T02:49:21.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,93.64323258869908,50.73529411764706,1610612750,80,76,2021-11-30T02:49:26Z,5020000,4.0,7.0,1,right,N. Reid driving DUNK (9 PTS) (D. Russell 9 AST),"[1629675, 1626156]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,0.82,Made,,,,,,,,,,,,,9.0,D. Russell,1626156.0,9.0,,,
506,PT11M28.00S,2021-11-30T02:49:39.6Z,4,REGULAR,turnover,bad pass,[],1630537,,,1610612754,80,76,2021-11-30T02:49:44Z,5040000,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 1626156]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,1.0,Russell,1626156.0,,,,,,,
507,PT11M28.00S,2021-11-30T02:49:39.6Z,4,REGULAR,steal,,[],1626156,,,1610612750,80,76,2021-11-30T02:49:42Z,5050000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M23.00S,2021-11-30T02:49:43.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627736,89.30683311432325,2.696078431372549,1610612750,80,76,2021-11-30T02:53:58Z,5060000,-237.0,48.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,,
509,PT11M21.00S,2021-11-30T02:49:45.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,80,76,2021-11-30T02:49:52Z,5070000,,,0,,D. Sabonis REBOUND (Off:4 Def:15),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,508.0,19.0,15.0,4.0,,,,,,,,,,,,,,,
510,PT11M13.00S,2021-11-30T02:49:54.5Z,4,REGULAR,3pt,Jump Shot,[],1630537,18.610381077529567,91.42156862745098,1610612754,80,79,2021-11-30T02:50:00Z,5080000,-207.0,122.0,1,left,C. Duarte 24' 3PT  (14 PTS) (D. Sabonis 7 AST),"[1630537, 1627734]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,24.06,Made,,,,,,,,,,,,,14.0,D. Sabonis,1627734.0,7.0,,,
512,PT10M44.00S,2021-11-30T02:50:25.1Z,4,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612750,80,79,2021-11-30T02:50:34Z,5100000,,,0,,M. Beasley bad pass out-of-bounds TURNOVER (2 TO),[1627736],1610612750.0,MIN,bad pass,,,Beasley,M. Beasley,,,,,,,,,,,1627964.0,,,,,2.0,,,,,,,,,
513,PT10M32.00S,2021-11-30T02:50:43.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630537,6.1268068331143235,50.245098039215684,1610612754,80,79,2021-11-30T02:50:48Z,5110000,-1.0,5.0,1,left,MISS C. Duarte cutting Layup,[1630537],1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,0.52,Missed,,,,,,,,,,,,,,,,,,,
514,PT10M30.00S,2021-11-30T02:50:45.3Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,80,79,2021-11-30T02:50:48Z,5120000,,,0,,D. Russell REBOUND (Off:1 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,513.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
515,PT10M20.00S,2021-11-30T02:50:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.06636005256242,47.549019607843135,1610612750,80,79,2021-11-30T02:51:01Z,5130000,-12.0,22.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,,
516,PT10M18.00S,2021-11-30T02:50:57.1Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,80,79,2021-11-30T02:51:01Z,5140000,,,0,,D. Sabonis REBOUND (Off:4 Def:16),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,515.0,20.0,16.0,4.0,,,,,,,,,,,,,,,
517,PT10M09.00S,2021-11-30T02:51:07.2Z,4,REGULAR,turnover,lost ball,[],1630537,,,1610612754,80,79,2021-11-30T02:51:12Z,5150000,,,0,,C. Duarte lost ball TURNOVER (2 TO),"[1630537, 1629006]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,2.0,Okogie,1629006.0,,,,,,,
518,PT10M09.00S,2021-11-30T02:51:07.2Z,4,REGULAR,steal,,[],1629006,,,1610612750,80,79,2021-11-30T02:51:09Z,5160000,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M09.00S,2021-11-30T02:51:10.6Z,4,REGULAR,foul,personal,[],1630537,,,1610612750,80,79,2021-11-30T02:51:24Z,5170000,,,0,,C. Duarte personal FOUL (2 PF),"[1630537, 1629006]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,2715.0,2.0,0.0,Okogie,1629006.0,,,,,,,,,,
521,PT10M09.00S,2021-11-30T02:51:15.8Z,4,REGULAR,foul,technical,['1freethrow'],1630537,,,1610612750,80,79,2021-11-30T02:51:30Z,5190000,,,0,,C. Duarte technical FOUL (1 Tech),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,2715.0,2.0,1.0,,,,,,,,,,,,
522,PT10M09.00S,2021-11-30T02:51:32.6Z,4,REGULAR,foul,technical,['1freethrow'],1630537,,,1610612750,80,79,2021-11-30T02:51:41Z,5200000,,,0,,C. Duarte technical FOUL (2 Tech),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,2715.0,2.0,2.0,,,,,,,,,,,,
523,PT10M09.00S,2021-11-30T02:51:42.4Z,4,REGULAR,ejection,other,[],1630537,,,1610612750,80,79,2021-11-30T02:52:20Z,5210000,,,0,,Ejection C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,2715.0,,,,,,,,,,,,,,
524,PT10M09.00S,2021-11-30T02:51:49.1Z,4,REGULAR,substitution,out,[],1630537,,,1610612750,80,79,2021-11-30T02:51:54Z,5220000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M09.00S,2021-11-30T02:51:49.1Z,4,REGULAR,substitution,in,[],1629103,,,1610612750,80,79,2021-11-30T02:51:54Z,5230000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M09.00S,2021-11-30T02:51:59.1Z,4,REGULAR,freethrow,1 of 1,[],1627736,,,1610612750,81,79,2021-11-30T02:51:59Z,5240000,,,0,,M. Beasley technical Free Throw 1 of 1 (4 PTS),[1627736],1610612750.0,MIN,technical,,,Beasley,M. Beasley,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
527,PT10M09.00S,2021-11-30T02:52:01.6Z,4,REGULAR,freethrow,1 of 1,[],1627736,,,1610612750,82,79,2021-11-30T02:52:01Z,5250000,,,0,,M. Beasley technical Free Throw 1 of 1 (5 PTS),[1627736],1610612750.0,MIN,technical,,,Beasley,M. Beasley,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
528,PT09M58.00S,2021-11-30T02:52:26.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,72.61826544021025,45.09803921568628,1610612750,84,79,2021-11-30T02:52:34Z,5260000,-25.0,205.0,1,right,D. Russell 20' pullup Jump Shot (17 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,20.64,Made,,,,,,,,,,,,,17.0,,,,,,
529,PT09M36.00S,2021-11-30T02:52:50.9Z,4,REGULAR,foul,personal,[],1627736,,,1610612754,84,79,2021-11-30T02:52:58Z,5270000,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 204456]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,202037.0,1.0,0.0,McConnell,204456.0,,,,,,,,,,
531,PT09M36.00S,2021-11-30T02:53:06.0Z,4,REGULAR,substitution,out,[],204456,,,1610612754,84,79,2021-11-30T02:53:09Z,5290000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M36.00S,2021-11-30T02:53:06.0Z,4,REGULAR,substitution,in,[],1627763,,,1610612754,84,79,2021-11-30T02:53:09Z,5300000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M33.00S,2021-11-30T02:53:26.7Z,4,REGULAR,foul,personal,[],1627752,,,1610612754,84,79,2021-11-30T02:53:37Z,5310000,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1627747]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,2715.0,2.0,0.0,LeVert,1627747.0,,,,,,,,,,
535,PT09M29.00S,2021-11-30T02:53:46.6Z,4,REGULAR,violation,kicked ball,[],1627752,,,1610612754,84,79,2021-11-30T02:54:06Z,5330000,,,0,,T. Prince kicked ball VIOLATION,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,2715.0,,,,,,,,,,,,,,
536,PT09M23.00S,2021-11-30T02:54:03.8Z,4,REGULAR,3pt,Jump Shot,[],1627734,32.013797634691194,54.41176470588235,1610612754,84,79,2021-11-30T02:54:09Z,5340000,-22.0,248.0,1,left,MISS D. Sabonis 24' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
537,PT09M20.00S,2021-11-30T02:54:06.8Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,84,79,2021-11-30T02:54:09Z,5350000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,536.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
538,PT09M17.00S,2021-11-30T02:54:15.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,84,79,2021-11-30T02:54:15Z,5360000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
