actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
85,PT04M29.00S,2023-03-18T02:22:15.2Z,1,REGULAR,rebound,offensive,[],203081,,,1610612757,17,21,2023-03-18T02:22:18Z,850000,False,,,0,,D. Lillard REBOUND (Off:1 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,84.0,3.0,2.0,1.0,,,,,,,,,,,,,,
86,PT04M25.00S,2023-03-18T02:22:19.3Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612757,17,21,2023-03-18T02:22:24Z,860000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1628369]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0
87,PT04M25.00S,2023-03-18T02:22:19.3Z,1,REGULAR,steal,,[],1628369,,,1610612738,17,21,2023-03-18T02:22:21Z,870000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
88,PT04M23.00S,2023-03-18T02:22:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612738,17,21,2023-03-18T02:22:38Z,880000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Tatum 2 FT),"[1629014, 1628369]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,1.0,0.0,Tatum,1628369.0,,,,,,
90,PT04M23.00S,2023-03-18T02:22:42.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,17,21,2023-03-18T02:30:34Z,900000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,out,[],1629014,,,1610612738,17,21,2023-03-18T02:25:33Z,910000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,out,[],1629680,,,1610612738,17,21,2023-03-18T02:25:33Z,920000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,out,[],203994,,,1610612738,17,21,2023-03-18T02:25:33Z,930000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,17,21,2023-03-18T02:25:33Z,940000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,out,[],203935,,,1610612738,17,21,2023-03-18T02:25:33Z,950000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,in,[],1629629,,,1610612738,17,21,2023-03-18T02:25:33Z,960000,False,,,0,,SUB in: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612738,17,21,2023-03-18T02:25:33Z,970000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,in,[],1631101,,,1610612738,17,21,2023-03-18T02:25:33Z,980000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,17,21,2023-03-18T02:25:33Z,990000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M23.00S,2023-03-18T02:24:55.4Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,17,21,2023-03-18T02:25:33Z,1000000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M23.00S,2023-03-18T02:25:43.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,17,22,2023-03-18T02:25:43Z,1010000,False,,,0,,J. Tatum Free Throw 1 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
102,PT04M23.00S,2023-03-18T02:25:57.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,17,23,2023-03-18T02:25:57Z,1020000,False,,,0,,J. Tatum Free Throw 2 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
103,PT04M12.00S,2023-03-18T02:26:12.3Z,1,REGULAR,2pt,Jump Shot,[],203081,79.45137976346912,29.166666666666668,1610612757,19,23,2023-03-18T02:26:30Z,1030000,False,-104.0,141.0,1,right,D. Lillard 17' driving floating Jump Shot (5 PTS),[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,17.51,Made,,,,,,,5.0,,,,,,,,,,,
104,PT04M12.00S,2023-03-18T02:26:16.2Z,1,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612757,19,23,2023-03-18T02:26:25Z,1040000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Lillard 1 FT),"[1629684, 203081]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,200833.0,1.0,0.0,Lillard,203081.0,,,,,,
106,PT04M12.00S,2023-03-18T02:26:47.4Z,1,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,20,23,2023-03-18T02:26:47Z,1060000,False,,,0,,D. Lillard Free Throw 1 of 1 (6 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
107,PT03M50.00S,2023-03-18T02:27:08.7Z,1,REGULAR,2pt,Jump Shot,[],1628369,14.011169513797633,26.47058823529412,1610612738,20,25,2023-03-18T02:27:14Z,1070000,False,118.0,79.0,1,left,J. Tatum 14' turnaround fadeaway Jump Shot (10 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,14.18,Made,,,,,,,10.0,,,,,,,,,,,
108,PT03M22.00S,2023-03-18T02:27:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.77463863337714,46.32352941176471,1610612757,20,25,2023-03-18T02:27:41Z,1080000,False,-18.0,6.0,1,right,MISS T. Watford driving Layup,[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2023-03-18T02:27:37.3Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,20,25,2023-03-18T02:27:41Z,1090000,False,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,,,
110,PT03M04.00S,2023-03-18T02:27:54.4Z,1,REGULAR,foul,personal,['3freethrow'],1629234,,,1610612738,20,25,2023-03-18T02:28:04Z,1100000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Tatum 3 FT),"[1629234, 1628369]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200832.0,1.0,0.0,Tatum,1628369.0,,,,,,
112,PT03M04.00S,2023-03-18T02:28:22.8Z,1,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,20,26,2023-03-18T02:28:22Z,1120000,False,,,0,,J. Tatum Free Throw 1 of 3 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
113,PT03M04.00S,2023-03-18T02:28:40.8Z,1,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,20,27,2023-03-18T02:28:40Z,1130000,False,,,0,,J. Tatum Free Throw 2 of 3 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
114,PT03M04.00S,2023-03-18T02:28:56.1Z,1,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,20,28,2023-03-18T02:28:56Z,1140000,False,,,0,,J. Tatum Free Throw 3 of 3 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
115,PT02M42.00S,2023-03-18T02:29:17.9Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612757,20,28,2023-03-18T02:29:22Z,1150000,False,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1628369]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Tatum,1628369.0
116,PT02M42.00S,2023-03-18T02:29:17.9Z,1,REGULAR,steal,,[],1628369,,,1610612738,20,28,2023-03-18T02:29:19Z,1160000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT02M40.00S,2023-03-18T02:29:22.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612738,20,28,2023-03-18T02:29:48Z,1170000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631101, 1628369]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,1.0,0.0,Tatum,1628369.0,,,,,,
119,PT02M40.00S,2023-03-18T02:29:58.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,20,28,2023-03-18T02:30:41Z,1190000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M40.00S,2023-03-18T02:32:04.4Z,1,REGULAR,substitution,out,[],203081,,,1610612738,20,28,2023-03-18T02:32:24Z,1200000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2023-03-18T02:32:04.4Z,1,REGULAR,substitution,out,[],1630570,,,1610612738,20,28,2023-03-18T02:32:24Z,1210000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M40.00S,2023-03-18T02:32:04.4Z,1,REGULAR,substitution,in,[],1629014,,,1610612738,20,28,2023-03-18T02:32:24Z,1220000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M40.00S,2023-03-18T02:32:04.4Z,1,REGULAR,substitution,in,[],1631133,,,1610612738,20,28,2023-03-18T02:32:24Z,1230000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M40.00S,2023-03-18T02:32:44.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,20,29,2023-03-18T02:32:44Z,1240000,False,,,0,,J. Tatum Free Throw 1 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
125,PT02M40.00S,2023-03-18T02:33:00.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,20,30,2023-03-18T02:33:00Z,1250000,False,,,0,,J. Tatum Free Throw 2 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
126,PT02M25.00S,2023-03-18T02:33:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,93.38042049934296,50.0,1610612757,20,30,2023-03-18T02:33:20Z,1260000,False,0.0,10.0,1,right,MISS C. Reddish driving reverse Layup,[1629629],1610612757.0,POR,driving reverse,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
127,PT02M23.00S,2023-03-18T02:33:18.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,20,30,2023-03-18T02:33:20Z,1270000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,126.0,3.0,3.0,0.0,,,,,,,,,,,,,,
128,PT02M18.00S,2023-03-18T02:33:23.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,6.389618922470433,95.58823529411765,1610612738,20,30,2023-03-18T02:33:31Z,1280000,False,-228.0,8.0,1,left,MISS G. Williams running 3PT,[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
129,PT02M15.00S,2023-03-18T02:33:26.0Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612757,20,30,2023-03-18T02:33:31Z,1290000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT02M08.00S,2023-03-18T02:33:32.2Z,1,REGULAR,2pt,Jump Shot,[],1629629,88.64980289093299,31.372549019607842,1610612757,22,30,2023-03-18T02:33:42Z,1300000,False,-93.0,54.0,1,right,C. Reddish 10' pullup bank Jump Shot (2 PTS),[1629629],1610612757.0,POR,pullup bank,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,10.77,Made,,,,,,,2.0,,,,,,,,,,,
132,PT01M45.00S,2023-03-18T02:33:55.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,24.917871222076215,83.33333333333334,1610612738,22,30,2023-03-18T02:33:59Z,1320000,False,-167.0,182.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
133,PT01M42.00S,2023-03-18T02:33:58.4Z,1,REGULAR,rebound,offensive,[],201933,,,1610612738,22,30,2023-03-18T02:33:59Z,1330000,False,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,132.0,3.0,2.0,1.0,,,,,,,,,,,,,,
134,PT01M36.00S,2023-03-18T02:34:05.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,29.38567674113009,25.0,1610612738,22,30,2023-03-18T02:34:08Z,1340000,False,125.0,224.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
135,PT01M34.00S,2023-03-18T02:34:07.0Z,1,REGULAR,rebound,offensive,[],201933,,,1610612738,22,30,2023-03-18T02:34:08Z,1350000,False,,,0,,B. Griffin REBOUND (Off:2 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Right Center,,,134.0,4.0,2.0,2.0,,,,,,,,,,,,,,
136,PT01M21.00S,2023-03-18T02:34:21.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628369,13.354139290407357,45.588235294117645,1610612738,22,30,2023-03-18T02:34:25Z,1360000,False,22.0,73.0,1,left,MISS J. Tatum 7' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,,
137,PT01M16.00S,2023-03-18T02:34:24.4Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,22,30,2023-03-18T02:34:24Z,1370000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT01M11.00S,2023-03-18T02:34:30.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,93.77463863337714,48.28431372549019,1610612757,24,30,2023-03-18T02:34:35Z,1380000,False,-9.0,6.0,1,right,A. Simons running Layup (5 PTS),[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,5.0,,,,,,,,,,,
139,PT00M56.50S,2023-03-18T02:34:47.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612738,24,30,2023-03-18T02:35:03Z,1390000,False,,,0,,S. Sharpe shooting personal FOUL (2 PF) (White 2 FT),"[1631101, 1628401]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,2.0,0.0,White,1628401.0,,,,,,
141,PT00M56.50S,2023-03-18T02:35:13.5Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,24,31,2023-03-18T02:37:05Z,1410000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
142,PT00M56.50S,2023-03-18T02:35:13.5Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,24,32,2023-03-18T02:37:05Z,1420000,False,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
143,PT00M40.60S,2023-03-18T02:35:53.3Z,1,REGULAR,turnover,bad pass,[],1631133,,,1610612757,24,32,2023-03-18T02:35:57Z,1430000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1631133, 1630573]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Hauser,1630573.0
144,PT00M40.60S,2023-03-18T02:35:53.3Z,1,REGULAR,steal,,[],1630573,,,1610612738,24,32,2023-03-18T02:35:55Z,1440000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
145,PT00M35.80S,2023-03-18T02:35:58.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628369,30.831143232588698,69.6078431372549,1610612738,24,32,2023-03-18T02:36:03Z,1450000,False,-98.0,237.0,1,left,MISS J. Tatum 25' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
146,PT00M32.80S,2023-03-18T02:36:01.0Z,1,REGULAR,rebound,offensive,[],201933,,,1610612738,24,32,2023-03-18T02:36:01Z,1460000,False,,,0,,B. Griffin REBOUND (Off:3 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,145.0,5.0,2.0,3.0,,,,,,,,,,,,,,
147,PT00M29.00S,2023-03-18T02:36:04.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628401,27.808804204993432,78.67647058823529,1610612738,24,32,2023-03-18T02:36:09Z,1470000,False,-143.0,209.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
148,PT00M26.20S,2023-03-18T02:36:07.7Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,24,32,2023-03-18T02:36:09Z,1480000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT00M10.80S,2023-03-18T02:36:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.77463863337714,49.01960784313725,1610612757,24,32,2023-03-18T02:36:27Z,1490000,False,-5.0,6.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
150,PT00M09.10S,2023-03-18T02:36:24.7Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,24,32,2023-03-18T02:36:24Z,1500000,False,,,0,,B. Griffin REBOUND (Off:3 Def:3),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,149.0,6.0,3.0,3.0,,,,,,,,,,,,,,
151,PT00M00.00S,2023-03-18T02:36:34.1Z,1,REGULAR,3pt,Jump Shot,[],201933,29.38567674113009,23.284313725490197,1610612738,24,32,2023-03-18T02:36:41Z,1510000,False,134.0,224.0,1,left,MISS B. Griffin 26' 3PT,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2023-03-18T02:36:37.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,24,32,2023-03-18T02:36:37Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,151.0,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-03-18T02:36:38.5Z,1,REGULAR,period,end,[],0,,,1610612738,24,32,2023-03-18T02:36:38Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-03-18T02:36:45.1Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,24,32,2023-03-18T02:39:13Z,1540000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-03-18T02:36:45.1Z,2,REGULAR,substitution,out,['startperiod'],1628401,,,1610612738,24,32,2023-03-18T02:39:13Z,1550000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-03-18T02:36:45.1Z,2,REGULAR,substitution,out,['startperiod'],201933,,,1610612738,24,32,2023-03-18T02:39:13Z,1560000,False,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-03-18T02:36:45.1Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,24,32,2023-03-18T02:39:13Z,1570000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-03-18T02:36:45.1Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,24,32,2023-03-18T02:39:13Z,1580000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-03-18T02:36:45.1Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,24,32,2023-03-18T02:39:13Z,1590000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-03-18T02:39:19.3Z,2,REGULAR,period,start,[],0,,,1610612738,24,32,2023-03-18T02:39:19Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M45.00S,2023-03-18T02:39:32.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,5.863994743758213,49.26470588235294,1610612738,24,32,2023-03-18T02:40:41Z,1610000,False,4.0,3.0,1,left,MISS L. Kornet alley-oop DUNK - blocked,"[1628436, 1629234]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,Eubanks,1629234.0,,,,,,,,,,,,
162,PT11M45.00S,2023-03-18T02:39:32.7Z,2,REGULAR,block,,[],1629234,,,1610612738,24,32,2023-03-18T02:39:47Z,1620000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT11M45.00S,2023-03-18T02:39:32.7Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,24,32,2023-03-18T02:40:29Z,1630000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT11M41.00S,2023-03-18T02:39:39.9Z,2,REGULAR,turnover,out-of-bounds,[],1631133,,,1610612757,24,32,2023-03-18T02:40:24Z,1640000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (2 TO),[1631133],1610612757.0,POR,bad pass,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,,,,,,,,2.0,,
