shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
05:46,80,PT05M46.00S,2022-12-11T03:23:20.9Z,1,REGULAR,2pt,Jump Shot,[],1630183,7.966491458607096,70.34313725490196,1610612750,13,14,2022-12-11T03:23:28Z,800000,False,-102.0,22.0,1,left,MISS J. McDaniels 10' pullup Shot,[1630183],3,1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,10.41,Missed,,,,,,,,,,,,,,,,,,
05:44,81,PT05M44.00S,2022-12-11T03:23:22.9Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,13,14,2022-12-11T03:23:28Z,810000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:36,82,PT05M36.00S,2022-12-11T03:23:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.24901445466492,50.245098039215684,1610612757,15,14,2022-12-11T03:23:37Z,820000,False,1.0,11.0,1,right,D. Lillard driving Layup (2 PTS),[203081],0,1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,2.0,,,,,,,,,,
05:10,83,PT05M10.00S,2022-12-11T03:23:57.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,7.703679369250986,96.07843137254902,1610612750,15,14,2022-12-11T03:24:04Z,830000,False,-230.0,20.0,1,left,MISS N. Reid 3PT,[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
05:06,84,PT05M06.00S,2022-12-11T03:24:00.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,15,14,2022-12-11T03:24:00Z,840000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],11,1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
04:55,85,PT04M55.00S,2022-12-11T03:24:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,94.1688567674113,49.26470588235294,1610612757,17,14,2022-12-11T03:24:22Z,850000,False,-4.0,2.0,1,right,D. Eubanks driving Layup (2 PTS) (D. Lillard 3 AST),"[1629234, 203081]",24,1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,2.0,D. Lillard,203081.0,3.0,,,,,,,
04:41,87,PT04M41.00S,2022-12-11T03:24:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.783837056504599,48.03921568627451,1610612750,17,16,2022-12-11T03:24:32Z,870000,False,10.0,11.0,1,left,N. Reid cutting Layup (2 PTS) (D. Russell 2 AST),"[1629675, 1626156]",11,1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,2.0,D. Russell,1626156.0,2.0,,,,,,,
04:28,89,PT04M28.00S,2022-12-11T03:24:42.9Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612757,17,16,2022-12-11T03:24:52Z,890000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Lillard 2 FT),"[1630183, 203081]",3,1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Lillard,203081.0
04:28,91,PT04M28.00S,2022-12-11T03:25:12.1Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,18,16,2022-12-11T03:25:12Z,910000,False,,,0,,D. Lillard Free Throw 1 of 2 (3 PTS),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
04:28,92,PT04M28.00S,2022-12-11T03:25:12.9Z,1,REGULAR,substitution,out,[],1628404,,,1610612757,18,16,2022-12-11T03:25:25Z,920000,False,,,0,,SUB out: J. Hart,[1628404],11,1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
04:28,93,PT04M28.00S,2022-12-11T03:25:12.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612757,18,16,2022-12-11T03:25:25Z,930000,False,,,0,,SUB out: D. Russell,[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
04:28,94,PT04M28.00S,2022-12-11T03:25:12.9Z,1,REGULAR,substitution,out,[],203937,,,1610612757,18,16,2022-12-11T03:25:25Z,940000,False,,,0,,SUB out: K. Anderson,[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
04:28,95,PT04M28.00S,2022-12-11T03:25:12.9Z,1,REGULAR,substitution,in,[],1626159,,,1610612757,18,16,2022-12-11T03:25:25Z,950000,False,,,0,,SUB in: J. Winslow,[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
04:28,96,PT04M28.00S,2022-12-11T03:25:12.9Z,1,REGULAR,substitution,in,[],203085,,,1610612757,18,16,2022-12-11T03:25:25Z,960000,False,,,0,,SUB in: A. Rivers,[203085],25,1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
04:28,97,PT04M28.00S,2022-12-11T03:25:12.9Z,1,REGULAR,substitution,in,[],1629669,,,1610612757,18,16,2022-12-11T03:25:25Z,970000,False,,,0,,SUB in: J. Nowell,[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
04:28,98,PT04M28.00S,2022-12-11T03:25:32.1Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,19,16,2022-12-11T03:25:32Z,980000,False,,,0,,D. Lillard Free Throw 2 of 2 (4 PTS),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
04:18,99,PT04M18.00S,2022-12-11T03:25:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,24.917871222076215,85.7843137254902,1610612750,19,19,2022-12-11T03:25:51Z,990000,False,-179.0,182.0,1,left,A. Edwards 25' 3PT step back (8 PTS),[1630162],1,1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,,,,8.0,,,,,,,,,,
03:58,100,PT03M58.00S,2022-12-11T03:26:07.1Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612757,19,19,2022-12-11T03:26:15Z,1000000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Grant 2 FT),"[1630183, 203924]",3,1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Grant,203924.0
03:58,102,PT03M58.00S,2022-12-11T03:26:29.6Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,20,19,2022-12-11T03:26:29Z,1020000,False,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
03:58,103,PT03M58.00S,2022-12-11T03:26:30.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612757,20,19,2022-12-11T03:26:42Z,1030000,False,,,0,,SUB out: J. McDaniels,[1630183],3,1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
03:58,104,PT03M58.00S,2022-12-11T03:26:30.4Z,1,REGULAR,substitution,in,[],1631111,,,1610612757,20,19,2022-12-11T03:26:42Z,1040000,False,,,0,,SUB in: W. Moore Jr.,[1631111],7,1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
03:58,105,PT03M58.00S,2022-12-11T03:26:57.5Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,21,19,2022-12-11T03:26:57Z,1050000,False,,,0,,J. Grant Free Throw 2 of 2 (2 PTS),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
03:37,106,PT03M37.00S,2022-12-11T03:27:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,6.783837056504599,50.49019607843137,1610612750,21,19,2022-12-11T03:27:29Z,1060000,False,-2.0,11.0,1,left,MISS A. Edwards driving floating bank Shot,[1630162],1,1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
03:35,107,PT03M35.00S,2022-12-11T03:27:21.2Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,21,19,2022-12-11T03:27:29Z,1070000,False,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,106.0,1.0,0.0,1.0,,,,,,,,,,,,,,
03:35,108,PT03M35.00S,2022-12-11T03:27:23.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630162,5.590000152587891,50.0,1610612750,21,19,2022-12-11T03:28:13Z,1080000,False,0.0,0.0,1,left,MISS A. Edwards tip Layup,[1630162],1,1610612750.0,MIN,tip,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
03:35,109,PT03M35.00S,2022-12-11T03:27:23.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,21,19,2022-12-11T03:29:08Z,1090000,False,,,0,,TEAM offensive REBOUND,[],,1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,108.0,,,,,,,,,,,,,,,,,
03:27,111,PT03M27.00S,2022-12-11T03:27:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,6.652431011826544,47.549019607843135,1610612750,21,19,2022-12-11T03:29:08Z,1110000,False,12.0,10.0,1,left,MISS J. Nowell driving Layup,[1629669],4,1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
03:25,112,PT03M25.00S,2022-12-11T03:27:46.2Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,21,19,2022-12-11T03:27:49Z,1120000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,111.0,3.0,2.0,1.0,,,,,,,,,,,,,,
03:20,113,PT03M20.00S,2022-12-11T03:27:51.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631101,92.85479632063075,49.26470588235294,1610612757,21,19,2022-12-11T03:28:04Z,1130000,False,-4.0,15.0,1,right,MISS S. Sharpe running DUNK,[1631101],17,1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
03:19,114,PT03M19.00S,2022-12-11T03:27:52.1Z,1,REGULAR,rebound,defensive,[],1631111,,,1610612750,21,19,2022-12-11T03:28:04Z,1140000,False,,,0,,W. Moore Jr. REBOUND (Off:0 Def:1),[1631111],7,1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:15,115,PT03M15.00S,2022-12-11T03:27:56.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629669,5.338370565045992,25.49019607843137,1610612750,21,21,2022-12-11T03:29:57Z,1150000,False,123.0,-2.0,1,left,J. Nowell 12' running Jump Shot (2 PTS) (A. Edwards 1 AST),"[1629669, 1630162]",4,1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,12.25,Made,,,,,,,,2.0,A. Edwards,1630162.0,1.0,,,,,,,
02:57,117,PT02M57.00S,2022-12-11T03:28:14.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,93.11760840998686,49.50980392156863,1610612757,23,21,2022-12-11T03:28:23Z,1170000,False,-2.0,12.0,1,right,D. Eubanks driving DUNK (4 PTS) (D. Lillard 4 AST),"[1629234, 203081]",24,1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,4.0,D. Lillard,203081.0,4.0,,,,,,,
02:42,119,PT02M42.00S,2022-12-11T03:28:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,16.90210249671485,43.872549019607845,1610612750,23,23,2022-12-11T03:28:33Z,1190000,False,31.0,106.0,1,left,N. Reid 11' driving floating Jump Shot (4 PTS),[1629675],11,1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,11.07,Made,,,,,,,,4.0,,,,,,,,,,
02:25,120,PT02M25.00S,2022-12-11T03:28:48.6Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612757,23,23,2022-12-11T03:32:10Z,1200000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Lillard 2 FT),"[1629675, 203081]",11,1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Lillard,203081.0
02:25,122,PT02M25.00S,2022-12-11T03:28:58.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,23,23,2022-12-11T03:28:58Z,1220000,False,,,0,,MIN Timeout,[],,1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,124,PT02M25.00S,2022-12-11T03:31:13.7Z,1,REGULAR,substitution,out,[],203924,,,1610612757,23,23,2022-12-11T03:31:35Z,1230000,False,,,0,,SUB out: J. Grant,[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,125,PT02M25.00S,2022-12-11T03:31:13.7Z,1,REGULAR,substitution,out,[],1630162,,,1610612757,23,23,2022-12-11T03:31:35Z,1240000,False,,,0,,SUB out: A. Edwards,[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,126,PT02M25.00S,2022-12-11T03:31:13.7Z,1,REGULAR,substitution,in,[],1630570,,,1610612757,23,23,2022-12-11T03:31:35Z,1250000,False,,,0,,SUB in: T. Watford,[1630570],2,1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,127,PT02M25.00S,2022-12-11T03:31:13.7Z,1,REGULAR,substitution,in,[],203497,,,1610612757,23,23,2022-12-11T03:31:35Z,1260000,False,,,0,,SUB in: R. Gobert,[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,128,PT02M25.00S,2022-12-11T03:32:10.9Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,24,23,2022-12-11T03:32:10Z,1270000,False,,,0,,D. Lillard Free Throw 1 of 2 (5 PTS),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
02:25,129,PT02M25.00S,2022-12-11T03:32:14.0Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,25,23,2022-12-11T03:32:14Z,1280000,False,,,0,,D. Lillard Free Throw 2 of 2 (6 PTS),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
02:11,130,PT02M11.00S,2022-12-11T03:32:29.1Z,1,REGULAR,3pt,Jump Shot,[],1629675,24.52365308804205,12.254901960784313,1610612750,25,23,2022-12-11T03:32:33Z,1290000,False,189.0,178.0,1,left,MISS N. Reid 25' 3PT,[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
02:08,131,PT02M08.00S,2022-12-11T03:32:32.1Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,25,23,2022-12-11T03:32:33Z,1300000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,
02:03,132,PT02M03.00S,2022-12-11T03:32:37.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203081,67.36202365308804,64.2156862745098,1610612757,25,23,2022-12-11T03:32:43Z,1310000,False,71.0,254.0,1,right,MISS D. Lillard 26' step back 3PT,[203081],0,1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,
01:59,133,PT01M59.00S,2022-12-11T03:32:41.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,25,23,2022-12-11T03:32:43Z,1320000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,
01:50,134,PT01M50.00S,2022-12-11T03:32:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,5.469776609724048,49.26470588235294,1610612750,25,25,2022-12-11T03:32:54Z,1330000,False,4.0,-1.0,1,left,J. Nowell driving Layup (4 PTS),[1629669],4,1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,,,,4.0,,,,,,,,,,
01:28,135,PT01M28.00S,2022-12-11T03:33:11.1Z,1,REGULAR,3pt,Jump Shot,[],1631101,95.74572930354796,3.431372549019608,1610612757,25,25,2022-12-11T03:33:16Z,1340000,False,-233.0,-13.0,1,right,MISS S. Sharpe 3PT,[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
01:26,136,PT01M26.00S,2022-12-11T03:33:13.1Z,1,REGULAR,rebound,offensive,[],1626159,,,1610612757,25,25,2022-12-11T03:33:16Z,1350000,False,,,0,,J. Winslow REBOUND (Off:1 Def:0),[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Left Corner 3,24+ Left,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,
01:25,137,PT01M25.00S,2022-12-11T03:33:14.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,65.39093298291722,64.4607843137255,1610612757,25,25,2022-12-11T03:33:21Z,1360000,False,72.0,273.0,1,right,MISS D. Lillard 28' 3PT,[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,28.22,Missed,,,,,,,,,,,,,,,,,,
01:21,138,PT01M21.00S,2022-12-11T03:33:18.9Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,25,25,2022-12-11T03:33:21Z,1370000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,137.0,3.0,2.0,1.0,,,,,,,,,,,,,,
01:16,139,PT01M16.00S,2022-12-11T03:33:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,92.32917214191852,55.88235294117647,1610612757,27,25,2022-12-11T03:35:08Z,1380000,False,29.0,20.0,1,right,T. Watford driving Layup (2 PTS) (S. Sharpe 1 AST),"[1630570, 1631101]",2,1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.53,Made,,,,,,,,2.0,S. Sharpe,1631101.0,1.0,,,,,,,
01:03,140,PT01M03.00S,2022-12-11T03:33:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,9.017739816031538,46.81372549019608,1610612750,27,27,2022-12-11T03:33:46Z,1390000,False,16.0,32.0,1,left,N. Reid driving Layup (6 PTS) (J. Nowell 1 AST),"[1629675, 1629669]",11,1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,,,,6.0,J. Nowell,1629669.0,1.0,,,,,,,
00:51,142,PT00M51.80S,2022-12-11T03:33:50.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631111,,,1610612757,27,27,2022-12-11T03:33:59Z,1410000,False,,,0,,W. Moore Jr. personal FOUL (1 PF) (Lillard 2 FT),"[1631111, 203081]",7,1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Lillard,203081.0
00:51,145,PT00M51.80S,2022-12-11T03:34:31.1Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,28,27,2022-12-11T03:34:31Z,1430000,False,,,0,,D. Lillard Free Throw 1 of 2 (7 PTS),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
00:51,146,PT00M51.80S,2022-12-11T03:34:50.3Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,29,27,2022-12-11T03:34:50Z,1440000,False,,,0,,D. Lillard Free Throw 2 of 2 (8 PTS),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
00:33,147,PT00M33.90S,2022-12-11T03:35:11.1Z,1,REGULAR,turnover,out-of-bounds,[],1631111,,,1610612750,29,27,2022-12-11T03:35:18Z,1450000,False,,,0,,W. Moore Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631111],7,1610612750.0,MIN,bad pass,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,16-24 Right,,,,,,,1.0,,,,,,,,,202901.0,,,,
00:16,148,PT00M16.50S,2022-12-11T03:35:38.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203081,79.188567674113,50.98039215686274,1610612757,31,27,2022-12-11T03:35:48Z,1460000,False,5.0,143.0,1,right,D. Lillard 14' driving floating Jump Shot (10 PTS),[203081],0,1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,14.32,Made,,,,,,,,10.0,,,,,,,,,,
00:16,149,PT00M16.50S,2022-12-11T03:35:41.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631111,,,1610612757,31,27,2022-12-11T03:35:50Z,1470000,False,,,0,,W. Moore Jr. shooting personal FOUL (2 PF) (Lillard 1 FT),"[1631111, 203081]",7,1610612750.0,MIN,shooting,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Lillard,203081.0
00:16,151,PT00M16.50S,2022-12-11T03:35:55.3Z,1,REGULAR,substitution,out,[],1631111,,,1610612757,31,27,2022-12-11T03:36:04Z,1490000,False,,,0,,SUB out: W. Moore Jr.,[1631111],7,1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
00:16,152,PT00M16.50S,2022-12-11T03:35:55.3Z,1,REGULAR,substitution,in,[],1626156,,,1610612757,31,27,2022-12-11T03:36:04Z,1500000,False,,,0,,SUB in: D. Russell,[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
00:16,154,PT00M16.50S,2022-12-11T03:36:21.1Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203081,,,1610612757,32,27,2022-12-11T03:36:21Z,1520000,False,,,0,,D. Lillard Free Throw 1 of 1 (11 PTS),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
00:06,155,PT00M06.10S,2022-12-11T03:36:36.8Z,1,REGULAR,foul,personal,[],1626159,,,1610612750,32,27,2022-12-11T03:36:59Z,1530000,False,,,0,,J. Winslow take personal FOUL (1 PF),"[1626159, 1626156]",26,1610612757.0,POR,take,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Russell,1626156.0
00:01,157,PT00M01.30S,2022-12-11T03:36:54.6Z,1,REGULAR,3pt,Jump Shot,[],1629669,25.57490144546649,14.705882352941178,1610612750,32,27,2022-12-11T03:37:06Z,1550000,False,176.0,188.0,1,left,MISS J. Nowell 25' pullup 3PT,[1629669],4,1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
00:01,158,PT00M01.30S,2022-12-11T03:36:54.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,32,27,2022-12-11T03:37:06Z,1560000,False,,,0,,TEAM offensive REBOUND,[],,1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,157.0,,,,,,,,,,,,,,,,,
00:00,159,PT00M00.00S,2022-12-11T03:36:59.4Z,1,REGULAR,period,end,[],0,,,1610612750,32,27,2022-12-11T03:36:59Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,160,PT12M00.00S,2022-12-11T03:38:49.9Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612750,32,27,2022-12-11T03:39:38Z,1580000,False,,,0,,SUB out: D. Lillard,[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,161,PT12M00.00S,2022-12-11T03:38:49.9Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612750,32,27,2022-12-11T03:39:38Z,1590000,False,,,0,,SUB out: T. Watford,[1630570],2,1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,162,PT12M00.00S,2022-12-11T03:38:49.9Z,2,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,32,27,2022-12-11T03:39:38Z,1600000,False,,,0,,SUB out: N. Reid,[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,163,PT12M00.00S,2022-12-11T03:38:49.9Z,2,REGULAR,substitution,in,['startperiod'],203924,,,1610612750,32,27,2022-12-11T03:39:38Z,1610000,False,,,0,,SUB in: J. Grant,[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
