actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
173,PT11M40.00S,2023-02-07T03:42:37.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,22,30,2023-02-07T03:42:37Z,1730000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,172.0,4.0,2.0,2.0,,,,,,,,,,
174,PT11M35.00S,2023-02-07T03:42:42.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,77.61169513797634,89.2156862745098,1610612749,22,33,2023-02-07T03:42:50Z,1740000,False,196.0,158.0,1,right,J. Carter 25' 3PT running (3 PTS) (G. Antetokounmpo 3 AST),"[1628975, 203507]",1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.18,Made,3.0,,,,,,,,,,,,,G. Antetokounmpo,203507.0,3.0,,
176,PT11M25.00S,2023-02-07T03:42:52.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627780,7.178055190538765,47.549019607843135,1610612757,24,33,2023-02-07T03:42:56Z,1760000,False,12.0,15.0,1,left,G. Payton II turnaround Hook (2 PTS) (A. Simons 2 AST),"[1627780, 1629014]",1610612757.0,POR,turnaround,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,,,,,,,,,,,,,A. Simons,1629014.0,2.0,,
178,PT11M08.00S,2023-02-07T03:43:08.7Z,2,REGULAR,3pt,Jump Shot,[],1626192,70.51576872536137,20.34313725490196,1610612749,24,36,2023-02-07T03:43:28Z,1780000,False,-148.0,225.0,1,right,P. Connaughton 26' 3PT  (3 PTS) (G. Antetokounmpo 4 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,26.92,Made,3.0,,,,,,,,,,,,,G. Antetokounmpo,203507.0,4.0,,
181,PT10M44.00S,2023-02-07T03:43:33.0Z,2,REGULAR,3pt,Jump Shot,[],1629642,31.882391590013142,31.61764705882353,1610612757,24,36,2023-02-07T03:43:42Z,1810000,False,92.0,247.0,1,left,MISS N. Little 26' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
182,PT10M41.00S,2023-02-07T03:43:36.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,24,36,2023-02-07T03:43:42Z,1820000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,181.0,5.0,3.0,2.0,,,,,,,,,,
183,PT10M34.00S,2023-02-07T03:43:43.2Z,2,REGULAR,3pt,Jump Shot,[],1628975,66.70499342969777,31.862745098039213,1610612749,24,36,2023-02-07T03:45:00Z,1830000,False,-91.0,260.0,1,right,MISS J. Carter 27' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.58,Missed,,,,,,,,,,,,,,,,,,
184,PT10M30.00S,2023-02-07T03:43:47.2Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,24,36,2023-02-07T03:43:49Z,1840000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,
185,PT10M27.00S,2023-02-07T03:43:49.6Z,2,REGULAR,turnover,lost ball,[],1631101,,,1610612757,24,36,2023-02-07T03:43:53Z,1850000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1626192]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,1.0,Connaughton,1626192.0,,,,,,,,,,,,,,
186,PT10M27.00S,2023-02-07T03:43:49.6Z,2,REGULAR,steal,,[],1626192,,,1610612749,24,36,2023-02-07T03:46:09Z,1860000,False,,,0,,P. Connaughton STEAL (2 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
187,PT10M25.00S,2023-02-07T03:43:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,93.38042049934296,50.0,1610612749,24,38,2023-02-07T03:44:02Z,1870000,False,0.0,10.0,1,right,G. Antetokounmpo driving Layup (7 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.97,Made,7.0,,,,,,,,,,,,,,,,,
188,PT10M03.00S,2023-02-07T03:44:13.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,30.436925098554536,86.27450980392157,1610612757,24,38,2023-02-07T03:44:23Z,1880000,False,-181.0,234.0,1,left,MISS A. Simons 29' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,29.58,Missed,,,,,,,,,,,,,,,,,,
189,PT10M01.00S,2023-02-07T03:44:15.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,24,38,2023-02-07T03:44:23Z,1890000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,188.0,,,,,,,,,,,,,
191,PT09M49.00S,2023-02-07T03:44:46.1Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,24,38,2023-02-07T03:44:53Z,1910000,False,,,0,,G. Antetokounmpo traveling TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,4.0,,,,,,,1627964.0,,,,,,,,,
192,PT09M32.00S,2023-02-07T03:45:08.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629642,23.209592641261498,49.26470588235294,1610612757,26,38,2023-02-07T03:45:12Z,1920000,False,4.0,166.0,1,left,N. Little 16' turnaround fadeaway bank Jump Shot (2 PTS) (T. Watford 1 AST),"[1629642, 1630570]",1610612757.0,POR,turnaround fadeaway bank,,,Little,N. Little,,,,,Mid-Range,16-24 Center,16.57,Made,2.0,,,,,,,,,,,,,T. Watford,1630570.0,1.0,,
194,PT09M16.00S,2023-02-07T03:45:25.2Z,2,REGULAR,3pt,Jump Shot,[],1628975,72.7496714848883,15.196078431372548,1610612749,26,41,2023-02-07T03:45:28Z,1940000,False,-174.0,204.0,1,right,J. Carter 26' 3PT  (6 PTS) (G. Antetokounmpo 5 AST),"[1628975, 203507]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,26.79,Made,6.0,,,,,,,,,,,,,G. Antetokounmpo,203507.0,5.0,,
196,PT09M00.00S,2023-02-07T03:45:40.4Z,2,REGULAR,3pt,Jump Shot,[],1627780,5.863994743758213,2.2058823529411766,1610612757,26,41,2023-02-07T03:45:45Z,1960000,False,239.0,3.0,1,left,MISS G. Payton II 3PT,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
197,PT08M58.00S,2023-02-07T03:45:42.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,26,41,2023-02-07T03:45:45Z,1970000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,196.0,6.0,4.0,2.0,,,,,,,,,,
198,PT08M51.00S,2023-02-07T03:45:49.5Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,26,41,2023-02-07T03:45:53Z,1980000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (5 TO),"[203507, 1629642]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,5.0,Little,1629642.0,,,,,,,,,,,,,,
199,PT08M51.00S,2023-02-07T03:45:49.5Z,2,REGULAR,steal,,[],1629642,,,1610612757,26,41,2023-02-07T03:45:51Z,1990000,False,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M39.00S,2023-02-07T03:46:02.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629014,11.777266754270697,50.73529411764706,1610612757,28,41,2023-02-07T03:46:06Z,2000000,False,-4.0,58.0,1,left,A. Simons driving Hook (7 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,7.0,,,,,,,,,,,,,,,,,
216,PT08M05.00S,2023-02-07T03:46:39.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,28,41,2023-02-07T03:50:25Z,2025000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,,,,,,,
203,PT07M58.00S,2023-02-07T03:46:42.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,6.521024967148489,47.549019607843135,1610612757,30,41,2023-02-07T03:50:25Z,2030000,False,12.0,9.0,1,left,A. Simons driving Layup (9 PTS) (S. Sharpe 1 AST),"[1629014, 1631101]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.51,Made,9.0,,,,,,,,,,,,,S. Sharpe,1631101.0,1.0,,
205,PT07M52.00S,2023-02-07T03:46:53.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,30,41,2023-02-07T03:46:53Z,2050000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,out,[],1629014,,,1610612749,30,41,2023-02-07T03:49:48Z,2060000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,out,[],1629642,,,1610612749,30,41,2023-02-07T03:49:48Z,2070000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,30,41,2023-02-07T03:49:48Z,2080000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,out,[],203507,,,1610612749,30,41,2023-02-07T03:49:48Z,2090000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,30,41,2023-02-07T03:49:48Z,2100000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,in,[],203081,,,1610612749,30,41,2023-02-07T03:49:48Z,2110000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,in,[],203924,,,1610612749,30,41,2023-02-07T03:49:48Z,2120000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,in,[],204060,,,1610612749,30,41,2023-02-07T03:49:48Z,2130000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,in,[],201572,,,1610612749,30,41,2023-02-07T03:49:48Z,2140000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M52.00S,2023-02-07T03:49:12.1Z,2,REGULAR,substitution,in,[],203114,,,1610612749,30,41,2023-02-07T03:49:48Z,2150000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M37.00S,2023-02-07T03:50:53.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.69842312746385,81.86274509803921,1610612749,30,41,2023-02-07T03:50:56Z,2160000,False,159.0,214.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
218,PT07M34.00S,2023-02-07T03:50:56.2Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,30,41,2023-02-07T03:50:56Z,2170000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,,,
219,PT07M13.00S,2023-02-07T03:51:19.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,8.754927726675426,48.03921568627451,1610612757,30,41,2023-02-07T03:51:46Z,2180000,False,10.0,30.0,1,left,MISS T. Watford driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
220,PT07M13.00S,2023-02-07T03:51:19.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,41,2023-02-07T03:51:46Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,219.0,,,,,,,,,,,,,
221,PT07M13.00S,2023-02-07T03:51:22.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,30,41,2023-02-07T03:51:35Z,2200000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1155.0,,,,,,,,,
222,PT07M01.00S,2023-02-07T03:51:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,93.38042049934296,50.49019607843137,1610612749,30,43,2023-02-07T03:55:31Z,2210000,False,2.0,10.0,1,right,K. Middleton driving Layup (4 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.0,Made,4.0,,,,,,,,,,,,,,,,,
223,PT06M44.00S,2023-02-07T03:51:58.5Z,2,REGULAR,3pt,Jump Shot,[],203924,34.641918528252305,27.696078431372552,1610612757,30,43,2023-02-07T03:52:02Z,2220000,False,112.0,273.0,1,left,MISS J. Grant 29' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,29.5,Missed,,,,,,,,,,,,,,,,,,
224,PT06M42.00S,2023-02-07T03:52:00.5Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,30,43,2023-02-07T03:52:02Z,2230000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,
225,PT06M36.00S,2023-02-07T03:52:07.0Z,2,REGULAR,turnover,bad pass,[],204060,,,1610612749,30,43,2023-02-07T03:52:11Z,2240000,False,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 1627780]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,1.0,Payton II,1627780.0,,,,,,,,,,,,,,
226,PT06M36.00S,2023-02-07T03:52:07.0Z,2,REGULAR,steal,,[],1627780,,,1610612757,30,43,2023-02-07T03:52:08Z,2250000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
227,PT06M24.00S,2023-02-07T03:52:18.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203081,36.74441524310118,70.09803921568627,1610612757,30,43,2023-02-07T03:52:22Z,2260000,False,-100.0,293.0,1,left,MISS D. Lillard 30' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,30.97,Missed,,,,,,,,,,,,,,,,,,
228,PT06M21.00S,2023-02-07T03:52:21.9Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,30,43,2023-02-07T03:52:22Z,2270000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,,,
229,PT06M16.00S,2023-02-07T03:52:26.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,66.96780551905388,29.166666666666668,1610612749,30,43,2023-02-07T03:52:30Z,2280000,False,-104.0,258.0,1,right,MISS J. Carter 27' running pullup 3PT,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.82,Missed,,,,,,,,,,,,,,,,,,
230,PT06M15.00S,2023-02-07T03:52:27.5Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,30,43,2023-02-07T03:52:30Z,2290000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,
231,PT05M58.00S,2023-02-07T03:52:44.8Z,2,REGULAR,3pt,Jump Shot,[],203924,29.6484888304862,23.03921568627451,1610612757,30,43,2023-02-07T03:52:49Z,2300000,False,135.0,226.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
232,PT05M55.00S,2023-02-07T03:52:47.8Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,30,43,2023-02-07T03:52:49Z,2310000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,
233,PT05M52.00S,2023-02-07T03:52:51.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203114,86.15308804204993,15.441176470588236,1610612749,30,43,2023-02-07T03:52:58Z,2320000,False,-173.0,78.0,1,right,MISS K. Middleton 18' running pullup Shot,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left,18.95,Missed,,,,,,,,,,,,,,,,,,
234,PT05M49.00S,2023-02-07T03:52:54.3Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,30,43,2023-02-07T03:52:58Z,2330000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,
235,PT05M46.00S,2023-02-07T03:53:00.8Z,2,REGULAR,foul,personal,[],1628960,,,1610612757,30,43,2023-02-07T03:53:06Z,2340000,False,,,0,,G. Allen personal FOUL (2 PF),"[1628960, 1631101]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627964.0,2.0,0.0,Sharpe,1631101.0,,,,,
237,PT05M46.00S,2023-02-07T03:53:13.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612757,30,43,2023-02-07T03:53:23Z,2360000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M46.00S,2023-02-07T03:53:13.2Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,30,43,2023-02-07T03:53:23Z,2370000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M46.00S,2023-02-07T03:53:13.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612757,30,43,2023-02-07T03:53:23Z,2380000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M46.00S,2023-02-07T03:53:13.2Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,30,43,2023-02-07T03:53:23Z,2390000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M46.00S,2023-02-07T03:53:13.2Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,30,43,2023-02-07T03:53:23Z,2400000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M46.00S,2023-02-07T03:53:13.2Z,2,REGULAR,substitution,in,[],202083,,,1610612757,30,43,2023-02-07T03:53:23Z,2410000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M46.00S,2023-02-07T03:53:27.5Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,30,43,2023-02-07T03:53:29Z,2420000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M46.00S,2023-02-07T03:53:27.5Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,30,43,2023-02-07T03:53:29Z,2430000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M42.00S,2023-02-07T03:53:38.1Z,2,REGULAR,3pt,Jump Shot,[],203081,31.61957950065703,31.372549019607842,1610612757,30,43,2023-02-07T03:53:42Z,2440000,False,93.0,245.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
246,PT05M38.00S,2023-02-07T03:53:42.1Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,30,43,2023-02-07T03:53:42Z,2450000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,
247,PT05M29.00S,2023-02-07T03:53:50.2Z,2,REGULAR,3pt,Jump Shot,[],201572,68.9388961892247,25.245098039215684,1610612749,30,43,2023-02-07T03:53:56Z,2460000,False,-124.0,239.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
248,PT05M26.00S,2023-02-07T03:53:53.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,30,43,2023-02-07T03:53:56Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,247.0,,,,,,,,,,,,,
251,PT05M24.00S,2023-02-07T03:54:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,93.9060446780552,45.588235294117645,1610612749,30,45,2023-02-07T03:54:28Z,2490000,False,-22.0,5.0,1,right,K. Middleton reverse Layup (6 PTS) (J. Carter 1 AST),"[203114, 1628975]",1610612749.0,MIL,reverse,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.26,Made,6.0,,,,,,,,,,,,,J. Carter,1628975.0,1.0,,
253,PT05M24.00S,2023-02-07T03:54:22.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,30,45,2023-02-07T03:54:22Z,2510000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M24.00S,2023-02-07T03:56:37.2Z,2,REGULAR,substitution,out,[],204060,,,1610612757,30,45,2023-02-07T03:56:55Z,2520000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M24.00S,2023-02-07T03:56:37.2Z,2,REGULAR,substitution,in,[],201950,,,1610612757,30,45,2023-02-07T03:56:55Z,2530000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M08.00S,2023-02-07T03:57:28.0Z,2,REGULAR,3pt,Jump Shot,[],1628404,6.652431011826544,2.2058823529411766,1610612757,33,45,2023-02-07T03:57:32Z,2540000,False,239.0,10.0,1,left,J. Hart 3PT  (6 PTS) (A. Simons 3 AST),"[1628404, 1629014]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.92,Made,6.0,,,,,,,,,,,,,A. Simons,1629014.0,3.0,,
258,PT04M54.00S,2023-02-07T03:57:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,84.70762155059133,43.38235294117647,1610612749,33,47,2023-02-07T03:57:45Z,2560000,False,-33.0,91.0,1,right,B. Lopez 9' turnaround fadeaway Jump Shot (15 PTS) (K. Middleton 2 AST),"[201572, 203114]",1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,9.7,Made,15.0,,,,,,,,,,,,,K. Middleton,203114.0,2.0,,
