actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
524,PT09M25.00S,2022-10-27T03:57:10.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,81,99,2022-10-27T03:57:10Z,4880000,,,0,,B. Adebayo REBOUND (Off:3 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,523.0,5.0,2.0,3.0,,,,,,,,,,,,,,
525,PT09M20.00S,2022-10-27T03:57:18.9Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612748,81,99,2022-10-27T03:57:32Z,4890000,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Adebayo 2 FT),"[203994, 1628389]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628487.0,1.0,0.0,Adebayo,1628389.0,,,,,,
527,PT09M20.00S,2022-10-27T03:57:44.7Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,81,100,2022-10-27T03:57:44Z,4910000,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
528,PT09M20.00S,2022-10-27T03:57:46.8Z,4,REGULAR,substitution,out,[],1629642,,,1610612748,81,100,2022-10-27T03:58:01Z,4920000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M20.00S,2022-10-27T03:57:46.8Z,4,REGULAR,substitution,out,[],1631101,,,1610612748,81,100,2022-10-27T03:58:01Z,4930000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M20.00S,2022-10-27T03:57:46.8Z,4,REGULAR,substitution,out,[],1630553,,,1610612748,81,100,2022-10-27T03:58:01Z,4940000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M20.00S,2022-10-27T03:57:46.8Z,4,REGULAR,substitution,in,[],1629014,,,1610612748,81,100,2022-10-27T03:58:01Z,4950000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M20.00S,2022-10-27T03:57:46.8Z,4,REGULAR,substitution,in,[],203924,,,1610612748,81,100,2022-10-27T03:58:01Z,4960000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M20.00S,2022-10-27T03:57:46.8Z,4,REGULAR,substitution,in,[],1628404,,,1610612748,81,100,2022-10-27T03:58:01Z,4970000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M20.00S,2022-10-27T03:58:11.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,81,101,2022-10-27T03:58:11Z,4980000,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
535,PT09M01.00S,2022-10-27T03:58:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.521024967148489,55.392156862745104,1610612757,81,101,2022-10-27T04:01:46Z,4990000,-27.0,9.0,1,left,MISS J. Nurkic Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
536,PT08M59.00S,2022-10-27T03:58:35.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,81,101,2022-10-27T03:58:38Z,5000000,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,535.0,6.0,3.0,3.0,,,,,,,,,,,,,,
537,PT08M56.00S,2022-10-27T03:58:41.3Z,4,REGULAR,foul,personal,[],1626159,,,1610612748,81,101,2022-10-27T03:59:04Z,5010000,,,0,,J. Winslow personal FOUL (4 PF),"[1626159, 1629622]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1179.0,4.0,0.0,Strus,1629622.0,,,,,,
539,PT08M50.00S,2022-10-27T03:59:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.65637319316689,48.77450980392157,1610612748,81,103,2022-10-27T04:02:36Z,5030000,-6.0,101.0,1,right,B. Adebayo 10' floating Jump Shot (14 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.13,Made,,,,,,,,,,,,,14.0,D. Robinson,1629130.0,2.0,,
541,PT08M25.00S,2022-10-27T03:59:34.1Z,4,REGULAR,3pt,Jump Shot,[],203924,9.937582128777924,1.9607843137254901,1610612757,81,103,2022-10-27T03:59:45Z,5050000,240.0,41.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.37,Missed,,,,,,,,,,,,,,,,,,
542,PT08M21.00S,2022-10-27T03:59:38.1Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,81,103,2022-10-27T04:08:12Z,5060000,,,0,,M. Strus REBOUND (Off:3 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,541.0,9.0,6.0,3.0,,,,,,,,,,,,,,
598,PT08M20.00S,2022-10-27T03:59:37.1Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612748,81,103,2022-10-27T04:08:36Z,5065000,,,0,,M. Strus bad pass TURNOVER (3 TO),"[1629622, 1626159]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Winslow,1626159.0,,,,,,,,,,,
599,PT08M20.00S,2022-10-27T03:59:37.1Z,4,REGULAR,steal,,[],1626159,,,1610612757,81,103,2022-10-27T04:08:36Z,5067500,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT08M20.00S,2022-10-27T03:59:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626159,6.652431011826544,44.6078431372549,1610612757,83,103,2022-10-27T04:08:44Z,5070000,27.0,10.0,1,left,J. Winslow Layup (7 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,,,,,7.0,,,,,
544,PT08M10.00S,2022-10-27T03:59:48.7Z,4,REGULAR,3pt,Jump Shot,[],1628997,92.9862023653088,96.81372549019608,1610612748,83,106,2022-10-27T04:00:01Z,5080000,234.0,13.0,1,right,C. Martin 3PT  (16 PTS) (G. Vincent 5 AST),"[1628997, 1629216]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,23.45,Made,,,,,,,,,,,,,16.0,G. Vincent,1629216.0,5.0,,
546,PT07M58.00S,2022-10-27T04:00:00.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626159,9.017739816031538,46.07843137254902,1610612757,85,106,2022-10-27T04:05:50Z,5100000,20.0,32.0,1,left,J. Winslow cutting DUNK (9 PTS) (J. Grant 4 AST),"[1626159, 203924]",1610612757.0,POR,cutting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,3.78,Made,,,,,,,,,,,,,9.0,J. Grant,203924.0,4.0,,
548,PT07M48.00S,2022-10-27T04:00:16.4Z,4,REGULAR,foul,personal,[],203994,,,1610612748,85,106,2022-10-27T04:00:27Z,5120000,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 1628389]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628487.0,2.0,0.0,Adebayo,1628389.0,,,,,,
550,PT07M48.00S,2022-10-27T04:00:23.5Z,4,REGULAR,substitution,out,[],1626159,,,1610612748,85,106,2022-10-27T04:00:38Z,5140000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M48.00S,2022-10-27T04:00:23.5Z,4,REGULAR,substitution,out,[],203994,,,1610612748,85,106,2022-10-27T04:00:38Z,5150000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M48.00S,2022-10-27T04:00:23.5Z,4,REGULAR,substitution,out,[],203924,,,1610612748,85,106,2022-10-27T04:00:38Z,5160000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M48.00S,2022-10-27T04:00:23.5Z,4,REGULAR,substitution,in,[],1629234,,,1610612748,85,106,2022-10-27T04:00:38Z,5170000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M48.00S,2022-10-27T04:00:23.5Z,4,REGULAR,substitution,in,[],1631133,,,1610612748,85,106,2022-10-27T04:00:38Z,5180000,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M48.00S,2022-10-27T04:00:23.5Z,4,REGULAR,substitution,in,[],1630535,,,1610612748,85,106,2022-10-27T04:00:38Z,5190000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M39.00S,2022-10-27T04:00:50.7Z,4,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612748,85,106,2022-10-27T04:01:05Z,5200000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1629234, 1628389]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1179.0,1.0,0.0,Adebayo,1628389.0,,,,,,
558,PT07M39.00S,2022-10-27T04:01:19.6Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,85,107,2022-10-27T04:01:19Z,5220000,,,0,,B. Adebayo Free Throw 1 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,15.0,,,,,
559,PT07M39.00S,2022-10-27T04:01:38.6Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,85,108,2022-10-27T04:01:38Z,5230000,,,0,,B. Adebayo Free Throw 2 of 2 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,16.0,,,,,
560,PT07M22.00S,2022-10-27T04:01:56.6Z,4,REGULAR,3pt,Jump Shot,[],1629014,21.895532194480946,92.40196078431373,1610612757,85,108,2022-10-27T04:02:07Z,5240000,-212.0,153.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
561,PT07M13.00S,2022-10-27T04:02:05.6Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612757,85,108,2022-10-27T04:02:07Z,5250000,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,560.0,1.0,0.0,1.0,,,,,,,,,,,,,,
562,PT07M13.00S,2022-10-27T04:02:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,5.590000152587891,50.0,1610612757,87,108,2022-10-27T04:02:05Z,5260000,0.0,0.0,1,left,J. Walker putback Layup (2 PTS),[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,2.0,,,,,
563,PT07M05.00S,2022-10-27T04:02:17.6Z,4,REGULAR,turnover,traveling,[],1629130,,,1610612748,87,108,2022-10-27T04:02:26Z,5270000,,,0,,D. Robinson traveling TURNOVER (1 TO),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,1179.0,,,,,,,,,,
564,PT06M48.00S,2022-10-27T04:02:44.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629234,17.0335085413929,49.26470588235294,1610612757,87,108,2022-10-27T04:02:53Z,5280000,4.0,108.0,1,left,MISS D. Eubanks 10' Hook,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,,,,,
565,PT06M46.00S,2022-10-27T04:02:46.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,87,108,2022-10-27T04:02:51Z,5290000,,,0,,B. Adebayo REBOUND (Off:3 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,564.0,7.0,4.0,3.0,,,,,,,,,,,,,,
566,PT06M42.00S,2022-10-27T04:02:59.4Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628389,80.1084099868594,35.78431372549019,1610612748,87,110,2022-10-27T05:43:50Z,5300000,-71.0,134.0,1,right,B. Adebayo 15' running pullup Jump Shot (18 PTS),[1628389],1610612748.0,MIA,running pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,15.21,Made,,,,,,,,,,,,,18.0,,,,,
567,PT06M31.00S,2022-10-27T04:03:05.9Z,4,REGULAR,turnover,traveling,[],1630535,,,1610612757,87,110,2022-10-27T04:03:42Z,5310000,,,0,,G. Brown III traveling TURNOVER (1 TO),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,1179.0,,,,,,,,,,
568,PT06M11.00S,2022-10-27T04:03:31.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,92.46057818659659,96.56862745098039,1610612748,87,113,2022-10-27T04:03:46Z,5320000,233.0,18.0,1,right,M. Strus 3PT  (16 PTS) (G. Vincent 6 AST),"[1629622, 1629216]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,23.35,Made,,,,,,,,,,,,,16.0,G. Vincent,1629216.0,6.0,,
570,PT05M50.00S,2022-10-27T04:03:52.9Z,4,REGULAR,2pt,Jump Shot,[],1629234,7.440867279894875,15.931372549019606,1610612757,87,113,2022-10-27T04:04:00Z,5340000,170.0,17.0,1,left,MISS D. Eubanks 17' Jump Shot,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Right,17.12,Missed,,,,,,,,,,,,,,,,,,
571,PT05M47.00S,2022-10-27T04:03:55.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,87,113,2022-10-27T04:04:00Z,5350000,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right,,,570.0,8.0,5.0,3.0,,,,,,,,,,,,,,
572,PT05M41.00S,2022-10-27T04:04:02.6Z,4,REGULAR,3pt,Jump Shot,[],1629130,65.1281208935611,49.26470588235294,1610612748,87,113,2022-10-27T04:04:17Z,5360000,-4.0,275.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,,
573,PT05M37.00S,2022-10-27T04:04:05.9Z,4,REGULAR,rebound,offensive,[],1629216,,,1610612748,87,113,2022-10-27T04:04:05Z,5370000,,,0,,G. Vincent REBOUND (Off:1 Def:0),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,572.0,1.0,0.0,1.0,,,,,,,,,,,,,,
574,PT05M37.00S,2022-10-27T04:04:14.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,87,113,2022-10-27T04:04:14Z,5380000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,out,[],1629014,,,1610612748,87,113,2022-10-27T04:07:10Z,5390000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,out,[],1628404,,,1610612748,87,113,2022-10-27T04:07:10Z,5400000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,out,[],1629234,,,1610612748,87,113,2022-10-27T04:07:10Z,5410000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,87,113,2022-10-27T04:07:10Z,5420000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,87,113,2022-10-27T04:07:10Z,5430000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,87,113,2022-10-27T04:07:10Z,5440000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,in,[],1631101,,,1610612748,87,113,2022-10-27T04:07:10Z,5450000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,in,[],1630553,,,1610612748,87,113,2022-10-27T04:07:10Z,5460000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,in,[],1629642,,,1610612748,87,113,2022-10-27T04:07:10Z,5470000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,in,[],1631107,,,1610612748,87,113,2022-10-27T04:07:10Z,5480000,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,in,[],1630696,,,1610612748,87,113,2022-10-27T04:07:10Z,5490000,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M37.00S,2022-10-27T04:06:47.7Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,87,113,2022-10-27T04:07:10Z,5500000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M31.00S,2022-10-27T04:07:16.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,71.69842312746385,17.647058823529413,1610612748,87,113,2022-10-27T04:07:26Z,5510000,-162.0,214.0,1,right,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
588,PT05M28.00S,2022-10-27T04:07:19.2Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,87,113,2022-10-27T04:07:26Z,5520000,,,0,,S. Sharpe REBOUND (Off:2 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,587.0,6.0,4.0,2.0,,,,,,,,,,,,,,
589,PT05M23.00S,2022-10-27T04:07:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,9.149145860709593,48.77450980392157,1610612757,89,113,2022-10-27T04:07:33Z,5530000,6.0,34.0,1,left,K. Johnson running Layup (2 PTS),[1630553],1610612757.0,POR,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,,,,,,2.0,,,,,
590,PT05M00.00S,2022-10-27T04:07:46.7Z,4,REGULAR,3pt,Jump Shot,[],1629216,67.23061760840999,64.4607843137255,1610612748,89,113,2022-10-27T04:07:52Z,5540000,72.0,256.0,1,right,MISS G. Vincent 26' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
591,PT04M58.00S,2022-10-27T04:07:48.7Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,89,113,2022-10-27T04:07:52Z,5550000,,,0,,S. Sharpe REBOUND (Off:2 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,590.0,7.0,5.0,2.0,,,,,,,,,,,,,,
592,PT04M52.00S,2022-10-27T04:07:54.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,11.514454664914586,41.17647058823529,1610612757,89,113,2022-10-27T04:14:49Z,5560000,44.0,56.0,1,left,MISS S. Sharpe 7' running Layup,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,,,,,,,,,,,,,,,,,,
593,PT04M47.00S,2022-10-27T04:07:59.7Z,4,REGULAR,rebound,offensive,[],1631101,,,1610612757,89,113,2022-10-27T04:08:08Z,5570000,,,0,,S. Sharpe REBOUND (Off:3 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,592.0,8.0,5.0,3.0,,,,,,,,,,,,,,
594,PT04M47.00S,2022-10-27T04:08:00.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631101,5.590000152587891,50.0,1610612757,91,113,2022-10-27T04:08:00Z,5580000,0.0,0.0,1,left,S. Sharpe putback DUNK (12 PTS),[1631101],1610612757.0,POR,putback,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,12.0,,,,,
595,PT04M26.00S,2022-10-27T04:08:21.4Z,4,REGULAR,3pt,Jump Shot,[],1630696,94.69448094612353,4.6568627450980395,1610612748,91,113,2022-10-27T04:08:27Z,5590000,-227.0,-3.0,1,right,MISS D. Smith 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
596,PT04M23.00S,2022-10-27T04:08:24.4Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,91,113,2022-10-27T04:08:27Z,5600000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,595.0,1.0,1.0,0.0,,,,,,,,,,,,,,
597,PT04M14.00S,2022-10-27T04:08:33.3Z,4,REGULAR,3pt,Jump Shot,[],1631101,31.488173455978973,19.852941176470587,1610612757,91,113,2022-10-27T04:15:21Z,5610000,151.0,243.0,1,left,MISS S. Sharpe 28' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,28.64,Missed,,,,,,,,,,,,,,,,,,
600,PT04M10.00S,2022-10-27T04:08:37.3Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,91,113,2022-10-27T04:08:39Z,5620000,,,0,,N. Jovic REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,,,597.0,2.0,1.0,1.0,,,,,,,,,,,,,,
601,PT03M59.00S,2022-10-27T04:08:48.5Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,91,113,2022-10-27T04:08:55Z,5630000,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 1630535]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Brown III,1630535.0,,,,,,,,,,,
602,PT03M59.00S,2022-10-27T04:08:48.5Z,4,REGULAR,steal,,[],1630535,,,1610612757,91,113,2022-10-27T04:08:52Z,5640000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
603,PT03M54.00S,2022-10-27T04:08:53.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630535,8.09789750328515,51.225490196078425,1610612757,93,113,2022-10-27T04:09:02Z,5650000,-6.0,24.0,1,left,G. Brown III running alley-oop DUNK (2 PTS) (J. Walker 1 AST),"[1630535, 1631133]",1610612757.0,POR,running alley-oop,,,Brown III,G. Brown III,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,,,,,,,2.0,J. Walker,1631133.0,1.0,,
605,PT03M41.00S,2022-10-27T04:09:09.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612748,93,113,2022-10-27T04:09:20Z,5670000,,,0,,K. Johnson personal FOUL (1 PF) (Vincent 2 FT),"[1630553, 1629216]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,1179.0,1.0,0.0,Vincent,1629216.0,,,,,,
