actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
173,PT09M39.00S,2023-01-31T03:41:57.3Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,38,31,2023-01-31T03:41:57Z,1710000,False,,,0,,J. Collins Free Throw 2 of 2 (8 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
174,PT09M26.00S,2023-01-31T03:42:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.95729303547962,54.166666666666664,1610612757,38,31,2023-01-31T03:42:20Z,1720000,False,21.0,-5.0,1,right,MISS D. Lillard driving reverse Layup,[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
175,PT09M25.00S,2023-01-31T03:42:12.9Z,2,REGULAR,rebound,defensive,[],1630235,,,1610612737,38,31,2023-01-31T03:42:20Z,1730000,False,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,174.0,1.0,1.0,0.0,,,,,
176,PT09M19.00S,2023-01-31T03:42:18.9Z,2,REGULAR,3pt,Jump Shot,[],1631100,15.719448094612352,1.9607843137254901,1610612737,38,31,2023-01-31T03:42:25Z,1740000,False,240.0,95.0,1,left,MISS A. Griffin 25' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
177,PT09M19.00S,2023-01-31T03:42:18.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,38,31,2023-01-31T03:42:25Z,1750000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,176.0,2.0,2.0,0.0,,,,,
178,PT09M08.00S,2023-01-31T03:42:31.1Z,2,REGULAR,3pt,Jump Shot,[],1631101,76.95466491458606,88.72549019607843,1610612757,38,31,2023-01-31T03:42:35Z,1760000,False,194.0,164.0,1,right,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
179,PT09M04.00S,2023-01-31T03:42:35.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,38,31,2023-01-31T03:42:35Z,1770000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,178.0,3.0,3.0,0.0,,,,,
180,PT08M51.00S,2023-01-31T03:42:46.2Z,2,REGULAR,2pt,Jump Shot,[],203992,18.084756898817346,30.392156862745097,1610612737,38,31,2023-01-31T03:42:52Z,1780000,False,98.0,117.0,1,left,MISS B. Bogdanovic 15' turnaround fadeaway Shot,[203992],1610612737.0,ATL,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,15.3,Missed,,,,,,,,,,,,,,,,,,
181,PT08M48.00S,2023-01-31T03:42:49.2Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,38,31,2023-01-31T03:42:52Z,1790000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,180.0,3.0,2.0,1.0,,,,,
182,PT08M48.00S,2023-01-31T03:42:50.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,6.389618922470433,49.26470588235294,1610612737,38,33,2023-01-31T03:42:54Z,1800000,False,4.0,8.0,1,left,O. Okongwu putback Layup (2 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,,,,,,,,,,,,,,,,,
183,PT08M26.00S,2023-01-31T03:43:11.6Z,2,REGULAR,2pt,Jump Shot,[],203924,93.24901445466492,80.88235294117648,1610612757,40,33,2023-01-31T03:43:15Z,1810000,False,154.0,11.0,1,right,J. Grant 15' turnaround fadeaway Jump Shot (5 PTS),[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,15.48,Made,5.0,,,,,,,,,,,,,,,,,
184,PT08M05.00S,2023-01-31T03:43:32.4Z,2,REGULAR,3pt,Jump Shot,[],1631100,6.1268068331143235,96.07843137254902,1610612737,40,36,2023-01-31T03:43:37Z,1820000,False,-230.0,5.0,1,left,A. Griffin 3PT  (6 PTS) (B. Bogdanovic 3 AST),"[1631100, 203992]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,23.05,Made,6.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,,,,
186,PT07M55.00S,2023-01-31T03:43:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,95.22010512483574,51.225490196078425,1610612757,42,36,2023-01-31T03:43:51Z,1840000,False,6.0,-8.0,1,right,D. Lillard driving reverse Layup (17 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.97,Made,17.0,,,,,,,,,,,,,,,,,
187,PT07M55.00S,2023-01-31T03:43:48.6Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612757,42,36,2023-01-31T03:43:56Z,1850000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Lillard 1 FT),"[1630168, 203081]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,2.0,0.0,Lillard,203081.0,,,,,,,,,
189,PT07M55.00S,2023-01-31T03:43:56.7Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,42,36,2023-01-31T03:45:53Z,1870000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M55.00S,2023-01-31T03:43:56.7Z,2,REGULAR,substitution,in,[],203994,,,1610612757,42,36,2023-01-31T03:45:53Z,1880000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M55.00S,2023-01-31T03:45:14.3Z,2,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,43,36,2023-01-31T03:45:14Z,1900000,False,,,0,,D. Lillard Free Throw 1 of 1 (18 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
194,PT07M37.00S,2023-01-31T03:45:37.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,6.258212877792378,49.01960784313725,1610612737,43,38,2023-01-31T03:45:42Z,1910000,False,5.0,6.0,1,left,O. Okongwu Hook (4 PTS) (T. Forrest 2 AST),"[1630168, 1630235]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,T. Forrest,1630235.0,2.0,,,,,,,,,,,,,,
195,PT07M23.00S,2023-01-31T03:45:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.43166885676742,46.568627450980394,1610612757,43,38,2023-01-31T03:45:56Z,1920000,False,-17.0,0.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
196,PT07M21.00S,2023-01-31T03:45:53.8Z,2,REGULAR,rebound,defensive,[],1630235,,,1610612737,43,38,2023-01-31T03:45:56Z,1930000,False,,,0,,T. Forrest REBOUND (Off:0 Def:2),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,195.0,2.0,2.0,0.0,,,,,
197,PT07M12.00S,2023-01-31T03:46:02.6Z,2,REGULAR,turnover,bad pass,[],1630235,,,1610612737,43,38,2023-01-31T03:46:07Z,1940000,False,,,0,,T. Forrest bad pass TURNOVER (2 TO),"[1630235, 203994]",1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,,,Nurkic,203994.0
198,PT07M12.00S,2023-01-31T03:46:02.6Z,2,REGULAR,steal,,[],203994,,,1610612757,43,38,2023-01-31T03:46:04Z,1950000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT07M08.00S,2023-01-31T03:46:06.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,92.85479632063075,50.245098039215684,1610612757,45,38,2023-01-31T03:46:22Z,1960000,False,1.0,15.0,1,right,J. Grant running alley-oop DUNK (7 PTS) (D. Lillard 3 AST),"[203924, 203081]",1610612757.0,POR,running alley-oop,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.47,Made,7.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
201,PT06M53.00S,2023-01-31T03:46:22.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,11.251642575558476,40.68627450980392,1610612737,45,40,2023-01-31T03:46:27Z,1980000,False,47.0,53.0,1,left,J. Collins 7' driving floating Jump Shot (10 PTS) (B. Bogdanovic 4 AST),"[1628381, 203992]",1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.08,Made,10.0,B. Bogdanovic,203992.0,4.0,,,,,,,,,,,,,,
203,PT06M33.00S,2023-01-31T03:46:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.59198423127464,52.450980392156865,1610612757,47,40,2023-01-31T03:46:50Z,2000000,False,12.0,17.0,1,right,J. Hart driving Layup (4 PTS),[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.11,Made,4.0,,,,,,,,,,,,,,,,,
204,PT06M33.00S,2023-01-31T03:46:48.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,47,40,2023-01-31T03:46:54Z,2010000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,
205,PT06M16.00S,2023-01-31T03:47:08.5Z,2,REGULAR,2pt,Jump Shot,[],203992,23.603810775295663,24.264705882352942,1610612737,47,42,2023-01-31T03:58:48Z,2020000,False,129.0,169.0,1,left,B. Bogdanovic 21' Jump Shot (7 PTS) (T. Forrest 3 AST),"[203992, 1630235]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,21.27,Made,7.0,T. Forrest,1630235.0,3.0,,,,,,,,,,,,,,
207,PT06M01.00S,2023-01-31T03:47:23.9Z,2,REGULAR,foul,personal,['2freethrow'],1630235,,,1610612757,47,42,2023-01-31T03:47:33Z,2040000,False,,,0,,T. Forrest shooting personal FOUL (1 PF) (Lillard 2 FT),"[1630235, 203081]",1610612737.0,ATL,shooting,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
209,PT06M01.00S,2023-01-31T03:47:35.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,47,42,2023-01-31T03:47:35Z,2060000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,47,42,2023-01-31T03:50:25Z,2070000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,out,[],1630235,,,1610612757,47,42,2023-01-31T03:50:25Z,2080000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,out,[],203992,,,1610612757,47,42,2023-01-31T03:50:25Z,2090000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,out,[],1630168,,,1610612757,47,42,2023-01-31T03:50:25Z,2100000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,47,42,2023-01-31T03:50:25Z,2110000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,in,[],1627749,,,1610612757,47,42,2023-01-31T03:50:25Z,2120000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,in,[],1629631,,,1610612757,47,42,2023-01-31T03:50:25Z,2130000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M01.00S,2023-01-31T03:49:49.9Z,2,REGULAR,substitution,in,[],203991,,,1610612757,47,42,2023-01-31T03:50:25Z,2140000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M01.00S,2023-01-31T03:50:41.0Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,48,42,2023-01-31T03:50:41Z,2150000,False,,,0,,D. Lillard Free Throw 1 of 2 (19 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
219,PT06M01.00S,2023-01-31T03:50:55.1Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,49,42,2023-01-31T03:50:55Z,2160000,False,,,0,,D. Lillard Free Throw 2 of 2 (20 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
220,PT05M40.00S,2023-01-31T03:51:18.1Z,2,REGULAR,2pt,Jump Shot,[],1631100,14.536793692509855,75.49019607843137,1610612737,49,42,2023-01-31T03:51:22Z,2170000,False,-127.0,84.0,1,left,MISS A. Griffin 15' pullup Shot,[1631100],1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Left,15.27,Missed,,,,,,,,,,,,,,,,,,
221,PT05M38.00S,2023-01-31T03:51:20.1Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,49,42,2023-01-31T03:51:22Z,2180000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,
222,PT05M24.00S,2023-01-31T03:51:33.6Z,2,REGULAR,3pt,Jump Shot,[],203994,71.96123521681997,16.176470588235293,1610612757,49,42,2023-01-31T03:51:37Z,2190000,False,-169.0,211.0,1,right,MISS J. Nurkic 27' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,27.05,Missed,,,,,,,,,,,,,,,,,,
223,PT05M21.00S,2023-01-31T03:51:36.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,49,42,2023-01-31T03:51:37Z,2200000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,222.0,4.0,4.0,0.0,,,,,
224,PT05M14.00S,2023-01-31T03:51:48.7Z,2,REGULAR,foul,personal,[],1628404,,,1610612737,49,42,2023-01-31T03:51:57Z,2210000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1629631]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right,,,,,,,203591.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,
226,PT05M14.00S,2023-01-31T03:51:56.2Z,2,REGULAR,substitution,out,[],203081,,,1610612737,49,42,2023-01-31T03:52:01Z,2230000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M14.00S,2023-01-31T03:51:56.2Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,49,42,2023-01-31T03:52:01Z,2240000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M14.00S,2023-01-31T03:51:56.2Z,2,REGULAR,substitution,in,[],1631101,,,1610612737,49,42,2023-01-31T03:52:01Z,2250000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M14.00S,2023-01-31T03:51:56.2Z,2,REGULAR,substitution,in,[],1628988,,,1610612737,49,42,2023-01-31T03:52:01Z,2260000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M01.00S,2023-01-31T03:52:22.9Z,2,REGULAR,3pt,Jump Shot,[],1628988,28.86005256241787,77.69607843137256,1610612737,49,42,2023-01-31T03:52:29Z,2270000,False,-138.0,219.0,1,left,MISS A. Holiday 25' pullup 3PT,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
231,PT04M56.00S,2023-01-31T03:52:27.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,49,42,2023-01-31T03:52:29Z,2280000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,230.0,4.0,3.0,1.0,,,,,
314,PT04M54.00S,2023-01-31T03:52:26.4Z,2,REGULAR,turnover,lost ball,[],1631101,,,1610612757,49,42,2023-01-31T04:23:33Z,2285000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1629631]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,,,Hunter,1629631.0
315,PT04M54.00S,2023-01-31T03:52:26.4Z,2,REGULAR,steal,,[],1629631,,,1610612737,49,42,2023-01-31T04:23:33Z,2287500,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT04M44.00S,2023-01-31T03:52:43.0Z,2,REGULAR,foul,personal,['2freethrow'],203924,,,1610612737,49,42,2023-01-31T03:52:50Z,2310000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Hunter 2 FT),"[203924, 1629631]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,
236,PT04M44.00S,2023-01-31T03:53:08.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,49,43,2023-01-31T04:23:43Z,2330000,False,,,0,,D. Hunter Free Throw 1 of 2 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
237,PT04M44.00S,2023-01-31T03:53:22.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612737,49,44,2023-01-31T04:23:43Z,2340000,False,,,0,,D. Hunter Free Throw 2 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
238,PT04M30.00S,2023-01-31T03:53:39.0Z,2,REGULAR,3pt,Jump Shot,[],203924,73.14388961892247,15.441176470588236,1610612757,52,44,2023-01-31T03:53:43Z,2350000,False,-173.0,200.0,1,right,J. Grant 26' 3PT  (10 PTS) (A. Simons 6 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.42,Made,10.0,A. Simons,1629014.0,6.0,,,,,,,,,,,,,,
240,PT04M06.00S,2023-01-31T03:54:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,19.530223390275953,41.911764705882355,1610612737,52,44,2023-01-31T03:54:13Z,2370000,False,40.0,131.0,1,left,MISS D. Hunter 13' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,13.72,Missed,,,,,,,,,,,,,,,,,,
241,PT04M04.00S,2023-01-31T03:54:05.1Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,44,2023-01-31T03:54:13Z,2380000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,240.0,3.0,1.0,2.0,,,,,
242,PT04M02.00S,2023-01-31T03:54:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,10.463206307490145,42.64705882352941,1610612737,52,44,2023-01-31T03:54:16Z,2390000,False,37.0,46.0,1,left,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,,,,,,,,,,,,,,,,,
243,PT04M01.00S,2023-01-31T03:54:08.4Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,44,2023-01-31T03:54:16Z,2400000,False,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,242.0,4.0,1.0,3.0,,,,,
244,PT04M00.00S,2023-01-31T03:54:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,8.754927726675426,45.588235294117645,1610612737,52,44,2023-01-31T03:54:19Z,2410000,False,22.0,30.0,1,left,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
245,PT03M59.00S,2023-01-31T03:54:10.2Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,44,2023-01-31T03:54:10Z,2420000,False,,,0,,C. Capela REBOUND (Off:4 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,244.0,5.0,1.0,4.0,,,,,
246,PT03M59.00S,2023-01-31T03:54:11.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,6.258212877792378,46.81372549019608,1610612737,52,46,2023-01-31T03:54:25Z,2430000,False,16.0,6.0,1,left,C. Capela putback DUNK (4 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.71,Made,4.0,,,,,,,,,,,,,,,,,
247,PT03M39.00S,2023-01-31T03:54:30.0Z,2,REGULAR,3pt,Jump Shot,[],1628404,93.51182654402102,5.88235294117647,1610612757,52,46,2023-01-31T03:54:34Z,2440000,False,-221.0,8.0,1,right,MISS J. Hart 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.08,Missed,,,,,,,,,,,,,,,,,,
248,PT03M37.00S,2023-01-31T03:54:32.0Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,52,46,2023-01-31T03:54:34Z,2450000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,247.0,2.0,2.0,0.0,,,,,
249,PT03M21.00S,2023-01-31T03:54:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,11.383048620236531,35.049019607843135,1610612737,52,48,2023-01-31T03:54:56Z,2460000,False,75.0,55.0,1,left,D. Murray 9' pullup bank Jump Shot (10 PTS),[1627749],1610612737.0,ATL,pullup bank,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,9.25,Made,10.0,,,,,,,,,,,,,,,,,
250,PT03M09.00S,2023-01-31T03:55:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.30026281208936,51.9607843137255,1610612757,54,48,2023-01-31T03:55:06Z,2470000,False,10.0,1.0,1,right,A. Simons driving finger roll Layup (7 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.99,Made,7.0,,,,,,,,,,,,,,,,,
251,PT02M54.00S,2023-01-31T03:55:14.8Z,2,REGULAR,2pt,Jump Shot,[],1627749,21.23850197109067,51.9607843137255,1610612737,54,48,2023-01-31T03:55:20Z,2480000,False,-10.0,147.0,1,left,MISS D. Murray 14' turnaround Shot,[1627749],1610612737.0,ATL,turnaround,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,14.74,Missed,,,,,,,,,,,,,,,,,,
252,PT02M52.00S,2023-01-31T03:55:16.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,54,48,2023-01-31T03:55:20Z,2490000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,251.0,5.0,4.0,1.0,,,,,
