actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
168,PT00M00.50S,2023-01-11T03:37:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,94.87516425755585,64.04718137254902,1610612757,20,33,2023-01-11T03:39:57Z,1655000,False,70.0,-4.0,1,right,MISS D. Lillard 7' floating Shot,[203081],1610612757.0,POR,floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
169,PT00M00.50S,2023-01-11T03:37:33.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,20,33,2023-01-11T03:40:31Z,1657500,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,168.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2023-01-11T03:37:50.0Z,1,REGULAR,period,end,[],0,,,1610612757,20,33,2023-01-11T03:37:50Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-01-11T03:39:35.4Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612757,20,33,2023-01-11T03:40:29Z,1680000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-01-11T03:39:35.4Z,2,REGULAR,substitution,out,['startperiod'],1631216,,,1610612757,20,33,2023-01-11T03:40:29Z,1690000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-01-11T03:39:35.4Z,2,REGULAR,substitution,in,['startperiod'],1631133,,,1610612757,20,33,2023-01-11T03:40:29Z,1700000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-01-11T03:39:35.4Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,20,33,2023-01-11T03:40:29Z,1710000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-01-11T03:39:35.4Z,2,REGULAR,substitution,in,['startperiod'],1630175,,,1610612757,20,33,2023-01-11T03:40:29Z,1720000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2023-01-11T03:39:35.4Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,20,33,2023-01-11T03:42:55Z,1725000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-01-11T03:40:29.8Z,2,REGULAR,period,start,[],0,,,1610612753,20,33,2023-01-11T03:40:29Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M43.00S,2023-01-11T03:40:46.1Z,2,REGULAR,2pt,Jump Shot,[],1630532,26.10052562417871,38.23529411764706,1610612753,20,35,2023-01-11T03:40:50Z,1740000,False,59.0,193.0,1,left,F. Wagner 20' step back Jump Shot (8 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,20.16,Made,,,,,8.0,,,,,,,,,,,,,
178,PT11M26.00S,2023-01-11T03:41:02.8Z,2,REGULAR,turnover,bad pass,[],1627780,,,1610612757,20,35,2023-01-11T03:41:06Z,1750000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1630591]",1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,,,,,,Suggs,1630591.0
179,PT11M26.00S,2023-01-11T03:41:02.8Z,2,REGULAR,steal,,[],1630591,,,1610612753,20,35,2023-01-11T03:41:04Z,1760000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
180,PT11M22.00S,2023-01-11T03:41:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,5.995400788436268,47.794117647058826,1610612753,20,37,2023-01-11T03:41:11Z,1770000,False,11.0,4.0,1,left,C. Anthony running Layup (2 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,2.0,,,,,,,,,,,,,
181,PT11M07.00S,2023-01-11T03:41:21.4Z,2,REGULAR,3pt,Jump Shot,[],203081,70.12155059132719,78.67647058823529,1610612757,20,37,2023-01-11T03:41:27Z,1780000,False,143.0,228.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.97,Missed,,,,,,,,,,,,,,,,,,
182,PT11M05.00S,2023-01-11T03:41:23.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,20,37,2023-01-11T03:41:27Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,181.0,,,,,,,,,,,,,,,,,
183,PT11M05.00S,2023-01-11T03:41:26.8Z,2,REGULAR,foul,personal,[],1630591,,,1610612757,20,37,2023-01-11T03:41:35Z,1800000,False,,,0,,J. Suggs loose ball personal FOUL (1 PF),"[1630591, 203994]",1610612753.0,ORL,loose ball,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,1628159.0,1.0,0.0,Nurkic,203994.0,,,,,,,,
185,PT10M58.00S,2023-01-11T03:41:50.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,89.96386333771353,49.754901960784316,1610612757,20,37,2023-01-11T03:42:58Z,1820000,False,-1.0,42.0,1,right,MISS J. Nurkic Hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
186,PT10M54.00S,2023-01-11T03:41:54.4Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,20,37,2023-01-11T03:44:22Z,1830000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,,,
187,PT10M49.00S,2023-01-11T03:41:59.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630532,11.514454664914586,38.48039215686275,1610612753,20,39,2023-01-11T03:45:28Z,1840000,False,58.0,56.0,1,left,F. Wagner 8' running Jump Shot (10 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,8.01,Made,,,,,10.0,,,,,,,,,,,,,
189,PT10M27.00S,2023-01-11T03:42:37.5Z,2,REGULAR,3pt,Jump Shot,[],1631101,86.28449408672799,95.09803921568627,1610612757,23,39,2023-01-11T03:46:22Z,1860000,False,225.0,76.0,1,right,S. Sharpe 3PT  (4 PTS) (J. Walker 1 AST),"[1631101, 1631133]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,23.81,Made,,,,,4.0,,,,,,,J. Walker,1631133.0,1.0,,,,
192,PT10M02.00S,2023-01-11T03:43:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.732588699080158,54.41176470588235,1610612753,23,39,2023-01-11T03:43:07Z,1880000,False,-22.0,1.0,1,left,MISS F. Wagner cutting Layup - blocked,"[1630532, 203994]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,Nurkic,203994.0,,
193,PT10M02.00S,2023-01-11T03:43:02.8Z,2,REGULAR,block,,[],203994,,,1610612753,23,39,2023-01-11T03:43:04Z,1890000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT10M00.00S,2023-01-11T03:43:04.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,23,39,2023-01-11T03:43:07Z,1900000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,192.0,5.0,3.0,2.0,,,,,,,,,,,,,,
195,PT09M54.00S,2023-01-11T03:43:25.0Z,2,REGULAR,foul,offensive,[],1627780,,,1610612757,23,39,2023-01-11T03:44:35Z,1910000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 203082]",1610612757.0,POR,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,1.0,0.0,Ross,203082.0,,,,,,,,
197,PT09M54.00S,2023-01-11T03:43:25.0Z,2,REGULAR,turnover,offensive foul,[],1627780,,,1610612757,23,39,2023-01-11T03:43:35Z,1930000,False,,,0,,G. Payton II offensive foul TURNOVER (2 TO),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,2.0,,,,,,,
198,PT09M54.00S,2023-01-11T03:43:33.4Z,2,REGULAR,foul,technical,['1freethrow'],1627780,,,1610612753,23,39,2023-01-11T03:43:40Z,1940000,False,,,0,,G. Payton II technical FOUL (1 Tech),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,201639.0,1.0,1.0,,,,,,,,,,
199,PT09M54.00S,2023-01-11T03:43:42.6Z,2,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,23,40,2023-01-11T03:43:42Z,1950000,False,,,0,,C. Anthony technical Free Throw 1 of 1 (3 PTS),[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
200,PT09M40.00S,2023-01-11T03:44:19.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629021,7.440867279894875,50.98039215686274,1610612753,23,40,2023-01-11T03:48:47Z,1960000,False,-5.0,17.0,1,left,MISS M. Wagner cutting DUNK,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
202,PT09M39.00S,2023-01-11T03:44:20.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,23,40,2023-01-11T03:44:49Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,200.0,,,,,,,,,,,,,,,,,
203,PT09M39.00S,2023-01-11T03:44:31.6Z,2,REGULAR,turnover,traveling,[],1629021,,,1610612753,23,40,2023-01-11T03:44:55Z,1990000,False,,,0,,M. Wagner traveling TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,,,,,1.0,,,,,,,
204,PT09M21.00S,2023-01-11T03:44:55.2Z,2,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612757,23,40,2023-01-11T03:45:07Z,2000000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1629021, 203994]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,1.0,0.0,Nurkic,203994.0,,,,,,,,
206,PT09M21.00S,2023-01-11T03:45:21.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612757,24,40,2023-01-11T03:45:21Z,2020000,False,,,0,,J. Nurkic Free Throw 1 of 2 (6 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
207,PT09M21.00S,2023-01-11T03:45:38.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612757,25,40,2023-01-11T03:45:38Z,2030000,False,,,0,,J. Nurkic Free Throw 2 of 2 (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
208,PT09M15.00S,2023-01-11T03:45:49.2Z,2,REGULAR,foul,personal,[],1627780,,,1610612753,25,40,2023-01-11T03:45:55Z,2040000,False,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1630591]",1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,1628159.0,2.0,1.0,Suggs,1630591.0,,,,,,,,
210,PT09M15.00S,2023-01-11T03:45:56.9Z,2,REGULAR,substitution,out,[],1627780,,,1610612753,25,40,2023-01-11T03:46:14Z,2060000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M15.00S,2023-01-11T03:45:56.9Z,2,REGULAR,substitution,out,[],203081,,,1610612753,25,40,2023-01-11T03:46:14Z,2070000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M15.00S,2023-01-11T03:45:56.9Z,2,REGULAR,substitution,in,[],1629014,,,1610612753,25,40,2023-01-11T03:46:14Z,2080000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M15.00S,2023-01-11T03:45:56.9Z,2,REGULAR,substitution,in,[],1628404,,,1610612753,25,40,2023-01-11T03:46:14Z,2090000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M05.00S,2023-01-11T03:46:30.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,6.915243101182654,48.03921568627451,1610612753,25,40,2023-01-11T03:46:35Z,2100000,False,10.0,13.0,1,left,MISS F. Wagner driving DUNK - blocked,"[1630532, 203994]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,Nurkic,203994.0,,
215,PT09M05.00S,2023-01-11T03:46:30.2Z,2,REGULAR,block,,[],203994,,,1610612753,25,40,2023-01-11T03:46:32Z,2110000,False,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT09M00.00S,2023-01-11T03:46:35.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,25,40,2023-01-11T03:46:35Z,2120000,False,,,0,,J. Hart REBOUND (Off:2 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,214.0,4.0,2.0,2.0,,,,,,,,,,,,,,
217,PT08M56.00S,2023-01-11T03:46:37.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.9060446780552,47.549019607843135,1610612757,27,40,2023-01-11T03:46:42Z,2130000,False,-12.0,5.0,1,right,J. Hart running Layup (2 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,2.0,,,,,,,,,,,,,
218,PT08M49.00S,2023-01-11T03:46:45.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,6.521024967148489,58.08823529411765,1610612753,27,40,2023-01-11T03:46:56Z,2140000,False,-40.0,9.0,1,left,MISS C. Anthony driving floating bank Shot,[1630175],1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
219,PT08M47.00S,2023-01-11T03:46:47.4Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,27,40,2023-01-11T03:46:51Z,2150000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,,,
220,PT08M34.00S,2023-01-11T03:47:00.1Z,2,REGULAR,3pt,Jump Shot,[],1631101,73.27529566360053,15.196078431372548,1610612757,27,40,2023-01-11T03:47:04Z,2160000,False,-174.0,199.0,1,right,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
221,PT08M31.00S,2023-01-11T03:47:03.1Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,27,40,2023-01-11T03:47:04Z,2170000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,220.0,3.0,2.0,1.0,,,,,,,,,,,,,,
222,PT08M11.00S,2023-01-11T03:47:23.4Z,2,REGULAR,2pt,Jump Shot,[],1630591,25.57490144546649,50.49019607843137,1610612753,27,40,2023-01-11T03:47:28Z,2180000,False,-2.0,188.0,1,left,MISS J. Suggs 18' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,18.79,Missed,,,,,,,,,,,,,,,,,,
223,PT08M07.00S,2023-01-11T03:47:27.4Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,27,40,2023-01-11T03:47:28Z,2190000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT07M53.00S,2023-01-11T03:47:41.5Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,27,40,2023-01-11T03:47:46Z,2200000,False,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 1630591]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,3.0,,,,,,Suggs,1630591.0
225,PT07M53.00S,2023-01-11T03:47:41.5Z,2,REGULAR,steal,,[],1630591,,,1610612753,27,40,2023-01-11T03:47:43Z,2210000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
226,PT07M50.00S,2023-01-11T03:47:46.7Z,2,REGULAR,turnover,traveling,[],1629021,,,1610612753,27,40,2023-01-11T03:47:55Z,2220000,False,,,0,,M. Wagner traveling TURNOVER (2 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,1626302.0,,,,,2.0,,,,,,,
227,PT07M50.00S,2023-01-11T03:47:50.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612757,27,40,2023-01-11T03:47:56Z,2230000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M50.00S,2023-01-11T03:47:50.9Z,2,REGULAR,substitution,in,[],1628365,,,1610612757,27,40,2023-01-11T03:47:56Z,2240000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M45.00S,2023-01-11T03:48:20.9Z,2,REGULAR,foul,personal,[],1629021,,,1610612757,27,40,2023-01-11T03:55:01Z,2250000,False,,,0,,M. Wagner personal FOUL (2 PF),"[1629021, 1631101]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,1628159.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,
231,PT07M45.00S,2023-01-11T03:48:37.6Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,27,40,2023-01-11T03:48:43Z,2270000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M45.00S,2023-01-11T03:48:37.6Z,2,REGULAR,substitution,in,[],203924,,,1610612757,27,40,2023-01-11T03:48:43Z,2280000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M32.00S,2023-01-11T03:49:03.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,78.40013140604468,25.735294117647058,1610612757,27,40,2023-01-11T03:49:09Z,2290000,False,-121.0,151.0,1,right,MISS J. Grant 19' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,19.33,Missed,,,,,,,,,,,,,,,,,,
234,PT07M29.00S,2023-01-11T03:49:06.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,27,40,2023-01-11T03:49:09Z,2300000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,
235,PT07M19.00S,2023-01-11T03:49:19.6Z,2,REGULAR,foul,personal,[],1628404,,,1610612753,27,40,2023-01-11T03:49:26Z,2310000,False,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 1629021]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,1626302.0,2.0,0.0,Wagner,1629021.0,,,,,,,,
237,PT07M19.00S,2023-01-11T03:49:25.5Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,27,40,2023-01-11T03:49:36Z,2330000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M19.00S,2023-01-11T03:49:25.5Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,27,40,2023-01-11T03:49:36Z,2340000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M19.00S,2023-01-11T03:49:25.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,27,40,2023-01-11T03:49:36Z,2350000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M19.00S,2023-01-11T03:49:25.5Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,27,40,2023-01-11T03:49:36Z,2360000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M10.00S,2023-01-11T03:49:54.0Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,27,40,2023-01-11T03:49:57Z,2370000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 203994]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,,,,,,Nurkic,203994.0
242,PT07M10.00S,2023-01-11T03:49:54.0Z,2,REGULAR,steal,,[],203994,,,1610612757,27,40,2023-01-11T03:49:55Z,2380000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
243,PT07M00.00S,2023-01-11T03:50:04.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203994,71.30420499342969,20.098039215686274,1610612757,30,40,2023-01-11T03:50:08Z,2390000,False,-150.0,217.0,1,right,J. Nurkic 26' 3PT  (10 PTS) (J. Hart 1 AST),"[203994, 1628404]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,26.37,Made,,,,,10.0,,,,,,,J. Hart,1628404.0,1.0,,,,
245,PT06M58.00S,2023-01-11T03:50:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,30,40,2023-01-11T03:50:10Z,2410000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M45.00S,2023-01-11T03:53:13.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,9.149145860709593,51.225490196078425,1610612753,30,40,2023-01-11T03:53:17Z,2420000,False,-6.0,34.0,1,left,MISS W. Carter Jr. turnaround Hook,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
247,PT06M43.00S,2023-01-11T03:53:15.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,30,40,2023-01-11T03:53:17Z,2430000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,246.0,6.0,4.0,2.0,,,,,,,,,,,,,,
298,PT06M35.00S,2023-01-11T03:53:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.69250985545335,48.50643382352941,1610612757,30,40,2023-01-11T04:02:09Z,2435000,False,-7.0,7.0,1,right,MISS J. Grant alley-oop Layup,[203924],1610612757.0,POR,alley-oop,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
299,PT06M33.00S,2023-01-11T03:53:33.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,30,40,2023-01-11T04:02:09Z,2437500,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,298.0,3.0,3.0,0.0,,,,,,,,,,,,,,
250,PT06M23.00S,2023-01-11T03:53:36.2Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,30,40,2023-01-11T03:53:41Z,2460000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 203994]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,3.0,,,,,,Nurkic,203994.0
