actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
173,PT10M56.00S,2022-10-22T02:43:46.8Z,2,REGULAR,turnover,lost ball,[],1629661,,,1610612756,27,28,2022-10-22T02:43:51Z,1700000,,,0,,C. Johnson lost ball TURNOVER (1 TO),"[1629661, 1626159]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Winslow,1626159.0
174,PT10M56.00S,2022-10-22T02:43:46.8Z,2,REGULAR,steal,,[],1626159,,,1610612757,27,28,2022-10-22T02:43:49Z,1710000,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT10M52.00S,2022-10-22T02:43:50.6Z,2,REGULAR,turnover,bad pass,[],1626159,,,1610612757,27,28,2022-10-22T02:43:55Z,1720000,,,0,,J. Winslow bad pass TURNOVER (1 TO),"[1626159, 101108]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0
176,PT10M52.00S,2022-10-22T02:43:50.6Z,2,REGULAR,steal,,[],101108,,,1610612756,27,28,2022-10-22T02:43:53Z,1730000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
177,PT10M47.00S,2022-10-22T02:43:54.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627814,74.98357424441524,85.04901960784314,1610612756,27,31,2022-10-22T02:44:01Z,1740000,175.0,183.0,1,right,D. Lee 25' 3PT running (3 PTS) (C. Paul 3 AST),"[1627814, 101108]",1610612756.0,PHX,running,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,3.0,C. Paul,101108.0,3.0,,,,,,,,,,
179,PT10M25.00S,2022-10-22T02:44:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,17.296320630749015,55.63725490196079,1610612757,27,31,2022-10-22T02:44:22Z,1760000,-28.0,110.0,1,left,MISS N. Little 11' pullup Shot,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,11.37,Missed,,,,,,,,,,,,,,,,,,
180,PT10M21.00S,2022-10-22T02:44:21.6Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,27,31,2022-10-22T02:44:22Z,1770000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT10M11.00S,2022-10-22T02:44:30.8Z,2,REGULAR,3pt,Jump Shot,[],1629111,73.53810775295663,12.254901960784313,1610612756,27,31,2022-10-22T02:44:35Z,1780000,-189.0,196.0,1,right,MISS J. Landale 27' 3PT,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,,,,,,,,,,,,,,,,,
182,PT10M09.00S,2022-10-22T02:44:32.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,27,31,2022-10-22T02:44:35Z,1790000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,181.0,4.0,3.0,1.0,,,,,,,,,,,,,,
183,PT10M00.00S,2022-10-22T02:44:42.5Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,27,31,2022-10-22T02:44:47Z,1800000,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 101108]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Paul,101108.0
184,PT10M00.00S,2022-10-22T02:44:42.5Z,2,REGULAR,steal,,[],101108,,,1610612756,27,31,2022-10-22T02:44:43Z,1810000,,,0,,C. Paul STEAL (4 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
185,PT09M57.00S,2022-10-22T02:44:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629006,92.9862023653088,52.94117647058824,1610612756,27,31,2022-10-22T02:45:01Z,1820000,15.0,13.0,1,right,MISS J. Okogie running Layup - blocked,"[1629006, 1626159]",1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,Winslow,1626159.0,,,
192,PT09M57.00S,2022-10-22T02:44:54.4Z,2,REGULAR,block,,[],1626159,,,1610612756,27,31,2022-10-22T02:45:22Z,1825000,,,0,,J. Winslow BLOCK (1 BLK),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT09M57.00S,2022-10-22T02:44:54.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,27,31,2022-10-22T02:45:22Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,185.0,,,,,,,,,,,,,,,,,
188,PT09M54.00S,2022-10-22T02:45:05.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629661,78.0059132720105,8.823529411764707,1610612756,27,31,2022-10-22T02:45:11Z,1850000,-206.0,154.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
189,PT09M51.00S,2022-10-22T02:45:09.5Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,27,31,2022-10-22T02:45:09Z,1860000,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,,
190,PT09M41.00S,2022-10-22T02:45:19.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629111,94.30026281208936,49.50980392156863,1610612756,27,33,2022-10-22T02:45:26Z,1870000,-2.0,1.0,1,right,J. Landale Layup (2 PTS) (D. Lee 1 AST),"[1629111, 1627814]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,2.0,D. Lee,1627814.0,1.0,,,,,,,,,,
193,PT09M26.00S,2022-10-22T02:45:34.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,17.16491458607096,35.78431372549019,1610612757,29,33,2022-10-22T02:45:38Z,1890000,71.0,109.0,1,left,A. Simons 13' driving floating Jump Shot (2 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,13.01,Made,,,,,2.0,,,,,,,,,,,,,
194,PT09M01.00S,2022-10-22T02:45:59.4Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,29,33,2022-10-22T02:46:05Z,1900000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629642]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Little,1629642.0
195,PT09M01.00S,2022-10-22T02:45:59.4Z,2,REGULAR,steal,,[],1629642,,,1610612757,29,33,2022-10-22T02:46:01Z,1910000,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT08M58.00S,2022-10-22T02:46:05.9Z,2,REGULAR,foul,offensive,[],1631101,,,1610612757,29,33,2022-10-22T02:46:24Z,1920000,,,0,,S. Sharpe charge offensive FOUL (2 PF),"[1631101, 1629661]",1610612757.0,POR,charge,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,2.0,0.0,Johnson,1629661.0,,,,,
198,PT08M58.00S,2022-10-22T02:46:05.9Z,2,REGULAR,turnover,offensive foul,[],1631101,,,1610612757,29,33,2022-10-22T02:46:05Z,1940000,,,0,,S. Sharpe offensive foul TURNOVER (1 TO),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,,,,,,,1.0,,
199,PT08M58.00S,2022-10-22T02:46:29.6Z,2,REGULAR,substitution,out,[],1631101,,,1610612756,29,33,2022-10-22T02:46:42Z,1950000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M58.00S,2022-10-22T02:46:29.6Z,2,REGULAR,substitution,out,[],1629642,,,1610612756,29,33,2022-10-22T02:46:42Z,1960000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M58.00S,2022-10-22T02:46:29.6Z,2,REGULAR,substitution,in,[],1628404,,,1610612756,29,33,2022-10-22T02:46:42Z,1970000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M58.00S,2022-10-22T02:46:29.6Z,2,REGULAR,substitution,in,[],203924,,,1610612756,29,33,2022-10-22T02:46:42Z,1980000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M40.00S,2022-10-22T02:47:08.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,80.23981603153744,52.20588235294118,1610612756,29,35,2022-10-22T02:47:16Z,1990000,11.0,133.0,1,right,C. Paul 13' pullup Jump Shot (2 PTS) (D. Lee 2 AST),"[101108, 1627814]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,13.37,Made,,,,,2.0,D. Lee,1627814.0,2.0,,,,,,,,,,
205,PT08M19.00S,2022-10-22T02:47:28.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,12.302890932982917,50.49019607843137,1610612757,29,35,2022-10-22T02:47:34Z,2010000,-2.0,63.0,1,left,MISS J. Nurkic 6' turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
206,PT08M15.00S,2022-10-22T02:47:32.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,29,35,2022-10-22T02:47:34Z,2020000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
207,PT08M09.00S,2022-10-22T02:47:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,92.9862023653088,51.71568627450981,1610612756,29,35,2022-10-22T02:47:47Z,2030000,9.0,13.0,1,right,MISS J. Landale Layup - blocked,"[1629111, 203994]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,Nurkic,203994.0,,,
208,PT08M09.00S,2022-10-22T02:47:38.3Z,2,REGULAR,block,,[],203994,,,1610612756,29,35,2022-10-22T02:47:40Z,2040000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M07.00S,2022-10-22T02:47:40.3Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,29,35,2022-10-22T02:47:47Z,2050000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,,
226,PT08M07.00S,2022-10-22T02:48:00.7Z,2,REGULAR,foul,personal,['1freethrow'],101108,,,1610612757,29,35,2022-10-22T02:50:28Z,2070000,,,0,,C. Paul transition take personal FOUL (2 PF) (Winslow 1 FT),"[101108, 1626159]",1610612756.0,PHX,transition take,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1146.0,2.0,0.0,Winslow,1626159.0,,,,,
233,PT08M07.00S,2022-10-22T02:48:11.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629014,,,1610612757,30,35,2022-10-22T02:51:34Z,2085000,,,0,,A. Simons transition take Free Throw 1 of 1 (3 PTS),[1629014],1610612757.0,POR,transition take,,,Simons,A. Simons,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
213,PT08M07.00S,2022-10-22T02:48:23.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,30,35,2022-10-22T02:51:34Z,2090000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M07.00S,2022-10-22T02:48:23.2Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,30,35,2022-10-22T02:51:34Z,2100000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M00.00S,2022-10-22T02:49:01.7Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,30,35,2022-10-22T02:56:58Z,2110000,,,0,,A. Simons bad pass TURNOVER (3 TO),"[1629014, 1629006]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Okogie,1629006.0
216,PT08M00.00S,2022-10-22T02:49:01.7Z,2,REGULAR,steal,,[],1629006,,,1610612756,30,35,2022-10-22T02:49:03Z,2120000,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
217,PT07M49.00S,2022-10-22T02:49:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627814,93.38042049934296,53.431372549019606,1610612756,30,35,2022-10-22T02:57:48Z,2130000,17.0,10.0,1,right,MISS D. Lee driving Layup,[1627814],1610612756.0,PHX,driving,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
218,PT07M47.00S,2022-10-22T02:49:14.9Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,30,35,2022-10-22T02:49:15Z,2140000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,217.0,5.0,4.0,1.0,,,,,,,,,,,,,,
219,PT07M45.00S,2022-10-22T02:49:19.8Z,2,REGULAR,foul,offensive,[],1626159,,,1610612757,30,35,2022-10-22T02:49:29Z,2150000,,,0,,J. Winslow charge offensive FOUL (1 PF),"[1626159, 101108]",1610612757.0,POR,charge,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,1.0,0.0,Paul,101108.0,,,,,
221,PT07M45.00S,2022-10-22T02:49:19.8Z,2,REGULAR,turnover,offensive foul,[],1626159,,,1610612757,30,35,2022-10-22T02:49:19Z,2170000,,,0,,J. Winslow offensive foul TURNOVER (2 TO),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,,,,,,,2.0,,
222,PT07M45.00S,2022-10-22T02:49:35.3Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,30,35,2022-10-22T02:49:37Z,2180000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M45.00S,2022-10-22T02:49:35.3Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,30,35,2022-10-22T02:49:37Z,2190000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M24.00S,2022-10-22T02:50:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,93.11760840998686,48.28431372549019,1610612756,30,37,2022-10-22T02:59:12Z,2200000,-9.0,12.0,1,right,D. Ayton cutting Layup (9 PTS) (C. Paul 4 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,9.0,C. Paul,101108.0,4.0,,,,,,,,,,
228,PT07M06.00S,2022-10-22T02:50:27.1Z,2,REGULAR,3pt,Jump Shot,[],203994,27.020367936925098,83.08823529411765,1610612757,30,37,2022-10-22T02:50:33Z,2220000,-165.0,201.0,1,left,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
229,PT07M03.00S,2022-10-22T02:50:30.1Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,30,37,2022-10-22T02:50:33Z,2230000,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,,
230,PT06M59.00S,2022-10-22T02:50:36.4Z,2,REGULAR,foul,personal,[],1627814,,,1610612757,30,37,2022-10-22T02:50:49Z,2240000,,,0,,D. Lee personal FOUL (1 PF),"[1627814, 203924]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203177.0,1.0,0.0,Grant,203924.0,,,,,
232,PT06M59.00S,2022-10-22T02:50:51.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,30,37,2022-10-22T02:50:51Z,2260000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M59.00S,2022-10-22T02:53:17.1Z,2,REGULAR,substitution,out,[],1626159,,,1610612757,30,37,2022-10-22T02:53:42Z,2270000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M59.00S,2022-10-22T02:53:17.1Z,2,REGULAR,substitution,out,[],203994,,,1610612757,30,37,2022-10-22T02:53:42Z,2280000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M59.00S,2022-10-22T02:53:17.1Z,2,REGULAR,substitution,in,[],203081,,,1610612757,30,37,2022-10-22T02:53:42Z,2290000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M59.00S,2022-10-22T02:53:17.1Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,30,37,2022-10-22T02:53:42Z,2300000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M45.00S,2022-10-22T02:54:04.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,24.78646517739816,10.049019607843137,1610612757,30,37,2022-10-22T02:54:31Z,2310000,200.0,180.0,1,left,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.93,Missed,,,,,,,,,,,,,,,,,,
239,PT06M45.00S,2022-10-22T02:54:04.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,37,2022-10-22T02:54:31Z,2320000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,238.0,,,,,,,,,,,,,,,,,
240,PT06M45.00S,2022-10-22T02:54:08.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,30,37,2022-10-22T02:54:20Z,2330000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202053.0,,,,,,,,,
241,PT06M29.00S,2022-10-22T02:54:33.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,93.64323258869908,62.5,1610612756,30,37,2022-10-22T03:01:44Z,2340000,62.0,7.0,1,right,MISS C. Paul 6' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
242,PT06M26.00S,2022-10-22T02:54:36.0Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,30,37,2022-10-22T02:55:10Z,2350000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,
243,PT06M23.00S,2022-10-22T02:54:40.9Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,30,37,2022-10-22T02:54:47Z,2360000,,,0,,A. Simons lost ball TURNOVER (4 TO),"[1629014, 101108]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,4.0,Paul,101108.0
244,PT06M23.00S,2022-10-22T02:54:40.9Z,2,REGULAR,steal,,[],101108,,,1610612756,30,37,2022-10-22T02:55:13Z,2370000,,,0,,C. Paul STEAL (5 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
245,PT06M23.00S,2022-10-22T02:54:47.0Z,2,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612756,30,37,2022-10-22T02:55:25Z,2380000,,,0,,A. Simons transition take personal FOUL (1 PF) (Lee 1 FT),"[1629014, 1627814]",1610612757.0,POR,transition take,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,1.0,0.0,Lee,1627814.0,,,,,
247,PT06M23.00S,2022-10-22T02:55:07.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626164,,,1610612756,30,38,2022-10-22T02:55:07Z,2400000,,,0,,D. Booker transition take Free Throw 1 of 1 (8 PTS),[1626164],1610612756.0,PHX,transition take,,,Booker,D. Booker,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
248,PT06M23.00S,2022-10-22T02:55:10.7Z,2,REGULAR,substitution,out,[],1629006,,,1610612757,30,38,2022-10-22T02:55:18Z,2410000,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M23.00S,2022-10-22T02:55:10.7Z,2,REGULAR,substitution,out,[],101108,,,1610612757,30,38,2022-10-22T02:55:18Z,2420000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M23.00S,2022-10-22T02:55:10.7Z,2,REGULAR,substitution,in,[],1626166,,,1610612757,30,38,2022-10-22T02:55:18Z,2430000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M23.00S,2022-10-22T02:55:10.7Z,2,REGULAR,substitution,in,[],1628969,,,1610612757,30,38,2022-10-22T02:55:18Z,2440000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M05.00S,2022-10-22T02:55:48.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,73.27529566360053,83.08823529411765,1610612756,30,38,2022-10-22T02:55:55Z,2450000,165.0,199.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
253,PT06M00.00S,2022-10-22T02:55:53.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,30,38,2022-10-22T02:55:55Z,2460000,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,252.0,4.0,3.0,1.0,,,,,,,,,,,,,,
254,PT05M58.00S,2022-10-22T02:55:55.8Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612757,30,38,2022-10-22T02:56:02Z,2470000,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1626164]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0
255,PT05M58.00S,2022-10-22T02:55:55.8Z,2,REGULAR,steal,,[],1626164,,,1610612756,30,38,2022-10-22T02:55:58Z,2480000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
256,PT05M53.00S,2022-10-22T02:56:00.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,90.3580814717477,96.07843137254902,1610612756,30,41,2022-10-22T02:56:06Z,2490000,230.0,38.0,1,right,D. Booker 3PT running pullup (11 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,23.35,Made,,,,,11.0,,,,,,,,,,,,,
257,PT05M29.00S,2022-10-22T02:56:25.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.469776609724048,50.245098039215684,1610612757,32,41,2022-10-22T02:56:30Z,2500000,-1.0,-1.0,1,left,D. Lillard driving Layup (16 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,16.0,,,,,,,,,,,,,
258,PT05M06.00S,2022-10-22T02:56:47.7Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612756,32,41,2022-10-22T02:56:51Z,2510000,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 1628404]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Hart,1628404.0
