actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT05M22.00S,2023-03-15T02:23:09.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,93.38042049934296,55.14705882352941,1610612757,19,6,2023-03-15T02:23:17Z,820000,False,26.0,10.0,1,right,M. Thybulle alley-oop DUNK (10 PTS) (J. Nurkic 1 AST),"[1629680, 203994]",1610612757.0,POR,alley-oop,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,10.0,,,,,J. Nurkic,203994.0,1.0,,,,
84,PT05M09.00S,2023-03-15T02:23:23.5Z,1,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612752,19,6,2023-03-15T02:23:30Z,840000,False,,,0,,Q. Grimes lost ball out-of-bounds TURNOVER (1 TO),[1629656],1610612752.0,NYK,lost ball,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,,,201639.0,1.0,,,,,,,,,
85,PT04M53.00S,2023-03-15T02:23:44.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203081,93.38042049934296,68.87254901960785,1610612757,19,6,2023-03-15T02:23:49Z,850000,False,94.0,10.0,1,right,MISS D. Lillard 9' turnaround fadeaway Shot - blocked,"[203081, 1629011]",1610612757.0,POR,turnaround fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,9.49,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,
86,PT04M53.00S,2023-03-15T02:23:44.3Z,1,REGULAR,block,,[],1629011,,,1610612757,19,6,2023-03-15T02:23:46Z,860000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
87,PT04M53.00S,2023-03-15T02:23:44.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,19,6,2023-03-15T02:23:49Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,,,85.0,,,,,,,,,,,,,,,
88,PT04M53.00S,2023-03-15T02:23:48.7Z,1,REGULAR,substitution,out,[],1629011,,,1610612757,19,6,2023-03-15T02:23:53Z,880000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M53.00S,2023-03-15T02:23:48.7Z,1,REGULAR,substitution,in,[],1628392,,,1610612757,19,6,2023-03-15T02:23:53Z,890000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M45.00S,2023-03-15T02:24:13.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,19,6,2023-03-15T02:24:24Z,910000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201639.0,,,,,,,,,,
92,PT04M33.00S,2023-03-15T02:24:37.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,19.92444152431012,93.38235294117648,1610612752,19,6,2023-03-15T02:24:44Z,920000,False,-217.0,135.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
93,PT04M31.00S,2023-03-15T02:24:39.8Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,19,6,2023-03-15T02:24:44Z,930000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,92.0,3.0,3.0,0.0,,,,,,,,,,,,
94,PT04M28.00S,2023-03-15T02:24:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629629,92.72339027595268,51.470588235294116,1610612757,21,6,2023-03-15T02:24:49Z,940000,False,7.0,16.0,1,right,C. Reddish running Layup (2 PTS) (D. Lillard 4 AST),"[1629629, 203081]",1610612757.0,POR,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,2.0,,,,,D. Lillard,203081.0,4.0,,,,
97,PT04M05.00S,2023-03-15T02:25:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,10.200394218134035,47.549019607843135,1610612752,21,8,2023-03-15T02:25:26Z,970000,False,12.0,43.0,1,left,I. Quickley driving floating Jump Shot (2 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,,,,,,,2.0,,,,,,,,,,,
98,PT03M50.00S,2023-03-15T02:25:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,90.3580814717477,54.41176470588235,1610612757,23,8,2023-03-15T02:25:47Z,980000,False,22.0,38.0,1,right,J. Nurkic driving floating Jump Shot (6 PTS) (D. Lillard 5 AST),"[203994, 203081]",1610612757.0,POR,driving floating,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,4.4,Made,,,,,,,6.0,,,,,D. Lillard,203081.0,5.0,,,,
100,PT03M35.00S,2023-03-15T02:25:51.1Z,1,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612752,23,8,2023-03-15T02:26:02Z,1000000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Randle 2 FT),"[1629680, 203944]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,,,,,,,,,,201639.0,,,,,,,1.0,0.0,Randle,203944.0
103,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,out,[],203081,,,1610612752,23,8,2023-03-15T02:26:40Z,1030000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,out,[],1629680,,,1610612752,23,8,2023-03-15T02:26:40Z,1040000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,out,[],203994,,,1610612752,23,8,2023-03-15T02:26:40Z,1050000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,out,[],1630193,,,1610612752,23,8,2023-03-15T02:26:40Z,1060000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,in,[],1629234,,,1610612752,23,8,2023-03-15T02:26:40Z,1070000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,in,[],1629014,,,1610612752,23,8,2023-03-15T02:26:40Z,1080000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,in,[],1629642,,,1610612752,23,8,2023-03-15T02:26:40Z,1090000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M35.00S,2023-03-15T02:26:29.1Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,23,8,2023-03-15T02:26:40Z,1100000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M35.00S,2023-03-15T02:26:29.7Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,23,9,2023-03-15T02:35:24Z,1102500,False,,,0,,J. Randle Free Throw 1 of 2 (2 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
111,PT03M35.00S,2023-03-15T02:26:29.7Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,23,10,2023-03-15T02:35:24Z,1103750,False,,,0,,J. Randle Free Throw 2 of 2 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
112,PT03M21.00S,2023-03-15T02:27:12.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,92.19776609724047,48.77450980392157,1610612757,23,10,2023-03-15T02:33:48Z,1105000,False,-6.0,21.0,1,right,MISS C. Reddish driving reverse Layup - blocked,"[1629629, 1628392]",1610612757.0,POR,driving reverse,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.17,Missed,Hartenstein,1628392.0,,,,,,,,,,,,,,,,
113,PT03M21.00S,2023-03-15T02:27:12.4Z,1,REGULAR,block,,[],1628392,,,1610612757,23,10,2023-03-15T02:27:16Z,1107500,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M20.00S,2023-03-15T02:27:13.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,23,10,2023-03-15T02:33:48Z,1108750,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,112.0,,,,,,,,,,,,,,,
116,PT03M12.00S,2023-03-15T02:27:37.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629642,81.68528252299606,44.6078431372549,1610612757,23,10,2023-03-15T02:27:42Z,1160000,False,-27.0,120.0,1,right,MISS N. Little 12' driving floating Shot,[1629642],1610612757.0,POR,driving floating,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
117,PT03M07.00S,2023-03-15T02:27:42.0Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,23,10,2023-03-15T02:27:42Z,1170000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,
118,PT03M03.00S,2023-03-15T02:27:45.7Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612752,23,10,2023-03-15T02:27:59Z,1180000,False,,,0,,Q. Grimes bad pass TURNOVER (2 TO),"[1629656, 1629629]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Reddish,1629629.0,,,,,,,
119,PT03M03.00S,2023-03-15T02:27:45.7Z,1,REGULAR,steal,,[],1629629,,,1610612757,23,10,2023-03-15T02:37:20Z,1190000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M58.00S,2023-03-15T02:27:50.0Z,1,REGULAR,turnover,bad pass,[],1629629,,,1610612757,23,10,2023-03-15T02:28:02Z,1200000,False,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1629656]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Grimes,1629656.0,,,,,,,
121,PT02M58.00S,2023-03-15T02:27:50.0Z,1,REGULAR,steal,,[],1629656,,,1610612752,23,10,2023-03-15T02:27:52Z,1210000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
122,PT02M54.00S,2023-03-15T02:27:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,9.280551905387648,42.8921568627451,1610612752,23,10,2023-03-15T02:28:07Z,1220000,False,36.0,35.0,1,left,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
123,PT02M50.00S,2023-03-15T02:27:58.2Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,23,10,2023-03-15T02:27:58Z,1230000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,122.0,1.0,0.0,1.0,,,,,,,,,,,,
124,PT02M50.00S,2023-03-15T02:27:58.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,5.590000152587891,50.0,1610612752,23,12,2023-03-15T02:27:58Z,1240000,False,0.0,0.0,1,left,J. Hart tip Layup (2 PTS),[1628404],1610612752.0,NYK,tip,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
125,PT02M44.00S,2023-03-15T02:28:04.1Z,1,REGULAR,3pt,Jump Shot,[],1630570,69.46452036793693,75.0,1610612757,26,12,2023-03-15T02:28:13Z,1250000,False,125.0,235.0,1,right,T. Watford 26' 3PT  (3 PTS) (D. Eubanks 1 AST),"[1630570, 1629234]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,26.57,Made,,,,,,,3.0,,,,,D. Eubanks,1629234.0,1.0,,,,
127,PT02M17.00S,2023-03-15T02:28:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.360709592641262,50.245098039215684,1610612752,26,14,2023-03-15T02:28:36Z,1270000,False,-1.0,26.0,1,left,J. Randle driving Layup (5 PTS) (M. McBride 1 AST),"[203944, 1630540]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,5.0,,,,,M. McBride,1630540.0,1.0,,,,
129,PT02M05.00S,2023-03-15T02:28:45.1Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612757,26,14,2023-03-15T02:30:52Z,1290000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Simons 2 FT),"[203944, 1629014]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201639.0,,,,,,,2.0,0.0,Simons,1629014.0
131,PT02M05.00S,2023-03-15T02:29:10.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,14,2023-03-15T02:29:10Z,1310000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M05.00S,2023-03-15T02:31:21.0Z,1,REGULAR,substitution,out,[],1630570,,,1610612757,26,14,2023-03-15T02:31:36Z,1320000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M05.00S,2023-03-15T02:31:21.0Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,26,14,2023-03-15T02:31:36Z,1330000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M05.00S,2023-03-15T02:31:51.9Z,1,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,27,14,2023-03-15T02:31:51Z,1340000,False,,,0,,A. Simons Free Throw 1 of 2 (3 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
135,PT02M05.00S,2023-03-15T02:32:08.2Z,1,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,28,14,2023-03-15T02:32:08Z,1350000,False,,,0,,A. Simons Free Throw 2 of 2 (4 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
136,PT01M50.00S,2023-03-15T02:32:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.754927726675426,46.07843137254902,1610612752,28,16,2023-03-15T02:32:38Z,1360000,False,20.0,30.0,1,left,J. Randle Layup (7 PTS) (M. McBride 2 AST),"[203944, 1630540]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,7.0,,,,,M. McBride,1630540.0,2.0,,,,
138,PT01M50.00S,2023-03-15T02:32:31.5Z,1,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612752,28,16,2023-03-15T02:32:43Z,1380000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Randle 1 FT),"[1629234, 203944]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628954.0,,,,,,,1.0,0.0,Randle,203944.0
140,PT01M50.00S,2023-03-15T02:32:53.4Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,28,17,2023-03-15T02:32:53Z,1400000,False,,,0,,J. Randle Free Throw 1 of 1 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
141,PT01M36.00S,2023-03-15T02:33:10.2Z,1,REGULAR,2pt,Jump Shot,[],1629014,83.52496714848883,71.32352941176471,1610612757,28,17,2023-03-15T02:33:15Z,1410000,False,107.0,102.0,1,right,MISS A. Simons 14' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,14.78,Missed,,,,,,,,,,,,,,,,,,
142,PT01M33.00S,2023-03-15T02:33:13.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,28,17,2023-03-15T02:33:15Z,1420000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,141.0,4.0,4.0,0.0,,,,,,,,,,,,
143,PT01M25.00S,2023-03-15T02:33:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,12.959921156373195,53.67647058823529,1610612752,28,17,2023-03-15T02:33:26Z,1430000,False,-18.0,69.0,1,left,MISS J. Randle 7' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
144,PT01M22.00S,2023-03-15T02:33:24.6Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,28,17,2023-03-15T02:33:24Z,1440000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,143.0,1.0,0.0,1.0,,,,,,,,,,,,
145,PT01M19.00S,2023-03-15T02:33:27.3Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612752,28,17,2023-03-15T02:33:31Z,1450000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1629629]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,
146,PT01M19.00S,2023-03-15T02:33:27.3Z,1,REGULAR,steal,,[],1629629,,,1610612757,28,17,2023-03-15T02:33:29Z,1460000,False,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
147,PT01M11.00S,2023-03-15T02:33:35.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629629,91.14651773981603,58.08823529411765,1610612757,28,17,2023-03-15T02:33:39Z,1470000,False,40.0,31.0,1,right,MISS C. Reddish driving floating bank Shot,[1629629],1610612757.0,POR,driving floating bank,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
148,PT01M08.00S,2023-03-15T02:33:38.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,28,17,2023-03-15T02:33:39Z,1480000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,
149,PT00M56.90S,2023-03-15T02:33:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.5722733245729295,45.83333333333333,1610612752,28,19,2023-03-15T02:33:57Z,1490000,False,21.0,19.0,1,left,J. Randle cutting Layup (10 PTS) (M. McBride 3 AST),"[203944, 1630540]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,10.0,,,,,M. McBride,1630540.0,3.0,,,,
151,PT00M45.70S,2023-03-15T02:34:04.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,66.3107752956636,56.61764705882353,1610612757,31,19,2023-03-15T02:41:38Z,1510000,False,33.0,264.0,1,right,A. Simons 26' 3PT pullup (7 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.63,Made,,,,,,,7.0,,,,,,,,,,,
152,PT00M41.30S,2023-03-15T02:34:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,13.222733245729303,63.48039215686274,1610612752,31,19,2023-03-15T02:34:33Z,1520000,False,-67.0,72.0,1,left,MISS J. Randle 9' driving Layup - blocked,"[203944, 1631101]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,9.85,Missed,Sharpe,1631101.0,,,,,,,,,,,,,,,,
153,PT00M41.30S,2023-03-15T02:34:13.7Z,1,REGULAR,block,,[],1631101,,,1610612752,31,19,2023-03-15T02:34:17Z,1530000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
154,PT00M41.30S,2023-03-15T02:34:13.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,31,19,2023-03-15T03:08:54Z,1540000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,152.0,,,,,,,,,,,,,,,
155,PT00M41.30S,2023-03-15T02:34:21.8Z,1,REGULAR,foul,personal,[],203944,,,1610612757,31,19,2023-03-15T03:08:54Z,1550000,False,,,0,,J. Randle loose ball personal FOUL (3 PF),"[203944, 1629234]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,202027.0,,,,,,,3.0,0.0,Eubanks,1629234.0
158,PT00M41.30S,2023-03-15T02:34:38.9Z,1,REGULAR,substitution,out,[],203944,,,1610612757,31,19,2023-03-15T02:34:45Z,1580000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M41.30S,2023-03-15T02:34:38.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612757,31,19,2023-03-15T02:34:45Z,1590000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M33.70S,2023-03-15T02:35:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.5407358738502,47.794117647058826,1610612757,31,19,2023-03-15T03:09:22Z,1610000,False,-11.0,27.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
162,PT00M30.30S,2023-03-15T02:35:14.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,31,19,2023-03-15T02:35:17Z,1620000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,161.0,3.0,2.0,1.0,,,,,,,,,,,,
163,PT00M26.40S,2023-03-15T02:35:18.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612752,31,19,2023-03-15T02:35:31Z,1630000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Grimes 2 FT),"[1629234, 1629656]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202027.0,,,,,,,2.0,0.0,Grimes,1629656.0
165,PT00M26.40S,2023-03-15T02:35:50.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629656,,,1610612752,31,19,2023-03-15T02:35:50Z,1650000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT00M26.40S,2023-03-15T02:35:50.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,31,19,2023-03-15T02:35:50Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,
167,PT00M26.40S,2023-03-15T02:35:51.0Z,1,REGULAR,substitution,out,[],1631101,,,1610612752,31,19,2023-03-15T02:36:02Z,1670000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M26.40S,2023-03-15T02:35:51.0Z,1,REGULAR,substitution,in,[],203081,,,1610612752,31,19,2023-03-15T02:36:02Z,1680000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M26.40S,2023-03-15T02:36:13.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629656,,,1610612752,31,20,2023-03-15T02:36:13Z,1690000,False,,,0,,Q. Grimes Free Throw 2 of 2 (1 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
