actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
175,PT11M01.00S,2022-12-27T03:42:13.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203924,69.72733245729303,75.49019607843137,1610612757,33,36,2022-12-27T03:42:19Z,1720000,False,127.0,232.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
176,PT10M58.00S,2022-12-27T03:42:16.7Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,33,36,2022-12-27T03:42:19Z,1730000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,175.0,2.0,2.0,0.0,,,,,,,
177,PT10M52.00S,2022-12-27T03:42:23.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629667,7.178055190538765,49.01960784313725,1610612766,33,38,2022-12-27T03:42:48Z,1740000,False,5.0,15.0,1,left,J. McDaniels running Layup (2 PTS) (T. Maledon 2 AST),"[1629667, 1630177]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.58,Made,2.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,,
178,PT10M34.00S,2022-12-27T03:42:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,92.32917214191852,46.32352941176471,1610612757,35,38,2022-12-27T03:42:53Z,1750000,False,-18.0,20.0,1,right,K. Johnson cutting Layup (6 PTS) (J. Grant 1 AST),"[1630553, 203924]",1610612757.0,POR,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.69,Made,6.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
180,PT10M20.00S,2022-12-27T03:42:54.6Z,2,REGULAR,2pt,Jump Shot,[],1626162,7.30946123521682,19.852941176470587,1610612766,35,40,2022-12-27T03:59:09Z,1770000,False,151.0,16.0,1,left,K. Oubre Jr. 15' step back Jump Shot (7 PTS),[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,15.16,Made,7.0,,,,,,,,,,,,,,,,,
181,PT10M01.00S,2022-12-27T03:43:13.0Z,2,REGULAR,2pt,Jump Shot,[],1630553,85.89027595269383,8.823529411764707,1610612757,37,40,2022-12-27T03:43:19Z,1780000,False,-206.0,80.0,1,right,K. Johnson 22' step back Jump Shot (8 PTS) (J. Grant 2 AST),"[1630553, 203924]",1610612757.0,POR,step back,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left,22.09,Made,8.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,
183,PT09M47.00S,2022-12-27T03:43:27.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,20.18725361366623,91.66666666666666,1610612766,37,43,2022-12-27T03:43:36Z,1800000,False,-208.0,137.0,1,left,K. Oubre Jr. 24' 3PT pullup (10 PTS) (T. Maledon 3 AST),"[1626162, 1630177]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,24.95,Made,10.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,,,
186,PT09M31.00S,2022-12-27T03:43:43.9Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612757,37,43,2022-12-27T04:03:42Z,1820000,False,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 1631109]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Williams,1631109.0,,,,,,,,,,,
187,PT09M31.00S,2022-12-27T03:43:43.9Z,2,REGULAR,steal,,[],1631109,,,1610612766,37,43,2022-12-27T04:03:42Z,1830000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
188,PT09M26.00S,2022-12-27T03:43:49.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631109,7.440867279894875,51.470588235294116,1610612766,37,45,2022-12-27T03:44:23Z,1840000,False,-7.0,17.0,1,left,M. Williams running Layup (8 PTS),[1631109],1610612766.0,CHA,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.89,Made,8.0,,,,,,,,,,,,,,,,,
189,PT09M26.00S,2022-12-27T03:43:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,37,45,2022-12-27T03:43:55Z,1850000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M26.00S,2022-12-27T03:44:50.8Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,37,45,2022-12-27T03:46:24Z,1860000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M26.00S,2022-12-27T03:44:50.8Z,2,REGULAR,substitution,out,[],1630553,,,1610612757,37,45,2022-12-27T03:46:24Z,1870000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M26.00S,2022-12-27T03:44:50.8Z,2,REGULAR,substitution,in,[],203081,,,1610612757,37,45,2022-12-27T03:46:24Z,1880000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M26.00S,2022-12-27T03:44:50.8Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,37,45,2022-12-27T03:46:24Z,1890000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M16.00S,2022-12-27T03:47:15.0Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612757,37,45,2022-12-27T03:47:19Z,1900000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Lillard 2 FT),"[1626162, 203081]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1662.0,,,2.0,0.0,Lillard,203081.0
196,PT09M16.00S,2022-12-27T03:47:31.1Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,38,45,2022-12-27T03:47:31Z,1920000,False,,,0,,D. Lillard Free Throw 1 of 2 (1 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
197,PT09M16.00S,2022-12-27T03:47:45.1Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,39,45,2022-12-27T03:47:45Z,1930000,False,,,0,,D. Lillard Free Throw 2 of 2 (2 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
198,PT09M04.00S,2022-12-27T03:47:59.8Z,2,REGULAR,foul,personal,[],203924,,,1610612766,39,45,2022-12-27T03:48:32Z,1940000,False,,,0,,J. Grant personal FOUL (1 PF),"[203924, 1626162]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Oubre Jr.,1626162.0
200,PT08M54.00S,2022-12-27T03:48:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,6.1268068331143235,42.15686274509804,1610612766,39,45,2022-12-27T03:49:07Z,1960000,False,39.0,5.0,1,left,MISS J. McDaniels cutting Layup,[1629667],1610612766.0,CHA,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
201,PT08M54.00S,2022-12-27T03:48:44.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,39,45,2022-12-27T03:49:07Z,1970000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,200.0,,,,,,,,,,
203,PT08M39.00S,2022-12-27T03:49:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.72339027595268,53.67647058823529,1610612757,39,45,2022-12-27T04:09:38Z,1990000,False,18.0,16.0,1,right,MISS D. Lillard driving finger roll Layup,[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
204,PT08M38.00S,2022-12-27T03:49:14.3Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,39,45,2022-12-27T03:49:18Z,2000000,False,,,0,,T. Maledon REBOUND (Off:1 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,,,,,203.0,2.0,1.0,1.0,,,,,,,
205,PT08M33.00S,2022-12-27T03:49:19.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629667,32.802233902759525,26.96078431372549,1610612766,39,48,2022-12-27T03:49:28Z,2010000,False,115.0,256.0,1,left,J. McDaniels 28' 3PT running (5 PTS) (T. Maledon 4 AST),"[1629667, 1630177]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,28.05,Made,5.0,T. Maledon,1630177.0,4.0,,,,,,,,,,,,,,
207,PT08M15.00S,2022-12-27T03:49:42.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630177,,,1610612757,39,48,2022-12-27T03:49:47Z,2030000,False,,,0,,T. Maledon personal FOUL (1 PF) (Lillard 2 FT),"[1630177, 203081]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Lillard,203081.0
209,PT08M15.00S,2022-12-27T03:50:13.3Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,40,48,2022-12-27T03:50:13Z,2050000,False,,,0,,D. Lillard Free Throw 1 of 2 (3 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
210,PT08M15.00S,2022-12-27T03:50:13.8Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,40,48,2022-12-27T03:50:27Z,2060000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M15.00S,2022-12-27T03:50:13.8Z,2,REGULAR,substitution,out,[],1629667,,,1610612757,40,48,2022-12-27T03:50:27Z,2070000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M15.00S,2022-12-27T03:50:13.8Z,2,REGULAR,substitution,out,[],1630177,,,1610612757,40,48,2022-12-27T03:50:27Z,2080000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M15.00S,2022-12-27T03:50:13.8Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,40,48,2022-12-27T03:50:27Z,2090000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M15.00S,2022-12-27T03:50:13.8Z,2,REGULAR,substitution,in,[],1630163,,,1610612757,40,48,2022-12-27T03:50:27Z,2100000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M15.00S,2022-12-27T03:50:13.8Z,2,REGULAR,substitution,in,[],1629023,,,1610612757,40,48,2022-12-27T03:50:27Z,2110000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M15.00S,2022-12-27T03:50:42.0Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,41,48,2022-12-27T03:50:42Z,2120000,False,,,0,,D. Lillard Free Throw 2 of 2 (4 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
217,PT08M00.00S,2022-12-27T03:50:58.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,18.347568988173457,50.98039215686274,1610612766,41,48,2022-12-27T03:51:04Z,2130000,False,-5.0,120.0,1,left,MISS G. Hayward 12' pullup Shot - blocked,"[202330, 203081]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,12.01,Missed,,,,,,,,,,,,,Lillard,203081.0,,,,
218,PT08M00.00S,2022-12-27T03:50:58.1Z,2,REGULAR,block,,[],203081,,,1610612766,41,48,2022-12-27T03:51:00Z,2140000,False,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M57.00S,2022-12-27T03:51:01.1Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,41,48,2022-12-27T03:51:04Z,2150000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,217.0,4.0,3.0,1.0,,,,,,,
220,PT07M52.00S,2022-12-27T03:51:06.6Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612757,41,48,2022-12-27T03:51:10Z,2160000,False,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1631109]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,3.0,Williams,1631109.0,,,,,,,,,,,
221,PT07M52.00S,2022-12-27T03:51:06.6Z,2,REGULAR,steal,,[],1631109,,,1610612766,41,48,2022-12-27T03:51:08Z,2170000,False,,,0,,M. Williams STEAL (2 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
222,PT07M50.00S,2022-12-27T03:51:14.5Z,2,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612766,41,48,2022-12-27T03:51:52Z,2180000,False,,,0,,J. Hart transition take personal FOUL (2 PF) (Hayward 1 FT),"[1628404, 202330]",1610612757.0,POR,transition take,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1662.0,,,2.0,0.0,Hayward,202330.0
225,PT07M50.00S,2022-12-27T03:53:16.2Z,2,REGULAR,substitution,out,[],203994,,,1610612766,41,48,2022-12-27T03:53:18Z,2210000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M50.00S,2022-12-27T03:53:16.2Z,2,REGULAR,substitution,in,[],1629234,,,1610612766,41,48,2022-12-27T03:53:18Z,2220000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M50.00S,2022-12-27T03:53:43.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630163,,,1610612766,41,49,2022-12-27T03:53:43Z,2230000,False,,,0,,L. Ball transition take Free Throw 1 of 1 (6 PTS),[1630163],1610612766.0,CHA,transition take,,,Ball,L. Ball,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
228,PT07M50.00S,2022-12-27T03:53:44.1Z,2,REGULAR,substitution,out,[],1631109,,,1610612757,41,49,2022-12-27T03:53:46Z,2240000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M50.00S,2022-12-27T03:53:44.1Z,2,REGULAR,substitution,in,[],203486,,,1610612757,41,49,2022-12-27T03:53:46Z,2250000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M44.00S,2022-12-27T03:54:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,6.521024967148489,51.470588235294116,1610612766,41,49,2022-12-27T03:54:16Z,2260000,False,-7.0,9.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
231,PT07M42.00S,2022-12-27T03:54:12.7Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,41,49,2022-12-27T03:54:16Z,2270000,False,,,0,,M. Plumlee REBOUND (Off:3 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,230.0,5.0,2.0,3.0,,,,,,,
232,PT07M42.00S,2022-12-27T03:54:13.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203486,5.590000152587891,50.0,1610612766,41,51,2022-12-27T03:54:13Z,2280000,False,0.0,0.0,1,left,M. Plumlee tip Layup (6 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
233,PT07M27.00S,2022-12-27T03:54:27.2Z,2,REGULAR,3pt,Jump Shot,[],203081,69.99014454664915,17.401960784313726,1610612757,41,51,2022-12-27T03:54:33Z,2290000,False,-163.0,230.0,1,right,MISS D. Lillard 28' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.16,Missed,,,,,,,,,,,,,,,,,,
234,PT07M26.00S,2022-12-27T03:54:28.2Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,41,51,2022-12-27T03:54:33Z,2300000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,233.0,1.0,0.0,1.0,,,,,,,
235,PT07M22.00S,2022-12-27T03:54:32.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629234,89.70105124835742,49.26470588235294,1610612757,43,51,2022-12-27T03:54:42Z,2310000,False,-4.0,44.0,1,right,D. Eubanks turnaround Hook (2 PTS),[1629234],1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,2.0,,,,,,,,,,,,,,,,,
236,PT07M13.00S,2022-12-27T03:54:42.6Z,2,REGULAR,2pt,Jump Shot,[],1630163,20.844283837056505,39.705882352941174,1610612766,43,53,2022-12-27T03:55:01Z,2320000,False,51.0,143.0,1,left,L. Ball 15' driving floating Jump Shot (8 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Center,15.24,Made,8.0,,,,,,,,,,,,,,,,,
237,PT06M58.00S,2022-12-27T03:54:56.5Z,2,REGULAR,2pt,Jump Shot,[],1629014,74.19513797634691,31.61764705882353,1610612757,43,53,2022-12-27T03:55:14Z,2330000,False,-92.0,190.0,1,right,MISS A. Simons 21' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,21.11,Missed,,,,,,,,,,,,,,,,,,
238,PT06M58.00S,2022-12-27T03:54:56.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,43,53,2022-12-27T03:55:14Z,2340000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,
239,PT06M48.00S,2022-12-27T03:55:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.995400788436268,53.18627450980392,1610612766,43,53,2022-12-27T03:55:17Z,2350000,False,-16.0,4.0,1,left,MISS P. Washington cutting Layup,[1629023],1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
240,PT06M46.00S,2022-12-27T03:55:09.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,43,53,2022-12-27T03:55:17Z,2360000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,239.0,4.0,4.0,0.0,,,,,,,
241,PT06M38.00S,2022-12-27T03:55:16.6Z,2,REGULAR,3pt,Jump Shot,[],1628404,69.72733245729303,30.14705882352941,1610612757,43,53,2022-12-27T03:55:23Z,2370000,False,-99.0,232.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2022-12-27T03:55:19.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,43,53,2022-12-27T03:55:23Z,2380000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,241.0,3.0,3.0,0.0,,,,,,,
243,PT06M27.00S,2022-12-27T03:55:27.8Z,2,REGULAR,2pt,Jump Shot,[],1630163,7.178055190538765,89.95098039215686,1610612766,43,53,2022-12-27T03:55:34Z,2390000,False,-200.0,15.0,1,left,MISS L. Ball 20' step back Shot,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left,20.04,Missed,,,,,,,,,,,,,,,,,,
244,PT06M25.00S,2022-12-27T03:55:29.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,43,53,2022-12-27T03:55:34Z,2400000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left,,,,,,,,,,243.0,5.0,5.0,0.0,,,,,,,
245,PT06M17.00S,2022-12-27T03:55:37.3Z,2,REGULAR,3pt,Jump Shot,[],203081,68.67608409986859,66.91176470588235,1610612757,43,53,2022-12-27T04:18:50Z,2410000,False,85.0,242.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
246,PT06M13.00S,2022-12-27T03:55:41.3Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,43,53,2022-12-27T03:55:44Z,2420000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,245.0,2.0,1.0,1.0,,,,,,,
247,PT06M10.00S,2022-12-27T03:55:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,5.732588699080158,49.50980392156863,1610612766,43,55,2022-12-27T03:55:52Z,2430000,False,2.0,1.0,1,left,P. Washington running Layup (8 PTS) (L. Ball 2 AST),"[1629023, 1630163]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.29,Made,8.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,
249,PT05M47.00S,2022-12-27T03:56:07.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.43166885676742,47.794117647058826,1610612757,45,55,2022-12-27T03:56:12Z,2450000,False,-11.0,0.0,1,right,J. Grant driving reverse Layup (5 PTS),[203924],1610612757.0,POR,driving reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.1,Made,5.0,,,,,,,,,,,,,,,,,
250,PT05M42.00S,2022-12-27T03:56:15.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,45,55,2022-12-27T03:56:15Z,2460000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M42.00S,2022-12-27T03:57:32.8Z,2,REGULAR,substitution,out,[],202330,,,1610612766,45,55,2022-12-27T03:59:11Z,2470000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M42.00S,2022-12-27T03:57:32.8Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,45,55,2022-12-27T03:59:11Z,2480000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M27.00S,2022-12-27T03:59:25.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.521024967148489,47.549019607843135,1610612766,45,55,2022-12-27T04:20:48Z,2490000,False,12.0,9.0,1,left,MISS T. Rozier driving finger roll Layup - blocked,"[1626179, 1629234]",1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,Eubanks,1629234.0,,,,
254,PT05M27.00S,2022-12-27T03:59:25.8Z,2,REGULAR,block,,[],1629234,,,1610612766,45,55,2022-12-27T03:59:27Z,2500000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT05M25.00S,2022-12-27T03:59:27.8Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,45,55,2022-12-27T03:59:30Z,2510000,False,,,0,,M. Plumlee REBOUND (Off:4 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,253.0,6.0,2.0,4.0,,,,,,,
256,PT05M19.00S,2022-12-27T03:59:33.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203486,9.806176084099869,70.58823529411765,1610612766,45,55,2022-12-27T03:59:43Z,2520000,False,-103.0,40.0,1,left,MISS M. Plumlee 11' pullup Shot,[203486],1610612766.0,CHA,pullup,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,11.03,Missed,,,,,,,,,,,,,,,,,,
