actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT06M06.00S,2023-04-01T02:23:40.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629234,89.30683311432325,49.754901960784316,1610612757,16,18,2023-04-01T02:23:44Z,840000,False,-1.0,48.0,1,right,D. Eubanks turnaround Hook (2 PTS) (K. Knox II 1 AST),"[1629234, 1628995]",1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,4.8,Made,2.0,K. Knox II,1628995.0,1.0,,,,,,,,,,,,
87,PT05M57.00S,2023-04-01T02:23:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.521024967148489,47.549019607843135,1610612758,16,20,2023-04-01T02:23:54Z,850000,False,12.0,9.0,1,left,D. Sabonis driving finger roll Layup (6 PTS),[1627734],1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,1.51,Made,6.0,,,,,,,,,,,,,,,
88,PT05M47.00S,2023-04-01T02:23:59.2Z,1,REGULAR,3pt,Jump Shot,[],1629642,82.60512483574244,92.40196078431373,1610612757,19,20,2023-04-01T02:24:03Z,860000,False,212.0,111.0,1,right,N. Little 3PT  (3 PTS) (D. Eubanks 1 AST),"[1629642, 1629234]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,23.93,Made,3.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,
90,PT05M36.00S,2023-04-01T02:24:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,13.091327201051248,36.51960784313725,1610612758,19,22,2023-04-01T02:24:15Z,880000,False,67.0,71.0,1,left,K. Huerter 9' pullup Jump Shot (5 PTS) (D. Sabonis 1 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,,,9.76,Made,5.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,
92,PT05M23.00S,2023-04-01T02:24:22.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628995,92.9862023653088,49.01960784313725,1610612757,19,22,2023-04-01T02:24:27Z,900000,False,-5.0,13.0,1,right,MISS K. Knox II cutting DUNK - blocked,"[1628995, 1630556]",1610612757.0,POR,cutting,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,1.43,Missed,,,,,Edwards,1630556.0,,,,,,,,,,
93,PT05M23.00S,2023-04-01T02:24:22.8Z,1,REGULAR,block,,[],1630556,,,1610612757,19,22,2023-04-01T02:24:24Z,910000,False,,,0,,K. Edwards BLOCK (1 BLK),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M21.00S,2023-04-01T02:24:24.8Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,19,22,2023-04-01T02:24:27Z,920000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,
95,PT05M13.00S,2023-04-01T02:24:32.8Z,1,REGULAR,3pt,Jump Shot,[],1630558,23.209592641261498,88.23529411764706,1610612758,19,22,2023-04-01T02:24:37Z,930000,False,-191.0,166.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,25.3,Missed,,,,,,,,,,,,,,,,
96,PT05M11.00S,2023-04-01T02:24:34.8Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,19,22,2023-04-01T02:24:37Z,940000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,95.0,2.0,1.0,1.0,,,,,,
97,PT05M01.00S,2023-04-01T02:24:45.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,69.07030223390277,23.03921568627451,1610612757,19,22,2023-04-01T02:24:50Z,950000,False,-135.0,238.0,1,right,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,27.37,Missed,,,,,,,,,,,,,,,,
98,PT04M57.00S,2023-04-01T02:24:49.3Z,1,REGULAR,rebound,offensive,[],1628995,,,1610612757,19,22,2023-04-01T02:24:50Z,960000,False,,,0,,K. Knox II REBOUND (Off:1 Def:0),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,97.0,1.0,0.0,1.0,,,,,,
99,PT04M53.00S,2023-04-01T02:24:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629642,93.11760840998686,46.32352941176471,1610612757,19,22,2023-04-01T02:24:57Z,970000,False,-18.0,12.0,1,right,MISS N. Little driving Layup,[1629642],1610612757.0,POR,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,,,,,,,,
100,PT04M52.00S,2023-04-01T02:24:53.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,22,2023-04-01T02:24:57Z,980000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,99.0,2.0,2.0,0.0,,,,,,
102,PT04M45.00S,2023-04-01T02:25:00.7Z,1,REGULAR,3pt,Jump Shot,[],1631099,27.677398160315374,17.892156862745097,1610612758,19,25,2023-04-01T02:25:07Z,990000,False,161.0,208.0,1,left,K. Murray 26' 3PT  (10 PTS) (K. Edwards 1 AST),"[1631099, 1630556]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,26.25,Made,10.0,K. Edwards,1630556.0,1.0,,,,,,,,,,,,
104,PT04M22.00S,2023-04-01T02:25:24.3Z,1,REGULAR,2pt,Jump Shot,[],1628995,76.82325886990802,32.84313725490196,1610612757,19,25,2023-04-01T02:25:33Z,1010000,False,-86.0,165.0,1,right,MISS K. Knox II 18' step back Shot,[1628995],1610612757.0,POR,step back,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Left Center,,,18.63,Missed,,,,,,,,,,,,,,,,
105,PT04M22.00S,2023-04-01T02:25:24.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,19,25,2023-04-01T02:25:33Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,104.0,,,,,,,,,
106,PT04M22.00S,2023-04-01T02:25:27.6Z,1,REGULAR,foul,personal,[],1627734,,,1610612757,19,25,2023-04-01T02:25:37Z,1030000,False,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1629234]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,1.0,0.0,Eubanks,1629234.0,,
108,PT04M22.00S,2023-04-01T02:25:40.3Z,1,REGULAR,substitution,out,[],1629234,,,1610612757,19,25,2023-04-01T02:25:51Z,1050000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M22.00S,2023-04-01T02:25:40.3Z,1,REGULAR,substitution,out,[],1628989,,,1610612757,19,25,2023-04-01T02:25:51Z,1060000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M22.00S,2023-04-01T02:25:40.3Z,1,REGULAR,substitution,in,[],1631133,,,1610612757,19,25,2023-04-01T02:25:51Z,1070000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M22.00S,2023-04-01T02:25:40.3Z,1,REGULAR,substitution,in,[],1628370,,,1610612757,19,25,2023-04-01T02:25:51Z,1080000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M12.00S,2023-04-01T02:26:11.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631133,93.64323258869908,50.73529411764706,1610612757,19,25,2023-04-01T02:26:15Z,1090000,False,4.0,7.0,1,right,MISS J. Walker Hook - blocked,"[1631133, 1631099]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,0.82,Missed,,,,,Murray,1631099.0,,,,,,,,,,
113,PT04M12.00S,2023-04-01T02:26:11.0Z,1,REGULAR,block,,[],1631099,,,1610612757,19,25,2023-04-01T02:26:12Z,1100000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT04M09.00S,2023-04-01T02:26:14.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,25,2023-04-01T02:26:15Z,1110000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,112.0,3.0,3.0,0.0,,,,,,
115,PT04M01.00S,2023-04-01T02:26:21.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.389618922470433,47.549019607843135,1610612758,19,25,2023-04-01T02:26:24Z,1120000,False,12.0,8.0,1,left,MISS K. Murray cutting Layup - blocked,"[1631099, 1631101]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,1.45,Missed,,,,,Sharpe,1631101.0,,,,,,,,,,
116,PT04M01.00S,2023-04-01T02:26:21.0Z,1,REGULAR,block,,[],1631101,,,1610612758,19,25,2023-04-01T02:26:22Z,1130000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT04M00.00S,2023-04-01T02:26:22.0Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,19,25,2023-04-01T02:26:24Z,1140000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,
118,PT03M58.00S,2023-04-01T02:26:27.8Z,1,REGULAR,foul,offensive,[],1631133,,,1610612757,19,25,2023-04-01T02:26:38Z,1150000,False,,,0,,J. Walker charge offensive FOUL (1 PF),"[1631133, 1630558]",1610612757.0,POR,charge,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,203177.0,,,,,,,,,,,,,,1.0,0.0,Mitchell,1630558.0,,
120,PT03M58.00S,2023-04-01T02:26:27.8Z,1,REGULAR,turnover,offensive foul,[],1631133,,,1610612757,19,25,2023-04-01T02:26:27Z,1170000,False,,,0,,J. Walker offensive foul TURNOVER (1 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,203177.0,1.0,,,,,,,,,,,,,,,,,,
121,PT03M52.00S,2023-04-01T02:26:56.0Z,1,REGULAR,foul,offensive,[],1630556,,,1610612758,19,25,2023-04-01T02:27:02Z,1180000,False,,,0,,K. Edwards offensive FOUL (1 PF),"[1630556, 1627885]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,16-24 Right,101284.0,,,,,,,,,,,,,,1.0,0.0,Harrison,1627885.0,,
123,PT03M52.00S,2023-04-01T02:26:56.0Z,1,REGULAR,turnover,offensive foul,[],1630556,,,1610612758,19,25,2023-04-01T02:26:56Z,1200000,False,,,0,,K. Edwards offensive foul TURNOVER (1 TO),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,16-24 Right,101284.0,1.0,,,,,,,,,,,,,,,,,,
124,PT03M41.00S,2023-04-01T02:27:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,94.56307490144546,50.0,1610612757,21,25,2023-04-01T02:27:22Z,1210000,False,0.0,-1.0,1,right,J. Walker driving Layup (2 PTS) (S. Sharpe 3 AST),"[1631133, 1631101]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,0.14,Made,2.0,S. Sharpe,1631101.0,3.0,,,,,,,,,,,,
126,PT03M29.00S,2023-04-01T02:27:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,6.915243101182654,49.26470588235294,1610612758,21,27,2023-04-01T02:27:34Z,1230000,False,4.0,13.0,1,left,M. Monk driving floating bank Jump Shot (2 PTS) (D. Sabonis 2 AST),"[1628370, 1627734]",1610612758.0,SAC,driving floating bank,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,1.3,Made,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,
127,PT03M20.00S,2023-04-01T02:27:39.0Z,1,REGULAR,3pt,Jump Shot,[],1631101,64.20827858081472,52.450980392156865,1610612757,24,27,2023-04-01T02:27:44Z,1240000,False,12.0,284.0,1,right,S. Sharpe 28' 3PT  (5 PTS) (J. Walker 1 AST),"[1631101, 1631133]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,28.42,Made,5.0,J. Walker,1631133.0,1.0,,,,,,,,,,,,
129,PT03M11.00S,2023-04-01T02:27:50.5Z,1,REGULAR,foul,personal,[],1627885,,,1610612758,24,27,2023-04-01T02:27:55Z,1260000,False,,,0,,S. Harrison personal FOUL (1 PF),"[1627885, 1628370]",1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Above the Break 3,24+ Center,101284.0,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,
131,PT03M11.00S,2023-04-01T02:28:04.1Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,24,27,2023-04-01T02:28:11Z,1280000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M11.00S,2023-04-01T02:28:04.1Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,24,27,2023-04-01T02:28:11Z,1290000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M04.00S,2023-04-01T02:28:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,7.5722733245729295,47.794117647058826,1610612758,24,29,2023-04-01T02:28:36Z,1300000,False,11.0,19.0,1,left,T. Lyles driving Layup (2 PTS) (D. Sabonis 3 AST),"[1626168, 1627734]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,2.17,Made,2.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,
134,PT02M42.00S,2023-04-01T02:28:51.6Z,1,REGULAR,3pt,Jump Shot,[],1628995,93.24901445466492,95.09803921568627,1610612757,24,29,2023-04-01T02:28:56Z,1310000,False,225.0,11.0,1,right,MISS K. Knox II 3PT,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,,,22.58,Missed,,,,,,,,,,,,,,,,
135,PT02M39.00S,2023-04-01T02:28:54.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,24,29,2023-04-01T02:28:56Z,1320000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,134.0,4.0,4.0,0.0,,,,,,
137,PT02M25.00S,2023-04-01T02:29:08.4Z,1,REGULAR,2pt,Jump Shot,[],1630558,26.888961892247043,39.21568627450981,1610612758,24,31,2023-04-01T02:29:13Z,1330000,False,54.0,200.0,1,left,D. Mitchell 20' pullup Jump Shot (2 PTS) (M. Monk 1 AST),"[1630558, 1628370]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,20.74,Made,2.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,
139,PT02M08.00S,2023-04-01T02:29:26.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,94.82588699080158,56.61764705882353,1610612757,24,31,2023-04-01T02:29:30Z,1350000,False,33.0,-4.0,1,right,MISS J. Walker driving Hook,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,3.33,Missed,,,,,,,,,,,,,,,,
140,PT02M06.00S,2023-04-01T02:29:28.0Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,24,31,2023-04-01T02:29:30Z,1360000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,
141,PT02M02.00S,2023-04-01T02:29:32.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630556,5.338370565045992,95.83333333333334,1610612758,24,31,2023-04-01T02:29:39Z,1370000,False,-229.0,-2.0,1,left,MISS K. Edwards running 3PT,[1630556],1610612758.0,SAC,running,,,Edwards,K. Edwards,,,,,Left Corner 3,24+ Left,,,22.92,Missed,,,,,,,,,,,,,,,,
142,PT02M00.00S,2023-04-01T02:29:34.4Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612757,24,31,2023-04-01T02:29:39Z,1380000,False,,,0,,K. Knox II REBOUND (Off:1 Def:1),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Left Corner 3,24+ Left,,,,,,,,,,,141.0,2.0,1.0,1.0,,,,,,
143,PT01M53.00S,2023-04-01T02:29:40.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627885,90.75229960578186,3.6764705882352944,1610612757,27,31,2023-04-01T02:32:07Z,1390000,False,-232.0,34.0,1,right,S. Harrison 3PT running (3 PTS) (K. Knox II 2 AST),"[1627885, 1628995]",1610612757.0,POR,running,,,Harrison,S. Harrison,,,,,Left Corner 3,24+ Left,,,23.41,Made,3.0,K. Knox II,1628995.0,2.0,,,,,,,,,,,,
145,PT01M52.00S,2023-04-01T02:29:48.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,27,31,2023-04-01T02:29:48Z,1410000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,out,[],1631101,,,1610612758,27,31,2023-04-01T02:32:32Z,1420000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,27,31,2023-04-01T02:32:32Z,1430000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,27,31,2023-04-01T02:32:32Z,1440000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,out,[],1630556,,,1610612758,27,31,2023-04-01T02:32:32Z,1450000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,in,[],1631219,,,1610612758,27,31,2023-04-01T02:32:32Z,1460000,False,,,0,,SUB in: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,in,[],203458,,,1610612758,27,31,2023-04-01T02:32:32Z,1470000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,27,31,2023-04-01T02:32:32Z,1480000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M52.00S,2023-04-01T02:32:06.5Z,1,REGULAR,substitution,in,[],203084,,,1610612758,27,31,2023-04-01T02:32:32Z,1490000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M36.00S,2023-04-01T02:32:53.2Z,1,REGULAR,3pt,Jump Shot,[],203084,6.915243101182654,96.56862745098039,1610612758,27,31,2023-04-01T02:32:58Z,1500000,False,-233.0,13.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,23.31,Missed,,,,,,,,,,,,,,,,
156,PT01M34.00S,2023-04-01T02:32:55.2Z,1,REGULAR,rebound,defensive,[],1627885,,,1610612757,27,31,2023-04-01T02:32:58Z,1510000,False,,,0,,S. Harrison REBOUND (Off:0 Def:1),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Left Corner 3,24+ Left,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,
157,PT01M26.00S,2023-04-01T02:33:03.6Z,1,REGULAR,2pt,Jump Shot,[],1629642,72.35545335085413,49.01960784313725,1610612757,27,31,2023-04-01T02:33:08Z,1520000,False,-5.0,207.0,1,right,MISS N. Little 20' step back Shot,[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,Mid-Range,16-24 Center,,,20.75,Missed,,,,,,,,,,,,,,,,
158,PT01M23.00S,2023-04-01T02:33:06.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,27,31,2023-04-01T02:33:08Z,1530000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Center,,,,,,,,,,,157.0,2.0,2.0,0.0,,,,,,
159,PT01M17.00S,2023-04-01T02:33:11.9Z,1,REGULAR,3pt,Jump Shot,[],1626168,31.225361366622867,18.137254901960784,1610612758,27,31,2023-04-01T02:33:17Z,1540000,False,159.0,241.0,1,left,MISS T. Lyles 28' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,28.89,Missed,,,,,,,,,,,,,,,,
160,PT01M13.00S,2023-04-01T02:33:15.9Z,1,REGULAR,rebound,defensive,[],1627885,,,1610612757,27,31,2023-04-01T02:33:17Z,1550000,False,,,0,,S. Harrison REBOUND (Off:0 Def:2),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,
161,PT01M08.00S,2023-04-01T02:33:20.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631133,93.64323258869908,53.431372549019606,1610612757,27,31,2023-04-01T02:33:34Z,1560000,False,17.0,7.0,1,right,MISS J. Walker running Layup,[1631133],1610612757.0,POR,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,1.87,Missed,,,,,,,,,,,,,,,,
162,PT01M06.00S,2023-04-01T02:33:22.9Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,27,31,2023-04-01T02:33:34Z,1570000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,161.0,3.0,3.0,0.0,,,,,,
163,PT00M57.40S,2023-04-01T02:33:31.6Z,1,REGULAR,3pt,Jump Shot,[],1628370,27.414586070959263,17.647058823529413,1610612758,27,34,2023-04-01T02:34:27Z,1580000,False,162.0,205.0,1,left,M. Monk 26' 3PT pullup (5 PTS) (D. Fox 4 AST),"[1628370, 1628368]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,26.13,Made,5.0,D. Fox,1628368.0,4.0,,,,,,,,,,,,
165,PT00M39.80S,2023-04-01T02:33:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627885,94.03745072273325,53.92156862745098,1610612757,27,34,2023-04-01T02:33:57Z,1600000,False,20.0,4.0,1,right,MISS S. Harrison driving floating bank Shot,[1627885],1610612757.0,POR,driving floating bank,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,,,1.99,Missed,,,,,,,,,,,,,,,,
166,PT00M37.90S,2023-04-01T02:33:54.4Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,27,34,2023-04-01T02:33:57Z,1610000,False,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,
167,PT00M32.50S,2023-04-01T02:34:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,5.995400788436268,52.69607843137255,1610612758,27,36,2023-04-01T02:34:08Z,1620000,False,-13.0,4.0,1,left,D. Fox running Layup (4 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,1.41,Made,4.0,,,,,,,,,,,,,,,
168,PT00M23.00S,2023-04-01T02:34:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631219,92.9862023653088,39.950980392156865,1610612757,27,36,2023-04-01T02:35:00Z,1630000,False,-50.0,13.0,1,right,MISS J. Butler Jr. driving floating Shot - blocked,"[1631219, 203458]",1610612757.0,POR,driving floating,,,Butler Jr.,J. Butler Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,5.2,Missed,,,,,Len,203458.0,,,,,,,,,,
169,PT00M23.00S,2023-04-01T02:34:12.2Z,1,REGULAR,block,,[],203458,,,1610612757,27,36,2023-04-01T02:34:14Z,1640000,False,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
