actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
504,PT01M43.00S,2023-02-27T03:56:52.9Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,97,81,2023-02-27T03:56:52Z,4970000,False,,,0,,T. Eason REBOUND (Off:3 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,503.0,7.0,4.0,3.0,,,,,,,,,,,,,,
505,PT01M42.00S,2023-02-27T03:56:53.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631106,92.59198423127464,49.754901960784316,1610612745,97,83,2023-02-27T03:57:00Z,4980000,False,-1.0,17.0,1,right,T. Eason putback Layup (11 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,11.0,,,,,,,,,,,,,
506,PT01M29.00S,2023-02-27T03:57:06.7Z,3,REGULAR,3pt,Jump Shot,[],1629642,26.363337713534822,85.5392156862745,1610612757,100,83,2023-02-27T03:57:11Z,4990000,False,-178.0,195.0,1,left,N. Little 26' 3PT  (11 PTS) (K. Johnson 2 AST),"[1629642, 1630553]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,11.0,,,,,,,,,,,K. Johnson,1630553.0,2.0
508,PT01M02.00S,2023-02-27T03:57:33.9Z,3,REGULAR,3pt,Jump Shot,[],1631102,91.67214191852825,3.6764705882352944,1610612745,100,86,2023-02-27T03:57:38Z,5010000,False,-232.0,26.0,1,right,T. Washington Jr. 3PT  (5 PTS) (K. Martin Jr. 4 AST),"[1631102, 1630231]",1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,5.0,,,,,,,,,,,K. Martin Jr.,1630231.0,4.0
510,PT00M45.50S,2023-02-27T03:57:53.8Z,3,REGULAR,turnover,lost ball,[],1631101,,,1610612757,100,86,2023-02-27T03:57:58Z,5030000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1631102]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Washington Jr.,1631102.0,,,,,
511,PT00M45.50S,2023-02-27T03:57:53.8Z,3,REGULAR,steal,,[],1631102,,,1610612745,100,86,2023-02-27T04:05:34Z,5040000,False,,,0,,T. Washington Jr. STEAL (1 STL),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT00M42.70S,2023-02-27T03:57:58.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612745,100,86,2023-02-27T03:58:07Z,5050000,False,,,0,,N. Little shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1629642, 1630231]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,
514,PT00M42.70S,2023-02-27T03:58:30.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630231,,,1610612745,100,87,2023-02-27T03:58:30Z,5070000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (13 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
515,PT00M42.70S,2023-02-27T03:58:30.9Z,3,REGULAR,substitution,out,[],1630227,,,1610612745,100,87,2023-02-27T03:58:33Z,5080000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M42.70S,2023-02-27T03:58:30.9Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,100,87,2023-02-27T03:58:33Z,5090000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M42.70S,2023-02-27T03:58:46.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630231,,,1610612745,100,88,2023-02-27T03:58:46Z,5100000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (14 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
518,PT00M32.50S,2023-02-27T03:59:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,7.440867279894875,50.0,1610612757,102,88,2023-02-27T03:59:05Z,5110000,False,0.0,17.0,1,left,J. Walker cutting Layup (2 PTS) (K. Johnson 3 AST),"[1631133, 1630553]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,2.0,,,,,,,,,,,K. Johnson,1630553.0,3.0
520,PT00M19.30S,2023-02-27T03:59:16.1Z,3,REGULAR,3pt,Jump Shot,[],1630528,82.60512483574244,94.36274509803921,1610612745,102,88,2023-02-27T04:06:54Z,5130000,False,222.0,111.0,1,right,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
521,PT00M16.80S,2023-02-27T03:59:18.6Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,102,88,2023-02-27T03:59:18Z,5140000,False,,,0,,N. Little REBOUND (Off:0 Def:9),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,520.0,9.0,9.0,0.0,,,,,,,,,,,,,,
522,PT00M00.00S,2023-02-27T03:59:35.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,11.777266754270697,37.00980392156863,1610612757,102,88,2023-02-27T03:59:40Z,5150000,False,65.0,58.0,1,left,MISS S. Sharpe 8' driving floating bank Shot,[1631101],1610612757.0,POR,driving floating bank,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,8.72,Missed,,,,,,,,,,,,,,,,,,
523,PT00M00.00S,2023-02-27T03:59:35.4Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,102,88,2023-02-27T03:59:40Z,5160000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:6),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,522.0,6.0,6.0,0.0,,,,,,,,,,,,,,
524,PT00M00.00S,2023-02-27T03:59:38.4Z,3,REGULAR,period,end,[],0,,,1610612745,102,88,2023-02-27T03:59:38Z,5170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-02-27T04:01:47.5Z,4,REGULAR,substitution,out,['startperiod'],1630570,,,1610612745,102,88,2023-02-27T04:02:19Z,5180000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-02-27T04:01:47.5Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612745,102,88,2023-02-27T04:02:19Z,5190000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-02-27T04:01:47.5Z,4,REGULAR,substitution,out,['startperiod'],1630586,,,1610612745,102,88,2023-02-27T04:02:19Z,5200000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-02-27T04:01:47.5Z,4,REGULAR,substitution,in,['startperiod'],203924,,,1610612745,102,88,2023-02-27T04:02:19Z,5210000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-02-27T04:01:47.5Z,4,REGULAR,substitution,in,['startperiod'],1626246,,,1610612745,102,88,2023-02-27T04:02:19Z,5220000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-02-27T04:01:47.5Z,4,REGULAR,substitution,in,['startperiod'],1630256,,,1610612745,102,88,2023-02-27T04:02:19Z,5230000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-02-27T04:02:31.8Z,4,REGULAR,period,start,[],0,,,1610612757,102,88,2023-02-27T04:02:31Z,5240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M44.00S,2023-02-27T04:02:46.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,14.668199737187912,47.794117647058826,1610612757,102,88,2023-02-27T04:02:55Z,5250000,False,11.0,85.0,1,left,MISS K. Johnson 8' floating Shot,[1630553],1610612757.0,POR,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
533,PT11M42.00S,2023-02-27T04:02:48.9Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,102,88,2023-02-27T04:02:55Z,5260000,False,,,0,,B. Marjanovic REBOUND (Off:2 Def:1),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),8-16 Center,,,532.0,3.0,1.0,2.0,,,,,,,,,,,,,,
534,PT11M34.00S,2023-02-27T04:02:57.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626246,94.03745072273325,47.05882352941176,1610612745,102,90,2023-02-27T04:03:01Z,5270000,False,-15.0,4.0,1,right,B. Marjanovic Layup (6 PTS) (J. Tate 1 AST),"[1626246, 1630256]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,6.0,,,,,,,,,,,J. Tate,1630256.0,1.0
536,PT11M14.00S,2023-02-27T04:03:16.1Z,4,REGULAR,3pt,Jump Shot,[],1631101,28.597240473061763,15.931372549019606,1610612757,102,90,2023-02-27T04:03:19Z,5290000,False,170.0,216.0,1,left,MISS S. Sharpe 27' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,27.53,Missed,,,,,,,,,,,,,,,,,,
537,PT11M11.00S,2023-02-27T04:03:19.1Z,4,REGULAR,rebound,defensive,[],1631102,,,1610612745,102,90,2023-02-27T04:03:19Z,5300000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:3),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,536.0,3.0,3.0,0.0,,,,,,,,,,,,,,
538,PT11M08.00S,2023-02-27T04:03:23.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,94.95729303547962,50.98039215686274,1610612745,102,90,2023-02-27T04:03:30Z,5310000,False,5.0,-5.0,1,right,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,,
539,PT11M06.00S,2023-02-27T04:03:25.2Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,102,90,2023-02-27T04:03:30Z,5320000,False,,,0,,T. Eason REBOUND (Off:4 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,538.0,8.0,4.0,4.0,,,,,,,,,,,,,,
540,PT11M06.00S,2023-02-27T04:03:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fastbreak']",1631106,93.24901445466492,51.225490196078425,1610612745,102,92,2023-02-27T04:03:36Z,5330000,False,6.0,11.0,1,right,T. Eason putback Layup (13 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,13.0,,,,,,,,,,,,,
541,PT10M50.00S,2023-02-27T04:03:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,4.812746386333772,46.07843137254902,1610612757,102,92,2023-02-27T04:03:45Z,5340000,False,20.0,-7.0,1,left,MISS J. Walker cutting Layup,[1631133],1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
542,PT10M48.00S,2023-02-27T04:03:42.7Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,102,92,2023-02-27T04:03:45Z,5350000,False,,,0,,T. Eason REBOUND (Off:4 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,541.0,9.0,5.0,4.0,,,,,,,,,,,,,,
543,PT10M40.00S,2023-02-27T04:03:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626246,93.51182654402102,46.07843137254902,1610612745,102,94,2023-02-27T04:03:55Z,5360000,False,-20.0,8.0,1,right,B. Marjanovic Layup (8 PTS) (T. Washington Jr. 2 AST),"[1626246, 1631102]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,8.0,,,,,,,,,,,T. Washington Jr.,1631102.0,2.0
545,PT10M40.00S,2023-02-27T04:03:54.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,102,94,2023-02-27T04:03:54Z,5380000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,out,[],1630553,,,1610612757,102,94,2023-02-27T04:06:13Z,5390000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,102,94,2023-02-27T04:06:13Z,5400000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,102,94,2023-02-27T04:06:13Z,5410000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,102,94,2023-02-27T04:06:13Z,5420000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,in,[],1629234,,,1610612757,102,94,2023-02-27T04:06:13Z,5430000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,in,[],1629629,,,1610612757,102,94,2023-02-27T04:06:13Z,5440000,False,,,0,,SUB in: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,in,[],1629680,,,1610612757,102,94,2023-02-27T04:06:13Z,5450000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M40.00S,2023-02-27T04:05:51.6Z,4,REGULAR,substitution,in,[],203081,,,1610612757,102,94,2023-02-27T04:06:13Z,5460000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M29.00S,2023-02-27T04:06:53.0Z,4,REGULAR,3pt,Jump Shot,[],203081,21.50131406044678,91.66666666666666,1610612757,105,94,2023-02-27T04:06:57Z,5470000,False,-208.0,150.0,1,left,D. Lillard 25' 3PT pullup (53 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,25.65,Made,,,,,53.0,,,,,,,,,,,,,
555,PT10M11.00S,2023-02-27T04:07:11.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626246,92.46057818659659,51.9607843137255,1610612745,105,96,2023-02-27T04:07:15Z,5480000,False,10.0,18.0,1,right,B. Marjanovic turnaround Hook (10 PTS) (T. Washington Jr. 3 AST),"[1626246, 1631102]",1610612745.0,HOU,turnaround,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,10.0,,,,,,,,,,,T. Washington Jr.,1631102.0,3.0
556,PT10M00.00S,2023-02-27T04:07:22.6Z,4,REGULAR,3pt,Jump Shot,[],1629680,29.77989487516426,20.098039215686274,1610612757,105,96,2023-02-27T04:07:26Z,5490000,False,150.0,227.0,1,left,MISS M. Thybulle 27' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,27.21,Missed,,,,,,,,,,,,,,,,,,
557,PT09M58.00S,2023-02-27T04:07:24.6Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,105,96,2023-02-27T04:07:26Z,5500000,False,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,556.0,2.0,1.0,1.0,,,,,,,,,,,,,,
558,PT09M54.00S,2023-02-27T04:07:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630256,94.43166885676742,47.549019607843135,1610612745,105,98,2023-02-27T04:07:35Z,5510000,False,-12.0,0.0,1,right,J. Tate running Layup (14 PTS),[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,14.0,,,,,,,,,,,,,
559,PT09M32.00S,2023-02-27T04:07:49.8Z,4,REGULAR,3pt,Jump Shot,[],203924,6.783837056504599,95.34313725490196,1610612757,108,98,2023-02-27T04:07:55Z,5520000,False,-227.0,11.0,1,left,J. Grant 3PT  (13 PTS) (D. Lillard 6 AST),"[203924, 203081]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,22.7,Made,,,,,13.0,,,,,,,,,,,D. Lillard,203081.0,6.0
561,PT09M12.00S,2023-02-27T04:08:11.3Z,4,REGULAR,turnover,lost ball,[],1626246,,,1610612745,108,98,2023-02-27T04:08:17Z,5540000,False,,,0,,B. Marjanovic lost ball TURNOVER (1 TO),"[1626246, 1629629]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,
562,PT09M12.00S,2023-02-27T04:08:11.3Z,4,REGULAR,steal,,[],1629629,,,1610612757,108,98,2023-02-27T04:12:58Z,5550000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
563,PT09M08.00S,2023-02-27T04:08:18.0Z,4,REGULAR,foul,offensive,[],203924,,,1610612757,108,98,2023-02-27T04:08:24Z,5560000,False,,,0,,J. Grant charge offensive FOUL (4 PF),"[203924, 1630528]",1610612757.0,POR,charge,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,4.0,0.0,Christopher,1630528.0,,,,,,,,
565,PT09M08.00S,2023-02-27T04:08:18.0Z,4,REGULAR,turnover,offensive foul,[],203924,,,1610612757,108,98,2023-02-27T04:08:18Z,5580000,False,,,0,,J. Grant offensive foul TURNOVER (4 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,,,,,4.0,,,,,,,
566,PT08M51.00S,2023-02-27T04:08:53.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631102,65.65374507227332,48.28431372549019,1610612745,108,98,2023-02-27T04:09:02Z,5590000,False,-9.0,270.0,1,right,MISS T. Washington Jr. 27' pullup 3PT,[1631102],1610612745.0,HOU,pullup,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Center,27.05,Missed,,,,,,,,,,,,,,,,,,
567,PT08M49.00S,2023-02-27T04:08:55.1Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,108,98,2023-02-27T04:09:31Z,5600000,False,,,0,,D. Lillard REBOUND (Off:1 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,566.0,5.0,4.0,1.0,,,,,,,,,,,,,,
568,PT08M49.00S,2023-02-27T04:08:58.7Z,4,REGULAR,foul,personal,[],1626246,,,1610612757,108,98,2023-02-27T04:14:52Z,5610000,False,,,0,,B. Marjanovic personal FOUL (1 PF),"[1626246, 203081]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200832.0,1.0,0.0,Lillard,203081.0,,,,,,,,
570,PT08M49.00S,2023-02-27T04:09:06.1Z,4,REGULAR,substitution,out,[],1626246,,,1610612757,108,98,2023-02-27T04:09:09Z,5630000,False,,,0,,SUB out: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M49.00S,2023-02-27T04:09:06.1Z,4,REGULAR,substitution,in,[],1631095,,,1610612757,108,98,2023-02-27T04:09:09Z,5640000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M42.00S,2023-02-27T04:09:28.2Z,4,REGULAR,foul,personal,[],1630528,,,1610612757,108,98,2023-02-27T04:09:37Z,5650000,False,,,0,,J. Christopher personal FOUL (1 PF),"[1630528, 203081]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Mid-Range,8-16 Left,,,,,,,,200832.0,1.0,0.0,Lillard,203081.0,,,,,,,,
574,PT08M35.00S,2023-02-27T04:09:56.6Z,4,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,108,98,2023-02-27T04:10:03Z,5670000,False,,,0,,D. Lillard lost ball out-of-bounds TURNOVER (1 TO),[203081],1610612757.0,POR,lost ball,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628953.0,,,,,1.0,,,,,,,
575,PT08M19.00S,2023-02-27T04:10:17.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631102,94.95729303547962,94.85294117647058,1610612745,108,101,2023-02-27T04:10:21Z,5680000,False,224.0,-5.0,1,right,T. Washington Jr. 3PT  (8 PTS) (J. Tate 2 AST),"[1631102, 1630256]",1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Right Corner 3,24+ Right,22.44,Made,,,,,8.0,,,,,,,,,,,J. Tate,1630256.0,2.0
577,PT07M59.00S,2023-02-27T04:10:35.8Z,4,REGULAR,2pt,Jump Shot,[],203081,16.507884362680684,79.65686274509804,1610612757,108,101,2023-02-27T04:10:40Z,5700000,False,-148.0,103.0,1,left,MISS D. Lillard 18' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,18.04,Missed,,,,,,,,,,,,,,,,,,
578,PT07M57.00S,2023-02-27T04:10:37.8Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,108,101,2023-02-27T04:10:40Z,5710000,False,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Mid-Range,16-24 Left,,,577.0,1.0,1.0,0.0,,,,,,,,,,,,,,
579,PT07M48.00S,2023-02-27T04:10:47.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,81.94809461235218,40.68627450980392,1610612745,108,101,2023-02-27T04:10:55Z,5720000,False,-47.0,117.0,1,right,MISS J. Christopher 12' pullup Shot,[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),8-16 Center,12.61,Missed,,,,,,,,,,,,,,,,,,
581,PT07M45.00S,2023-02-27T04:10:50.6Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,108,101,2023-02-27T04:10:55Z,5730000,False,,,0,,T. Eason REBOUND (Off:5 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,579.0,10.0,5.0,5.0,,,,,,,,,,,,,,
582,PT07M45.00S,2023-02-27T04:10:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,94.30026281208936,48.529411764705884,1610612745,108,103,2023-02-27T04:11:00Z,5740000,False,-7.0,1.0,1,right,T. Eason putback Layup (15 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,15.0,,,,,,,,,,,,,
583,PT07M26.00S,2023-02-27T04:11:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.995400788436268,47.549019607843135,1610612757,108,103,2023-02-27T04:11:14Z,5750000,False,12.0,4.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.29,Missed,,,,,,,,,,,,,,,,,,
584,PT07M24.00S,2023-02-27T04:11:11.1Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612757,108,103,2023-02-27T04:11:14Z,5760000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:6),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,583.0,8.0,6.0,2.0,,,,,,,,,,,,,,
585,PT07M24.00S,2023-02-27T04:11:11.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,5.590000152587891,50.0,1610612757,110,103,2023-02-27T04:11:11Z,5770000,False,0.0,0.0,1,left,D. Eubanks tip DUNK (9 PTS),[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,9.0,,,,,,,,,,,,,
