actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
165,PT10M51.00S,2023-03-25T02:38:52.1Z,2,REGULAR,3pt,Jump Shot,[],1629629,31.225361366622867,78.92156862745098,1610612757,26,29,2023-03-25T02:45:09Z,1620000,False,-145.0,241.0,1,left,MISS C. Reddish 28' turnaround 3PT,[1629629],1610612757.0,POR,turnaround,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,28.11,Missed,,,,,,,,,,,,,,,,,,
166,PT10M48.00S,2023-03-25T02:38:55.1Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,26,29,2023-03-25T02:38:57Z,1630000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,
167,PT10M39.00S,2023-03-25T02:39:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.24901445466492,51.71568627450981,1610612741,26,31,2023-03-25T02:39:09Z,1640000,False,9.0,11.0,1,right,C. White driving Layup (2 PTS) (D. Terry 2 AST),"[1629632, 1631207]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,D. Terry,1631207.0,2.0,,,,,,,,,,,,,,
169,PT10M22.00S,2023-03-25T02:39:20.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,14.273981603153747,46.81372549019608,1610612757,26,31,2023-03-25T02:39:26Z,1660000,False,16.0,82.0,1,left,MISS J. Walker 8' turnaround Hook,[1631133],1610612757.0,POR,turnaround,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
170,PT10M20.00S,2023-03-25T02:39:22.7Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,26,31,2023-03-25T02:39:26Z,1670000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,169.0,7.0,6.0,1.0,,,,,,
171,PT10M13.00S,2023-03-25T02:39:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.72339027595268,50.0,1610612741,26,33,2023-03-25T02:39:35Z,1680000,False,0.0,16.0,1,right,D. Jones Jr. cutting Layup (2 PTS) (C. White 2 AST),"[1627884, 1629632]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
173,PT09M48.00S,2023-03-25T02:39:54.3Z,2,REGULAR,2pt,Jump Shot,[],1629629,23.47240473061761,68.38235294117648,1610612757,26,33,2023-03-25T02:40:00Z,1700000,False,-92.0,168.0,1,left,MISS C. Reddish 19' pullup Shot,[1629629],1610612757.0,POR,pullup,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Left Center,19.16,Missed,,,,,,,,,,,,,,,,,,
174,PT09M46.00S,2023-03-25T02:39:56.3Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,26,33,2023-03-25T02:40:00Z,1710000,False,,,0,,D. Terry REBOUND (Off:0 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,173.0,2.0,2.0,0.0,,,,,,
175,PT09M38.00S,2023-03-25T02:40:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.85479632063075,51.225490196078425,1610612741,26,35,2023-03-25T02:40:10Z,1720000,False,6.0,15.0,1,right,D. Jones Jr. cutting Layup (4 PTS) (D. Terry 3 AST),"[1627884, 1631207]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,D. Terry,1631207.0,3.0,,,,,,,,,,,,,,
177,PT09M38.00S,2023-03-25T02:40:10.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,35,2023-03-25T02:40:10Z,1740000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,out,[],1629629,,,1610612757,26,35,2023-03-25T02:42:31Z,1750000,False,,,0,,SUB out: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,out,[],1630553,,,1610612757,26,35,2023-03-25T02:42:31Z,1760000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,out,[],1629642,,,1610612757,26,35,2023-03-25T02:42:31Z,1770000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,out,[],1628995,,,1610612757,26,35,2023-03-25T02:42:31Z,1780000,False,,,0,,SUB out: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,26,35,2023-03-25T02:42:31Z,1790000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,in,[],1627853,,,1610612757,26,35,2023-03-25T02:42:31Z,1800000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,26,35,2023-03-25T02:42:31Z,1810000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,26,35,2023-03-25T02:42:31Z,1820000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,in,[],1629680,,,1610612757,26,35,2023-03-25T02:42:31Z,1830000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M38.00S,2023-03-25T02:42:19.0Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,26,35,2023-03-25T02:42:31Z,1840000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M17.00S,2023-03-25T02:43:18.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,6.258212877792378,53.67647058823529,1610612757,28,35,2023-03-25T02:43:23Z,1850000,False,-18.0,6.0,1,left,D. Eubanks alley-oop DUNK (4 PTS) (M. Thybulle 1 AST),"[1629234, 1629680]",1610612757.0,POR,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.94,Made,4.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,
190,PT08M53.00S,2023-03-25T02:43:44.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,28,35,2023-03-25T02:43:54Z,1870000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,201245.0,,,,,,,,,,,,,
192,PT08M43.00S,2023-03-25T02:44:10.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630570,8.623521681997373,47.05882352941176,1610612757,28,35,2023-03-25T02:48:01Z,1880000,False,15.0,29.0,1,left,MISS T. Watford driving floating Shot - blocked,"[1630570, 1627884]",1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,Jones Jr.,1627884.0,,,,
193,PT08M43.00S,2023-03-25T02:44:10.8Z,2,REGULAR,block,,[],1627884,,,1610612757,28,35,2023-03-25T02:44:13Z,1890000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT08M43.00S,2023-03-25T02:44:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,28,35,2023-03-25T02:44:37Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,192.0,,,,,,,,,
195,PT08M43.00S,2023-03-25T02:44:15.1Z,2,REGULAR,substitution,out,[],1627884,,,1610612757,28,35,2023-03-25T02:44:20Z,1910000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M43.00S,2023-03-25T02:44:15.1Z,2,REGULAR,substitution,in,[],1630172,,,1610612757,28,35,2023-03-25T02:44:20Z,1920000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M35.00S,2023-03-25T02:44:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629234,10.988830486202366,47.30392156862745,1610612757,30,35,2023-03-25T02:50:09Z,1940000,False,13.0,51.0,1,left,D. Eubanks cutting finger roll Layup (6 PTS) (S. Sharpe 2 AST),"[1629234, 1631101]",1610612757.0,POR,cutting finger roll,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,5.26,Made,6.0,S. Sharpe,1631101.0,2.0,,,,,,,,,,,,,,
200,PT08M21.00S,2023-03-25T02:44:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,82.7365308804205,42.15686274509804,1610612741,30,37,2023-03-25T02:51:04Z,1960000,False,-39.0,110.0,1,right,N. Vucevic 11' floating Jump Shot (10 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,11.66,Made,10.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,
202,PT08M06.00S,2023-03-25T02:45:06.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630570,16.507884362680684,43.38235294117647,1610612757,30,37,2023-03-25T02:45:11Z,1980000,False,33.0,103.0,1,left,MISS T. Watford 10' turnaround Hook,[1630570],1610612757.0,POR,turnaround,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,10.79,Missed,,,,,,,,,,,,,,,,,,
203,PT08M04.00S,2023-03-25T02:45:08.5Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,30,37,2023-03-25T02:45:08Z,1990000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,
204,PT07M59.00S,2023-03-25T02:45:14.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202696,87.99277266754271,50.98039215686274,1610612741,30,39,2023-03-25T02:45:24Z,2000000,False,5.0,60.0,1,right,N. Vucevic 6' running Jump Shot (12 PTS) (C. White 4 AST),"[202696, 1629632]",1610612741.0,CHI,running,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,12.0,C. White,1629632.0,4.0,,,,,,,,,,,,,,
206,PT07M39.00S,2023-03-25T02:45:33.1Z,2,REGULAR,2pt,Jump Shot,[],1629234,21.23850197109067,50.0,1610612757,32,39,2023-03-25T02:45:38Z,2020000,False,0.0,147.0,1,left,D. Eubanks 14' Jump Shot (8 PTS) (R. Arcidiacono 3 AST),"[1629234, 1627853]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Center,14.71,Made,8.0,R. Arcidiacono,1627853.0,3.0,,,,,,,,,,,,,,
208,PT07M19.00S,2023-03-25T02:45:53.5Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,32,39,2023-03-25T02:45:58Z,2040000,False,,,0,,N. Vucevic bad pass TURNOVER (3 TO),"[202696, 1627853]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Center,,,,,,,,3.0,Arcidiacono,1627853.0,,,,,,,,,,
209,PT07M19.00S,2023-03-25T02:45:53.5Z,2,REGULAR,steal,,[],1627853,,,1610612757,32,39,2023-03-25T02:45:56Z,2050000,False,,,0,,R. Arcidiacono STEAL (1 STL),[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
210,PT07M19.00S,2023-03-25T02:45:59.4Z,2,REGULAR,foul,personal,[],1629632,,,1610612757,32,39,2023-03-25T02:46:06Z,2060000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1627853]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,,,,,2003.0,,,,,,,,,,1.0,0.0,Arcidiacono,1627853.0
212,PT07M19.00S,2023-03-25T02:46:15.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612757,32,39,2023-03-25T02:46:27Z,2080000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M19.00S,2023-03-25T02:46:15.9Z,2,REGULAR,substitution,out,[],1631207,,,1610612757,32,39,2023-03-25T02:46:27Z,2090000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M19.00S,2023-03-25T02:46:15.9Z,2,REGULAR,substitution,in,[],203897,,,1610612757,32,39,2023-03-25T02:46:27Z,2100000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M19.00S,2023-03-25T02:46:15.9Z,2,REGULAR,substitution,in,[],1627936,,,1610612757,32,39,2023-03-25T02:46:27Z,2110000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M11.00S,2023-03-25T02:46:44.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629234,20.97568988173456,25.735294117647058,1610612757,32,39,2023-03-25T02:46:49Z,2120000,False,121.0,145.0,1,left,MISS D. Eubanks 18' Jump Shot,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Right Center,18.88,Missed,,,,,,,,,,,,,,,,,,
217,PT07M08.00S,2023-03-25T02:46:47.3Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,32,39,2023-03-25T02:46:49Z,2130000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,216.0,2.0,1.0,1.0,,,,,,
218,PT06M56.00S,2023-03-25T02:47:01.7Z,2,REGULAR,turnover,traveling,[],203897,,,1610612741,32,39,2023-03-25T02:47:08Z,2140000,False,,,0,,Z. LaVine traveling TURNOVER (1 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,204058.0,1.0,,,,,,,,,,,,
219,PT06M56.00S,2023-03-25T02:47:05.3Z,2,REGULAR,substitution,out,[],202696,,,1610612757,32,39,2023-03-25T02:47:16Z,2150000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M56.00S,2023-03-25T02:47:05.3Z,2,REGULAR,substitution,in,[],203083,,,1610612757,32,39,2023-03-25T02:47:16Z,2160000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M39.00S,2023-03-25T02:47:35.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,8.09789750328515,53.67647058823529,1610612757,32,39,2023-03-25T02:47:40Z,2170000,False,-18.0,24.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
223,PT06M36.00S,2023-03-25T02:47:38.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,32,39,2023-03-25T02:47:40Z,2190000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,221.0,6.0,4.0,2.0,,,,,,
224,PT06M31.00S,2023-03-25T02:47:42.9Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,32,39,2023-03-25T02:47:48Z,2200000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1627853]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Arcidiacono,1627853.0,,,,,,,,,,
225,PT06M31.00S,2023-03-25T02:47:42.9Z,2,REGULAR,steal,,[],1627853,,,1610612757,32,39,2023-03-25T02:47:44Z,2210000,False,,,0,,R. Arcidiacono STEAL (2 STL),[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
226,PT06M29.00S,2023-03-25T02:47:47.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631101,7.178055190538765,51.225490196078425,1610612757,34,39,2023-03-25T02:56:36Z,2220000,False,-6.0,15.0,1,left,S. Sharpe running DUNK (11 PTS) (R. Arcidiacono 4 AST),"[1631101, 1627853]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.62,Made,11.0,R. Arcidiacono,1627853.0,4.0,,,,,,,,,,,,,,
228,PT06M29.00S,2023-03-25T02:47:53.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,34,39,2023-03-25T02:47:53Z,2240000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M29.00S,2023-03-25T02:49:44.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,34,39,2023-03-25T02:50:06Z,2250000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M29.00S,2023-03-25T02:49:44.7Z,2,REGULAR,substitution,in,[],201976,,,1610612741,34,39,2023-03-25T02:50:06Z,2260000,False,,,0,,SUB in: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M17.00S,2023-03-25T02:50:55.4Z,2,REGULAR,2pt,Jump Shot,[],1630172,92.72339027595268,73.52941176470588,1610612741,34,39,2023-03-25T02:51:01Z,2270000,False,118.0,16.0,1,right,MISS P. Williams 11' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,11.87,Missed,,,,,,,,,,,,,,,,,,
232,PT06M13.00S,2023-03-25T02:50:59.4Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,34,39,2023-03-25T02:51:01Z,2280000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,231.0,3.0,2.0,1.0,,,,,,
233,PT06M05.00S,2023-03-25T02:51:09.6Z,2,REGULAR,turnover,traveling,[],1629234,,,1610612757,34,39,2023-03-25T02:51:14Z,2290000,False,,,0,,D. Eubanks traveling TURNOVER (1 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,1.0,,,,,,,,,,,,
234,PT05M51.00S,2023-03-25T02:51:33.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630172,89.43823915900131,59.068627450980394,1610612741,34,39,2023-03-25T02:51:38Z,2300000,False,45.0,47.0,1,right,MISS P. Williams 6' driving Hook - blocked,"[1630172, 1630570]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,Watford,1630570.0,,,,
235,PT05M51.00S,2023-03-25T02:51:33.4Z,2,REGULAR,block,,[],1630570,,,1610612741,34,39,2023-03-25T02:51:35Z,2310000,False,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT05M48.00S,2023-03-25T02:51:36.4Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,34,39,2023-03-25T02:51:38Z,2320000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,234.0,4.0,3.0,1.0,,,,,,
237,PT05M42.00S,2023-03-25T02:51:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612757,34,39,2023-03-25T02:51:52Z,2330000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Watford 2 FT),"[1630172, 1630570]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,,,,,,1.0,0.0,Watford,1630570.0
239,PT05M42.00S,2023-03-25T02:52:05.2Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,35,39,2023-03-25T02:52:05Z,2350000,False,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
240,PT05M42.00S,2023-03-25T02:52:17.8Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,36,39,2023-03-25T02:52:17Z,2360000,False,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
241,PT05M29.00S,2023-03-25T02:52:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,87.72996057818659,50.73529411764706,1610612741,36,39,2023-03-25T02:52:39Z,2370000,False,4.0,63.0,1,right,MISS P. Beverley 6' driving floating Shot,[201976],1610612741.0,CHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
242,PT05M26.00S,2023-03-25T02:52:35.9Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,36,39,2023-03-25T02:52:39Z,2380000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,241.0,3.0,3.0,0.0,,,,,,
243,PT05M22.00S,2023-03-25T02:52:41.6Z,2,REGULAR,foul,offensive,[],1630570,,,1610612757,36,39,2023-03-25T02:52:50Z,2390000,False,,,0,,T. Watford charge offensive FOUL (1 PF),"[1630570, 201976]",1610612757.0,POR,charge,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Beverley,201976.0
245,PT05M22.00S,2023-03-25T02:52:41.6Z,2,REGULAR,turnover,offensive foul,[],1630570,,,1610612757,36,39,2023-03-25T02:52:41Z,2410000,False,,,0,,T. Watford offensive foul TURNOVER (1 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,1.0,,,,,,,,,,,,
246,PT05M22.00S,2023-03-25T02:52:49.5Z,2,REGULAR,substitution,out,[],203083,,,1610612741,36,39,2023-03-25T02:53:00Z,2420000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M22.00S,2023-03-25T02:52:49.5Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,36,39,2023-03-25T02:53:00Z,2430000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M22.00S,2023-03-25T02:52:49.5Z,2,REGULAR,substitution,in,[],202696,,,1610612741,36,39,2023-03-25T02:53:00Z,2440000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M22.00S,2023-03-25T02:52:49.5Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,36,39,2023-03-25T02:53:00Z,2450000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M10.00S,2023-03-25T02:53:10.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203897,68.01905387647832,27.696078431372552,1610612741,36,42,2023-03-25T02:53:17Z,2460000,False,-112.0,248.0,1,right,Z. LaVine 27' 3PT step back (16 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,27.2,Made,16.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,
