actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
83,PT03M49.00S,2023-01-29T03:27:28.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,22.421156373193167,70.83333333333334,1610612761,7,29,2023-01-29T03:27:34Z,830000,False,-104.0,158.0,1,left,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,18.95,Missed,,,,,,,,,,,,,,,,,,
84,PT03M47.00S,2023-01-29T03:27:30.1Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,7,29,2023-01-29T03:27:34Z,840000,False,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left Center,,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,
85,PT03M47.00S,2023-01-29T03:27:32.9Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612761,7,29,2023-01-29T03:27:42Z,850000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Boucher 2 FT),"[1630570, 1628449]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,1.0,0.0,Boucher,1628449.0,,,,,,,,
87,PT03M47.00S,2023-01-29T03:27:57.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,7,29,2023-01-29T03:27:57Z,870000,False,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
88,PT03M47.00S,2023-01-29T03:27:57.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,7,29,2023-01-29T03:27:57Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,
89,PT03M47.00S,2023-01-29T03:28:08.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,7,30,2023-01-29T03:28:08Z,890000,False,,,0,,C. Boucher Free Throw 2 of 2 (4 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
90,PT03M31.00S,2023-01-29T03:28:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.72339027595268,44.11764705882353,1610612757,9,30,2023-01-29T03:28:34Z,900000,False,-29.0,16.0,1,right,J. Grant driving Layup (2 PTS) (G. Payton II 1 AST),"[203924, 1627780]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,,,,,,,,,,G. Payton II,1627780.0,1.0,,,,,
91,PT03M31.00S,2023-01-29T03:28:30.5Z,1,REGULAR,foul,personal,['1freethrow'],201152,,,1610612757,9,30,2023-01-29T03:28:37Z,910000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Grant 1 FT),"[201152, 203924]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,2714.0,1.0,0.0,Grant,203924.0,,,,,,,,
93,PT03M31.00S,2023-01-29T03:28:52.8Z,1,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,10,30,2023-01-29T03:28:52Z,930000,False,,,0,,J. Grant Free Throw 1 of 1 (3 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
94,PT03M16.00S,2023-01-29T03:29:11.0Z,1,REGULAR,2pt,Jump Shot,[],1627783,23.340998685939553,48.77450980392157,1610612761,10,30,2023-01-29T03:29:15Z,940000,False,6.0,167.0,1,left,MISS P. Siakam 16' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,16.7,Missed,,,,,,,,,,,,,,,,,,
95,PT03M15.00S,2023-01-29T03:29:12.0Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,10,30,2023-01-29T03:29:15Z,950000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,94.0,2.0,2.0,0.0,,,,,,,,,,,,,
96,PT03M07.00S,2023-01-29T03:29:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.69448094612353,51.9607843137255,1610612757,12,30,2023-01-29T03:29:25Z,960000,False,10.0,-3.0,1,right,D. Lillard driving Layup (3 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.01,Made,3.0,,,,,,,,,,,,,,,,,
97,PT02M52.00S,2023-01-29T03:29:35.3Z,1,REGULAR,3pt,Jump Shot,[],1628449,6.389618922470433,1.9607843137254901,1610612761,12,30,2023-01-29T03:29:41Z,970000,False,240.0,8.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
98,PT02M49.00S,2023-01-29T03:29:38.3Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,12,30,2023-01-29T03:29:41Z,980000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,
99,PT02M43.00S,2023-01-29T03:29:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.64323258869908,50.98039215686274,1610612757,14,30,2023-01-29T03:29:51Z,990000,False,5.0,7.0,1,right,T. Watford cutting Layup (2 PTS) (J. Grant 1 AST),"[1630570, 203924]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,,,,,,J. Grant,203924.0,1.0,,,,,
101,PT02M43.00S,2023-01-29T03:29:49.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612761,14,30,2023-01-29T03:29:49Z,1010000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M43.00S,2023-01-29T03:30:43.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,14,30,2023-01-29T03:31:10Z,1020000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M43.00S,2023-01-29T03:30:43.9Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,14,30,2023-01-29T03:31:10Z,1030000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M23.00S,2023-01-29T03:31:39.0Z,1,REGULAR,3pt,Jump Shot,[],1629018,29.122864651773984,75.49019607843137,1610612761,14,33,2023-01-29T03:31:47Z,1040000,False,-127.0,221.0,1,left,G. Trent Jr. 25' 3PT step back (13 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.54,Made,13.0,,,,,,,,,,,,,,,,,
106,PT02M04.00S,2023-01-29T03:31:57.9Z,1,REGULAR,3pt,Jump Shot,[],203081,65.1281208935611,49.26470588235294,1610612757,14,33,2023-01-29T03:32:02Z,1050000,False,-4.0,275.0,1,right,MISS D. Lillard 27' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,,
107,PT02M01.00S,2023-01-29T03:32:00.9Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,14,33,2023-01-29T03:32:02Z,1060000,False,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,106.0,5.0,4.0,1.0,,,,,,,,,,,,,
108,PT01M50.00S,2023-01-29T03:32:12.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201152,7.30946123521682,59.31372549019608,1610612761,14,35,2023-01-29T03:32:16Z,1070000,False,-47.0,16.0,1,left,T. Young turnaround bank Hook (2 PTS) (S. Barnes 4 AST),"[201152, 1630567]",1610612761.0,TOR,turnaround bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,2.0,,,,,,,,,,S. Barnes,1630567.0,4.0,,,,,
110,PT01M32.00S,2023-01-29T03:32:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.93495400788436,46.81372549019608,1610612757,14,35,2023-01-29T03:32:42Z,1090000,False,-16.0,23.0,1,right,MISS J. Grant driving Layup - blocked,"[203924, 201152]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,Young,201152.0,,
111,PT01M32.00S,2023-01-29T03:32:32.7Z,1,REGULAR,block,,[],201152,,,1610612757,14,35,2023-01-29T03:32:34Z,1100000,False,,,0,,T. Young BLOCK (1 BLK),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT01M32.00S,2023-01-29T03:32:32.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,14,35,2023-01-29T03:32:42Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,110.0,,,,,,,,,,,,,,,,
114,PT01M32.00S,2023-01-29T03:32:37.0Z,1,REGULAR,substitution,out,[],203081,,,1610612757,14,35,2023-01-29T03:32:42Z,1130000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M32.00S,2023-01-29T03:32:37.0Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,14,35,2023-01-29T03:32:42Z,1140000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M32.00S,2023-01-29T03:32:47.1Z,1,REGULAR,substitution,out,[],1629018,,,1610612757,14,35,2023-01-29T03:32:49Z,1150000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M32.00S,2023-01-29T03:32:47.1Z,1,REGULAR,substitution,in,[],1630201,,,1610612757,14,35,2023-01-29T03:32:49Z,1160000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M22.00S,2023-01-29T03:33:07.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629014,90.62089356110381,87.74509803921569,1610612757,14,35,2023-01-29T03:33:18Z,1170000,False,189.0,36.0,1,right,MISS A. Simons 19' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right,19.2,Missed,,,,,,,,,,,,,,,,,,
119,PT01M20.00S,2023-01-29T03:33:09.8Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,14,35,2023-01-29T03:33:09Z,1180000,False,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right,,,,118.0,3.0,2.0,1.0,,,,,,,,,,,,,
120,PT00M59.30S,2023-01-29T03:33:32.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201152,6.652431011826544,48.529411764705884,1610612761,14,37,2023-01-29T03:33:37Z,1190000,False,7.0,10.0,1,left,T. Young DUNK (4 PTS) (F. VanVleet 3 AST),"[201152, 1627832]",1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.24,Made,4.0,,,,,,,,,,F. VanVleet,1627832.0,3.0,,,,,
122,PT00M36.00S,2023-01-29T03:34:01.2Z,1,REGULAR,2pt,Jump Shot,[],203924,73.9323258869908,35.78431372549019,1610612757,14,37,2023-01-29T03:36:02Z,1215000,False,-71.0,193.0,1,right,MISS J. Grant 20' driving floating bank Shot,[203924],1610612757.0,POR,driving floating bank,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,20.52,Missed,,,,,,,,,,,,,,,,,,
123,PT00M35.30S,2023-01-29T03:34:01.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,14,37,2023-01-29T03:37:32Z,1222500,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left Center,,,,122.0,,,,,,,,,,,,,,,,
124,PT00M35.30S,2023-01-29T03:34:04.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,14,37,2023-01-29T03:37:39Z,1230000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,2714.0,,,,,,,,,,,,
125,PT00M14.70S,2023-01-29T03:34:31.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630201,26.62614980289093,64.4607843137255,1610612761,14,37,2023-01-29T03:36:02Z,1240000,False,-72.0,198.0,1,left,MISS M. Flynn 21' step back Shot,[1630201],1610612761.0,TOR,step back,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Left Center,21.06,Missed,,,,,,,,,,,,,,,,,,
126,PT00M11.40S,2023-01-29T03:34:34.7Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,14,37,2023-01-29T03:34:34Z,1250000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,16-24 Left Center,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,
127,PT00M03.00S,2023-01-29T03:34:46.9Z,1,REGULAR,foul,personal,[],1627832,,,1610612757,14,37,2023-01-29T03:34:52Z,1260000,False,,,0,,F. VanVleet take personal FOUL (1 PF),"[1627832, 1629014]",1610612761.0,TOR,take,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627961.0,1.0,0.0,Simons,1629014.0,,,,,,,,
129,PT00M00.00S,2023-01-29T03:35:12.2Z,1,REGULAR,2pt,Jump Shot,[],203924,93.38042049934296,11.27450980392157,1610612757,14,37,2023-01-29T03:37:03Z,1280000,False,-194.0,10.0,1,right,MISS J. Grant 19' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,19.38,Missed,,,,,,,,,,,,,,,,,,
130,PT00M00.00S,2023-01-29T03:35:12.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,14,37,2023-01-29T03:35:32Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left,,,,129.0,,,,,,,,,,,,,,,,
131,PT00M00.00S,2023-01-29T03:35:14.7Z,1,REGULAR,period,end,[],0,,,1610612757,14,37,2023-01-29T03:35:14Z,1300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2023-01-29T03:37:18.0Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,14,37,2023-01-29T03:37:37Z,1310000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2023-01-29T03:37:18.0Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612757,14,37,2023-01-29T03:37:37Z,1320000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2023-01-29T03:37:18.0Z,2,REGULAR,substitution,in,['startperiod'],1631133,,,1610612757,14,37,2023-01-29T03:37:37Z,1330000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2023-01-29T03:37:18.0Z,2,REGULAR,substitution,in,['startperiod'],1627823,,,1610612757,14,37,2023-01-29T03:37:37Z,1340000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2023-01-29T03:37:48.9Z,2,REGULAR,period,start,[],0,,,1610612757,14,37,2023-01-29T03:37:48Z,1350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT11M43.00S,2023-01-29T03:38:05.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,64.07687253613666,50.49019607843137,1610612757,14,37,2023-01-29T03:38:10Z,1360000,False,2.0,285.0,1,right,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,28.52,Missed,,,,,,,,,,,,,,,,,,
138,PT11M39.00S,2023-01-29T03:38:09.7Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,14,37,2023-01-29T03:38:10Z,1370000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Center,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,
139,PT11M21.00S,2023-01-29T03:38:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,6.915243101182654,47.794117647058826,1610612761,14,37,2023-01-29T03:38:34Z,1380000,False,11.0,13.0,1,left,MISS C. Boucher driving Layup - blocked,"[1628449, 1631101]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,Sharpe,1631101.0,,
140,PT11M21.00S,2023-01-29T03:38:27.3Z,2,REGULAR,block,,[],1631101,,,1610612761,14,37,2023-01-29T03:38:30Z,1390000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT11M18.00S,2023-01-29T03:38:30.3Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,14,37,2023-01-29T03:38:34Z,1400000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,
142,PT11M12.00S,2023-01-29T03:38:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,94.03745072273325,53.431372549019606,1610612757,16,37,2023-01-29T03:38:42Z,1410000,False,17.0,4.0,1,right,J. Walker driving Layup (2 PTS) (T. Watford 1 AST),"[1631133, 1630570]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,,,,,,,,,,T. Watford,1630570.0,1.0,,,,,
144,PT10M56.00S,2023-01-29T03:38:52.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,6.258212877792378,50.73529411764706,1610612761,16,39,2023-01-29T03:38:57Z,1430000,False,-4.0,6.0,1,left,C. Boucher cutting DUNK (6 PTS) (T. Young 1 AST),"[1628449, 201152]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.73,Made,6.0,,,,,,,,,,T. Young,201152.0,1.0,,,,,
146,PT10M40.00S,2023-01-29T03:39:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,83.13074901445466,50.245098039215684,1610612757,18,39,2023-01-29T03:39:17Z,1450000,False,1.0,106.0,1,right,T. Watford 10' floating Jump Shot (4 PTS) (G. Payton II 2 AST),"[1630570, 1627780]",1610612757.0,POR,floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,10.61,Made,4.0,,,,,,,,,,G. Payton II,1627780.0,2.0,,,,,
148,PT10M24.00S,2023-01-29T03:39:23.4Z,2,REGULAR,turnover,bad pass,[],1627823,,,1610612761,18,39,2023-01-29T03:39:29Z,1470000,False,,,0,,J. Hernangomez bad pass TURNOVER (1 TO),"[1627823, 1631101]",1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Sharpe,1631101.0
149,PT10M24.00S,2023-01-29T03:39:23.4Z,2,REGULAR,steal,,[],1631101,,,1610612757,18,39,2023-01-29T03:39:25Z,1480000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
150,PT10M23.00S,2023-01-29T03:39:26.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,93.77463863337714,49.754901960784316,1610612757,20,39,2023-01-29T03:39:36Z,1490000,False,-1.0,6.0,1,right,S. Sharpe running DUNK (2 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,,,,,,,,,,,,,,,,,
151,PT10M05.00S,2023-01-29T03:39:42.7Z,2,REGULAR,3pt,Jump Shot,[],1630567,13.485545335085414,2.941176470588235,1610612761,20,39,2023-01-29T03:39:47Z,1500000,False,235.0,74.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,24.68,Missed,,,,,,,,,,,,,,,,,,
152,PT10M02.00S,2023-01-29T03:39:45.7Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,20,39,2023-01-29T03:39:47Z,1510000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,151.0,1.0,0.0,1.0,,,,,,,,,,,,,
153,PT10M00.00S,2023-01-29T03:39:51.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,5.863994743758213,44.6078431372549,1610612761,20,41,2023-01-29T03:39:55Z,1520000,False,27.0,3.0,1,left,T. Young Layup (6 PTS),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.71,Made,6.0,,,,,,,,,,,,,,,,,
154,PT10M00.00S,2023-01-29T03:39:53.5Z,2,REGULAR,foul,personal,['1freethrow'],1627780,,,1610612761,20,41,2023-01-29T03:39:58Z,1530000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Young 1 FT),"[1627780, 201152]",1610612757.0,POR,shooting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,1.0,0.0,Young,201152.0,,,,,,,,
156,PT10M00.00S,2023-01-29T03:40:21.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],201152,,,1610612761,20,42,2023-01-29T03:40:21Z,1550000,False,,,0,,T. Young Free Throw 1 of 1 (7 PTS),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
157,PT09M45.00S,2023-01-29T03:40:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.9862023653088,50.98039215686274,1610612757,22,42,2023-01-29T03:40:45Z,1560000,False,5.0,13.0,1,right,A. Simons driving Layup (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.43,Made,4.0,,,,,,,,,,,,,,,,,
158,PT09M19.00S,2023-01-29T03:41:05.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201152,9.543363994743759,60.049019607843135,1610612761,22,42,2023-01-29T03:41:09Z,1570000,False,-50.0,37.0,1,left,MISS T. Young 6' turnaround Hook,[201152],1610612761.0,TOR,turnaround,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
159,PT09M18.00S,2023-01-29T03:41:06.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,22,42,2023-01-29T03:41:09Z,1580000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,158.0,2.0,2.0,0.0,,,,,,,,,,,,,
160,PT09M01.00S,2023-01-29T03:41:23.3Z,2,REGULAR,3pt,Jump Shot,[],1631101,91.93495400788436,94.6078431372549,1610612757,22,42,2023-01-29T03:41:29Z,1590000,False,223.0,23.0,1,right,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,22.42,Missed,,,,,,,,,,,,,,,,,,
161,PT08M57.00S,2023-01-29T03:41:27.3Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612761,22,42,2023-01-29T03:41:29Z,1600000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Right Corner 3,24+ Right,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,
162,PT08M47.00S,2023-01-29T03:41:36.7Z,2,REGULAR,2pt,Jump Shot,[],1630567,19.92444152431012,26.96078431372549,1610612761,22,44,2023-01-29T03:41:41Z,1610000,False,115.0,135.0,1,left,S. Barnes 17' bank Jump Shot (6 PTS),[1630567],1610612761.0,TOR,bank,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,17.73,Made,6.0,,,,,,,,,,,,,,,,,
163,PT08M35.00S,2023-01-29T03:41:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,89.30683311432325,38.970588235294116,1610612757,24,44,2023-01-29T03:41:58Z,1620000,False,-55.0,48.0,1,right,S. Sharpe 7' driving floating Jump Shot (4 PTS) (A. Simons 1 AST),"[1631101, 1629014]",1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.31,Made,4.0,,,,,,,,,,A. Simons,1629014.0,1.0,,,,,
165,PT08M35.00S,2023-01-29T03:41:54.2Z,2,REGULAR,foul,personal,['1freethrow'],201152,,,1610612757,24,44,2023-01-29T03:45:16Z,1640000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Sharpe 1 FT),"[201152, 1631101]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1627961.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,
