actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
330,PT12M00.00S,2023-03-02T04:21:18.0Z,3,REGULAR,substitution,in,['startperiod'],1626195,,,1610612740,56,53,2023-03-02T04:23:33Z,3250000,False,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-03-02T04:23:59.1Z,3,REGULAR,period,start,[],0,,,1610612740,56,53,2023-03-02T04:23:59Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M41.00S,2023-03-02T04:24:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,11.514454664914586,51.71568627450981,1610612740,56,55,2023-03-02T04:24:23Z,3270000,False,-9.0,56.0,1,left,B. Ingram driving finger roll Layup (22 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,22.0,,,,,,,,,,,,,,,,,
333,PT11M24.00S,2023-03-02T04:24:33.9Z,3,REGULAR,3pt,Jump Shot,[],203924,66.96780551905388,51.470588235294116,1610612757,56,55,2023-03-02T04:24:38Z,3280000,False,7.0,258.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
334,PT11M22.00S,2023-03-02T04:24:35.9Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612740,56,55,2023-03-02T04:24:38Z,3290000,False,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,333.0,2.0,2.0,0.0,,,,,,,,,,,,,
335,PT11M18.00S,2023-03-02T04:24:40.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1627742,21.50131406044678,62.99019607843137,1610612740,56,55,2023-03-02T04:24:48Z,3300000,False,-65.0,150.0,1,left,MISS B. Ingram 16' running pullup Shot,[1627742],1610612740.0,NOP,running pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,16.31,Missed,,,,,,,,,,,,,,,,,,
336,PT11M14.00S,2023-03-02T04:24:44.7Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,56,55,2023-03-02T04:24:48Z,3310000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left Center,,,,335.0,3.0,3.0,0.0,,,,,,,,,,,,,
337,PT11M06.00S,2023-03-02T04:24:52.0Z,3,REGULAR,3pt,Jump Shot,[],1629680,72.61826544021025,77.69607843137256,1610612757,59,55,2023-03-02T04:24:57Z,3320000,False,138.0,205.0,1,right,M. Thybulle 24' 3PT  (10 PTS) (D. Eubanks 1 AST),"[1629680, 1629234]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,24.73,Made,10.0,,,,,,,,,,,,,,,D. Eubanks,1629234.0,1.0
339,PT10M39.00S,2023-03-02T04:25:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,8.492115637319317,57.107843137254896,1610612740,59,55,2023-03-02T04:25:32Z,3340000,False,-36.0,27.0,1,left,MISS W. Hernangomez Jump Shot,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,,
340,PT10M37.00S,2023-03-02T04:25:21.4Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,59,55,2023-03-02T04:25:32Z,3350000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,339.0,4.0,3.0,1.0,,,,,,,,,,,,,
341,PT10M31.00S,2023-03-02T04:25:26.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203081,69.72733245729303,78.43137254901961,1610612757,59,55,2023-03-02T04:25:39Z,3360000,False,142.0,232.0,1,right,MISS D. Lillard 27' running pullup 3PT,[203081],1610612757.0,POR,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
342,PT10M28.00S,2023-03-02T04:25:29.9Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,59,55,2023-03-02T04:25:39Z,3370000,False,,,0,,W. Hernangomez REBOUND (Off:1 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Above the Break 3,24+ Right Center,,,,341.0,4.0,3.0,1.0,,,,,,,,,,,,,
343,PT10M17.00S,2023-03-02T04:25:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,6.521024967148489,51.9607843137255,1610612740,59,57,2023-03-02T04:25:46Z,3380000,False,-10.0,9.0,1,left,W. Hernangomez Layup (5 PTS) (C. McCollum 3 AST),"[1626195, 203468]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,1.32,Made,5.0,,,,,,,,,,,,,,,C. McCollum,203468.0,3.0
345,PT09M47.00S,2023-03-02T04:26:10.2Z,3,REGULAR,3pt,Jump Shot,[],1629680,95.6143232588699,95.83333333333334,1610612757,59,57,2023-03-02T04:26:15Z,3400000,False,229.0,-11.0,1,right,MISS M. Thybulle pullup 3PT,[1629680],1610612757.0,POR,pullup,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
346,PT09M44.00S,2023-03-02T04:26:13.3Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,59,57,2023-03-02T04:26:13Z,3410000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,
347,PT09M36.00S,2023-03-02T04:26:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,4.944152431011826,54.166666666666664,1610612740,59,57,2023-03-02T04:26:28Z,3420000,False,-21.0,-6.0,1,left,MISS W. Hernangomez Layup,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
348,PT09M32.00S,2023-03-02T04:26:25.9Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,59,57,2023-03-02T04:26:28Z,3430000,False,,,0,,W. Hernangomez REBOUND (Off:2 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,347.0,5.0,3.0,2.0,,,,,,,,,,,,,
349,PT09M32.00S,2023-03-02T04:26:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,5.590000152587891,50.0,1610612740,59,59,2023-03-02T04:26:26Z,3440000,False,0.0,0.0,1,left,W. Hernangomez tip Layup (7 PTS),[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
350,PT09M21.00S,2023-03-02T04:26:37.6Z,3,REGULAR,2pt,Jump Shot,[],1629014,81.68528252299606,29.411764705882355,1610612757,61,59,2023-03-02T04:26:44Z,3450000,False,-103.0,120.0,1,right,A. Simons 15' step back Jump Shot (4 PTS) (J. Grant 3 AST),"[1629014, 203924]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,15.78,Made,4.0,,,,,,,,,,,,,,,J. Grant,203924.0,3.0
352,PT09M12.00S,2023-03-02T04:26:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,9.280551905387648,53.18627450980392,1610612740,61,59,2023-03-02T04:26:52Z,3470000,False,-16.0,35.0,1,left,MISS H. Jones driving Layup - blocked,"[1630529, 1629234]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,Eubanks,1629234.0,,,
353,PT09M12.00S,2023-03-02T04:26:45.6Z,3,REGULAR,block,,[],1629234,,,1610612740,61,59,2023-03-02T04:26:48Z,3480000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT09M09.00S,2023-03-02T04:26:48.6Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,61,59,2023-03-02T04:26:52Z,3490000,False,,,0,,D. Lillard REBOUND (Off:0 Def:6),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,352.0,6.0,6.0,0.0,,,,,,,,,,,,,
356,PT08M51.00S,2023-03-02T04:27:23.4Z,3,REGULAR,2pt,Jump Shot,[],1629014,91.40932982917214,68.87254901960785,1610612757,61,59,2023-03-02T04:27:29Z,3510000,False,94.0,28.0,1,right,MISS A. Simons 9' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,9.86,Missed,,,,,,,,,,,,,,,,,,
357,PT08M47.00S,2023-03-02T04:27:27.4Z,3,REGULAR,rebound,offensive,[],1629680,,,1610612757,61,59,2023-03-02T04:27:29Z,3520000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,,,,356.0,4.0,3.0,1.0,,,,,,,,,,,,,
358,PT08M46.00S,2023-03-02T04:27:27.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203924,91.27792378449409,2.696078431372549,1610612757,64,59,2023-03-02T04:27:34Z,3530000,False,-237.0,29.0,1,right,J. Grant 3PT  (15 PTS) (M. Thybulle 2 AST),"[203924, 1629680]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.83,Made,15.0,,,,,,,,,,,,,,,M. Thybulle,1629680.0,2.0
360,PT08M34.00S,2023-03-02T04:27:42.2Z,3,REGULAR,foul,personal,[],1629680,,,1610612740,64,59,2023-03-02T04:27:54Z,3550000,False,,,0,,M. Thybulle personal FOUL (2 PF),"[1629680, 1626196]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,201638.0,2.0,0.0,Richardson,1626196.0,,,,,,,,
362,PT08M26.00S,2023-03-02T04:28:10.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,9.937582128777924,61.76470588235294,1610612740,64,59,2023-03-02T04:28:49Z,3570000,False,-59.0,41.0,1,left,MISS H. Jones 7' driving floating bank Shot,[1630529],1610612740.0,NOP,driving floating bank,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
363,PT08M23.00S,2023-03-02T04:28:13.3Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,64,59,2023-03-02T04:28:16Z,3580000,False,,,0,,W. Hernangomez REBOUND (Off:3 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,,,,362.0,6.0,3.0,3.0,,,,,,,,,,,,,
364,PT08M22.00S,2023-03-02T04:28:13.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626195,10.85742444152431,61.76470588235294,1610612740,64,59,2023-03-02T04:28:22Z,3590000,False,-59.0,50.0,1,left,MISS W. Hernangomez 7' Jump Shot - blocked,"[1626195, 203924]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,Grant,203924.0,,,
365,PT08M22.00S,2023-03-02T04:28:13.9Z,3,REGULAR,block,,[],203924,,,1610612740,64,59,2023-03-02T04:28:16Z,3600000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT08M22.00S,2023-03-02T04:28:13.9Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,64,59,2023-03-02T04:28:22Z,3610000,False,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,364.0,3.0,2.0,1.0,,,,,,,,,,,,,
367,PT08M17.00S,2023-03-02T04:28:19.4Z,3,REGULAR,3pt,Jump Shot,[],203081,71.30420499342969,18.872549019607842,1610612757,67,59,2023-03-02T04:28:27Z,3620000,False,-156.0,217.0,1,right,D. Lillard 26' 3PT running (21 PTS) (A. Simons 1 AST),"[203081, 1629014]",1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.72,Made,21.0,,,,,,,,,,,,,,,A. Simons,1629014.0,1.0
369,PT08M17.00S,2023-03-02T04:28:25.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,67,59,2023-03-02T04:28:25Z,3640000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M01.00S,2023-03-02T04:31:58.8Z,3,REGULAR,3pt,Jump Shot,[],203468,25.443495400788436,87.5,1610612740,67,62,2023-03-02T04:32:03Z,3650000,False,-188.0,187.0,1,left,C. McCollum 26' 3PT  (14 PTS) (B. Ingram 2 AST),"[203468, 1627742]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.46,Made,14.0,,,,,,,,,,,,,,,B. Ingram,1627742.0,2.0
372,PT07M35.00S,2023-03-02T04:32:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,92.46057818659659,56.127450980392155,1610612757,67,62,2023-03-02T04:32:28Z,3670000,False,31.0,18.0,1,right,MISS A. Simons driving floating bank Shot,[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
373,PT07M33.00S,2023-03-02T04:32:26.0Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,67,62,2023-03-02T04:32:28Z,3680000,False,,,0,,W. Hernangomez REBOUND (Off:3 Def:4),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,372.0,7.0,4.0,3.0,,,,,,,,,,,,,
374,PT07M26.00S,2023-03-02T04:32:33.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203468,16.63929040735874,41.42156862745098,1610612740,67,64,2023-03-02T04:32:40Z,3690000,False,43.0,104.0,1,left,C. McCollum 11' driving Hook (16 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.24,Made,16.0,,,,,,,,,,,,,,,,,
375,PT07M16.00S,2023-03-02T04:32:44.6Z,3,REGULAR,foul,personal,[],1626195,,,1610612757,67,64,2023-03-02T04:32:54Z,3700000,False,,,0,,W. Hernangomez personal FOUL (1 PF),"[1626195, 203081]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Mid-Range,8-16 Right,,,,,,,,201638.0,1.0,0.0,Lillard,203081.0,,,,,,,,
377,PT07M16.00S,2023-03-02T04:33:01.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,67,64,2023-03-02T04:33:08Z,3720000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M16.00S,2023-03-02T04:33:01.5Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,67,64,2023-03-02T04:33:08Z,3730000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M14.00S,2023-03-02T04:33:20.1Z,3,REGULAR,turnover,bad pass,[],1631101,,,1610612757,67,64,2023-03-02T04:33:25Z,3740000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 1630529]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Jones,1630529.0,,,,,
380,PT07M14.00S,2023-03-02T04:33:20.1Z,3,REGULAR,steal,,[],1630529,,,1610612740,67,64,2023-03-02T04:33:22Z,3750000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
381,PT07M06.00S,2023-03-02T04:33:28.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,30.56833114323259,76.47058823529412,1610612740,67,67,2023-03-02T04:33:33Z,3760000,False,-132.0,235.0,1,left,J. Richardson 26' 3PT  (5 PTS) (W. Hernangomez 1 AST),"[1626196, 1626195]",1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.96,Made,5.0,,,,,,,,,,,,,,,W. Hernangomez,1626195.0,1.0
384,PT06M48.00S,2023-03-02T04:33:53.6Z,3,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612757,67,67,2023-03-02T04:34:10Z,3790000,False,,,0,,W. Hernangomez shooting personal FOUL (2 PF) (Grant 2 FT),"[1626195, 203924]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,201638.0,2.0,0.0,Grant,203924.0,,,,,,,,
386,PT06M48.00S,2023-03-02T04:34:21.5Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,68,67,2023-03-02T04:34:21Z,3810000,False,,,0,,J. Grant Free Throw 1 of 2 (16 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
387,PT06M48.00S,2023-03-02T04:34:40.8Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,69,67,2023-03-02T04:34:40Z,3820000,False,,,0,,J. Grant Free Throw 2 of 2 (17 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
388,PT06M35.00S,2023-03-02T04:34:54.2Z,3,REGULAR,2pt,Jump Shot,[],1627742,21.107095926412615,54.90196078431373,1610612740,69,69,2023-03-02T04:34:59Z,3830000,False,-25.0,146.0,1,left,B. Ingram 14' turnaround Jump Shot (24 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,14.79,Made,24.0,,,,,,,,,,,,,,,H. Jones,1630529.0,1.0
390,PT06M20.00S,2023-03-02T04:35:10.5Z,3,REGULAR,foul,personal,['3freethrow'],1626196,,,1610612757,69,69,2023-03-02T04:35:22Z,3850000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Lillard 3 FT),"[1626196, 203081]",1610612740.0,NOP,shooting,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,,201638.0,1.0,0.0,Lillard,203081.0,,,,,,,,
392,PT06M20.00S,2023-03-02T04:35:48.6Z,3,REGULAR,freethrow,1 of 3,[],203081,,,1610612757,70,69,2023-03-02T04:35:48Z,3870000,False,,,0,,D. Lillard Free Throw 1 of 3 (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
393,PT06M20.00S,2023-03-02T04:36:02.8Z,3,REGULAR,freethrow,2 of 3,[],203081,,,1610612757,71,69,2023-03-02T04:36:02Z,3880000,False,,,0,,D. Lillard Free Throw 2 of 3 (23 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
394,PT06M20.00S,2023-03-02T04:36:18.0Z,3,REGULAR,freethrow,3 of 3,[],203081,,,1610612757,72,69,2023-03-02T04:36:18Z,3890000,False,,,0,,D. Lillard Free Throw 3 of 3 (24 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
395,PT06M01.00S,2023-03-02T04:36:37.8Z,3,REGULAR,2pt,Jump Shot,[],203468,21.76412614980289,67.15686274509804,1610612740,72,69,2023-03-02T04:36:43Z,3900000,False,-86.0,152.0,1,left,MISS C. McCollum 17' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,17.46,Missed,,,,,,,,,,,,,,,,,,
396,PT05M57.00S,2023-03-02T04:36:41.8Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,72,69,2023-03-02T04:36:43Z,3910000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,395.0,2.0,2.0,0.0,,,,,,,,,,,,,
397,PT05M50.00S,2023-03-02T04:36:51.1Z,3,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612757,72,69,2023-03-02T04:37:09Z,3920000,False,,,0,,J. Richardson shooting personal FOUL (2 PF) (Grant 2 FT),"[1626196, 203924]",1610612740.0,NOP,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2715.0,2.0,0.0,Grant,203924.0,,,,,,,,
399,PT05M50.00S,2023-03-02T04:37:17.3Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,73,69,2023-03-02T04:37:17Z,3940000,False,,,0,,J. Grant Free Throw 1 of 2 (18 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
400,PT05M50.00S,2023-03-02T04:37:20.1Z,3,REGULAR,substitution,out,[],1626196,,,1610612757,73,69,2023-03-02T04:37:31Z,3950000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M50.00S,2023-03-02T04:37:20.1Z,3,REGULAR,substitution,out,[],203468,,,1610612757,73,69,2023-03-02T04:37:31Z,3960000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M50.00S,2023-03-02T04:37:20.1Z,3,REGULAR,substitution,in,[],1630184,,,1610612757,73,69,2023-03-02T04:37:31Z,3970000,False,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M50.00S,2023-03-02T04:37:20.1Z,3,REGULAR,substitution,in,[],1630530,,,1610612757,73,69,2023-03-02T04:37:31Z,3980000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M50.00S,2023-03-02T04:37:40.6Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,74,69,2023-03-02T04:37:40Z,3990000,False,,,0,,J. Grant Free Throw 2 of 2 (19 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
405,PT05M34.00S,2023-03-02T04:37:57.7Z,3,REGULAR,3pt,Jump Shot,[],1630184,33.196452036793694,37.254901960784316,1610612740,74,72,2023-03-02T04:38:04Z,4000000,False,64.0,260.0,1,left,K. Lewis Jr. 26' 3PT step back (3 PTS) (W. Hernangomez 2 AST),"[1630184, 1626195]",1610612740.0,NOP,step back,,,Lewis Jr.,K. Lewis Jr.,,,,,Above the Break 3,24+ Center,26.72,Made,3.0,,,,,,,,,,,,,,,W. Hernangomez,1626195.0,2.0
407,PT05M16.00S,2023-03-02T04:38:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,87.20433639947439,51.470588235294116,1610612757,76,72,2023-03-02T04:38:21Z,4020000,False,7.0,68.0,1,right,D. Lillard 6' driving Layup (26 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,26.0,,,,,,,,,,,,,,,,,
408,PT04M54.00S,2023-03-02T04:38:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,15.062417871222076,41.911764705882355,1610612740,76,74,2023-03-02T04:38:43Z,4030000,False,40.0,89.0,1,left,B. Ingram 9' fadeaway Jump Shot (26 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,9.78,Made,26.0,,,,,,,,,,,,,,,,,
409,PT04M44.00S,2023-03-02T04:38:48.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630184,,,1610612757,76,74,2023-03-02T04:39:13Z,4040000,False,,,0,,K. Lewis Jr. personal FOUL (1 PF) (Lillard 2 FT),"[1630184, 203081]",1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,1627524.0,1.0,0.0,Lillard,203081.0,,,,,,,,
411,PT04M44.00S,2023-03-02T04:39:24.5Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,77,74,2023-03-02T04:39:24Z,4060000,False,,,0,,D. Lillard Free Throw 1 of 2 (27 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
412,PT04M44.00S,2023-03-02T04:39:25.9Z,3,REGULAR,substitution,out,[],203924,,,1610612757,77,74,2023-03-02T04:39:38Z,4070000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M44.00S,2023-03-02T04:39:25.9Z,3,REGULAR,substitution,out,[],1630529,,,1610612757,77,74,2023-03-02T04:39:38Z,4080000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M44.00S,2023-03-02T04:39:25.9Z,3,REGULAR,substitution,out,[],1626195,,,1610612757,77,74,2023-03-02T04:39:38Z,4090000,False,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
