actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
172,PT10M46.00S,2022-10-29T02:39:41.1Z,2,REGULAR,rebound,offensive,[],1631101,,,1610612757,32,25,2022-10-29T02:39:45Z,1710000,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,171.0,1.0,0.0,1.0,,,,,,,,,,,,,,
173,PT10M46.00S,2022-10-29T02:39:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,94.40999984741211,50.0,1610612757,34,25,2022-10-29T02:39:40Z,1720000,0.0,0.0,1,right,S. Sharpe tip Layup (6 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
174,PT10M35.00S,2022-10-29T02:39:51.1Z,2,REGULAR,3pt,Jump Shot,[],201569,34.641918528252305,61.029411764705884,1610612745,34,25,2022-10-29T02:39:55Z,1730000,-55.0,273.0,1,left,MISS E. Gordon 27' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,27.86,Missed,,,,,,,,,,,,,,,,,,
175,PT10M35.00S,2022-10-29T02:39:51.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,34,25,2022-10-29T02:39:55Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,174.0,,,,,,,,,,,,,,,,,
176,PT10M35.00S,2022-10-29T02:39:57.1Z,2,REGULAR,foul,personal,[],203994,,,1610612745,34,25,2022-10-29T02:40:04Z,1750000,,,0,,J. Nurkic loose ball personal FOUL (1 PF),"[203994, 1630586]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Garuba,1630586.0
178,PT10M28.00S,2022-10-29T02:40:20.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201569,24.655059132720105,91.42156862745098,1610612745,34,28,2022-10-29T02:40:25Z,1770000,-207.0,179.0,1,left,E. Gordon 27' 3PT  (5 PTS) (D. Nix 2 AST),"[201569, 1630227]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,27.39,Made,,,,,5.0,D. Nix,1630227.0,2.0,,,,,,,,,,
180,PT10M08.00S,2022-10-29T02:40:40.2Z,2,REGULAR,2pt,Jump Shot,[],1630553,78.53153745072274,70.09803921568627,1610612757,36,28,2022-10-29T02:40:44Z,1790000,100.0,149.0,1,right,K. Johnson 18' pullup Jump Shot (3 PTS) (S. Sharpe 2 AST),"[1630553, 1631101]",1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,18.0,Made,,,,,3.0,S. Sharpe,1631101.0,2.0,,,,,,,,,,
182,PT09M51.00S,2022-10-29T02:40:57.2Z,2,REGULAR,3pt,Jump Shot,[],1630227,32.670827858081466,48.28431372549019,1610612745,36,31,2022-10-29T02:41:01Z,1810000,9.0,255.0,1,left,D. Nix 25' 3PT  (3 PTS) (E. Gordon 4 AST),"[1630227, 201569]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,3.0,E. Gordon,201569.0,4.0,,,,,,,,,,
184,PT09M27.00S,2022-10-29T02:41:22.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.83245729303549,50.0,1610612757,38,31,2022-10-29T02:41:35Z,1830000,0.0,43.0,1,right,J. Nurkic driving Hook (10 PTS) (J. Winslow 4 AST),"[203994, 1626159]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,10.0,J. Winslow,1626159.0,4.0,,,,,,,,,,
186,PT09M22.00S,2022-10-29T02:41:30.9Z,2,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,38,31,2022-10-29T02:41:40Z,1850000,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (3 TO),[201569],1610612745.0,HOU,bad pass,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,,,1628951.0,,,,,,
187,PT09M22.00S,2022-10-29T02:41:33.0Z,2,REGULAR,substitution,out,[],1629642,,,1610612757,38,31,2022-10-29T02:41:40Z,1860000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M22.00S,2022-10-29T02:41:33.0Z,2,REGULAR,substitution,in,[],203924,,,1610612757,38,31,2022-10-29T02:41:40Z,1880000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M22.00S,2022-10-29T02:41:33.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,38,31,2022-10-29T02:41:40Z,1890000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M22.00S,2022-10-29T02:41:33.0Z,2,REGULAR,substitution,out,[],1626159,,,1610612757,38,31,2022-10-29T02:42:00Z,1900000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M08.00S,2022-10-29T02:42:01.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630553,87.46714848883047,96.07843137254902,1610612757,38,31,2022-10-29T02:42:07Z,1910000,230.0,65.0,1,right,MISS K. Johnson 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.95,Missed,,,,,,,,,,,,,,,,,,
193,PT09M06.00S,2022-10-29T02:42:03.9Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,38,31,2022-10-29T02:42:07Z,1920000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,,,
194,PT09M04.00S,2022-10-29T02:42:10.3Z,2,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,38,31,2022-10-29T02:46:39Z,1930000,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (4 TO),[201569],1610612745.0,HOU,bad pass,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,4.0,,,1628951.0,,,,,,
195,PT09M04.00S,2022-10-29T02:42:12.5Z,2,REGULAR,substitution,out,[],1630231,,,1610612757,38,31,2022-10-29T02:42:16Z,1940000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M04.00S,2022-10-29T02:42:12.5Z,2,REGULAR,substitution,in,[],1630256,,,1610612757,38,31,2022-10-29T02:42:16Z,1950000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M45.00S,2022-10-29T02:42:40.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,67.7562417871222,25.735294117647058,1610612757,41,31,2022-10-29T02:42:45Z,1960000,-121.0,251.0,1,right,A. Simons 27' 3PT pullup (9 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.84,Made,,,,,9.0,,,,,,,,,,,,,
198,PT08M35.00S,2022-10-29T02:42:51.1Z,2,REGULAR,3pt,Jump Shot,[],1630227,20.18725361366623,5.637254901960785,1610612745,41,34,2022-10-29T02:42:56Z,1970000,222.0,137.0,1,left,D. Nix 26' 3PT  (6 PTS) (E. Gordon 5 AST),"[1630227, 201569]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,26.09,Made,,,,,6.0,E. Gordon,201569.0,5.0,,,,,,,,,,
200,PT08M14.00S,2022-10-29T02:43:12.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,93.9060446780552,49.26470588235294,1610612757,43,34,2022-10-29T02:43:18Z,1990000,-4.0,5.0,1,right,S. Sharpe cutting DUNK (8 PTS) (J. Grant 3 AST),"[1631101, 203924]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,8.0,J. Grant,203924.0,3.0,,,,,,,,,,
202,PT07M53.00S,2022-10-29T02:43:32.4Z,2,REGULAR,turnover,bad pass,[],1630256,,,1610612745,43,34,2022-10-29T02:46:30Z,2010000,,,0,,J. Tate bad pass TURNOVER (1 TO),"[1630256, 1630553]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Johnson,1630553.0,,,,,,,
203,PT07M53.00S,2022-10-29T02:43:32.4Z,2,REGULAR,steal,,[],1630553,,,1610612757,43,34,2022-10-29T02:43:33Z,2020000,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
204,PT07M51.00S,2022-10-29T02:43:36.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631101,93.77463863337714,48.03921568627451,1610612757,45,34,2022-10-29T02:43:48Z,2030000,-10.0,6.0,1,right,S. Sharpe alley-oop DUNK (10 PTS) (K. Johnson 1 AST),"[1631101, 1630553]",1610612757.0,POR,alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,10.0,K. Johnson,1630553.0,1.0,,,,,,,,,,
206,PT07M51.00S,2022-10-29T02:44:05.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,45,34,2022-10-29T02:44:05Z,2050000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M51.00S,2022-10-29T02:45:59.3Z,2,REGULAR,substitution,out,[],1630553,,,1610612745,45,34,2022-10-29T02:46:32Z,2060000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M51.00S,2022-10-29T02:45:59.3Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,45,34,2022-10-29T02:46:32Z,2070000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M51.00S,2022-10-29T02:45:59.3Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,45,34,2022-10-29T02:46:32Z,2080000,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M51.00S,2022-10-29T02:45:59.3Z,2,REGULAR,substitution,in,[],1628404,,,1610612745,45,34,2022-10-29T02:46:32Z,2090000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M51.00S,2022-10-29T02:45:59.3Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,45,34,2022-10-29T02:46:32Z,2100000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M51.00S,2022-10-29T02:45:59.3Z,2,REGULAR,substitution,in,[],1629726,,,1610612745,45,34,2022-10-29T02:46:32Z,2110000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M41.00S,2022-10-29T02:46:47.7Z,2,REGULAR,3pt,Jump Shot,[],1629726,8.492115637319317,95.09803921568627,1610612745,45,34,2022-10-29T02:46:52Z,2120000,-225.0,27.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
214,PT07M38.00S,2022-10-29T02:46:50.7Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,45,34,2022-10-29T02:46:52Z,2130000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,213.0,3.0,3.0,0.0,,,,,,,,,,,,,,
215,PT07M33.00S,2022-10-29T02:46:55.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628404,73.53810775295663,82.59803921568627,1610612757,45,34,2022-10-29T02:47:05Z,2140000,163.0,196.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
216,PT07M31.00S,2022-10-29T02:46:57.9Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,45,34,2022-10-29T02:46:57Z,2150000,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,215.0,3.0,2.0,1.0,,,,,,,,,,,,,,
217,PT07M29.00S,2022-10-29T02:47:00.4Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,45,34,2022-10-29T02:47:10Z,2160000,,,0,,J. Nurkic lost ball TURNOVER (1 TO),"[203994, 1630256]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Tate,1630256.0,,,,,,,
218,PT07M29.00S,2022-10-29T02:47:00.4Z,2,REGULAR,steal,,[],1630256,,,1610612745,45,34,2022-10-29T02:47:02Z,2170000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M23.00S,2022-10-29T02:47:05.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630227,20.05584756898817,91.42156862745098,1610612745,45,37,2022-10-29T02:47:23Z,2180000,-207.0,136.0,1,left,D. Nix 24' 3PT running (9 PTS) (J. Tate 3 AST),"[1630227, 1630256]",1610612745.0,HOU,running,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,24.78,Made,,,,,9.0,J. Tate,1630256.0,3.0,,,,,,,,,,
221,PT07M03.00S,2022-10-29T02:47:25.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.33311432325887,23.774509803921568,1610612757,48,37,2022-10-29T02:47:29Z,2200000,-131.0,236.0,1,right,A. Simons 26' 3PT  (12 PTS) (J. Hart 2 AST),"[1629014, 1628404]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.98,Made,,,,,12.0,J. Hart,1628404.0,2.0,,,,,,,,,,
224,PT06M42.00S,2022-10-29T02:47:50.2Z,2,REGULAR,substitution,out,[],201569,,,1610612745,48,37,2022-10-29T02:48:01Z,2230000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M42.00S,2022-10-29T02:47:50.2Z,2,REGULAR,substitution,out,[],1630227,,,1610612745,48,37,2022-10-29T02:48:01Z,2240000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M42.00S,2022-10-29T02:47:50.2Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,48,37,2022-10-29T02:48:01Z,2250000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M42.00S,2022-10-29T02:47:50.2Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,48,37,2022-10-29T02:48:01Z,2260000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M38.00S,2022-10-29T02:48:14.1Z,2,REGULAR,3pt,Jump Shot,[],1630256,7.966491458607096,94.85294117647058,1610612745,48,37,2022-10-29T02:48:18Z,2270000,-224.0,22.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,22.54,Missed,,,,,,,,,,,,,,,,,,
229,PT06M36.00S,2022-10-29T02:48:16.1Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,48,37,2022-10-29T02:48:18Z,2280000,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,228.0,2.0,1.0,1.0,,,,,,,,,,,,,,
230,PT06M26.00S,2022-10-29T02:48:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.69448094612353,48.03921568627451,1610612757,50,37,2022-10-29T02:48:33Z,2290000,-10.0,-3.0,1,right,J. Grant driving Layup (4 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,4.0,,,,,,,,,,,,,
231,PT06M15.00S,2022-10-29T02:48:36.9Z,2,REGULAR,2pt,Jump Shot,[],1630224,10.988830486202366,17.647058823529413,1610612745,50,37,2022-10-29T02:48:40Z,2300000,162.0,51.0,1,left,MISS J. Green 16' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right,16.96,Missed,,,,,,,,,,,,,,,,,,
232,PT06M13.00S,2022-10-29T02:48:39.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,50,37,2022-10-29T02:48:39Z,2310000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right,,,231.0,4.0,3.0,1.0,,,,,,,,,,,,,,
233,PT06M12.00S,2022-10-29T02:48:41.5Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,50,37,2022-10-29T02:48:49Z,2320000,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 1630256]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Tate,1630256.0,,,,,,,
234,PT06M12.00S,2022-10-29T02:48:41.5Z,2,REGULAR,steal,,[],1630256,,,1610612745,50,37,2022-10-29T02:48:43Z,2330000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT06M07.00S,2022-10-29T02:48:44.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,16.770696452036795,95.83333333333334,1610612745,50,40,2022-10-29T02:48:53Z,2340000,-229.0,105.0,1,left,K. Porter Jr. 25' 3PT  (5 PTS) (J. Tate 4 AST),"[1629645, 1630256]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.21,Made,,,,,5.0,J. Tate,1630256.0,4.0,,,,,,,,,,
237,PT05M49.00S,2022-10-29T02:49:08.8Z,2,REGULAR,foul,personal,[],1629726,,,1610612757,50,40,2022-10-29T02:49:27Z,2360000,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 203924]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Grant,203924.0
239,PT05M49.00S,2022-10-29T02:49:12.2Z,2,REGULAR,substitution,out,[],203994,,,1610612757,50,40,2022-10-29T02:49:21Z,2380000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M49.00S,2022-10-29T02:49:12.2Z,2,REGULAR,substitution,out,[],1630256,,,1610612757,50,40,2022-10-29T02:49:21Z,2390000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M49.00S,2022-10-29T02:49:12.2Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,50,40,2022-10-29T02:49:21Z,2400000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M49.00S,2022-10-29T02:49:12.2Z,2,REGULAR,substitution,in,[],1631095,,,1610612757,50,40,2022-10-29T02:49:21Z,2410000,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M44.00S,2022-10-29T02:49:34.1Z,2,REGULAR,3pt,Jump Shot,[],1629014,67.36202365308804,37.5,1610612757,53,40,2022-10-29T02:49:38Z,2420000,-62.0,254.0,1,right,A. Simons 26' 3PT pullup (15 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,15.0,,,,,,,,,,,,,
244,PT05M29.00S,2022-10-29T02:49:49.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,8.754927726675426,39.705882352941174,1610612745,53,40,2022-10-29T02:49:56Z,2430000,51.0,30.0,1,left,MISS K. Porter Jr. turnaround Shot,[1629645],1610612745.0,HOU,turnaround,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
245,PT05M29.00S,2022-10-29T02:49:50.0Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,53,40,2022-10-29T02:49:50Z,2440000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:0),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,244.0,2.0,0.0,2.0,,,,,,,,,,,,,,
246,PT05M27.00S,2022-10-29T02:49:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,6.521024967148489,49.01960784313725,1610612745,53,42,2022-10-29T02:50:46Z,2450000,5.0,9.0,1,left,K. Porter Jr. Layup (7 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,7.0,,,,,,,,,,,,,
247,PT05M15.00S,2022-10-29T02:50:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.43166885676742,53.67647058823529,1610612757,55,42,2022-10-29T02:50:09Z,2460000,18.0,0.0,1,right,A. Simons driving Layup (17 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,17.0,,,,,,,,,,,,,
248,PT04M56.00S,2022-10-29T02:50:22.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,31.750985545335087,71.56862745098039,1610612745,55,42,2022-10-29T02:50:27Z,2470000,-108.0,246.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
249,PT04M55.00S,2022-10-29T02:50:23.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,55,42,2022-10-29T02:50:27Z,2480000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,248.0,,,,,,,,,,,,,,,,,
251,PT04M44.00S,2022-10-29T02:50:41.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,79.84559789750328,92.64705882352942,1610612757,58,42,2022-10-29T02:50:54Z,2500000,213.0,137.0,1,right,A. Simons 25' 3PT step back (20 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.34,Made,,,,,20.0,,,,,,,,,,,,,
252,PT04M24.00S,2022-10-29T02:51:01.5Z,2,REGULAR,3pt,Jump Shot,[],1630578,29.25427069645204,78.18627450980392,1610612745,58,45,2022-10-29T02:51:05Z,2510000,-141.0,222.0,1,left,A. Sengun 26' 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,26.34,Made,,,,,3.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,
254,PT04M10.00S,2022-10-29T02:51:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.03745072273325,49.754901960784316,1610612757,60,45,2022-10-29T02:51:21Z,2530000,-1.0,4.0,1,right,J. Hart cutting Layup (2 PTS) (A. Simons 2 AST),"[1628404, 1629014]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,2.0,A. Simons,1629014.0,2.0,,,,,,,,,,
256,PT04M10.00S,2022-10-29T02:51:18.0Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612757,60,45,2022-10-29T02:51:34Z,2550000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Hart 1 FT),"[1630578, 1628404]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Hart,1628404.0
258,PT04M10.00S,2022-10-29T02:51:34.8Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,60,45,2022-10-29T02:52:43Z,2570000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M10.00S,2022-10-29T02:51:34.8Z,2,REGULAR,substitution,in,[],1630553,,,1610612757,60,45,2022-10-29T02:52:43Z,2580000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M10.00S,2022-10-29T02:51:55.3Z,2,REGULAR,freethrow,1 of 1,[],1628404,,,1610612757,61,45,2022-10-29T02:51:55Z,2590000,,,0,,J. Hart Free Throw 1 of 1 (3 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
