actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT00M49.80S,2022-12-05T02:37:37.7Z,1,REGULAR,2pt,Jump Shot,[],1626167,20.45006570302234,54.166666666666664,1610612754,28,24,2022-12-05T02:37:43Z,1710000,False,-21.0,140.0,1,left,MISS M. Turner 14' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Center,14.12,Missed,,,,,,,,,,,,,,,,,,
172,PT00M48.20S,2022-12-05T02:37:39.3Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,28,24,2022-12-05T02:37:43Z,1720000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Center,,,,,,,,,171.0,4.0,4.0,0.0,,,,,,,,
173,PT00M30.00S,2022-12-05T02:37:58.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,63.81406044678055,40.19607843137255,1610612757,28,24,2022-12-05T02:38:03Z,1730000,False,-49.0,288.0,1,right,MISS A. Simons 29' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,29.17,Missed,,,,,,,,,,,,,,,,,,
174,PT00M27.40S,2022-12-05T02:38:00.8Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,28,24,2022-12-05T02:38:03Z,1740000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,173.0,3.0,3.0,0.0,,,,,,,,
175,PT00M05.50S,2022-12-05T02:38:22.7Z,1,REGULAR,3pt,Jump Shot,[],1629614,27.94021024967148,77.69607843137256,1610612754,28,24,2022-12-05T02:40:40Z,1750000,False,-138.0,210.0,1,left,MISS A. Nembhard 25' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
176,PT00M03.80S,2022-12-05T02:38:24.4Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612754,28,24,2022-12-05T02:40:40Z,1760000,False,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,175.0,4.0,3.0,1.0,,,,,,,,
177,PT00M01.80S,2022-12-05T02:38:32.6Z,1,REGULAR,foul,offensive,['inpenalty'],1629052,,,1610612754,28,24,2022-12-05T02:38:40Z,1770000,False,,,0,,O. Brissett charge offensive FOUL (1 PF),"[1629052, 1630570]",1610612754.0,IND,charge,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Watford,1630570.0
179,PT00M01.80S,2022-12-05T02:38:32.6Z,1,REGULAR,turnover,offensive foul,[],1629052,,,1610612754,28,24,2022-12-05T02:38:32Z,1790000,False,,,0,,O. Brissett offensive foul TURNOVER (1 TO),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,1.0,,,,,,
180,PT00M01.80S,2022-12-05T02:38:43.1Z,1,REGULAR,substitution,out,[],1627741,,,1610612757,28,24,2022-12-05T02:38:48Z,1800000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M01.80S,2022-12-05T02:38:43.1Z,1,REGULAR,substitution,in,[],1630174,,,1610612757,28,24,2022-12-05T02:38:48Z,1810000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M00.00S,2022-12-05T02:38:58.8Z,1,REGULAR,period,end,[],0,,,1610612757,28,24,2022-12-05T02:38:58Z,1820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-12-05T02:41:04.3Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612757,28,24,2022-12-05T02:41:32Z,1830000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-12-05T02:41:04.3Z,2,REGULAR,substitution,out,['startperiod'],1630174,,,1610612757,28,24,2022-12-05T02:41:32Z,1840000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-12-05T02:41:04.3Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,28,24,2022-12-05T02:41:32Z,1850000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-12-05T02:41:04.3Z,2,REGULAR,substitution,in,['startperiod'],1627741,,,1610612757,28,24,2022-12-05T02:41:32Z,1860000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-12-05T02:41:46.0Z,2,REGULAR,period,start,[],0,,,1610612754,28,24,2022-12-05T02:41:46Z,1870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M44.00S,2022-12-05T02:42:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,10.988830486202366,49.50980392156863,1610612754,28,24,2022-12-05T02:42:06Z,1880000,False,2.0,51.0,1,left,MISS B. Mathurin driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
189,PT11M40.00S,2022-12-05T02:42:05.8Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,28,24,2022-12-05T02:42:06Z,1890000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,
190,PT11M30.00S,2022-12-05T02:42:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,77.21747700394218,89.4607843137255,1610612757,28,24,2022-12-05T02:42:19Z,1900000,False,197.0,162.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
191,PT11M27.00S,2022-12-05T02:42:17.7Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,28,24,2022-12-05T02:42:19Z,1910000,False,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,190.0,5.0,4.0,1.0,,,,,,,,
192,PT11M22.00S,2022-12-05T02:42:22.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,32.933639947437584,50.73529411764706,1610612754,28,27,2022-12-05T02:42:31Z,1920000,False,-4.0,257.0,1,left,M. Turner 25' 3PT running (6 PTS) (A. Nembhard 3 AST),"[1626167, 1629614]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.71,Made,6.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
194,PT11M00.00S,2022-12-05T02:42:48.5Z,2,REGULAR,turnover,traveling,[],203994,,,1610612757,28,27,2022-12-05T02:42:55Z,1940000,False,,,0,,J. Nurkic traveling TURNOVER (1 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2715.0,1.0,,,,,,
195,PT11M00.00S,2022-12-05T02:42:52.3Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,28,27,2022-12-05T02:42:55Z,1950000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT11M00.00S,2022-12-05T02:42:52.3Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,28,27,2022-12-05T02:42:55Z,1960000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M47.00S,2022-12-05T02:43:19.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,6.1268068331143235,47.30392156862745,1610612754,28,27,2022-12-05T02:43:28Z,1970000,False,13.0,5.0,1,left,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,,
198,PT10M46.00S,2022-12-05T02:43:20.5Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,28,27,2022-12-05T02:43:28Z,1980000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,
199,PT10M41.00S,2022-12-05T02:43:25.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,90.3580814717477,95.09803921568627,1610612757,31,27,2022-12-05T02:43:33Z,1990000,False,225.0,38.0,1,right,S. Sharpe 3PT running (6 PTS) (T. Watford 2 AST),"[1631101, 1630570]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,22.87,Made,6.0,T. Watford,1630570.0,2.0,,,,,,,,,,,,,,
201,PT10M28.00S,2022-12-05T02:43:44.3Z,2,REGULAR,turnover,traveling,[],1626167,,,1610612754,31,27,2022-12-05T02:43:50Z,2010000,False,,,0,,M. Turner traveling TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,201638.0,1.0,,,,,,
202,PT10M17.00S,2022-12-05T02:44:03.8Z,2,REGULAR,turnover,lost ball,[],1631101,,,1610612757,31,27,2022-12-05T02:44:09Z,2020000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1630174]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,Nesmith,1630174.0,,,,
203,PT10M17.00S,2022-12-05T02:44:03.8Z,2,REGULAR,steal,,[],1630174,,,1610612754,31,27,2022-12-05T02:44:06Z,2030000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
204,PT10M13.00S,2022-12-05T02:44:07.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,7.30946123521682,49.754901960784316,1610612754,31,29,2022-12-05T02:44:13Z,2040000,False,1.0,16.0,1,left,A. Nesmith running Layup (4 PTS) (O. Brissett 1 AST),"[1630174, 1629052]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.62,Made,4.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,,,,
206,PT10M05.00S,2022-12-05T02:44:17.8Z,2,REGULAR,foul,personal,[],1626167,,,1610612757,31,29,2022-12-05T02:44:23Z,2060000,False,,,0,,M. Turner personal FOUL (1 PF),"[1626167, 1629014]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Simons,1629014.0
208,PT09M52.00S,2022-12-05T02:44:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,88.64980289093299,38.970588235294116,1610612757,31,29,2022-12-05T02:44:53Z,2080000,False,-55.0,54.0,1,right,MISS J. Winslow 7' driving floating Shot,[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,,
209,PT09M50.00S,2022-12-05T02:44:49.9Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,31,29,2022-12-05T02:44:53Z,2090000,False,,,0,,O. Brissett REBOUND (Off:0 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,
210,PT09M44.00S,2022-12-05T02:44:58.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,5.863994743758213,47.549019607843135,1610612754,31,31,2022-12-05T02:48:36Z,2100000,False,12.0,3.0,1,left,M. Turner Layup (8 PTS) (A. Nesmith 1 AST),"[1626167, 1630174]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.26,Made,8.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,,
212,PT09M44.00S,2022-12-05T02:45:00.8Z,2,REGULAR,foul,personal,['1freethrow'],203994,,,1610612754,31,31,2022-12-05T02:45:11Z,2120000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Turner 1 FT),"[203994, 1626167]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Turner,1626167.0
214,PT09M44.00S,2022-12-05T02:45:26.1Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,31,32,2022-12-05T02:45:26Z,2140000,False,,,0,,M. Turner Free Throw 1 of 1 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
215,PT09M30.00S,2022-12-05T02:45:41.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,93.64323258869908,51.470588235294116,1610612757,33,32,2022-12-05T02:46:17Z,2150000,False,7.0,7.0,1,right,J. Nurkic driving bank Hook (6 PTS) (A. Simons 2 AST),"[203994, 1629014]",1610612757.0,POR,driving bank,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.04,Made,6.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,
217,PT09M25.00S,2022-12-05T02:46:05.3Z,2,REGULAR,foul,personal,[],1631101,,,1610612754,33,32,2022-12-05T02:46:23Z,2170000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1629614]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2715.0,,,,1.0,0.0,Nembhard,1629614.0
219,PT09M16.00S,2022-12-05T02:46:23.0Z,2,REGULAR,3pt,Jump Shot,[],1630174,5.732588699080158,4.411764705882353,1610612754,33,32,2022-12-05T02:46:27Z,2190000,False,228.0,1.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
220,PT09M12.00S,2022-12-05T02:46:27.0Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,33,32,2022-12-05T02:46:27Z,2200000,False,,,0,,J. Winslow REBOUND (Off:3 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Right Corner 3,24+ Right,,,,,,,,,219.0,4.0,1.0,3.0,,,,,,,,
221,PT08M51.00S,2022-12-05T02:46:47.8Z,2,REGULAR,3pt,Jump Shot,[],1631101,77.4802890932983,89.95098039215686,1610612757,33,32,2022-12-05T02:46:52Z,2210000,False,200.0,159.0,1,right,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
222,PT08M49.00S,2022-12-05T02:46:49.8Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,33,32,2022-12-05T02:46:52Z,2220000,False,,,0,,B. Hield REBOUND (Off:1 Def:5),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,221.0,6.0,5.0,1.0,,,,,,,,
223,PT08M38.00S,2022-12-05T02:47:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629614,33.85348226018397,27.696078431372552,1610612754,33,35,2022-12-05T02:47:04Z,2230000,False,112.0,266.0,1,left,A. Nembhard 28' 3PT pullup (5 PTS) (O. Brissett 2 AST),"[1629614, 1629052]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,28.81,Made,5.0,O. Brissett,1629052.0,2.0,,,,,,,,,,,,,,
225,PT08M38.00S,2022-12-05T02:47:05.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,33,35,2022-12-05T02:47:05Z,2250000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,33,35,2022-12-05T02:49:59Z,2260000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,33,35,2022-12-05T02:49:59Z,2270000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,33,35,2022-12-05T02:49:59Z,2280000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,out,[],1629614,,,1610612757,33,35,2022-12-05T02:49:59Z,2290000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,out,[],1626167,,,1610612757,33,35,2022-12-05T02:49:59Z,2300000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,in,[],203081,,,1610612757,33,35,2022-12-05T02:49:59Z,2310000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,in,[],203924,,,1610612757,33,35,2022-12-05T02:49:59Z,2320000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,33,35,2022-12-05T02:49:59Z,2330000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,in,[],1630188,,,1610612757,33,35,2022-12-05T02:49:59Z,2340000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M38.00S,2022-12-05T02:49:28.5Z,2,REGULAR,substitution,in,[],201949,,,1610612757,33,35,2022-12-05T02:49:59Z,2350000,False,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M22.00S,2022-12-05T02:50:13.1Z,2,REGULAR,3pt,Jump Shot,[],203994,77.7431011826544,87.74509803921569,1610612757,36,35,2022-12-05T02:50:18Z,2360000,False,189.0,157.0,1,right,J. Nurkic 24' 3PT  (9 PTS) (J. Hart 1 AST),"[203994, 1628404]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,24.53,Made,9.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
238,PT07M57.00S,2022-12-05T02:50:38.6Z,2,REGULAR,2pt,Jump Shot,[],201949,23.209592641261498,73.0392156862745,1610612754,36,35,2022-12-05T02:50:45Z,2380000,False,-115.0,166.0,1,left,MISS J. Johnson 20' pullup bank Shot,[201949],1610612754.0,IND,pullup bank,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,20.18,Missed,,,,,,,,,,,,,,,,,,
239,PT07M54.00S,2022-12-05T02:50:41.6Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,36,35,2022-12-05T02:50:45Z,2390000,False,,,0,,J. Winslow REBOUND (Off:3 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,16-24 Left Center,,,,,,,,,238.0,5.0,2.0,3.0,,,,,,,,
240,PT07M43.00S,2022-12-05T02:50:52.5Z,2,REGULAR,3pt,Jump Shot,[],203081,76.2976346911958,13.480392156862745,1610612757,39,35,2022-12-05T02:50:57Z,2400000,False,-183.0,170.0,1,right,D. Lillard 24' 3PT step back (11 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,24.97,Made,11.0,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2022-12-05T02:51:05.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,39,35,2022-12-05T02:51:22Z,2410000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M34.00S,2022-12-05T02:53:28.4Z,2,REGULAR,substitution,out,[],201949,,,1610612754,39,35,2022-12-05T02:53:45Z,2420000,False,,,0,,SUB out: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M34.00S,2022-12-05T02:53:28.4Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,39,35,2022-12-05T02:53:45Z,2430000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M34.00S,2022-12-05T02:53:28.4Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,39,35,2022-12-05T02:54:20Z,2435000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M34.00S,2022-12-05T02:53:28.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,39,35,2022-12-05T02:54:20Z,2437500,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M25.00S,2022-12-05T02:54:06.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,33.196452036793694,82.84313725490196,1610612754,39,35,2022-12-05T02:54:12Z,2440000,False,-164.0,260.0,1,left,MISS B. Hield 30' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,30.71,Missed,,,,,,,,,,,,,,,,,,
245,PT07M23.00S,2022-12-05T02:54:08.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,39,35,2022-12-05T02:54:12Z,2450000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,244.0,,,,,,,,,,,
249,PT07M10.00S,2022-12-05T02:54:28.6Z,2,REGULAR,3pt,Jump Shot,[],203081,70.25295663600527,16.176470588235293,1610612757,39,35,2022-12-05T02:54:33Z,2470000,False,-169.0,227.0,1,right,MISS D. Lillard 28' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.31,Missed,,,,,,,,,,,,,,,,,,
250,PT07M06.00S,2022-12-05T02:54:32.6Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,39,35,2022-12-05T02:54:33Z,2480000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,
251,PT06M46.00S,2022-12-05T02:54:52.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,29.517082785808146,69.36274509803921,1610612754,39,35,2022-12-05T02:54:55Z,2490000,False,-97.0,225.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
252,PT06M44.00S,2022-12-05T02:54:54.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,39,35,2022-12-05T02:54:55Z,2500000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,,,
253,PT06M40.00S,2022-12-05T02:54:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,95.3515111695138,49.754901960784316,1610612757,41,35,2022-12-05T02:55:03Z,2510000,False,-1.0,-9.0,1,right,J. Hart running Layup (4 PTS) (J. Grant 1 AST),"[1628404, 203924]",1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.89,Made,4.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
255,PT06M31.00S,2022-12-05T02:55:15.3Z,2,REGULAR,foul,personal,[],203081,,,1610612754,41,35,2022-12-05T02:55:21Z,2530000,False,,,0,,D. Lillard personal FOUL (3 PF),"[203081, 1626167]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201638.0,,,,3.0,0.0,Turner,1626167.0
257,PT06M31.00S,2022-12-05T02:55:19.9Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,41,35,2022-12-05T02:55:26Z,2550000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
