actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT05M10.00S,2025-11-09T23:29:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.046649145860711,46.568627450980394,1610612753,23,12,2025-11-09T23:30:04Z,880000,False,17.0,14.0,1,left,MISS G. Bitadze cutting Layup,[1629048],1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.2,,,,,,,,,,,
89,PT05M07.00S,2025-11-09T23:30:02.8Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,23,12,2025-11-09T23:30:04Z,890000,False,,,0,,L. Garza REBOUND (Off:0 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,
90,PT04M59.00S,2025-11-09T23:30:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.40932982917214,48.28431372549019,1610612738,23,14,2025-11-09T23:30:18Z,900000,False,-9.0,28.0,1,right,J. Brown driving Layup (8 PTS) (A. Simons 1 AST),"[1627759, 1629014]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,2.96,A. Simons,1629014.0,1.0,,,,,,,,
91,PT04M40.00S,2025-11-09T23:30:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,20.05584756898817,54.166666666666664,1610612753,23,14,2025-11-09T23:30:34Z,910000,False,-21.0,136.0,1,left,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.76,,,,,,,,,,,
92,PT04M37.00S,2025-11-09T23:30:32.1Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,23,14,2025-11-09T23:30:34Z,920000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,
94,PT04M21.00S,2025-11-09T23:30:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,91.93495400788436,56.127450980392155,1610612738,23,16,2025-11-09T23:30:55Z,930000,False,31.0,23.0,1,right,D. White driving Layup (5 PTS) (L. Garza 1 AST),"[1628401, 1630568]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,3.85,L. Garza,1630568.0,1.0,,,,,,,,
96,PT03M59.00S,2025-11-09T23:31:10.6Z,1,REGULAR,3pt,Jump Shot,[],1631094,23.99802890932983,85.5392156862745,1610612753,23,16,2025-11-09T23:31:19Z,950000,False,-178.0,173.0,1,left,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.81,,,,,,,,,,,
97,PT03M59.00S,2025-11-09T23:31:10.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,23,16,2025-11-09T23:31:19Z,960000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,96.0,,,,,,,
98,PT03M59.00S,2025-11-09T23:31:19.0Z,1,REGULAR,foul,personal,[],1629048,,,1610612738,23,16,2025-11-09T23:31:28Z,970000,False,,,0,,G. Bitadze loose ball personal FOUL (1 PF),"[1629048, 1630568]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right Center,1162.0,1.0,0.0,Garza,1630568.0,,,,,,,,,,,,,,,
100,PT03M47.00S,2025-11-09T23:31:48.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630568,84.05059132720105,64.70588235294117,1610612738,23,18,2025-11-09T23:33:52Z,990000,False,74.0,97.0,1,right,L. Garza 12' floating Jump Shot (2 PTS) (A. Simons 2 AST),"[1630568, 1629014]",1610612738.0,BOS,floating,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,2.0,,12.2,A. Simons,1629014.0,2.0,,,,,,,,
102,PT03M34.00S,2025-11-09T23:32:00.4Z,1,REGULAR,3pt,Jump Shot,[],1641783,21.107095926412615,9.313725490196079,1610612753,26,18,2025-11-09T23:32:04Z,1010000,False,203.0,146.0,1,left,T. da Silva 25' 3PT  (5 PTS) (D. Bane 3 AST),"[1641783, 1630217]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,,25.03,D. Bane,1630217.0,3.0,,,,,,,,
105,PT03M14.00S,2025-11-09T23:32:42.3Z,1,REGULAR,3pt,Jump Shot,[],1630568,67.36202365308804,29.901960784313726,1610612738,26,18,2025-11-09T23:32:48Z,1040000,False,-100.0,254.0,1,right,MISS L. Garza 27' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.34,,,,,,,,,,,
106,PT03M08.00S,2025-11-09T23:32:48.3Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,26,18,2025-11-09T23:32:48Z,1050000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,
111,PT02M56.00S,2025-11-09T23:32:59.6Z,1,REGULAR,turnover,lost ball,[],1641710,,,1610612753,26,18,2025-11-09T23:33:07Z,1100000,False,,,0,,A. Black lost ball TURNOVER (1 TO),"[1641710, 1628401]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,White,1628401.0,,
112,PT02M56.00S,2025-11-09T23:32:59.6Z,1,REGULAR,steal,,[],1628401,,,1610612738,26,18,2025-11-09T23:33:01Z,1110000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
113,PT02M52.00S,2025-11-09T23:33:03.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629014,67.09921156373193,37.254901960784316,1610612738,26,21,2025-11-09T23:33:14Z,1120000,False,-64.0,257.0,1,right,A. Simons 26' 3PT running (6 PTS) (L. Garza 2 AST),"[1629014, 1630568]",1610612738.0,BOS,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,,26.46,L. Garza,1630568.0,2.0,,,,,,,,
115,PT02M52.00S,2025-11-09T23:33:10.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,26,21,2025-11-09T23:33:10Z,1140000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M52.00S,2025-11-09T23:34:16.9Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,26,21,2025-11-09T23:34:42Z,1150000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M52.00S,2025-11-09T23:34:16.9Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,26,21,2025-11-09T23:34:42Z,1160000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M52.00S,2025-11-09T23:34:16.9Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,26,21,2025-11-09T23:34:42Z,1170000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M52.00S,2025-11-09T23:34:16.9Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,26,21,2025-11-09T23:34:42Z,1180000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M52.00S,2025-11-09T23:34:16.9Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,26,21,2025-11-09T23:34:42Z,1190000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M52.00S,2025-11-09T23:34:16.9Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,26,21,2025-11-09T23:34:42Z,1200000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M52.00S,2025-11-09T23:34:56.4Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,26,21,2025-11-09T23:35:01Z,1210000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,
123,PT02M38.00S,2025-11-09T23:35:15.9Z,1,REGULAR,3pt,Jump Shot,[],1641710,26.231931668856767,18.627450980392158,1610612753,26,21,2025-11-09T23:35:21Z,1220000,False,157.0,194.0,1,left,MISS A. Black 24' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.96,,,,,,,,,,,
124,PT02M33.00S,2025-11-09T23:35:20.9Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,26,21,2025-11-09T23:35:21Z,1230000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,
125,PT02M27.00S,2025-11-09T23:35:25.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,67.49342969776609,29.901960784313726,1610612738,26,24,2025-11-09T23:41:36Z,1240000,False,-100.0,253.0,1,right,D. White 27' 3PT running pullup (8 PTS),[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,,27.23,,,,,,,,,,,
126,PT02M14.00S,2025-11-09T23:35:39.5Z,1,REGULAR,3pt,Jump Shot,[],1628976,11.908672798948752,96.07843137254902,1610612753,26,24,2025-11-09T23:35:43Z,1250000,False,-230.0,59.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.79,,,,,,,,,,,
127,PT02M11.00S,2025-11-09T23:35:42.5Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,26,24,2025-11-09T23:35:43Z,1260000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,126.0,3.0,3.0,0.0,,,,
128,PT02M02.00S,2025-11-09T23:35:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,82.21090670170827,62.254901960784316,1610612738,26,24,2025-11-09T23:35:54Z,1270000,False,61.0,115.0,1,right,MISS D. White 13' turnaround Shot,[1628401],1610612738.0,BOS,turnaround,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.01,,,,,,,,,,,
129,PT02M00.00S,2025-11-09T23:35:53.1Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,26,24,2025-11-09T23:35:54Z,1280000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,128.0,2.0,2.0,0.0,,,,
130,PT01M56.00S,2025-11-09T23:35:59.7Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612753,26,24,2025-11-09T23:44:51Z,1290000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Suggs 2 FT),"[1629014, 1630591]",1610612738.0,BOS,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
132,PT01M56.00S,2025-11-09T23:36:31.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630591,,,1610612753,27,24,2025-11-09T23:36:31Z,1310000,False,,,0,,J. Suggs Free Throw 1 of 2 (9 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
133,PT01M56.00S,2025-11-09T23:36:32.2Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,27,24,2025-11-09T23:36:39Z,1320000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M56.00S,2025-11-09T23:36:32.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612753,27,24,2025-11-09T23:36:39Z,1330000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M56.00S,2025-11-09T23:36:32.2Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,27,24,2025-11-09T23:36:39Z,1340000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M56.00S,2025-11-09T23:36:32.2Z,1,REGULAR,substitution,in,[],1641775,,,1610612753,27,24,2025-11-09T23:36:39Z,1350000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M56.00S,2025-11-09T23:36:56.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630591,,,1610612753,28,24,2025-11-09T23:36:56Z,1360000,False,,,0,,J. Suggs Free Throw 2 of 2 (10 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
138,PT01M40.00S,2025-11-09T23:37:13.1Z,1,REGULAR,3pt,Jump Shot,[],1629014,64.99671484888306,41.66666666666667,1610612738,28,24,2025-11-09T23:45:56Z,1370000,False,-42.0,277.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.96,,,,,,,,,,,
139,PT01M37.00S,2025-11-09T23:37:16.1Z,1,REGULAR,rebound,offensive,[],1641775,,,1610612738,28,24,2025-11-09T23:37:18Z,1380000,False,,,0,,J. Walsh REBOUND (Off:1 Def:0),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,138.0,1.0,0.0,1.0,,,,
140,PT01M35.00S,2025-11-09T23:37:18.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,73.01248357424441,84.80392156862744,1610612738,28,24,2025-11-09T23:37:22Z,1390000,False,174.0,201.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.6,,,,,,,,,,,
141,PT01M32.00S,2025-11-09T23:37:21.5Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,28,24,2025-11-09T23:37:22Z,1400000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,140.0,3.0,2.0,1.0,,,,
142,PT01M31.00S,2025-11-09T23:37:25.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612753,28,24,2025-11-09T23:37:39Z,1410000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Suggs 2 FT),"[1630573, 1630591]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
144,PT01M31.00S,2025-11-09T23:37:59.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630591,,,1610612753,29,24,2025-11-09T23:38:20Z,1430000,False,,,0,,J. Suggs Free Throw 1 of 2 (11 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
145,PT01M31.00S,2025-11-09T23:37:59.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630591,,,1610612753,29,24,2025-11-09T23:38:20Z,1440000,False,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
146,PT01M29.00S,2025-11-09T23:38:01.7Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,29,24,2025-11-09T23:38:20Z,1450000,False,,,0,,J. Walsh REBOUND (Off:1 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,145.0,2.0,1.0,1.0,,,,
147,PT01M10.00S,2025-11-09T23:38:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641775,90.88370565045992,56.372549019607845,1610612738,29,24,2025-11-09T23:38:43Z,1460000,False,32.0,33.0,1,right,MISS J. Walsh driving Layup,[1641775],1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.6,,,,,,,,,,,
148,PT01M08.00S,2025-11-09T23:38:40.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,29,24,2025-11-09T23:51:33Z,1470000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,147.0,2.0,1.0,1.0,,,,
149,PT01M04.00S,2025-11-09T23:38:44.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,12.959921156373195,95.58823529411765,1610612753,29,24,2025-11-09T23:38:55Z,1480000,False,-228.0,69.0,1,left,MISS F. Wagner running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.82,,,,,,,,,,,
150,PT00M58.30S,2025-11-09T23:38:50.4Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,29,24,2025-11-10T00:19:28Z,1490000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,149.0,1.0,0.0,1.0,,,,
151,PT00M55.40S,2025-11-09T23:38:54.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,7.440867279894875,53.18627450980392,1610612753,31,24,2025-11-09T23:38:59Z,1500000,False,-16.0,17.0,1,left,W. Carter Jr. Layup (7 PTS) (J. Suggs 1 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,2.36,J. Suggs,1630591.0,1.0,,,,,,,,
153,PT00M42.60S,2025-11-09T23:39:11.5Z,1,REGULAR,foul,personal,[],1630591,,,1610612738,31,24,2025-11-09T23:39:19Z,1520000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1630568]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Garza,1630568.0,,,,,,,,,,,,,,,
155,PT00M36.30S,2025-11-09T23:39:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.06636005256242,54.65686274509803,1610612738,31,26,2025-11-09T23:39:58Z,1540000,False,23.0,22.0,1,right,D. White driving Layup (10 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,3.21,,,,,,,,,,,
156,PT00M36.30S,2025-11-09T23:39:57.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641710,,,1610612738,31,26,2025-11-09T23:40:23Z,1550000,False,,,0,,A. Black shooting personal FOUL (1 PF) (White 1 FT),"[1641710, 1628401]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1627524.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
158,PT00M36.30S,2025-11-09T23:40:05.7Z,1,REGULAR,substitution,out,[],1630568,,,1610612738,31,26,2025-11-09T23:40:12Z,1570000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M36.30S,2025-11-09T23:40:05.7Z,1,REGULAR,substitution,in,[],1631169,,,1610612738,31,26,2025-11-09T23:40:12Z,1580000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M36.30S,2025-11-09T23:40:15.3Z,1,REGULAR,substitution,out,[],1628371,,,1610612738,31,26,2025-11-09T23:40:19Z,1590000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M36.30S,2025-11-09T23:40:15.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612738,31,26,2025-11-09T23:40:19Z,1600000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M36.30S,2025-11-09T23:40:40.9Z,1,REGULAR,freethrow,1 of 1,[],1628401,,,1610612738,31,27,2025-11-09T23:40:40Z,1610000,False,,,0,,D. White Free Throw 1 of 1 (11 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
163,PT00M31.10S,2025-11-09T23:40:49.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,5.206964520367937,51.225490196078425,1610612753,33,27,2025-11-09T23:40:59Z,1620000,False,-6.0,-4.0,1,left,A. Black alley-oop DUNK (2 PTS) (J. Suggs 2 AST),"[1641710, 1630591]",1610612753.0,ORL,alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,0.71,J. Suggs,1630591.0,2.0,,,,,,,,
165,PT00M21.10S,2025-11-09T23:41:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,91.93495400788436,56.86274509803921,1610612738,33,29,2025-11-09T23:41:16Z,1640000,False,34.0,23.0,1,right,A. Simons driving floating bank Jump Shot (8 PTS) (J. Minott 1 AST),"[1629014, 1631169]",1610612738.0,BOS,driving floating bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,4.15,J. Minott,1631169.0,1.0,,,,,,,,
167,PT00M21.10S,2025-11-09T23:41:11.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628976,,,1610612738,33,29,2025-11-09T23:41:29Z,1660000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Simons 1 FT),"[1628976, 1629014]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,202901.0,1.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,
169,PT00M21.10S,2025-11-09T23:41:30.1Z,1,REGULAR,freethrow,1 of 1,[],1629014,,,1610612738,33,30,2025-11-09T23:41:30Z,1680000,False,,,0,,A. Simons Free Throw 1 of 1 (9 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
170,PT00M04.20S,2025-11-09T23:41:50.1Z,1,REGULAR,3pt,Jump Shot,[],1630591,31.882391590013142,34.068627450980394,1610612753,33,30,2025-11-09T23:41:55Z,1690000,False,80.0,247.0,1,left,MISS J. Suggs 25' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.97,,,,,,,,,,,
171,PT00M00.70S,2025-11-09T23:41:53.6Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,33,30,2025-11-09T23:41:53Z,1700000,False,,,0,,J. Walsh REBOUND (Off:1 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,170.0,3.0,2.0,1.0,,,,
172,PT00M00.00S,2025-11-09T23:41:56.1Z,1,REGULAR,heave,,[],0,,,1610612738,33,30,2025-11-09T23:43:50Z,1710000,False,,,0,,BOS Heave,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,29.17,,,,,,,,,,,
173,PT00M00.00S,2025-11-09T23:41:56.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,33,30,2025-11-09T23:43:36Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,172.0,,,,,,,
174,PT00M00.00S,2025-11-09T23:42:01.9Z,1,REGULAR,period,end,[],0,,,1610612738,33,30,2025-11-09T23:42:01Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,out,['startperiod'],1630591,,,1610612738,33,30,2025-11-09T23:44:21Z,1740000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612738,33,30,2025-11-09T23:44:21Z,1750000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,out,['startperiod'],1631169,,,1610612738,33,30,2025-11-09T23:44:21Z,1760000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
