actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
88,PT05M57.00S,2025-11-22T22:27:00.6Z,1,REGULAR,foul,offensive,[],1626157,,,1610612752,12,15,2025-11-22T22:32:22Z,860000,False,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 1630591]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202026.0,1.0,0.0,Suggs,1630591.0,,,,,,
90,PT05M57.00S,2025-11-22T22:27:00.6Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,12,15,2025-11-22T22:27:00Z,880000,False,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202026.0,,,,,1.0,,,,,
91,PT05M33.00S,2025-11-22T22:27:39.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641783,14.011169513797633,61.274509803921575,1610612753,12,15,2025-11-22T22:33:35Z,890000,False,-56.0,79.0,1,left,MISS T. da Silva 9' fadeaway bank Shot,[1641783],1610612753.0,ORL,fadeaway bank,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Left,9.72,Missed,,,,,,,,,,,,,,,,,,
92,PT05M29.00S,2025-11-22T22:27:43.9Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,12,15,2025-11-22T22:27:54Z,900000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Left,,,,91.0,1.0,0.0,1.0,,,,,,,,,,,,,
93,PT05M28.00S,2025-11-22T22:27:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630532,8.229303547963205,53.18627450980392,1610612753,14,15,2025-11-22T22:28:00Z,910000,False,-16.0,25.0,1,left,F. Wagner driving Layup (7 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.95,Made,7.0,,,,,,,,,,,,,,,,,
95,PT05M16.00S,2025-11-22T22:27:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,85.62746386333771,52.69607843137255,1610612752,14,15,2025-11-22T22:34:57Z,930000,False,13.0,83.0,1,right,MISS K. Towns 8' driving floating Shot,[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,8.37,Missed,,,,,,,,,,,,,,,,,,
96,PT05M16.00S,2025-11-22T22:27:57.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,14,15,2025-11-22T22:28:02Z,940000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,95.0,2.0,2.0,0.0,,,,,,,,,,,,,
97,PT05M10.00S,2025-11-22T22:28:03.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,32.670827858081466,46.32352941176471,1610612753,17,15,2025-11-22T22:39:09Z,950000,False,18.0,255.0,1,left,F. Wagner 25' 3PT running pullup (10 PTS),[1630532],1610612753.0,ORL,running pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.53,Made,10.0,,,,,,,,,,,,,,,,,
98,PT04M45.00S,2025-11-22T22:28:28.5Z,1,REGULAR,3pt,Jump Shot,[],1628404,75.1149802890933,86.51960784313727,1610612752,17,15,2025-11-22T22:28:32Z,960000,False,183.0,181.0,1,right,MISS J. Hart 25' pullup 3PT,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
99,PT04M42.00S,2025-11-22T22:28:31.5Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,17,15,2025-11-22T22:28:32Z,970000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,98.0,2.0,1.0,1.0,,,,,,,,,,,,,
100,PT04M39.00S,2025-11-22T22:28:35.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642885,,,1610612753,17,15,2025-11-22T22:28:48Z,980000,False,,,0,,M. Diawara shooting personal FOUL (1 PF) (Wagner 2 FT),"[1642885, 1630532]",1610612752.0,NYK,shooting,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,,,,,200834.0,1.0,0.0,Wagner,1630532.0,,,,,,
102,PT04M39.00S,2025-11-22T22:29:08.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630532,,,1610612753,18,15,2025-11-22T22:36:53Z,1000000,False,,,0,,F. Wagner Free Throw 1 of 2 (11 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
103,PT04M39.00S,2025-11-22T22:29:08.9Z,1,REGULAR,substitution,out,[],1642885,,,1610612753,18,15,2025-11-22T22:29:15Z,1010000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M39.00S,2025-11-22T22:29:08.9Z,1,REGULAR,substitution,in,[],1628969,,,1610612753,18,15,2025-11-22T22:29:15Z,1020000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M39.00S,2025-11-22T22:29:08.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630532,,,1610612753,19,15,2025-11-22T22:36:53Z,1030000,False,,,0,,F. Wagner Free Throw 2 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
106,PT04M25.00S,2025-11-22T22:29:46.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,68.28186596583443,72.79411764705883,1610612752,19,15,2025-11-22T22:29:53Z,1040000,False,114.0,246.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
107,PT04M22.00S,2025-11-22T22:29:49.5Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,19,15,2025-11-22T22:29:53Z,1050000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,,,
108,PT04M19.00S,2025-11-22T22:29:53.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,30.56833114323259,24.509803921568626,1610612753,19,15,2025-11-23T01:46:55Z,1060000,False,127.0,235.0,1,left,MISS J. Suggs 26' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
109,PT04M14.00S,2025-11-22T22:29:58.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,19,15,2025-11-22T22:30:01Z,1070000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT04M04.00S,2025-11-22T22:30:08.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,88.38699080157687,61.51960784313726,1610612752,19,17,2025-11-22T22:38:08Z,1080000,False,58.0,57.0,1,right,J. Hart 8' driving floating bank Jump Shot (2 PTS) (J. Clarkson 1 AST),"[1628404, 203903]",1610612752.0,NYK,driving floating bank,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,8.08,Made,2.0,,,,,,,,,,,,,J. Clarkson,203903.0,1.0,,
113,PT03M46.00S,2025-11-22T22:30:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641710,8.886333771353483,59.80392156862745,1610612753,19,17,2025-11-22T22:38:29Z,1110000,False,-49.0,31.0,1,left,MISS A. Black driving Hook,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
114,PT03M43.00S,2025-11-22T22:30:39.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,19,17,2025-11-22T22:30:44Z,1120000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,113.0,2.0,1.0,1.0,,,,,,,,,,,,,
115,PT03M41.00S,2025-11-22T22:30:43.1Z,1,REGULAR,turnover,traveling,[],203903,,,1610612752,19,17,2025-11-22T22:30:51Z,1130000,False,,,0,,J. Clarkson traveling TURNOVER (2 TO),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202026.0,,,,,2.0,,,,,
116,PT03M41.00S,2025-11-22T22:30:50.7Z,1,REGULAR,substitution,out,[],1626157,,,1610612753,19,17,2025-11-22T22:30:55Z,1140000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M41.00S,2025-11-22T22:30:50.7Z,1,REGULAR,substitution,in,[],1629011,,,1610612753,19,17,2025-11-22T22:30:55Z,1150000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M28.00S,2025-11-22T22:31:16.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629048,6.521024967148489,57.84313725490197,1610612753,21,17,2025-11-22T22:31:27Z,1160000,False,-39.0,9.0,1,left,G. Bitadze bank Hook (2 PTS) (F. Wagner 2 AST),"[1629048, 1630532]",1610612753.0,ORL,bank,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,4.02,Made,2.0,,,,,,,,,,,,,F. Wagner,1630532.0,2.0,,
120,PT03M01.00S,2025-11-22T22:31:42.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,84.70762155059133,94.85294117647058,1610612752,21,20,2025-11-22T22:40:31Z,1180000,False,224.0,91.0,1,right,M. Bridges 24' 3PT  (9 PTS) (J. Brunson 1 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right,24.21,Made,9.0,,,,,,,,,,,,,J. Brunson,1628973.0,1.0,,
122,PT02M43.00S,2025-11-22T22:31:59.9Z,1,REGULAR,2pt,Jump Shot,[],1630591,20.45006570302234,62.254901960784316,1610612753,23,20,2025-11-22T22:32:05Z,1200000,False,-61.0,140.0,1,left,J. Suggs 15' pullup Jump Shot (4 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Center,15.26,Made,4.0,,,,,,,,,,,,,,,,,
123,PT02M31.00S,2025-11-22T22:32:11.8Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.33311432325887,74.26470588235294,1610612752,23,23,2025-11-22T22:41:44Z,1210000,False,121.0,236.0,1,right,J. Brunson 26' 3PT step back (12 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,26.52,Made,12.0,,,,,,,,,,,,,,,,,
124,PT02M29.00S,2025-11-22T22:32:21.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,23,23,2025-11-22T22:32:21Z,1220000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,23,23,2025-11-22T22:35:04Z,1230000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,23,23,2025-11-22T22:35:04Z,1240000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,23,23,2025-11-22T22:35:04Z,1250000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,23,23,2025-11-22T22:35:04Z,1260000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,out,[],203903,,,1610612753,23,23,2025-11-22T22:35:04Z,1270000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,23,23,2025-11-22T22:35:04Z,1280000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,23,23,2025-11-22T22:35:04Z,1290000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,in,[],1626145,,,1610612753,23,23,2025-11-22T22:35:04Z,1300000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,23,23,2025-11-22T22:35:04Z,1310000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M29.00S,2025-11-22T22:34:17.6Z,1,REGULAR,substitution,in,[],1627824,,,1610612753,23,23,2025-11-22T22:35:04Z,1320000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M20.00S,2025-11-22T22:35:31.3Z,1,REGULAR,foul,offensive,[],1628976,,,1610612753,23,23,2025-11-22T23:20:22Z,1330000,False,,,0,,W. Carter Jr. offensive FOUL (1 PF),"[1628976, 1628973]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,200834.0,1.0,0.0,Brunson,1628973.0,,,,,,
137,PT02M20.00S,2025-11-22T22:35:31.3Z,1,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,23,23,2025-11-22T22:35:31Z,1350000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,200834.0,,,,,2.0,,,,,
138,PT02M10.00S,2025-11-22T22:35:55.7Z,1,REGULAR,foul,personal,[],1641710,,,1610612752,23,23,2025-11-22T22:36:03Z,1360000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1628973]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,202026.0,1.0,0.0,Brunson,1628973.0,,,,,,
140,PT02M03.00S,2025-11-22T22:36:23.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,91.93495400788436,53.92156862745098,1610612752,23,25,2025-11-22T22:36:31Z,1380000,False,20.0,23.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (J. Brunson 2 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,3.04,Made,2.0,,,,,,,,,,,,,J. Brunson,1628973.0,2.0,,
142,PT01M39.00S,2025-11-22T22:36:46.3Z,1,REGULAR,2pt,Jump Shot,[],1630217,6.389618922470433,28.186274509803923,1610612753,25,25,2025-11-22T22:36:59Z,1400000,False,109.0,8.0,1,left,D. Bane 10' pullup Jump Shot (5 PTS),[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,10.94,Made,5.0,,,,,,,,,,,,,,,,,
144,PT01M24.00S,2025-11-22T22:37:01.5Z,1,REGULAR,3pt,Jump Shot,[],1628973,70.51576872536137,18.38235294117647,1610612752,25,25,2025-11-22T22:37:35Z,1420000,False,-158.0,225.0,1,right,MISS J. Brunson 27' step back 3PT - blocked,"[1628973, 1641710]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.47,Missed,,,,,,Black,1641710.0,,,,,,,,,,,
145,PT01M24.00S,2025-11-22T22:37:01.5Z,1,REGULAR,block,,[],1641710,,,1610612752,25,25,2025-11-22T22:37:05Z,1430000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
146,PT01M20.00S,2025-11-22T22:37:05.5Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612753,25,25,2025-11-22T22:37:19Z,1440000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,
147,PT01M20.00S,2025-11-22T22:37:08.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612753,25,25,2025-11-22T22:37:38Z,1450000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Black 2 FT),"[1628404, 1641710]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,200834.0,1.0,0.0,Black,1641710.0,,,,,,
149,PT01M20.00S,2025-11-22T22:37:43.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,25,25,2025-11-22T22:38:07Z,1470000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT01M20.00S,2025-11-22T22:37:43.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,25,25,2025-11-22T22:38:07Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,
151,PT01M20.00S,2025-11-22T22:37:43.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,25,25,2025-11-22T22:38:07Z,1490000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT01M17.00S,2025-11-22T22:37:46.7Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,25,25,2025-11-22T22:38:07Z,1500000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,151.0,3.0,2.0,1.0,,,,,,,,,,,,,
153,PT01M01.00S,2025-11-22T22:38:24.0Z,1,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612752,25,25,2025-11-22T22:38:42Z,1510000,False,,,0,,J. Isaac shooting personal FOUL (1 PF) (Brunson 2 FT),"[1628371, 1628973]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628954.0,1.0,0.0,Brunson,1628973.0,,,,,,
155,PT01M01.00S,2025-11-22T22:38:53.5Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,25,26,2025-11-22T22:38:53Z,1530000,False,,,0,,J. Brunson Free Throw 1 of 2 (13 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
156,PT01M01.00S,2025-11-22T22:39:23.8Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,25,27,2025-11-22T22:39:23Z,1540000,False,,,0,,J. Brunson Free Throw 2 of 2 (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
157,PT00M48.70S,2025-11-22T22:39:48.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612753,25,27,2025-11-22T22:40:03Z,1550000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Bane 2 FT),"[1627824, 1630217]",1610612752.0,NYK,shooting,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,200834.0,1.0,0.0,Bane,1630217.0,,,,,,
159,PT00M48.70S,2025-11-22T22:40:14.9Z,1,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,26,27,2025-11-22T22:40:14Z,1570000,False,,,0,,D. Bane Free Throw 1 of 2 (6 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
160,PT00M48.70S,2025-11-22T22:40:31.6Z,1,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,27,27,2025-11-22T22:40:31Z,1580000,False,,,0,,D. Bane Free Throw 2 of 2 (7 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
161,PT00M29.40S,2025-11-22T22:40:52.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,86.02168199737189,64.2156862745098,1610612752,27,29,2025-11-22T22:40:59Z,1590000,False,71.0,79.0,1,right,M. Robinson 10' alley-oop DUNK (4 PTS) (J. Brunson 3 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,10.62,Made,4.0,,,,,,,,,,,,,J. Brunson,1628973.0,3.0,,
163,PT00M06.30S,2025-11-22T22:41:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,12.434296977660972,62.745098039215684,1610612753,27,29,2025-11-22T22:41:46Z,1610000,False,-64.0,64.0,1,left,MISS D. Bane 9' driving floating bank Shot,[1630217],1610612753.0,ORL,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,9.06,Missed,,,,,,,,,,,,,,,,,,
164,PT00M05.20S,2025-11-22T22:41:20.2Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,27,29,2025-11-22T22:41:46Z,1620000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,163.0,2.0,1.0,1.0,,,,,,,,,,,,,
165,PT00M05.20S,2025-11-22T22:41:25.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612753,27,29,2025-11-22T22:45:38Z,1630000,False,,,0,,J. Hart personal FOUL (2 PF) (Carter Jr. 2 FT),"[1628404, 1628976]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1628954.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,
167,PT00M05.20S,2025-11-22T22:41:55.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,28,29,2025-11-22T22:41:55Z,1650000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
168,PT00M05.20S,2025-11-22T22:41:59.0Z,1,REGULAR,substitution,out,[],1626145,,,1610612753,28,29,2025-11-22T22:42:11Z,1660000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M05.20S,2025-11-22T22:41:59.0Z,1,REGULAR,substitution,out,[],1629011,,,1610612753,28,29,2025-11-22T22:42:11Z,1670000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M05.20S,2025-11-22T22:41:59.0Z,1,REGULAR,substitution,out,[],1627824,,,1610612753,28,29,2025-11-22T22:42:11Z,1680000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M05.20S,2025-11-22T22:41:59.0Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,28,29,2025-11-22T22:42:11Z,1690000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M05.20S,2025-11-22T22:41:59.0Z,1,REGULAR,substitution,in,[],1626157,,,1610612753,28,29,2025-11-22T22:42:11Z,1700000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M05.20S,2025-11-22T22:41:59.0Z,1,REGULAR,substitution,in,[],203903,,,1610612753,28,29,2025-11-22T22:42:11Z,1710000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M05.20S,2025-11-22T22:41:55.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,28,29,2025-11-22T22:42:59Z,1720000,False,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
