actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
83,PT05M16.00S,2025-12-02T00:55:45.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,6.389618922470433,50.49019607843137,1610612741,11,16,2025-12-02T01:00:45Z,830000,False,-2.0,8.0,1,left,MISS A. Dosunmu running Layup - blocked,"[1630245, 1629048]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,Bitadze,1629048.0,,,,
84,PT05M16.00S,2025-12-02T00:55:45.5Z,1,REGULAR,block,,[],1629048,,,1610612741,11,16,2025-12-02T00:55:48Z,840000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M16.00S,2025-12-02T00:55:45.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,11,16,2025-12-02T01:00:45Z,850000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,83.0,,,
87,PT05M05.00S,2025-12-02T00:56:03.1Z,1,REGULAR,3pt,Jump Shot,[],1630591,66.83639947437582,38.48039215686275,1610612753,11,16,2025-12-02T01:01:58Z,870000,False,-58.0,259.0,1,right,MISS J. Suggs 26' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2025-12-02T00:56:09.1Z,1,REGULAR,rebound,offensive,[],1641710,,,1610612753,11,16,2025-12-02T01:21:33Z,880000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,87.0,2.0,1.0,1.0
210,PT04M58.00S,2025-12-02T00:56:07.4Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,11,16,2025-12-02T01:21:54Z,885000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1630581]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,,
211,PT04M58.00S,2025-12-02T00:56:07.4Z,1,REGULAR,steal,,[],1630581,,,1610612741,11,16,2025-12-02T01:21:54Z,887500,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
89,PT04M56.00S,2025-12-02T00:56:11.7Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612741,11,16,2025-12-02T00:56:15Z,890000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1630532]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,Wagner,1630532.0,,,,,,
90,PT04M56.00S,2025-12-02T00:56:11.7Z,1,REGULAR,steal,,[],1630532,,,1610612753,11,16,2025-12-02T00:56:13Z,900000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
91,PT04M54.00S,2025-12-02T00:56:16.6Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612753,11,16,2025-12-02T00:56:28Z,910000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Black 2 FT),"[202696, 1641710]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Black,1641710.0,,,,,,,,,
93,PT04M54.00S,2025-12-02T00:56:41.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641710,,,1610612753,12,16,2025-12-02T00:56:41Z,930000,False,,,0,,A. Black Free Throw 1 of 2 (1 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
94,PT04M54.00S,2025-12-02T00:56:42.5Z,1,REGULAR,substitution,out,[],1641824,,,1610612753,12,16,2025-12-02T00:56:49Z,940000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M54.00S,2025-12-02T00:56:42.5Z,1,REGULAR,substitution,in,[],1630172,,,1610612753,12,16,2025-12-02T00:56:49Z,950000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M54.00S,2025-12-02T00:57:01.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641710,,,1610612753,13,16,2025-12-02T00:57:01Z,960000,False,,,0,,A. Black Free Throw 2 of 2 (2 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
97,PT04M39.00S,2025-12-02T00:57:16.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.748357424441524,37.745098039215684,1610612741,13,18,2025-12-02T00:57:21Z,970000,False,61.0,77.0,1,left,N. Vučević 9' Jump Shot (7 PTS) (J. Giddey 4 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,9.82,Made,7.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
99,PT04M25.00S,2025-12-02T00:57:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,90.88370565045992,56.86274509803921,1610612753,13,18,2025-12-02T00:57:46Z,990000,False,34.0,33.0,1,right,MISS G. Bitadze cutting Layup,[1629048],1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,,,,,,,,,,,,,,,,,,
100,PT04M22.00S,2025-12-02T00:57:34.4Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,13,18,2025-12-02T00:57:35Z,1000000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,99.0,1.0,1.0,0.0
101,PT04M09.00S,2025-12-02T00:57:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630172,33.065045992115635,49.50980392156863,1610612741,13,21,2025-12-02T00:57:52Z,1010000,False,2.0,258.0,1,left,P. Williams 25' 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1630172, 1630245]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,25.83,Made,3.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
103,PT03M54.00S,2025-12-02T00:58:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,87.20433639947439,52.69607843137255,1610612753,15,21,2025-12-02T01:03:22Z,1030000,False,13.0,68.0,1,right,F. Wagner 6' driving floating Jump Shot (9 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,9.0,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2025-12-02T00:58:20.6Z,1,REGULAR,3pt,Jump Shot,[],1630200,6.521024967148489,4.411764705882353,1610612741,15,21,2025-12-02T00:58:24Z,1040000,False,228.0,9.0,1,left,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
105,PT03M31.00S,2025-12-02T00:58:24.6Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,15,21,2025-12-02T00:58:24Z,1050000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,104.0,2.0,2.0,0.0
106,PT03M22.00S,2025-12-02T00:58:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630591,70.25295663600527,72.54901960784314,1610612753,18,21,2025-12-02T00:58:39Z,1060000,False,113.0,227.0,1,right,J. Suggs 25' 3PT step back (3 PTS) (G. Bitadze 1 AST),"[1630591, 1629048]",1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.35,Made,3.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
108,PT03M16.00S,2025-12-02T00:58:39.4Z,1,REGULAR,3pt,Jump Shot,[],1630245,7.046649145860711,4.411764705882353,1610612741,18,24,2025-12-02T00:58:43Z,1080000,False,228.0,14.0,1,left,A. Dosunmu 3PT  (6 PTS) (T. Jones 1 AST),"[1630245, 1630200]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.83,Made,6.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
110,PT02M56.00S,2025-12-02T00:58:58.9Z,1,REGULAR,2pt,Jump Shot,[],1630591,87.99277266754271,66.17647058823529,1610612753,20,24,2025-12-02T00:59:03Z,1100000,False,81.0,60.0,1,right,J. Suggs 10' driving floating Jump Shot (5 PTS) (G. Bitadze 2 AST),"[1630591, 1629048]",1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,10.1,Made,5.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,,,,,
112,PT02M35.00S,2025-12-02T00:59:20.7Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612741,20,24,2025-12-02T00:59:25Z,1120000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1630591]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,Suggs,1630591.0,,,,,,
113,PT02M35.00S,2025-12-02T00:59:20.7Z,1,REGULAR,steal,,[],1630591,,,1610612753,20,24,2025-12-02T00:59:23Z,1130000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
114,PT02M28.00S,2025-12-02T00:59:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,92.19776609724047,52.94117647058824,1610612753,22,24,2025-12-02T01:08:53Z,1140000,False,15.0,21.0,1,right,F. Wagner driving Layup (11 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.55,Made,11.0,,,,,,,,,,,,,,,,,
115,PT02M28.00S,2025-12-02T00:59:36.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,22,24,2025-12-02T00:59:36Z,1150000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,out,[],1630591,,,1610612741,22,24,2025-12-02T01:02:29Z,1160000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,out,[],1641783,,,1610612741,22,24,2025-12-02T01:02:29Z,1170000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,22,24,2025-12-02T01:02:29Z,1180000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,out,[],202696,,,1610612741,22,24,2025-12-02T01:02:29Z,1190000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,22,24,2025-12-02T01:02:29Z,1200000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,in,[],1626145,,,1610612741,22,24,2025-12-02T01:02:29Z,1210000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,in,[],1630217,,,1610612741,22,24,2025-12-02T01:02:29Z,1220000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,in,[],1642950,,,1610612741,22,24,2025-12-02T01:02:29Z,1230000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,in,[],1628989,,,1610612741,22,24,2025-12-02T01:02:29Z,1240000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M28.00S,2025-12-02T01:00:56.1Z,1,REGULAR,substitution,in,[],1641801,,,1610612741,22,24,2025-12-02T01:02:29Z,1250000,False,,,0,,SUB in: E. Miller,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M14.00S,2025-12-02T01:03:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642950,6.915243101182654,56.86274509803921,1610612741,22,24,2025-12-02T01:03:21Z,1260000,False,-34.0,13.0,1,left,MISS L. Olbrich driving Layup - blocked,"[1642950, 1629048]",1610612741.0,CHI,driving,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,Bitadze,1629048.0,,,,
127,PT02M14.00S,2025-12-02T01:03:15.5Z,1,REGULAR,block,,[],1629048,,,1610612741,22,24,2025-12-02T01:03:18Z,1270000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M14.00S,2025-12-02T01:03:15.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,22,24,2025-12-02T01:03:21Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,126.0,,,
130,PT02M14.00S,2025-12-02T01:03:26.5Z,1,REGULAR,substitution,out,[],1630532,,,1610612741,22,24,2025-12-02T01:03:33Z,1300000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M14.00S,2025-12-02T01:03:26.5Z,1,REGULAR,substitution,out,[],1629048,,,1610612741,22,24,2025-12-02T01:03:33Z,1310000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M14.00S,2025-12-02T01:03:26.5Z,1,REGULAR,substitution,in,[],1628371,,,1610612741,22,24,2025-12-02T01:03:33Z,1320000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M14.00S,2025-12-02T01:03:26.5Z,1,REGULAR,substitution,in,[],1628976,,,1610612741,22,24,2025-12-02T01:03:33Z,1330000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M07.00S,2025-12-02T01:03:47.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628989,16.770696452036795,69.6078431372549,1610612741,22,24,2025-12-02T01:03:52Z,1340000,False,-98.0,105.0,1,left,MISS K. Huerter 14' driving floating Shot,[1628989],1610612741.0,CHI,driving floating,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,14.37,Missed,,,,,,,,,,,,,,,,,,
135,PT02M03.00S,2025-12-02T01:03:50.6Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,22,24,2025-12-02T01:03:50Z,1350000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,134.0,1.0,1.0,0.0
137,PT01M57.00S,2025-12-02T01:04:07.1Z,1,REGULAR,substitution,out,[],1628989,,,1610612753,22,24,2025-12-02T01:04:37Z,1370000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M57.00S,2025-12-02T01:04:07.1Z,1,REGULAR,substitution,in,[],1628975,,,1610612753,22,24,2025-12-02T01:04:37Z,1380000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M55.00S,2025-12-02T01:05:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1642950,,,1610612753,22,24,2025-12-02T01:05:17Z,1400000,False,,,0,,L. Olbrich shooting personal FOUL (1 PF) (Bane 2 FT),"[1642950, 1630217]",1610612741.0,CHI,shooting,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
142,PT01M55.00S,2025-12-02T01:05:27.3Z,1,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,23,24,2025-12-02T01:05:27Z,1420000,False,,,0,,D. Bane Free Throw 1 of 2 (1 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
143,PT01M55.00S,2025-12-02T01:05:43.9Z,1,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,24,24,2025-12-02T01:05:43Z,1430000,False,,,0,,D. Bane Free Throw 2 of 2 (2 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
144,PT01M41.00S,2025-12-02T01:05:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,17.16491458607096,51.9607843137255,1610612741,24,24,2025-12-02T01:06:03Z,1440000,False,-10.0,109.0,1,left,MISS T. Jones 10' driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.93,Missed,,,,,,,,,,,,,,,,,,
145,PT01M38.00S,2025-12-02T01:06:01.9Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,24,24,2025-12-02T01:06:03Z,1450000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,144.0,1.0,1.0,0.0
146,PT01M24.00S,2025-12-02T01:06:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.93495400788436,54.166666666666664,1610612753,26,24,2025-12-02T01:06:22Z,1460000,False,21.0,23.0,1,right,D. Bane driving Layup (4 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.12,Made,4.0,,,,,,,,,,,,,,,,,
147,PT01M10.00S,2025-12-02T01:06:31.3Z,1,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612741,26,24,2025-12-02T01:06:37Z,1470000,False,,,0,,J. Carter bad pass out-of-bounds TURNOVER (1 TO),[1628975],1610612741.0,CHI,bad pass,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,,,,,1.0,,,,,,,,
148,PT00M55.10S,2025-12-02T01:06:57.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641710,83.78777923784494,41.17647058823529,1610612753,26,24,2025-12-02T01:07:01Z,1480000,False,-44.0,100.0,1,right,MISS A. Black 10' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,10.92,Missed,,,,,,,,,,,,,,,,,,
149,PT00M51.70S,2025-12-02T01:07:00.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,26,24,2025-12-02T01:07:01Z,1490000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,148.0,1.0,1.0,0.0
150,PT00M31.60S,2025-12-02T01:07:21.1Z,1,REGULAR,3pt,Jump Shot,[],1641801,17.0335085413929,5.392156862745098,1610612741,26,24,2025-12-02T01:07:26Z,1500000,False,223.0,108.0,1,left,MISS E. Miller 24' 3PT,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
151,PT00M27.40S,2025-12-02T01:07:25.3Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,26,24,2025-12-02T01:07:26Z,1510000,False,,,0,,A. Black REBOUND (Off:1 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,150.0,3.0,2.0,1.0
152,PT00M08.40S,2025-12-02T01:07:44.3Z,1,REGULAR,3pt,Jump Shot,[],1628976,66.44218134034165,48.529411764705884,1610612753,29,24,2025-12-02T01:07:50Z,1520000,False,-7.0,263.0,1,right,W. Carter Jr. 26' 3PT  (7 PTS) (D. Bane 1 AST),"[1628976, 1630217]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,26.3,Made,7.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
154,PT00M00.50S,2025-12-02T01:07:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,20.18725361366623,60.5392156862745,1610612741,29,26,2025-12-02T01:08:00Z,1540000,False,-53.0,137.0,1,left,T. Jones 14' pullup Jump Shot (2 PTS),[1630200],1610612741.0,CHI,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,14.71,Made,2.0,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2025-12-02T01:08:31.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,29,26,2025-12-02T01:11:15Z,1560000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-12-02T01:08:31.0Z,1,REGULAR,substitution,out,[],1630200,,,1610612753,29,26,2025-12-02T01:11:15Z,1570000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2025-12-02T01:08:31.0Z,1,REGULAR,substitution,out,[],1630172,,,1610612753,29,26,2025-12-02T01:11:15Z,1580000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2025-12-02T01:08:31.0Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,29,26,2025-12-02T01:11:15Z,1590000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2025-12-02T01:08:31.0Z,1,REGULAR,substitution,in,[],1630245,,,1610612753,29,26,2025-12-02T01:11:15Z,1600000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2025-12-02T01:08:31.0Z,1,REGULAR,substitution,in,[],1641763,,,1610612753,29,26,2025-12-02T01:11:15Z,1610000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2025-12-02T01:11:22.1Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,29,26,2025-12-02T01:11:28Z,1620000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2025-12-02T01:11:22.1Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,29,26,2025-12-02T01:11:28Z,1630000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2025-12-02T01:11:58.8Z,1,REGULAR,period,end,[],0,,,1610612753,29,26,2025-12-02T01:11:58Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-02T01:12:24.4Z,2,REGULAR,period,start,[],0,,,1610612741,29,26,2025-12-02T01:12:24Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M43.00S,2025-12-02T01:12:25.8Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612741,29,26,2025-12-02T03:58:01Z,1665000,False,,,0,,J. Carter step out-of-bounds TURNOVER (2 TO),[1628975],1610612741.0,CHI,step,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,2.0,,,,,,,,
