actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT04M59.00S,2025-11-15T00:27:32.7Z,1,REGULAR,substitution,in,[],1626145,,,1610612751,21,24,2025-11-15T00:27:53Z,850000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2025-11-15T00:27:32.7Z,1,REGULAR,substitution,in,[],1631213,,,1610612751,21,24,2025-11-15T00:27:53Z,860000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2025-11-15T00:27:58.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630533,,,1610612751,21,25,2025-11-15T00:27:58Z,870000,False,,,0,,Z. Williams Free Throw 2 of 2 (1 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
89,PT04M51.00S,2025-11-15T00:28:12.6Z,1,REGULAR,foul,offensive,[],1629048,,,1610612753,21,25,2025-11-15T00:28:41Z,880000,False,,,0,,G. Bitadze off-the-ball offensive FOUL (1 PF),"[1629048, 1629651]",1610612753.0,ORL,off-the-ball,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right Center,,,,,,,1627539.0,,,,,,,,1.0,0.0,Claxton,1629651.0,,
91,PT04M51.00S,2025-11-15T00:28:12.6Z,1,REGULAR,turnover,offensive foul,[],1629048,,,1610612753,21,25,2025-11-15T00:28:12Z,900000,False,,,0,,G. Bitadze offensive foul TURNOVER (1 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right Center,,,,,,,1627539.0,1.0,,,,,,,,,,,,
92,PT04M51.00S,2025-11-15T00:28:32.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612751,21,25,2025-11-15T00:28:41Z,910000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M51.00S,2025-11-15T00:28:32.6Z,1,REGULAR,substitution,in,[],1641710,,,1610612751,21,25,2025-11-15T00:28:41Z,930000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M37.00S,2025-11-15T00:28:46.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,73.01248357424441,85.29411764705883,1610612751,21,28,2025-11-15T00:28:51Z,950000,False,176.0,201.0,1,right,M. Porter Jr. 26' 3PT  (11 PTS) (N. Claxton 1 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.76,Made,,,,,,,11.0,N. Claxton,1629651.0,1.0,,,,,,,,
97,PT04M27.00S,2025-11-15T00:28:55.3Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,21,28,2025-11-15T00:28:59Z,960000,False,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1642962]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,,,,,,,,,,,Powell,1642962.0
98,PT04M27.00S,2025-11-15T00:28:55.3Z,1,REGULAR,steal,,[],1642962,,,1610612751,21,28,2025-11-15T00:28:57Z,970000,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
99,PT04M19.00S,2025-11-15T00:29:04.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,73.27529566360053,82.59803921568627,1610612751,21,28,2025-11-15T00:29:08Z,980000,False,163.0,199.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
100,PT04M16.00S,2025-11-15T00:29:07.2Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,21,28,2025-11-15T00:29:08Z,990000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT04M02.00S,2025-11-15T00:29:20.7Z,1,REGULAR,3pt,Jump Shot,[],1630591,34.641918528252305,46.81372549019608,1610612753,21,28,2025-11-15T00:29:27Z,1000000,False,16.0,273.0,1,left,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,27.36,Missed,,,,,,,,,,,,,,,,,,
102,PT04M01.00S,2025-11-15T00:29:21.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,21,28,2025-11-15T00:29:27Z,1010000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,101.0,,,,,,,,,,,,,,,,,
104,PT03M38.00S,2025-11-15T00:29:53.9Z,1,REGULAR,2pt,Jump Shot,[],1629008,79.84559789750328,28.921568627450984,1610612751,21,28,2025-11-15T00:35:02Z,1030000,False,-105.0,137.0,1,right,MISS M. Porter Jr. 17' step back Shot,[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,17.29,Missed,,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2025-11-15T00:29:57.9Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,21,28,2025-11-15T00:29:59Z,1040000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Left Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT03M20.00S,2025-11-15T00:30:11.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,11.514454664914586,94.85294117647058,1610612753,21,28,2025-11-15T00:30:16Z,1050000,False,-224.0,56.0,1,left,MISS T. Jones 3PT,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
107,PT03M17.00S,2025-11-15T00:30:14.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,21,28,2025-11-15T00:30:16Z,1060000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT03M13.00S,2025-11-15T00:30:19.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630533,90.88370565045992,48.28431372549019,1610612751,21,30,2025-11-15T00:30:26Z,1070000,False,-9.0,33.0,1,right,Z. Williams running Layup (3 PTS) (M. Porter Jr. 6 AST),"[1630533, 1629008]",1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,3.0,M. Porter Jr.,1629008.0,6.0,,,,,,,,
110,PT03M13.00S,2025-11-15T00:30:25.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,21,30,2025-11-15T00:30:25Z,1090000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M13.00S,2025-11-15T00:32:54.9Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,21,30,2025-11-15T00:33:12Z,1100000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M13.00S,2025-11-15T00:32:54.9Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,21,30,2025-11-15T00:33:12Z,1110000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M13.00S,2025-11-15T00:32:54.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612753,21,30,2025-11-15T00:33:12Z,1120000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M13.00S,2025-11-15T00:32:54.9Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,21,30,2025-11-15T00:33:12Z,1130000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M13.00S,2025-11-15T00:32:54.9Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,21,30,2025-11-15T00:33:12Z,1140000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M13.00S,2025-11-15T00:32:54.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612753,21,30,2025-11-15T00:33:12Z,1150000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M50.00S,2025-11-15T00:33:43.9Z,1,REGULAR,3pt,Jump Shot,[],1641724,25.706307490144546,85.7843137254902,1610612753,21,30,2025-11-15T00:33:56Z,1160000,False,-179.0,189.0,1,left,MISS J. Howard 26' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
121,PT02M47.00S,2025-11-15T00:33:46.9Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,21,30,2025-11-15T00:33:56Z,1170000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT02M42.00S,2025-11-15T00:33:53.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,93.51182654402102,50.73529411764706,1610612751,21,32,2025-11-15T00:33:59Z,1180000,False,4.0,8.0,1,right,D. Sharpe alley-oop DUNK (2 PTS) (T. Martin 1 AST),"[1630549, 1631213]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,2.0,T. Martin,1631213.0,1.0,,,,,,,,
124,PT02M25.00S,2025-11-15T00:34:11.8Z,1,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612753,21,32,2025-11-15T00:34:19Z,1200000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1630549, 1628976]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,,,,,,1.0,0.0,Carter Jr.,1628976.0,,
126,PT02M25.00S,2025-11-15T00:34:43.2Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,22,32,2025-11-15T00:34:43Z,1220000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
127,PT02M25.00S,2025-11-15T00:34:44.0Z,1,REGULAR,substitution,out,[],1629008,,,1610612753,22,32,2025-11-15T00:34:48Z,1230000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M25.00S,2025-11-15T00:34:44.0Z,1,REGULAR,substitution,in,[],1641730,,,1610612753,22,32,2025-11-15T00:34:48Z,1240000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M25.00S,2025-11-15T00:35:09.0Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,23,32,2025-11-15T00:35:09Z,1250000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (4 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
130,PT02M07.00S,2025-11-15T00:35:28.5Z,1,REGULAR,3pt,Jump Shot,[],1631213,66.17936925098554,60.78431372549019,1610612751,23,32,2025-11-15T00:35:35Z,1260000,False,54.0,265.0,1,right,MISS T. Martin 27' pullup 3PT,[1631213],1610612751.0,BKN,pullup,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2025-11-15T00:35:32.5Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,23,32,2025-11-15T00:35:35Z,1270000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT01M52.00S,2025-11-15T00:35:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,8.360709592641262,46.07843137254902,1610612753,23,32,2025-11-15T00:35:50Z,1280000,False,20.0,26.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
133,PT01M49.00S,2025-11-15T00:35:46.8Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,23,32,2025-11-15T00:35:50Z,1290000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,
134,PT01M45.00S,2025-11-15T00:35:50.2Z,1,REGULAR,turnover,bad pass,[],1630533,,,1610612751,23,32,2025-11-15T00:35:55Z,1300000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1626145]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,,,,Jones,1626145.0
135,PT01M45.00S,2025-11-15T00:35:50.2Z,1,REGULAR,steal,,[],1626145,,,1610612753,23,32,2025-11-15T00:35:52Z,1310000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
136,PT01M38.00S,2025-11-15T00:35:57.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626145,7.5722733245729295,48.03921568627451,1610612753,23,32,2025-11-15T00:42:50Z,1320000,False,10.0,19.0,1,left,MISS T. Jones running Layup,[1626145],1610612753.0,ORL,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2025-11-15T00:35:58.6Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,23,32,2025-11-15T00:38:27Z,1330000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,136.0,2.0,1.0,1.0,,,,,,,,,,,,,,
138,PT01M37.00S,2025-11-15T00:36:02.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628371,5.590000152587891,50.0,1610612753,25,32,2025-11-15T01:30:43Z,1340000,False,0.0,0.0,1,left,J. Isaac tip DUNK (2 PTS),[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
139,PT01M13.00S,2025-11-15T00:36:23.0Z,1,REGULAR,3pt,Jump Shot,[],1641730,88.91261498028909,95.58823529411765,1610612751,25,32,2025-11-15T00:36:31Z,1350000,False,228.0,52.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
140,PT01M13.00S,2025-11-15T00:36:23.0Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,25,32,2025-11-15T00:36:31Z,1360000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,139.0,3.0,2.0,1.0,,,,,,,,,,,,,,
141,PT01M01.00S,2025-11-15T00:36:33.9Z,1,REGULAR,2pt,Jump Shot,[],1641710,19.004599211563733,71.56862745098039,1610612753,25,32,2025-11-15T00:36:40Z,1370000,False,-108.0,126.0,1,left,MISS A. Black 16' turnaround Shot,[1641710],1610612753.0,ORL,turnaround,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,16.59,Missed,,,,,,,,,,,,,,,,,,
142,PT00M58.30S,2025-11-15T00:36:36.6Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,25,32,2025-11-15T00:36:40Z,1380000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M40.30S,2025-11-15T00:36:58.7Z,1,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612751,25,32,2025-11-15T00:37:06Z,1390000,False,,,0,,J. Isaac shooting personal FOUL (1 PF) (Clowney 2 FT),"[1628371, 1641730]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627539.0,,,,,,,,1.0,0.0,Clowney,1641730.0,,
147,PT00M40.30S,2025-11-15T00:37:27.6Z,1,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,25,33,2025-11-15T00:37:27Z,1410000,False,,,0,,N. Clowney Free Throw 1 of 2 (1 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
148,PT00M40.30S,2025-11-15T00:37:29.7Z,1,REGULAR,substitution,out,[],1641724,,,1610612751,25,33,2025-11-15T00:37:33Z,1420000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M40.30S,2025-11-15T00:37:29.7Z,1,REGULAR,substitution,in,[],1630217,,,1610612751,25,33,2025-11-15T00:37:33Z,1430000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M40.30S,2025-11-15T00:37:49.9Z,1,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,25,34,2025-11-15T00:37:49Z,1440000,False,,,0,,N. Clowney Free Throw 2 of 2 (2 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
151,PT00M32.00S,2025-11-15T00:38:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,7.30946123521682,46.81372549019608,1610612753,27,34,2025-11-15T00:38:05Z,1450000,False,16.0,16.0,1,left,A. Black driving Layup (2 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,2.0,,,,,,,,,,,
152,PT00M09.90S,2025-11-15T00:38:25.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628371,,,1610612751,27,34,2025-11-15T00:38:38Z,1460000,False,,,0,,J. Isaac shooting personal FOUL (2 PF) (Clowney 2 FT),"[1628371, 1641730]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,,,,,,,,2.0,0.0,Clowney,1641730.0,,
154,PT00M09.90S,2025-11-15T00:38:58.9Z,1,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,27,35,2025-11-15T00:38:58Z,1480000,False,,,0,,N. Clowney Free Throw 1 of 2 (3 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
155,PT00M09.90S,2025-11-15T00:38:59.7Z,1,REGULAR,substitution,out,[],1628371,,,1610612751,27,35,2025-11-15T00:39:03Z,1490000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M09.90S,2025-11-15T00:38:59.7Z,1,REGULAR,substitution,in,[],1641783,,,1610612751,27,35,2025-11-15T00:39:03Z,1500000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M09.90S,2025-11-15T00:39:18.7Z,1,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,27,36,2025-11-15T00:39:18Z,1510000,False,,,0,,N. Clowney Free Throw 2 of 2 (4 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
158,PT00M05.20S,2025-11-15T00:39:30.1Z,1,REGULAR,foul,personal,[],1631213,,,1610612753,27,36,2025-11-15T00:39:56Z,1520000,False,,,0,,T. Martin personal FOUL (1 PF),"[1631213, 1641710]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,1627539.0,,,,,,,,1.0,0.0,Black,1641710.0,,
160,PT00M00.00S,2025-11-15T00:39:54.0Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612753,27,36,2025-11-15T00:40:00Z,1540000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1631213]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,,,Martin,1631213.0
161,PT00M00.00S,2025-11-15T00:39:54.0Z,1,REGULAR,steal,,[],1631213,,,1610612751,27,36,2025-11-15T00:39:56Z,1550000,False,,,0,,T. Martin STEAL (1 STL),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2025-11-15T00:40:01.6Z,1,REGULAR,period,end,[],0,,,1610612751,27,36,2025-11-15T00:40:01Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-11-15T00:42:06.4Z,2,REGULAR,substitution,out,['startperiod'],1626145,,,1610612751,27,36,2025-11-15T00:42:28Z,1570000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-11-15T00:42:06.4Z,2,REGULAR,substitution,in,['startperiod'],1628371,,,1610612751,27,36,2025-11-15T00:42:28Z,1580000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-11-15T00:42:35.3Z,2,REGULAR,period,start,[],0,,,1610612753,27,36,2025-11-15T00:42:35Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M47.00S,2025-11-15T00:42:49.3Z,2,REGULAR,foul,personal,[],1630533,,,1610612753,27,36,2025-11-15T00:43:01Z,1600000,False,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 1630217]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627539.0,,,,,,,,1.0,0.0,Bane,1630217.0,,
168,PT11M43.00S,2025-11-15T00:43:17.4Z,2,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,27,36,2025-11-15T00:43:24Z,1620000,False,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,2.0,,,,,,,,,,,,
169,PT11M21.00S,2025-11-15T00:43:49.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641730,65.25952693823915,53.18627450980392,1610612751,27,39,2025-11-15T00:43:55Z,1630000,False,16.0,274.0,1,right,N. Clowney 27' 3PT  (7 PTS) (D. Powell 2 AST),"[1641730, 1642962]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,27.46,Made,,,,,,,7.0,D. Powell,1642962.0,2.0,,,,,,,,
171,PT11M01.00S,2025-11-15T00:44:09.1Z,2,REGULAR,3pt,Jump Shot,[],1641783,30.699737187910642,70.09803921568627,1610612753,27,39,2025-11-15T00:44:19Z,1650000,False,-100.0,236.0,1,left,MISS T. da Silva 25' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
172,PT11M00.00S,2025-11-15T00:44:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,27,39,2025-11-15T00:44:19Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,171.0,,,,,,,,,,,,,,,,,
173,PT11M00.00S,2025-11-15T00:44:17.6Z,2,REGULAR,foul,personal,[],1630549,,,1610612753,27,39,2025-11-15T00:44:39Z,1670000,False,,,0,,D. Sharpe loose ball personal FOUL (2 PF),"[1630549, 1641710]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,,,2.0,0.0,Black,1641710.0,,
175,PT10M56.00S,2025-11-15T00:44:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,6.783837056504599,56.372549019607845,1610612753,29,39,2025-11-15T00:44:45Z,1690000,False,-32.0,11.0,1,left,W. Carter Jr. driving Layup (6 PTS) (A. Black 1 AST),"[1628976, 1641710]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,6.0,A. Black,1641710.0,1.0,,,,,,,,
