actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
165,PT00M05.00S,2026-02-10T01:12:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,6.915243101182654,47.794117647058826,1610612753,27,19,2026-02-10T01:12:38Z,1640000,False,11.0,13.0,1,left,D. Bane running Layup (5 PTS) (J. Suggs 5 AST),"[1630217, 1630591]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,,,,,,5.0,J. Suggs,1630591.0,5.0
167,PT00M00.10S,2026-02-10T01:12:34.2Z,1,REGULAR,3pt,Jump Shot,[],1629645,67.36202365308804,64.70588235294117,1610612749,27,22,2026-02-10T01:15:13Z,1660000,False,74.0,254.0,1,right,K. Porter Jr. 26' 3PT step back (11 PTS) (J. Sims 1 AST),"[1629645, 1630579]",1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,26.47,Made,,,,,,,,,,,,,,,11.0,J. Sims,1630579.0,1.0
170,PT00M00.00S,2026-02-10T01:13:17.0Z,1,REGULAR,period,end,[],0,,,1610612753,27,22,2026-02-10T01:13:17Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,out,['startperiod'],1641783,,,1610612753,27,22,2026-02-10T01:16:05Z,1700000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,27,22,2026-02-10T01:16:05Z,1710000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,out,['startperiod'],1629645,,,1610612753,27,22,2026-02-10T01:16:05Z,1720000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,out,['startperiod'],203914,,,1610612753,27,22,2026-02-10T01:16:05Z,1730000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,in,['startperiod'],1629021,,,1610612753,27,22,2026-02-10T01:16:05Z,1740000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,27,22,2026-02-10T01:16:05Z,1750000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,in,['startperiod'],1631157,,,1610612753,27,22,2026-02-10T01:16:05Z,1760000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-02-10T01:13:33.3Z,2,REGULAR,substitution,in,['startperiod'],1630560,,,1610612753,27,22,2026-02-10T01:16:05Z,1770000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-02-10T01:16:15.6Z,2,REGULAR,period,start,[],0,,,1610612749,27,22,2026-02-10T01:16:15Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M35.00S,2026-02-10T01:16:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,81.68528252299606,52.94117647058824,1610612749,27,24,2026-02-10T01:17:36Z,1790000,False,15.0,120.0,1,right,R. Rollins 12' turnaround fadeaway Jump Shot (4 PTS),[1631157],1610612749.0,MIL,turnaround fadeaway,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,12.06,Made,,,,,,,,,,,,,,,4.0,,,
181,PT11M25.00S,2026-02-10T01:16:53.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.703679369250986,46.32352941176471,1610612753,27,24,2026-02-10T01:18:16Z,1800000,False,18.0,20.0,1,left,MISS M. Wagner cutting Layup,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
182,PT11M23.00S,2026-02-10T01:16:55.4Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612753,27,24,2026-02-10T01:18:16Z,1810000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,181.0,1.0,0.0,1.0,,,,,,,,,,,,,,
183,PT11M22.00S,2026-02-10T01:16:59.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630217,5.590000152587891,50.0,1610612753,29,24,2026-02-10T01:18:49Z,1820000,False,0.0,0.0,1,left,D. Bane tip Layup (7 PTS),[1630217],1610612753.0,ORL,tip,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,7.0,,,
184,PT11M08.00S,2026-02-10T01:17:06.5Z,2,REGULAR,3pt,Jump Shot,[],1626171,67.62483574244416,30.14705882352941,1610612749,29,27,2026-02-10T01:17:13Z,1830000,False,-99.0,252.0,1,right,B. Portis 27' 3PT  (6 PTS) (R. Rollins 1 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,27.07,Made,,,,,,,,,,,,,,,6.0,R. Rollins,1631157.0,1.0
186,PT10M53.00S,2026-02-10T01:17:31.5Z,2,REGULAR,foul,personal,[],1631250,,,1610612753,29,27,2026-02-10T01:18:44Z,1850000,False,,,0,,P. Nance personal FOUL (1 PF),"[1631250, 1629021]",1610612749.0,MIL,,,,Nance,P. Nance,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628951.0,1.0,0.0,Wagner,1629021.0,,,,,,
189,PT10M53.00S,2026-02-10T01:18:38.8Z,2,REGULAR,substitution,out,[],1631250,,,1610612753,29,27,2026-02-10T01:18:52Z,1880000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M53.00S,2026-02-10T01:18:38.8Z,2,REGULAR,substitution,in,[],1628398,,,1610612753,29,27,2026-02-10T01:18:52Z,1890000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M44.00S,2026-02-10T01:19:01.6Z,2,REGULAR,2pt,Jump Shot,[],1630217,21.23850197109067,44.85294117647059,1610612753,31,27,2026-02-10T01:19:44Z,1900000,False,26.0,147.0,1,left,D. Bane 14' pullup Jump Shot (9 PTS) (J. Suggs 6 AST),"[1630217, 1630591]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,14.93,Made,,,,,,,,,,,,,,,9.0,J. Suggs,1630591.0,6.0
193,PT10M34.00S,2026-02-10T01:19:15.7Z,2,REGULAR,foul,personal,[],1630591,,,1610612749,31,27,2026-02-10T01:19:24Z,1920000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1631157]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,1.0,0.0,Rollins,1631157.0,,,,,,
195,PT10M30.00S,2026-02-10T01:19:30.5Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612749,31,27,2026-02-10T04:18:21Z,1940000,False,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 1630591]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,,,,,,,3.0,Suggs,1630591.0,,,,,,,,,,,
196,PT10M30.00S,2026-02-10T01:19:30.5Z,2,REGULAR,steal,,[],1630591,,,1610612753,31,27,2026-02-10T01:19:34Z,1950000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
197,PT10M09.00S,2026-02-10T01:19:51.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,30.17411300919842,71.81372549019608,1610612753,31,27,2026-02-10T01:20:03Z,1960000,False,-109.0,231.0,1,left,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
198,PT10M05.00S,2026-02-10T01:19:55.0Z,2,REGULAR,rebound,offensive,[],1642869,,,1610612753,31,27,2026-02-10T01:20:03Z,1970000,False,,,0,,N. Penda REBOUND (Off:1 Def:0),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,197.0,1.0,0.0,1.0,,,,,,,,,,,,,,
199,PT10M04.00S,2026-02-10T01:19:56.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,33.459264126149804,57.35294117647059,1610612753,31,27,2026-02-10T01:20:56Z,1980000,False,-37.0,262.0,1,left,MISS D. Bane 26' step back 3PT,[1630217],1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
200,PT10M01.00S,2026-02-10T01:19:59.3Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612749,31,27,2026-02-10T01:20:06Z,1990000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,199.0,3.0,3.0,0.0,,,,,,,,,,,,,,
201,PT09M51.00S,2026-02-10T01:20:08.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,90.62089356110381,68.62745098039215,1610612749,31,29,2026-02-10T01:22:01Z,2000000,False,93.0,36.0,1,right,B. Portis 9' driving floating Jump Shot (8 PTS) (R. Rollins 2 AST),"[1626171, 1631157]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,9.97,Made,,,,,,,,,,,,,,,8.0,R. Rollins,1631157.0,2.0
203,PT09M31.00S,2026-02-10T01:20:28.4Z,2,REGULAR,3pt,Jump Shot,[],1629021,28.86005256241787,23.284313725490197,1610612753,31,29,2026-02-10T01:20:35Z,2020000,False,134.0,219.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
204,PT09M28.00S,2026-02-10T01:20:31.4Z,2,REGULAR,rebound,offensive,[],1642869,,,1610612753,31,29,2026-02-10T01:20:35Z,2030000,False,,,0,,N. Penda REBOUND (Off:2 Def:0),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,,,203.0,2.0,0.0,2.0,,,,,,,,,,,,,,
205,PT09M27.00S,2026-02-10T01:20:33.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,33.722076215505915,56.372549019607845,1610612753,31,29,2026-02-10T01:20:41Z,2040000,False,-32.0,264.0,1,left,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
206,PT09M24.00S,2026-02-10T01:20:36.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,31,29,2026-02-10T01:20:41Z,2050000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,205.0,,,,,,,,,,,,,,,,,
208,PT09M08.00S,2026-02-10T01:21:07.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,92.85479632063075,21.568627450980394,1610612749,31,31,2026-02-10T01:21:13Z,2070000,False,-142.0,15.0,1,right,B. Portis 14' turnaround fadeaway Jump Shot (10 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,14.3,Made,,,,,,,,,,,,,,,10.0,,,
209,PT08M43.00S,2026-02-10T01:21:32.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,27.020367936925098,82.59803921568627,1610612753,34,31,2026-02-10T01:21:37Z,2080000,False,-163.0,201.0,1,left,D. Bane 25' 3PT  (12 PTS) (N. Penda 1 AST),"[1630217, 1642869]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,,,,,,,,,,,12.0,N. Penda,1642869.0,1.0
211,PT08M30.00S,2026-02-10T01:21:45.6Z,2,REGULAR,2pt,Jump Shot,[],1626171,89.96386333771353,13.725490196078432,1610612749,34,31,2026-02-10T01:21:50Z,2100000,False,-181.0,42.0,1,right,MISS B. Portis 18' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,18.62,Missed,,,,,,,,,,,,,,,,,,
212,PT08M27.00S,2026-02-10T01:21:48.6Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,34,31,2026-02-10T01:21:50Z,2110000,False,,,0,,A. Black REBOUND (Off:1 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left,,,211.0,3.0,2.0,1.0,,,,,,,,,,,,,,
213,PT08M23.00S,2026-02-10T01:21:54.7Z,2,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612753,34,31,2026-02-10T01:22:18Z,2120000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Black 2 FT),"[1628398, 1641710]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,3.0,0.0,Black,1641710.0,,,,,,
215,PT08M23.00S,2026-02-10T01:22:41.0Z,2,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,35,31,2026-02-10T01:22:41Z,2140000,False,,,0,,A. Black Free Throw 1 of 2 (4 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
217,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,35,31,2026-02-10T01:23:00Z,2160000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,35,31,2026-02-10T01:23:00Z,2170000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,35,31,2026-02-10T01:23:00Z,2180000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,out,[],1630579,,,1610612753,35,31,2026-02-10T01:23:00Z,2190000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,out,[],1628398,,,1610612753,35,31,2026-02-10T01:23:00Z,2200000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,35,31,2026-02-10T01:23:00Z,2210000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,in,[],1642859,,,1610612753,35,31,2026-02-10T01:23:00Z,2220000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,35,31,2026-02-10T01:23:00Z,2230000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,in,[],1626167,,,1610612753,35,31,2026-02-10T01:23:00Z,2240000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M23.00S,2026-02-10T01:22:43.9Z,2,REGULAR,substitution,in,[],1631260,,,1610612753,35,31,2026-02-10T01:23:00Z,2250000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M23.00S,2026-02-10T01:23:03.6Z,2,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,36,31,2026-02-10T01:23:03Z,2260000,False,,,0,,A. Black Free Throw 2 of 2 (5 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
228,PT07M58.00S,2026-02-10T01:23:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,88.25558475689881,49.754901960784316,1610612749,36,33,2026-02-10T01:24:28Z,2270000,False,-1.0,58.0,1,right,M. Turner driving floating Jump Shot (2 PTS),[1626167],1610612749.0,MIL,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,,,,,,,,,,,2.0,,,
229,PT07M42.00S,2026-02-10T01:23:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.5722733245729295,47.549019607843135,1610612753,38,33,2026-02-10T01:23:51Z,2280000,False,12.0,19.0,1,left,W. Carter Jr. alley-oop Layup (2 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,,,,2.0,P. Banchero,1631094.0,1.0
231,PT07M36.00S,2026-02-10T01:23:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,94.43166885676742,42.64705882352941,1610612749,38,33,2026-02-10T01:24:04Z,2300000,False,-37.0,0.0,1,right,MISS R. Rollins driving Layup - blocked,"[1631157, 1641710]",1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,Black,1641710.0,,,,
232,PT07M36.00S,2026-02-10T01:23:54.8Z,2,REGULAR,block,,[],1641710,,,1610612749,38,33,2026-02-10T01:25:20Z,2310000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT07M36.00S,2026-02-10T01:23:54.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,38,33,2026-02-10T01:24:04Z,2320000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,231.0,,,,,,,,,,,,,,,,,
235,PT07M22.00S,2026-02-10T01:24:20.6Z,2,REGULAR,3pt,Jump Shot,[],1642869,13.748357424441524,4.166666666666666,1610612753,38,33,2026-02-10T01:24:24Z,2340000,False,229.0,77.0,1,left,MISS N. Penda 24' 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Right Corner 3,24+ Right,24.17,Missed,,,,,,,,,,,,,,,,,,
236,PT07M22.00S,2026-02-10T01:24:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,38,33,2026-02-10T01:24:24Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,235.0,,,,,,,,,,,,,,,,,
238,PT07M22.00S,2026-02-10T01:24:27.1Z,2,REGULAR,substitution,out,[],1626171,,,1610612753,38,33,2026-02-10T01:24:40Z,2370000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M22.00S,2026-02-10T01:24:27.1Z,2,REGULAR,substitution,out,[],1630560,,,1610612753,38,33,2026-02-10T01:24:40Z,2380000,False,,,0,,SUB out: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M22.00S,2026-02-10T01:24:27.1Z,2,REGULAR,substitution,in,[],1629645,,,1610612753,38,33,2026-02-10T01:24:40Z,2390000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M22.00S,2026-02-10T01:24:27.1Z,2,REGULAR,substitution,in,[],1630579,,,1610612753,38,33,2026-02-10T01:24:40Z,2400000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M19.00S,2026-02-10T01:24:45.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642859,6.258212877792378,56.127450980392155,1610612753,38,33,2026-02-10T01:27:47Z,2410000,False,-31.0,6.0,1,left,MISS J. Richardson driving DUNK - blocked,"[1642859, 1626167]",1610612753.0,ORL,driving,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,Turner,1626167.0,,,,
245,PT07M19.00S,2026-02-10T01:24:45.3Z,2,REGULAR,block,,[],1626167,,,1610612753,38,33,2026-02-10T01:25:03Z,2415000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
243,PT07M17.00S,2026-02-10T01:24:47.3Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,38,33,2026-02-10T01:27:47Z,2420000,False,,,0,,A. Green REBOUND (Off:1 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,242.0,4.0,3.0,1.0,,,,,,,,,,,,,,
244,PT07M09.00S,2026-02-10T01:24:57.7Z,2,REGULAR,foul,personal,[],1641710,,,1610612749,38,33,2026-02-10T01:25:07Z,2430000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1626167]",1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Turner,1626167.0,,,,,,
249,PT07M00.00S,2026-02-10T01:25:50.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,92.72339027595268,46.81372549019608,1610612749,38,33,2026-02-10T01:25:54Z,2470000,False,-16.0,16.0,1,right,MISS J. Sims alley-oop DUNK,[1630579],1610612749.0,MIL,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
250,PT06M57.00S,2026-02-10T01:25:53.0Z,2,REGULAR,rebound,defensive,[],1642859,,,1610612753,38,33,2026-02-10T01:25:54Z,2480000,False,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,249.0,2.0,1.0,1.0,,,,,,,,,,,,,,
251,PT06M48.00S,2026-02-10T01:26:01.7Z,2,REGULAR,3pt,Jump Shot,[],1641710,29.38567674113009,75.0,1610612753,41,33,2026-02-10T01:29:55Z,2490000,False,-125.0,224.0,1,left,A. Black 25' 3PT step back (8 PTS) (N. Penda 2 AST),"[1641710, 1642869]",1610612753.0,ORL,step back,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,25.63,Made,,,,,,,,,,,,,,,8.0,N. Penda,1642869.0,2.0
252,PT06M37.00S,2026-02-10T01:26:13.7Z,2,REGULAR,3pt,Jump Shot,[],1631157,80.1084099868594,90.93137254901961,1610612749,41,36,2026-02-10T01:26:19Z,2500000,False,205.0,134.0,1,right,R. Rollins 24' 3PT step back (7 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,24.49,Made,,,,,,,,,,,,,,,7.0,,,
253,PT06M19.00S,2026-02-10T01:26:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612753,41,36,2026-02-10T01:30:12Z,2510000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Banchero 2 FT),"[1626167, 1631094]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,1.0,0.0,Banchero,1631094.0,,,,,,
255,PT06M19.00S,2026-02-10T01:26:51.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,41,36,2026-02-10T01:26:51Z,2530000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M19.00S,2026-02-10T01:30:23.3Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,42,36,2026-02-10T01:30:23Z,2540000,False,,,0,,P. Banchero Free Throw 1 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
257,PT06M19.00S,2026-02-10T01:30:44.8Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,43,36,2026-02-10T01:30:44Z,2550000,False,,,0,,P. Banchero Free Throw 2 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
