actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M17.00S,2025-11-19T00:40:03.5Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,36,34,2025-11-19T00:40:03Z,1720000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,171.0,1.0,0.0,1.0,,,,,,,,,,,,,
173,PT11M17.00S,2025-11-19T00:40:02.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628371,94.40999984741211,50.0,1610612753,36,34,2025-11-19T00:40:06Z,1730000,False,0.0,0.0,1,right,MISS J. Isaac tip DUNK,[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
174,PT11M17.00S,2025-11-19T00:40:02.8Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,36,34,2025-11-19T00:40:06Z,1740000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,173.0,3.0,3.0,0.0,,,,,,,,,,,,,
175,PT11M12.00S,2025-11-19T00:40:10.3Z,2,REGULAR,foul,personal,[],1630217,,,1610612744,36,34,2025-11-19T00:40:18Z,1750000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1641764]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,,,,,1627534.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,
177,PT11M03.00S,2025-11-19T00:40:51.4Z,2,REGULAR,3pt,Jump Shot,[],1642366,21.23850197109067,10.049019607843137,1610612744,36,34,2025-11-19T00:41:08Z,1770000,False,200.0,147.0,1,left,MISS Q. Post 24' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
178,PT10M59.00S,2025-11-19T00:40:55.2Z,2,REGULAR,rebound,offensive,[],1642366,,,1610612744,36,34,2025-11-19T00:40:55Z,1780000,False,,,0,,Q. Post REBOUND (Off:1 Def:0),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,,
179,PT10M58.00S,2025-11-19T00:40:57.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202710,5.995400788436268,47.549019607843135,1610612744,36,36,2025-11-19T00:41:14Z,1790000,False,12.0,4.0,1,left,J. Butler III alley-oop DUNK (12 PTS) (D. Green 1 AST),"[202710, 203110]",1610612744.0,GSW,alley-oop,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.29,Made,12.0,,,,,,,,,,,,D. Green,203110.0,1.0,,,
182,PT10M56.00S,2025-11-19T00:41:07.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,36,36,2025-11-19T00:41:20Z,1820000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,1641518.0,,,,,,,,,,,,
183,PT10M38.00S,2025-11-19T00:41:30.8Z,2,REGULAR,3pt,Jump Shot,[],1626145,70.51576872536137,21.323529411764707,1610612753,39,36,2025-11-19T00:41:35Z,1830000,False,-143.0,225.0,1,right,T. Jones 26' 3PT  (3 PTS) (D. Bane 4 AST),"[1626145, 1630217]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.66,Made,3.0,,,,,,,,,,,,D. Bane,1630217.0,4.0,,,
185,PT10M21.00S,2025-11-19T00:41:47.3Z,2,REGULAR,3pt,Jump Shot,[],1642366,5.469776609724048,3.1862745098039214,1610612744,39,36,2025-11-19T00:41:51Z,1850000,False,234.0,-1.0,1,left,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
186,PT10M17.00S,2025-11-19T00:41:51.3Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,39,36,2025-11-19T00:41:51Z,1860000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,,
187,PT10M13.00S,2025-11-19T00:41:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,92.9862023653088,54.41176470588235,1610612753,39,36,2025-11-19T00:42:02Z,1870000,False,22.0,13.0,1,right,MISS D. Bane running Layup,[1630217],1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
188,PT10M09.00S,2025-11-19T00:41:59.1Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,39,36,2025-11-19T00:41:59Z,1880000,False,,,0,,J. Butler III REBOUND (Off:0 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,
189,PT09M54.00S,2025-11-19T00:42:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,6.258212877792378,63.23529411764706,1610612744,39,36,2025-11-19T00:45:19Z,1890000,False,-66.0,6.0,1,left,MISS B. Podziemski 6' driving floating bank Shot,[1641764],1610612744.0,GSW,driving floating bank,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
190,PT09M50.00S,2025-11-19T00:42:19.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,39,36,2025-11-19T00:42:20Z,1900000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,189.0,5.0,4.0,1.0,,,,,,,,,,,,,
191,PT09M47.00S,2025-11-19T00:42:24.4Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612753,39,36,2025-11-19T00:42:34Z,1910000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Black 2 FT),"[203110, 1641710]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,1.0,0.0,Black,1641710.0,,,,,,,,
193,PT09M47.00S,2025-11-19T00:42:54.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,40,36,2025-11-19T00:42:54Z,1930000,False,,,0,,A. Black Free Throw 1 of 2 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
194,PT09M47.00S,2025-11-19T00:43:11.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,41,36,2025-11-19T00:43:11Z,1940000,False,,,0,,A. Black Free Throw 2 of 2 (4 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
195,PT09M24.00S,2025-11-19T00:43:35.6Z,2,REGULAR,3pt,Jump Shot,[],203110,27.677398160315374,23.774509803921568,1610612744,41,36,2025-11-19T00:43:41Z,1950000,False,131.0,208.0,1,left,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
196,PT09M19.00S,2025-11-19T00:43:40.6Z,2,REGULAR,rebound,offensive,[],202710,,,1610612744,41,36,2025-11-19T00:43:41Z,1960000,False,,,0,,J. Butler III REBOUND (Off:1 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,
197,PT09M17.00S,2025-11-19T00:43:42.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202710,16.245072273324574,47.549019607843135,1610612744,41,38,2025-11-19T00:46:24Z,1970000,False,12.0,100.0,1,left,J. Butler III 10' driving floating Jump Shot (14 PTS),[202710],1610612744.0,GSW,driving floating,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,10.1,Made,14.0,,,,,,,,,,,,,,,,,
198,PT09M01.00S,2025-11-19T00:44:05.8Z,2,REGULAR,foul,technical,['1freethrow'],203110,,,1610612753,41,38,2025-11-19T00:44:13Z,1980000,False,,,0,,D. Green defensive-3-second technical FOUL (1 Tech),[203110],1610612744.0,GSW,defensive-3-second,,,Green,D. Green,,,,,,,,,,,,,,201639.0,1.0,1.0,,,,,,,,,,
199,PT09M01.00S,2025-11-19T00:44:23.5Z,2,REGULAR,freethrow,1 of 1,[],1630217,,,1610612753,42,38,2025-11-19T00:44:23Z,1990000,False,,,0,,D. Bane technical Free Throw 1 of 1 (10 PTS),[1630217],1610612753.0,ORL,technical,,,Bane,D. Bane,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
200,PT08M50.00S,2025-11-19T00:44:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,88.25558475689881,53.18627450980392,1610612753,44,38,2025-11-19T00:47:31Z,2000000,False,16.0,58.0,1,right,A. Black 6' driving floating Jump Shot (6 PTS) (T. Jones 1 AST),"[1641710, 1626145]",1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,6.0,,,,,,,,,,,,T. Jones,1626145.0,1.0,,,
203,PT08M50.00S,2025-11-19T00:45:01.2Z,2,REGULAR,foul,personal,['1freethrow'],203110,,,1610612753,44,38,2025-11-19T00:45:11Z,2030000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Black 1 FT),"[203110, 1641710]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,2.0,1.0,Black,1641710.0,,,,,,,,
205,PT08M50.00S,2025-11-19T00:45:16.0Z,2,REGULAR,freethrow,1 of 1,[],1641710,,,1610612753,45,38,2025-11-19T00:45:16Z,2050000,False,,,0,,A. Black Free Throw 1 of 1 (7 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
206,PT08M26.00S,2025-11-19T00:45:41.6Z,2,REGULAR,3pt,Jump Shot,[],202710,13.748357424441524,4.901960784313726,1610612744,45,38,2025-11-19T00:48:09Z,2060000,False,225.0,77.0,1,left,MISS J. Butler III step back 3PT,[202710],1610612744.0,GSW,step back,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
207,PT08M23.00S,2025-11-19T00:45:44.6Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,45,38,2025-11-19T00:45:47Z,2070000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,
208,PT08M13.00S,2025-11-19T00:45:54.1Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612753,45,38,2025-11-19T00:45:58Z,2080000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 202710]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Butler III,202710.0
209,PT08M13.00S,2025-11-19T00:45:54.1Z,2,REGULAR,steal,,[],202710,,,1610612744,45,38,2025-11-19T00:45:56Z,2090000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
210,PT08M08.00S,2025-11-19T00:45:59.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630541,17.16491458607096,4.901960784313726,1610612744,45,38,2025-11-19T00:46:06Z,2100000,False,225.0,109.0,1,left,MISS M. Moody 25' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
211,PT08M06.00S,2025-11-19T00:46:04.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,45,38,2025-11-19T00:46:04Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,210.0,,,,,,,,,,,,,,,,
213,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,out,[],1628371,,,1610612744,45,38,2025-11-19T00:46:39Z,2130000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,out,[],1628976,,,1610612744,45,38,2025-11-19T00:46:39Z,2140000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,out,[],1626145,,,1610612744,45,38,2025-11-19T00:46:39Z,2150000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,45,38,2025-11-19T00:46:39Z,2160000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,45,38,2025-11-19T00:46:39Z,2170000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,out,[],203110,,,1610612744,45,38,2025-11-19T00:46:39Z,2180000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,in,[],1630591,,,1610612744,45,38,2025-11-19T00:46:39Z,2190000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,in,[],1630532,,,1610612744,45,38,2025-11-19T00:46:39Z,2200000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,in,[],1629048,,,1610612744,45,38,2025-11-19T00:46:39Z,2210000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,45,38,2025-11-19T00:46:39Z,2220000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,in,[],201939,,,1610612744,45,38,2025-11-19T00:46:39Z,2230000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M06.00S,2025-11-19T00:46:07.6Z,2,REGULAR,substitution,in,[],201143,,,1610612744,45,38,2025-11-19T00:46:39Z,2240000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M59.00S,2025-11-19T00:46:46.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201143,17.821944809461236,6.61764705882353,1610612744,45,38,2025-11-19T00:46:51Z,2250000,False,217.0,115.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,24.55,Missed,,,,,,,,,,,,,,,,,,
226,PT07M55.00S,2025-11-19T00:46:50.7Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,45,38,2025-11-19T00:46:51Z,2260000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,225.0,3.0,3.0,0.0,,,,,,,,,,,,,
227,PT07M50.00S,2025-11-19T00:46:54.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,71.96123521681997,19.607843137254903,1610612753,45,38,2025-11-19T00:49:52Z,2270000,False,-152.0,211.0,1,right,MISS J. Suggs 26' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
228,PT07M48.00S,2025-11-19T00:46:56.9Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,45,38,2025-11-19T00:49:52Z,2280000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,227.0,3.0,2.0,1.0,,,,,,,,,,,,,
229,PT07M46.00S,2025-11-19T00:47:01.8Z,2,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612753,45,38,2025-11-19T00:47:14Z,2290000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Black 2 FT),"[1630541, 1641710]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1641518.0,1.0,0.0,Black,1641710.0,,,,,,,,
231,PT07M46.00S,2025-11-19T00:47:33.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641710,,,1610612753,46,38,2025-11-19T00:47:33Z,2310000,False,,,0,,A. Black Free Throw 1 of 2 (8 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
232,PT07M46.00S,2025-11-19T00:47:35.0Z,2,REGULAR,substitution,out,[],1630541,,,1610612753,46,38,2025-11-19T00:48:02Z,2320000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M46.00S,2025-11-19T00:47:35.0Z,2,REGULAR,substitution,out,[],202710,,,1610612753,46,38,2025-11-19T00:48:02Z,2330000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M46.00S,2025-11-19T00:47:35.0Z,2,REGULAR,substitution,in,[],1642954,,,1610612753,46,38,2025-11-19T00:48:02Z,2340000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M46.00S,2025-11-19T00:47:35.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612753,46,38,2025-11-19T00:48:02Z,2350000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M46.00S,2025-11-19T00:48:03.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641710,,,1610612753,47,38,2025-11-19T00:48:03Z,2360000,False,,,0,,A. Black Free Throw 2 of 2 (9 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
237,PT07M33.00S,2025-11-19T00:48:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,7.046649145860711,50.245098039215684,1610612744,47,40,2025-11-19T00:48:16Z,2370000,False,-1.0,14.0,1,left,G. Payton II driving Layup (2 PTS) (S. Curry 6 AST),"[1627780, 201939]",1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,,,,,,,,,,,,S. Curry,201939.0,6.0,,,
239,PT07M18.00S,2025-11-19T00:48:30.2Z,2,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612753,47,40,2025-11-19T00:48:36Z,2390000,False,,,0,,W. Richard shooting personal FOUL (2 PF) (Suggs 2 FT),"[1642954, 1630591]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1641518.0,2.0,0.0,Suggs,1630591.0,,,,,,,,
241,PT07M18.00S,2025-11-19T00:49:00.7Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,48,40,2025-11-19T00:49:00Z,2410000,False,,,0,,J. Suggs Free Throw 1 of 2 (7 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
242,PT07M18.00S,2025-11-19T00:49:07.5Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,48,40,2025-11-19T00:49:17Z,2420000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M18.00S,2025-11-19T00:49:07.5Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,48,40,2025-11-19T00:49:17Z,2430000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M18.00S,2025-11-19T00:49:29.6Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,49,40,2025-11-19T00:49:29Z,2440000,False,,,0,,J. Suggs Free Throw 2 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
245,PT07M05.00S,2025-11-19T00:49:45.6Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,49,40,2025-11-19T00:49:51Z,2450000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1629048]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Bitadze,1629048.0
246,PT07M05.00S,2025-11-19T00:49:45.6Z,2,REGULAR,steal,,[],1629048,,,1610612753,49,40,2025-11-19T00:50:50Z,2460000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
247,PT07M02.00S,2025-11-19T00:49:49.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612753,49,40,2025-11-19T00:50:02Z,2470000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Wagner 2 FT),"[1627780, 1630532]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,2.0,0.0,Wagner,1630532.0,,,,,,,,
249,PT07M02.00S,2025-11-19T00:50:20.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,50,40,2025-11-19T00:50:20Z,2490000,False,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
250,PT07M02.00S,2025-11-19T00:50:38.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630532,,,1610612753,51,40,2025-11-19T00:50:38Z,2500000,False,,,0,,F. Wagner Free Throw 2 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
251,PT06M44.00S,2025-11-19T00:50:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.30946123521682,47.794117647058826,1610612744,51,42,2025-11-19T00:51:03Z,2510000,False,11.0,16.0,1,left,S. Curry driving Layup (11 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.96,Made,11.0,,,,,,,,,,,,,,,,,
252,PT06M25.00S,2025-11-19T00:51:17.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.59198423127464,52.94117647058824,1610612753,53,42,2025-11-19T00:51:24Z,2520000,False,15.0,17.0,1,right,F. Wagner driving Layup (6 PTS) (G. Bitadze 2 AST),"[1630532, 1629048]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.25,Made,6.0,,,,,,,,,,,,G. Bitadze,1629048.0,2.0,,,
254,PT06M09.00S,2025-11-19T00:51:33.2Z,2,REGULAR,3pt,Jump Shot,[],201939,31.61957950065703,21.07843137254902,1610612744,53,42,2025-11-19T00:51:37Z,2540000,False,145.0,245.0,1,left,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.42,Missed,,,,,,,,,,,,,,,,,,
255,PT06M06.00S,2025-11-19T00:51:36.2Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,53,42,2025-11-19T00:51:37Z,2550000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,254.0,4.0,3.0,1.0,,,,,,,,,,,,,
256,PT05M59.00S,2025-11-19T00:51:42.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641783,92.85479632063075,53.431372549019606,1610612753,53,42,2025-11-19T00:54:18Z,2560000,False,17.0,15.0,1,right,MISS T. da Silva running Layup,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
257,PT05M57.00S,2025-11-19T00:51:44.7Z,2,REGULAR,rebound,offensive,[],1641783,,,1610612753,53,42,2025-11-19T00:51:58Z,2570000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,256.0,2.0,1.0,1.0,,,,,,,,,,,,,
