actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT00M11.50S,2026-04-06T23:40:33.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642449,,,1610612765,30,27,2026-04-06T23:40:33Z,1650000,False,,,0,,T. Smith Free Throw 1 of 2 (3 PTS),[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
174,PT00M11.50S,2026-04-06T23:40:34.6Z,1,REGULAR,substitution,out,[],1631204,,,1610612765,30,27,2026-04-06T23:40:39Z,1660000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M11.50S,2026-04-06T23:40:34.6Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,30,27,2026-04-06T23:40:39Z,1670000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M11.50S,2026-04-06T23:41:02.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642449,,,1610612765,30,28,2026-04-06T23:41:02Z,1680000,False,,,0,,T. Smith Free Throw 2 of 2 (4 PTS),[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
177,PT00M01.00S,2026-04-06T23:41:19.1Z,1,REGULAR,2pt,Jump Shot,[],1628975,5.206964520367937,75.98039215686273,1610612753,30,28,2026-04-06T23:42:02Z,1690000,False,-130.0,-4.0,1,left,MISS J. Carter 12' pullup Shot - blocked,"[1628975, 1629750]",1610612753.0,ORL,pullup,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,,12.99,Missed,Green,1629750.0,,,,,,,,,,,,,
178,PT00M01.00S,2026-04-06T23:41:19.1Z,1,REGULAR,block,,[],1629750,,,1610612753,30,28,2026-04-06T23:41:23Z,1700000,False,,,0,,J. Green BLOCK (2 BLK),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
179,PT00M01.00S,2026-04-06T23:41:19.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,30,28,2026-04-06T23:42:07Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,177.0,,,,,,,,,,,,
184,PT00M00.00S,2026-04-06T23:43:17.4Z,1,REGULAR,period,end,[],0,,,1610612753,30,28,2026-04-06T23:43:17Z,1760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-04-06T23:44:47.0Z,2,REGULAR,substitution,out,['startperiod'],1641710,,,1610612753,30,28,2026-04-06T23:45:07Z,1770000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-04-06T23:44:47.0Z,2,REGULAR,substitution,out,['startperiod'],1642449,,,1610612753,30,28,2026-04-06T23:45:07Z,1780000,False,,,0,,SUB out: T. Smith,[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2026-04-06T23:44:47.0Z,2,REGULAR,substitution,out,['startperiod'],1641709,,,1610612753,30,28,2026-04-06T23:45:07Z,1790000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-04-06T23:44:47.0Z,2,REGULAR,substitution,in,['startperiod'],1641783,,,1610612753,30,28,2026-04-06T23:45:07Z,1800000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2026-04-06T23:44:47.0Z,2,REGULAR,substitution,in,['startperiod'],1642404,,,1610612753,30,28,2026-04-06T23:45:07Z,1810000,False,,,0,,SUB in: C. Lanier,[1642404],1610612765.0,DET,,,,Lanier,C. Lanier,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2026-04-06T23:44:47.0Z,2,REGULAR,substitution,in,['startperiod'],1631105,,,1610612753,30,28,2026-04-06T23:45:07Z,1820000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2026-04-06T23:45:19.9Z,2,REGULAR,period,start,[],0,,,1610612765,30,28,2026-04-06T23:45:19Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT11M44.00S,2026-04-06T23:45:35.3Z,2,REGULAR,3pt,Jump Shot,[],1642404,88.91261498028909,95.58823529411765,1610612765,30,28,2026-04-06T23:46:20Z,1840000,False,228.0,52.0,1,right,MISS C. Lanier 3PT,[1642404],1610612765.0,DET,,,,Lanier,C. Lanier,,,,,Right Corner 3,24+ Right,,,,23.37,Missed,,,,,,,,,,,,,,,
196,PT11M41.00S,2026-04-06T23:45:38.1Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612753,30,28,2026-04-06T23:45:38Z,1850000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,
197,PT11M37.00S,2026-04-06T23:45:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,9.280551905387648,43.872549019607845,1610612753,30,28,2026-04-06T23:49:25Z,1860000,False,31.0,35.0,1,left,MISS D. Bane running Layup,[1630217],1610612753.0,ORL,running,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,4.63,Missed,,,,,,,,,,,,,,,
198,PT11M35.00S,2026-04-06T23:45:43.7Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,30,28,2026-04-07T00:07:12Z,1870000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,
326,PT11M34.00S,2026-04-06T23:45:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,9.543363994743759,50.49019607843137,1610612753,30,28,2026-04-07T00:06:55Z,1875000,False,-2.0,37.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,3.73,Missed,,,,,,,,,,,,,,,
327,PT11M34.00S,2026-04-06T23:45:45.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,30,28,2026-04-07T02:18:37Z,1877500,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,,
199,PT11M34.00S,2026-04-06T23:45:49.8Z,2,REGULAR,foul,personal,[],1630217,,,1610612765,30,28,2026-04-07T00:06:31Z,1880000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1642450]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Jenkins,1642450.0
201,PT11M24.00S,2026-04-06T23:46:14.3Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612765,30,28,2026-04-06T23:46:32Z,1900000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Duren 2 FT),"[1629048, 1631105]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Duren,1631105.0
203,PT11M24.00S,2026-04-06T23:46:44.2Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,30,29,2026-04-06T23:47:04Z,1920000,False,,,0,,J. Duren Free Throw 1 of 2 (1 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
204,PT11M24.00S,2026-04-06T23:46:44.2Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,30,29,2026-04-06T23:47:04Z,1930000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
205,PT11M22.00S,2026-04-06T23:46:46.2Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612753,30,29,2026-04-06T23:47:04Z,1940000,False,,,0,,J. Cain REBOUND (Off:0 Def:2),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,
206,PT11M02.00S,2026-04-06T23:47:21.5Z,2,REGULAR,2pt,Jump Shot,[],1630217,15.062417871222076,70.09803921568627,1610612753,30,29,2026-04-06T23:50:40Z,1950000,False,-100.0,89.0,1,left,MISS D. Bane 13' fadeaway bank Shot,[1630217],1610612753.0,ORL,fadeaway bank,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,13.43,Missed,,,,,,,,,,,,,,,
207,PT11M02.00S,2026-04-06T23:47:21.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,30,29,2026-04-06T23:50:40Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,206.0,,,,,,,,,,,,
208,PT11M02.00S,2026-04-06T23:47:26.8Z,2,REGULAR,foul,personal,[],1631105,,,1610612753,30,29,2026-04-06T23:47:39Z,1970000,False,,,0,,J. Duren loose ball personal FOUL (2 PF),"[1631105, 1629048]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Bitadze,1629048.0
210,PT11M02.00S,2026-04-06T23:47:33.9Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,30,29,2026-04-06T23:47:40Z,1990000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT11M02.00S,2026-04-06T23:47:33.9Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,30,29,2026-04-06T23:47:40Z,2000000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M59.00S,2026-04-06T23:47:51.4Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612753,30,29,2026-04-06T23:47:56Z,2010000,False,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1631105]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,1.0,Duren,1631105.0,,,,,,,,,,,,,,,,,
213,PT10M59.00S,2026-04-06T23:47:51.4Z,2,REGULAR,steal,,[],1631105,,,1610612765,30,29,2026-04-06T23:47:54Z,2020000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
214,PT10M54.00S,2026-04-06T23:47:55.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,93.51182654402102,51.225490196078425,1610612765,30,31,2026-04-06T23:48:07Z,2030000,False,6.0,8.0,1,right,J. Duren running DUNK (3 PTS),[1631105],1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,1.05,Made,,,,,,,3.0,,,,,,,,
215,PT10M33.00S,2026-04-06T23:48:16.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,29.6484888304862,19.607843137254903,1610612753,33,31,2026-04-06T23:48:20Z,2040000,False,152.0,226.0,1,left,D. Bane 27' 3PT  (5 PTS) (M. Wagner 1 AST),"[1630217, 1629021]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,27.25,Made,,,,,,,5.0,M. Wagner,1629021.0,1.0,,,,,
218,PT10M25.00S,2026-04-06T23:48:24.6Z,2,REGULAR,3pt,Jump Shot,[],1642404,77.21747700394218,87.99019607843137,1610612765,33,31,2026-04-06T23:51:37Z,2070000,False,190.0,162.0,1,right,MISS C. Lanier 24' 3PT,[1642404],1610612765.0,DET,,,,Lanier,C. Lanier,,,,,Above the Break 3,24+ Right Center,,,,24.95,Missed,,,,,,,,,,,,,,,
219,PT10M21.00S,2026-04-06T23:48:28.6Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612753,33,31,2026-04-06T23:48:30Z,2080000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,
220,PT10M17.00S,2026-04-06T23:48:32.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,7.046649145860711,96.07843137254902,1610612753,36,31,2026-04-06T23:52:12Z,2090000,False,-230.0,14.0,1,left,D. Bane 3PT running (8 PTS) (J. Cain 1 AST),"[1630217, 1631288]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,23.08,Made,,,,,,,8.0,J. Cain,1631288.0,1.0,,,,,
223,PT10M07.00S,2026-04-06T23:48:45.3Z,2,REGULAR,foul,personal,[],1630217,,,1610612765,36,31,2026-04-06T23:48:56Z,2110000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1629750]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Green,1629750.0
225,PT09M59.00S,2026-04-06T23:49:15.2Z,2,REGULAR,turnover,lost ball,[],1642450,,,1610612765,36,31,2026-04-06T23:49:20Z,2130000,False,,,0,,D. Jenkins lost ball TURNOVER (2 TO),"[1642450, 1628975]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,2.0,Carter,1628975.0,,,,,,,,,,,,,,,,,
226,PT09M59.00S,2026-04-06T23:49:15.2Z,2,REGULAR,steal,,[],1628975,,,1610612753,36,31,2026-04-06T23:49:18Z,2140000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
227,PT09M55.00S,2026-04-06T23:49:18.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,8.09789750328515,49.50980392156863,1610612753,38,31,2026-04-06T23:49:25Z,2150000,False,2.0,24.0,1,left,M. Wagner running DUNK (2 PTS) (J. Carter 1 AST),"[1629021, 1628975]",1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2.37,Made,,,,,,,2.0,J. Carter,1628975.0,1.0,,,,,
229,PT09M37.00S,2026-04-06T23:49:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,93.11760840998686,55.392156862745104,1610612765,38,33,2026-04-06T23:49:42Z,2170000,False,27.0,12.0,1,right,J. Duren turnaround bank Jump Shot (5 PTS),[1631105],1610612765.0,DET,turnaround bank,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,2.96,Made,,,,,,,5.0,,,,,,,,
230,PT09M32.00S,2026-04-06T23:49:53.9Z,2,REGULAR,foul,personal,[],1642404,,,1610612753,38,33,2026-04-06T23:50:02Z,2180000,False,,,0,,C. Lanier personal FOUL (1 PF),"[1642404, 1629021]",1610612765.0,DET,,,,Lanier,C. Lanier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Wagner,1629021.0
232,PT09M32.00S,2026-04-06T23:50:01.8Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,38,33,2026-04-06T23:50:10Z,2200000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M32.00S,2026-04-06T23:50:01.8Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,38,33,2026-04-06T23:50:10Z,2210000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M22.00S,2026-04-06T23:50:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,7.440867279894875,47.794117647058826,1610612753,40,33,2026-04-06T23:50:31Z,2220000,False,11.0,17.0,1,left,T. da Silva cutting Layup (7 PTS) (P. Banchero 3 AST),"[1641783, 1631094]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,2.06,Made,,,,,,,7.0,P. Banchero,1631094.0,3.0,,,,,
236,PT09M10.00S,2026-04-06T23:50:38.0Z,2,REGULAR,3pt,Jump Shot,[],1641842,92.19776609724047,2.450980392156863,1610612765,40,33,2026-04-06T23:50:44Z,2240000,False,-238.0,21.0,1,right,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,23.86,Missed,,,,,,,,,,,,,,,
237,PT09M08.00S,2026-04-06T23:50:40.0Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,40,33,2026-04-07T00:05:01Z,2250000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,,
312,PT09M07.00S,2026-04-06T23:50:41.3Z,2,REGULAR,turnover,lost ball,[],1641783,,,1610612753,40,33,2026-04-07T00:03:45Z,2255000,False,,,0,,T. da Silva lost ball TURNOVER (2 TO),"[1641783, 1629750]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,2.0,Green,1629750.0,,,,,,,,,,,,,,,,,
313,PT09M07.00S,2026-04-06T23:50:41.3Z,2,REGULAR,steal,,[],1629750,,,1610612765,40,33,2026-04-07T00:03:28Z,2257500,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT09M06.00S,2026-04-06T23:50:44.6Z,2,REGULAR,foul,personal,[],1631094,,,1610612765,40,33,2026-04-07T00:03:28Z,2260000,False,,,0,,P. Banchero personal FOUL (1 PF),"[1631094, 1629750]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Green,1629750.0
240,PT09M06.00S,2026-04-06T23:50:58.1Z,2,REGULAR,substitution,out,[],1642450,,,1610612765,40,33,2026-04-07T00:03:28Z,2280000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT09M06.00S,2026-04-06T23:50:58.1Z,2,REGULAR,substitution,in,[],1631204,,,1610612765,40,33,2026-04-07T00:03:28Z,2290000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M50.00S,2026-04-06T23:51:32.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631204,82.21090670170827,46.07843137254902,1610612765,40,33,2026-04-07T00:03:28Z,2300000,False,-20.0,115.0,1,right,MISS M. Sasser 11' pullup Shot - blocked,"[1631204, 1629021]",1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,,,,11.64,Missed,Wagner,1629021.0,,,,,,,,,,,,,
243,PT08M50.00S,2026-04-06T23:51:32.9Z,2,REGULAR,block,,[],1629021,,,1610612765,40,33,2026-04-06T23:51:36Z,2310000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
244,PT08M46.00S,2026-04-06T23:51:36.9Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612753,40,33,2026-04-06T23:51:38Z,2320000,False,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,
245,PT08M40.00S,2026-04-06T23:51:43.6Z,2,REGULAR,3pt,Jump Shot,[],1641783,14.668199737187912,95.09803921568627,1610612753,40,33,2026-04-06T23:51:53Z,2330000,False,-225.0,85.0,1,left,MISS T. da Silva 24' 3PT - blocked,"[1641783, 1641842]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,24.11,Missed,Holland II,1641842.0,,,,,,,,,,,,,
363,PT08M40.00S,2026-04-06T23:51:43.6Z,2,REGULAR,block,,[],1641842,,,1610612753,40,33,2026-04-07T00:15:03Z,2335000,False,,,0,,R. Holland II BLOCK (1 BLK),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
246,PT08M38.00S,2026-04-06T23:51:45.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,40,33,2026-04-07T00:15:03Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,245.0,,,,,,,,,,,,
248,PT08M29.00S,2026-04-06T23:52:07.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612765,40,33,2026-04-06T23:52:13Z,2360000,False,,,0,,M. Wagner personal FOUL (1 PF) (Duren 2 FT),"[1629021, 1631105]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Duren,1631105.0
250,PT08M29.00S,2026-04-06T23:52:16.4Z,2,REGULAR,substitution,out,[],1631288,,,1610612765,40,33,2026-04-06T23:52:22Z,2380000,False,,,0,,SUB out: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M29.00S,2026-04-06T23:52:16.4Z,2,REGULAR,substitution,in,[],1630591,,,1610612765,40,33,2026-04-06T23:52:22Z,2390000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M29.00S,2026-04-06T23:53:07.1Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,40,34,2026-04-06T23:53:32Z,2400000,False,,,0,,J. Duren Free Throw 1 of 2 (6 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
253,PT08M29.00S,2026-04-06T23:53:07.1Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,40,34,2026-04-06T23:53:32Z,2410000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
254,PT08M26.00S,2026-04-06T23:53:10.1Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,40,34,2026-04-06T23:53:32Z,2420000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,,,,,
255,PT08M08.00S,2026-04-06T23:53:51.4Z,2,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612753,40,34,2026-04-06T23:54:02Z,2430000,False,,,0,,R. Holland II shooting personal FOUL (3 PF) (Banchero 2 FT),"[1641842, 1631094]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Banchero,1631094.0
257,PT08M08.00S,2026-04-06T23:54:20.2Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,41,34,2026-04-06T23:54:20Z,2450000,False,,,0,,P. Banchero Free Throw 1 of 2 (11 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
258,PT08M08.00S,2026-04-06T23:54:21.4Z,2,REGULAR,substitution,out,[],1641842,,,1610612753,41,34,2026-04-06T23:54:25Z,2460000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT08M08.00S,2026-04-06T23:54:21.4Z,2,REGULAR,substitution,in,[],1641709,,,1610612753,41,34,2026-04-06T23:54:25Z,2470000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT08M08.00S,2026-04-06T23:54:32.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612753,41,34,2026-04-06T23:54:37Z,2480000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT08M08.00S,2026-04-06T23:54:32.7Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,41,34,2026-04-06T23:54:37Z,2490000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT08M08.00S,2026-04-06T23:54:51.6Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,42,34,2026-04-06T23:54:51Z,2500000,False,,,0,,P. Banchero Free Throw 2 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
263,PT07M52.00S,2026-04-06T23:55:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.59198423127464,45.34313725490196,1610612765,42,36,2026-04-06T23:55:14Z,2510000,False,-23.0,17.0,1,right,J. Duren driving Layup (8 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,2.89,Made,,,,,,,8.0,A. Thompson,1641709.0,1.0,,,,,
