actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
386,PT10M51.00S,2025-11-11T01:31:06.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,59,56,2025-11-11T01:31:06Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,
387,PT10M51.00S,2025-11-11T01:31:21.4Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,60,56,2025-11-11T01:31:21Z,3810000,False,,,0,,P. Banchero Free Throw 2 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,,,,,,,Made,17.0,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
388,PT10M46.00S,2025-11-11T01:31:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,8.229303547963205,53.18627450980392,1610612757,60,58,2025-11-11T01:31:38Z,3820000,False,-16.0,25.0,1,left,S. Sharpe driving Layup (13 PTS),[1631101],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,2.95,Made,13.0,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
389,PT10M46.00S,2025-11-11T01:31:33.4Z,3,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612757,60,58,2025-11-11T01:31:40Z,3830000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Sharpe 1 FT),"[1630217, 1631101]",1610612753.0,ORL,shooting,,,,,,Restricted Area,0-8 Center,,,,Bane,D. Bane,,,,,,,,,,1627961.0,2.0,0.0,Sharpe,1631101.0,,,,
391,PT10M46.00S,2025-11-11T01:31:55.1Z,3,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,60,58,2025-11-11T01:31:58Z,3850000,False,,,0,,MISS S. Sharpe Free Throw 1 of 1,[1631101],1610612757.0,POR,,,,,,,,,,Missed,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
392,PT10M43.00S,2025-11-11T01:31:58.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,60,58,2025-11-11T01:31:58Z,3860000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,391.0,3.0,2.0,1.0,,,,,,,,,,,
393,PT10M27.00S,2025-11-11T01:32:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,81.8166885676741,46.07843137254902,1610612753,60,58,2025-11-11T01:32:19Z,3870000,False,-20.0,118.0,1,right,MISS D. Bane 12' driving floating Shot,[1630217],1610612753.0,ORL,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.0,Missed,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
394,PT10M24.00S,2025-11-11T01:32:15.5Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,60,58,2025-11-11T01:32:15Z,3880000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Carter Jr.,W. Carter Jr.,,,,393.0,4.0,2.0,2.0,,,,,,,,,,,
395,PT10M23.00S,2025-11-11T01:32:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,92.19776609724047,51.9607843137255,1610612753,62,58,2025-11-11T01:32:23Z,3890000,False,10.0,21.0,1,right,W. Carter Jr. putback Layup (10 PTS),[1628976],1610612753.0,ORL,putback,,,,,,Restricted Area,0-8 Center,2.3,Made,10.0,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
396,PT10M14.00S,2025-11-11T01:32:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,20.318659658344284,55.88235294117647,1610612757,62,60,2025-11-11T01:32:30Z,3900000,False,-29.0,138.0,1,left,S. Sharpe 14' turnaround fadeaway Jump Shot (15 PTS),[1631101],1610612757.0,POR,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,14.16,Made,15.0,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
397,PT09M53.00S,2025-11-11T01:32:46.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,67.36202365308804,33.82352941176471,1610612753,62,60,2025-11-11T01:32:50Z,3910000,False,-81.0,254.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,26.69,Missed,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
398,PT09M49.00S,2025-11-11T01:32:50.4Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,62,60,2025-11-11T01:32:50Z,3920000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:2),[1628976],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,Carter Jr.,W. Carter Jr.,,,,397.0,5.0,2.0,3.0,,,,,,,,,,,
399,PT09M42.00S,2025-11-11T01:32:56.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,93.51182654402102,15.931372549019606,1610612753,64,60,2025-11-11T01:39:36Z,3930000,False,-170.0,8.0,1,right,D. Bane 17' step back Jump Shot (9 PTS) (W. Carter Jr. 2 AST),"[1630217, 1628976]",1610612753.0,ORL,step back,,,,,,Mid-Range,16-24 Left,17.05,Made,9.0,Bane,D. Bane,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,,,,,
401,PT09M36.00S,2025-11-11T01:33:03.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,28.203022339027594,75.24509803921569,1610612757,64,60,2025-11-11T01:40:16Z,3950000,False,-126.0,213.0,1,left,MISS S. Sharpe 24' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
402,PT09M33.00S,2025-11-11T01:33:06.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,64,60,2025-11-11T01:33:08Z,3960000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:3),[1628976],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,,,,Carter Jr.,W. Carter Jr.,,,,401.0,6.0,3.0,3.0,,,,,,,,,,,
403,PT09M24.00S,2025-11-11T01:33:15.8Z,3,REGULAR,2pt,Jump Shot,[],1630217,77.7431011826544,53.18627450980392,1610612753,66,60,2025-11-11T01:33:18Z,3970000,False,16.0,157.0,1,right,D. Bane 15' pullup Jump Shot (11 PTS),[1630217],1610612753.0,ORL,pullup,,,,,,Mid-Range,8-16 Center,15.75,Made,11.0,Bane,D. Bane,,,,,,,,,,,,,,,,,,
404,PT09M12.00S,2025-11-11T01:33:26.5Z,3,REGULAR,3pt,Jump Shot,[],1630166,28.465834428383708,79.41176470588235,1610612757,66,60,2025-11-11T01:33:32Z,3980000,False,-147.0,215.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
405,PT09M10.00S,2025-11-11T01:33:29.8Z,3,REGULAR,rebound,offensive,[],201950,,,1610612757,66,60,2025-11-11T01:33:29Z,3990000,False,,,0,,J. Holiday REBOUND (Off:2 Def:1),[201950],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Holiday,J. Holiday,,,,404.0,3.0,1.0,2.0,,,,,,,,,,,
406,PT09M09.00S,2025-11-11T01:33:32.7Z,3,REGULAR,violation,kicked ball,[],1630217,,,1610612757,66,60,2025-11-11T01:33:43Z,4000000,False,,,0,,D. Bane kicked ball VIOLATION,[1630217],1610612753.0,ORL,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,1627961.0,,,,,,,,
407,PT08M55.00S,2025-11-11T01:34:03.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,9.280551905387648,55.392156862745104,1610612757,66,62,2025-11-11T01:34:08Z,4010000,False,-27.0,35.0,1,left,J. Holiday cutting Layup (9 PTS) (T. Camara 2 AST),"[201950, 1641739]",1610612757.0,POR,cutting,,,,,,Restricted Area,0-8 Center,4.4,Made,9.0,Holiday,J. Holiday,T. Camara,1641739.0,2.0,,,,,,,,,,,,,,,
409,PT08M31.00S,2025-11-11T01:34:26.6Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,66,62,2025-11-11T01:34:34Z,4030000,False,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 201950]",1610612753.0,ORL,,,,,,,Mid-Range,8-16 Right,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,2.0,Holiday,201950.0,
410,PT08M31.00S,2025-11-11T01:34:26.6Z,3,REGULAR,steal,,[],201950,,,1610612757,66,62,2025-11-11T01:34:29Z,4040000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612757.0,POR,,,,,,,Mid-Range,8-16 Right,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
411,PT08M28.00S,2025-11-11T01:34:31.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631101,6.915243101182654,48.77450980392157,1610612757,66,64,2025-11-11T01:35:05Z,4050000,False,6.0,13.0,1,left,S. Sharpe running Layup (17 PTS) (J. Holiday 4 AST),"[1631101, 201950]",1610612757.0,POR,running,,,,,,Restricted Area,0-8 Center,1.39,Made,17.0,Sharpe,S. Sharpe,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,,
413,PT08M28.00S,2025-11-11T01:34:34.7Z,3,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612757,66,64,2025-11-11T01:34:50Z,4070000,False,,,0,,A. Black shooting personal FOUL (3 PF) (Sharpe 1 FT),"[1641710, 1631101]",1610612753.0,ORL,shooting,,,,,,Restricted Area,0-8 Center,,,,Black,A. Black,,,,,,,,,,202007.0,3.0,0.0,Sharpe,1631101.0,,,,
415,PT08M28.00S,2025-11-11T01:35:02.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631101,,,1610612757,66,65,2025-11-11T01:35:02Z,4090000,False,,,0,,S. Sharpe Free Throw 1 of 1 (18 PTS),[1631101],1610612757.0,POR,,,,,,,,,,Made,18.0,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
416,PT08M11.00S,2025-11-11T01:35:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,89.70105124835742,50.0,1610612753,68,65,2025-11-11T01:35:26Z,4100000,False,0.0,44.0,1,right,F. Wagner cutting finger roll Layup (12 PTS) (W. Carter Jr. 3 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting finger roll,,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,12.0,Wagner,F. Wagner,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,,,,,,
418,PT07M47.00S,2025-11-11T01:35:45.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,32.670827858081466,65.93137254901961,1610612757,68,65,2025-11-11T01:35:50Z,4120000,False,-80.0,255.0,1,left,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,26.68,Missed,,Camara,T. Camara,,,,,,,,,,,,,,,,,,
419,PT07M43.00S,2025-11-11T01:35:49.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,68,65,2025-11-11T01:35:50Z,4130000,False,,,0,,F. Wagner REBOUND (Off:2 Def:4),[1630532],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,Wagner,F. Wagner,,,,418.0,6.0,4.0,2.0,,,,,,,,,,,
420,PT07M36.00S,2025-11-11T01:35:56.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,67.49342969776609,67.15686274509804,1610612753,71,65,2025-11-11T01:36:02Z,4140000,False,86.0,253.0,1,right,W. Carter Jr. 26' 3PT running (13 PTS) (D. Bane 3 AST),"[1628976, 1630217]",1610612753.0,ORL,running,,,,,,Above the Break 3,24+ Right Center,26.72,Made,13.0,Carter Jr.,W. Carter Jr.,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,,
422,PT07M24.00S,2025-11-11T01:36:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.886333771353483,56.61764705882353,1610612757,71,67,2025-11-11T01:36:14Z,4160000,False,-33.0,31.0,1,left,J. Holiday driving Layup (11 PTS),[201950],1610612757.0,POR,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.53,Made,11.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
423,PT07M00.00S,2025-11-11T01:36:33.2Z,3,REGULAR,3pt,Jump Shot,[],1641710,66.04796320630749,51.225490196078425,1610612753,71,67,2025-11-11T01:36:37Z,4170000,False,6.0,267.0,1,right,MISS A. Black 26' step back 3PT,[1641710],1610612753.0,ORL,step back,,,,,,Above the Break 3,24+ Center,26.67,Missed,,Black,A. Black,,,,,,,,,,,,,,,,,,
424,PT06M58.00S,2025-11-11T01:36:35.2Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,71,67,2025-11-11T01:36:37Z,4180000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Clingan,D. Clingan,,,,423.0,6.0,5.0,1.0,,,,,,,,,,,
425,PT06M55.00S,2025-11-11T01:36:40.0Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612757,71,67,2025-11-11T01:36:58Z,4190000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Avdija 2 FT),"[1630532, 1630166]",1610612753.0,ORL,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wagner,F. Wagner,,,,,,,,,,2003.0,2.0,0.0,Avdija,1630166.0,,,,
427,PT06M55.00S,2025-11-11T01:36:56.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,71,67,2025-11-11T01:36:56Z,4210000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M55.00S,2025-11-11T01:39:06.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612757,71,67,2025-11-11T01:39:38Z,4220000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
430,PT06M55.00S,2025-11-11T01:39:06.0Z,3,REGULAR,substitution,out,[],1628976,,,1610612757,71,67,2025-11-11T01:39:38Z,4230000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
431,PT06M55.00S,2025-11-11T01:39:06.0Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,71,67,2025-11-11T01:39:38Z,4240000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
432,PT06M55.00S,2025-11-11T01:39:06.0Z,3,REGULAR,substitution,in,[],1629048,,,1610612757,71,67,2025-11-11T01:39:38Z,4250000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
433,PT06M55.00S,2025-11-11T01:39:06.0Z,3,REGULAR,substitution,in,[],1641783,,,1610612757,71,67,2025-11-11T01:39:38Z,4260000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,,,,,,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,
434,PT06M55.00S,2025-11-11T01:39:06.0Z,3,REGULAR,substitution,in,[],203924,,,1610612757,71,67,2025-11-11T01:39:38Z,4270000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
435,PT06M55.00S,2025-11-11T01:39:52.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,71,68,2025-11-11T01:39:52Z,4280000,False,,,0,,D. Avdija Free Throw 1 of 2 (13 PTS),[1630166],1610612757.0,POR,,,,,,,,,,Made,13.0,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
436,PT06M55.00S,2025-11-11T01:40:06.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,71,69,2025-11-11T01:40:06Z,4290000,False,,,0,,D. Avdija Free Throw 2 of 2 (14 PTS),[1630166],1610612757.0,POR,,,,,,,,,,Made,14.0,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
437,PT06M39.00S,2025-11-11T01:40:23.4Z,3,REGULAR,3pt,Jump Shot,[],1631094,66.5735873850197,60.049019607843135,1610612753,74,69,2025-11-11T01:40:29Z,4300000,False,50.0,262.0,1,right,P. Banchero 26' 3PT  (20 PTS) (F. Wagner 4 AST),"[1631094, 1630532]",1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,26.65,Made,20.0,Banchero,P. Banchero,F. Wagner,1630532.0,4.0,,,,,,,,,,,,,,,
439,PT06M31.00S,2025-11-11T01:40:33.8Z,3,REGULAR,foul,personal,[],1631094,,,1610612757,74,69,2025-11-11T01:40:50Z,4320000,False,,,0,,P. Banchero personal FOUL (2 PF),"[1631094, 1641739]",1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Banchero,P. Banchero,,,,,,,,,,202007.0,2.0,0.0,Camara,1641739.0,,,,
441,PT06M31.00S,2025-11-11T01:40:51.9Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,74,69,2025-11-11T01:40:54Z,4340000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
442,PT06M31.00S,2025-11-11T01:40:51.9Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,74,69,2025-11-11T01:40:54Z,4350000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
443,PT06M23.00S,2025-11-11T01:41:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.726018396846255,38.72549019607843,1610612757,74,69,2025-11-11T01:51:14Z,4360000,False,56.0,48.0,1,left,MISS J. Holiday 7' driving Layup,[201950],1610612757.0,POR,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
444,PT06M20.00S,2025-11-11T01:41:14.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,74,69,2025-11-11T01:41:18Z,4370000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Banchero,P. Banchero,,,,443.0,5.0,5.0,0.0,,,,,,,,,,,
445,PT06M14.00S,2025-11-11T01:41:21.2Z,3,REGULAR,3pt,Jump Shot,[],1641783,86.72798948751642,4.189644607843137,1610612753,74,69,2025-11-11T01:41:27Z,4380000,False,-229.0,72.0,1,right,MISS T. da Silva 24' 3PT,[1641783],1610612753.0,ORL,,,,,,,Left Corner 3,24+ Left,24.02,Missed,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,
446,PT06M11.00S,2025-11-11T01:41:24.2Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,74,69,2025-11-11T01:41:27Z,4390000,False,,,0,,D. Clingan REBOUND (Off:1 Def:6),[1642270],1610612757.0,POR,,,,,,,Left Corner 3,24+ Left,,,,Clingan,D. Clingan,,,,445.0,7.0,6.0,1.0,,,,,,,,,,,
447,PT06M02.00S,2025-11-11T01:41:32.9Z,3,REGULAR,3pt,Jump Shot,[],1642270,32.670827858081466,41.911764705882355,1610612757,74,69,2025-11-11T01:41:36Z,4400000,False,40.0,255.0,1,left,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,25.78,Missed,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
448,PT06M00.00S,2025-11-11T01:41:34.9Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,74,69,2025-11-11T01:41:36Z,4410000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,Banchero,P. Banchero,,,,447.0,6.0,6.0,0.0,,,,,,,,,,,
449,PT05M48.00S,2025-11-11T01:41:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.14651773981603,54.166666666666664,1610612753,74,69,2025-11-11T01:41:51Z,4420000,False,21.0,31.0,1,right,MISS F. Wagner driving reverse Layup,[1630532],1610612753.0,ORL,driving reverse,,,,,,Restricted Area,0-8 Center,3.71,Missed,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
450,PT05M46.00S,2025-11-11T01:41:48.8Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,74,69,2025-11-11T01:41:51Z,4430000,False,,,0,,D. Clingan REBOUND (Off:1 Def:7),[1642270],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,,449.0,8.0,7.0,1.0,,,,,,,,,,,
451,PT05M39.00S,2025-11-11T01:41:56.8Z,3,REGULAR,3pt,Jump Shot,[],1641739,7.5722733245729295,96.07843137254902,1610612757,74,69,2025-11-11T01:42:03Z,4440000,False,-230.0,19.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,,,,Left Corner 3,24+ Left,23.12,Missed,,Camara,T. Camara,,,,,,,,,,,,,,,,,,
452,PT05M37.00S,2025-11-11T01:41:58.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,74,69,2025-11-11T01:42:03Z,4450000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,,,,Left Corner 3,24+ Left,,,,Banchero,P. Banchero,,,,451.0,7.0,7.0,0.0,,,,,,,,,,,
453,PT05M22.00S,2025-11-11T01:42:13.3Z,3,REGULAR,3pt,Jump Shot,[],1641710,80.50262812089356,7.107843137254902,1610612753,74,69,2025-11-11T01:42:18Z,4460000,False,-214.0,131.0,1,right,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,Black,A. Black,,,,,,,,,,,,,,,,,,
454,PT05M20.00S,2025-11-11T01:42:15.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,74,69,2025-11-11T01:42:18Z,4470000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,453.0,,,,,,,,,,,,,,
455,PT05M20.00S,2025-11-11T01:42:20.3Z,3,REGULAR,substitution,out,[],1630532,,,1610612757,74,69,2025-11-11T01:42:28Z,4480000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,,,,,,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
456,PT05M20.00S,2025-11-11T01:42:20.3Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,74,69,2025-11-11T01:42:28Z,4490000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
457,PT05M20.00S,2025-11-11T01:42:20.3Z,3,REGULAR,substitution,in,[],1641724,,,1610612757,74,69,2025-11-11T01:42:28Z,4500000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,,,,,,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,
458,PT05M20.00S,2025-11-11T01:42:20.3Z,3,REGULAR,substitution,in,[],1629057,,,1610612757,74,69,2025-11-11T01:42:28Z,4510000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,,,,,,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,
459,PT05M10.00S,2025-11-11T01:42:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,11.908672798948752,55.63725490196079,1610612757,74,69,2025-11-11T01:42:51Z,4520000,False,-28.0,59.0,1,left,MISS J. Grant 6' driving Layup - blocked,"[203924, 1629048]",1610612757.0,POR,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,Grant,J. Grant,,,,,,,,Bitadze,1629048.0,,,,,,,,,
460,PT05M10.00S,2025-11-11T01:42:46.3Z,3,REGULAR,block,,[],1629048,,,1610612757,74,69,2025-11-11T01:42:50Z,4530000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
461,PT05M10.00S,2025-11-11T01:42:46.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,74,69,2025-11-11T01:42:51Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,459.0,,,,,,,,,,,,,,
462,PT05M07.00S,2025-11-11T01:43:09.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203924,20.71287779237845,90.68627450980392,1610612757,74,69,2025-11-11T01:43:13Z,4550000,False,-203.0,142.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
463,PT05M04.00S,2025-11-11T01:43:12.2Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,74,69,2025-11-11T01:43:13Z,4560000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,,,,Black,A. Black,,,,462.0,3.0,3.0,0.0,,,,,,,,,,,
464,PT05M02.00S,2025-11-11T01:43:15.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631094,90.48948751642575,53.18627450980392,1610612753,76,69,2025-11-11T01:43:22Z,4570000,False,16.0,37.0,1,right,P. Banchero running DUNK (22 PTS) (A. Black 2 AST),"[1631094, 1641710]",1610612753.0,ORL,running,,,,,,Restricted Area,0-8 Center,4.02,Made,22.0,Banchero,P. Banchero,A. Black,1641710.0,2.0,,,,,,,,,,,,,,,
466,PT04M42.00S,2025-11-11T01:43:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,10.5946123521682,55.63725490196079,1610612757,76,69,2025-11-11T01:43:42Z,4590000,False,-28.0,47.0,1,left,MISS K. Murray driving Layup,[1631200],1610612757.0,POR,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
