actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M55.00S,2025-10-24T23:24:45.5Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631243,,,1610612737,13,10,2025-10-24T23:25:07Z,860000,False,,,0,,MISS M. Gueye Free Throw 2 of 2,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
90,PT05M51.00S,2025-10-24T23:24:49.5Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,13,10,2025-10-24T23:25:07Z,870000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,
91,PT05M50.00S,2025-10-24T23:25:14.2Z,1,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612753,13,10,2025-10-24T23:25:27Z,880000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Black 2 FT),"[1630552, 1641710]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1628487.0,2.0,0.0,Black,1641710.0,,,,,,,,,,,,,,,
93,PT05M50.00S,2025-10-24T23:25:38.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,13,10,2025-10-24T23:26:06Z,900000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
94,PT05M50.00S,2025-10-24T23:25:38.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,13,10,2025-10-24T23:26:06Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,
95,PT05M50.00S,2025-10-24T23:25:38.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,13,10,2025-10-24T23:26:06Z,920000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
96,PT05M47.00S,2025-10-24T23:25:41.9Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,13,10,2025-10-24T23:26:06Z,930000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,
97,PT05M33.00S,2025-10-24T23:26:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,85.62746386333771,52.69607843137255,1610612737,13,12,2025-10-24T23:39:52Z,940000,False,13.0,83.0,1,right,J. Johnson 8' driving floating Jump Shot (4 PTS),[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,8.37,4.0,,,,,,,,
98,PT05M29.00S,2025-10-24T23:26:18.4Z,1,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612753,13,12,2025-10-24T23:26:32Z,950000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Bane 2 FT),"[1628379, 1630217]",1610612737.0,ATL,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,1.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,
100,PT05M29.00S,2025-10-24T23:26:47.4Z,1,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,14,12,2025-10-24T23:27:07Z,970000,False,,,0,,D. Bane Free Throw 1 of 2 (4 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,
101,PT05M29.00S,2025-10-24T23:26:47.4Z,1,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,14,12,2025-10-24T23:27:07Z,980000,False,,,0,,MISS D. Bane Free Throw 2 of 2,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
102,PT05M25.00S,2025-10-24T23:26:51.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,14,12,2025-10-24T23:27:07Z,990000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,101.0,2.0,2.0,0.0,,,,,,,,,,
103,PT05M09.00S,2025-10-24T23:27:20.7Z,1,REGULAR,3pt,Jump Shot,[],1629638,70.12155059132719,24.509803921568626,1610612737,14,12,2025-10-24T23:40:25Z,1000000,False,-127.0,228.0,1,right,MISS N. Alexander-Walker 26' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.16,,,,,,,,,
104,PT05M06.00S,2025-10-24T23:27:24.2Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,14,12,2025-10-24T23:27:24Z,1010000,False,,,0,,M. Gueye REBOUND (Off:2 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,,103.0,2.0,0.0,2.0,,,,,,,,,,
105,PT05M03.00S,2025-10-24T23:27:26.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,82.65440210249672,46.33118872549019,1610612737,14,14,2025-10-24T23:27:37Z,1020000,False,-18.0,111.0,1,right,L. Kennard 11' Jump Shot (2 PTS) (M. Gueye 1 AST),"[1628379, 1631243]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,11.2,2.0,M. Gueye,1631243.0,1.0,,,,,
107,PT04M54.00S,2025-10-24T23:27:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.835085413929041,52.450980392156865,1610612753,14,14,2025-10-24T23:27:44Z,1040000,False,-12.0,21.0,1,left,MISS P. Banchero driving Layup - blocked,"[1631094, 1631243]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.44,,,,,,,,Gueye,1631243.0
108,PT04M54.00S,2025-10-24T23:27:36.7Z,1,REGULAR,block,,[],1631243,,,1610612753,14,14,2025-10-24T23:27:39Z,1050000,False,,,0,,M. Gueye BLOCK (1 BLK),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT04M51.00S,2025-10-24T23:27:39.7Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,14,14,2025-10-24T23:27:44Z,1060000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,
110,PT04M49.00S,2025-10-24T23:27:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,90.62089356110381,48.03921568627451,1610612737,14,16,2025-10-24T23:27:49Z,1070000,False,-10.0,36.0,1,right,N. Alexander-Walker running Layup (4 PTS),[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.7,4.0,,,,,,,,
111,PT04M25.00S,2025-10-24T23:28:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,17.821944809461236,52.69607843137255,1610612753,16,16,2025-10-24T23:28:09Z,1080000,False,-13.0,115.0,1,left,W. Carter Jr. 11' Jump Shot (2 PTS) (D. Bane 3 AST),"[1628976, 1630217]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,11.58,2.0,D. Bane,1630217.0,3.0,,,,,
113,PT04M09.00S,2025-10-24T23:28:21.6Z,1,REGULAR,turnover,lost ball,[],1628379,,,1610612737,16,16,2025-10-24T23:28:30Z,1100000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1628976]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,
114,PT04M09.00S,2025-10-24T23:28:21.6Z,1,REGULAR,steal,,[],1628976,,,1610612753,16,16,2025-10-24T23:28:23Z,1110000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT04M01.00S,2025-10-24T23:28:29.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,4.812746386333772,94.6078431372549,1610612753,16,16,2025-10-24T23:28:35Z,1120000,False,-223.0,-7.0,1,left,MISS D. Bane pullup 3PT,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.31,,,,,,,,,
116,PT03M58.00S,2025-10-24T23:28:32.0Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,16,16,2025-10-24T23:28:35Z,1130000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,115.0,3.0,3.0,0.0,,,,,,,,,,
117,PT03M55.00S,2025-10-24T23:28:37.8Z,1,REGULAR,turnover,out-of-bounds,[],1630552,,,1610612737,16,16,2025-10-24T23:28:45Z,1140000,False,,,0,,J. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1630552],1610612737.0,ATL,bad pass,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,1628951.0,,,,,,,,,,,,,,,2.0,,,,
119,PT03M55.00S,2025-10-24T23:28:45.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,16,16,2025-10-24T23:28:59Z,1150000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M55.00S,2025-10-24T23:28:45.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,16,16,2025-10-24T23:28:59Z,1160000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M55.00S,2025-10-24T23:28:45.3Z,1,REGULAR,substitution,in,[],1626145,,,1610612753,16,16,2025-10-24T23:28:59Z,1170000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M55.00S,2025-10-24T23:28:45.3Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,16,16,2025-10-24T23:28:59Z,1180000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M42.00S,2025-10-24T23:29:20.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631094,9.329829172141919,51.248468137254896,1610612753,16,16,2025-10-24T23:32:08Z,1205000,False,-6.0,35.0,1,left,MISS P. Banchero driving DUNK - blocked,"[1631094, 1630700]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.57,,,,,,,,Daniels,1630700.0
130,PT03M42.00S,2025-10-24T23:29:20.2Z,1,REGULAR,block,,[],1630700,,,1610612753,16,16,2025-10-24T23:32:08Z,1207500,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT03M42.00S,2025-10-24T23:29:20.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,16,16,2025-10-24T23:32:47Z,1208750,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,129.0,,,,,,,,,,,,,
125,PT03M42.00S,2025-10-24T23:29:47.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,16,2025-10-24T23:33:05Z,1210000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M42.00S,2025-10-24T23:32:29.9Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,16,16,2025-10-24T23:32:55Z,1240000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M42.00S,2025-10-24T23:32:29.9Z,1,REGULAR,substitution,out,[],1629638,,,1610612737,16,16,2025-10-24T23:32:55Z,1250000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M42.00S,2025-10-24T23:32:29.9Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,16,16,2025-10-24T23:32:55Z,1260000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M42.00S,2025-10-24T23:32:29.9Z,1,REGULAR,substitution,in,[],1642368,,,1610612737,16,16,2025-10-24T23:32:55Z,1270000,False,,,0,,SUB in: N. Dante,[1642368],1610612737.0,ATL,,,,Dante,N. Dante,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M29.00S,2025-10-24T23:33:11.5Z,1,REGULAR,3pt,Jump Shot,[],1631243,92.59198423127464,5.88235294117647,1610612737,16,19,2025-10-24T23:33:16Z,1280000,False,-221.0,17.0,1,right,M. Gueye 3PT  (3 PTS) (D. Daniels 1 AST),"[1631243, 1630700]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.13,3.0,D. Daniels,1630700.0,1.0,,,,,
139,PT03M06.00S,2025-10-24T23:33:36.2Z,1,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,16,19,2025-10-24T23:33:42Z,1300000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (2 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,Mid-Range,8-16 Center,1628951.0,,,,,,,,,,,,,,,2.0,,,,
140,PT03M06.00S,2025-10-24T23:33:39.6Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,16,19,2025-10-24T23:33:59Z,1310000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT03M06.00S,2025-10-24T23:33:39.6Z,1,REGULAR,substitution,in,[],1630249,,,1610612737,16,19,2025-10-24T23:33:59Z,1320000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M46.00S,2025-10-24T23:34:12.6Z,1,REGULAR,turnover,bad pass,[],1631243,,,1610612737,16,19,2025-10-24T23:34:16Z,1330000,False,,,0,,M. Gueye bad pass TURNOVER (1 TO),"[1631243, 1641710]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Black,1641710.0,,
143,PT02M46.00S,2025-10-24T23:34:12.6Z,1,REGULAR,steal,,[],1641710,,,1610612753,16,19,2025-10-24T23:34:14Z,1340000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
144,PT02M30.00S,2025-10-24T23:34:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,9.674770039421814,44.11764705882353,1610612753,16,19,2025-10-24T23:34:35Z,1350000,False,29.0,38.0,1,left,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.84,,,,,,,,,
145,PT02M28.00S,2025-10-24T23:34:30.4Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,16,19,2025-10-24T23:34:35Z,1360000,False,,,0,,M. Gueye REBOUND (Off:2 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,144.0,3.0,1.0,2.0,,,,,,,,,,
146,PT02M17.00S,2025-10-24T23:34:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.39356110381078,59.068627450980394,1610612737,16,19,2025-10-24T23:34:47Z,1370000,False,45.0,104.0,1,right,MISS T. Young 11' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.31,,,,,,,,,
147,PT02M14.00S,2025-10-24T23:34:44.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,16,19,2025-10-24T23:34:47Z,1380000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,
148,PT02M11.00S,2025-10-24T23:34:48.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,5.601182654402102,95.58823529411765,1610612753,19,19,2025-10-24T23:34:55Z,1390000,False,-228.0,0.0,1,left,T. da Silva 3PT running (3 PTS) (T. Jones 1 AST),"[1641783, 1626145]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.79,3.0,T. Jones,1626145.0,1.0,,,,,
150,PT01M53.00S,2025-10-24T23:35:06.0Z,1,REGULAR,3pt,Jump Shot,[],1631243,77.61169513797634,11.27450980392157,1610612737,19,19,2025-10-24T23:35:11Z,1410000,False,-194.0,158.0,1,right,MISS M. Gueye 24' 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.99,,,,,,,,,
152,PT01M50.00S,2025-10-24T23:35:09.0Z,1,REGULAR,rebound,offensive,[],1642368,,,1610612737,19,19,2025-10-24T23:35:11Z,1420000,False,,,0,,N. Dante REBOUND (Off:1 Def:0),[1642368],1610612737.0,ATL,,,,Dante,N. Dante,,,,,Above the Break 3,24+ Left Center,,,,,,,150.0,1.0,0.0,1.0,,,,,,,,,,
153,PT01M43.00S,2025-10-24T23:35:16.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,69.99014454664915,22.54901960784314,1610612737,19,19,2025-10-24T23:35:22Z,1430000,False,-137.0,230.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.75,,,,,,,,,
154,PT01M42.00S,2025-10-24T23:35:21.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,19,19,2025-10-24T23:35:21Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,153.0,,,,,,,,,,,,,
155,PT01M42.00S,2025-10-24T23:35:23.2Z,1,REGULAR,foul,personal,[],1641783,,,1610612737,19,19,2025-10-24T23:35:35Z,1450000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 1642368]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1628951.0,1.0,0.0,Dante,1642368.0,,,,,,,,,,,,,,,
157,PT01M42.00S,2025-10-24T23:35:33.4Z,1,REGULAR,substitution,out,[],1641710,,,1610612737,19,19,2025-10-24T23:35:39Z,1470000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M42.00S,2025-10-24T23:35:33.4Z,1,REGULAR,substitution,out,[],1631094,,,1610612737,19,19,2025-10-24T23:35:39Z,1480000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M42.00S,2025-10-24T23:35:33.4Z,1,REGULAR,substitution,in,[],1630532,,,1610612737,19,19,2025-10-24T23:35:39Z,1490000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M42.00S,2025-10-24T23:35:33.4Z,1,REGULAR,substitution,in,[],1630591,,,1610612737,19,19,2025-10-24T23:35:39Z,1500000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M31.00S,2025-10-24T23:35:58.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,85.75886990801577,51.71568627450981,1610612737,19,19,2025-10-24T23:36:04Z,1510000,False,9.0,81.0,1,right,MISS L. Kennard 8' pullup Shot - blocked,"[1628379, 1626145]",1610612737.0,ATL,pullup,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.19,,,,,,,,Jones,1626145.0
162,PT01M31.00S,2025-10-24T23:35:58.2Z,1,REGULAR,block,,[],1626145,,,1610612737,19,19,2025-10-24T23:36:02Z,1520000,False,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
163,PT01M31.00S,2025-10-24T23:35:58.2Z,1,REGULAR,rebound,offensive,[],1628379,,,1610612737,19,19,2025-10-24T23:36:15Z,1530000,False,,,0,,L. Kennard REBOUND (Off:2 Def:0),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,161.0,2.0,0.0,2.0,,,,,,,,,,
164,PT01M23.00S,2025-10-24T23:36:06.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,94.69448094612353,38.48039215686275,1610612737,19,21,2025-10-24T23:44:35Z,1540000,False,-58.0,-3.0,1,right,L. Kennard driving floating Jump Shot (4 PTS),[1628379],1610612737.0,ATL,driving floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,5.77,4.0,,,,,,,,
165,PT01M15.00S,2025-10-24T23:36:19.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630249,,,1610612753,19,21,2025-10-24T23:36:33Z,1550000,False,,,0,,V. Krejčí personal FOUL (1 PF) (Wagner 2 FT),"[1630249, 1630532]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Center,2530.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
167,PT01M15.00S,2025-10-24T23:36:49.1Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,20,21,2025-10-24T23:37:10Z,1570000,False,,,0,,F. Wagner Free Throw 1 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
168,PT01M15.00S,2025-10-24T23:36:49.1Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,20,21,2025-10-24T23:37:10Z,1580000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
169,PT01M12.00S,2025-10-24T23:36:52.1Z,1,REGULAR,rebound,defensive,[],1642368,,,1610612737,20,21,2025-10-24T23:37:10Z,1590000,False,,,0,,N. Dante REBOUND (Off:1 Def:1),[1642368],1610612737.0,ATL,,,,Dante,N. Dante,,,,,,,,,,,,,168.0,2.0,1.0,1.0,,,,,,,,,,
170,PT01M04.00S,2025-10-24T23:37:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,90.62089356110381,50.98039215686274,1610612737,20,23,2025-10-24T23:37:25Z,1600000,False,5.0,36.0,1,right,V. Krejčí cutting Layup (2 PTS) (M. Gueye 2 AST),"[1630249, 1631243]",1610612737.0,ATL,cutting,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.6,2.0,M. Gueye,1631243.0,2.0,,,,,
172,PT00M52.90S,2025-10-24T23:37:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,13.87976346911958,52.450980392156865,1610612753,20,23,2025-10-24T23:46:06Z,1620000,False,-12.0,78.0,1,left,MISS T. da Silva 7' driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.9,,,,,,,,,
173,PT00M52.20S,2025-10-24T23:37:31.4Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,20,23,2025-10-24T23:37:43Z,1630000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,172.0,2.0,1.0,1.0,,,,,,,,,,
174,PT00M50.70S,2025-10-24T23:37:34.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641783,12.828515111695138,51.71568627450981,1610612753,22,23,2025-10-24T23:37:52Z,1640000,False,-9.0,68.0,1,left,T. da Silva 6' Jump Shot (5 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,6.86,5.0,,,,,,,,
175,PT00M32.00S,2025-10-24T23:37:56.0Z,1,REGULAR,turnover,out-of-bounds,[],1628379,,,1610612737,22,23,2025-10-24T23:38:03Z,1650000,False,,,0,,L. Kennard bad pass out-of-bounds TURNOVER (2 TO),[1628379],1610612737.0,ATL,bad pass,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,2530.0,,,,,,,,,,,,,,,2.0,,,,
