actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
174,PT12M00.00S,2026-03-06T00:37:15.5Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612753,26,33,2026-03-06T00:39:07Z,1720000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-06T00:39:15.7Z,2,REGULAR,period,start,[],0,,,1610612742,26,33,2026-03-06T00:39:15Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M36.00S,2026-03-06T00:39:39.5Z,2,REGULAR,2pt,Jump Shot,[],1642843,77.61169513797634,42.15686274509804,1610612742,26,33,2026-03-06T00:39:47Z,1740000,False,-39.0,158.0,1,right,MISS C. Flagg 16' fadeaway Shot,[1642843],1610612742.0,DAL,fadeaway,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,,,16.28,Missed,,,,,,,,,,,,,,,,
177,PT11M32.00S,2026-03-06T00:39:43.5Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,26,33,2026-03-06T00:39:47Z,1750000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,
178,PT11M16.00S,2026-03-06T00:40:00.5Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612753,26,33,2026-03-06T00:40:06Z,1760000,False,,,0,,J. Carter bad pass out-of-bounds TURNOVER (1 TO),[1628975],1610612753.0,ORL,bad pass,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,2882.0,1.0,,,,,,,,,,,,,,,,,,
179,PT11M08.00S,2026-03-06T00:40:13.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,72.35545335085413,12.009803921568627,1610612742,26,36,2026-03-06T00:40:18Z,1770000,False,-190.0,207.0,1,right,K. Thompson 28' 3PT  (9 PTS) (M. Christie 2 AST),"[202691, 1631108]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,28.13,Made,9.0,M. Christie,1631108.0,2.0,,,,,,,,,,,,
181,PT10M50.00S,2026-03-06T00:40:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,4.28712220762155,51.225490196078425,1610612753,26,36,2026-03-06T00:40:36Z,1790000,False,-6.0,-12.0,1,left,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,1.36,Missed,,,,,,,,,,,,,,,,
182,PT10M48.00S,2026-03-06T00:40:33.7Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,26,36,2026-03-06T00:40:36Z,1800000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,,,
183,PT10M44.00S,2026-03-06T00:40:39.7Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612742,26,36,2026-03-06T00:40:48Z,1810000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Gafford 2 FT),"[1630217, 1629655]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,,,1.0,0.0,Gafford,1629655.0,,
185,PT10M44.00S,2026-03-06T00:41:15.7Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,26,37,2026-03-06T00:41:15Z,1830000,False,,,0,,D. Gafford Free Throw 1 of 2 (3 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
186,PT10M44.00S,2026-03-06T00:41:17.9Z,2,REGULAR,substitution,out,[],1628975,,,1610612742,26,37,2026-03-06T00:41:23Z,1840000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M44.00S,2026-03-06T00:41:17.9Z,2,REGULAR,substitution,in,[],1630591,,,1610612742,26,37,2026-03-06T00:41:23Z,1850000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M44.00S,2026-03-06T00:41:39.8Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,26,38,2026-03-06T00:41:39Z,1860000,False,,,0,,D. Gafford Free Throw 2 of 2 (4 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
189,PT10M31.00S,2026-03-06T00:41:55.0Z,2,REGULAR,2pt,Jump Shot,[],1641783,22.815374507227332,49.01960784313725,1610612753,28,38,2026-03-06T00:43:05Z,1870000,False,5.0,162.0,1,left,T. da Silva 16' fadeaway Jump Shot (4 PTS) (M. Wagner 2 AST),"[1641783, 1629021]",1610612753.0,ORL,fadeaway,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Center,,,16.21,Made,4.0,M. Wagner,1629021.0,2.0,,,,,,,,,,,,
190,PT10M15.00S,2026-03-06T00:42:10.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642843,92.72339027595268,50.73529411764706,1610612742,28,40,2026-03-06T00:44:13Z,1880000,False,4.0,16.0,1,right,C. Flagg driving Hook (6 PTS),[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,1.63,Made,6.0,,,,,,,,,,,,,,,
191,PT10M06.00S,2026-03-06T00:42:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,10.463206307490145,51.71568627450981,1610612753,28,40,2026-03-06T00:47:06Z,1890000,False,-9.0,46.0,1,left,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,4.67,Missed,,,,,,,,,,,,,,,,
192,PT10M01.00S,2026-03-06T00:42:26.3Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,28,40,2026-03-06T00:47:06Z,1900000,False,,,0,,C. Flagg REBOUND (Off:2 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,191.0,3.0,1.0,2.0,,,,,,,,
194,PT09M50.00S,2026-03-06T00:42:35.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,91.27792378449409,48.529411764705884,1610612742,28,42,2026-03-06T00:48:17Z,1910000,False,-7.0,29.0,1,right,D. Gafford DUNK (6 PTS) (N. Marshall 2 AST),"[1629655, 1630230]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,3.04,Made,6.0,N. Marshall,1630230.0,2.0,,,,,,,,,,,,
196,PT09M32.00S,2026-03-06T00:42:53.3Z,2,REGULAR,3pt,Jump Shot,[],1642869,28.203022339027594,75.98039215686273,1610612753,28,42,2026-03-06T00:42:59Z,1930000,False,-130.0,213.0,1,left,MISS N. Penda 24' 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,24.91,Missed,,,,,,,,,,,,,,,,
197,PT09M29.00S,2026-03-06T00:42:55.5Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,28,42,2026-03-06T00:42:55Z,1940000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,
198,PT09M20.00S,2026-03-06T00:43:04.9Z,2,REGULAR,3pt,Jump Shot,[],202691,68.41327201051249,55.392156862745104,1610612742,28,42,2026-03-06T00:43:12Z,1950000,False,27.0,244.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,24.59,Missed,,,,,,,,,,,,,,,,
199,PT09M18.00S,2026-03-06T00:43:06.7Z,2,REGULAR,rebound,defensive,[],1642869,,,1610612753,28,42,2026-03-06T00:43:06Z,1960000,False,,,0,,N. Penda REBOUND (Off:1 Def:2),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Center,,,,,,,,,198.0,3.0,2.0,1.0,,,,,,,,
200,PT09M13.00S,2026-03-06T00:43:12.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,26.757555847568987,76.47058823529412,1610612753,31,42,2026-03-06T00:50:09Z,1970000,False,-132.0,199.0,1,left,T. da Silva 3PT running pullup (7 PTS),[1641783],1610612753.0,ORL,running pullup,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,23.9,Made,7.0,,,,,,,,,,,,,,,
201,PT08M48.00S,2026-03-06T00:43:37.2Z,2,REGULAR,turnover,lost ball,[],1629655,,,1610612742,31,42,2026-03-06T00:43:45Z,1980000,False,,,0,,D. Gafford lost ball TURNOVER (1 TO),"[1629655, 1641783]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,da Silva,1641783.0,,,,,,
202,PT08M48.00S,2026-03-06T00:43:37.2Z,2,REGULAR,steal,,[],1641783,,,1610612753,31,42,2026-03-06T00:43:45Z,1990000,False,,,0,,T. da Silva STEAL (2 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
203,PT08M42.00S,2026-03-06T00:43:45.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642869,7.440867279894875,51.470588235294116,1610612753,33,42,2026-03-06T00:44:01Z,2000000,False,-7.0,17.0,1,left,N. Penda running DUNK (2 PTS) (T. da Silva 1 AST),"[1642869, 1641783]",1610612753.0,ORL,running,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,1.89,Made,2.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,
205,PT08M42.00S,2026-03-06T00:44:01.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,33,42,2026-03-06T00:44:01Z,2020000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,out,[],1630217,,,1610612742,33,42,2026-03-06T00:46:44Z,2030000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,out,[],1629021,,,1610612742,33,42,2026-03-06T00:46:44Z,2040000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,33,42,2026-03-06T00:46:44Z,2050000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,out,[],202691,,,1610612742,33,42,2026-03-06T00:46:44Z,2060000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,in,[],1631094,,,1610612742,33,42,2026-03-06T00:46:44Z,2070000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612742,33,42,2026-03-06T00:46:44Z,2080000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,in,[],203939,,,1610612742,33,42,2026-03-06T00:46:44Z,2090000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M42.00S,2026-03-06T00:44:46.6Z,2,REGULAR,substitution,in,[],203114,,,1610612742,33,42,2026-03-06T00:46:44Z,2100000,False,,,0,,SUB in: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M33.00S,2026-03-06T00:46:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,82.60512483574244,52.20588235294118,1610612742,33,42,2026-03-06T00:46:57Z,2110000,False,11.0,111.0,1,right,MISS C. Flagg 11' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,11.15,Missed,,,,,,,,,,,,,,,,
216,PT08M30.00S,2026-03-06T00:46:52.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,33,42,2026-03-06T00:46:52Z,2120000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,215.0,3.0,2.0,1.0,,,,,,,,
217,PT08M26.00S,2026-03-06T00:46:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642869,5.995400788436268,53.18627450980392,1610612753,35,42,2026-03-06T00:47:04Z,2130000,False,-16.0,4.0,1,left,N. Penda running Layup (4 PTS),[1642869],1610612753.0,ORL,running,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,1.64,Made,4.0,,,,,,,,,,,,,,,
218,PT08M04.00S,2026-03-06T00:47:19.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,90.88370565045992,60.5392156862745,1610612742,35,44,2026-03-06T00:52:08Z,2140000,False,53.0,33.0,1,right,K. Middleton 6' pullup bank Jump Shot (5 PTS) (C. Flagg 3 AST),"[203114, 1642843]",1610612742.0,DAL,pullup bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,6.23,Made,5.0,C. Flagg,1642843.0,3.0,,,,,,,,,,,,
219,PT07M48.00S,2026-03-06T00:47:35.6Z,2,REGULAR,3pt,Jump Shot,[],1641783,7.30946123521682,3.9215686274509802,1610612753,38,44,2026-03-06T00:47:40Z,2150000,False,230.0,16.0,1,left,T. da Silva 3PT  (10 PTS) (J. Suggs 1 AST),"[1641783, 1630591]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,23.1,Made,10.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,
221,PT07M32.00S,2026-03-06T00:47:50.9Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612742,38,44,2026-03-06T01:08:01Z,2170000,False,,,0,,K. Middleton lost ball TURNOVER (3 TO),"[203114, 1631094]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,Banchero,1631094.0,,,,,,
222,PT07M32.00S,2026-03-06T00:47:50.9Z,2,REGULAR,steal,,[],1631094,,,1610612753,38,44,2026-03-06T00:47:52Z,2180000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT07M24.00S,2026-03-06T00:48:01.2Z,2,REGULAR,foul,personal,[],1630230,,,1610612753,38,44,2026-03-06T00:48:15Z,2190000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1641783]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,da Silva,1641783.0,,
225,PT07M24.00S,2026-03-06T00:48:10.9Z,2,REGULAR,substitution,out,[],1630230,,,1610612753,38,44,2026-03-06T00:48:23Z,2210000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M24.00S,2026-03-06T00:48:10.9Z,2,REGULAR,substitution,out,[],1642843,,,1610612753,38,44,2026-03-06T00:48:23Z,2220000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M24.00S,2026-03-06T00:48:10.9Z,2,REGULAR,substitution,in,[],1642948,,,1610612753,38,44,2026-03-06T00:48:23Z,2230000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M24.00S,2026-03-06T00:48:10.9Z,2,REGULAR,substitution,in,[],1629023,,,1610612753,38,44,2026-03-06T00:48:23Z,2240000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M06.00S,2026-03-06T00:48:46.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631094,8.754927726675426,54.65686274509803,1610612753,38,44,2026-03-06T00:48:52Z,2250000,False,-23.0,30.0,1,left,MISS P. Banchero turnaround Hook,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,3.78,Missed,,,,,,,,,,,,,,,,
231,PT07M03.00S,2026-03-06T00:48:49.9Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,38,44,2026-03-06T00:48:52Z,2260000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,
232,PT06M47.00S,2026-03-06T00:49:07.6Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612742,38,44,2026-03-06T00:49:18Z,2270000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Washington 2 FT),"[1630591, 1629023]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,Washington,1629023.0,,
234,PT06M47.00S,2026-03-06T00:49:24.6Z,2,REGULAR,foul,technical,['1freethrow'],1629023,,,1610612742,38,44,2026-03-06T00:49:35Z,2290000,False,,,0,,P. Washington technical FOUL (1 Tech),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,1627962.0,,,,,,,,,,,,,,0.0,1.0,,,,
235,PT06M47.00S,2026-03-06T00:49:43.5Z,2,REGULAR,freethrow,1 of 1,[],1641783,,,1610612742,39,44,2026-03-06T00:49:43Z,2300000,False,,,0,,T. da Silva technical Free Throw 1 of 1 (11 PTS),[1641783],1610612753.0,ORL,technical,,,da Silva,T. da Silva,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
236,PT06M47.00S,2026-03-06T00:50:27.3Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,39,45,2026-03-06T00:50:27Z,2310000,False,,,0,,P. Washington Free Throw 1 of 2 (4 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
237,PT06M47.00S,2026-03-06T00:50:45.0Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,39,46,2026-03-06T00:50:45Z,2320000,False,,,0,,P. Washington Free Throw 2 of 2 (5 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
238,PT06M27.00S,2026-03-06T00:51:06.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,6.389618922470433,55.63725490196079,1610612753,41,46,2026-03-06T00:51:13Z,2330000,False,-28.0,8.0,1,left,W. Carter Jr. turnaround Hook (8 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,2.92,Made,8.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,
240,PT06M17.00S,2026-03-06T00:51:17.6Z,2,REGULAR,3pt,Jump Shot,[],203114,67.67000657030223,51.39016544117647,1610612742,41,46,2026-03-06T00:51:24Z,2350000,False,7.0,251.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,25.15,Missed,,,,,,,,,,,,,,,,
241,PT06M15.00S,2026-03-06T00:51:19.6Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,41,46,2026-03-06T00:51:24Z,2360000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,
242,PT06M10.00S,2026-03-06T00:51:24.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,90.27595269382391,4.189644607843137,1610612742,41,46,2026-03-06T00:51:31Z,2370000,False,-229.0,39.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,23.24,Missed,,,,,,,,,,,,,,,,
243,PT06M07.00S,2026-03-06T00:51:27.4Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,41,46,2026-03-06T00:51:31Z,2380000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,,,,242.0,1.0,1.0,0.0,,,,,,,,
244,PT06M01.00S,2026-03-06T00:51:32.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,5.863994743758213,47.549019607843135,1610612753,43,46,2026-03-06T00:51:39Z,2390000,False,12.0,3.0,1,left,P. Banchero running Layup (7 PTS) (J. Suggs 3 AST),"[1631094, 1630591]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,1.26,Made,7.0,J. Suggs,1630591.0,3.0,,,,,,,,,,,,
246,PT05M47.00S,2026-03-06T00:51:49.7Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612742,43,46,2026-03-06T00:51:58Z,2410000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Washington 2 FT),"[1628976, 1629023]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1629176.0,,,,,,,,,,,,,,3.0,0.0,Washington,1629023.0,,
248,PT05M47.00S,2026-03-06T00:52:21.9Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,43,46,2026-03-06T00:52:21Z,2430000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
249,PT05M47.00S,2026-03-06T00:52:21.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,43,46,2026-03-06T00:52:21Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,248.0,,,,,,,,,,,
250,PT05M47.00S,2026-03-06T00:52:23.1Z,2,REGULAR,substitution,out,[],1641783,,,1610612742,43,46,2026-03-06T00:52:37Z,2450000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M47.00S,2026-03-06T00:52:23.1Z,2,REGULAR,substitution,out,[],1628976,,,1610612742,43,46,2026-03-06T00:52:37Z,2460000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M47.00S,2026-03-06T00:52:23.1Z,2,REGULAR,substitution,out,[],1631108,,,1610612742,43,46,2026-03-06T00:52:37Z,2470000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M47.00S,2026-03-06T00:52:23.1Z,2,REGULAR,substitution,in,[],1641710,,,1610612742,43,46,2026-03-06T00:52:37Z,2480000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M47.00S,2026-03-06T00:52:23.1Z,2,REGULAR,substitution,in,[],1629048,,,1610612742,43,46,2026-03-06T00:52:37Z,2490000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M47.00S,2026-03-06T00:52:23.1Z,2,REGULAR,substitution,in,[],202691,,,1610612742,43,46,2026-03-06T00:52:37Z,2500000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M47.00S,2026-03-06T00:52:56.6Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,43,47,2026-03-06T00:52:56Z,2530000,False,,,0,,P. Washington Free Throw 2 of 2 (6 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
259,PT05M21.00S,2026-03-06T00:53:18.3Z,2,REGULAR,3pt,Jump Shot,[],1630591,15.062417871222076,95.58823529411765,1610612753,43,47,2026-03-06T00:53:23Z,2540000,False,-228.0,89.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,24.47,Missed,,,,,,,,,,,,,,,,
260,PT05M18.00S,2026-03-06T00:53:21.2Z,2,REGULAR,rebound,defensive,[],1642948,,,1610612742,43,47,2026-03-06T00:53:21Z,2550000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:2),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,259.0,2.0,2.0,0.0,,,,,,,,
