actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
172,PT00M25.20S,2025-12-09T23:44:07.5Z,1,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,17,30,2025-12-09T23:44:07Z,1700000,False,,,0,,P. Banchero offensive foul TURNOVER (1 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,202027.0,,,,
173,PT00M25.20S,2025-12-09T23:44:37.1Z,1,REGULAR,substitution,out,[],1626145,,,1610612748,17,30,2025-12-09T23:44:48Z,1710000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M25.20S,2025-12-09T23:44:37.1Z,1,REGULAR,substitution,out,[],1641796,,,1610612748,17,30,2025-12-09T23:44:48Z,1720000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M25.20S,2025-12-09T23:44:37.1Z,1,REGULAR,substitution,in,[],1630591,,,1610612748,17,30,2025-12-09T23:44:48Z,1730000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M25.20S,2025-12-09T23:44:37.1Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,17,30,2025-12-09T23:44:48Z,1740000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M05.40S,2025-12-09T23:45:06.9Z,1,REGULAR,turnover,lost ball,[],1631170,,,1610612748,17,30,2025-12-09T23:45:11Z,1750000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (1 TO),"[1631170, 1630591]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,Suggs,1630591.0,,,,,,,,,,
178,PT00M05.40S,2025-12-09T23:45:06.9Z,1,REGULAR,steal,,[],1630591,,,1610612753,17,30,2025-12-09T23:48:07Z,1760000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
179,PT00M00.00S,2025-12-09T23:45:15.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,11.12023653088042,3.9215686274509802,1610612753,17,30,2025-12-09T23:45:21Z,1770000,False,230.0,52.0,1,left,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,23.62,Missed,,,,,,,,,,,,,,,,,,
180,PT00M00.00S,2025-12-09T23:45:18.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,17,30,2025-12-09T23:45:18Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,179.0,,,,,,,,,,,,,,,,,
181,PT00M00.00S,2025-12-09T23:45:20.0Z,1,REGULAR,period,end,[],0,,,1610612753,17,30,2025-12-09T23:45:20Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-12-09T23:45:38.3Z,2,REGULAR,substitution,out,['startperiod'],1629639,,,1610612753,17,30,2025-12-09T23:48:37Z,1800000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-12-09T23:45:38.3Z,2,REGULAR,substitution,in,['startperiod'],1641796,,,1610612753,17,30,2025-12-09T23:48:37Z,1810000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-12-09T23:48:56.7Z,2,REGULAR,period,start,[],0,,,1610612748,17,30,2025-12-09T23:48:56Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M49.00S,2025-12-09T23:49:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.9862023653088,51.225490196078425,1610612748,17,30,2025-12-09T23:50:08Z,1840000,False,6.0,13.0,1,right,MISS N. Powell driving Layup,[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
187,PT11M47.00S,2025-12-09T23:49:25.3Z,2,REGULAR,rebound,offensive,[],1641796,,,1610612748,17,30,2025-12-09T23:50:08Z,1850000,False,,,0,,P. Larsson REBOUND (Off:1 Def:0),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,186.0,1.0,0.0,1.0,,,,,,,,,,,,,,
188,PT11M47.00S,2025-12-09T23:49:26.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641796,94.40999984741211,50.0,1610612748,17,32,2025-12-09T23:50:13Z,1860000,False,0.0,0.0,1,right,P. Larsson tip Layup (2 PTS),[1641796],1610612748.0,MIA,tip,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
189,PT11M22.00S,2025-12-09T23:49:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630591,21.23850197109067,90.19607843137256,1610612753,20,32,2025-12-09T23:49:54Z,1870000,False,-201.0,147.0,1,left,J. Suggs 24' 3PT  (4 PTS) (P. Banchero 1 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,24.91,Made,,,,,4.0,,,,P. Banchero,1631094.0,1.0,,,,,,,
191,PT11M04.00S,2025-12-09T23:50:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,93.24901445466492,55.14705882352941,1610612748,20,34,2025-12-09T23:50:14Z,1890000,False,26.0,11.0,1,right,J. Jaquez Jr. driving Layup (4 PTS) (P. Larsson 1 AST),"[1631170, 1641796]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,4.0,,,,P. Larsson,1641796.0,1.0,,,,,,,
193,PT10M43.00S,2025-12-09T23:50:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,8.804204993429698,42.12239583333333,1610612753,20,34,2025-12-09T23:51:37Z,1910000,False,39.0,30.0,1,left,MISS T. da Silva driving Layup - blocked,"[1641783, 1642276]",1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,Ware,1642276.0,,,,,
194,PT10M43.00S,2025-12-09T23:50:28.2Z,2,REGULAR,block,,[],1642276,,,1610612753,20,34,2025-12-09T23:50:32Z,1920000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT10M42.00S,2025-12-09T23:50:29.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,34,2025-12-09T23:51:37Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,,,,,,,,,,,,,,,,,
196,PT10M37.00S,2025-12-09T23:50:49.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,17.16491458607096,5.88235294117647,1610612753,23,34,2025-12-09T23:50:55Z,1940000,False,221.0,109.0,1,left,D. Bane 24' 3PT  (5 PTS) (J. Suggs 2 AST),"[1630217, 1630591]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,24.6,Made,,,,,5.0,,,,J. Suggs,1630591.0,2.0,,,,,,,
198,PT10M30.00S,2025-12-09T23:50:56.5Z,2,REGULAR,turnover,lost ball,[],1641796,,,1610612748,23,34,2025-12-09T23:51:02Z,1960000,False,,,0,,P. Larsson lost ball TURNOVER (1 TO),"[1641796, 1630217]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Bane,1630217.0,,,,,,,,,,
199,PT10M30.00S,2025-12-09T23:50:56.5Z,2,REGULAR,steal,,[],1630217,,,1610612753,23,34,2025-12-09T23:50:59Z,1970000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT10M27.00S,2025-12-09T23:51:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641783,9.017739816031538,47.05882352941176,1610612753,25,34,2025-12-09T23:51:10Z,1980000,False,15.0,32.0,1,left,T. da Silva running Layup (7 PTS),[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.55,Made,,,,,7.0,,,,,,,,,,,,,
202,PT10M27.00S,2025-12-09T23:51:06.4Z,2,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612753,25,34,2025-12-09T23:51:19Z,2000000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (da Silva 1 FT),"[1642276, 1641783]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,da Silva,1641783.0
204,PT10M27.00S,2025-12-09T23:51:34.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641783,,,1610612753,26,34,2025-12-09T23:51:34Z,2020000,False,,,0,,T. da Silva Free Throw 1 of 1 (8 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
205,PT10M14.00S,2025-12-09T23:51:48.9Z,2,REGULAR,3pt,Jump Shot,[],1626181,69.46452036793693,72.54901960784314,1610612748,26,37,2025-12-09T23:51:53Z,2030000,False,113.0,235.0,1,right,N. Powell 26' 3PT  (11 PTS) (S. Fontecchio 1 AST),"[1626181, 1631323]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.02,Made,,,,,11.0,,,,S. Fontecchio,1631323.0,1.0,,,,,,,
208,PT09M55.00S,2025-12-09T23:52:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.703679369250986,47.549019607843135,1610612753,26,37,2025-12-09T23:54:29Z,2050000,False,12.0,20.0,1,left,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
210,PT09M53.00S,2025-12-09T23:52:11.3Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612748,26,37,2025-12-09T23:54:29Z,2070000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,,,
211,PT09M48.00S,2025-12-09T23:52:14.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,75.24638633377135,16.42156862745098,1610612748,26,37,2025-12-09T23:52:24Z,2080000,False,-168.0,180.0,1,right,MISS S. Fontecchio 24' running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
212,PT09M44.00S,2025-12-09T23:52:18.8Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,26,37,2025-12-09T23:52:18Z,2090000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,211.0,4.0,2.0,2.0,,,,,,,,,,,,,,
213,PT09M44.00S,2025-12-09T23:52:22.4Z,2,REGULAR,foul,personal,[],1630217,,,1610612748,26,37,2025-12-09T23:52:49Z,2100000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1626181]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Powell,1626181.0
215,PT09M33.00S,2025-12-09T23:53:01.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631323,92.9862023653088,64.70588235294117,1610612748,26,37,2025-12-09T23:55:17Z,2120000,False,74.0,13.0,1,right,MISS S. Fontecchio 7' driving floating Shot,[1631323],1610612748.0,MIA,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
216,PT09M30.00S,2025-12-09T23:53:04.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,26,37,2025-12-09T23:53:09Z,2130000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,215.0,5.0,5.0,0.0,,,,,,,,,,,,,,
217,PT09M18.00S,2025-12-09T23:53:19.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.703679369250986,47.794117647058826,1610612753,28,37,2025-12-09T23:53:24Z,2140000,False,11.0,20.0,1,left,P. Banchero driving Layup (4 PTS) (D. Bane 1 AST),"[1631094, 1630217]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,4.0,,,,D. Bane,1630217.0,1.0,,,,,,,
219,PT09M18.00S,2025-12-09T23:53:23.5Z,2,REGULAR,foul,personal,['1freethrow'],1626181,,,1610612753,28,37,2025-12-09T23:53:30Z,2160000,False,,,0,,N. Powell shooting personal FOUL (2 PF) (Banchero 1 FT),"[1626181, 1631094]",1610612748.0,MIA,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Banchero,1631094.0
221,PT09M18.00S,2025-12-09T23:53:33.4Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,28,37,2025-12-09T23:53:51Z,2180000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M18.00S,2025-12-09T23:53:33.4Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,28,37,2025-12-09T23:53:51Z,2190000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M18.00S,2025-12-09T23:53:33.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,28,37,2025-12-09T23:53:51Z,2200000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M18.00S,2025-12-09T23:53:33.4Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,28,37,2025-12-09T23:53:51Z,2210000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M18.00S,2025-12-09T23:54:04.1Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,29,37,2025-12-09T23:54:04Z,2220000,False,,,0,,P. Banchero Free Throw 1 of 1 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
226,PT09M12.00S,2025-12-09T23:54:14.0Z,2,REGULAR,turnover,traveling,[],1631323,,,1610612748,29,37,2025-12-09T23:54:22Z,2230000,False,,,0,,S. Fontecchio traveling TURNOVER (1 TO),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,1628480.0,,,,
227,PT09M12.00S,2025-12-09T23:54:17.4Z,2,REGULAR,substitution,out,[],1631094,,,1610612753,29,37,2025-12-09T23:54:23Z,2240000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M12.00S,2025-12-09T23:54:17.4Z,2,REGULAR,substitution,in,[],1628371,,,1610612753,29,37,2025-12-09T23:54:23Z,2250000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M58.00S,2025-12-09T23:54:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,9.017739816031538,51.225490196078425,1610612753,29,37,2025-12-09T23:57:42Z,2260000,False,-6.0,32.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
230,PT08M57.00S,2025-12-09T23:54:40.1Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,29,37,2025-12-09T23:54:44Z,2270000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,,,
231,PT08M52.00S,2025-12-09T23:54:45.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,72.35545335085413,22.30392156862745,1610612748,29,37,2025-12-09T23:58:00Z,2280000,False,-138.0,207.0,1,right,MISS S. Fontecchio 24' running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
232,PT08M49.00S,2025-12-09T23:54:48.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,29,37,2025-12-09T23:54:51Z,2290000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,,,
233,PT08M44.00S,2025-12-09T23:54:55.3Z,2,REGULAR,foul,personal,[],1631170,,,1610612753,29,37,2025-12-09T23:55:02Z,2300000,False,,,0,,J. Jaquez Jr. personal FOUL (2 PF),"[1631170, 1630591]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Suggs,1630591.0
235,PT08M44.00S,2025-12-09T23:55:01.1Z,2,REGULAR,substitution,out,[],1642276,,,1610612753,29,37,2025-12-09T23:55:12Z,2320000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M44.00S,2025-12-09T23:55:01.1Z,2,REGULAR,substitution,out,[],1641796,,,1610612753,29,37,2025-12-09T23:55:12Z,2330000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M44.00S,2025-12-09T23:55:01.1Z,2,REGULAR,substitution,out,[],1626181,,,1610612753,29,37,2025-12-09T23:55:12Z,2340000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M44.00S,2025-12-09T23:55:01.1Z,2,REGULAR,substitution,in,[],1630558,,,1610612753,29,37,2025-12-09T23:55:12Z,2350000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M44.00S,2025-12-09T23:55:01.1Z,2,REGULAR,substitution,in,[],1629639,,,1610612753,29,37,2025-12-09T23:55:12Z,2360000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M44.00S,2025-12-09T23:55:01.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612753,29,37,2025-12-09T23:55:12Z,2370000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M31.00S,2025-12-09T23:55:38.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.046649145860711,51.9607843137255,1610612753,31,37,2025-12-09T23:55:42Z,2380000,False,-10.0,14.0,1,left,W. Carter Jr. alley-oop DUNK (2 PTS) (A. Black 2 AST),"[1628976, 1641710]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,2.0,,,,A. Black,1641710.0,2.0,,,,,,,
243,PT08M16.00S,2025-12-09T23:55:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,90.88370565045992,53.92156862745098,1610612748,31,39,2025-12-09T23:55:58Z,2400000,False,20.0,33.0,1,right,J. Jaquez Jr. driving floating bank Jump Shot (6 PTS) (S. Fontecchio 2 AST),"[1631170, 1631323]",1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.86,Made,,,,,6.0,,,,S. Fontecchio,1631323.0,2.0,,,,,,,
244,PT07M59.00S,2025-12-09T23:56:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,18.873193166885677,36.029411764705884,1610612753,33,39,2025-12-09T23:56:13Z,2410000,False,70.0,125.0,1,left,J. Suggs 14' pullup Jump Shot (6 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,14.31,Made,,,,,6.0,,,,,,,,,,,,,
245,PT07M47.00S,2025-12-09T23:56:21.5Z,2,REGULAR,2pt,Jump Shot,[],1630558,78.0059132720105,54.90196078431373,1610612748,33,39,2025-12-09T23:56:25Z,2420000,False,25.0,154.0,1,right,MISS D. Mitchell 15' pullup Shot,[1630558],1610612748.0,MIA,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,15.61,Missed,,,,,,,,,,,,,,,,,,
246,PT07M45.00S,2025-12-09T23:56:23.5Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,33,39,2025-12-09T23:56:25Z,2430000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Center,,,245.0,2.0,1.0,1.0,,,,,,,,,,,,,,
247,PT07M32.00S,2025-12-09T23:56:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.258212877792378,52.69607843137255,1610612753,35,39,2025-12-09T23:56:41Z,2440000,False,-13.0,6.0,1,left,D. Bane driving Layup (7 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,7.0,,,,,,,,,,,,,
249,PT07M32.00S,2025-12-09T23:56:41.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,35,39,2025-12-09T23:56:41Z,2460000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M32.00S,2025-12-09T23:57:44.5Z,2,REGULAR,substitution,out,[],1631323,,,1610612748,35,39,2025-12-09T23:59:58Z,2470000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M32.00S,2025-12-09T23:57:44.5Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,35,39,2025-12-09T23:59:58Z,2480000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M32.00S,2025-12-09T23:57:44.5Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,35,39,2025-12-09T23:59:58Z,2490000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M32.00S,2025-12-09T23:57:44.5Z,2,REGULAR,substitution,in,[],203952,,,1610612748,35,39,2025-12-09T23:59:58Z,2500000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M16.00S,2025-12-10T00:00:33.2Z,2,REGULAR,2pt,Jump Shot,[],1628389,78.0059132720105,37.99019607843137,1610612748,35,39,2025-12-10T00:01:16Z,2510000,False,-60.0,154.0,1,right,MISS B. Adebayo 16' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,16.55,Missed,,,,,,,,,,,,,,,,,,
258,PT07M14.00S,2025-12-10T00:00:35.2Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,35,39,2025-12-10T00:01:16Z,2520000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left Center,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT07M03.00S,2025-12-10T00:00:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.440867279894875,48.28431372549019,1610612753,37,39,2025-12-10T00:00:50Z,2530000,False,9.0,17.0,1,left,D. Bane driving Layup (9 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,9.0,,,,,,,,,,,,,
262,PT06M47.00S,2025-12-10T00:01:20.5Z,2,REGULAR,2pt,Jump Shot,[],1629639,79.58278580814718,46.32352941176471,1610612748,37,39,2025-12-10T00:04:15Z,2560000,False,-18.0,139.0,1,right,MISS T. Herro 14' driving floating Shot - blocked,"[1629639, 1641710]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Center,14.06,Missed,,,,,,,,,,,,Black,1641710.0,,,,,
