actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
193,PT01M24.00S,2026-03-31T23:39:25.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,28,18,2026-03-31T23:39:29Z,1930000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,192.0,4.0,4.0,0.0
194,PT01M11.00S,2026-03-31T23:39:38.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,92.59198423127464,3.1862745098039214,1610612756,28,21,2026-03-31T23:39:44Z,1940000,False,-234.0,17.0,1,right,G. Allen 3PT  (3 PTS) (O. Ighodaro 2 AST),"[1628960, 1642345]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.47,Made,3.0,O. Ighodaro,1642345.0,2.0,,,,,,,,,,,,,,
196,PT00M52.20S,2026-03-31T23:39:59.7Z,1,REGULAR,turnover,out-of-bounds,[],1641724,,,1610612753,28,21,2026-03-31T23:40:06Z,1960000,False,,,0,,J. Howard bad pass out-of-bounds TURNOVER (1 TO),[1641724],1610612753.0,ORL,bad pass,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,,,,,1.0,,,,,,,,
197,PT00M32.20S,2026-03-31T23:40:26.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,67.49342969776609,23.52941176470588,1610612756,28,21,2026-03-31T23:42:28Z,1970000,False,-132.0,253.0,1,right,MISS G. Allen 28' step back 3PT,[1628960],1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,28.56,Missed,,,,,,,,,,,,,,,,,,
198,PT00M28.00S,2026-03-31T23:40:30.7Z,1,REGULAR,rebound,offensive,[],1631221,,,1610612756,28,21,2026-03-31T23:40:33Z,1980000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,197.0,1.0,0.0,1.0
199,PT00M27.50S,2026-03-31T23:40:31.5Z,1,REGULAR,turnover,bad pass,[],1631221,,,1610612756,28,21,2026-03-31T23:40:38Z,1990000,False,,,0,,C. Gillespie bad pass TURNOVER (1 TO),"[1631221, 1631288]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Cain,1631288.0,,,,,,
200,PT00M27.50S,2026-03-31T23:40:31.5Z,1,REGULAR,steal,,[],1631288,,,1610612753,28,21,2026-03-31T23:40:33Z,2000000,False,,,0,,J. Cain STEAL (2 STL),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
201,PT00M23.80S,2026-03-31T23:40:35.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,20.581471747700395,7.8431372549019605,1610612753,28,21,2026-03-31T23:43:21Z,2010000,False,211.0,141.0,1,left,MISS J. Carter 25' running 3PT,[1628975],1610612753.0,ORL,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
202,PT00M19.20S,2026-03-31T23:40:39.8Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,28,21,2026-03-31T23:40:39Z,2020000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,201.0,5.0,5.0,0.0
203,PT00M00.00S,2026-03-31T23:40:59.9Z,1,REGULAR,3pt,Jump Shot,[],1626220,77.08607095926413,9.068627450980392,1610612756,28,21,2026-03-31T23:41:06Z,2030000,False,-205.0,163.0,1,right,MISS R. O'Neale 26' step back 3PT,[1626220],1610612756.0,PHX,step back,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
204,PT00M00.00S,2026-03-31T23:41:04.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,28,21,2026-03-31T23:41:04Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,203.0,,,
205,PT00M00.00S,2026-03-31T23:41:06.5Z,1,REGULAR,period,end,[],0,,,1610612756,28,21,2026-03-31T23:41:06Z,2050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT12M00.00S,2026-03-31T23:43:47.5Z,2,REGULAR,period,start,[],0,,,1610612756,28,21,2026-03-31T23:43:47Z,2060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT11M47.00S,2026-03-31T23:43:59.6Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.56701708278581,12.990196078431374,1610612756,28,21,2026-03-31T23:44:05Z,2070000,False,-185.0,215.0,1,right,MISS G. Allen 28' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,28.35,Missed,,,,,,,,,,,,,,,,,,
208,PT11M44.00S,2026-03-31T23:44:02.5Z,2,REGULAR,rebound,defensive,[],1641724,,,1610612753,28,21,2026-03-31T23:44:02Z,2080000,False,,,0,,J. Howard REBOUND (Off:0 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0
209,PT11M38.00S,2026-03-31T23:44:10.9Z,2,REGULAR,foul,offensive,[],1629048,,,1610612753,28,21,2026-03-31T23:44:20Z,2090000,False,,,0,,G. Bitadze off-the-ball offensive FOUL (2 PF),"[1629048, 1630692]",1610612753.0,ORL,off-the-ball,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Center,,,,,,,202053.0,2.0,0.0,Goodwin,1630692.0,,,,,,,,,
211,PT11M38.00S,2026-03-31T23:44:10.9Z,2,REGULAR,turnover,offensive foul,[],1629048,,,1610612753,28,21,2026-03-31T23:44:10Z,2110000,False,,,0,,G. Bitadze offensive foul TURNOVER (1 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Center,,,,,,,202053.0,,,,,1.0,,,,,,,,
212,PT11M38.00S,2026-03-31T23:44:20.0Z,2,REGULAR,substitution,out,[],1629048,,,1610612756,28,21,2026-03-31T23:44:26Z,2120000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT11M38.00S,2026-03-31T23:44:20.0Z,2,REGULAR,substitution,in,[],1629021,,,1610612756,28,21,2026-03-31T23:44:26Z,2130000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT11M24.00S,2026-03-31T23:44:48.0Z,2,REGULAR,turnover,lost ball,[],1628960,,,1610612756,28,21,2026-03-31T23:46:33Z,2140000,False,,,0,,G. Allen lost ball TURNOVER (1 TO),"[1628960, 1629021]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Wagner,1629021.0,,,,,,
215,PT11M24.00S,2026-03-31T23:44:48.0Z,2,REGULAR,steal,,[],1629021,,,1610612753,28,21,2026-03-31T23:44:50Z,2150000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
216,PT11M14.00S,2026-03-31T23:44:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631288,6.783837056504599,46.07843137254902,1610612753,30,21,2026-03-31T23:45:01Z,2160000,False,20.0,11.0,1,left,J. Cain Layup (2 PTS) (D. Bane 2 AST),"[1631288, 1630217]",1610612753.0,ORL,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,2.26,Made,2.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
218,PT10M55.00S,2026-03-31T23:45:15.8Z,2,REGULAR,3pt,Jump Shot,[],1628960,91.5407358738502,95.09803921568627,1610612756,30,21,2026-03-31T23:45:20Z,2180000,False,225.0,27.0,1,right,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,22.71,Missed,,,,,,,,,,,,,,,,,,
219,PT10M52.00S,2026-03-31T23:45:18.8Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,30,21,2026-03-31T23:45:20Z,2190000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,218.0,1.0,1.0,0.0
220,PT10M49.00S,2026-03-31T23:45:22.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641724,7.703679369250986,2.941176470588235,1610612753,33,21,2026-03-31T23:45:32Z,2200000,False,235.0,20.0,1,left,J. Howard 3PT running (3 PTS) (D. Bane 3 AST),"[1641724, 1630217]",1610612753.0,ORL,running,,,Howard,J. Howard,,,,,Right Corner 3,24+ Right,23.61,Made,3.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,
222,PT10M48.00S,2026-03-31T23:45:30.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,33,21,2026-03-31T23:45:30Z,2220000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT10M48.00S,2026-03-31T23:47:49.9Z,2,REGULAR,substitution,out,[],1628960,,,1610612756,33,21,2026-03-31T23:48:10Z,2230000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT10M48.00S,2026-03-31T23:47:49.9Z,2,REGULAR,substitution,in,[],1630224,,,1610612756,33,21,2026-03-31T23:48:10Z,2240000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT10M33.00S,2026-03-31T23:48:17.1Z,2,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612756,33,21,2026-04-01T00:34:01Z,2260000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (4 TO),[1630224],1610612756.0,PHX,lost ball,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202053.0,,,,,4.0,,,,,,,,
229,PT10M11.00S,2026-03-31T23:49:01.8Z,2,REGULAR,turnover,lost ball,[],1630217,,,1610612753,33,21,2026-03-31T23:50:04Z,2290000,False,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 1630692]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,Goodwin,1630692.0,,,,,,
230,PT10M11.00S,2026-03-31T23:49:01.8Z,2,REGULAR,steal,,[],1630692,,,1610612756,33,21,2026-03-31T23:49:04Z,2300000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
231,PT10M09.00S,2026-03-31T23:49:08.3Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612756,33,21,2026-03-31T23:49:36Z,2310000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Green 2 FT),"[1628975, 1630224]",1610612753.0,ORL,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Green,1630224.0,,,,,,,,,
233,PT10M09.00S,2026-03-31T23:49:42.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630224,,,1610612756,33,22,2026-03-31T23:49:42Z,2330000,False,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
234,PT10M09.00S,2026-03-31T23:49:43.9Z,2,REGULAR,substitution,out,[],1631288,,,1610612756,33,22,2026-03-31T23:49:47Z,2340000,False,,,0,,SUB out: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT10M09.00S,2026-03-31T23:49:43.9Z,2,REGULAR,substitution,in,[],1630591,,,1610612756,33,22,2026-03-31T23:49:47Z,2350000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT10M09.00S,2026-03-31T23:50:02.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630224,,,1610612756,33,23,2026-03-31T23:50:02Z,2360000,False,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
237,PT09M55.00S,2026-03-31T23:50:17.9Z,2,REGULAR,3pt,Jump Shot,[],1641724,26.888961892247043,17.401960784313726,1610612753,36,23,2026-03-31T23:50:26Z,2370000,False,163.0,200.0,1,left,J. Howard 25' 3PT  (6 PTS) (M. Wagner 1 AST),"[1641724, 1629021]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,25.82,Made,6.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,,,,
239,PT09M41.00S,2026-03-31T23:50:31.8Z,2,REGULAR,3pt,Jump Shot,[],1631221,93.11760840998686,96.07843137254902,1610612756,36,26,2026-03-31T23:50:35Z,2390000,False,230.0,12.0,1,right,C. Gillespie 3PT  (5 PTS) (J. Green 2 AST),"[1631221, 1630224]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,23.07,Made,5.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
241,PT09M33.00S,2026-03-31T23:50:42.8Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612753,36,26,2026-03-31T23:51:11Z,2410000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Bane 2 FT),"[1626220, 1630217]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
243,PT09M33.00S,2026-03-31T23:51:11.9Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,37,26,2026-03-31T23:51:11Z,2430000,False,,,0,,D. Bane Free Throw 1 of 2 (4 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
244,PT09M33.00S,2026-03-31T23:51:12.7Z,2,REGULAR,substitution,out,[],1642345,,,1610612753,37,26,2026-03-31T23:51:21Z,2440000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M33.00S,2026-03-31T23:51:12.7Z,2,REGULAR,substitution,in,[],1642853,,,1610612753,37,26,2026-03-31T23:51:21Z,2450000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT09M33.00S,2026-03-31T23:51:30.9Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,38,26,2026-03-31T23:51:30Z,2460000,False,,,0,,D. Bane Free Throw 2 of 2 (5 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
247,PT09M22.00S,2026-03-31T23:51:44.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642853,91.93495400788436,46.81372549019608,1610612756,38,28,2026-03-31T23:51:51Z,2470000,False,-16.0,23.0,1,right,R. Fleming cutting Layup (2 PTS) (C. Gillespie 1 AST),"[1642853, 1631221]",1610612756.0,PHX,cutting,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,2.82,Made,2.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,,,
249,PT09M16.00S,2026-03-31T23:51:52.7Z,2,REGULAR,foul,personal,['2freethrow'],1642853,,,1610612753,38,28,2026-03-31T23:52:11Z,2490000,False,,,0,,R. Fleming shooting personal FOUL (1 PF) (Bane 2 FT),"[1642853, 1630217]",1610612756.0,PHX,shooting,,,Fleming,R. Fleming,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202053.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
251,PT09M16.00S,2026-03-31T23:52:21.0Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,39,28,2026-03-31T23:52:21Z,2510000,False,,,0,,D. Bane Free Throw 1 of 2 (6 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
252,PT09M16.00S,2026-03-31T23:52:38.7Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,40,28,2026-03-31T23:52:38Z,2520000,False,,,0,,D. Bane Free Throw 2 of 2 (7 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
253,PT09M06.00S,2026-03-31T23:52:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.85479632063075,52.69607843137255,1610612756,40,30,2026-03-31T23:52:54Z,2530000,False,13.0,15.0,1,right,J. Green driving Layup (6 PTS),[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.0,Made,6.0,,,,,,,,,,,,,,,,,
255,PT09M01.00S,2026-03-31T23:53:01.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,40,30,2026-03-31T23:53:07Z,2550000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT09M01.00S,2026-03-31T23:53:01.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612753,40,30,2026-03-31T23:53:07Z,2560000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT09M01.00S,2026-03-31T23:53:01.0Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,40,30,2026-03-31T23:53:07Z,2570000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT09M01.00S,2026-03-31T23:53:01.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612753,40,30,2026-03-31T23:53:07Z,2580000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT08M52.00S,2026-03-31T23:53:25.0Z,2,REGULAR,foul,personal,[],1631221,,,1610612753,40,30,2026-03-31T23:53:53Z,2590000,False,,,0,,C. Gillespie personal FOUL (2 PF),"[1631221, 1629021]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,101284.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,
261,PT08M45.00S,2026-03-31T23:53:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.09789750328515,43.627450980392155,1610612753,42,30,2026-03-31T23:53:58Z,2610000,False,32.0,24.0,1,left,M. Wagner cutting Layup (2 PTS) (P. Banchero 4 AST),"[1629021, 1631094]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.97,Made,2.0,P. Banchero,1631094.0,4.0,,,,,,,,,,,,,,
263,PT08M35.00S,2026-03-31T23:54:01.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,76.5604467805519,86.76470588235294,1610612756,42,30,2026-03-31T23:54:28Z,2630000,False,184.0,168.0,1,right,MISS J. Green 24' pullup 3PT,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
264,PT08M33.00S,2026-03-31T23:54:04.9Z,2,REGULAR,rebound,offensive,[],1642853,,,1610612756,42,30,2026-03-31T23:54:04Z,2640000,False,,,0,,R. Fleming REBOUND (Off:1 Def:0),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,263.0,1.0,0.0,1.0
265,PT08M33.00S,2026-03-31T23:54:10.9Z,2,REGULAR,violation,kicked ball,[],1630591,,,1610612756,42,30,2026-03-31T23:54:20Z,2650000,False,,,0,,J. Suggs kicked ball VIOLATION,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,202053.0,,,,,,,,,,,,,
266,PT08M31.00S,2026-03-31T23:54:25.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642853,93.64323258869908,3.1862745098039214,1610612756,42,33,2026-03-31T23:54:30Z,2660000,False,-234.0,7.0,1,right,R. Fleming 3PT  (5 PTS) (J. Goodwin 1 AST),"[1642853, 1630692]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Left Corner 3,24+ Left,23.42,Made,5.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,,,
268,PT08M16.00S,2026-03-31T23:54:40.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,7.046649145860711,59.80392156862745,1610612753,44,33,2026-03-31T23:54:49Z,2680000,False,-49.0,14.0,1,left,M. Wagner turnaround Hook (4 PTS),[1629021],1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,4.0,,,,,,,,,,,,,,,,,
269,PT08M06.00S,2026-03-31T23:54:53.6Z,2,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612756,44,33,2026-03-31T23:55:18Z,2690000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Fleming 2 FT),"[1629021, 1642853]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Fleming,1642853.0,,,,,,,,,
271,PT08M06.00S,2026-03-31T23:55:19.0Z,2,REGULAR,freethrow,1 of 2,[],1642853,,,1610612756,44,33,2026-03-31T23:55:19Z,2710000,False,,,0,,MISS R. Fleming Free Throw 1 of 2,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT08M06.00S,2026-03-31T23:55:19.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,44,33,2026-03-31T23:55:19Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,,,
273,PT08M06.00S,2026-03-31T23:55:33.4Z,2,REGULAR,freethrow,2 of 2,[],1642853,,,1610612756,44,34,2026-03-31T23:55:33Z,2730000,False,,,0,,R. Fleming Free Throw 2 of 2 (6 PTS),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
274,PT08M06.00S,2026-03-31T23:55:41.5Z,2,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,44,34,2026-03-31T23:56:00Z,2740000,False,,,0,,M. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1629021],1610612753.0,ORL,bad pass,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,,,,,1.0,,,,,,,,
275,PT08M06.00S,2026-03-31T23:55:59.0Z,2,REGULAR,foul,technical,['1freethrow'],1631094,,,1610612756,44,34,2026-03-31T23:56:25Z,2750000,False,,,0,,P. Banchero technical FOUL (1 Tech),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,101284.0,0.0,1.0,,,,,,,,,,,
276,PT08M06.00S,2026-03-31T23:56:26.8Z,2,REGULAR,freethrow,1 of 1,[],1631221,,,1610612756,44,35,2026-03-31T23:56:26Z,2760000,False,,,0,,C. Gillespie technical Free Throw 1 of 1 (6 PTS),[1631221],1610612756.0,PHX,technical,,,Gillespie,C. Gillespie,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
277,PT08M03.00S,2026-03-31T23:56:56.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,92.19776609724047,95.09803921568627,1610612756,44,35,2026-03-31T23:57:01Z,2770000,False,225.0,21.0,1,right,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,22.65,Missed,,,,,,,,,,,,,,,,,,
278,PT08M00.00S,2026-03-31T23:56:59.6Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,44,35,2026-03-31T23:56:59Z,2780000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,277.0,3.0,3.0,0.0
279,PT07M52.00S,2026-03-31T23:57:07.7Z,2,REGULAR,turnover,lost ball,[],1628975,,,1610612753,44,35,2026-03-31T23:57:12Z,2790000,False,,,0,,J. Carter lost ball TURNOVER (1 TO),"[1628975, 1631221]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Gillespie,1631221.0,,,,,,
280,PT07M52.00S,2026-03-31T23:57:07.7Z,2,REGULAR,steal,,[],1631221,,,1610612756,44,35,2026-04-01T00:05:01Z,2800000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
281,PT07M49.00S,2026-03-31T23:57:11.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630692,66.83639947437582,47.549019607843135,1610612756,44,38,2026-03-31T23:58:47Z,2810000,False,-12.0,259.0,1,right,J. Goodwin 25' 3PT running pullup (4 PTS),[1630692],1610612756.0,PHX,running pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,25.95,Made,4.0,,,,,,,,,,,,,,,,,
