actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT00M00.10S,2025-01-22T04:05:05.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,29,23,2025-01-22T04:08:27Z,1612500,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,168.0,,,,,,,,,,,
163,PT00M00.10S,2025-01-22T04:05:29.1Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612764,29,23,2025-01-22T04:21:10Z,1620000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.10S,2025-01-22T04:07:53.2Z,1,REGULAR,substitution,out,[],2544,,,1610612764,29,23,2025-01-22T04:08:27Z,1640000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M00.10S,2025-01-22T04:07:53.2Z,1,REGULAR,substitution,in,[],1631108,,,1610612764,29,23,2025-01-22T04:08:27Z,1650000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2025-01-22T04:08:12.4Z,1,REGULAR,period,end,[],0,,,1610612764,29,23,2025-01-22T04:08:27Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-01-22T04:10:32.3Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612764,29,23,2025-01-22T04:10:49Z,1670000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-01-22T04:10:32.3Z,2,REGULAR,substitution,out,['startperiod'],1641731,,,1610612764,29,23,2025-01-22T04:10:49Z,1680000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-01-22T04:10:32.3Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612764,29,23,2025-01-22T04:10:49Z,1700000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-01-22T04:10:32.3Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,29,23,2025-01-22T04:10:49Z,1720000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-01-22T04:10:49.8Z,2,REGULAR,period,start,[],0,,,1610612764,29,23,2025-01-22T04:10:50Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M50.00S,2025-01-22T04:11:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,19.18528252299606,40.46415441176471,1610612764,29,23,2025-01-22T04:11:26Z,1740000,False,48.0,128.0,1,left,MISS C. Kispert 13' driving floating Shot,[1630557],1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.64,Missed,,,,,,,,,,,,,,
178,PT11M48.00S,2025-01-22T04:11:05.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,29,23,2025-01-22T04:11:26Z,1750000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,177.0,5.0,5.0,0.0,,,,,,,,
179,PT11M30.00S,2025-01-22T04:11:18.4Z,2,REGULAR,3pt,Jump Shot,[],2544,79.28712220762155,94.36274509803921,1610612747,32,23,2025-01-22T04:12:15Z,1760000,False,222.0,142.0,1,right,L. James 26' 3PT  (7 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,26.35,Made,,,,,,,7.0,A. Reaves,1630559.0,3.0,,,,
181,PT11M11.00S,2025-01-22T04:11:39.5Z,2,REGULAR,foul,personal,[],1629637,,,1610612764,32,23,2025-01-22T04:11:57Z,1780000,False,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 202685]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,1628481.0,,,,,,,,,,,,,1.0,0.0,Valančiūnas,202685.0
183,PT11M01.00S,2025-01-22T04:12:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,15.76872536136662,56.79764093137255,1610612764,32,25,2025-01-22T04:12:21Z,1800000,False,-34.0,96.0,1,left,J. Valančiūnas 10' turnaround Jump Shot (2 PTS) (K. Kuzma 2 AST),"[202685, 1628398]",1610612764.0,WAS,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.16,Made,,,,,,,2.0,K. Kuzma,1628398.0,2.0,,,,
185,PT10M44.00S,2025-01-22T04:12:32.0Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612747,32,25,2025-01-22T04:12:47Z,1820000,False,,,0,,K. George shooting personal FOUL (1 PF) (Hayes 2 FT),"[1642273, 1629637]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,,,,1.0,0.0,Hayes,1629637.0
187,PT10M44.00S,2025-01-22T04:13:06.3Z,2,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,32,25,2025-01-22T04:13:06Z,1840000,False,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
188,PT10M44.00S,2025-01-22T04:13:06.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,32,25,2025-01-22T04:13:06Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,
190,PT10M44.00S,2025-01-22T04:14:22.0Z,2,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,33,25,2025-01-22T04:14:22Z,1870000,False,,,0,,J. Hayes Free Throw 2 of 2 (3 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,
191,PT10M31.00S,2025-01-22T04:14:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,9.379106438896187,44.11764705882353,1610612764,33,25,2025-01-22T04:14:41Z,1880000,False,29.0,36.0,1,left,MISS B. Carrington cutting Layup,[1642267],1610612764.0,WAS,cutting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.62,Missed,,,,,,,,,,,,,,
192,PT10M28.00S,2025-01-22T04:14:38.1Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,33,25,2025-01-22T04:14:38Z,1890000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,
193,PT10M25.00S,2025-01-22T04:14:41.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,70.74572930354796,79.90196078431373,1610612747,36,25,2025-01-22T04:14:48Z,1900000,False,150.0,222.0,1,right,A. Reaves 26' 3PT running (7 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,26.81,Made,,,,,,,7.0,L. James,2544.0,4.0,,,,
195,PT10M04.00S,2025-01-22T04:15:02.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,8.984888304862025,52.450980392156865,1610612764,36,27,2025-01-22T04:15:06Z,1920000,False,-12.0,32.0,1,left,K. George cutting Layup (2 PTS) (J. Valančiūnas 1 AST),"[1642273, 202685]",1610612764.0,WAS,cutting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,3.43,Made,,,,,,,2.0,J. Valančiūnas,202685.0,1.0,,,,
197,PT09M41.00S,2025-01-22T04:15:25.4Z,2,REGULAR,3pt,Jump Shot,[],1630559,67.59198423127464,66.91176470588235,1610612747,36,27,2025-01-22T04:15:39Z,1940000,False,85.0,252.0,1,right,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,26.59,Missed,,,,,,,,,,,,,,
198,PT09M37.00S,2025-01-22T04:15:29.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,36,27,2025-01-22T04:15:29Z,1950000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,,197.0,5.0,3.0,2.0,,,,,,,,
199,PT09M26.00S,2025-01-22T04:15:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,28.695795006570307,79.65686274509804,1610612764,36,30,2025-01-22T04:15:46Z,1960000,False,-148.0,217.0,1,left,C. Kispert 26' 3PT  (8 PTS) (K. George 1 AST),"[1630557, 1642273]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,26.3,Made,,,,,,,8.0,K. George,1642273.0,1.0,,,,
201,PT09M03.00S,2025-01-22T04:16:03.2Z,2,REGULAR,3pt,Jump Shot,[],1630559,67.85479632063075,69.6078431372549,1610612747,36,30,2025-01-22T04:16:07Z,1980000,False,98.0,250.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,26.82,Missed,,,,,,,,,,,,,,
202,PT09M00.00S,2025-01-22T04:16:06.2Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,36,30,2025-01-22T04:16:07Z,1990000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,201.0,3.0,3.0,0.0,,,,,,,,
203,PT08M55.00S,2025-01-22T04:16:12.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,10.643889618922472,63.759957107843135,1610612764,36,30,2025-01-22T04:16:28Z,2000000,False,-69.0,48.0,1,left,MISS K. Kuzma 8' running Layup - blocked,"[1628398, 1629637]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,,,,8.37,Missed,Hayes,1629637.0,,,,,,,,,,,,
204,PT08M55.00S,2025-01-22T04:16:12.9Z,2,REGULAR,block,,[],1629637,,,1610612764,36,30,2025-01-22T04:16:15Z,2010000,False,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
205,PT08M55.00S,2025-01-22T04:16:12.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,36,30,2025-01-22T04:16:18Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,203.0,,,,,,,,,,,
207,PT08M55.00S,2025-01-22T04:16:20.0Z,2,REGULAR,substitution,out,[],1629216,,,1610612764,36,30,2025-01-22T04:16:26Z,2040000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M55.00S,2025-01-22T04:16:20.0Z,2,REGULAR,substitution,in,[],1642261,,,1610612764,36,30,2025-01-22T04:16:26Z,2050000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M44.00S,2025-01-22T04:16:40.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642267,24.885019710906704,63.970588235294116,1610612764,36,30,2025-01-22T04:16:48Z,2060000,False,-70.0,181.0,1,left,MISS B. Carrington 19' fadeaway Shot,[1642267],1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,,,19.44,Missed,,,,,,,,,,,,,,
210,PT08M41.00S,2025-01-22T04:16:43.3Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,36,30,2025-01-22T04:16:44Z,2070000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Mid-Range,16-24 Left Center,,,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,
211,PT08M28.00S,2025-01-22T04:16:56.3Z,2,REGULAR,3pt,Jump Shot,[],1642261,70.48291721419186,22.549019607843135,1610612747,36,30,2025-01-22T04:17:01Z,2080000,False,-137.0,225.0,1,right,MISS D. Knecht 26' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,26.36,Missed,,,,,,,,,,,,,,
212,PT08M24.00S,2025-01-22T04:17:00.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,36,30,2025-01-22T04:17:01Z,2090000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,211.0,6.0,4.0,2.0,,,,,,,,
213,PT08M18.00S,2025-01-22T04:17:05.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,24.096583442838366,88.48039215686275,1610612764,36,33,2025-01-22T04:17:30Z,2100000,False,-192.0,174.0,1,left,K. Kuzma 25' 3PT running pullup (8 PTS),[1628398],1610612764.0,WAS,running pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,25.94,Made,,,,,,,8.0,,,,,,,
214,PT08M18.00S,2025-01-22T04:17:13.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,36,33,2025-01-22T04:17:13Z,2110000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M18.00S,2025-01-22T04:19:50.8Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,36,33,2025-01-22T04:20:06Z,2120000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M18.00S,2025-01-22T04:19:50.8Z,2,REGULAR,substitution,out,[],1627827,,,1610612747,36,33,2025-01-22T04:20:06Z,2130000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M18.00S,2025-01-22T04:19:50.8Z,2,REGULAR,substitution,in,[],203076,,,1610612747,36,33,2025-01-22T04:20:06Z,2140000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M18.00S,2025-01-22T04:19:50.8Z,2,REGULAR,substitution,in,[],1631108,,,1610612747,36,33,2025-01-22T04:20:06Z,2150000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M02.00S,2025-01-22T04:20:17.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,89.79960578186596,58.82352941176471,1610612747,38,33,2025-01-22T04:21:27Z,2160000,False,44.0,43.0,1,right,L. James 6' cutting Layup (9 PTS) (A. Davis 3 AST),"[2544, 203076]",1610612747.0,LAL,cutting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.19,Made,,,,,,,9.0,A. Davis,203076.0,3.0,,,,
221,PT07M46.00S,2025-01-22T04:20:33.9Z,2,REGULAR,2pt,Jump Shot,[],202685,8.853482260183966,86.27450980392157,1610612764,38,35,2025-01-22T04:20:38Z,2180000,False,-181.0,31.0,1,left,J. Valančiūnas 18' Jump Shot (4 PTS) (K. Kuzma 3 AST),"[202685, 1628398]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left,,,,,18.4,Made,,,,,,,4.0,K. Kuzma,1628398.0,3.0,,,,
223,PT07M25.00S,2025-01-22T04:20:54.6Z,2,REGULAR,3pt,Jump Shot,[],1631108,71.7969776609724,19.362745098039213,1610612747,38,35,2025-01-22T04:21:51Z,2200000,False,-153.0,213.0,1,right,MISS M. Christie 26' pullup 3PT,[1631108],1610612747.0,LAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,26.2,Missed,,,,,,,,,,,,,,
224,PT07M22.00S,2025-01-22T04:20:57.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,38,35,2025-01-22T04:21:00Z,2210000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,223.0,7.0,5.0,2.0,,,,,,,,
225,PT07M17.00S,2025-01-22T04:21:07.6Z,2,REGULAR,3pt,Jump Shot,[],1628398,27.90735873850197,82.59803921568627,1610612764,38,35,2025-01-22T04:22:35Z,2220000,False,-163.0,210.0,1,left,MISS K. Kuzma 26' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,26.57,Missed,,,,,,,,,,,,,,
226,PT07M15.00S,2025-01-22T04:21:09.6Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,38,35,2025-01-22T04:22:35Z,2230000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,225.0,3.0,3.0,0.0,,,,,,,,
227,PT07M01.00S,2025-01-22T04:21:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.16491458607096,45.09803921568627,1610612747,40,35,2025-01-22T04:21:24Z,2240000,False,-25.0,21.0,1,right,A. Davis cutting Layup (11 PTS) (A. Reaves 4 AST),"[203076, 1630559]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,3.23,Made,,,,,,,11.0,A. Reaves,1630559.0,4.0,,,,
229,PT06M43.00S,2025-01-22T04:21:37.6Z,2,REGULAR,3pt,Jump Shot,[],1642273,6.750985545335084,5.392156862745097,1610612764,40,35,2025-01-22T04:21:43Z,2260000,False,223.0,11.0,1,left,MISS K. George 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,22.33,Missed,,,,,,,,,,,,,,
230,PT06M39.00S,2025-01-22T04:21:41.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,40,35,2025-01-22T04:21:43Z,2270000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,229.0,6.0,5.0,1.0,,,,,,,,
231,PT06M35.00S,2025-01-22T04:21:45.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,94.13600525624179,96.07843137254902,1610612747,40,35,2025-01-22T04:21:52Z,2280000,False,230.0,3.0,1,right,MISS M. Christie running 3PT,[1631108],1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,,23.04,Missed,,,,,,,,,,,,,,
232,PT06M31.00S,2025-01-22T04:21:49.3Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,40,35,2025-01-22T04:21:52Z,2290000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,
233,PT06M31.00S,2025-01-22T04:21:52.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",2544,94.26741130091985,49.50980392156863,1610612747,42,35,2025-01-22T04:22:09Z,2300000,False,-2.0,1.0,1,right,L. James alley-oop DUNK (11 PTS) (A. Reaves 5 AST),"[2544, 1630559]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,0.29,Made,,,,,,,11.0,A. Reaves,1630559.0,5.0,,,,
235,PT06M31.00S,2025-01-22T04:21:58.2Z,2,REGULAR,foul,personal,['1freethrow'],202685,,,1610612747,42,35,2025-01-22T04:22:16Z,2320000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (James 1 FT),"[202685, 2544]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,,,,,,,1.0,0.0,James,2544.0
237,PT06M31.00S,2025-01-22T04:22:20.3Z,2,REGULAR,substitution,out,[],1642267,,,1610612747,42,35,2025-01-22T04:22:30Z,2340000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M31.00S,2025-01-22T04:22:20.3Z,2,REGULAR,substitution,out,[],202685,,,1610612747,42,35,2025-01-22T04:22:30Z,2350000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M31.00S,2025-01-22T04:22:20.3Z,2,REGULAR,substitution,out,[],1628398,,,1610612747,42,35,2025-01-22T04:22:30Z,2360000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M31.00S,2025-01-22T04:22:20.3Z,2,REGULAR,substitution,in,[],1641731,,,1610612747,42,35,2025-01-22T04:22:30Z,2370000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M31.00S,2025-01-22T04:22:20.3Z,2,REGULAR,substitution,in,[],1629673,,,1610612747,42,35,2025-01-22T04:22:30Z,2380000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M31.00S,2025-01-22T04:22:20.3Z,2,REGULAR,substitution,in,[],1642259,,,1610612747,42,35,2025-01-22T04:22:30Z,2390000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M31.00S,2025-01-22T04:22:42.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],2544,,,1610612747,43,35,2025-01-22T04:22:42Z,2400000,False,,,0,,L. James Free Throw 1 of 1 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,
244,PT06M10.00S,2025-01-22T04:23:02.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,11.300919842312751,62.36596200980392,1610612764,43,35,2025-01-22T04:23:07Z,2410000,False,-62.0,54.0,1,left,MISS A. Sarr 8' turnaround Hook,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Left,,,,,8.19,Missed,,,,,,,,,,,,,,
245,PT06M08.00S,2025-01-22T04:23:04.3Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,43,35,2025-01-22T04:23:04Z,2420000,False,,,0,,D. Knecht REBOUND (Off:0 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,
246,PT06M05.00S,2025-01-22T04:23:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.95335085413929,51.71568627450981,1610612747,45,35,2025-01-22T04:23:22Z,2430000,False,9.0,14.0,1,right,L. James driving Layup (14 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,1.62,Made,,,,,,,14.0,,,,,,,
247,PT06M05.00S,2025-01-22T04:23:12.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,45,35,2025-01-22T04:23:12Z,2440000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M05.00S,2025-01-22T04:25:52.5Z,2,REGULAR,substitution,out,[],1630559,,,1610612764,45,35,2025-01-22T04:26:10Z,2450000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M05.00S,2025-01-22T04:25:52.5Z,2,REGULAR,substitution,out,[],2544,,,1610612764,45,35,2025-01-22T04:26:10Z,2460000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M05.00S,2025-01-22T04:25:52.5Z,2,REGULAR,substitution,in,[],1629216,,,1610612764,45,35,2025-01-22T04:26:10Z,2470000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M05.00S,2025-01-22T04:25:52.5Z,2,REGULAR,substitution,in,[],1629060,,,1610612764,45,35,2025-01-22T04:26:10Z,2480000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M56.00S,2025-01-22T04:26:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,7.539421813403408,49.754901960784316,1610612764,45,37,2025-01-22T04:26:19Z,2490000,False,1.0,18.0,1,left,B. Coulibaly driving Layup (4 PTS) (C. Kispert 2 AST),"[1641731, 1630557]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,1.84,Made,,,,,,,4.0,C. Kispert,1630557.0,2.0,,,,
