actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
89,PT05M23.00S,2024-12-24T03:54:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,12.270039421813408,48.774509803921575,1610612765,19,11,2024-12-24T03:54:56Z,890000,False,6.0,63.0,1,left,MISS M. Beasley 6' driving floating Shot,[1627736],1610612765.0,DET,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.31,,,,,,,,,,,,
90,PT05M18.00S,2024-12-24T03:54:55.3Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,19,11,2024-12-24T03:54:56Z,900000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,89.0,2.0,1.0,1.0,,,,,
91,PT05M18.00S,2024-12-24T03:54:54.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,19,13,2024-12-24T03:54:58Z,910000,False,0.0,0.0,1,left,A. Thompson tip Layup (2 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
92,PT05M06.00S,2024-12-24T03:55:07.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629629,93.74178712220763,50.0,1610612747,21,13,2024-12-24T03:55:10Z,920000,False,0.0,6.0,1,right,C. Reddish DUNK (2 PTS) (G. Vincent 1 AST),"[1629629, 1629216]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.63,G. Vincent,1629216.0,1.0,,,,,,,,,
94,PT04M51.00S,2024-12-24T03:55:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,15.423784494086718,51.22549019607843,1610612765,21,13,2024-12-24T03:55:27Z,940000,False,-6.0,92.0,1,left,MISS C. Cunningham 9' turnaround fadeaway Shot,[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.27,,,,,,,,,,,,
95,PT04M49.00S,2024-12-24T03:55:23.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,21,13,2024-12-24T03:55:27Z,950000,False,,,0,,J. Duren REBOUND (Off:2 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,94.0,2.0,0.0,2.0,,,,,
96,PT04M47.00S,2024-12-24T03:55:26.0Z,1,REGULAR,turnover,bad pass,[],1631105,,,1610612765,21,13,2024-12-24T03:55:29Z,960000,False,,,0,,J. Duren bad pass TURNOVER (2 TO),"[1631105, 1629629]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Reddish,1629629.0
97,PT04M47.00S,2024-12-24T03:55:26.0Z,1,REGULAR,steal,,[],1629629,,,1610612747,21,13,2024-12-24T03:55:27Z,970000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
98,PT04M45.00S,2024-12-24T03:55:28.2Z,1,REGULAR,turnover,bad pass,[],1629629,,,1610612747,21,13,2024-12-24T03:55:31Z,980000,False,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1627736]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Beasley,1627736.0
99,PT04M45.00S,2024-12-24T03:55:28.2Z,1,REGULAR,steal,,[],1627736,,,1610612765,21,13,2024-12-24T03:55:29Z,990000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
100,PT04M41.00S,2024-12-24T03:55:32.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,31.192509855453352,33.08823529411765,1610612765,21,16,2024-12-24T03:57:03Z,1000000,False,85.0,241.0,1,left,M. Beasley 25' 3PT pullup (3 PTS),[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.51,,,,,,,,,,,,
101,PT04M25.00S,2024-12-24T03:55:50.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612747,21,16,2024-12-24T03:55:55Z,1010000,False,,,0,,A. Thompson personal FOUL (2 PF) (Russell 2 FT),"[1641709, 1626156]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,1627961.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,
103,PT04M25.00S,2024-12-24T03:56:15.9Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,22,16,2024-12-24T03:56:15Z,1030000,False,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
104,PT04M25.00S,2024-12-24T03:56:16.7Z,1,REGULAR,substitution,out,[],1631105,,,1610612747,22,16,2024-12-24T03:56:22Z,1040000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M25.00S,2024-12-24T03:56:16.7Z,1,REGULAR,substitution,in,[],1630194,,,1610612747,22,16,2024-12-24T03:56:22Z,1050000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M25.00S,2024-12-24T03:56:31.4Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,23,16,2024-12-24T03:56:31Z,1060000,False,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
107,PT04M11.00S,2024-12-24T03:56:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,12.532851511169525,46.568627450980394,1610612765,23,16,2024-12-24T03:56:57Z,1070000,False,17.0,65.0,1,left,MISS T. Harris 6' Layup - blocked,"[202699, 1629629]",1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.75,,,,,,,,Reddish,1629629.0,,,
108,PT04M11.00S,2024-12-24T03:56:53.0Z,1,REGULAR,block,,[],1629629,,,1610612765,23,16,2024-12-24T03:58:06Z,1080000,False,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT04M09.00S,2024-12-24T03:56:55.0Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612747,23,16,2024-12-24T03:56:57Z,1090000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,
110,PT04M02.00S,2024-12-24T03:57:02.4Z,1,REGULAR,3pt,Jump Shot,[],1629216,93.61038107752957,4.901960784313729,1610612747,26,16,2024-12-24T03:57:06Z,1100000,False,-225.0,8.0,1,right,G. Vincent 3PT  (3 PTS) (A. Reaves 1 AST),"[1629216, 1630559]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,22.56,A. Reaves,1630559.0,1.0,,,,,,,,,
112,PT03M40.00S,2024-12-24T03:57:24.1Z,1,REGULAR,2pt,Jump Shot,[],1630595,6.750985545335084,32.59803921568627,1610612765,26,18,2024-12-24T03:57:27Z,1120000,False,87.0,11.0,1,left,C. Cunningham 8' pullup Jump Shot (8 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,Made,8.0,8.77,,,,,,,,,,,,
113,PT03M28.00S,2024-12-24T03:57:35.8Z,1,REGULAR,3pt,Jump Shot,[],1630559,70.22010512483574,70.34313725490196,1610612747,26,18,2024-12-24T03:59:36Z,1130000,False,102.0,227.0,1,right,MISS A. Reaves 24' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.91,,,,,,,,,,,,
114,PT03M25.00S,2024-12-24T03:57:38.8Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,26,18,2024-12-24T03:57:40Z,1140000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,
115,PT03M22.00S,2024-12-24T03:57:42.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,35.39750328515112,51.22549019607843,1610612765,26,21,2024-12-24T04:00:28Z,1150000,False,-6.0,280.0,1,left,M. Beasley 28' 3PT running (6 PTS) (C. Cunningham 2 AST),"[1627736, 1630595]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,28.03,C. Cunningham,1630595.0,2.0,,,,,,,,,
117,PT03M20.00S,2024-12-24T03:57:56.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,26,21,2024-12-24T03:57:56Z,1170000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M20.00S,2024-12-24T03:59:54.6Z,1,REGULAR,substitution,out,[],202699,,,1610612747,26,21,2024-12-24T04:00:38Z,1180000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M20.00S,2024-12-24T03:59:54.6Z,1,REGULAR,substitution,in,[],1631323,,,1610612747,26,21,2024-12-24T04:00:38Z,1190000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M59.00S,2024-12-24T04:01:04.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612747,26,21,2024-12-24T04:01:10Z,1200000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Davis 2 FT),"[1631323, 203076]",1610612765.0,DET,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
122,PT02M59.00S,2024-12-24T04:01:34.6Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,27,21,2024-12-24T04:01:59Z,1220000,False,,,0,,A. Davis Free Throw 1 of 2 (4 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
123,PT02M59.00S,2024-12-24T04:01:35.9Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,27,21,2024-12-24T04:01:40Z,1230000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M59.00S,2024-12-24T04:01:35.9Z,1,REGULAR,substitution,in,[],2544,,,1610612747,27,21,2024-12-24T04:01:40Z,1240000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M59.00S,2024-12-24T04:01:34.6Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,27,21,2024-12-24T04:01:59Z,1250000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
126,PT02M56.00S,2024-12-24T04:01:37.6Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,27,21,2024-12-24T04:01:59Z,1260000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,125.0,3.0,2.0,1.0,,,,,
127,PT02M45.00S,2024-12-24T04:02:08.2Z,1,REGULAR,3pt,Jump Shot,[],1631323,24.885019710906704,15.931372549019613,1610612765,27,24,2024-12-24T04:02:12Z,1270000,False,170.0,181.0,1,left,S. Fontecchio 24' 3PT  (3 PTS) (C. Cunningham 3 AST),"[1631323, 1630595]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,24.88,C. Cunningham,1630595.0,3.0,,,,,,,,,
129,PT02M30.00S,2024-12-24T04:02:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.82194480946123,55.63725490196079,1610612747,29,24,2024-12-24T04:02:27Z,1290000,False,28.0,15.0,1,right,L. James driving Layup (7 PTS) (A. Davis 3 AST),"[2544, 203076]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,3.19,A. Davis,203076.0,3.0,,,,,,,,,
131,PT02M14.00S,2024-12-24T04:02:37.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,33.03219448094612,54.16666666666667,1610612765,29,24,2024-12-24T04:02:41Z,1310000,False,-21.0,258.0,1,left,MISS C. Cunningham 25' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.88,,,,,,,,,,,,
132,PT02M11.00S,2024-12-24T04:02:40.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,29,24,2024-12-24T04:02:41Z,1320000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,131.0,3.0,3.0,0.0,,,,,
133,PT02M06.00S,2024-12-24T04:02:45.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,90.98226018396846,96.32352941176471,1610612747,32,24,2024-12-24T04:03:20Z,1330000,False,232.0,32.0,1,right,D. Russell 3PT running (5 PTS) (C. Reddish 1 AST),"[1626156, 1629629]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.38,C. Reddish,1629629.0,1.0,,,,,,,,,
135,PT01M52.00S,2024-12-24T04:03:00.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,28.038764783180028,78.92156862745098,1610612765,32,24,2024-12-24T04:03:46Z,1350000,False,-145.0,211.0,1,left,MISS M. Beasley 25' step back 3PT,[1627736],1610612765.0,DET,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.59,,,,,,,,,,,,
136,PT01M49.00S,2024-12-24T04:03:03.1Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612747,32,24,2024-12-24T04:03:04Z,1360000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,
137,PT01M47.00S,2024-12-24T04:03:04.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,74.68791064388962,81.86274509803921,1610612747,32,24,2024-12-24T04:03:13Z,1370000,False,159.0,185.0,1,right,MISS D. Russell 24' running 3PT,[1626156],1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.44,,,,,,,,,,,,
138,PT01M44.00S,2024-12-24T04:03:07.8Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,32,24,2024-12-24T04:38:36Z,1380000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,
141,PT01M34.00S,2024-12-24T04:03:18.0Z,1,REGULAR,3pt,Jump Shot,[],1627736,20.285808147174762,8.333333333333343,1610612765,32,27,2024-12-24T04:03:22Z,1410000,False,208.0,138.0,1,left,M. Beasley 25' 3PT  (9 PTS) (C. Cunningham 4 AST),"[1627736, 1630595]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,25.0,C. Cunningham,1630595.0,4.0,,,,,,,,,
143,PT01M19.00S,2024-12-24T04:03:35.4Z,1,REGULAR,foul,offensive,[],1626156,,,1610612747,32,27,2024-12-24T04:03:42Z,1430000,False,,,0,,D. Russell offensive FOUL (1 PF),"[1626156, 1641709]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,1627961.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,,,,,,,
145,PT01M19.00S,2024-12-24T04:03:35.4Z,1,REGULAR,turnover,offensive foul,[],1626156,,,1610612747,32,27,2024-12-24T04:03:35Z,1450000,False,,,0,,D. Russell offensive foul TURNOVER (1 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,1627961.0,,,,,,,,,,,,,,,,,1.0,,
146,PT01M19.00S,2024-12-24T04:03:41.5Z,1,REGULAR,substitution,out,[],203076,,,1610612765,32,27,2024-12-24T04:03:52Z,1460000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M19.00S,2024-12-24T04:03:41.5Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,32,27,2024-12-24T04:03:52Z,1470000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M19.00S,2024-12-24T04:03:41.5Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,32,27,2024-12-24T04:03:52Z,1480000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M19.00S,2024-12-24T04:03:41.5Z,1,REGULAR,substitution,in,[],1629060,,,1610612765,32,27,2024-12-24T04:03:52Z,1490000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M19.00S,2024-12-24T04:03:41.5Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,32,27,2024-12-24T04:03:52Z,1500000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M19.00S,2024-12-24T04:03:41.5Z,1,REGULAR,substitution,in,[],1631093,,,1610612765,32,27,2024-12-24T04:03:52Z,1510000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M07.00S,2024-12-24T04:04:06.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631093,11.613009198423129,41.42156862745098,1610612765,32,29,2024-12-24T04:04:10Z,1520000,False,43.0,57.0,1,left,J. Ivey 7' pullup Jump Shot (4 PTS) (P. Reed 1 AST),"[1631093, 1630194]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,7.11,P. Reed,1630194.0,1.0,,,,,,,,,
154,PT00M46.10S,2024-12-24T04:04:28.9Z,1,REGULAR,3pt,Jump Shot,[],1629060,92.42772667542707,5.14705882352942,1610612747,32,29,2024-12-24T04:04:34Z,1540000,False,-224.0,19.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.51,,,,,,,,,,,,
155,PT00M42.10S,2024-12-24T04:04:32.9Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612765,32,29,2024-12-24T04:04:34Z,1550000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,
156,PT00M34.40S,2024-12-24T04:04:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,9.116294349540084,57.35294117647059,1610612765,32,31,2024-12-24T04:04:44Z,1560000,False,-37.0,33.0,1,left,R. Holland II driving Layup (2 PTS),[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,4.96,,,,,,,,,,,,
157,PT00M10.90S,2024-12-24T04:05:08.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,68.51182654402103,70.83333333333333,1610612747,32,31,2024-12-24T04:08:46Z,1570000,False,104.0,243.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.49,,,,,,,,,,,,
158,PT00M10.40S,2024-12-24T04:05:09.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,32,31,2024-12-24T04:08:46Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,157.0,,,,,,,,
160,PT00M10.40S,2024-12-24T04:05:30.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612747,32,31,2024-12-24T04:06:05Z,1600000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,203591.0,,,,,,,,,,,,,,,,,,,
162,PT00M06.60S,2024-12-24T04:05:50.1Z,1,REGULAR,substitution,out,[],1626156,,,1610612765,32,31,2024-12-24T04:05:56Z,1620000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M06.60S,2024-12-24T04:05:50.1Z,1,REGULAR,substitution,in,[],1631108,,,1610612765,32,31,2024-12-24T04:05:56Z,1630000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M00.60S,2024-12-24T04:06:09.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,25.54204993429697,90.93137254901961,1610612765,32,34,2024-12-24T04:06:42Z,1640000,False,-205.0,188.0,1,left,S. Fontecchio 27' 3PT pullup bank (6 PTS) (P. Reed 2 AST),"[1631323, 1630194]",1610612765.0,DET,pullup bank,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,27.77,P. Reed,1630194.0,2.0,,,,,,,,,
167,PT00M00.00S,2024-12-24T04:06:24.4Z,1,REGULAR,period,end,[],0,,,1610612747,32,34,2024-12-24T04:06:24Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-12-24T04:07:17.3Z,2,REGULAR,substitution,out,['startperiod'],1629629,,,1610612747,32,34,2024-12-24T04:08:55Z,1680000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-12-24T04:07:17.3Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,32,34,2024-12-24T04:08:55Z,1690000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-12-24T04:07:17.3Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612747,32,34,2024-12-24T04:08:55Z,1700000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-12-24T04:07:17.3Z,2,REGULAR,substitution,in,['startperiod'],1642261,,,1610612747,32,34,2024-12-24T04:08:55Z,1710000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-12-24T04:08:53.8Z,2,REGULAR,period,start,[],0,,,1610612747,32,34,2024-12-24T04:08:55Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M43.00S,2024-12-24T04:09:10.2Z,2,REGULAR,3pt,Jump Shot,[],1629216,90.71944809461235,5.392156862745097,1610612747,32,34,2024-12-24T04:09:15Z,1730000,False,-223.0,35.0,1,right,MISS G. Vincent pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.57,,,,,,,,,,,,
174,PT11M38.00S,2024-12-24T04:09:15.2Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,32,34,2024-12-24T04:09:15Z,1740000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,
175,PT11M29.00S,2024-12-24T04:09:25.5Z,2,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612765,32,34,2024-12-24T04:09:30Z,1750000,False,,,0,,D. Knecht shooting personal FOUL (1 PF) (Fontecchio 2 FT),"[1642261, 1631323]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Fontecchio,1631323.0,,,,,,,,,,,,,,,
177,PT11M29.00S,2024-12-24T04:09:51.7Z,2,REGULAR,freethrow,1 of 2,[],1631323,,,1610612765,32,35,2024-12-24T04:09:51Z,1770000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (7 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
