actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
416,PT02M54.00S,2024-12-09T04:07:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.949408672798953,58.57843137254902,1610612747,71,63,2024-12-09T04:13:22Z,4130000,False,-43.0,97.0,1,left,MISS A. Davis 10' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
417,PT02M50.00S,2024-12-09T04:07:57.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,71,63,2024-12-09T04:08:00Z,4140000,False,,,0,,D. Ayton REBOUND (Off:7 Def:10),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,416.0,17.0,10.0,7.0,,,,,,,,,,,,,,
418,PT02M34.00S,2024-12-09T04:08:15.3Z,3,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,71,63,2024-12-09T04:08:21Z,4150000,False,,,0,,S. Sharpe lost ball out-of-bounds TURNOVER (3 TO),[1631101],1610612757.0,POR,lost ball,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,1628171.0,,,,,,,
419,PT02M22.00S,2024-12-09T04:08:37.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,6.093955321944804,49.26470588235294,1610612747,73,63,2024-12-09T04:08:43Z,4160000,False,4.0,5.0,1,left,A. Davis driving DUNK (24 PTS) (D. Russell 7 AST),"[203076, 1626156]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,24.0,,D. Russell,1626156.0,7.0,,,,
421,PT02M22.00S,2024-12-09T04:08:39.8Z,3,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612747,73,63,2024-12-09T04:08:44Z,4180000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Davis 1 FT),"[1630166, 203076]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,,,,3.0,0.0,Davis,203076.0
423,PT02M22.00S,2024-12-09T04:09:23.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,74,63,2024-12-09T04:09:23Z,4200000,False,,,0,,A. Davis Free Throw 1 of 1 (25 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
424,PT02M12.00S,2024-12-09T04:09:36.4Z,3,REGULAR,3pt,Jump Shot,[],1630625,90.71944809461235,4.656862745098039,1610612757,74,63,2024-12-09T04:09:40Z,4210000,False,-227.0,35.0,1,right,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
425,PT02M10.00S,2024-12-09T04:09:38.4Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,74,63,2024-12-09T04:09:40Z,4220000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,424.0,3.0,3.0,0.0,,,,,,,,,,,,,,
426,PT02M05.00S,2024-12-09T04:09:44.8Z,3,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612747,74,63,2024-12-09T04:09:54Z,4230000,False,,,0,,S. Sharpe shooting personal FOUL (2 PF) (Christie 2 FT),"[1631101, 1631108]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628171.0,,,,2.0,0.0,Christie,1631108.0
428,PT02M05.00S,2024-12-09T04:10:25.0Z,3,REGULAR,freethrow,1 of 2,[],1631108,,,1610612747,75,63,2024-12-09T04:10:53Z,4250000,False,,,0,,M. Christie Free Throw 1 of 2 (4 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
429,PT02M05.00S,2024-12-09T04:10:25.7Z,3,REGULAR,substitution,out,[],203076,,,1610612747,75,63,2024-12-09T04:10:31Z,4260000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M05.00S,2024-12-09T04:10:25.7Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,75,63,2024-12-09T04:10:31Z,4270000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M05.00S,2024-12-09T04:10:25.7Z,3,REGULAR,substitution,in,[],1642261,,,1610612747,75,63,2024-12-09T04:10:31Z,4280000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M05.00S,2024-12-09T04:10:25.7Z,3,REGULAR,substitution,in,[],1631132,,,1610612747,75,63,2024-12-09T04:10:31Z,4290000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M05.00S,2024-12-09T04:10:35.1Z,3,REGULAR,substitution,out,[],1629028,,,1610612747,75,63,2024-12-09T04:10:38Z,4300000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M05.00S,2024-12-09T04:10:35.1Z,3,REGULAR,substitution,in,[],1631133,,,1610612747,75,63,2024-12-09T04:10:38Z,4310000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M05.00S,2024-12-09T04:10:25.0Z,3,REGULAR,freethrow,2 of 2,[],1631108,,,1610612747,75,63,2024-12-09T04:10:53Z,4320000,False,,,0,,MISS M. Christie Free Throw 2 of 2,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
436,PT02M02.00S,2024-12-09T04:10:28.0Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,75,63,2024-12-09T04:10:53Z,4330000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,435.0,1.0,1.0,0.0,,,,,,,,,,,,,,
437,PT01M48.00S,2024-12-09T04:11:07.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612757,75,63,2024-12-09T04:11:15Z,4340000,False,,,0,,M. Christie personal FOUL (1 PF) (Sharpe 2 FT),"[1631108, 1631101]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1662.0,,,,1.0,0.0,Sharpe,1631101.0
439,PT01M48.00S,2024-12-09T04:11:41.8Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,75,63,2024-12-09T04:11:41Z,4360000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT01M48.00S,2024-12-09T04:11:41.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,75,63,2024-12-09T04:11:41Z,4370000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,439.0,,,,,,,,,,,,,,,,,
441,PT01M48.00S,2024-12-09T04:11:59.3Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,75,64,2024-12-09T04:11:59Z,4380000,False,,,0,,S. Sharpe Free Throw 2 of 2 (13 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
442,PT01M31.00S,2024-12-09T04:12:18.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631132,12.401445466491452,54.90196078431372,1610612747,75,64,2024-12-09T04:12:23Z,4390000,False,-25.0,64.0,1,left,MISS C. Koloko 6' alley-oop DUNK - blocked,"[1631132, 1630625]",1610612747.0,LAL,alley-oop,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,Banton,1630625.0,,,,,,,,,,,,
443,PT01M31.00S,2024-12-09T04:12:18.4Z,3,REGULAR,block,,[],1630625,,,1610612747,75,64,2024-12-09T04:12:20Z,4400000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT01M28.00S,2024-12-09T04:12:21.4Z,3,REGULAR,rebound,offensive,[],1631132,,,1610612747,75,64,2024-12-09T04:12:23Z,4410000,False,,,0,,C. Koloko REBOUND (Off:1 Def:1),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,442.0,2.0,1.0,1.0,,,,,,,,,,,,,,
446,PT01M27.00S,2024-12-09T04:12:21.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629629,9.510512483574246,96.81372549019608,1610612747,75,64,2024-12-09T04:12:26Z,4430000,False,-234.0,37.0,1,left,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
447,PT01M24.00S,2024-12-09T04:12:24.8Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,75,64,2024-12-09T04:12:24Z,4440000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,446.0,2.0,2.0,0.0,,,,,,,,,,,,,,
448,PT01M24.00S,2024-12-09T04:12:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,92.82194480946123,51.71568627450981,1610612757,75,66,2024-12-09T04:12:34Z,4450000,False,9.0,15.0,1,right,D. Avdija running Layup (10 PTS) (D. Banton 2 AST),"[1630166, 1630625]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,10.0,,D. Banton,1630625.0,2.0,,,,
450,PT01M24.00S,2024-12-09T04:12:31.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631132,,,1610612757,75,66,2024-12-09T04:12:38Z,4470000,False,,,0,,C. Koloko shooting personal FOUL (1 PF) (Avdija 1 FT),"[1631132, 1630166]",1610612747.0,LAL,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,,,,1.0,0.0,Avdija,1630166.0
452,PT01M24.00S,2024-12-09T04:12:59.4Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630166,,,1610612757,75,67,2024-12-09T04:12:59Z,4490000,False,,,0,,D. Avdija Free Throw 1 of 1 (11 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
453,PT01M09.00S,2024-12-09T04:13:19.0Z,3,REGULAR,foul,personal,[],1631101,,,1610612747,75,67,2024-12-09T04:13:28Z,4500000,False,,,0,,S. Sharpe personal FOUL (3 PF),"[1631101, 1626156]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1662.0,,,,3.0,0.0,Russell,1626156.0
455,PT01M06.00S,2024-12-09T04:13:46.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642261,17.920499342969777,41.17647058823529,1610612747,75,67,2024-12-09T04:13:52Z,4520000,False,44.0,116.0,1,left,MISS D. Knecht 12' pullup Shot,[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,12.41,Missed,,,,,,,,,,,,,,,,,,
456,PT01M02.00S,2024-12-09T04:13:50.8Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,75,67,2024-12-09T04:13:52Z,4530000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,455.0,3.0,3.0,0.0,,,,,,,,,,,,,,
457,PT00M59.10S,2024-12-09T04:13:54.3Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,75,67,2024-12-09T04:13:58Z,4540000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1642261]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,Knecht,1642261.0,,,,,,,,,
458,PT00M59.10S,2024-12-09T04:13:54.3Z,3,REGULAR,steal,,[],1642261,,,1610612747,75,67,2024-12-09T04:13:56Z,4550000,False,,,0,,D. Knecht STEAL (1 STL),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
459,PT00M53.10S,2024-12-09T04:14:00.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629629,7.013797634691201,49.50980392156863,1610612747,77,67,2024-12-09T04:14:07Z,4560000,False,2.0,13.0,1,left,C. Reddish running DUNK (3 PTS) (D. Russell 8 AST),"[1629629, 1626156]",1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,3.0,,D. Russell,1626156.0,8.0,,,,
461,PT00M31.70S,2024-12-09T04:14:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,90.45663600525624,53.431372549019606,1610612757,77,69,2024-12-09T04:14:32Z,4580000,False,17.0,37.0,1,right,S. Henderson driving Layup (6 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,,,,6.0,,,,,,,,
462,PT00M19.80S,2024-12-09T04:14:45.9Z,3,REGULAR,foul,offensive,['inpenalty'],1642261,,,1610612747,77,69,2024-12-09T04:14:57Z,4590000,False,,,0,,D. Knecht offensive FOUL (3 PF),"[1642261, 1630703]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1662.0,,,,3.0,0.0,Henderson,1630703.0
464,PT00M19.80S,2024-12-09T04:14:45.9Z,3,REGULAR,turnover,offensive foul,[],1642261,,,1610612747,77,69,2024-12-09T04:14:45Z,4610000,False,,,0,,D. Knecht offensive foul TURNOVER (2 TO),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,1662.0,,,,,,,
465,PT00M02.70S,2024-12-09T04:15:17.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631132,,,1610612757,77,69,2024-12-09T04:15:22Z,4620000,False,,,0,,C. Koloko shooting personal FOUL (2 PF) (Walker 2 FT),"[1631132, 1631133]",1610612747.0,LAL,shooting,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1662.0,,,,2.0,0.0,Walker,1631133.0
467,PT00M02.70S,2024-12-09T04:15:45.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631133,,,1610612757,77,70,2024-12-09T04:15:45Z,4640000,False,,,0,,J. Walker Free Throw 1 of 2 (3 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
468,PT00M02.70S,2024-12-09T04:16:01.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631133,,,1610612757,77,71,2024-12-09T04:16:01Z,4650000,False,,,0,,J. Walker Free Throw 2 of 2 (4 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
469,PT00M01.10S,2024-12-09T04:16:08.1Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612747,77,71,2024-12-09T04:16:14Z,4660000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1630703]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,Henderson,1630703.0,,,,,,,,,
470,PT00M01.10S,2024-12-09T04:16:08.1Z,3,REGULAR,steal,,[],1630703,,,1610612757,77,71,2024-12-09T04:16:11Z,4670000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
471,PT00M00.20S,2024-12-09T04:16:15.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,44.595926412614986,68.38235294117646,1610612757,77,74,2024-12-09T04:16:51Z,4680000,False,92.0,468.0,1,right,S. Henderson 47' 3PT bank (9 PTS),[1630703],1610612757.0,POR,bank,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,47.72,Made,,,,,,,,,,9.0,,,,,,,,
472,PT00M00.00S,2024-12-09T04:16:18.5Z,3,REGULAR,period,end,[],0,,,1610612747,77,74,2024-12-09T04:16:18Z,4690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-12-09T04:18:46.1Z,4,REGULAR,substitution,out,['startperiod'],1642261,,,1610612747,77,74,2024-12-09T04:19:00Z,4700000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-12-09T04:18:46.1Z,4,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,77,74,2024-12-09T04:19:00Z,4710000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2024-12-09T04:18:46.1Z,4,REGULAR,substitution,in,['startperiod'],1629216,,,1610612747,77,74,2024-12-09T04:19:00Z,4720000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-12-09T04:18:46.1Z,4,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,77,74,2024-12-09T04:19:00Z,4730000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-12-09T04:18:53.9Z,4,REGULAR,period,start,[],0,,,1610612747,77,74,2024-12-09T04:19:01Z,4740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M44.00S,2024-12-09T04:19:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.093955321944804,45.833333333333336,1610612747,79,74,2024-12-09T04:19:13Z,4750000,False,21.0,5.0,1,left,R. Hachimura driving Layup (18 PTS) (D. Russell 9 AST),"[1629060, 1626156]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,,,,,,18.0,,D. Russell,1626156.0,9.0,,,,
481,PT11M31.00S,2024-12-09T04:19:24.4Z,4,REGULAR,foul,personal,['2freethrow'],1631132,,,1610612757,79,74,2024-12-09T04:19:37Z,4770000,False,,,0,,C. Koloko shooting personal FOUL (3 PF) (Henderson 2 FT),"[1631132, 1630703]",1610612747.0,LAL,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,,,,3.0,0.0,Henderson,1630703.0
483,PT11M31.00S,2024-12-09T04:19:43.7Z,4,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,79,75,2024-12-09T04:19:43Z,4790000,False,,,0,,S. Henderson Free Throw 1 of 2 (10 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
484,PT11M31.00S,2024-12-09T04:19:56.4Z,4,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,79,76,2024-12-09T04:19:56Z,4800000,False,,,0,,S. Henderson Free Throw 2 of 2 (11 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
485,PT11M19.00S,2024-12-09T04:20:11.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.452693823915894,58.82352941176471,1610612747,81,76,2024-12-09T04:20:17Z,4810000,False,-44.0,74.0,1,left,D. Russell 8' driving floating Jump Shot (17 PTS) (R. Hachimura 2 AST),"[1626156, 1629060]",1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,8.61,Made,,,,,,,,,,17.0,,R. Hachimura,1629060.0,2.0,,,,
487,PT11M05.00S,2024-12-09T04:20:25.3Z,4,REGULAR,3pt,Jump Shot,[],1631101,62.86136662286465,65.93137254901961,1610612757,81,76,2024-12-09T04:20:29Z,4830000,False,80.0,297.0,1,right,MISS S. Sharpe 30' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,30.71,Missed,,,,,,,,,,,,,,,,,,
488,PT11M03.00S,2024-12-09T04:20:27.3Z,4,REGULAR,rebound,defensive,[],1631132,,,1610612747,81,76,2024-12-09T04:20:29Z,4840000,False,,,0,,C. Koloko REBOUND (Off:1 Def:2),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Center,,,487.0,3.0,2.0,1.0,,,,,,,,,,,,,,
489,PT10M47.00S,2024-12-09T04:20:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,10.298948751642584,52.450980392156865,1610612747,83,76,2024-12-09T04:20:47Z,4850000,False,-12.0,44.0,1,left,R. Hachimura driving Layup (20 PTS) (D. Russell 10 AST),"[1629060, 1626156]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,,,,,,,,,,20.0,,D. Russell,1626156.0,10.0,,,,
491,PT10M28.00S,2024-12-09T04:21:02.3Z,4,REGULAR,3pt,Jump Shot,[],1631133,90.98226018396846,97.05882352941177,1610612757,83,76,2024-12-09T04:21:07Z,4870000,False,235.0,32.0,1,right,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
492,PT10M26.00S,2024-12-09T04:21:04.3Z,4,REGULAR,rebound,offensive,[],1630703,,,1610612757,83,76,2024-12-09T04:21:07Z,4880000,False,,,0,,S. Henderson REBOUND (Off:1 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,,,491.0,2.0,1.0,1.0,,,,,,,,,,,,,,
493,PT10M25.00S,2024-12-09T04:21:06.1Z,4,REGULAR,turnover,bad pass,[],1630703,,,1610612757,83,76,2024-12-09T04:21:11Z,4890000,False,,,0,,S. Henderson bad pass TURNOVER (3 TO),"[1630703, 1629216]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,3.0,Vincent,1629216.0,,,,,,,,,
494,PT10M25.00S,2024-12-09T04:21:06.1Z,4,REGULAR,steal,,[],1629216,,,1610612747,83,76,2024-12-09T04:21:07Z,4900000,False,,,0,,G. Vincent STEAL (3 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
495,PT10M20.00S,2024-12-09T04:21:12.7Z,4,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612747,83,76,2024-12-09T04:21:16Z,4910000,False,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (2 TO),[1629216],1610612747.0,LAL,bad pass,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,,,,202037.0,,,,,,,
496,PT10M13.00S,2024-12-09T04:21:28.7Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612757,83,76,2024-12-09T04:21:45Z,4920000,False,,,0,,G. Vincent shooting personal FOUL (4 PF) (Henderson 2 FT),"[1629216, 1630703]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1662.0,,,,4.0,0.0,Henderson,1630703.0
498,PT10M13.00S,2024-12-09T04:21:56.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630703,,,1610612757,83,77,2024-12-09T04:21:56Z,4940000,False,,,0,,S. Henderson Free Throw 1 of 2 (12 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
499,PT10M13.00S,2024-12-09T04:22:14.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630703,,,1610612757,83,78,2024-12-09T04:22:14Z,4950000,False,,,0,,S. Henderson Free Throw 2 of 2 (13 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
500,PT09M52.00S,2024-12-09T04:22:36.3Z,4,REGULAR,3pt,Jump Shot,[],1626156,30.929697766097235,25.0,1610612747,86,78,2024-12-09T04:26:07Z,4960000,False,125.0,238.0,1,left,D. Russell 26' 3PT step back (20 PTS),[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.9,Made,,,,,,,,,,20.0,,,,,,,,
501,PT09M44.00S,2024-12-09T04:22:49.6Z,4,REGULAR,foul,offensive,[],1631133,,,1610612757,86,78,2024-12-09T04:22:55Z,4970000,False,,,0,,J. Walker offensive FOUL (1 PF),"[1631133, 1629216]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1662.0,,,,1.0,0.0,Vincent,1629216.0
503,PT09M44.00S,2024-12-09T04:22:49.6Z,4,REGULAR,turnover,offensive foul,[],1631133,,,1610612757,86,78,2024-12-09T04:22:49Z,4990000,False,,,0,,J. Walker offensive foul TURNOVER (1 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,1662.0,,,,,,,
