actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
170,PT10M40.00S,2025-03-16T20:15:40.0Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,31,17,2025-03-16T20:15:41Z,1690000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,
171,PT10M24.00S,2025-03-16T20:15:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.356767411300922,46.568627450980394,1610612747,31,17,2025-03-16T20:15:58Z,1700000,False,17.0,7.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
172,PT10M23.00S,2025-03-16T20:15:56.1Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,31,17,2025-03-16T20:15:58Z,1710000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT10M19.00S,2025-03-16T20:16:01.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,91.24507227332458,57.35294117647059,1610612756,31,17,2025-03-16T20:17:15Z,1720000,False,37.0,30.0,1,right,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
174,PT10M17.00S,2025-03-16T20:16:03.7Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612756,31,17,2025-03-16T20:17:15Z,1730000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,,,
175,PT10M17.00S,2025-03-16T20:16:07.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1626220,94.40999984741211,50.0,1610612756,31,19,2025-03-16T20:17:48Z,1740000,False,0.0,0.0,1,right,R. O'Neale putback Layup (4 PTS),[1626220],1610612756.0,PHX,putback,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
176,PT09M56.00S,2025-03-16T20:16:23.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,15.423784494086718,49.754901960784316,1610612747,31,19,2025-03-16T20:16:34Z,1750000,False,1.0,92.0,1,left,MISS J. Goodwin 9' driving floating Shot,[1630692],1610612747.0,LAL,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
177,PT09M53.00S,2025-03-16T20:16:26.1Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,31,19,2025-03-16T20:16:34Z,1760000,False,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,
178,PT09M48.00S,2025-03-16T20:16:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.12680683311433,46.32352941176471,1610612756,31,21,2025-03-16T20:16:40Z,1770000,False,-18.0,125.0,1,right,T. Jones 12' driving floating Jump Shot (2 PTS),[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,,,,,2.0,,,,,,,,,,,,,
179,PT09M26.00S,2025-03-16T20:16:57.3Z,2,REGULAR,foul,personal,[],1626164,,,1610612747,31,21,2025-03-16T20:17:02Z,1780000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1630559]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,,,,1148.0,,,,,2.0,0.0,Reaves,1630559.0,,,,
181,PT09M26.00S,2025-03-16T20:17:01.7Z,2,REGULAR,substitution,out,[],1631132,,,1610612747,31,21,2025-03-16T20:17:09Z,1800000,False,,,0,,SUB out: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M26.00S,2025-03-16T20:17:01.7Z,2,REGULAR,substitution,in,[],1627827,,,1610612747,31,21,2025-03-16T20:17:09Z,1810000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M26.00S,2025-03-16T20:17:01.7Z,2,REGULAR,substitution,out,[],1629020,,,1610612747,31,21,2025-03-16T20:17:17Z,1820000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M26.00S,2025-03-16T20:17:01.7Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,31,21,2025-03-16T20:17:17Z,1830000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M16.00S,2025-03-16T20:17:30.9Z,2,REGULAR,3pt,Jump Shot,[],1642261,33.820630749014455,69.11764705882354,1610612747,34,21,2025-03-16T20:19:07Z,1840000,False,-96.0,265.0,1,left,D. Knecht 28' 3PT pullup (3 PTS),[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,28.21,Made,,,,,3.0,,,,,,,,,,,,,
186,PT09M03.00S,2025-03-16T20:17:43.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,72.45400788436268,20.09803921568627,1610612756,34,24,2025-03-16T20:17:48Z,1850000,False,-150.0,206.0,1,right,T. Jones 25' 3PT  (5 PTS) (R. O'Neale 1 AST),"[1626145, 1626220]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.49,Made,,,,,5.0,,,R. O'Neale,1626220.0,1.0,,,,,,,,
188,PT08M50.00S,2025-03-16T20:17:56.5Z,2,REGULAR,3pt,Jump Shot,[],1629216,7.145203679369246,96.81372549019608,1610612747,37,24,2025-03-16T20:18:01Z,1870000,False,-234.0,15.0,1,left,G. Vincent 3PT  (6 PTS) (D. Finney-Smith 1 AST),"[1629216, 1627827]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,23.46,Made,,,,,6.0,,,D. Finney-Smith,1627827.0,1.0,,,,,,,,
190,PT08M32.00S,2025-03-16T20:18:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,88.09132720105124,62.745098039215684,1610612756,37,24,2025-03-16T20:20:58Z,1890000,False,64.0,59.0,1,right,MISS D. Booker 8' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,8.71,Missed,,,,,,,,,,,,,,,,,,
191,PT08M29.00S,2025-03-16T20:18:18.4Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,37,24,2025-03-16T20:18:18Z,1900000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,190.0,1.0,0.0,1.0,,,,,,,,,,,,,,
192,PT08M26.00S,2025-03-16T20:18:20.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,71.53416557161628,23.774509803921575,1610612756,37,24,2025-03-16T20:18:24Z,1910000,False,-131.0,215.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
193,PT08M24.00S,2025-03-16T20:18:22.9Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,37,24,2025-03-16T20:18:24Z,1920000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT08M12.00S,2025-03-16T20:18:35.7Z,2,REGULAR,3pt,Jump Shot,[],1629216,24.227989487516425,84.80392156862746,1610612747,37,24,2025-03-16T20:18:40Z,1930000,False,-174.0,175.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
195,PT08M08.00S,2025-03-16T20:18:39.7Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,37,24,2025-03-16T20:18:40Z,1940000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,
196,PT07M50.00S,2025-03-16T20:18:57.8Z,2,REGULAR,2pt,Jump Shot,[],1626164,84.67477003942182,30.637254901960787,1610612756,37,26,2025-03-16T20:19:01Z,1950000,False,-97.0,92.0,1,right,D. Booker 13' step back Jump Shot (4 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,13.33,Made,,,,,4.0,,,,,,,,,,,,,
197,PT07M28.00S,2025-03-16T20:19:19.3Z,2,REGULAR,2pt,Jump Shot,[],1630559,17.394875164257556,31.127450980392155,1610612747,39,26,2025-03-16T20:19:24Z,1960000,False,94.0,111.0,1,left,A. Reaves 14' pullup Jump Shot (7 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,14.57,Made,,,,,7.0,,,,,,,,,,,,,
201,PT07M11.00S,2025-03-16T20:19:50.7Z,2,REGULAR,turnover,out-of-bounds,[],203078,,,1610612756,39,26,2025-03-16T20:21:30Z,1975000,False,,,0,,B. Beal lost ball out-of-bounds TURNOVER (1 TO),[203078],1610612756.0,PHX,lost ball,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,,1148.0,1.0,,,,,,,,,,,
199,PT07M11.00S,2025-03-16T20:20:02.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,39,26,2025-03-16T20:21:30Z,1980000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M11.00S,2025-03-16T20:22:58.5Z,2,REGULAR,substitution,out,[],1642261,,,1610612747,39,26,2025-03-16T20:23:18Z,2000000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M11.00S,2025-03-16T20:22:58.5Z,2,REGULAR,substitution,out,[],1630692,,,1610612747,39,26,2025-03-16T20:23:18Z,2010000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M11.00S,2025-03-16T20:22:58.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612747,39,26,2025-03-16T20:23:18Z,2020000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M11.00S,2025-03-16T20:22:58.5Z,2,REGULAR,substitution,in,[],1629637,,,1610612747,39,26,2025-03-16T20:23:18Z,2030000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M11.00S,2025-03-16T20:22:58.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612747,39,26,2025-03-16T20:23:18Z,2040000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M11.00S,2025-03-16T20:22:58.5Z,2,REGULAR,substitution,in,[],1642346,,,1610612747,39,26,2025-03-16T20:23:18Z,2050000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M49.00S,2025-03-16T20:23:40.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629637,5.831143232588701,50.245098039215684,1610612747,41,26,2025-03-16T20:23:45Z,2060000,False,-1.0,2.0,1,left,J. Hayes alley-oop DUNK (10 PTS) (L. Dončić 4 AST),"[1629637, 1629029]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,10.0,,,L. Dončić,1629029.0,4.0,,,,,,,,
210,PT06M33.00S,2025-03-16T20:23:57.1Z,2,REGULAR,2pt,Jump Shot,[],1626164,80.99540078843627,69.6078431372549,1610612756,41,26,2025-03-16T20:24:02Z,2080000,False,98.0,126.0,1,right,MISS D. Booker 15' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,15.97,Missed,,,,,,,,,,,,,,,,,,
211,PT06M29.00S,2025-03-16T20:24:01.1Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,41,26,2025-03-16T20:24:02Z,2090000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,
212,PT06M26.00S,2025-03-16T20:24:05.4Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,41,26,2025-03-16T20:24:47Z,2100000,False,,,0,,A. Reaves bad pass out-of-bounds TURNOVER (1 TO),[1630559],1610612747.0,LAL,bad pass,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,1148.0,1.0,,,,,,,,,,,
213,PT06M16.00S,2025-03-16T20:24:25.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642345,83.36070959264126,49.754901960784316,1610612756,41,28,2025-03-16T20:24:30Z,2110000,False,-1.0,104.0,1,right,O. Ighodaro 10' floating Jump Shot (4 PTS) (T. Jones 3 AST),"[1642345, 1626145]",1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,10.39,Made,,,,,4.0,,,T. Jones,1626145.0,3.0,,,,,,,,
235,PT05M57.00S,2025-03-16T20:24:37.4Z,2,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,41,28,2025-03-16T21:05:08Z,2125000,False,,,0,,L. Dončić lost ball out-of-bounds TURNOVER (2 TO),[1629029],1610612747.0,LAL,lost ball,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1148.0,2.0,,,,,,,,,,,
219,PT05M57.00S,2025-03-16T20:25:06.7Z,2,REGULAR,substitution,out,[],1626145,,,1610612756,41,28,2025-03-16T20:25:14Z,2170000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M57.00S,2025-03-16T20:25:06.7Z,2,REGULAR,substitution,in,[],201142,,,1610612756,41,28,2025-03-16T20:25:14Z,2180000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M47.00S,2025-03-16T20:25:16.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,94.3988173455979,83.82352941176471,1610612756,41,28,2025-03-16T20:27:14Z,2190000,False,169.0,0.0,1,right,MISS K. Durant 16' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,16.91,Missed,,,,,,,,,,,,,,,,,,
222,PT05M42.00S,2025-03-16T20:25:21.3Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,41,28,2025-03-16T20:25:22Z,2200000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right,,,221.0,2.0,2.0,0.0,,,,,,,,,,,,,,
223,PT05M37.00S,2025-03-16T20:25:25.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,31.192509855453352,72.05882352941177,1610612747,41,28,2025-03-16T20:26:00Z,2210000,False,-110.0,241.0,1,left,MISS A. Reaves 26' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
224,PT05M37.00S,2025-03-16T20:25:25.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,41,28,2025-03-16T20:26:00Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,223.0,,,,,,,,,,,,,,,,,
225,PT05M37.00S,2025-03-16T20:25:32.4Z,2,REGULAR,foul,personal,[],1626164,,,1610612747,41,28,2025-03-16T20:25:36Z,2230000,False,,,0,,D. Booker loose ball personal FOUL (3 PF),"[1626164, 1629637]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627961.0,,,,,3.0,0.0,Hayes,1629637.0,,,,
227,PT05M22.00S,2025-03-16T20:26:03.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630559,8.984888304862025,80.14705882352942,1610612747,43,28,2025-03-16T20:26:08Z,2250000,False,-151.0,32.0,1,left,A. Reaves 15' fadeaway Jump Shot (9 PTS) (D. Finney-Smith 2 AST),"[1630559, 1627827]",1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,15.41,Made,,,,,9.0,,,D. Finney-Smith,1627827.0,2.0,,,,,,,,
229,PT05M09.00S,2025-03-16T20:26:16.3Z,2,REGULAR,3pt,Jump Shot,[],1642346,94.13600525624179,4.166666666666657,1610612756,43,28,2025-03-16T20:26:21Z,2270000,False,-229.0,3.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
230,PT05M06.00S,2025-03-16T20:26:19.3Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,43,28,2025-03-16T20:26:21Z,2280000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,,
231,PT04M50.00S,2025-03-16T20:26:35.5Z,2,REGULAR,3pt,Jump Shot,[],1630559,6.750985545335084,5.14705882352942,1610612747,46,28,2025-03-16T20:26:39Z,2290000,False,224.0,11.0,1,left,A. Reaves 3PT  (12 PTS) (L. Dončić 5 AST),"[1630559, 1629029]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,22.46,Made,,,,,12.0,,,L. Dončić,1629029.0,5.0,,,,,,,,
233,PT04M33.00S,2025-03-16T20:26:52.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203078,95.71287779237845,50.0,1610612756,46,30,2025-03-16T20:27:06Z,2310000,False,0.0,-12.0,1,right,B. Beal driving DUNK (4 PTS) (O. Ighodaro 1 AST),"[203078, 1642345]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,4.0,,,O. Ighodaro,1642345.0,1.0,,,,,,,,
236,PT04M16.00S,2025-03-16T20:27:09.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,29.09001314060447,24.509803921568633,1610612747,46,30,2025-03-16T20:27:16Z,2330000,False,127.0,221.0,1,left,MISS L. Dončić 25' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
237,PT04M12.00S,2025-03-16T20:27:13.8Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,46,30,2025-03-16T20:27:16Z,2340000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,,,
238,PT04M11.00S,2025-03-16T20:27:16.3Z,2,REGULAR,foul,personal,['2freethrow'],203078,,,1610612747,46,30,2025-03-16T20:27:47Z,2350000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Reaves 2 FT),"[203078, 1630559]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,202007.0,,,,,1.0,0.0,Reaves,1630559.0,,,,
240,PT04M11.00S,2025-03-16T20:27:47.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630559,,,1610612747,46,30,2025-03-16T20:27:48Z,2370000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT04M11.00S,2025-03-16T20:27:47.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,46,30,2025-03-16T20:27:48Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,
242,PT04M11.00S,2025-03-16T20:27:48.7Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,46,30,2025-03-16T20:27:55Z,2390000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M11.00S,2025-03-16T20:27:48.7Z,2,REGULAR,substitution,out,[],1642345,,,1610612747,46,30,2025-03-16T20:27:55Z,2400000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M11.00S,2025-03-16T20:27:48.7Z,2,REGULAR,substitution,in,[],1630692,,,1610612747,46,30,2025-03-16T20:27:55Z,2410000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M11.00S,2025-03-16T20:27:48.7Z,2,REGULAR,substitution,in,[],1630208,,,1610612747,46,30,2025-03-16T20:27:55Z,2420000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M11.00S,2025-03-16T20:28:07.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630559,,,1610612747,47,30,2025-03-16T20:28:07Z,2430000,False,,,0,,A. Reaves Free Throw 2 of 2 (13 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
247,PT03M53.00S,2025-03-16T20:28:26.7Z,2,REGULAR,3pt,Jump Shot,[],1642346,68.51182654402103,53.67647058823529,1610612756,47,30,2025-03-16T20:28:34Z,2440000,False,18.0,243.0,1,right,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,24.42,Missed,,,,,,,,,,,,,,,,,,
248,PT03M48.00S,2025-03-16T20:28:31.7Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,47,30,2025-03-16T20:28:34Z,2450000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,,
249,PT03M42.00S,2025-03-16T20:28:40.8Z,2,REGULAR,turnover,palming,[],1629029,,,1610612747,47,30,2025-03-16T20:28:51Z,2460000,False,,,0,,L. Dončić palming TURNOVER (3 TO),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,202007.0,3.0,,,,,,,,,,,
250,PT03M42.00S,2025-03-16T20:28:45.7Z,2,REGULAR,substitution,out,[],203078,,,1610612756,47,30,2025-03-16T20:28:55Z,2470000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M42.00S,2025-03-16T20:28:45.7Z,2,REGULAR,substitution,in,[],1631221,,,1610612756,47,30,2025-03-16T20:28:55Z,2480000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M31.00S,2025-03-16T20:29:06.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,89.53679369250986,64.70588235294117,1610612756,47,32,2025-03-16T20:29:13Z,2490000,False,74.0,46.0,1,right,D. Booker 8' driving floating Jump Shot (6 PTS) (C. Gillespie 1 AST),"[1626164, 1631221]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,8.67,Made,,,,,6.0,,,C. Gillespie,1631221.0,1.0,,,,,,,,
254,PT03M31.00S,2025-03-16T20:29:12.4Z,2,REGULAR,foul,personal,['1freethrow'],1630692,,,1610612756,47,32,2025-03-16T20:29:31Z,2510000,False,,,0,,J. Goodwin shooting personal FOUL (2 PF) (Booker 1 FT),"[1630692, 1626164]",1610612747.0,LAL,shooting,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202007.0,,,,,2.0,0.0,Booker,1626164.0,,,,
256,PT03M31.00S,2025-03-16T20:29:18.6Z,2,REGULAR,substitution,out,[],1627827,,,1610612756,47,32,2025-03-16T20:29:27Z,2530000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M31.00S,2025-03-16T20:29:18.6Z,2,REGULAR,substitution,in,[],1629020,,,1610612756,47,32,2025-03-16T20:29:27Z,2540000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
