actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
187,PT11M04.00S,2024-11-14T03:44:40.5Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,39,29,2024-11-14T03:44:44Z,1800000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M04.00S,2024-11-14T03:44:54.5Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,40,29,2024-11-14T03:44:54Z,1810000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
189,PT10M54.00S,2024-11-14T03:45:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,89.27398160315374,52.450980392156865,1610612763,40,31,2024-11-14T03:45:38Z,1820000,False,12.0,48.0,1,right,S. Pippen Jr. driving floating bank Jump Shot (11 PTS),[1630590],1610612763.0,MEM,driving floating bank,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,11.0,,,,,,,,,,,,,,,,,
190,PT10M47.00S,2024-11-14T03:45:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,16.475032851511173,50.49019607843137,1610612747,40,31,2024-11-14T03:46:04Z,1830000,False,-2.0,102.0,1,left,MISS G. Vincent 10' driving floating Shot - blocked,"[1629216, 203935]",1610612747.0,LAL,driving floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,10.24,Missed,,,,,,,,,,,,,Smart,203935.0,,,,
191,PT10M47.00S,2024-11-14T03:45:13.5Z,2,REGULAR,block,,[],203935,,,1610612747,40,31,2024-11-14T03:45:16Z,1840000,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
192,PT10M46.00S,2024-11-14T03:45:14.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,40,31,2024-11-14T03:46:04Z,1850000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,190.0,,,,,,,,,,,,,
193,PT10M46.00S,2024-11-14T03:45:21.5Z,2,REGULAR,foul,personal,[],1629216,,,1610612763,40,31,2024-11-14T03:45:53Z,1860000,False,,,0,,G. Vincent loose ball personal FOUL (1 PF),"[1629216, 1628991]",1610612747.0,LAL,loose ball,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,,,,,,1.0,0.0,Jackson Jr.,1628991.0
195,PT10M46.00S,2024-11-14T03:45:35.1Z,2,REGULAR,substitution,out,[],203935,,,1610612763,40,31,2024-11-14T03:45:40Z,1880000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M46.00S,2024-11-14T03:45:35.1Z,2,REGULAR,substitution,in,[],1642377,,,1610612763,40,31,2024-11-14T03:45:40Z,1890000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT10M46.00S,2024-11-14T03:45:35.1Z,2,REGULAR,substitution,out,[],1629216,,,1610612763,40,31,2024-11-14T03:51:54Z,1895000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT10M46.00S,2024-11-14T03:45:35.1Z,2,REGULAR,substitution,in,[],1629629,,,1610612763,40,31,2024-11-14T03:51:54Z,1897500,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M29.00S,2024-11-14T03:46:06.0Z,2,REGULAR,3pt,Jump Shot,[],1642377,68.64323258869908,29.166666666666657,1610612763,40,31,2024-11-14T03:46:10Z,1900000,False,-104.0,242.0,1,right,MISS J. Wells 26' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
198,PT10M25.00S,2024-11-14T03:46:10.0Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,40,31,2024-11-14T03:46:10Z,1910000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,
199,PT10M18.00S,2024-11-14T03:46:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630559,22.78252299605782,91.17647058823529,1610612747,40,31,2024-11-14T03:47:15Z,1920000,False,-206.0,162.0,1,left,MISS A. Reaves 26' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
200,PT10M15.00S,2024-11-14T03:46:19.6Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,40,31,2024-11-14T03:46:22Z,1930000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,
201,PT10M07.00S,2024-11-14T03:46:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,93.34756898817345,52.205882352941174,1610612763,40,33,2024-11-14T03:46:32Z,1940000,False,11.0,10.0,1,right,J. Wells driving Layup (2 PTS) (J. Konchar 1 AST),"[1642377, 1629723]",1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
203,PT09M50.00S,2024-11-14T03:46:44.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,7.145203679369246,46.32352941176471,1610612747,42,33,2024-11-14T03:46:50Z,1960000,False,18.0,15.0,1,left,R. Hachimura driving DUNK (10 PTS) (L. James 6 AST),"[1629060, 2544]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.36,Made,10.0,L. James,2544.0,6.0,,,,,,,,,,,,,,
205,PT09M41.00S,2024-11-14T03:46:54.8Z,2,REGULAR,foul,personal,['2freethrow'],2544,,,1610612763,42,33,2024-11-14T03:47:04Z,1980000,False,,,0,,L. James shooting personal FOUL (1 PF) (Huff 2 FT),"[2544, 1630643]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,,,,,1.0,0.0,Huff,1630643.0
207,PT09M41.00S,2024-11-14T03:47:20.9Z,2,REGULAR,freethrow,1 of 2,[],1630643,,,1610612763,42,33,2024-11-14T03:47:20Z,2000000,False,,,0,,MISS J. Huff Free Throw 1 of 2,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
208,PT09M41.00S,2024-11-14T03:47:20.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,42,33,2024-11-14T03:47:20Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,,,
209,PT09M41.00S,2024-11-14T03:47:22.3Z,2,REGULAR,substitution,out,[],1631132,,,1610612763,42,33,2024-11-14T03:47:27Z,2020000,False,,,0,,SUB out: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M41.00S,2024-11-14T03:47:22.3Z,2,REGULAR,substitution,in,[],1642261,,,1610612763,42,33,2024-11-14T03:47:27Z,2030000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M41.00S,2024-11-14T03:47:20.9Z,2,REGULAR,freethrow,2 of 2,[],1630643,,,1610612763,42,33,2024-11-14T03:47:41Z,2040000,False,,,0,,MISS J. Huff Free Throw 2 of 2,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
212,PT09M39.00S,2024-11-14T03:47:22.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,42,33,2024-11-14T03:47:41Z,2050000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,
213,PT09M22.00S,2024-11-14T03:47:56.8Z,2,REGULAR,2pt,Jump Shot,[],2544,25.147831800262807,51.96078431372549,1610612747,42,33,2024-11-14T03:48:01Z,2060000,False,-10.0,184.0,1,left,MISS L. James 18' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,18.42,Missed,,,,,,,,,,,,,,,,,,
214,PT09M20.00S,2024-11-14T03:47:58.7Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612747,42,33,2024-11-14T03:47:58Z,2070000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,,,,,,,213.0,2.0,1.0,1.0,,,,,,,,,,
215,PT09M16.00S,2024-11-14T03:48:05.8Z,2,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612747,42,33,2024-11-14T03:48:11Z,2080000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1630590, 1629060]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,,,,,,1.0,0.0,Hachimura,1629060.0
217,PT09M16.00S,2024-11-14T03:48:30.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629060,,,1610612747,43,33,2024-11-14T03:48:30Z,2100000,False,,,0,,R. Hachimura Free Throw 1 of 2 (11 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
218,PT09M16.00S,2024-11-14T03:48:31.5Z,2,REGULAR,substitution,out,[],1630643,,,1610612747,43,33,2024-11-14T03:48:36Z,2110000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M16.00S,2024-11-14T03:48:31.5Z,2,REGULAR,substitution,in,[],1631222,,,1610612747,43,33,2024-11-14T03:48:36Z,2120000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M16.00S,2024-11-14T03:48:53.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629060,,,1610612747,44,33,2024-11-14T03:48:53Z,2130000,False,,,0,,R. Hachimura Free Throw 2 of 2 (12 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
221,PT08M58.00S,2024-11-14T03:49:11.7Z,2,REGULAR,turnover,bad pass,[],1642377,,,1610612763,44,33,2024-11-14T03:49:19Z,2140000,False,,,0,,J. Wells bad pass TURNOVER (2 TO),"[1642377, 1629629]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,2.0,Reddish,1629629.0,,,,,,
222,PT08M58.00S,2024-11-14T03:49:11.7Z,2,REGULAR,steal,,[],1629629,,,1610612747,44,33,2024-11-14T03:49:17Z,2150000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
225,PT08M47.00S,2024-11-14T03:49:28.8Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612747,44,33,2024-11-14T03:49:38Z,2180000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Reaves 2 FT),"[1628991, 1630559]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,,,,,,2.0,0.0,Reaves,1630559.0
227,PT08M47.00S,2024-11-14T03:49:46.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630559,,,1610612747,45,33,2024-11-14T03:49:46Z,2200000,False,,,0,,A. Reaves Free Throw 1 of 2 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
228,PT08M47.00S,2024-11-14T03:49:59.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630559,,,1610612747,46,33,2024-11-14T03:49:59Z,2210000,False,,,0,,A. Reaves Free Throw 2 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
229,PT08M35.00S,2024-11-14T03:50:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,87.9599211563732,64.4607843137255,1610612763,46,35,2024-11-14T03:50:20Z,2220000,False,72.0,61.0,1,right,J. Jackson Jr. 9' driving floating Jump Shot (7 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,9.44,Made,7.0,,,,,,,,,,,,,,,,,
230,PT08M22.00S,2024-11-14T03:50:27.1Z,2,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,46,35,2024-11-14T03:50:36Z,2230000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (2 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,2.0,,,,,,,,
231,PT08M22.00S,2024-11-14T03:50:30.5Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,46,35,2024-11-14T03:50:34Z,2240000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M22.00S,2024-11-14T03:50:30.5Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,46,35,2024-11-14T03:50:34Z,2250000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M09.00S,2024-11-14T03:50:50.9Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,46,35,2024-11-14T03:51:03Z,2260000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 2544]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,James,2544.0,,,,,,
234,PT08M09.00S,2024-11-14T03:50:50.9Z,2,REGULAR,steal,,[],2544,,,1610612747,46,35,2024-11-14T03:50:53Z,2270000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M47.00S,2024-11-14T03:51:12.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],2544,22.913929040735866,93.87254901960785,1610612747,49,35,2024-11-14T03:51:15Z,2280000,False,-219.0,163.0,1,left,L. James 27' 3PT  (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.33,Made,15.0,,,,,,,,,,,,,,,,,
236,PT07M39.00S,2024-11-14T03:51:23.4Z,2,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612763,49,35,2024-11-14T03:51:45Z,2290000,False,,,0,,D. Knecht shooting personal FOUL (1 PF) (LaRavia 2 FT),"[1642261, 1631222]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,,,,,,1.0,0.0,LaRavia,1631222.0
238,PT07M39.00S,2024-11-14T03:51:46.5Z,2,REGULAR,freethrow,1 of 2,[],1631222,,,1610612763,49,36,2024-11-14T03:51:46Z,2310000,False,,,0,,J. LaRavia Free Throw 1 of 2 (6 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
239,PT07M39.00S,2024-11-14T03:51:47.3Z,2,REGULAR,substitution,out,[],2544,,,1610612763,49,36,2024-11-14T03:51:53Z,2320000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M39.00S,2024-11-14T03:51:47.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,49,36,2024-11-14T03:51:53Z,2330000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M39.00S,2024-11-14T03:51:47.3Z,2,REGULAR,substitution,in,[],203076,,,1610612763,49,36,2024-11-14T03:51:53Z,2340000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M39.00S,2024-11-14T03:51:47.3Z,2,REGULAR,substitution,in,[],1641744,,,1610612763,49,36,2024-11-14T03:51:53Z,2350000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M39.00S,2024-11-14T03:52:10.9Z,2,REGULAR,freethrow,2 of 2,[],1631222,,,1610612763,49,37,2024-11-14T03:52:10Z,2360000,False,,,0,,J. LaRavia Free Throw 2 of 2 (7 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
246,PT07M26.00S,2024-11-14T03:52:27.9Z,2,REGULAR,3pt,Jump Shot,[],1642261,28.038764783180028,81.86274509803921,1610612747,52,37,2024-11-14T03:52:31Z,2370000,False,-159.0,211.0,1,left,D. Knecht 26' 3PT  (6 PTS) (A. Reaves 4 AST),"[1642261, 1630559]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,26.45,Made,6.0,A. Reaves,1630559.0,4.0,,,,,,,,,,,,,,
248,PT07M15.00S,2024-11-14T03:52:40.1Z,2,REGULAR,2pt,Jump Shot,[],1642377,81.52102496714849,80.88235294117646,1610612763,52,39,2024-11-14T03:52:43Z,2390000,False,154.0,121.0,1,right,J. Wells 19' pullup Jump Shot (4 PTS),[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right Center,19.63,Made,4.0,,,,,,,,,,,,,,,,,
249,PT07M00.00S,2024-11-14T03:52:54.6Z,2,REGULAR,2pt,Jump Shot,[],203076,20.811432325886997,51.470588235294116,1610612747,52,39,2024-11-14T03:53:22Z,2400000,False,-7.0,143.0,1,left,MISS A. Davis 14' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,14.33,Missed,,,,,,,,,,,,,,,,,,
250,PT06M58.00S,2024-11-14T03:52:56.6Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,52,39,2024-11-14T03:52:59Z,2410000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Center,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,,
251,PT06M53.00S,2024-11-14T03:53:02.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630590,92.55913272010513,53.67647058823529,1610612763,52,39,2024-11-14T03:54:18Z,2420000,False,18.0,17.0,1,right,MISS S. Pippen Jr. running Layup - blocked,"[1630590, 203076]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
252,PT06M53.00S,2024-11-14T03:53:02.4Z,2,REGULAR,block,,[],203076,,,1610612763,52,39,2024-11-14T03:53:05Z,2430000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT06M52.00S,2024-11-14T03:53:03.4Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,52,39,2024-11-14T03:54:18Z,2440000,False,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,251.0,7.0,6.0,1.0,,,,,,,,,,
255,PT06M52.00S,2024-11-14T03:53:14.9Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,52,39,2024-11-14T03:54:28Z,2460000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 1630583]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,Aldama,1630583.0,,,,,,
256,PT06M52.00S,2024-11-14T03:53:14.9Z,2,REGULAR,steal,,[],1630583,,,1610612763,52,39,2024-11-14T03:53:16Z,2470000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
257,PT06M50.00S,2024-11-14T03:53:17.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630583,93.87319316688567,49.26470588235294,1610612763,52,41,2024-11-14T03:54:33Z,2480000,False,-4.0,5.0,1,right,S. Aldama Layup (4 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.63,Made,4.0,,,,,,,,,,,,,,,,,
258,PT06M28.00S,2024-11-14T03:53:26.2Z,2,REGULAR,2pt,Jump Shot,[],1642261,8.590670170827863,17.15686274509804,1610612747,54,41,2024-11-14T03:53:29Z,2490000,False,164.0,28.0,1,left,D. Knecht 16' pullup Jump Shot (8 PTS),[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,Mid-Range,16-24 Right,16.66,Made,8.0,,,,,,,,,,,,,,,,,
259,PT06M12.00S,2024-11-14T03:53:41.7Z,2,REGULAR,3pt,Jump Shot,[],1630583,68.24901445466492,32.84313725490196,1610612763,54,44,2024-11-14T03:53:51Z,2500000,False,-86.0,246.0,1,right,S. Aldama 26' 3PT  (7 PTS) (Z. Edey 1 AST),"[1630583, 1641744]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,26.05,Made,7.0,Z. Edey,1641744.0,1.0,,,,,,,,,,,,,,
261,PT05M52.00S,2024-11-14T03:54:02.6Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,54,44,2024-11-14T03:54:06Z,2520000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1630583]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2.0,Aldama,1630583.0,,,,,,
262,PT05M52.00S,2024-11-14T03:54:02.6Z,2,REGULAR,steal,,[],1630583,,,1610612763,54,44,2024-11-14T03:54:04Z,2530000,False,,,0,,S. Aldama STEAL (2 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
263,PT05M45.00S,2024-11-14T03:54:09.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642377,93.34756898817345,48.0392156862745,1610612763,54,44,2024-11-14T03:54:16Z,2540000,False,-10.0,10.0,1,right,MISS J. Wells running Layup,[1642377],1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
264,PT05M43.00S,2024-11-14T03:54:11.3Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,54,44,2024-11-14T03:54:16Z,2550000,False,,,0,,Z. Edey REBOUND (Off:1 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,263.0,2.0,1.0,1.0,,,,,,,,,,
265,PT05M42.00S,2024-11-14T03:54:11.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641744,93.87319316688567,50.73529411764706,1610612763,54,44,2024-11-14T03:54:18Z,2560000,False,4.0,5.0,1,right,MISS Z. Edey putback Layup,[1641744],1610612763.0,MEM,putback,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
266,PT05M40.00S,2024-11-14T03:54:13.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,44,2024-11-14T03:54:18Z,2570000,False,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,265.0,8.0,7.0,1.0,,,,,,,,,,
267,PT05M32.00S,2024-11-14T03:54:22.9Z,2,REGULAR,3pt,Jump Shot,[],1629060,9.904730617608408,4.901960784313729,1610612747,54,44,2024-11-14T03:54:28Z,2580000,False,225.0,41.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.91,Missed,,,,,,,,,,,,,,,,,,
268,PT05M32.00S,2024-11-14T03:54:22.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,54,44,2024-11-14T03:54:28Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,267.0,,,,,,,,,,,,,
270,PT05M32.00S,2024-11-14T03:54:37.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,54,44,2024-11-14T03:54:37Z,2610000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M32.00S,2024-11-14T03:57:58.5Z,2,REGULAR,substitution,out,[],1630559,,,1610612763,54,44,2024-11-14T03:58:10Z,2620000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
