actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
167,PT01M31.00S,2025-02-26T03:31:39.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,27,20,2025-02-26T03:31:41Z,1610000,False,,,0,,L. James REBOUND (Off:2 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,166.0,4.0,2.0,2.0,,,,,,,,,,,,,,
168,PT01M15.00S,2025-02-26T03:31:55.9Z,1,REGULAR,3pt,Jump Shot,[],1629060,67.59198423127464,39.950980392156865,1610612747,27,20,2025-02-26T03:32:05Z,1620000,False,-50.0,252.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
169,PT01M13.00S,2025-02-26T03:31:57.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,27,20,2025-02-26T03:32:05Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,168.0,,,,,,,,,,,,,,,,,
170,PT01M13.00S,2025-02-26T03:32:02.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612747,27,20,2025-02-26T03:32:08Z,1640000,False,,,0,,N. Marshall loose ball personal FOUL (2 PF) (Goodwin 2 FT),"[1630230, 1630692]",1610612742.0,DAL,loose ball,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Goodwin,1630692.0
172,PT01M13.00S,2025-02-26T03:32:30.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630692,,,1610612747,27,20,2025-02-26T03:32:30Z,1660000,False,,,0,,MISS J. Goodwin Free Throw 1 of 2,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
173,PT01M13.00S,2025-02-26T03:32:30.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,27,20,2025-02-26T03:32:30Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,
174,PT01M13.00S,2025-02-26T03:32:47.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630692,,,1610612747,28,20,2025-02-26T03:32:47Z,1680000,False,,,0,,J. Goodwin Free Throw 2 of 2 (1 PTS),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
175,PT00M56.50S,2025-02-26T03:33:06.6Z,1,REGULAR,3pt,Jump Shot,[],203957,25.279237844940866,87.25490196078431,1610612742,28,20,2025-02-26T03:33:12Z,1690000,False,-186.0,185.0,1,left,MISS D. Exum 26' 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
176,PT00M54.40S,2025-02-26T03:33:08.7Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,28,20,2025-02-26T03:33:12Z,1700000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,
177,PT00M48.60S,2025-02-26T03:33:14.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630692,77.57884362680683,87.5,1610612747,28,20,2025-02-26T03:33:22Z,1710000,False,188.0,158.0,1,right,MISS J. Goodwin 24' running 3PT,[1630692],1610612747.0,LAL,running,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
178,PT00M45.40S,2025-02-26T03:33:17.8Z,1,REGULAR,rebound,defensive,[],203957,,,1610612742,28,20,2025-02-26T03:33:22Z,1720000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT00M38.50S,2025-02-26T03:33:24.7Z,1,REGULAR,3pt,Jump Shot,[],203957,15.029566360052556,96.32352941176471,1610612742,28,20,2025-02-26T03:33:52Z,1730000,False,-232.0,89.0,1,left,MISS D. Exum 24' step back 3PT,[203957],1610612742.0,DAL,step back,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,24.8,Missed,,,,,,,,,,,,,,,,,,
180,PT00M35.30S,2025-02-26T03:33:27.8Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,28,20,2025-02-26T03:33:27Z,1740000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,179.0,2.0,0.0,2.0,,,,,,,,,,,,,,
181,PT00M33.80S,2025-02-26T03:33:29.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,14.241130091984232,51.470588235294116,1610612742,28,20,2025-02-26T03:34:02Z,1750000,False,-7.0,81.0,1,left,MISS N. Marshall 8' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
182,PT00M30.70S,2025-02-26T03:33:32.5Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612747,28,20,2025-02-26T03:33:40Z,1760000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,
183,PT00M11.60S,2025-02-26T03:33:51.4Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,28,20,2025-02-26T03:34:01Z,1770000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1630230]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,3.0,Marshall,1630230.0,,,,,,,,
184,PT00M11.60S,2025-02-26T03:33:51.4Z,1,REGULAR,steal,,[],1630230,,,1610612742,28,20,2025-02-26T03:33:55Z,1780000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
185,PT00M05.00S,2025-02-26T03:33:58.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203957,10.298948751642584,3.67647058823529,1610612742,28,20,2025-02-26T03:35:18Z,1790000,False,232.0,44.0,1,left,MISS D. Exum 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
186,PT00M02.80S,2025-02-26T03:34:00.9Z,1,REGULAR,rebound,offensive,[],202691,,,1610612742,28,20,2025-02-26T03:35:18Z,1800000,False,,,0,,K. Thompson REBOUND (Off:3 Def:0),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,185.0,3.0,0.0,3.0,,,,,,,,,,,,,,
187,PT00M01.10S,2025-02-26T03:34:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202691,8.590670170827863,49.754901960784316,1610612742,28,20,2025-02-26T03:35:44Z,1810000,False,1.0,28.0,1,left,MISS K. Thompson putback Layup,[202691],1610612742.0,DAL,putback,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
188,PT00M01.00S,2025-02-26T03:34:04.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,28,20,2025-02-26T03:35:44Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,187.0,,,,,,,,,,,,,,,,,
189,PT00M00.00S,2025-02-26T03:34:06.2Z,1,REGULAR,period,end,[],0,,,1610612742,28,20,2025-02-26T03:34:06Z,1830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,out,['startperiod'],1629020,,,1610612742,28,20,2025-02-26T03:37:43Z,1840000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,out,['startperiod'],1629216,,,1610612742,28,20,2025-02-26T03:37:43Z,1850000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,out,['startperiod'],1630692,,,1610612742,28,20,2025-02-26T03:37:43Z,1860000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,out,['startperiod'],203915,,,1610612742,28,20,2025-02-26T03:37:43Z,1870000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612742,28,20,2025-02-26T03:37:43Z,1880000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,in,['startperiod'],1642261,,,1610612742,28,20,2025-02-26T03:37:43Z,1890000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612742,28,20,2025-02-26T03:37:43Z,1900000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-02-26T03:36:44.1Z,2,REGULAR,substitution,in,['startperiod'],1631108,,,1610612742,28,20,2025-02-26T03:37:43Z,1910000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-02-26T03:38:02.9Z,2,REGULAR,period,start,[],0,,,1610612742,28,20,2025-02-26T03:38:02Z,1920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT11M48.00S,2025-02-26T03:38:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,12.270039421813408,42.64705882352941,1610612742,28,22,2025-02-26T03:38:17Z,1930000,False,37.0,63.0,1,left,K. Thompson 7' pullup Jump Shot (4 PTS) (D. Exum 1 AST),"[202691, 203957]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,,,,,4.0,,,,,,D. Exum,203957.0,1.0,,,,,
201,PT11M20.00S,2025-02-26T03:38:41.1Z,2,REGULAR,3pt,Jump Shot,[],1630559,74.29369250985545,81.12745098039215,1610612747,31,22,2025-02-26T03:38:55Z,1950000,False,156.0,189.0,1,right,A. Reaves 24' 3PT pullup (7 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,24.49,Made,,,,,7.0,,,,,,,,,,,,,
202,PT11M01.00S,2025-02-26T03:39:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,17.65768725361366,51.96078431372549,1610612742,31,22,2025-02-26T03:39:17Z,1960000,False,-10.0,113.0,1,left,MISS M. Christie 11' driving floating Shot,[1631108],1610612742.0,DAL,driving floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,11.39,Missed,,,,,,,,,,,,,,,,,,
203,PT10M58.00S,2025-02-26T03:39:04.0Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,31,22,2025-02-26T03:39:06Z,1970000,False,,,0,,L. James REBOUND (Off:2 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,202.0,5.0,3.0,2.0,,,,,,,,,,,,,,
204,PT10M49.00S,2025-02-26T03:39:12.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],2544,89.53679369250986,61.029411764705884,1610612747,31,22,2025-02-26T03:39:17Z,1980000,False,55.0,46.0,1,right,MISS L. James 7' turnaround Hook,[2544],1610612747.0,LAL,turnaround,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
205,PT10M47.00S,2025-02-26T03:39:14.7Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,31,22,2025-02-26T03:39:17Z,1990000,False,,,0,,K. Thompson REBOUND (Off:3 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,204.0,4.0,1.0,3.0,,,,,,,,,,,,,,
206,PT10M43.00S,2025-02-26T03:39:22.9Z,2,REGULAR,foul,personal,[],2544,,,1610612742,31,22,2025-02-26T03:39:32Z,2000000,False,,,0,,L. James personal FOUL (1 PF),"[2544, 203957]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Exum,203957.0
208,PT10M33.00S,2025-02-26T03:39:50.1Z,2,REGULAR,3pt,Jump Shot,[],203957,10.298948751642584,96.56862745098039,1610612742,31,25,2025-02-26T03:39:55Z,2020000,False,-233.0,44.0,1,left,D. Exum 3PT  (3 PTS) (K. Thompson 1 AST),"[203957, 202691]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,23.7,Made,,,,,3.0,,,,,,K. Thompson,202691.0,1.0,,,,,
210,PT10M13.00S,2025-02-26T03:40:09.3Z,2,REGULAR,3pt,Jump Shot,[],1642261,95.58147174770039,5.882352941176478,1610612747,34,25,2025-02-26T03:40:13Z,2040000,False,-221.0,-11.0,1,right,D. Knecht 3PT  (3 PTS) (A. Reaves 1 AST),"[1642261, 1630559]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Left Corner 3,24+ Left,22.09,Made,,,,,3.0,,,,,,A. Reaves,1630559.0,1.0,,,,,
212,PT10M06.00S,2025-02-26T03:40:16.8Z,2,REGULAR,2pt,Jump Shot,[],1631108,17.789093298291732,81.61764705882354,1610612742,34,25,2025-02-26T03:40:27Z,2060000,False,-158.0,115.0,1,left,MISS M. Christie 19' pullup bank Shot,[1631108],1610612742.0,DAL,pullup bank,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left,19.53,Missed,,,,,,,,,,,,,,,,,,
213,PT10M04.00S,2025-02-26T03:40:22.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,34,25,2025-02-26T03:40:22Z,2070000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Left,,,212.0,,,,,,,,,,,,,,,,,
215,PT09M55.00S,2025-02-26T03:40:51.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,9.379106438896187,47.549019607843135,1610612742,34,27,2025-02-26T03:40:58Z,2090000,False,12.0,36.0,1,left,N. Marshall driving floating Jump Shot (4 PTS) (M. Christie 1 AST),"[1630230, 1631108]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.78,Made,,,,,4.0,,,,,,M. Christie,1631108.0,1.0,,,,,
217,PT09M43.00S,2025-02-26T03:41:03.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,93.61038107752957,56.86274509803921,1610612747,36,27,2025-02-26T03:41:07Z,2110000,False,34.0,8.0,1,right,J. Hayes alley-oop DUNK (4 PTS) (L. James 1 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,4.0,,,,,,L. James,2544.0,1.0,,,,,
219,PT09M31.00S,2025-02-26T03:41:15.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.8823915900131425,50.73529411764706,1610612742,36,29,2025-02-26T03:41:55Z,2130000,False,-4.0,12.0,1,left,D. Powell DUNK (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,2.0,,,,,,,,,,,,,
220,PT09M16.00S,2025-02-26T03:41:29.9Z,2,REGULAR,3pt,Jump Shot,[],1642261,86.64586070959264,95.83333333333333,1610612747,36,29,2025-02-26T03:41:37Z,2140000,False,229.0,73.0,1,right,MISS D. Knecht 24' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
221,PT09M12.00S,2025-02-26T03:41:33.9Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,36,29,2025-02-26T03:41:37Z,2150000,False,,,0,,D. Exum REBOUND (Off:0 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,
222,PT09M05.00S,2025-02-26T03:41:41.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203957,26.987516425755587,14.460784313725497,1610612742,36,29,2025-02-26T03:42:30Z,2160000,False,178.0,201.0,1,left,MISS D. Exum 26' running 3PT,[203957],1610612742.0,DAL,running,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
223,PT09M03.00S,2025-02-26T03:41:43.3Z,2,REGULAR,rebound,offensive,[],202691,,,1610612742,36,29,2025-02-26T03:49:02Z,2170000,False,,,0,,K. Thompson REBOUND (Off:4 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,222.0,5.0,1.0,4.0,,,,,,,,,,,,,,
224,PT09M01.00S,2025-02-26T03:41:45.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,9.379106438896187,3.4313725490196134,1610612742,36,29,2025-02-26T03:41:50Z,2180000,False,233.0,36.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
225,PT09M01.00S,2025-02-26T03:41:45.8Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,36,29,2025-02-26T03:41:50Z,2190000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,224.0,2.0,2.0,0.0,,,,,,,,,,,,,,
226,PT08M38.00S,2025-02-26T03:42:07.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642261,93.74178712220763,50.73529411764706,1610612747,38,29,2025-02-26T03:42:12Z,2200000,False,4.0,6.0,1,right,D. Knecht cutting DUNK (5 PTS) (A. Reaves 2 AST),"[1642261, 1630559]",1610612747.0,LAL,cutting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,5.0,,,,,,A. Reaves,1630559.0,2.0,,,,,
228,PT08M28.00S,2025-02-26T03:42:20.8Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612742,38,29,2025-02-26T03:42:26Z,2220000,False,,,0,,A. Reaves shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630559, 202691]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Thompson,202691.0
230,PT08M28.00S,2025-02-26T03:42:52.9Z,2,REGULAR,freethrow,1 of 2,[],202691,,,1610612742,38,29,2025-02-26T03:42:52Z,2240000,False,,,0,,MISS K. Thompson Free Throw 1 of 2,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
231,PT08M28.00S,2025-02-26T03:42:52.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,38,29,2025-02-26T03:42:52Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,
232,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,out,[],1629637,,,1610612742,38,29,2025-02-26T03:43:28Z,2260000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,out,[],203957,,,1610612742,38,29,2025-02-26T03:43:28Z,2270000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,out,[],203939,,,1610612742,38,29,2025-02-26T03:43:28Z,2280000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,38,29,2025-02-26T03:43:28Z,2290000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,38,29,2025-02-26T03:43:28Z,2300000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,in,[],1630556,,,1610612742,38,29,2025-02-26T03:43:28Z,2310000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,38,29,2025-02-26T03:43:28Z,2320000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M28.00S,2025-02-26T03:42:55.6Z,2,REGULAR,substitution,in,[],202681,,,1610612742,38,29,2025-02-26T03:43:28Z,2330000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M28.00S,2025-02-26T03:43:30.0Z,2,REGULAR,freethrow,2 of 2,[],202691,,,1610612742,38,30,2025-02-26T03:43:30Z,2340000,False,,,0,,K. Thompson Free Throw 2 of 2 (5 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
242,PT08M05.00S,2025-02-26T03:43:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.29632063074901,55.14705882352941,1610612747,40,30,2025-02-26T03:44:11Z,2360000,False,26.0,20.0,1,right,R. Hachimura driving Layup (7 PTS),[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,7.0,,,,,,,,,,,,,
243,PT07M55.00S,2025-02-26T03:43:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,9.904730617608408,54.411764705882355,1610612742,40,32,2025-02-26T03:44:02Z,2370000,False,-22.0,41.0,1,left,M. Christie driving Layup (4 PTS),[1631108],1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,4.0,,,,,,,,,,,,,
244,PT07M42.00S,2025-02-26T03:44:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,93.61038107752957,57.1078431372549,1610612747,42,32,2025-02-26T03:44:16Z,2380000,False,36.0,8.0,1,right,A. Reaves driving Layup (9 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,9.0,,,,,,,,,,,,,
245,PT07M30.00S,2025-02-26T03:44:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,9.247700394218143,50.49019607843137,1610612742,42,34,2025-02-26T03:44:45Z,2390000,False,-2.0,34.0,1,left,K. Edwards driving Layup (2 PTS) (K. Irving 1 AST),"[1630556, 202681]",1610612742.0,DAL,driving,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,2.0,,,,,,K. Irving,202681.0,1.0,,,,,
247,PT07M12.00S,2025-02-26T03:44:41.7Z,2,REGULAR,3pt,Jump Shot,[],1642261,93.87319316688567,4.901960784313729,1610612747,42,34,2025-02-26T03:44:46Z,2410000,False,-225.0,5.0,1,right,MISS D. Knecht 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
248,PT07M10.00S,2025-02-26T03:44:43.7Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,42,34,2025-02-26T03:44:46Z,2420000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,,
249,PT07M10.00S,2025-02-26T03:44:50.0Z,2,REGULAR,turnover,out-of-bounds,[],202681,,,1610612742,42,34,2025-02-26T03:45:10Z,2430000,False,,,0,,K. Irving bad pass out-of-bounds TURNOVER (1 TO),[202681],1610612742.0,DAL,bad pass,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,,,,,,,,,,
250,PT07M10.00S,2025-02-26T03:44:56.8Z,2,REGULAR,substitution,out,[],2544,,,1610612747,42,34,2025-02-26T03:44:59Z,2440000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
