actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
517,PT01M43.00S,2025-01-04T05:18:52.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,91,83,2025-01-04T05:18:52Z,5030000,False,,,0,,O. Okongwu REBOUND (Off:6 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,516.0,8.0,2.0,6.0,,,,,,,,,,,,
518,PT01M39.00S,2025-01-04T05:18:55.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,69.82588699080158,25.735294117647058,1610612737,91,83,2025-01-04T05:18:59Z,5040000,False,-121.0,231.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,26.1,Missed,,,,,,,,,,,,,,,,
519,PT01M37.00S,2025-01-04T05:18:57.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,91,83,2025-01-04T05:18:59Z,5050000,False,,,0,,A. Davis REBOUND (Off:4 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,518.0,16.0,12.0,4.0,,,,,,,,,,,,
520,PT01M27.00S,2025-01-04T05:19:07.4Z,3,REGULAR,2pt,Jump Shot,[],2544,22.78252299605782,75.98039215686275,1610612747,93,83,2025-01-04T05:19:13Z,5060000,False,-130.0,162.0,1,left,L. James 20' pullup Jump Shot (21 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,20.74,Made,,,,,21.0,,,,,,,,,,,
521,PT01M16.00S,2025-01-04T05:19:19.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,91.90210249671485,50.98039215686275,1610612737,93,85,2025-01-04T05:19:23Z,5070000,False,5.0,24.0,1,right,O. Okongwu cutting DUNK (12 PTS) (T. Young 8 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,2.41,Made,,,,,12.0,,,T. Young,1629027.0,8.0,,,,,,
523,PT00M55.20S,2025-01-04T05:19:43.3Z,3,REGULAR,foul,offensive,['inpenalty'],203076,,,1610612747,93,85,2025-01-04T05:19:53Z,5090000,False,,,0,,A. Davis offensive FOUL (2 PF),"[203076, 1629631]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,2530.0,,,,,,,,,,,,,,2.0,0.0,Hunter,1629631.0,,
525,PT00M55.20S,2025-01-04T05:19:43.3Z,3,REGULAR,turnover,offensive foul,[],203076,,,1610612747,93,85,2025-01-04T05:19:43Z,5110000,False,,,0,,A. Davis offensive foul TURNOVER (4 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,2530.0,4.0,,,,,,,,,,,,,,,,,,
526,PT00M44.70S,2025-01-04T05:20:18.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642261,,,1610612737,93,85,2025-01-04T05:20:27Z,5120000,False,,,0,,D. Knecht personal FOUL (2 PF) (Hunter 2 FT),"[1642261, 1629631]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,1193.0,,,,,,,,,,,,,,2.0,0.0,Hunter,1629631.0,,
528,PT00M44.70S,2025-01-04T05:20:46.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,93,85,2025-01-04T05:20:46Z,5140000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
529,PT00M44.70S,2025-01-04T05:20:46.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,93,85,2025-01-04T05:20:46Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,
530,PT00M44.70S,2025-01-04T05:21:04.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612737,93,86,2025-01-04T05:21:04Z,5160000,False,,,0,,D. Hunter Free Throw 2 of 2 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
531,PT00M25.10S,2025-01-04T05:21:27.6Z,3,REGULAR,3pt,Jump Shot,[],1627827,8.853482260183966,96.07843137254902,1610612747,96,86,2025-01-04T05:21:34Z,5170000,False,-230.0,31.0,1,left,D. Finney-Smith 3PT  (6 PTS) (D. Knecht 1 AST),"[1627827, 1642261]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,23.24,Made,,,,,6.0,,,D. Knecht,1642261.0,1.0,,,,,,
533,PT00M05.40S,2025-01-04T05:21:54.5Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,96,86,2025-01-04T05:22:34Z,5190000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1642261]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,Knecht,1642261.0,,,,,,,,,
534,PT00M05.40S,2025-01-04T05:21:54.5Z,3,REGULAR,steal,,[],1642261,,,1610612747,96,86,2025-01-04T05:21:56Z,5200000,False,,,0,,D. Knecht STEAL (1 STL),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT00M01.60S,2025-01-04T05:21:58.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642261,8.327858081471746,51.22549019607843,1610612747,96,86,2025-01-04T05:22:48Z,5210000,False,-6.0,26.0,1,left,MISS D. Knecht driving Layup,[1642261],1610612747.0,LAL,driving,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,2.65,Missed,,,,,,,,,,,,,,,,
536,PT00M00.50S,2025-01-04T05:21:59.8Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612747,96,86,2025-01-04T05:22:48Z,5220000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,535.0,3.0,1.0,2.0,,,,,,,,,,,,
537,PT00M00.50S,2025-01-04T05:22:03.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627827,5.590000152587891,50.0,1610612747,96,86,2025-01-04T05:22:53Z,5230000,False,0.0,0.0,1,left,MISS D. Finney-Smith tip Layup,[1627827],1610612747.0,LAL,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
538,PT00M00.10S,2025-01-04T05:22:04.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,96,86,2025-01-04T05:22:53Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,537.0,,,,,,,,,,,,,,,
539,PT00M00.00S,2025-01-04T05:22:05.7Z,3,REGULAR,period,end,[],0,,,1610612747,96,86,2025-01-04T05:22:05Z,5250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,96,86,2025-01-04T05:24:54Z,5260000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,out,['startperiod'],1642261,,,1610612747,96,86,2025-01-04T05:24:54Z,5270000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,out,['startperiod'],1629003,,,1610612747,96,86,2025-01-04T05:24:54Z,5280000,False,,,0,,SUB out: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612747,96,86,2025-01-04T05:24:54Z,5300000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,out,['startperiod'],203992,,,1610612747,96,86,2025-01-04T05:24:54Z,5310000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,in,['startperiod'],1629629,,,1610612747,96,86,2025-01-04T05:24:54Z,5320000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,96,86,2025-01-04T05:24:54Z,5330000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,96,86,2025-01-04T05:24:54Z,5340000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,in,['startperiod'],1642258,,,1610612747,96,86,2025-01-04T05:24:54Z,5360000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2025-01-04T05:23:18.7Z,4,REGULAR,substitution,in,['startperiod'],1629726,,,1610612747,96,86,2025-01-04T05:24:54Z,5370000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2025-01-04T05:24:46.2Z,4,REGULAR,period,start,[],0,,,1610612747,96,86,2025-01-04T05:24:54Z,5380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT11M39.00S,2025-01-04T05:25:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,18.31471747700394,53.431372549019606,1610612747,98,86,2025-01-04T05:26:00Z,5390000,False,-17.0,120.0,1,left,A. Reaves 12' driving floating Jump Shot (17 PTS) (L. James 8 AST),"[1630559, 2544]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,12.09,Made,,,,,17.0,,,L. James,2544.0,8.0,,,,,,
554,PT11M15.00S,2025-01-04T05:25:29.2Z,4,REGULAR,3pt,Jump Shot,[],1629027,72.19119579500656,22.303921568627445,1610612737,98,86,2025-01-04T05:25:39Z,5400000,False,-138.0,209.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,25.06,Missed,,,,,,,,,,,,,,,,
555,PT11M12.00S,2025-01-04T05:25:32.7Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,98,86,2025-01-04T05:25:32Z,5410000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,554.0,2.0,2.0,0.0,,,,,,,,,,,,
556,PT11M06.00S,2025-01-04T05:25:40.0Z,4,REGULAR,3pt,Jump Shot,[],1629629,17.000657030223394,4.166666666666657,1610612747,98,86,2025-01-04T05:25:45Z,5420000,False,229.0,107.0,1,left,MISS C. Reddish 25' 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,25.31,Missed,,,,,,,,,,,,,,,,
557,PT11M03.00S,2025-01-04T05:25:43.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,98,86,2025-01-04T05:25:45Z,5430000,False,,,0,,O. Okongwu REBOUND (Off:6 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,556.0,9.0,3.0,6.0,,,,,,,,,,,,
558,PT10M57.00S,2025-01-04T05:25:48.1Z,4,REGULAR,3pt,Jump Shot,[],1629726,69.1688567674113,25.0,1610612737,98,86,2025-01-04T05:25:56Z,5440000,False,-125.0,237.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,26.82,Missed,,,,,,,,,,,,,,,,
559,PT10M54.00S,2025-01-04T05:25:51.1Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612747,98,86,2025-01-04T05:25:56Z,5450000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,558.0,4.0,2.0,2.0,,,,,,,,,,,,
561,PT10M37.00S,2025-01-04T05:26:07.6Z,4,REGULAR,3pt,Jump Shot,[],1630559,30.14126149802891,77.69607843137254,1610612747,98,86,2025-01-04T05:26:13Z,5460000,False,-138.0,231.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,26.92,Missed,,,,,,,,,,,,,,,,
562,PT10M36.00S,2025-01-04T05:26:08.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,98,86,2025-01-04T05:26:13Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,561.0,,,,,,,,,,,,,,,
563,PT10M36.00S,2025-01-04T05:26:13.6Z,4,REGULAR,foul,personal,[],1630168,,,1610612747,98,86,2025-01-04T05:26:23Z,5480000,False,,,0,,O. Okongwu loose ball personal FOUL (4 PF),"[1630168, 1629637]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,,,,,4.0,0.0,Hayes,1629637.0,,
565,PT10M29.00S,2025-01-04T05:26:45.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,28.695795006570307,78.43137254901961,1610612747,98,86,2025-01-04T05:26:49Z,5500000,False,-142.0,217.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,25.96,Missed,,,,,,,,,,,,,,,,
566,PT10M25.00S,2025-01-04T05:26:47.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,98,86,2025-01-04T05:26:47Z,5510000,False,,,0,,O. Okongwu REBOUND (Off:6 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,565.0,10.0,4.0,6.0,,,,,,,,,,,,
568,PT10M17.00S,2025-01-04T05:26:59.8Z,4,REGULAR,2pt,Layup,[],1629027,92.11563731931669,84.78094362745098,1610612737,98,86,2025-01-04T05:28:05Z,5530000,False,174.0,22.0,1,right,MISS T. Young 17' driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Mid-Range,16-24 Right,,,17.52,Missed,,,,,,,,,,,,,,,,
569,PT10M17.00S,2025-01-04T05:26:59.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,98,86,2025-01-04T05:27:04Z,5540000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Right,,,,,568.0,,,,,,,,,,,,,,,
571,PT09M52.00S,2025-01-04T05:27:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,15.55519053876479,54.16666666666667,1610612747,98,86,2025-01-04T05:27:36Z,5560000,False,-21.0,94.0,1,left,MISS L. James 9' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,9.6,Missed,,,,,,,,,,,,,,,,
572,PT09M50.00S,2025-01-04T05:27:35.2Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,98,86,2025-01-04T05:27:36Z,5570000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,571.0,7.0,6.0,1.0,,,,,,,,,,,,
574,PT09M41.00S,2025-01-04T05:28:02.2Z,4,REGULAR,turnover,out-of-bounds,[],1642258,,,1610612737,98,86,2025-01-04T05:28:08Z,5590000,False,,,0,,Z. Risacher lost ball out-of-bounds TURNOVER (1 TO),[1642258],1610612737.0,ATL,lost ball,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right Center,202027.0,1.0,,,,,,,,,,,,,,,,,,
575,PT09M28.00S,2025-01-04T05:28:16.1Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,98,86,2025-01-04T05:28:21Z,5600000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1642258]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,Risacher,1642258.0,,,,,,,,,
576,PT09M28.00S,2025-01-04T05:28:16.1Z,4,REGULAR,steal,,[],1642258,,,1610612737,98,86,2025-01-04T05:28:18Z,5610000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
577,PT09M18.00S,2025-01-04T05:28:25.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,66.80354796320631,43.38235294117647,1610612737,98,86,2025-01-04T05:28:33Z,5620000,False,-33.0,260.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,26.16,Missed,,,,,,,,,,,,,,,,
579,PT09M13.00S,2025-01-04T05:28:30.7Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,98,86,2025-01-04T05:28:30Z,5630000,False,,,0,,J. Johnson REBOUND (Off:2 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,577.0,8.0,6.0,2.0,,,,,,,,,,,,
580,PT09M13.00S,2025-01-04T05:28:30.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630552,94.40999984741211,50.0,1610612737,98,88,2025-01-04T05:28:30Z,5640000,False,0.0,0.0,1,right,J. Johnson tip DUNK (19 PTS),[1630552],1610612737.0,ATL,tip,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,19.0,,,,,,,,,,,
581,PT08M53.00S,2025-01-04T05:28:50.4Z,4,REGULAR,3pt,Jump Shot,[],1627827,11.087385019710908,96.81372549019608,1610612747,98,88,2025-01-04T05:28:55Z,5650000,False,-234.0,52.0,1,left,MISS D. Finney-Smith 3PT - blocked,"[1627827, 1629726]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,23.97,Missed,,,,,,,,,,,,,,,Mathews,1629726.0
582,PT08M53.00S,2025-01-04T05:28:50.4Z,4,REGULAR,block,,[],1629726,,,1610612747,98,88,2025-01-04T05:28:53Z,5660000,False,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
583,PT08M50.00S,2025-01-04T05:28:53.4Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612747,98,88,2025-01-04T05:28:55Z,5670000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:2),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,581.0,5.0,2.0,3.0,,,,,,,,,,,,
584,PT08M47.00S,2025-01-04T05:28:57.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,7.670827858081481,54.16666666666667,1610612747,100,88,2025-01-04T05:29:04Z,5680000,False,-21.0,20.0,1,left,D. Finney-Smith driving reverse Layup (8 PTS),[1627827],1610612747.0,LAL,driving reverse,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,2.86,Made,,,,,8.0,,,,,,,,,,,
585,PT08M41.00S,2025-01-04T05:29:05.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,90.32522996057818,56.86274509803921,1610612737,100,90,2025-01-04T05:29:25Z,5690000,False,34.0,38.0,1,right,T. Young pullup Jump Shot (25 PTS) (O. Okongwu 2 AST),"[1629027, 1630168]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,5.15,Made,,,,,25.0,,,O. Okongwu,1630168.0,2.0,,,,,,
587,PT08M41.00S,2025-01-04T05:29:11.6Z,4,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612737,100,90,2025-01-04T05:29:20Z,5710000,False,,,0,,D. Finney-Smith shooting personal FOUL (5 PF) (Young 1 FT),"[1627827, 1629027]",1610612747.0,LAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,5.0,0.0,Young,1629027.0,,
589,PT08M41.00S,2025-01-04T05:29:22.9Z,4,REGULAR,substitution,out,[],1627827,,,1610612737,100,90,2025-01-04T05:30:21Z,5730000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M41.00S,2025-01-04T05:29:22.9Z,4,REGULAR,substitution,out,[],1629637,,,1610612737,100,90,2025-01-04T05:30:21Z,5740000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M41.00S,2025-01-04T05:29:22.9Z,4,REGULAR,substitution,out,[],1642258,,,1610612737,100,90,2025-01-04T05:30:21Z,5750000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M41.00S,2025-01-04T05:29:22.9Z,4,REGULAR,substitution,in,[],1631108,,,1610612737,100,90,2025-01-04T05:30:21Z,5760000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M41.00S,2025-01-04T05:29:22.9Z,4,REGULAR,substitution,in,[],203076,,,1610612737,100,90,2025-01-04T05:30:21Z,5770000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M41.00S,2025-01-04T05:29:22.9Z,4,REGULAR,substitution,in,[],203992,,,1610612737,100,90,2025-01-04T05:30:21Z,5780000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M41.00S,2025-01-04T05:29:53.2Z,4,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,100,91,2025-01-04T05:29:53Z,5790000,False,,,0,,T. Young Free Throw 1 of 1 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,
596,PT08M20.00S,2025-01-04T05:30:18.9Z,4,REGULAR,3pt,Jump Shot,[],2544,19.103153745072277,93.38235294117646,1610612747,100,91,2025-01-04T05:31:26Z,5800000,False,-217.0,127.0,1,left,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,25.14,Missed,,,,,,,,,,,,,,,,
597,PT08M17.00S,2025-01-04T05:30:21.9Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,100,91,2025-01-04T05:30:22Z,5810000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,,596.0,2.0,2.0,0.0,,,,,,,,,,,,
598,PT08M15.00S,2025-01-04T05:30:26.4Z,4,REGULAR,foul,offensive,[],1630552,,,1610612737,100,91,2025-01-04T05:30:34Z,5820000,False,,,0,,J. Johnson charge offensive FOUL (2 PF),"[1630552, 1630559]",1610612737.0,ATL,charge,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,,,,,,,,,,2.0,0.0,Reaves,1630559.0,,
600,PT08M15.00S,2025-01-04T05:30:26.4Z,4,REGULAR,turnover,offensive foul,[],1630552,,,1610612737,100,91,2025-01-04T05:30:26Z,5840000,False,,,0,,J. Johnson offensive foul TURNOVER (3 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,2530.0,3.0,,,,,,,,,,,,,,,,,,
601,PT07M54.00S,2025-01-04T05:31:03.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,10.693166885676746,56.127450980392155,1610612747,100,91,2025-01-04T05:32:13Z,5850000,False,-31.0,48.0,1,left,MISS L. James driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,5.69,Missed,,,,,,,,,,,,,,,,
602,PT07M50.00S,2025-01-04T05:31:07.3Z,4,REGULAR,rebound,offensive,[],1629629,,,1610612747,100,91,2025-01-04T05:31:08Z,5860000,False,,,0,,C. Reddish REBOUND (Off:1 Def:0),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,601.0,1.0,0.0,1.0,,,,,,,,,,,,
