actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
90,PT04M34.00S,2022-03-27T22:23:53.6Z,1,REGULAR,foul,personal,[],1627780,,,1610612764,20,13,2022-03-27T22:24:00Z,890000,,,0,,G. Payton II loose ball personal FOUL (1 PF),"[1627780, 204001]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,,,,,,,,,,,202007.0,1.0,0.0,Porzingis,204001.0,,,,,,
92,PT04M25.00S,2022-03-27T22:24:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204001,32.11235216819975,40.931372549019606,1610612764,20,13,2022-03-27T22:24:24Z,910000,45.0,249.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M23.00S,2022-03-27T22:24:22.4Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,20,13,2022-03-27T22:24:26Z,920000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
115,PT04M06.00S,2022-03-27T22:24:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.63929040735874,47.549019607843135,1610612744,20,13,2022-03-27T22:30:15Z,925000,-12.0,26.0,1,right,MISS A. Wiggins driving Layup - blocked,"[203952, 202397]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,2.89,Missed,,,,,,,,,,,,,,,Smith,202397.0,,,
116,PT04M06.00S,2022-03-27T22:24:51.1Z,1,REGULAR,block,,[],202397,,,1610612744,20,13,2022-03-27T22:29:49Z,927500,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M05.00S,2022-03-27T22:24:52.1Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,20,13,2022-03-27T22:30:15Z,928750,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,115.0,2.0,1.0,1.0,,,,,,,,,,,
94,PT04M03.00S,2022-03-27T22:24:51.7Z,1,REGULAR,foul,personal,[],1629060,,,1610612744,20,13,2022-03-27T22:32:33Z,930000,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1630228]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,202007.0,1.0,0.0,Kuminga,1630228.0,,,,,,
96,PT04M03.00S,2022-03-27T22:24:55.6Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,20,13,2022-03-27T22:25:06Z,950000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M03.00S,2022-03-27T22:24:55.6Z,1,REGULAR,substitution,out,[],203952,,,1610612744,20,13,2022-03-27T22:25:06Z,960000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M03.00S,2022-03-27T22:24:55.6Z,1,REGULAR,substitution,in,[],202691,,,1610612744,20,13,2022-03-27T22:25:06Z,970000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M03.00S,2022-03-27T22:24:55.6Z,1,REGULAR,substitution,in,[],203490,,,1610612744,20,13,2022-03-27T22:25:06Z,980000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M58.00S,2022-03-27T22:25:17.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,67.59198423127464,30.637254901960787,1610612744,20,13,2022-03-27T22:29:49Z,990000,-97.0,252.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M55.00S,2022-03-27T22:25:20.7Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,20,13,2022-03-27T22:25:23Z,1000000,,,0,,K. Porzingis REBOUND (Off:2 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,100.0,6.0,4.0,2.0,,,,,,,,,,,
102,PT03M40.00S,2022-03-27T22:25:35.9Z,1,REGULAR,2pt,Jump Shot,[],204001,7.276609724047319,73.0392156862745,1610612764,20,13,2022-03-27T22:25:40Z,1010000,-115.0,16.0,1,left,MISS K. Porzingis 11' turnaround Shot,[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,11.63,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M38.00S,2022-03-27T22:25:37.9Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,20,13,2022-03-27T22:25:40Z,1020000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,
104,PT03M18.00S,2022-03-27T22:25:57.5Z,1,REGULAR,3pt,Jump Shot,[],1627780,96.63272010512483,95.34313725490196,1610612744,20,16,2022-03-27T22:26:04Z,1030000,227.0,-21.0,1,right,G. Payton II 3PT  (3 PTS) (K. Thompson 1 AST),"[1627780, 202691]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,22.77,Made,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,,
106,PT02M53.00S,2022-03-27T22:26:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,6.356767411300922,41.42156862745098,1610612764,22,16,2022-03-27T22:26:31Z,1050000,43.0,7.0,1,left,I. Smith driving Layup (2 PTS),[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,4.35,Made,2.0,,,,,,,,,,,,,,,,,,
107,PT02M40.00S,2022-03-27T22:26:38.8Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,22,16,2022-03-27T22:26:47Z,1060000,,,0,,J. Poole lost ball out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,,,,,,,,,,,1179.0,,,,,1.0,,,,,
108,PT02M40.00S,2022-03-27T22:26:45.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,22,16,2022-03-27T22:26:45Z,1070000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M40.00S,2022-03-27T22:26:49.6Z,1,REGULAR,substitution,out,[],203484,,,1610612764,22,16,2022-03-27T22:29:05Z,1080000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M40.00S,2022-03-27T22:26:49.6Z,1,REGULAR,substitution,out,[],204001,,,1610612764,22,16,2022-03-27T22:29:05Z,1090000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M40.00S,2022-03-27T22:26:49.6Z,1,REGULAR,substitution,out,[],1629060,,,1610612764,22,16,2022-03-27T22:29:05Z,1100000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M40.00S,2022-03-27T22:26:49.6Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,22,16,2022-03-27T22:29:05Z,1110000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M40.00S,2022-03-27T22:26:49.6Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,22,16,2022-03-27T22:29:05Z,1120000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M40.00S,2022-03-27T22:26:49.6Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,22,16,2022-03-27T22:29:05Z,1130000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2022-03-27T22:29:53.1Z,1,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,22,16,2022-03-27T22:34:49Z,1140000,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (1 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,,,,,,,,,,,202007.0,,,,,1.0,,,,,
119,PT02M14.00S,2022-03-27T22:30:14.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,67.59198423127464,67.64705882352942,1610612744,22,16,2022-03-27T22:30:21Z,1150000,88.0,252.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2022-03-27T22:30:14.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,22,16,2022-03-27T22:30:21Z,1160000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,
121,PT02M14.00S,2022-03-27T22:30:19.9Z,1,REGULAR,foul,personal,[],202397,,,1610612744,22,16,2022-03-27T22:30:27Z,1170000,,,0,,I. Smith loose ball personal FOUL (1 PF),"[202397, 1627780]",1610612764.0,WAS,loose ball,,,Smith,I. Smith,,,,,,,,,,,,,,,1179.0,1.0,0.0,Payton II,1627780.0,,,,,,
123,PT02M07.00S,2022-03-27T22:30:44.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626172,90.8508541392904,58.088235294117645,1610612744,22,16,2022-03-27T22:35:27Z,1190000,40.0,34.0,1,right,MISS K. Looney cutting Layup - blocked,"[1626172, 1629655]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,5.25,Missed,,,,,,,,,,,,,,,Gafford,1629655.0,,,
124,PT02M07.00S,2022-03-27T22:30:44.9Z,1,REGULAR,block,,[],1629655,,,1610612744,22,16,2022-03-27T22:36:14Z,1200000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M07.00S,2022-03-27T22:30:44.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,22,16,2022-03-27T22:30:53Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,
126,PT02M07.00S,2022-03-27T22:30:53.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,22,16,2022-03-27T22:30:53Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M07.00S,2022-03-27T22:30:54.2Z,1,REGULAR,substitution,out,[],1629673,,,1610612744,22,16,2022-03-27T22:30:59Z,1230000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M07.00S,2022-03-27T22:30:54.2Z,1,REGULAR,substitution,in,[],203110,,,1610612744,22,16,2022-03-27T22:30:59Z,1240000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M05.00S,2022-03-27T22:31:10.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203490,81.25821287779237,4.411764705882348,1610612744,22,16,2022-03-27T22:31:15Z,1250000,-228.0,124.0,1,right,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M01.00S,2022-03-27T22:31:14.3Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,22,16,2022-03-27T22:31:15Z,1260000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,
131,PT01M49.00S,2022-03-27T22:31:26.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,27.11892247043363,18.382352941176478,1610612764,25,16,2022-03-27T22:31:33Z,1270000,158.0,202.0,1,left,D. Avdija 25' 3PT  (3 PTS) (D. Gafford 1 AST),"[1630166, 1629655]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.68,Made,3.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,,
133,PT01M38.00S,2022-03-27T22:31:40.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612744,25,16,2022-03-27T22:31:55Z,1290000,,,0,,D. Gafford personal FOUL (1 PF) (Looney 2 FT),"[1629655, 1626172]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Looney,1626172.0,,,,,,
135,PT01M38.00S,2022-03-27T22:32:00.5Z,1,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,25,17,2022-03-27T22:32:19Z,1310000,,,0,,K. Looney Free Throw 1 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
136,PT01M38.00S,2022-03-27T22:32:00.5Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,25,17,2022-03-27T22:32:19Z,1320000,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M34.00S,2022-03-27T22:32:04.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,25,17,2022-03-27T22:32:19Z,1330000,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,,,
138,PT01M14.00S,2022-03-27T22:32:38.7Z,1,REGULAR,2pt,Jump Shot,[],202397,8.984888304862025,81.61764705882354,1610612764,25,17,2022-03-27T22:32:43Z,1340000,-158.0,32.0,1,left,MISS I. Smith 16' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,16.13,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M10.00S,2022-03-27T22:32:42.7Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,25,17,2022-03-27T22:32:43Z,1350000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,
140,PT01M05.00S,2022-03-27T22:32:46.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,80.20696452036793,90.44117647058823,1610612744,25,20,2022-03-27T22:37:27Z,1360000,202.0,134.0,1,right,K. Thompson 24' 3PT running (6 PTS) (O. Porter Jr. 1 AST),"[202691, 203490]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,24.24,Made,6.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,,,,,,,
142,PT00M49.20S,2022-03-27T22:33:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,7.933639947437584,41.666666666666664,1610612764,25,20,2022-03-27T22:38:04Z,1380000,42.0,22.0,1,left,MISS I. Smith driving Layup - blocked,"[202397, 1626172]",1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,4.72,Missed,,,,,,,,,,,,,,,Looney,1626172.0,,,
143,PT00M49.20S,2022-03-27T22:33:03.9Z,1,REGULAR,block,,[],1626172,,,1610612764,25,20,2022-03-27T22:33:06Z,1390000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M46.30S,2022-03-27T22:33:06.8Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,25,20,2022-03-27T22:33:08Z,1400000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT00M41.20S,2022-03-27T22:33:12.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.87319316688567,55.88235294117647,1610612744,25,22,2022-03-27T22:33:18Z,1410000,29.0,5.0,1,right,K. Looney cutting DUNK (3 PTS) (O. Porter Jr. 2 AST),"[1626172, 203490]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,2.98,Made,3.0,O. Porter Jr.,203490.0,2.0,,,,,,,,,,,,,,,
147,PT00M27.60S,2022-03-27T22:33:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.065045992115643,50.98039215686275,1610612764,27,22,2022-03-27T22:33:38Z,1430000,-5.0,23.0,1,left,D. Gafford cutting Layup (2 PTS) (D. Avdija 1 AST),"[1629655, 1630166]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,2.38,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,,
149,PT00M27.60S,2022-03-27T22:33:36.3Z,1,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612764,27,22,2022-03-27T22:33:41Z,1450000,,,0,,K. Looney shooting personal FOUL (1 PF) (Gafford 1 FT),"[1626172, 1629655]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Gafford,1629655.0,,,,,,
151,PT00M27.60S,2022-03-27T22:33:42.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612764,27,22,2022-03-27T22:34:49Z,1470000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M27.60S,2022-03-27T22:33:42.5Z,1,REGULAR,substitution,in,[],1627814,,,1610612764,27,22,2022-03-27T22:34:49Z,1480000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M27.60S,2022-03-27T22:33:57.0Z,1,REGULAR,substitution,out,[],1627780,,,1610612764,27,22,2022-03-27T22:34:49Z,1490000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M27.60S,2022-03-27T22:33:57.0Z,1,REGULAR,substitution,in,[],1629673,,,1610612764,27,22,2022-03-27T22:34:49Z,1500000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M27.60S,2022-03-27T22:34:17.3Z,1,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,28,22,2022-03-27T22:34:17Z,1510000,,,0,,D. Gafford Free Throw 1 of 1 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
156,PT00M09.00S,2022-03-27T22:34:40.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612744,28,22,2022-03-27T22:34:47Z,1520000,,,0,,D. Avdija personal FOUL (1 PF) (Poole 2 FT),"[1630166, 1629673]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,202007.0,1.0,0.0,Poole,1629673.0,,,,,,
158,PT00M09.00S,2022-03-27T22:35:06.6Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,28,23,2022-03-27T22:35:06Z,1540000,,,0,,J. Poole Free Throw 1 of 2 (3 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
159,PT00M09.00S,2022-03-27T22:35:07.4Z,1,REGULAR,substitution,out,[],1627814,,,1610612744,28,23,2022-03-27T22:35:16Z,1550000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M09.00S,2022-03-27T22:35:07.4Z,1,REGULAR,substitution,out,[],203490,,,1610612744,28,23,2022-03-27T22:35:16Z,1560000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M09.00S,2022-03-27T22:35:07.4Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,28,23,2022-03-27T22:35:16Z,1570000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M09.00S,2022-03-27T22:35:07.4Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,28,23,2022-03-27T22:35:16Z,1580000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M09.00S,2022-03-27T22:35:32.9Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,28,24,2022-03-27T22:35:32Z,1590000,,,0,,J. Poole Free Throw 2 of 2 (4 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-03-27T22:35:46.9Z,1,REGULAR,period,end,[],0,,,1610612764,28,24,2022-03-27T22:35:46Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-03-27T22:35:49.8Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,28,24,2022-03-27T22:38:18Z,1610000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-03-27T22:35:49.8Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612764,28,24,2022-03-27T22:38:18Z,1620000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-03-27T22:35:49.8Z,2,REGULAR,substitution,in,['startperiod'],1627814,,,1610612764,28,24,2022-03-27T22:38:18Z,1630000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-03-27T22:35:49.8Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612764,28,24,2022-03-27T22:38:18Z,1640000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-03-27T22:38:30.1Z,2,REGULAR,period,start,[],0,,,1610612744,28,24,2022-03-27T22:38:30Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M47.00S,2022-03-27T22:38:44.4Z,2,REGULAR,foul,personal,['2freethrow'],202397,,,1610612744,28,24,2022-03-27T22:38:49Z,1660000,,,0,,I. Smith shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[202397, 203490]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,202007.0,2.0,0.0,Porter Jr.,203490.0,,,,,,
172,PT11M47.00S,2022-03-27T22:39:09.1Z,2,REGULAR,freethrow,1 of 2,[],203490,,,1610612744,28,25,2022-03-27T22:39:09Z,1680000,,,0,,O. Porter Jr. Free Throw 1 of 2 (1 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
173,PT11M47.00S,2022-03-27T22:39:24.7Z,2,REGULAR,freethrow,2 of 2,[],203490,,,1610612744,28,26,2022-03-27T22:39:24Z,1690000,,,0,,O. Porter Jr. Free Throw 2 of 2 (2 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
174,PT11M32.00S,2022-03-27T22:39:40.6Z,2,REGULAR,2pt,Jump Shot,[],202397,28.43298291721419,50.245098039215684,1610612764,28,26,2022-03-27T22:39:45Z,1700000,-1.0,215.0,1,left,MISS I. Smith 21' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,21.48,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M28.00S,2022-03-27T22:39:44.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,28,26,2022-03-27T22:39:45Z,1710000,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,
176,PT11M08.00S,2022-03-27T22:40:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,88.74835742444152,41.666666666666664,1610612744,28,28,2022-03-27T22:40:45Z,1720000,-42.0,53.0,1,right,D. Lee 6' driving floating Jump Shot (2 PTS) (G. Payton II 1 AST),"[1627814, 1627780]",1610612744.0,GSW,driving floating,,,Lee,D. Lee,,,,,6.77,Made,2.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,,
178,PT10M53.00S,2022-03-27T22:40:20.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,8.722076215505908,54.411764705882355,1610612764,30,28,2022-03-27T22:40:26Z,1740000,-22.0,29.0,1,left,D. Gafford Hook (5 PTS) (A. Gill 1 AST),"[1629655, 1630264]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,3.69,Made,5.0,A. Gill,1630264.0,1.0,,,,,,,,,,,,,,,
180,PT10M40.00S,2022-03-27T22:40:32.6Z,2,REGULAR,2pt,Jump Shot,[],202691,75.21353482260184,50.0,1610612744,30,28,2022-03-27T22:41:17Z,1760000,0.0,180.0,1,right,MISS K. Thompson 18' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,18.05,Missed,,,,,,,,,,,,,,,,,,,
